40	▁réhabilitation	EN	_
41	.	O	_


1	▁La	BA	_
2	▁surveillance	EA	_
3	▁des	O	_
4	▁eaux	BO	_
5	▁souterrain	EO	_
6	es	EO	_
7	▁porte	O	_
8	▁sur	O	_
9	▁les	O	_
10	▁métaux	O	_
11	▁lourds	O	_
12	,	O	_
13	▁les	O	_
14	▁composés	O	_
15	▁	O	_
16	organ	O	_
17	o	O	_
18	h	O	_
19	alo	O	_
20	géné	O	_
21	s	O	_
22	▁volatil	O	_
23	s	O	_
24	▁(	O	_
25	CO	O	_
26	H	O	_
27	V	O	_
28	),	O	_
29	▁les	O	_
30	▁B	O	_
31	TEX	O	_
32	▁(	O	_
33	ben	O	_
34	z	O	_
35	ène	O	_
36	,	O	_
37	▁to	O	_
38	lu	O	_
39	ène	O	_
40	,	O	_
41	▁	O	_
42	éthyl	O	_
43	ène	O	_
44	,	O	_
45	▁	O	_
46	xy	O	_
47	lène	O	_
48	),	O	_
49	▁les	O	_
50	▁H	O	_
51	AP	O	_
52	▁et	O	_
53	▁les	O	_
54	▁PC	O	_
55	B	O	_
56	,	O	_
57	▁à	O	_
58	▁fréquence	O	_
59	▁trimestriel	O	_
60	le	O	_
61	▁les	BT	_
62	▁deux	IT	_
63	▁premières	IT	_
64	▁années	EO	_
65	▁puis	O	_
66	▁semestriel	O	_
67	le	O	_
68	.	O	_


1	▁L	BO	_
2	'	BO	_
3	arrêté	IO	_
4	▁préfectoral	IO	_
5	▁complémentaire	EO	_
6	▁du	O	_
7	▁24	BT	_
8	▁octobre	IT	_
9	▁2014	ET	_
10	▁prescrit	BR	_
11	▁la	BN	_
12	▁réalisation	IN	_
13	▁de	IN	_
14	▁la	IN	_
15	▁deuxième	IN	_
16	▁phase	IN	_
17	▁des	IN	_
18	▁travaux	IN	_
19	▁de	IN	_
20	▁réhabilitation	EN	_
21	.	O	_


1	▁Les	BN	_
2	▁travaux	IN	_
3	▁pendant	IN	_
4	▁l	EN	_
5	'	BT	_
6	été	IT	_
7	▁2014	ET	_
8	▁ont	O	_
9	▁cons	O	_
10	ist	O	_
11	é	O	_
12	▁en	O	_
13	▁:	O	_


1	▁-	O	_
2	▁ex	EN	_
3	ca	EN	_
4	v	EN	_
5	ation	BN	_
6	▁des	IN	_
7	▁terres	EN	_
8	▁dans	BL	_
9	▁la	BO	_
10	▁zone	BO	_
11	▁ou	EO	_
12	est	EO	_
13	▁(	O	_
14	s	O	_
15	pot	O	_
16	▁de	O	_
17	▁pollution	O	_
18	)	O	_
19	▁;	O	_


1	▁-	O	_
2	▁démantèlement	BN	_
3	▁des	IN	_
4	▁équipements	EN	_
5	▁et	O	_
6	▁ex	EN	_
7	ca	EN	_
8	v	EN	_
9	ation	BN	_
10	▁des	IN	_
11	▁terres	EN	_
12	▁dans	BL	_
13	▁la	IL	_
14	▁zone	IL	_
15	▁sud	EL	_
16	▁;	O	_


1	▁-	O	_
2	▁confi	O	_
3	nement	O	_
4	▁de	O	_
5	▁la	O	_
6	▁pollution	O	_
7	▁par	O	_
8	▁une	O	_
9	▁dalle	O	_
10	▁étanche	O	_
11	▁dans	O	_
12	▁la	BO	_
13	▁friche	EO	_
14	▁à	IL	_
15	▁l	EL	_
16	'	EL	_
17	est	EL	_
18	▁;	O	_


1	▁-	O	_
2	▁poursuite	BA	_
3	▁du	BA	_
4	▁suivi	IA	_
5	▁des	IA	_
6	▁eaux	IA	_
7	▁souterrain	EA	_
8	es	EA	_


1	▁L	BO	_
2	'	BO	_
3	ensemble	IO	_
4	▁des	IO	_
5	▁études	EO	_
6	▁et	O	_
7	▁la	BO	_
8	▁première	IO	_
9	▁phase	IO	_
10	▁des	IO	_
11	▁travaux	IN	_
12	▁exigé	EN	_
13	s	EN	_
14	▁ont	BN	_
15	▁été	IN	_
16	▁réalisés	EN	_
17	▁par	O	_
18	▁la	BO	_
19	▁société	EO	_
20	.	O	_


1	▁Les	O	_
2	▁résultats	O	_
3	▁de	O	_
4	▁la	O	_
5	▁surveillance	O	_
6	▁des	O	_
7	▁eaux	O	_
8	▁souterrain	O	_
9	es	O	_
10	▁confirment	O	_
11	▁les	O	_
12	▁analyses	O	_
13	▁précédentes	O	_
14	▁:	O	_


1	▁-	O	_
2	▁absence	O	_
3	▁de	O	_
4	▁PC	O	_
5	B	O	_
6	▁;	O	_


1	▁-	O	_
2	▁présence	O	_
3	▁d	O	_
4	'	O	_
5	aluminium	BO	_
6	▁en	O	_
7	▁concentration	O	_
8	▁importante	O	_
9	▁sur	O	_
10	▁quasiment	O	_
11	▁l	O	_
12	'	O	_
13	ensemble	O	_
14	▁des	O	_
15	▁pié	O	_
16	z	O	_
17	omètre	O	_
18	s	O	_
19	▁et	O	_
20	▁en	O	_
21	▁moindre	O	_
22	▁mesure	O	_
23	▁de	O	_
24	▁plomb	O	_
25	▁et	O	_
26	▁d	O	_
27	'	O	_
28	ars	O	_
29	en	O	_
30	ic	O	_
31	▁;	O	_


1	▁-	O	_
2	▁pollution	O	_
3	▁en	O	_
4	▁CO	O	_
5	H	O	_
6	V	O	_
7	▁(	O	_
8	tric	O	_
9	hl	O	_
10	oro	O	_
11	éthyl	O	_
12	ène	O	_
13	)	O	_
14	▁dans	O	_
15	▁la	BO	_
16	▁zone	EO	_
17	▁sud	EO	_
18	▁et	O	_
19	▁en	O	_
20	▁aval	IL	_
21	▁hydraulique	EL	_
22	.	O	_


1	▁Le	BA	_
2	▁bilan	IA	_
3	▁quadri	EA	_
4	en	EA	_
5	nal	ET	_
6	▁du	BA	_
7	▁suivi	IA	_
8	▁de	IA	_
9	▁la	IA	_
10	▁qualité	IA	_
11	▁des	IA	_
12	▁eaux	IA	_
13	▁souterrain	EA	_
14	es	EA	_
15	▁doit	BR	_
16	▁être	IN	_
17	▁réalisé	EN	_
18	▁pour	BT	_
19	▁fin	BT	_
20	▁2016.	ET	_


1	▁Un	BO	_
2	▁rapport	EO	_
3	▁va	BR	_
4	lant	BR	_
5	▁PV	IN	_
6	▁de	IN	_
7	▁r	EN	_
8	école	EN	_
9	ment	EN	_
10	▁a	BN	_
11	▁été	IN	_
12	▁rédigé	EN	_
13	▁le	BT	_
14	▁27	IT	_
15	▁juillet	IT	_
16	▁2015	ET	_
17	▁:	O	_
18	▁l	BO	_
19	'	BO	_
20	exploitant	EO	_
21	▁a	BN	_
22	▁satisfait	IN	_
23	▁à	IN	_
24	▁ses	IN	_
25	▁obligations	IN	_
26	▁réglementaires	EN	_
27	▁de	O	_
28	▁remise	IN	_
29	▁en	IN	_
30	▁état	EN	_
31	▁du	O	_
32	▁site	O	_
33	.	O	_


1	▁Toutefois	O	_
2	,	O	_
3	▁des	BO	_
4	▁pollution	IO	_
5	s	IO	_
6	▁résiduel	EO	_
7	les	EO	_
8	▁étant	BT	_
9	▁en	IN	_
10	▁place	EN	_
11	▁sur	O	_
12	▁le	O	_
13	▁site	O	_
14	,	O	_
15	▁des	BO	_
16	▁servitude	IO	_
17	s	IO	_
18	▁d	EO	_
19	'	EO	_
20	utilité	EO	_
21	▁publique	EO	_
22	▁ont	BN	_
23	▁été	IN	_
24	▁arrêtée	EN	_
25	s	EN	_
26	▁le	BT	_
27	▁5	IT	_
28	▁février	IT	_
29	▁2016.	ET	_


1	▁Le	BO	_
2	▁site	EO	_
3	▁correspond	BR	_
4	▁à	ER	_
5	▁un	BO	_
6	▁ancien	IO	_
7	▁dépôt	IO	_
8	▁de	IO	_
9	▁fer	EO	_
10	raille	EO	_
11	s	EO	_
12	▁exploité	BN	_
13	▁depuis	BT	_
14	▁1967	ET	_
15	▁sans	EN	_
16	▁autorisation	EN	_
17	.	O	_


1	▁Il	O	_
2	▁est	O	_
3	▁sur	BL	_
4	▁l	IL	_
5	’	IL	_
6	emprise	IL	_
7	▁d	IL	_
8	’	IL	_
9	une	IN	_
10	▁carrière	EN	_
11	▁de	O	_
12	▁granit	O	_
13	▁massif	O	_
14	▁dés	O	_
15	affect	BO	_
16	ée	BO	_
17	.	O	_


1	▁Les	O	_
2	▁activités	O	_
3	▁pratiquée	O	_
4	s	O	_
5	▁ont	O	_
6	▁porté	O	_
7	▁sur	O	_
8	▁la	BA	_
9	▁récupération	EA	_
10	▁de	IO	_
11	▁fer	EO	_
12	raille	EO	_
13	s	EO	_
14	,	O	_
15	▁de	O	_
16	▁déchets	BO	_
17	▁métalliques	EO	_
18	▁et	O	_
19	▁de	O	_
20	▁véhicules	O	_
21	▁hors	O	_
22	▁d	O	_
23	’	O	_
24	usage	O	_
25	.	O	_


1	▁Les	BO	_
2	▁matériels	IO	_
3	▁fixes	IO	_
4	▁utilisés	EO	_
5	▁com	O	_
6	port	O	_
7	aient	O	_
8	▁notamment	O	_
9	▁divers	BO	_
10	▁hangar	EO	_
11	s	EO	_
12	▁et	O	_
13	▁bâtiments	EO	_
14	,	O	_
15	▁un	O	_
16	▁stockage	O	_
17	▁d	O	_
18	’	O	_
19	hydrocarbures	BO	_
20	▁liquides	EO	_
21	▁(	O	_
22	F	O	_
23	OD	O	_
24	/	O	_
25	GO	O	_
26	)	O	_
27	▁ainsi	O	_
28	▁qu	O	_
29	'	O	_
30	une	O	_
31	▁petite	O	_
32	▁et	O	_
33	▁très	O	_
34	▁ru	O	_
35	di	O	_
36	ment	O	_
37	aire	O	_
38	▁fond	BA	_
39	erie	BA	_
40	▁de	IA	_
41	▁plomb	EA	_
42	.	O	_


1	▁L	BO	_
2	'	BO	_
3	arrêt	IO	_
4	▁des	IO	_
5	▁activités	EO	_
6	▁est	BN	_
7	▁effectif	EN	_
8	▁depuis	BT	_
9	▁le	IT	_
10	▁31	IT	_
11	▁décembre	IT	_
12	▁1998	ET	_
13	.	ET	_


1	▁Le	BO	_
2	▁site	EO	_
3	▁se	BL	_
4	▁trouve	IL	_
5	▁en	IL	_
6	▁milieu	IL	_
7	▁urbain	EL	_
8	▁à	BL	_
9	▁proximité	IL	_
10	▁d	IL	_
11	’	IL	_
12	un	IL	_
13	▁espace	IL	_
14	▁vert	IL	_
15	▁public	EL	_
16	,	O	_
17	▁traversé	BL	_
18	▁par	IL	_
19	▁un	IL	_
20	▁petit	IL	_
21	▁ruisseau	IL	_
22	▁affluent	IL	_
23	▁de	IL	_
24	▁la	IL	_
25	▁rivière	IL	_
26	▁de	IL	_
27	▁P	IL	_
28	ONT	IL	_
29	▁L	IL	_
30	'	IL	_
31	AB	EL	_
32	BE	EL	_
33	.	O	_


1	▁Lors	BT	_
2	▁de	ER	_
3	▁la	BN	_
4	▁cessation	EN	_
5	▁d	EN	_
6	'	BO	_
7	activité	EO	_
8	,	O	_
9	▁des	BN	_
10	▁diagnostic	EN	_
11	s	EN	_
12	▁de	O	_
13	▁sols	BO	_
14	▁et	IO	_
15	▁des	IO	_
16	▁eaux	EO	_
17	▁ont	BN	_
18	▁été	IN	_
19	▁réalisés	EN	_
20	▁en	BT	_
21	▁1998	ET	_
22	▁et	O	_
23	▁ont	BN	_
24	▁mis	IR	_
25	▁en	IR	_
26	▁évidence	ER	_
27	▁une	BN	_
28	▁pollution	IN	_
29	▁du	IN	_
30	▁milieu	EN	_
31	.	O	_


1	▁A	O	_
2	▁cet	O	_
3	▁effet	O	_
4	,	O	_
5	▁les	BO	_
6	▁sols	IO	_
7	▁les	IO	_
8	▁plus	IO	_
9	▁contaminé	EO	_
10	s	O	_
11	▁(	O	_
12	inclu	O	_
13	ant	O	_
14	▁celles	O	_
15	▁de	O	_
16	▁la	O	_
17	▁fond	BA	_
18	erie	BA	_
19	▁de	O	_
20	▁plomb	O	_
21	)	O	_
22	▁ont	BN	_
23	▁été	IN	_
24	▁ex	EN	_
25	ca	EN	_
26	vé	EN	_
27	s	IN	_
28	▁et	IN	_
29	▁envoyés	IN	_
30	▁en	IN	_
31	▁centre	IN	_
32	▁de	IN	_
33	▁traitement	EN	_
34	▁en	BT	_
35	▁septembre	IT	_
36	▁1999	ET	_
37	.	O	_


1	▁D	BT	_
2	'	BT	_
3	août	IT	_
4	▁1999	IT	_
5	▁à	IT	_
6	▁janvier	IT	_
7	▁2000,	ET	_
8	▁des	BN	_
9	▁investigations	BN	_
10	▁complémentaires	EO	_
11	▁ont	BN	_
12	▁été	IN	_
13	▁menées	EN	_
14	▁sur	O	_
15	▁la	BO	_
16	▁qualité	IO	_
17	▁des	IO	_
18	▁eaux	EO	_
19	▁(	O	_
20	hydrocarbures	O	_
21	▁(	O	_
22	HC	O	_
23	),	O	_
24	▁indice	O	_
25	▁phéno	O	_
26	l	O	_
27	,	O	_
28	▁métaux	O	_
29	▁-	O	_
30	▁Cu	O	_
31	,	O	_
32	▁P	O	_
33	b	O	_
34	▁et	O	_
35	▁Z	O	_
36	n	O	_
37	)	O	_
38	▁du	O	_
39	▁ruisseau	O	_
40	▁en	BL	_
41	▁aval	EL	_
42	,	O	_
43	▁des	O	_
44	▁eaux	O	_
45	▁superficielle	O	_
46	s	O	_
47	▁d	O	_
48	’	O	_
49	écoulement	O	_
50	▁du	O	_
51	▁site	O	_
52	▁et	O	_
53	▁des	O	_
54	▁eaux	O	_
55	▁souterrain	O	_
56	es	O	_
57	▁(	O	_
58	en	O	_
59	▁aval	O	_
60	).	O	_


1	▁Les	O	_
2	▁résultats	O	_
3	▁montrent	O	_
4	▁de	O	_
5	▁très	O	_
6	▁faibles	O	_
7	▁teneur	O	_
8	s	O	_
9	▁en	O	_
10	▁éléments	O	_
11	▁polluants	O	_
12	▁dans	O	_
13	▁les	O	_
14	▁eaux	O	_
15	▁de	O	_
16	▁surface	O	_
17	▁et	O	_
18	▁souterrain	O	_
19	es	O	_
20	,	O	_
21	▁au	O	_
22	▁regard	O	_
23	▁des	O	_
24	▁limites	O	_
25	▁V	O	_
26	CI	O	_
27	-	O	_
28	EAU	O	_
29	▁(	O	_
30	usage	O	_
31	▁non	O	_
32	▁sensible	O	_
33	).	O	_


1	▁L	BO	_
2	'	BO	_
3	arrêté	IO	_
4	▁préfectoral	IO	_
5	▁complémentaire	EO	_
6	▁du	O	_
7	▁8	BT	_
8	▁janvier	IT	_
9	▁2003	ET	_
10	▁prescrit	BR	_
11	▁la	BA	_
12	▁surveillance	IA	_
13	▁de	IA	_
14	▁la	IA	_
15	▁qualité	IA	_
16	▁des	IA	_
17	▁eaux	IA	_
18	▁de	IA	_
19	▁surface	IA	_
20	▁et	IA	_
21	▁souterrain	EA	_
22	es	EA	_
23	.	O	_


1	▁Il	O	_
2	▁prévoit	O	_
3	▁en	O	_
4	▁parallèle	O	_
5	▁:	O	_


1	▁-	O	_
2	▁la	BN	_
3	▁remise	IN	_
4	▁en	IN	_
5	▁état	IN	_
6	▁des	IN	_
7	▁lieux	EN	_
8	▁(	O	_
9	enlèvement	EN	_
10	▁des	BO	_
11	▁fer	EO	_
12	raille	EO	_
13	s	EO	_
14	,	O	_
15	▁etc	O	_
16	.	O	_
17	)	O	_
18	▁;	O	_


1	▁-	O	_
2	▁la	BN	_
3	▁mise	BN	_
4	▁en	IN	_
5	▁place	IN	_
6	▁de	IN	_
7	▁restrictions	EN	_
8	▁d	O	_
9	'	O	_
10	usage	O	_
11	▁des	O	_
12	▁sols	O	_
13	,	O	_
14	▁prenant	O	_
15	▁en	O	_
16	▁compte	O	_
17	▁les	O	_
18	▁vecteur	O	_
19	s	O	_
20	▁"	O	_
21	sol	O	_
22	"	O	_
23	,	O	_
24	▁"	O	_
25	eau	O	_
26	"	O	_
27	▁et	O	_
28	/	O	_
29	ou	O	_
30	▁"	O	_
31	cha	O	_
32	în	O	_
33	e	O	_
34	▁alimentaire	O	_
