
#33.0084
#Ancien site de créosotage du bois.
1	Ancien	ancien	BO	_
12	le	le	IL	_
13	dôme	dôme	IL	_
14	des	de	IL	_
15	déchets	déchet	EO	_
16	ont	avoir	BN	_
17	démarré	démarrer	EN	_
18	en	en	BT	_
19	juin	juin	IT	_
20	2007	2007	ET	_
21	mais	mais	ET	_
22	ont	avoir	BN	_
23	été	être	IN	_
24	stoppés	stopper	EN	_
25	suite	suite	BR	_
26	à	à	ER	_
27	l’	l’	BO	_
28	arrêté	arrêté	IN	_
29	interruptif	interruptif	EN	_
30	des	de	IN	_
31	travaux	travail	EN	_
32	pris	prendre	O	_
33	par	par	O	_
34	le	le	BO	_
35	Maire	maire	BO	_
36	de	de	IO	_
37	Pessac	Pessac	EO	_
38	le	le	BT	_
39	27	27	IT	_
40	juin	juin	IT	_
41	2007	2007	ET	_
42	.	.	ET	_


#Cette affaire a donné l’occasion au Préfet de rappeler à la CUB, dans son courrier du 07 septembre 2007, les obligations de suivi de post exploitation de la décharge.
1	Cette	ce	O	_
2	affaire	affaire	O	_
3	a	avoir	O	_
4	donné	donner	O	_
5	l’	l’	O	_
6	occasion	occasion	O	_
7	au	au	O	_
8	Préfet	préfet	O	_
9	de	de	O	_
10	rappeler	rappeler	O	_
11	à	à	O	_
12	la	le	BO	_
13	CUB	CUB	EO	_
14	,	,	O	_
15	dans	dans	O	_
16	son	son	O	_
17	courrier	courrier	O	_
18	du	de	O	_
19	07	07	IT	_
20	septembre	septembre	IT	_
21	2007	2007	ET	_
22	,	,	ET	_
23	les	le	BO	_
24	obligations	obligation	IO	_
25	de	de	IO	_
26	suivi	suivi	IO	_
27	de	de	IO	_
28	post	post	BN	_
29	exploitation	exploitation	EN	_
30	de	de	O	_
31	la	le	BO	_
32	décharge	décharge	EO	_
33	.	.	O	_


#Le Préfet demandait  ainsi à la CUB de poursuivre les travaux de comblement de la lagune n° 3 dans les conditions techniques ci-après :
1	Le	le	BO	_
2	Préfet	préfet	EO	_
3	demandait	demander	O	_
4	 	 	O	_
5	ainsi	ainsi	O	_
6	à	à	BO	_
7	la	le	BO	_
8	CUB	CUB	EO	_
9	de	de	BO	_
10	poursuivre	poursuivre	BO	_
11	les	le	BN	_
12	travaux	travail	IN	_
13	de	de	IN	_
14	comblement	comblement	EN	_
15	de	de	BO	_
16	la	le	BO	_
17	lagune	lagune	EO	_
18	n°	numéro	O	_
19	3	3	O	_
20	dans	dans	O	_
21	les	le	O	_
22	conditions	condition	O	_
23	techniques	technique	O	_
24	ci	ci	O	_
25	-	-	O	_
26	après	après	O	_
27	:	:	O	_


#- vidange de la lagune,
1	-	-	O	_
2	vidange	vidange	EN	_
3	de	de	O	_
4	la	le	BO	_
5	lagune	lagune	EO	_
6	,	,	O	_


#- re profilage du terrain de manière à obtenir une pente suffisante, par exemple de 3% minimum, dans la continuité de la pente générale du dôme,
1	-	-	O	_
2	re	r	BN	_
3	profilage	profilage	BN	_
4	du	de	IN	_
5	terrain	terrain	EN	_
6	de	de	O	_
7	manière	manière	O	_
8	à	à	O	_
9	obtenir	obtenir	O	_
10	une	un	O	_
11	pente	pente	O	_
12	suffisante	suffisant	O	_
13	,	,	O	_
14	par	par	O	_
15	exemple	exemple	O	_
16	de	de	O	_
17	3	3	O	_
18	%	pourcent	O	_
19	minimum	minimum	O	_
20	,	,	O	_
21	dans	dans	O	_
22	la	le	O	_
23	continuité	continuité	O	_
24	de	de	O	_
25	la	le	O	_
26	pente	pente	O	_
27	générale	général	O	_
28	du	de	O	_
29	dôme	dôme	O	_
30	,	,	O	_


#- mise en place d'une membrane PEHD en continuité de celle qui a été posée sur l'ensemble du dôme,
1	-	-	O	_
2	mise	mise	BN	_
3	en	en	IN	_
4	place	place	IN	_
5	d'	de	IN	_
6	une	un	IN	_
7	membrane	membrane	IN	_
8	PEHD	pehd	EO	_
9	en	en	O	_
10	continuité	continuité	O	_
11	de	de	O	_
12	celle	celui	O	_
13	qui	qui	O	_
14	a	avoir	BN	_
15	été	être	IN	_
16	posée	poser	EN	_
17	sur	sur	O	_
18	l'	le	O	_
19	ensemble	ensemble	O	_
20	du	de	O	_
21	dôme	dôme	O	_
22	,	,	O	_


#- mise en place de la couche d'argile,
1	-	-	O	_
2	mise	mise	BN	_
3	en	en	IN	_
4	place	place	EN	_
5	de	de	O	_
6	la	le	BO	_
7	couche	couche	IO	_
8	d'	de	IO	_
9	argile	argile	EO	_
10	,	,	O	_


#- mise en place de la couche drainante et de la terre végétale,
1	-	-	O	_
2	mise	mise	BN	_
3	en	en	IN	_
4	place	place	EN	_
5	de	de	O	_
6	la	le	O	_
7	couche	couche	O	_
8	drainante	drainant	O	_
9	et	et	O	_
10	de	de	O	_
11	la	le	O	_
12	terre	terre	O	_
13	végétale	végétal	O	_
14	,	,	O	_


#- engazonnement.
1	-	-	O	_
2	engazonnement	engazonnement	EN	_
3	.	.	O	_


#La visite d'inspection du 25/08/2009 permet de constater que la lagune a été vidangée et comblée.
1	La	le	BN	_
2	visite	visite	EN	_
3	d'	de	EN	_
4	inspection	inspection	EO	_
5	du	de	O	_
6	25/08/2009	25/08/2009	IT	_
7	permet	permettre	O	_
8	de	de	O	_
9	constater	constater	O	_
10	que	que	O	_
11	la	le	BO	_
12	lagune	lagune	EO	_
13	a	avoir	BN	_
14	été	être	IN	_
15	vidangée	vidanger	EN	_
16	et	et	O	_
17	comblée	combler	EN	_
18	.	.	O	_


#Une partie de l’étanchéité a été effectuée en  raccordant à la géomembrane initiale le même géotextile et selon la même technique de pose que pour la décharge de Labarde,  actuellement en fin de travaux de couverture.
1	Une	un	BO	_
2	partie	partie	IO	_
3	de	de	IO	_
4	l’	l’	IO	_
5	étanchéité	étanchéité	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	effectuée	effectuer	EN	_
9	en	en	O	_
10	 	 	BN	_
11	raccordant	raccorder	BN	_
12	à	à	IN	_
13	la	le	IN	_
14	géomembrane	géomembrane	IO	_
15	initiale	initial	EO	_
16	le	le	O	_
17	même	même	O	_
18	géotextile	géotextile	O	_
19	et	et	O	_
20	selon	selon	O	_
21	la	le	O	_
22	même	même	O	_
23	technique	technique	O	_
24	de	de	O	_
25	pose	pose	O	_
26	que	que	O	_
27	pour	pour	BO	_
28	la	le	BO	_
29	décharge	décharge	EO	_
30	de	de	BO	_
31	Labarde	Labarde	BO	_
32	,	,	BT	_
33	 	 	BT	_
34	actuellement	actuellement	BT	_
35	en	en	BN	_
36	fin	fin	IN	_
37	de	de	IN	_
38	travaux	travail	IN	_
39	de	de	EN	_
40	couverture	couverture	EN	_
41	.	.	O	_


#Les conduites d’évacuation de débordement de la lagune ainsi que les regards sont toujours en place.
1	Les	le	BO	_
2	conduites	conduite	IO	_
3	d’	d’	O	_
4	évacuation	évacuation	O	_
5	de	de	O	_
6	débordement	débordement	O	_
7	de	de	O	_
8	la	le	BO	_
9	lagune	lagune	EO	_
10	ainsi	ainsi	O	_
11	que	que	O	_
12	les	le	BO	_
13	regards	regard	EO	_
14	sont	être	BN	_
15	toujours	toujours	IN	_
16	en	en	IN	_
17	place	place	EN	_
18	.	.	O	_


#Toutefois, au vu de l’ensemble et de la topographie, cette réhabilitation  ne correspond  pas à l’objectif que la DRIRE et la CUB s’étaient fixé ensemble en 2005 et qui est d’éviter l’accumulation des eaux de ruissellement et de permettre leur évacuation rapide à l’extérieur de l’emprise confinée vers les fossés périphériques.
1	Toutefois	toutefois	O	_
2	,	,	O	_
3	au	au	O	_
4	vu	vu	O	_
5	de	de	O	_
6	l’	l’	O	_
7	ensemble	ensemble	O	_
8	et	et	O	_
9	de	de	O	_
10	la	le	O	_
11	topographie	topographie	O	_
12	,	,	O	_
13	cette	ce	BN	_
14	réhabilitation	réhabilitation	EN	_
15	 	 	O	_
16	ne	ne	O	_
17	correspond	correspondre	O	_
18	 	 	O	_
19	pas	pas	O	_
20	à	à	O	_
21	l’	l’	O	_
22	objectif	objectif	O	_
23	que	que	BO	_
24	la	le	EO	_
25	DRIRE	DRIRE	EO	_
26	et	et	BO	_
27	la	le	EO	_
28	CUB	CUB	BN	_
29	s’	s’	IN	_
30	étaient	être	IN	_
31	fixé	fixer	EN	_
32	ensemble	ensemble	BT	_
33	en	en	ET	_
34	2005	2005	ET	_
35	et	et	O	_
36	qui	qui	O	_
37	est	être	O	_
38	d’	d’	O	_
39	éviter	éviter	O	_
40	l’	l’	O	_
41	accumulation	accumulation	O	_
42	des	de	IO	_
43	eaux	eau	IO	_
44	de	de	IO	_
45	ruissellement	ruissellement	EN	_
46	et	et	O	_
47	de	de	O	_
48	permettre	permettre	O	_
49	leur	leur	O	_
50	évacuation	évacuation	O	_
51	rapide	rapide	O	_
52	à	à	O	_
53	l’	l’	O	_
54	extérieur	extérieur	O	_
55	de	de	O	_
56	l’	l’	O	_
57	emprise	emprise	O	_
58	confinée	confiner	BL	_
59	vers	vers	BL	_
60	les	le	IL	_
61	fossés	fossé	IL	_
62	périphériques	périphérique	EL	_
63	.	.	O	_


#Ainsi, sauf solution alternative, il paraissait évident de combler les lagunes jusqu’au terrain naturel environnant avec une pente suffisante, par exemple de 3%, telle qu’elle était proposée par la CUB en 2005.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	sauf	sauf	O	_
4	solution	solution	O	_
5	alternative	alternatif	O	_
6	,	,	O	_
7	il	il	O	_
8	paraissait	paraître	O	_
9	évident	évident	O	_
10	de	de	O	_
11	combler	combler	BO	_
12	les	le	BO	_
13	lagunes	lagune	EO	_
14	jusqu’	jusqu’	O	_
15	au	au	O	_
16	terrain	terrain	IO	_
17	naturel	naturel	IO	_
18	environnant	environnant	EO	_
19	avec	avec	O	_
20	une	un	O	_
21	pente	pente	O	_
22	suffisante	suffisant	O	_
23	,	,	O	_
24	par	par	O	_
25	exemple	exemple	O	_
26	de	de	O	_
27	3	3	O	_
28	%	pourcent	O	_
29	,	,	O	_
30	telle	tel	O	_
31	qu’	qu’	O	_
32	elle	lui	O	_
33	était	être	O	_
34	proposée	proposer	O	_
35	par	par	O	_
36	la	le	BO	_
37	CUB	CUB	EO	_
38	en	en	BT	_
39	2005	2005	ET	_
40	.	.	ET	_


#Le 1er/09/2009 la DRIRE demande à la CUB,sous 1 mois, le rapport d’exécution des travaux réalisés sur la lagune n°3 dans leur état d’avancement actuel, accompagné des plans coupes et topo utiles ainsi que le programme de travaux complémentaires à réaliser permettant le respect des objectifs ci-dessus.
1	Le	le	BT	_
2	1er/09/2009	1er/09/2009	IT	_
3	la	le	BO	_
4	DRIRE	DRIRE	EO	_
5	demande	demande	O	_
6	à	à	O	_
7	la	le	BO	_
8	CUB	CUB	EO	_
9	,	,	O	_
10	sous	sous	BT	_
11	1	1	IT	_
12	mois	mois	ET	_
13	,	,	O	_
14	le	le	BO	_
15	rapport	rapport	IO	_
16	d’	d’	IO	_
17	exécution	exécution	EO	_
18	des	de	BN	_
19	travaux	travail	IN	_
20	réalisés	réaliser	EN	_
21	sur	sur	EN	_
22	la	le	BO	_
23	lagune	lagune	EN	_
24	n°	n°	IO	_
25	3	3	EO	_
26	dans	dans	O	_
27	leur	leur	BO	_
28	état	état	IO	_
29	d’	d’	IO	_
30	avancement	avancement	EO	_
31	actuel	actuel	O	_
32	,	,	O	_
33	accompagné	accompagner	O	_
34	des	de	O	_
35	plans	plan	O	_
36	coupes	coupe	O	_
37	et	et	O	_
38	topo	topo	O	_
39	utiles	utile	O	_
40	ainsi	ainsi	O	_
41	que	que	O	_
42	le	le	BO	_
43	programme	programme	IO	_
44	de	de	IO	_
45	travaux	travail	IO	_
46	complémentaires	complémentaire	O	_
47	à	à	O	_
48	réaliser	réaliser	O	_
49	permettant	permettre	O	_
50	le	le	O	_
51	respect	respect	O	_
52	des	de	O	_
53	objectifs	objectif	O	_
54	ci	ci	O	_
55	-	-	O	_
56	dessus	dessus	O	_
57	.	.	O	_


#La solution alternative qui sera choisie devra être issue d’un bilan « coûts/avantages » des solutions techniques et économiques à mettre en œuvre pour atteindre ces objectifs.
1	La	le	O	_
2	solution	solution	O	_
3	alternative	alternatif	O	_
4	qui	qui	O	_
5	sera	être	O	_
6	choisie	choisir	O	_
7	devra	devoir	O	_
8	être	être	O	_
9	issue	issu	O	_
10	d’	d’	O	_
11	un	un	O	_
12	bilan	bilan	O	_
13	«	«	O	_
14	coûts	coût	O	_
15	/	/	O	_
16	avantages	avantage	O	_
17	»	»	O	_
18	des	de	O	_
19	solutions	solution	O	_
20	techniques	technique	O	_
21	et	et	O	_
22	économiques	économique	O	_
23	à	à	O	_
24	mettre	mettre	O	_
25	en	en	O	_
26	œuvre	œuvre	O	_
27	pour	pour	O	_
28	atteindre	atteindre	O	_
29	ces	ce	O	_
30	objectifs	objectif	O	_
31	.	.	O	_


#La forte déclivité des terrains du flanc nord de la lagune devra être estompée.
1	La	le	BO	_
2	forte	fort	IO	_
3	déclivité	déclivité	EN	_
4	des	de	O	_
5	terrains	terrain	O	_
6	du	de	O	_
7	flanc	flanc	IL	_
8	nord	nord	IL	_
9	de	de	IL	_
10	la	le	IL	_
11	lagune	lagune	EL	_
12	devra	devoir	O	_
13	être	être	O	_
14	estompée	estomper	O	_
15	.	.	O	_


#2 - SURVEILLANCES
1	2	2	O	_
2	-	-	O	_
3	SURVEILLANCES	surveillance	BO	_


#L'arrêté préfectoral du 13 août 2002  prescrit les mesures de surveillance des lixiviats, du biogaz, des eaux souterraines et des eaux superficielles.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	O	_
5	13	13	BT	_
6	août	août	IT	_
7	2002	2002	ET	_
8	 	 	IO	_
9	prescrit	prescrire	IO	_
10	les	le	IO	_
11	mesures	mesure	IO	_
12	de	de	IO	_
13	surveillance	surveillance	EA	_
14	des	de	O	_
15	lixiviats	lixiviat	BA	_
16	,	,	O	_
17	du	de	O	_
18	biogaz	biogaz	O	_
19	,	,	O	_
20	des	de	O	_
21	eaux	eau	O	_
22	souterraines	souterrain	O	_
23	et	et	O	_
24	des	de	O	_
25	eaux	eau	O	_
26	superficielles	superficiel	O	_
27	.	.	O	_


#2.1 - EAUX SOUTERRAINES :
1	2.1	2.1	O	_
2	-	-	O	_
3	EAUX	eau	O	_
4	SOUTERRAINES	souterrain	O	_
5	:	:	O	_


#Les résultats d'analyses des eaux souterraines du 22 octobre 2003 montrent une forte charge organique à l'aval.
1	Les	le	O	_
2	résultats	résultat	O	_
3	d'	de	O	_
4	analyses	analyse	EN	_
5	des	de	O	_
6	eaux	eau	O	_
7	souterraines	souterrain	O	_
8	du	de	O	_
9	22	22	BT	_
10	octobre	octobre	IT	_
11	2003	2003	ET	_
12	montrent	montrer	O	_
13	une	un	O	_
14	forte	fort	O	_
15	charge	charge	O	_
16	organique	organique	O	_
17	à	à	O	_
18	l'	le	BO	_
19	aval	aval	EO	_
20	.	.	O	_


#Les campagnes effectuées en 2005,2006,2007 montrent une évolution stable des teneurs en DCO, DBO5, NH4 avec cependant un pic en DCO de  261mg/l au niveau du P1 lors de la campagne du 9 août 2007.
1	Les	le	BN	_
2	campagnes	campagne	IN	_
3	effectuées	effectuer	BN	_
4	en	en	BT	_
5	2005,2006,2007	2005,2006,2007	IT	_
6	montrent	montrer	O	_
7	une	un	O	_
8	évolution	évolution	O	_
9	stable	stable	O	_
10	des	de	O	_
11	teneurs	teneur	O	_
12	en	en	O	_
13	DCO	dco	O	_
14	,	,	O	_
15	DBO5	dbo5	O	_
16	,	,	O	_
17	NH4	nh4	O	_
18	avec	avec	O	_
19	cependant	cependant	O	_
20	un	un	O	_
21	pic	pic	O	_
22	en	en	O	_
23	DCO	dco	O	_
24	de	de	O	_
25	 	 	O	_
26	261mg	261mg	O	_
27	/	sur	O	_
28	l	l	O	_
29	au	au	O	_
30	niveau	niveau	O	_
31	du	de	O	_
32	P1	p1	O	_
33	lors	lors	O	_
34	de	de	O	_
35	la	le	O	_
36	campagne	campagne	O	_
37	du	de	BT	_
38	9	9	IT	_
39	août	août	IT	_
40	2007	2007	ET	_
41	.	.	ET	_


#2.2 - EAUX SUPERFICIELLES
1	2.2	2.2	O	_
2	-	-	O	_
3	EAUX	eau	BO	_
4	SUPERFICIELLES	superficiel	EO	_


#Depuis 2009, la DCO est stable et globalement inférieure à 40 mg/l.
1	Depuis	depuis	BT	_
2	2009	2009	ET	_
3	,	,	ET	_
4	la	le	O	_
5	DCO	dco	O	_
6	est	être	O	_
7	stable	stable	O	_
8	et	et	O	_
9	globalement	globalement	O	_
10	inférieure	inférieur	O	_
11	à	à	O	_
12	40	40	O	_
13	mg	milligramme	O	_
14	/	sur	O	_
15	l.	l.	O	_


#Elle varie de 30 à 60 mg/l au 2ème point de contrôle avec un pic de 82 mg/l observé en août 2012.
1	Elle	lui	O	_
2	varie	varier	O	_
3	de	de	O	_
4	30	30	O	_
5	à	à	O	_
6	60	60	O	_
7	mg	milligramme	O	_
8	/	sur	O	_
9	l	l	O	_
10	au	au	O	_
11	2ème	2èm	O	_
12	point	point	O	_
13	de	de	O	_
14	contrôle	contrôle	O	_
15	avec	avec	O	_
16	un	un	O	_
17	pic	pic	O	_
18	de	de	O	_
19	82	82	O	_
20	mg	milligramme	O	_
21	/	sur	O	_
22	l	l	O	_
23	observé	observer	O	_
24	en	en	BT	_
25	août	août	IT	_
26	2012	2012	ET	_
27	.	.	ET	_


#2.3 - LIXIVIATS
1	2.3	2.3	O	_
2	-	-	O	_
3	LIXIVIATS	LIXIVIATS	O	_


#Depuis 2003:
1	Depuis	depuis	BT	_
2	2003	2003	ET	_
3	:	:	ET	_


#- la teneurs en métaux (As, Cd, Cr6, et Hg) sont inférieures au seuil de quantification du laboratoire,
1	-	-	O	_
2	la	le	BO	_
3	teneurs	teneur	EO	_
4	en	en	O	_
5	métaux	métal	O	_
6	(	(	O	_
7	As	as	O	_
8	,	,	O	_
9	Cd	cd	O	_
10	,	,	O	_
11	Cr6	cr6	O	_
12	,	,	O	_
13	et	et	O	_
14	Hg	hg	O	_
15	)	)	O	_
16	sont	être	O	_
17	inférieures	inférieur	O	_
18	au	au	O	_
19	seuil	seuil	O	_
20	de	de	O	_
21	quantification	quantification	O	_
22	du	de	O	_
23	laboratoire	laboratoire	O	_
24	,	,	O	_


#- NH4+ : et Phosphore en baisse (20mg/l) sauf un pic en mai 2009 (50 mg/l),
1	-	-	O	_
2	NH4	nh4	O	_
3	+	+	O	_
4	:	:	O	_
5	et	et	O	_
6	Phosphore	Phosphore	O	_
7	en	en	O	_
8	baisse	baisse	O	_
9	(	(	O	_
10	20mg	20mg	O	_
11	/	sur	O	_
12	l	l	O	_
13	)	)	O	_
14	sauf	sauf	O	_
15	un	un	O	_
16	pic	pic	O	_
17	en	en	BT	_
18	mai	mai	IT	_
19	2009	2009	ET	_
20	(	(	O	_
21	50	50	O	_
22	mg	milligramme	O	_
23	/	sur	O	_
24	l	l	O	_
25	)	)	O	_
26	,	,	O	_


#- indice phénol : inférieur au seuil de quantification du laboratoire (10µg/l), sauf pic en mars 2006 (60µg/l),
1	-	-	O	_
2	indice	indice	O	_
3	phénol	phénol	O	_
4	:	:	O	_
5	inférieur	inférieur	O	_
6	au	au	O	_
7	seuil	seuil	O	_
8	de	de	O	_
9	quantification	quantification	O	_
10	du	de	O	_
11	laboratoire	laboratoire	O	_
12	(	(	O	_
13	10µg	10µg	O	_
14	/	sur	O	_
15	l	l	O	_
16	)	)	O	_
17	,	,	O	_
18	sauf	sauf	O	_
19	pic	pic	O	_
20	en	en	BT	_
21	mars	mars	IT	_
22	2006	2006	ET	_
23	(	(	O	_
24	60µg	60µg	O	_
25	/	sur	O	_
26	l	l	O	_
27	)	)	O	_
28	,	,	O	_


#- DCO et DBO5 : en baisse respectivement  (38 mg/l) et 4 mg/l,
1	-	-	O	_
2	DCO	DCO	O	_
3	et	et	O	_
4	DBO5	DBO5	O	_
5	:	:	O	_
6	en	en	O	_
7	baisse	baisse	O	_
8	respectivement	respectivement	O	_
9	 	 	O	_
10	(	(	O	_
11	38	38	O	_
12	mg	milligramme	O	_
13	/	sur	O	_
14	l	l	O	_
15	)	)	O	_
16	et	et	O	_
17	4	4	O	_
18	mg	milligramme	O	_
19	/	sur	O	_
20	l	l	O	_
21	,	,	O	_


#- MES : varaibales  entre 140 mg/l en 2003 et 47 mg/l en 2012,
1	-	-	O	_
2	MES	me	O	_
3	:	:	O	_
4	varaibales	varaibale	O	_
5	 	 	O	_
6	entre	entre	O	_
7	140	140	O	_
8	mg	milligramme	O	_
9	/	sur	O	_
10	l	l	BT	_
11	en	en	BT	_
12	2003	2003	ET	_
13	et	et	O	_
14	47	47	O	_
15	mg	milligramme	O	_
16	/	sur	O	_
17	l	l	BT	_
18	en	en	BT	_
19	2012	2012	ET	_
20	,	,	ET	_


#- azote : stables depuis 2006 1,4 mg/l avec un pic de 170 mg/l en 2009.
1	-	-	O	_
2	azote	azote	O	_
3	:	:	O	_
4	stables	stable	O	_
5	depuis	depuis	BT	_
6	2006	2006	ET	_
7	1,4	1,4	O	_
8	mg	milligramme	O	_
9	/	sur	O	_
10	l	l	O	_
11	avec	avec	O	_
12	un	un	O	_
13	pic	pic	O	_
14	de	de	O	_
15	170	170	O	_
16	mg	milligramme	O	_
17	/	sur	O	_
18	l	l	O	_
19	en	en	BT	_
20	2009	2009	ET	_
21	.	.	ET	_


#2.4 - BIOGAZ
1	2.4	2.4	O	_
2	-	-	O	_
3	BIOGAZ	BIOGAZ	O	_


#Le débit est passé de 2250 m3/h en 1995 à moins de 250 m3/h en 2013, correspondant au débit de la torchère rapprortés à 50% de CH44.
1	Le	le	BO	_
2	débit	débit	EO	_
3	est	être	BN	_
4	passé	passer	EN	_
5	de	de	O	_
6	2250	2250	O	_
7	m3	m3	O	_
8	/	sur	O	_
9	h	heure	O	_
10	en	en	BT	_
11	1995	1995	ET	_
12	à	à	O	_
13	moins	moins	O	_
14	de	de	O	_
15	250	250	O	_
16	m3	m3	O	_
17	/	sur	O	_
18	h	heure	O	_
19	en	en	BT	_
20	2013	2013	ET	_
21	,	,	ET	_
22	correspondant	correspondre	O	_
23	au	au	O	_
24	débit	débit	O	_
25	de	de	O	_
26	la	le	O	_
27	torchère	torchère	O	_
28	rapprortés	rapprorter	O	_
29	à	à	O	_
30	50	50	O	_
31	%	pourcent	O	_
32	de	de	O	_
33	CH44	ch44	O	_
34	.	.	O	_


#Analyse du biogaz du 18/11/2013 :
1	Analyse	analyse	BN	_
2	du	de	O	_
3	biogaz	biogaz	O	_
4	du	de	O	_
5	18/11/2013	18/11/2013	ET	_
6	:	:	O	_


#- CO2 7,7 mg/m3 en moyenne,
1	-	-	O	_
2	CO2	co2	O	_
3	7,7	7,7	O	_
4	mg	milligramme	O	_
5	/	sur	O	_
6	m3	m3	O	_
7	en	en	O	_
8	moyenne	moyenne	O	_
9	,	,	O	_


#- quasi absence d'H2S,
1	-	-	O	_
2	quasi	quasi	O	_
3	absence	absence	O	_
4	d'	de	O	_
5	H2S	H2S	O	_
6	,	,	O	_


#- NOx très faibles,
1	-	-	O	_
2	NOx	no	O	_
3	très	très	O	_
4	faibles	faible	O	_
5	,	,	O	_


#- CO et poussières faibles indiquent un bonne combustion de la torchère.
1	-	-	O	_
2	CO	co	O	_
3	et	et	O	_
4	poussières	poussière	O	_
5	faibles	faible	O	_
6	indiquent	indiquer	O	_
7	un	un	O	_
8	bonne	bon	O	_
9	combustion	combustion	O	_
10	de	de	O	_
11	la	le	O	_
12	torchère	torchère	O	_
13	.	.	O	_


#3 - SERVITUDES
1	3	3	O	_
2	-	-	O	_
3	SERVITUDES	servitude	O	_


#L'objectif des servitudes est d'interdire l'implantation de constructions et d'ouvrages susceptibles de nuire à la conservation de la couverture du site et à son contrôle.
1	L'	le	O	_
2	objectif	objectif	O	_
3	des	de	O	_
4	servitudes	servitude	O	_
5	est	être	O	_
6	d'	de	BN	_
7	interdire	interdire	BN	_
8	l'	le	BO	_
9	implantation	implantation	IO	_
10	de	de	IO	_
11	constructions	construction	IO	_
12	et	et	O	_
13	d'	de	BO	_
14	ouvrages	ouvrage	BO	_
15	susceptibles	susceptible	BR	_
16	de	de	ER	_
17	nuire	nuire	BN	_
18	à	à	ER	_
19	la	le	BN	_
20	conservation	conservation	IN	_
21	de	de	IN	_
22	la	le	IN	_
23	couverture	couverture	IN	_
24	du	de	IN	_
25	site	site	EA	_
26	et	et	O	_
27	à	à	O	_
28	son	son	O	_
29	contrôle	contrôle	BA	_
30	.	.	O	_


#Elles doivent assurer d’une part la protection des moyens de captage et de traitement du biogaz, des moyens de collecte et de traitement des lixiviats, et, d’autre part, le maintien durable du confinement des déchets mis en place.
1	Elles	lui	O	_
2	doivent	devoir	O	_
3	assurer	assurer	O	_
4	d’	d’	O	_
5	une	un	O	_
6	part	part	O	_
7	la	le	O	_
8	protection	protection	O	_
9	des	de	O	_
10	moyens	moyen	O	_
11	de	de	O	_
12	captage	captage	O	_
13	et	et	O	_
14	de	de	O	_
15	traitement	traitement	O	_
16	du	de	O	_
17	biogaz	biogaz	O	_
18	,	,	O	_
19	des	de	O	_
20	moyens	moyen	O	_
21	de	de	O	_
22	collecte	collecte	O	_
23	et	et	O	_
24	de	de	O	_
25	traitement	traitement	O	_
26	des	de	O	_
27	lixiviats	lixiviat	O	_
28	,	,	O	_
29	et	et	O	_
30	,	,	O	_
31	d’	d’	O	_
32	autre	autre	O	_
33	part	part	O	_
34	,	,	O	_
35	le	le	O	_
36	maintien	maintien	O	_
37	durable	durable	O	_
38	du	de	O	_
39	confinement	confinement	O	_
40	des	de	O	_
41	déchets	déchet	O	_
42	mis	mettre	O	_
43	en	en	O	_
44	place	place	O	_
45	.	.	O	_


#Sur la base du dossier remis par la CUB le 08/04/2003 et sur proposition de la DRIRE du 28 mai 2003, l'arrêté du 12 mai 2004 institue des servitudes d'utilité publique sur la décharge du Bourgailh et son environnment.
1	Sur	sur	O	_
2	la	le	O	_
3	base	base	O	_
4	du	de	O	_
5	dossier	dossier	O	_
6	remis	remettre	O	_
7	par	par	O	_
8	la	le	BO	_
9	CUB	CUB	EO	_
10	le	le	BT	_
11	08/04/2003	08/04/2003	IT	_
12	et	et	O	_
13	sur	sur	O	_
14	proposition	proposition	O	_
15	de	de	O	_
16	la	le	BO	_
17	DRIRE	DRIRE	EO	_
18	du	de	O	_
19	28	28	BT	_
20	mai	mai	IT	_
21	2003	2003	ET	_
22	,	,	ET	_
23	l'	le	BO	_
24	arrêté	arrêté	EN	_
25	du	de	BT	_
26	12	12	IT	_
27	mai	mai	IT	_
28	2004	2004	ET	_
29	institue	institue	BN	_
30	des	un	BO	_
31	servitudes	servitude	EO	_
32	d'	de	EO	_
33	utilité	utilité	IO	_
34	publique	public	EO	_
35	sur	sur	O	_
36	la	le	BO	_
37	décharge	décharge	EO	_
38	du	de	O	_
39	Bourgailh	Bourgailh	BO	_
40	et	et	IN	_
41	son	son	IN	_
42	environnment	environnment	EN	_
43	.	.	O	_


#- restriction de l'usage de la nappe superficielle : interdiction de son usage à des buts AEP ou irrigation / arrosage sur le site,
1	-	-	O	_
2	restriction	restriction	O	_
3	de	de	O	_
4	l'	le	O	_
5	usage	usage	O	_
6	de	de	O	_
7	la	le	O	_
8	nappe	nappe	O	_
9	superficielle	superficiel	O	_
10	:	:	O	_
11	interdiction	interdiction	BN	_
12	de	de	IA	_
13	son	son	IA	_
14	usage	usage	IA	_
15	à	à	IA	_
16	des	un	IA	_
17	buts	but	IA	_
18	AEP	aep	IA	_
19	ou	ou	IA	_
20	irrigation	irrigation	EA	_
21	/	/	O	_
