
#92.0029
#Dépôt pétrolier situé en zone industrielle et en bordure de SEINE.
1	Dépôt	dépôt	BO	_
34	classées	classer	O	_
35	.	.	O	_


#La liquidation de la société a été prononcée par jugement en date du 09/07/2009 du tribunal administratif de Versailles.
1	La	le	BN	_
2	liquidation	liquidation	IN	_
3	de	de	IN	_
4	la	le	BO	_
5	société	société	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	prononcée	prononcer	IN	_
9	par	par	IN	_
10	jugement	jugement	EN	_
11	en	en	BT	_
12	date	date	IT	_
13	du	de	IT	_
14	09/07/2009	09/07/2009	IT	_
15	du	de	O	_
16	tribunal	tribunal	IO	_
17	administratif	administratif	EO	_
18	de	de	O	_
19	Versailles	Versailles	O	_
20	.	.	O	_


#La société a été radiée du registre du commerce et des sociétés en 2016.
1	La	le	BO	_
2	société	société	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	radiée	radier	O	_
6	du	de	O	_
7	registre	registre	IN	_
8	du	de	IN	_
9	commerce	commerce	EN	_
10	et	et	O	_
11	des	de	O	_
12	sociétés	société	O	_
13	en	en	BT	_
14	2016	2016	ET	_
15	.	.	ET	_


#Le terrain de la société se situe dans le périmètre éloigné du captage d'eau potable de Verneuil-Vernouillet.
1	Le	le	BO	_
2	terrain	terrain	EO	_
3	de	de	O	_
4	la	le	BO	_
5	société	société	EO	_
6	se	se	BL	_
7	situe	situe	IL	_
8	dans	dans	IL	_
9	le	le	IL	_
10	périmètre	périmètre	IL	_
11	éloigné	éloigné	IL	_
12	du	de	IL	_
13	captage	captage	IL	_
14	d'	de	IL	_
15	eau	eau	IL	_
16	potable	potable	IL	_
17	de	de	IL	_
18	Verneuil	Verneuil	EL	_
19	-	-	IL	_
20	Vernouillet	Vernouillet	EL	_
21	.	.	O	_


#Deux nappes ont été identifiées au droit du site : la nappe alluviale située entre 6 et 15 m de profondeur et la nappe de la Craie située entre 25 et 30 m de profondeur.
1	Deux	Deux	BO	_
2	nappes	nappe	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	identifiées	identifier	EN	_
6	au	au	BL	_
7	droit	droit	IL	_
8	du	de	IL	_
9	site	site	EL	_
10	:	:	O	_
11	la	le	O	_
12	nappe	nappe	O	_
13	alluviale	alluvial	O	_
14	située	situer	O	_
15	entre	entre	O	_
16	6	6	O	_
17	et	et	O	_
18	15	15	O	_
19	m	m	O	_
20	de	de	O	_
21	profondeur	profondeur	O	_
22	et	et	O	_
23	la	le	O	_
24	nappe	nappe	O	_
25	de	de	O	_
26	la	le	O	_
27	Craie	Craie	O	_
28	située	situer	O	_
29	entre	entre	O	_
30	25	25	O	_
31	et	et	O	_
32	30	30	O	_
33	m	m	O	_
34	de	de	O	_
35	profondeur	profondeur	O	_
36	.	.	O	_


#Dans le cadre de la cessation d'activité en 2007 (effective en juin 2008), un diagnostic de l'état des milieux a été réalisé en février 2007 et complété en avril 2010.
1	Dans	dans	BR	_
2	le	le	IR	_
3	cadre	cadre	IR	_
4	de	de	ER	_
5	la	le	BN	_
6	cessation	cessation	IN	_
7	d'	de	IN	_
8	activité	activité	EN	_
9	en	en	BT	_
10	2007	2007	ET	_
11	(	(	O	_
12	effective	effective	EN	_
13	en	en	BT	_
14	juin	juin	IT	_
15	2008	2008	ET	_
16	)	)	ET	_
17	,	,	O	_
18	un	un	BN	_
19	diagnostic	diagnostic	EN	_
20	de	de	IO	_
21	l'	le	IO	_
22	état	état	IO	_
23	des	de	IO	_
24	milieux	milieu	EO	_
25	a	avoir	BN	_
26	été	être	IN	_
27	réalisé	réaliser	EN	_
28	en	en	BT	_
29	février	février	IT	_
30	2007	2007	ET	_
31	et	et	O	_
32	complété	compléter	BO	_
33	en	en	BT	_
34	avril	avril	IT	_
35	2010	2010	ET	_
36	.	.	ET	_


#Ces deux diagnostics ont été fournis en date du 1er avril 2011 lors d'une visite d'inspection destinée à vérifier la mise en sécurité du site.
1	Ces	ce	BN	_
2	deux	deux	IN	_
3	diagnostics	diagnostic	EN	_
4	ont	avoir	BN	_
5	été	être	IN	_
6	fournis	fournir	EN	_
7	en	en	BT	_
8	date	date	IT	_
9	du	de	IT	_
10	1er	premier	IT	_
11	avril	avril	IT	_
12	2011	2011	ET	_
13	lors	lors	O	_
14	d'	de	BN	_
15	une	un	BN	_
16	visite	visite	EN	_
17	d'	de	EN	_
18	inspection	inspection	EN	_
19	destinée	destiner	O	_
20	à	à	O	_
21	vérifier	vérifier	O	_
22	la	le	BN	_
23	mise	mise	IN	_
24	en	en	IN	_
25	sécurité	sécurité	EN	_
26	du	de	O	_
27	site	site	O	_
28	.	.	O	_


#Au cours de cette inspection, il a été constaté que l'ensemble des installations et des déchets avait été évacué à l'exception d'un bain de décapage et d'un fût de 200 l contenant des déchets dangereux.
1	Au	au	O	_
2	cours	cours	O	_
3	de	de	O	_
4	cette	ce	BN	_
5	inspection	inspection	EN	_
6	,	,	O	_
7	il	il	O	_
8	a	avoir	O	_
9	été	être	O	_
10	constaté	constater	O	_
11	que	que	O	_
12	l'	le	O	_
13	ensemble	ensemble	O	_
14	des	de	O	_
15	installations	installation	O	_
16	et	et	O	_
17	des	de	O	_
18	déchets	déchet	O	_
19	avait	avoir	BN	_
20	été	être	IN	_
21	évacué	évacuer	EN	_
22	à	à	O	_
23	l'	le	O	_
24	exception	exception	O	_
25	d'	de	O	_
26	un	un	BO	_
27	bain	bain	IO	_
28	de	de	IO	_
29	décapage	décapage	EO	_
30	et	et	O	_
31	d'	de	O	_
32	un	un	O	_
33	fût	fût	O	_
34	de	de	O	_
35	200	200	O	_
36	l	l	O	_
37	contenant	contenir	O	_
38	des	un	O	_
39	déchets	déchet	O	_
40	dangereux	dangereux	O	_
41	.	.	O	_


#Par courrier du 19 septembre 2011, le liquidateur de la société a transmis le bordereau de suivi des déchets dangereux relatif à l'élimination des déchets précités.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	19	19	BT	_
5	septembre	septembre	IT	_
6	2011	2011	ET	_
7	,	,	ET	_
8	le	le	BO	_
9	liquidateur	liquidateur	EO	_
10	de	de	O	_
11	la	le	BO	_
12	société	société	EO	_
13	a	avoir	BN	_
14	transmis	transmettre	EN	_
15	le	le	BO	_
16	bordereau	bordereau	EO	_
17	de	de	IO	_
18	suivi	suivi	IO	_
19	des	de	IO	_
20	déchets	déchet	IO	_
21	dangereux	dangereux	IO	_
22	relatif	relatif	BR	_
23	à	à	ER	_
24	l'	le	BN	_
25	élimination	élimination	EN	_
26	des	de	O	_
27	déchets	déchet	O	_
28	précités	préciter	O	_
29	.	.	O	_


#Le diagnostic daté de 2010 synthétise les deux campagnes d'investigations réalisées en février 2007 et avril 2010.
1	Le	le	BN	_
2	diagnostic	diagnostic	EN	_
3	daté	dater	BT	_
4	de	de	IT	_
5	2010	2010	ET	_
6	synthétise	synthétise	O	_
7	les	le	BN	_
8	deux	deux	IN	_
9	campagnes	campagne	IN	_
10	d'	de	IN	_
11	investigations	investigation	EN	_
12	réalisées	réaliser	O	_
13	en	en	BT	_
14	février	février	IT	_
15	2007	2007	IT	_
16	et	et	IT	_
17	avril	avril	IT	_
18	2010	2010	ET	_
19	.	.	ET	_


#Ces investigations ont mis en évidence une pollution des sols au droit des 2 zones suivantes :
1	Ces	ce	BN	_
2	investigations	investigation	EN	_
3	ont	avoir	O	_
4	mis	mettre	O	_
5	en	en	O	_
6	évidence	évidence	O	_
7	une	un	BN	_
8	pollution	pollution	IN	_
9	des	de	IN	_
10	sols	sol	EN	_
11	au	au	BL	_
12	droit	droit	IL	_
13	des	de	IL	_
14	2	2	BO	_
15	zones	zone	EO	_
16	suivantes	suivant	O	_
17	:	:	O	_


#- l’atelier de traitement de surface : des pollutions importantes en métaux ont été observées au niveau de 4 sondages (arsenic, chrome, nickel, plomb, cuivre et zinc) et des teneurs significatives en hydrocarbures ont été mesurées au niveau de 2 sondages correspondant à l’emplacement de l’ancien déshuileur.
1	-	-	O	_
2	l’	l’	O	_
3	atelier	atelier	O	_
4	de	de	O	_
5	traitement	traitement	BA	_
6	de	de	IA	_
7	surface	surface	EA	_
8	:	:	O	_
9	des	un	O	_
10	pollutions	pollution	O	_
11	importantes	important	O	_
12	en	en	O	_
13	métaux	métal	BO	_
14	ont	avoir	BN	_
15	été	être	IN	_
16	observées	observer	EN	_
17	au	au	BR	_
18	niveau	niveau	IR	_
19	de	de	ER	_
20	4	4	BO	_
21	sondages	sondage	EO	_
22	(	(	O	_
23	arsenic	arsenic	O	_
24	,	,	O	_
25	chrome	chrome	O	_
26	,	,	O	_
27	nickel	nickel	O	_
28	,	,	O	_
29	plomb	plomb	O	_
30	,	,	O	_
31	cuivre	cuivre	O	_
32	et	et	O	_
33	zinc	zinc	O	_
34	)	)	O	_
35	et	et	O	_
36	des	un	O	_
37	teneurs	teneur	O	_
38	significatives	significatif	O	_
39	en	en	O	_
40	hydrocarbures	hydrocarbure	O	_
41	ont	avoir	BN	_
42	été	être	IN	_
43	mesurées	mesurer	EN	_
44	au	au	BR	_
45	niveau	niveau	IR	_
46	de	de	ER	_
47	2	2	BO	_
48	sondages	sondage	EO	_
49	correspondant	correspondre	O	_
50	à	à	O	_
51	l’	l’	O	_
52	emplacement	emplacement	O	_
53	de	de	O	_
54	l’	l’	O	_
55	ancien	ancien	O	_
56	déshuileur	déshuileur	EN	_
57	.	.	O	_


#D’après les observations de terrain la migration de la source de pollution en hydrocarbures semble limitée verticalement.
1	D’	d’	O	_
2	après	après	O	_
3	les	le	O	_
4	observations	observation	O	_
5	de	de	O	_
6	terrain	terrain	O	_
7	la	le	O	_
8	migration	migration	O	_
9	de	de	O	_
10	la	le	BO	_
11	source	source	IO	_
12	de	de	IO	_
13	pollution	pollution	EO	_
14	en	en	O	_
15	hydrocarbures	hydrocarbure	BO	_
16	semble	semble	BR	_
17	limitée	limité	IR	_
18	verticalement	verticalement	EN	_
19	.	.	O	_


#En effet, il a été observé  des limons compacts à environ 2 m de profondeur, sans trace ni odeur suspecte.
1	En	en	O	_
2	effet	effet	O	_
3	,	,	O	_
4	il	il	O	_
5	a	avoir	O	_
6	été	être	O	_
7	observé	observer	O	_
8	 	 	O	_
9	des	un	O	_
10	limons	limon	O	_
11	compacts	compact	BL	_
12	à	à	IL	_
13	environ	environ	IL	_
14	2	2	IN	_
15	m	m	IN	_
16	de	de	IN	_
17	profondeur	profondeur	EN	_
18	,	,	O	_
19	sans	sans	O	_
20	trace	trace	O	_
21	ni	ni	O	_
22	odeur	odeur	O	_
23	suspecte	suspect	O	_
24	.	.	O	_


#En outre, les fractions carbonés montrent qu’il s’agit d'hydrocarbures peu volatils (majorité de C21-C35);
1	En	en	O	_
2	outre	outre	O	_
3	,	,	O	_
4	les	le	O	_
5	fractions	fraction	O	_
6	carbonés	carboné	O	_
7	montrent	montrer	O	_
8	qu’	qu’	O	_
9	il	il	O	_
10	s’	s’	O	_
11	agit	agir	O	_
12	d'	de	O	_
13	hydrocarbures	hydrocarbure	O	_
14	peu	peu	O	_
15	volatils	volatil	O	_
16	(	(	O	_
17	majorité	majorité	O	_
18	de	de	O	_
19	C21-C35	c21-c35	O	_
20	)	)	O	_
21	;	;	O	_


#-l’atelier de cataphorèse 2 : à proximité des anciennes fosses, des contaminations significatives en métaux (chrome, nickel et cuivre) ont été mises en évidence entre 2 et 3 m de profondeur au niveau de 2 sondages.
1	-l’	-l’	BO	_
2	atelier	atelier	IO	_
3	de	de	IO	_
4	cataphorèse	cataphorèse	EO	_
5	2	2	O	_
6	:	:	O	_
7	à	à	BL	_
8	proximité	proximité	IL	_
9	des	de	IL	_
10	anciennes	ancien	IL	_
11	fosses	fosse	EL	_
12	,	,	O	_
13	des	un	BO	_
14	contaminations	contamination	EO	_
15	significatives	significatif	O	_
16	en	en	O	_
17	métaux	métal	O	_
18	(	(	O	_
19	chrome	chrome	O	_
20	,	,	O	_
21	nickel	nickel	O	_
22	et	et	O	_
23	cuivre	cuivre	O	_
24	)	)	O	_
25	ont	avoir	O	_
26	été	être	O	_
27	mises	mettre	O	_
28	en	en	O	_
29	évidence	évidence	O	_
30	entre	entre	O	_
31	2	2	O	_
32	et	et	O	_
33	3	3	O	_
34	m	m	O	_
35	de	de	O	_
36	profondeur	profondeur	O	_
37	au	au	O	_
38	niveau	niveau	O	_
39	de	de	O	_
40	2	2	O	_
41	sondages	sondage	O	_
42	.	.	O	_


#Les échantillons d’eau prélevés dans les 2 piézomètres n’ont pas mis en évidence de contamination en hydrocarbures totaux, en composés organohalognénés volatils (COHV), en hydrocarbures aromatiques monocycliques ou polycycliques (BTEX et HAP).
1	Les	le	O	_
2	échantillons	échantillon	O	_
3	d’	d’	O	_
4	eau	eau	O	_
5	prélevés	prélever	O	_
6	dans	dans	O	_
7	les	le	O	_
8	2	2	O	_
9	piézomètres	piézomètre	O	_
10	n’	n’	O	_
11	ont	avoir	O	_
12	pas	pas	O	_
13	mis	mettre	O	_
14	en	en	O	_
15	évidence	évidence	O	_
16	de	de	O	_
17	contamination	contamination	O	_
18	en	en	O	_
19	hydrocarbures	hydrocarbure	O	_
20	totaux	total	O	_
21	,	,	O	_
22	en	en	O	_
23	composés	composé	O	_
24	organohalognénés	organohalognéné	O	_
25	volatils	volatil	O	_
26	(	(	O	_
27	COHV	cohv	O	_
28	)	)	O	_
29	,	,	O	_
30	en	en	O	_
31	hydrocarbures	hydrocarbure	O	_
32	aromatiques	aromatique	O	_
33	monocycliques	monocyclique	O	_
34	ou	ou	O	_
35	polycycliques	polycyclique	O	_
36	(	(	O	_
37	BTEX	bte	O	_
38	et	et	O	_
39	HAP	hap	O	_
40	)	)	O	_
41	.	.	O	_


#Les teneurs observées en métaux sont nettement inférieures aux limites de potabilité de l’arrêté ministériel du 11 janvier 2007 relatif aux limites et références de qualité des eaux brutes et des eaux destinées à la consommation humaine.
1	Les	le	O	_
2	teneurs	teneur	O	_
3	observées	observer	O	_
4	en	en	O	_
5	métaux	métal	O	_
6	sont	être	O	_
7	nettement	nettement	O	_
8	inférieures	inférieur	O	_
9	aux	à	O	_
10	limites	limite	O	_
11	de	de	O	_
12	potabilité	potabilité	O	_
13	de	de	O	_
14	l’	l’	O	_
15	arrêté	arrêté	O	_
16	ministériel	ministériel	O	_
17	du	de	O	_
18	11	11	BT	_
19	janvier	janvier	IT	_
20	2007	2007	ET	_
21	relatif	relatif	O	_
22	aux	à	O	_
23	limites	limite	O	_
24	et	et	O	_
25	références	référence	O	_
26	de	de	O	_
27	qualité	qualité	O	_
28	des	de	O	_
29	eaux	eau	O	_
30	brutes	brut	O	_
31	et	et	O	_
32	des	de	O	_
33	eaux	eau	O	_
34	destinées	destiner	O	_
35	à	à	O	_
36	la	le	O	_
37	consommation	consommation	O	_
38	humaine	humain	O	_
39	.	.	O	_


#En conclusion, le bureau d'études indique qu'il est nécessaire de s’assurer de la compatibilité de la qualité des sols avec l’usage futur du site par des investigations complémentaires, eu égard aux pollutions en hydrocarbures, même si l'usage futur est un usage industriel.
1	En	en	O	_
2	conclusion	conclusion	O	_
3	,	,	O	_
4	le	le	BO	_
5	bureau	bureau	IO	_
6	d'	de	EO	_
7	études	étude	O	_
8	indique	indique	O	_
9	qu'	que	O	_
10	il	il	O	_
11	est	être	O	_
12	nécessaire	nécessaire	O	_
13	de	de	O	_
14	s’	s’	O	_
15	assurer	assurer	O	_
16	de	de	O	_
17	la	le	O	_
18	compatibilité	compatibilité	O	_
19	de	de	O	_
20	la	le	O	_
21	qualité	qualité	O	_
22	des	de	O	_
23	sols	sol	O	_
24	avec	avec	O	_
25	l’	l’	BA	_
26	usage	usage	IO	_
27	futur	futur	IO	_
28	du	de	IO	_
29	site	site	EO	_
30	par	par	O	_
31	des	un	BN	_
32	investigations	investigation	IN	_
33	complémentaires	complémentaire	EN	_
34	,	,	O	_
35	eu	avoir	O	_
36	égard	égard	O	_
37	aux	à	O	_
38	pollutions	pollution	O	_
39	en	en	O	_
40	hydrocarbures	hydrocarbure	O	_
41	,	,	O	_
42	même	même	O	_
43	si	si	O	_
44	l'	le	O	_
45	usage	usage	O	_
46	futur	futur	O	_
47	est	être	O	_
48	un	un	O	_
49	usage	usage	O	_
50	industriel	industriel	O	_
51	.	.	O	_


#En ce qui concerne les pollutions en métaux, le bureau d'études précise qu’en cas de travaux ultérieurs ou de remaniements des sols contaminés en métaux lourds, ces derniers devront être éliminés selon une filière autorisée et que les zones excavées devront être recouvertes par des terres saines et un recouvrement de surface étanche.
1	En	en	O	_
2	ce	ce	O	_
3	qui	qui	O	_
4	concerne	concerne	O	_
5	les	le	O	_
6	pollutions	pollution	O	_
7	en	en	O	_
8	métaux	métal	O	_
9	,	,	O	_
10	le	le	BO	_
11	bureau	bureau	IO	_
12	d'	de	EO	_
13	études	étude	O	_
14	précise	précise	O	_
15	qu’	qu’	BR	_
16	en	en	BR	_
17	cas	cas	IR	_
18	de	de	BN	_
19	travaux	travail	IN	_
20	ultérieurs	ultérieur	EN	_
21	ou	ou	O	_
22	de	de	O	_
23	remaniements	remaniement	BN	_
24	des	de	IN	_
25	sols	sol	IN	_
26	contaminés	contaminer	EN	_
27	en	en	O	_
28	métaux	métal	BO	_
29	lourds	lourd	EO	_
30	,	,	O	_
31	ces	ce	O	_
32	derniers	dernier	O	_
33	devront	devoir	O	_
34	être	être	O	_
35	éliminés	éliminer	O	_
36	selon	selon	O	_
37	une	un	O	_
38	filière	filière	O	_
39	autorisée	autoriser	O	_
40	et	et	O	_
41	que	que	O	_
42	les	le	O	_
43	zones	zone	O	_
44	excavées	excaver	O	_
45	devront	devoir	O	_
46	être	être	O	_
47	recouvertes	recouvrir	O	_
48	par	par	O	_
49	des	un	BN	_
50	terres	terre	IN	_
51	saines	sain	EN	_
52	et	et	O	_
53	un	un	O	_
54	recouvrement	recouvrement	O	_
55	de	de	O	_
56	surface	surface	O	_
57	étanche	étanche	O	_
58	.	.	O	_


#Compte tenu de l'impécuniosité de la liquidation, aucun travaux de dépollution n'a pu être engagé.
1	Compte	compte	O	_
2	tenu	tenir	O	_
3	de	de	O	_
4	l'	le	O	_
5	impécuniosité	impécuniosité	O	_
6	de	de	O	_
7	la	le	O	_
8	liquidation	liquidation	O	_
9	,	,	O	_
10	aucun	aucun	BN	_
11	travaux	travail	IN	_
12	de	de	IN	_
13	dépollution	dépollution	EN	_
14	n'	n'	BN	_
15	a	avoir	BN	_
16	pu	pouvoir	IN	_
17	être	être	IN	_
18	engagé	engager	EN	_
19	.	.	O	_


#La société a été radiée du registre du commerce et des sociétés en 2016.
1	La	le	BO	_
2	société	société	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	radiée	radier	O	_
6	du	de	O	_
7	registre	registre	IN	_
8	du	de	IN	_
9	commerce	commerce	EN	_
10	et	et	O	_
11	des	de	O	_
12	sociétés	société	O	_
13	en	en	BT	_
14	2016	2016	ET	_
15	.	.	ET	_


#La société ayant juridiquement disparu, la police des installations classées ne s'applique plus.
1	La	le	BO	_
2	société	société	EO	_
3	ayant	avoir	BN	_
4	juridiquement	juridiquement	BN	_
5	disparu	disparaître	EN	_
6	,	,	O	_
7	la	le	BO	_
8	police	police	BO	_
9	des	de	IO	_
10	installations	installation	IO	_
11	classées	classer	EO	_
12	ne	ne	BN	_
13	s'	se	EN	_
14	applique	applique	O	_
15	plus	plus	O	_
16	.	.	O	_


#Sauf éléments nouveaux, ce site n'appelle plus d'actions de l'inspection des installations classées.
1	Sauf	sauf	O	_
2	éléments	élément	O	_
3	nouveaux	nouveau	O	_
4	,	,	O	_
5	ce	ce	BO	_
6	site	site	EO	_
7	n'	n'	BN	_
8	appelle	appeler	IN	_
9	plus	plus	EN	_
10	d'	d'	O	_
11	actions	action	BO	_
12	de	de	O	_
13	l'	le	BO	_
14	inspection	inspection	IO	_
15	des	de	IO	_
16	installations	installation	IO	_
17	classées	classer	EO	_
18	.	.	O	_


#77.0094
#De 1978 à fin 2000, les sociétés ALFRED TEVES France puis ITT TEVES et enfin CONTINENTAL TEVES France SNC se sont succédées et ont exploité des installations d’assemblage de matériels d’équipements pour l’industrie automobile.
1	De	de	BT	_
2	1978	1978	IT	_
3	à	à	IT	_
4	fin	fin	IT	_
5	2000	2000	ET	_
6	,	,	ET	_
7	les	le	BO	_
8	sociétés	société	IO	_
9	ALFRED	ALFRED	BO	_
10	TEVES	TEVES	EO	_
11	France	France	EO	_
12	puis	puis	O	_
13	ITT	ITT	EO	_
14	TEVES	TEVES	EO	_
15	et	et	O	_
16	enfin	enfin	O	_
17	CONTINENTAL	CONTINENTAL	BO	_
18	TEVES	TEVES	EO	_
19	France	France	O	_
20	SNC	SNC	O	_
21	se	se	O	_
22	sont	être	O	_
23	succédées	succéder	O	_
24	et	et	O	_
25	ont	avoir	BN	_
26	exploité	exploiter	EN	_
27	des	un	BA	_
28	installations	installation	IA	_
29	d’	d’	IA	_
30	assemblage	assemblage	IA	_
31	de	de	IA	_
32	matériels	matériel	IA	_
33	d’	d’	IA	_
34	équipements	équipement	IA	_
35	pour	pour	IA	_
36	l’	l’	IA	_
37	industrie	industrie	IA	_
38	automobile	automobile	EA	_
39	.	.	O	_


#L’assemblage des pièces nécessitait notamment un dégraissage (trempage et aspersion par un solvant chloré – Perchloréthylène puis Tavoxène) et un huilage (solution d’huile et du même solvant chloré) préalables.
1	L’	l’	O	_
2	assemblage	assemblage	O	_
3	des	de	O	_
4	pièces	pièce	O	_
5	nécessitait	nécessiter	O	_
6	notamment	notamment	O	_
7	un	un	BN	_
8	dégraissage	dégraissage	EN	_
9	(	(	O	_
10	trempage	trempage	O	_
11	et	et	O	_
12	aspersion	aspersion	O	_
13	par	par	O	_
14	un	un	O	_
15	solvant	solvant	O	_
16	chloré	chlorer	O	_
17	–	–	O	_
18	Perchloréthylène	perchloréthylène	O	_
19	puis	puis	O	_
20	Tavoxène	tavoxène	O	_
21	)	)	O	_
22	et	et	O	_
23	un	un	BN	_
24	huilage	huilage	BA	_
25	(	(	O	_
26	solution	solution	O	_
27	d’	d’	O	_
28	huile	huile	O	_
29	et	et	O	_
30	du	de	O	_
31	même	même	O	_
32	solvant	solvant	O	_
33	chloré	chlorer	O	_
34	)	)	O	_
35	préalables	préalable	O	_
36	.	.	O	_


#Pour ses activités, la société CONTINENTAL TEVES a été autorisée par arrêté n° 92 DAE 2IC 084 du 21 mai 1992 à exploiter un atelier où l’on emploie des liquides halogénés (1 630 litres) en référence à la rubrique n° 2564-1 (ex. n° 251-1) de la nomenclature des installations classées pour la protection de l’environnement.
1	Pour	pour	O	_
2	ses	son	BA	_
3	activités	activité	EA	_
4	,	,	O	_
5	la	le	BO	_
6	société	société	IO	_
7	CONTINENTAL	CONTINENTAL	EO	_
8	TEVES	TEVES	EO	_
9	a	avoir	BN	_
10	été	être	IN	_
11	autorisée	autoriser	IN	_
12	par	par	EN	_
13	arrêté	arrêté	EN	_
14	n°	numéro	O	_
15	92	92	O	_
16	DAE	DAE	O	_
17	2IC	2ic	O	_
18	084	084	O	_
19	du	de	BT	_
20	21	21	IT	_
21	mai	mai	IT	_
22	1992	1992	ET	_
23	à	à	O	_
24	exploiter	exploiter	BN	_
25	un	un	BO	_
26	atelier	atelier	EO	_
27	où	où	BR	_
28	l’	l’	O	_
29	on	on	O	_
30	emploie	employer	IA	_
31	des	un	IA	_
32	liquides	liquide	IA	_
33	halogénés	halogéné	EA	_
34	(	(	O	_
35	1	1	O	_
36	630	630	O	_
37	litres	litre	O	_
38	)	)	O	_
39	en	en	O	_
40	référence	référence	O	_
41	à	à	O	_
42	la	le	O	_
43	rubrique	rubrique	O	_
44	n°	numéro	O	_
45	2564	2564	O	_
46	-	-	O	_
47	1	1	O	_
48	(	(	O	_
49	ex	e	O	_
50	.	.	O	_
51	n°	numéro	O	_
52	251	251	O	_
53	-	-	O	_
54	1	1	O	_
55	)	)	O	_
56	de	de	O	_
57	la	le	O	_
58	nomenclature	nomenclature	O	_
59	des	de	O	_
60	installations	installation	O	_
61	classées	classer	O	_
62	pour	pour	O	_
63	la	le	O	_
64	protection	protection	O	_
65	de	de	O	_
66	l’	l’	O	_
67	environnement	environnement	O	_
68	.	.	O	_


#Le 22 mai 2001, la société CONTINENTAL TEVES a transmis un dossier relatif à la cessation d’activités du site de GRETZ-ARMAINVILLIERS.
1	Le	le	BT	_
2	22	22	IT	_
3	mai	mai	IT	_
4	2001	2001	ET	_
5	,	,	ET	_
6	la	le	BO	_
7	société	société	IO	_
8	CONTINENTAL	CONTINENTAL	EO	_
9	TEVES	TEVES	EO	_
10	a	avoir	BN	_
11	transmis	transmettre	EN	_
12	un	un	BO	_
13	dossier	dossier	EO	_
14	relatif	relatif	BR	_
15	à	à	ER	_
16	la	le	BN	_
17	cessation	cessation	BN	_
18	d’	d’	IN	_
19	activités	activité	EN	_
20	du	de	O	_
21	site	site	BA	_
22	de	de	IA	_
23	GRETZ	GRETZ	BO	_
24	-	-	BO	_
25	ARMAINVILLIERS	ARMAINVILLIERS	EO	_
26	.	.	O	_


#Actuellement, le site couvre une surface de 44 400 m2 dont un peu plus de 12 390 m2 sont occupés par des bâtiments.
1	Actuellement	actuellement	O	_
2	,	,	O	_
3	le	le	BO	_
4	site	site	EO	_
5	couvre	couvrir	O	_
6	une	un	O	_
7	surface	surface	O	_
8	de	de	O	_
9	44	44	O	_
10	400	400	O	_
11	m2	m2	O	_
12	dont	dont	O	_
13	un	un	O	_
14	peu	peu	O	_
15	plus	plus	O	_
16	de	de	O	_
17	12	12	O	_
18	390	390	O	_
19	m2	m2	O	_
20	sont	être	O	_
21	occupés	occuper	O	_
22	par	par	O	_
23	des	un	BO	_
24	bâtiments	bâtiment	EO	_
25	.	.	O	_


#Il est classé en zone UX du plan d’occupation des sols (zone destinée à recevoir des établissements industriels, scientifiques et techniques et des entrepôts à l’exclusion de l’habitat et des commerces de bétails).
1	Il	il	O	_
2	est	être	O	_
3	classé	classer	BO	_
4	en	en	IO	_
5	zone	zone	IO	_
6	UX	u	EO	_
7	du	de	O	_
8	plan	plan	O	_
9	d’	d’	O	_
10	occupation	occupation	O	_
11	des	de	O	_
12	sols	sol	O	_
13	(	(	O	_
14	zone	zone	BO	_
15	destinée	destiner	BR	_
16	à	à	ER	_
17	recevoir	recevoir	BO	_
18	des	un	BO	_
19	établissements	établissement	IO	_
20	industriels	industriel	EO	_
21	,	,	O	_
22	scientifiques	scientifique	O	_
23	et	et	O	_
24	techniques	technique	O	_
25	et	et	O	_
26	des	un	O	_
27	entrepôts	entrepôt	O	_
28	à	à	O	_
29	l’	l’	O	_
30	exclusion	exclusion	O	_
31	de	de	O	_
32	l’	l’	O	_
33	habitat	habitat	BA	_
34	et	et	IA	_
35	des	de	IA	_
36	commerces	commerce	IA	_
37	de	de	IA	_
38	bétails	bétail	EA	_
39	)	)	O	_
40	.	.	O	_


#Des études réalisées dès 1990 avaient permis de déterminer des « Aires Potentiellement Contaminées » et un programme d’investigations de sol et de la nappe avaient ensuite été mis en œuvre en 1997 et avait révélé des zones de contamination par des solvants chlorés (trichloréthylène, perchloréthylène et leurs produits de dégradation) près des ateliers de dégraissage et autour de la cuve de stockage de Tavoxène.
1	Des	un	BN	_
2	études	étude	IN	_
3	réalisées	réaliser	EN	_
4	dès	dès	BT	_
5	1990	1990	ET	_
6	avaient	avoir	O	_
7	permis	permettre	O	_
8	de	de	O	_
9	déterminer	déterminer	O	_
10	des	un	O	_
11	«	«	O	_
12	Aires	aire	O	_
13	Potentiellement	potentiellement	O	_
14	Contaminées	contaminer	O	_
15	»	»	O	_
16	et	et	O	_
17	un	un	BN	_
18	programme	programme	EN	_
19	d’	d’	O	_
20	investigations	investigation	O	_
