
#12.0012
#Unité de fabrication d'injecteurs et bougies de préchauffage pour véhicules routiers, comportant un atelier d'usinage des métaux et de traitement de surfaces.
1	Unité	unité	BA	_
1	L'	le	O	_
2	IIC	IIC	O	_
3	a	avoir	O	_
4	considéré	considérer	O	_
5	que	que	O	_
6	les	le	O	_
7	sondages	sondage	O	_
8	prélevés	prélever	O	_
9	et	et	O	_
10	analyses	analyse	O	_
11	montraient	montrer	O	_
12	des	un	O	_
13	valeurs	valeur	O	_
14	assez	assez	O	_
15	significatives	significatif	O	_
16	pour	pour	O	_
17	le	le	O	_
18	paramètre	paramètre	O	_
19	COT	cot	O	_
20	,	,	O	_
21	Aluminium	aluminium	O	_
22	et	et	O	_
23	Titane	titane	O	_
24	(	(	O	_
25	paramètres	paramètre	O	_
26	a	avoir	O	_
27	priori	priori	O	_
28	associées	associer	O	_
29	à	à	O	_
30	l'	le	O	_
31	activité	activité	O	_
32	pyrotechnique	pyrotechnique	O	_
33	)	)	O	_
34	.	.	O	_


#Le diagnostic ne présentait pas de sondage témoin permettant de comparer ces valeurs au fond géochimique présent sur place.
1	Le	le	O	_
2	diagnostic	diagnostic	O	_
3	ne	ne	O	_
4	présentait	présenter	O	_
5	pas	pas	O	_
6	de	de	O	_
7	sondage	sondage	O	_
8	témoin	témoin	O	_
9	permettant	permettre	O	_
10	de	de	O	_
11	comparer	comparer	O	_
12	ces	ce	O	_
13	valeurs	valeur	O	_
14	au	au	O	_
15	fond	fond	O	_
16	géochimique	géochimique	O	_
17	présent	présent	O	_
18	sur	sur	O	_
19	place	place	O	_
20	.	.	O	_


#En complément du diagnostic des sols, l'inspection a donc demandé à l'exploitant de transmettre les éléments justifiant le caractère significatif ou non des concentrations relevées en aluminium, titane et COT et la nécessité ou non d'actions à envisager sur ces terres.
1	En	en	BR	_
2	complément	complément	ER	_
3	du	de	BN	_
4	diagnostic	diagnostic	IN	_
5	des	de	IN	_
6	sols	sol	EN	_
7	,	,	O	_
8	l'	le	O	_
9	inspection	inspection	O	_
10	a	avoir	O	_
11	donc	donc	O	_
12	demandé	demander	O	_
13	à	à	O	_
14	l'	le	O	_
15	exploitant	exploitant	O	_
16	de	de	O	_
17	transmettre	transmettre	EN	_
18	les	le	BO	_
19	éléments	élément	EO	_
20	justifiant	justifier	O	_
21	le	le	O	_
22	caractère	caractère	O	_
23	significatif	significatif	O	_
24	ou	ou	O	_
25	non	non	O	_
26	des	de	O	_
27	concentrations	concentration	O	_
28	relevées	relever	O	_
29	en	en	O	_
30	aluminium	aluminium	O	_
31	,	,	O	_
32	titane	titane	O	_
33	et	et	O	_
34	COT	cot	O	_
35	et	et	O	_
36	la	le	BO	_
37	nécessité	nécessité	BO	_
38	ou	ou	O	_
39	non	non	O	_
40	d'	de	O	_
41	actions	action	O	_
42	à	à	O	_
43	envisager	envisager	O	_
44	sur	sur	O	_
45	ces	ce	O	_
46	terres	terre	O	_
47	.	.	O	_


#Ces investigations ont été réalisées en décembre 2014 et ont mis en évidence que les résultats en COT, Aluminium et Titane mesurés autour de la dalle de l'ancienne aire de déchets pyrotechniques sont conformes au fond géochimique naturel et ne présentent pas d'anomalie attribuable à l'ancienne activité réalisée sur la zone.
1	Ces	ce	BN	_
2	investigations	investigation	EN	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	réalisées	réaliser	EN	_
6	en	en	BT	_
7	décembre	décembre	IT	_
8	2014	2014	ET	_
9	et	et	O	_
10	ont	avoir	O	_
11	mis	mettre	O	_
12	en	en	O	_
13	évidence	évidence	O	_
14	que	que	O	_
15	les	le	O	_
16	résultats	résultat	O	_
17	en	en	O	_
18	COT	cot	O	_
19	,	,	O	_
20	Aluminium	aluminium	O	_
21	et	et	O	_
22	Titane	titane	O	_
23	mesurés	mesurer	O	_
24	autour	autour	O	_
25	de	de	O	_
26	la	le	O	_
27	dalle	dalle	O	_
28	de	de	O	_
29	l'	le	O	_
30	ancienne	ancien	O	_
31	aire	aire	O	_
32	de	de	O	_
33	déchets	déchet	BO	_
34	pyrotechniques	pyrotechnique	EO	_
35	sont	être	O	_
36	conformes	conforme	O	_
37	au	au	O	_
38	fond	fond	O	_
39	géochimique	géochimique	O	_
40	naturel	naturel	O	_
41	et	et	O	_
42	ne	ne	O	_
43	présentent	présenter	O	_
44	pas	pas	O	_
45	d'	d'	O	_
46	anomalie	anomalie	O	_
47	attribuable	attribuable	O	_
48	à	à	O	_
49	l'	le	O	_
50	ancienne	ancien	O	_
51	activité	activité	O	_
52	réalisée	réaliser	O	_
53	sur	sur	O	_
54	la	le	O	_
55	zone	zone	O	_
56	.	.	O	_


#Par ailleurs, les résultats des études de 2001 ont montré l'absence d'impact sur les eaux souterraines à l'exception d'un dépassement en phénols sur le piézomètre PZ4 situé dans le polygone de tir.
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	les	le	O	_
5	résultats	résultat	O	_
6	des	de	O	_
7	études	étude	O	_
8	de	de	BT	_
9	2001	2001	ET	_
10	ont	avoir	O	_
11	montré	montrer	O	_
12	l'	le	O	_
13	absence	absence	O	_
14	d'	de	O	_
15	impact	impact	O	_
16	sur	sur	O	_
17	les	le	O	_
18	eaux	eau	O	_
19	souterraines	souterrain	O	_
20	à	à	O	_
21	l'	le	O	_
22	exception	exception	O	_
23	d'	de	O	_
24	un	un	O	_
25	dépassement	dépassement	O	_
26	en	en	O	_
27	phénols	phénol	O	_
28	sur	sur	O	_
29	le	le	O	_
30	piézomètre	piézomètre	O	_
31	PZ4	pz4	O	_
32	situé	situer	BL	_
33	dans	dans	IL	_
34	le	le	IL	_
35	polygone	polygone	IL	_
36	de	de	IL	_
37	tir	tir	EA	_
38	.	.	O	_


#L'arrêté préfectoral de 2005 impose une surveillance semestrielle des eaux souterraines.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	de	de	BT	_
5	2005	2005	ET	_
6	impose	impose	BN	_
7	une	un	BA	_
8	surveillance	surveillance	IA	_
9	semestrielle	semestriel	EA	_
10	des	de	IA	_
11	eaux	eau	IA	_
12	souterraines	souterrain	EA	_
13	.	.	O	_


#Depuis la mise en place de cette surveillance, le phénol n'a plus été détecté sur le piézomètre PZ4.
1	Depuis	depuis	BT	_
2	la	le	BN	_
3	mise	mise	EN	_
4	en	en	EN	_
5	place	place	EN	_
6	de	de	O	_
7	cette	ce	BN	_
8	surveillance	surveillance	EA	_
9	,	,	O	_
10	le	le	O	_
11	phénol	phénol	O	_
12	n'	n'	BN	_
13	a	avoir	IN	_
14	plus	plus	IN	_
15	été	être	IN	_
16	détecté	détecter	EN	_
17	sur	sur	O	_
18	le	le	O	_
19	piézomètre	piézomètre	IO	_
20	PZ4	pz4	EO	_
21	.	.	EO	_


#31.0045
#Mécaprotec Industries est une entreprise spécialisée dans la fabrication et le traitement de surfaces de pièces principalement pour le marché aéronautique.
1	Mécaprotec	Mécaprotec	BO	_
2	Industries	Industries	EO	_
3	est	être	BR	_
4	une	un	IA	_
5	entreprise	entreprise	IA	_
6	spécialisée	spécialiser	IA	_
7	dans	dans	IA	_
8	la	le	IA	_
9	fabrication	fabrication	IA	_
10	et	et	IA	_
11	le	le	IA	_
12	traitement	traitement	IA	_
13	de	de	IA	_
14	surfaces	surface	IA	_
15	de	de	IA	_
16	pièces	pièce	IA	_
17	principalement	principalement	IA	_
18	pour	pour	IA	_
19	le	le	IA	_
20	marché	marché	IA	_
21	aéronautique	aéronautique	EA	_
22	.	.	O	_


#Cette usine a été créée en 1970 par la société Mécaprotech, liquidée judiciairement le 12 décembre 1984.
1	Cette	ce	BO	_
2	usine	usine	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	créée	créer	EN	_
6	en	en	BT	_
7	1970	1970	ET	_
8	par	par	O	_
9	la	le	BO	_
10	société	société	IO	_
11	Mécaprotech	Mécaprotech	EO	_
12	,	,	O	_
13	liquidée	liquider	BN	_
14	judiciairement	judiciairement	EN	_
15	le	le	BT	_
16	12	12	IT	_
17	décembre	décembre	IT	_
18	1984	1984	ET	_
19	.	.	ET	_


#La société Mécaprotec Industries, créée en 1985, a repris, modernisé et développé les activités de la société disparue.
1	La	le	BO	_
2	société	société	IO	_
3	Mécaprotec	Mécaprotec	EO	_
4	Industries	Industries	EO	_
5	,	,	O	_
6	créée	créer	BN	_
7	en	en	BT	_
8	1985	1985	ET	_
9	,	,	O	_
10	a	avoir	BN	_
11	repris	reprendre	EN	_
12	,	,	O	_
13	modernisé	moderniser	BN	_
14	et	et	O	_
15	développé	développer	BN	_
16	les	le	BN	_
17	activités	activité	EN	_
18	de	de	O	_
19	la	le	BO	_
20	société	société	IO	_
21	disparue	disparaître	EO	_
22	.	.	O	_


#L'usine est installée  au 34 bd de Joffrery à Muret, sur une superficie de 5 200 m², dans la zone industrielle de Marclan.
1	L'	le	BO	_
2	usine	usine	EO	_
3	est	être	BN	_
4	installée	installer	EN	_
5	 	 	BL	_
6	au	au	BL	_
7	34	34	IL	_
8	bd	bd	IL	_
9	de	de	IL	_
10	Joffrery	Joffrery	IL	_
11	à	à	IL	_
12	Muret	Muret	IL	_
13	,	,	O	_
14	sur	sur	O	_
15	une	un	O	_
16	superficie	superficie	O	_
17	de	de	O	_
18	5	5	O	_
19	200	200	O	_
20	m²	m²	O	_
21	,	,	BL	_
22	dans	dans	BL	_
23	la	le	IL	_
24	zone	zone	IL	_
25	industrielle	industriel	IL	_
26	de	de	IL	_
27	Marclan	Marclan	IL	_
28	.	.	O	_


#Bien que localisée en zone d'activités, une succession d'habitations est présente à environ 400m en aval du site, en bordure de Garonne sur la commune de Roques.
1	Bien	bien	O	_
2	que	que	O	_
3	localisée	localiser	BL	_
4	en	en	IL	_
5	zone	zone	IL	_
6	d'	de	EL	_
7	activités	activité	O	_
8	,	,	O	_
9	une	un	BO	_
10	succession	succession	IO	_
11	d'	de	IO	_
12	habitations	habitation	EO	_
13	est	être	BN	_
14	présente	présent	EN	_
15	à	à	IL	_
16	environ	environ	IL	_
17	400	400	IL	_
18	m	m	IL	_
19	en	en	IL	_
20	aval	aval	IL	_
21	du	de	IL	_
22	site	site	EL	_
23	,	,	O	_
24	en	en	BL	_
25	bordure	bordure	IL	_
26	de	de	IL	_
27	Garonne	Garonne	EL	_
28	sur	sur	BL	_
29	la	le	IL	_
30	commune	commune	IL	_
31	de	de	IL	_
32	Roques	Roques	EL	_
33	.	.	O	_


#Elle jouxte également à l'Est le fleuve Garonne.
1	Elle	lui	BO	_
2	jouxte	jouxte	BL	_
3	également	également	BL	_
4	à	à	IL	_
5	l'	le	IL	_
6	Est	est	IL	_
7	le	le	IL	_
8	fleuve	fleuve	IL	_
9	Garonne	Garonne	EL	_
10	.	.	O	_


#Le site est actuellement autorisé par l'arrêté préfectoral du 4 novembre 2009 (qui a remplacé l'arrêté préfectoral du 18 novembre 1987) modifié.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BN	_
4	actuellement	actuellement	IN	_
5	autorisé	autoriser	EN	_
6	par	par	O	_
7	l'	le	BO	_
8	arrêté	arrêté	IO	_
9	préfectoral	préfectoral	EO	_
10	du	de	O	_
11	4	4	BT	_
12	novembre	novembre	IT	_
13	2009	2009	ET	_
14	(	(	O	_
15	qui	qui	O	_
16	a	avoir	O	_
17	remplacé	remplacer	O	_
18	l'	le	BO	_
19	arrêté	arrêté	IO	_
20	préfectoral	préfectoral	EO	_
21	du	de	O	_
22	18	18	BT	_
23	novembre	novembre	IT	_
24	1987	1987	ET	_
25	)	)	O	_
26	modifié	modifier	O	_
27	.	.	O	_


#Un arrêté préfectoral complémentaire signé le 29 janvier 2008 encadre la surveillance des eaux souterraines.
1	Un	un	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	IO	_
4	complémentaire	complémentaire	EO	_
5	signé	signer	BN	_
6	le	le	BT	_
7	29	29	IT	_
8	janvier	janvier	IT	_
9	2008	2008	ET	_
10	encadre	encadre	BR	_
11	la	le	BA	_
12	surveillance	surveillance	IA	_
13	des	de	IA	_
14	eaux	eau	IA	_
15	souterraines	souterrain	EA	_
16	.	.	O	_


#L'activité de traitement de surfaces a amené l'inspection des installations classées à retenir ce site dans le cadre de l'application de la circulaire du 3 avril 1996 pour faire l'objet d'une étude de sols (diagnostic initial et évaluation simplifiée des risques).
1	L'	le	BA	_
2	activité	activité	IA	_
3	de	de	IA	_
4	traitement	traitement	IA	_
5	de	de	IA	_
6	surfaces	surface	EA	_
7	a	avoir	BN	_
8	amené	amener	EN	_
9	l'	le	BO	_
10	inspection	inspection	IO	_
11	des	de	IO	_
12	installations	installation	IO	_
13	classées	classer	EO	_
14	à	à	BN	_
15	retenir	retenir	EN	_
16	ce	ce	BO	_
17	site	site	EO	_
18	dans	dans	BR	_
19	le	le	IR	_
20	cadre	cadre	IR	_
21	de	de	ER	_
22	l'	le	BN	_
23	application	application	O	_
24	de	de	O	_
25	la	le	O	_
26	circulaire	circulaire	O	_
27	du	de	O	_
28	3	3	BT	_
29	avril	avril	IT	_
30	1996	1996	ET	_
31	pour	pour	O	_
32	faire	faire	O	_
33	l'	le	IR	_
34	objet	objet	IR	_
35	d'	de	ER	_
36	une	un	BN	_
37	étude	étude	IN	_
38	de	de	IN	_
39	sols	sol	EN	_
40	(	(	O	_
41	diagnostic	diagnostic	BN	_
42	initial	initial	EN	_
43	et	et	O	_
44	évaluation	évaluation	BN	_
45	simplifiée	simplifier	IN	_
46	des	de	IN	_
47	risques	risque	EN	_
48	)	)	O	_
49	.	.	O	_


#L'étape A réalisée en octobre 2001 a répertorié 6 zones à risque potentiel correspondant aux activités de traitement de surfaces, d'usinage, de stockage de produits chimiques et de déchets résultant de l'activité industrielle exercée.
1	L'	le	BO	_
2	étape	étape	IO	_
3	A	a	EO	_
4	réalisée	réaliser	BN	_
5	en	en	BT	_
6	octobre	octobre	IT	_
7	2001	2001	ET	_
8	a	avoir	BN	_
9	répertorié	répertorier	BN	_
10	6	6	BO	_
11	zones	zone	IO	_
12	à	à	IO	_
13	risque	risque	IO	_
14	potentiel	potentiel	EO	_
15	correspondant	correspondre	BR	_
16	aux	à	BA	_
17	activités	activité	IA	_
18	de	de	IA	_
19	traitement	traitement	IA	_
20	de	de	IA	_
21	surfaces	surface	EA	_
22	,	,	O	_
23	d'	de	O	_
24	usinage	usinage	O	_
25	,	,	O	_
26	de	de	O	_
27	stockage	stockage	IA	_
28	de	de	IA	_
29	produits	produit	IA	_
30	chimiques	chimique	IA	_
31	et	et	O	_
32	de	de	O	_
33	déchets	déchet	O	_
34	résultant	résulter	O	_
35	de	de	O	_
36	l'	le	BA	_
37	activité	activité	IA	_
38	industrielle	industriel	IA	_
39	exercée	exercer	EA	_
40	.	.	O	_


#En mars 2002, un diagnostic initial ainsi qu’une évaluation simplifiée des risques ont été réalisés.
1	En	en	BT	_
2	mars	mars	IT	_
3	2002	2002	ET	_
4	,	,	ET	_
5	un	un	BN	_
6	diagnostic	diagnostic	IN	_
7	initial	initial	EN	_
8	ainsi	ainsi	O	_
9	qu’	qu’	O	_
10	une	un	BN	_
11	évaluation	évaluation	IN	_
12	simplifiée	simplifier	IN	_
13	des	de	IN	_
14	risques	risque	EN	_
15	ont	avoir	BN	_
16	été	être	IN	_
17	réalisés	réaliser	EN	_
18	.	.	O	_


#Cette étude a mis en évidence des pollutions dans les sols, susceptibles d’entraîner une pollution des eaux souterraines en cadmium et en chrome.
1	Cette	ce	BN	_
2	étude	étude	EN	_
3	a	avoir	O	_
4	mis	mettre	O	_
5	en	en	O	_
6	évidence	évidence	O	_
7	des	un	BO	_
8	pollutions	pollution	EO	_
9	dans	dans	ER	_
10	les	le	BO	_
11	sols	sol	EO	_
12	,	,	O	_
13	susceptibles	susceptible	O	_
14	d’	d’	O	_
15	entraîner	entraîner	O	_
16	une	un	O	_
17	pollution	pollution	O	_
18	des	de	O	_
19	eaux	eau	O	_
20	souterraines	souterrain	O	_
21	en	en	O	_
22	cadmium	cadmium	O	_
23	et	et	O	_
24	en	en	O	_
25	chrome	chrome	O	_
26	.	.	O	_


#Le site a donc été classé en « catégorie 2 » et une surveillance des eaux souterraines a été mise en place, pour les paramètres cyanures totaux, arsenic, cadmium, chrome.
1	Le	le	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	donc	donc	IN	_
5	été	être	IN	_
6	classé	classer	EN	_
7	en	en	BL	_
8	«	«	O	_
9	catégorie	catégorie	BO	_
10	2	2	EO	_
11	»	»	O	_
12	et	et	O	_
13	une	un	BA	_
14	surveillance	surveillance	BA	_
15	des	de	IA	_
16	eaux	eau	IA	_
17	souterraines	souterrain	EA	_
18	a	avoir	BN	_
19	été	être	IN	_
20	mise	mettre	EN	_
21	en	en	EN	_
22	place	place	EN	_
23	,	,	O	_
24	pour	pour	O	_
25	les	le	O	_
26	paramètres	paramètre	O	_
27	cyanures	cyanure	O	_
28	totaux	total	O	_
29	,	,	O	_
30	arsenic	arsenic	O	_
31	,	,	O	_
32	cadmium	cadmium	O	_
33	,	,	O	_
34	chrome	chrome	O	_
35	.	.	O	_


#Les analyses réalisées ont effectivement montré des teneurs élevées en chrome hexavalent et en cadmium.
1	Les	le	BN	_
2	analyses	analyse	IN	_
3	réalisées	réaliser	EN	_
4	ont	avoir	O	_
5	effectivement	effectivement	O	_
6	montré	montrer	O	_
7	des	un	O	_
8	teneurs	teneur	O	_
9	élevées	élevé	O	_
10	en	en	O	_
11	chrome	chrome	BO	_
12	hexavalent	hexavalent	EO	_
13	et	et	O	_
14	en	en	O	_
15	cadmium	cadmium	O	_
16	.	.	O	_


#En 2006, des travaux de mise en conformité ont été réalisés sur le site (remplacement des canalisations existantes, imperméabilisation des rétentions...).
1	En	en	BT	_
2	2006	2006	ET	_
3	,	,	ET	_
4	des	un	BN	_
5	travaux	travail	IN	_
6	de	de	IN	_
7	mise	mise	IN	_
8	en	en	IN	_
9	conformité	conformité	EN	_
10	ont	avoir	BN	_
11	été	être	IN	_
12	réalisés	réaliser	EN	_
13	sur	sur	O	_
14	le	le	BO	_
15	site	site	EO	_
16	(	(	O	_
17	remplacement	remplacement	BN	_
18	des	de	IN	_
19	canalisations	canalisation	IN	_
20	existantes	existant	EN	_
21	,	,	O	_
22	imperméabilisation	imperméabilisation	EN	_
23	des	de	O	_
24	rétentions	rétention	BO	_
25	...	...	O	_
26	)	)	O	_
27	.	.	O	_


#Malgré ces travaux, les teneurs dans les eaux souterraines se sont maintenues.
1	Malgré	malgré	O	_
2	ces	ce	O	_
3	travaux	travail	O	_
4	,	,	O	_
5	les	le	O	_
6	teneurs	teneur	O	_
7	dans	dans	O	_
8	les	le	BO	_
9	eaux	eau	IO	_
10	souterraines	souterrain	EO	_
11	se	se	BN	_
12	sont	être	IN	_
13	maintenues	maintenir	EN	_
14	.	.	O	_


#Un arrêté préfectoral complémentaire a été signé le 29 janvier 2008, pour imposer une surveillance trimestrielle des eaux souterraines au droit du site.
1	Un	un	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	IO	_
4	complémentaire	complémentaire	EO	_
5	a	avoir	BN	_
6	été	être	IN	_
7	signé	signer	EN	_
8	le	le	BT	_
9	29	29	IT	_
10	janvier	janvier	IT	_
11	2008	2008	ET	_
12	,	,	ET	_
13	pour	pour	O	_
14	imposer	imposer	BN	_
15	une	un	BA	_
16	surveillance	surveillance	IA	_
17	trimestrielle	trimestriel	EA	_
18	des	de	IA	_
19	eaux	eau	IA	_
20	souterraines	souterrain	EA	_
21	au	au	BL	_
22	droit	droit	IL	_
23	du	de	IL	_
24	site	site	EL	_
25	.	.	O	_


#L'arrêté préfectoral du 4 novembre 2009 a ramené la fréquence de cette surveillance à deux fois par an.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	O	_
5	4	4	BT	_
6	novembre	novembre	IT	_
7	2009	2009	ET	_
8	a	avoir	BN	_
9	ramené	ramener	EN	_
10	la	le	BO	_
11	fréquence	fréquence	EO	_
12	de	de	O	_
13	cette	ce	BA	_
14	surveillance	surveillance	EA	_
15	à	à	O	_
16	deux	deux	BO	_
17	fois	fois	IN	_
18	par	par	IN	_
19	an	an	EN	_
20	.	.	O	_


#Par ailleurs, un plan de gestion des pollutions a été élaboré par la société, et remis en avril 2009.
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	un	un	BO	_
5	plan	plan	IO	_
6	de	de	IO	_
7	gestion	gestion	IO	_
8	des	de	IO	_
9	pollutions	pollution	EO	_
10	a	avoir	BN	_
11	été	être	IN	_
12	élaboré	élaborer	EN	_
13	par	par	O	_
14	la	le	BO	_
15	société	société	EO	_
16	,	,	O	_
17	et	et	O	_
18	remis	remettre	O	_
19	en	en	BT	_
20	avril	avril	IT	_
21	2009	2009	ET	_
22	.	.	ET	_


#La solution de traitement retenue est un confinement hydraulique par pompage des eaux souterraines et traitement des eaux dans la station physico-chimique de l'établissement.
1	La	le	O	_
2	solution	solution	O	_
3	de	de	O	_
4	traitement	traitement	O	_
5	retenue	retenir	O	_
6	est	être	O	_
7	un	un	O	_
8	confinement	confinement	O	_
9	hydraulique	hydraulique	O	_
10	par	par	O	_
11	pompage	pompage	BA	_
12	des	de	IA	_
13	eaux	eau	IA	_
14	souterraines	souterrain	IA	_
15	et	et	IA	_
16	traitement	traitement	IA	_
17	des	de	IA	_
18	eaux	eau	IA	_
19	dans	dans	IA	_
20	la	le	BO	_
21	station	station	IO	_
22	physico	physico	IO	_
23	-	-	IO	_
24	chimique	chimique	EO	_
25	de	de	O	_
26	l'	le	O	_
27	établissement	établissement	O	_
28	.	.	O	_


#L’inspection a validé cette solution par courrier du 17 juillet 2009, en demandant la transmission d'un bilan semestriel du fonctionnement de ce dispositif.
1	L’	l’	BO	_
2	inspection	inspection	EO	_
3	a	avoir	BN	_
4	validé	valider	EN	_
5	cette	ce	O	_
6	solution	solution	O	_
7	par	par	O	_
8	courrier	courrier	O	_
9	du	de	O	_
10	17	17	BT	_
11	juillet	juillet	IT	_
12	2009	2009	ET	_
13	,	,	ET	_
14	en	en	O	_
15	demandant	demander	O	_
16	la	le	BN	_
17	transmission	transmission	EN	_
18	d'	de	O	_
19	un	un	O	_
20	bilan	bilan	O	_
21	semestriel	semestriel	O	_
22	du	de	O	_
23	fonctionnement	fonctionnement	O	_
24	de	de	O	_
25	ce	ce	O	_
26	dispositif	dispositif	O	_
27	.	.	O	_


#Celui-ci a été mis en place au 2ème semestre 2009, et le pompage et le traitement des eaux ont débuté en janvier 2010.
1	Celui	celui	O	_
2	-	-	O	_
3	ci	ci	O	_
4	a	avoir	BN	_
5	été	être	IN	_
6	mis	mettre	IN	_
7	en	en	IN	_
8	place	place	EN	_
9	au	au	BT	_
10	2ème	2èm	IT	_
11	semestre	semestre	IT	_
12	2009	2009	ET	_
13	,	,	ET	_
14	et	et	O	_
15	le	le	BO	_
16	pompage	pompage	EO	_
17	et	et	O	_
18	le	le	BO	_
19	traitement	traitement	IO	_
20	des	de	IO	_
21	eaux	eau	IO	_
22	ont	avoir	BN	_
23	débuté	débuter	EN	_
24	en	en	BT	_
25	janvier	janvier	IT	_
26	2010	2010	ET	_
27	.	.	ET	_


#Des bilans semestriels relatifs au traitement sont transmis périodiquement à l'inspection des installations classées.
1	Des	un	O	_
2	bilans	bilan	O	_
3	semestriels	semestriel	O	_
4	relatifs	relatif	O	_
5	au	au	O	_
6	traitement	traitement	O	_
7	sont	être	O	_
8	transmis	transmettre	O	_
9	périodiquement	périodiquement	O	_
10	à	à	O	_
11	l'	le	O	_
12	inspection	inspection	O	_
13	des	de	O	_
14	installations	installation	O	_
15	classées	classer	O	_
16	.	.	O	_


#La surveillance des eaux souterraines montre une diminution régulière et significative des concentrations en cadmium (moyenne de 99 µg/l au 2ème semestre 2017 contre 595 µg/l en 2009), chrome (moyenne de 810 µg/l en 2017 contre 29007 µg/l en 2009) et une stagnation des teneurs en cyanure (moyenne de 15 µg/l en 2017 contre 17,3 µg/l en 2009).
1	La	le	O	_
2	surveillance	surveillance	BA	_
3	des	de	IA	_
4	eaux	eau	IA	_
5	souterraines	souterrain	EA	_
6	montre	montre	O	_
7	une	un	O	_
8	diminution	diminution	O	_
9	régulière	régulier	O	_
10	et	et	O	_
11	significative	significatif	O	_
12	des	de	O	_
13	concentrations	concentration	O	_
14	en	en	O	_
15	cadmium	cadmium	O	_
16	(	(	O	_
17	moyenne	moyenne	O	_
18	de	de	O	_
19	99	99	O	_
20	µg	µg	O	_
21	/	sur	O	_
22	l	l	O	_
23	au	au	BT	_
24	2ème	2èm	IT	_
25	semestre	semestre	IT	_
26	2017	2017	ET	_
27	contre	contre	O	_
28	595	595	O	_
29	µg	µg	O	_
30	/	sur	O	_
31	l	l	O	_
32	en	en	O	_
33	2009	2009	O	_
34	)	)	O	_
35	,	,	O	_
36	chrome	chrome	O	_
37	(	(	O	_
38	moyenne	moyenne	O	_
39	de	de	O	_
40	810	810	O	_
41	µg	µg	O	_
42	/	sur	O	_
43	l	l	O	_
44	en	en	O	_
45	2017	2017	O	_
46	contre	contre	O	_
47	29007	29007	O	_
48	µg	µg	O	_
49	/	sur	O	_
50	l	l	O	_
51	en	en	O	_
52	2009	2009	O	_
53	)	)	O	_
54	et	et	O	_
55	une	un	O	_
56	stagnation	stagnation	O	_
57	des	de	O	_
58	teneurs	teneur	O	_
59	en	en	O	_
60	cyanure	cyanure	EO	_
61	(	(	O	_
62	moyenne	moyenne	O	_
63	de	de	O	_
64	15	15	O	_
65	µg	µg	O	_
66	/	sur	O	_
67	l	l	O	_
68	en	en	BT	_
69	2017	2017	ET	_
70	contre	contre	O	_
71	17,3	17,3	O	_
72	µg	µg	O	_
73	/	sur	O	_
74	l	l	O	_
75	en	en	O	_
76	2009	2009	O	_
77	)	)	O	_
78	.	.	O	_


#Toutefois, les concentrations en cadmium et en chrome restent supérieures aux valeurs de référence  (teneurs maximales relevées de 415 µg/l pour le cadmium et 4200 µg/l pour le chrome).
1	Toutefois	toutefois	O	_
2	,	,	O	_
3	les	le	O	_
4	concentrations	concentration	O	_
5	en	en	O	_
6	cadmium	cadmium	O	_
7	et	et	O	_
8	en	en	O	_
9	chrome	chrome	O	_
10	restent	rester	O	_
11	supérieures	supérieur	O	_
12	aux	à	O	_
13	valeurs	valeur	O	_
14	de	de	O	_
15	référence	référence	O	_
16	 	 	O	_
17	(	(	O	_
18	teneurs	teneur	O	_
19	maximales	maximal	O	_
20	relevées	relever	O	_
21	de	de	O	_
22	415	415	O	_
23	µg	µg	O	_
24	/	sur	O	_
25	l	l	O	_
26	pour	pour	O	_
27	le	le	O	_
28	cadmium	cadmium	O	_
29	et	et	O	_
30	4200	4200	O	_
31	µg	µg	O	_
32	/	sur	O	_
33	l	l	O	_
34	pour	pour	O	_
35	le	le	O	_
36	chrome	chrome	O	_
37	)	)	O	_
38	.	.	O	_


#Conformément au plan de gestion, le traitement par pompage des eaux de la nappe doit donc être poursuivi, tant que les objectifs de dépollution ne sont pas atteints ou que les sources sols ne sont pas accessibles.
1	Conformément	conformément	O	_
2	au	au	O	_
3	plan	plan	O	_
4	de	de	O	_
5	gestion	gestion	O	_
6	,	,	O	_
7	le	le	BN	_
8	traitement	traitement	IN	_
9	par	par	IN	_
10	pompage	pompage	EN	_
11	des	de	IA	_
12	eaux	eau	IA	_
13	de	de	IA	_
14	la	le	BO	_
15	nappe	nappe	EO	_
16	doit	devoir	BN	_
17	donc	donc	IN	_
18	être	être	IN	_
19	poursuivi	poursuivre	EN	_
20	,	,	O	_
21	tant	tant	BR	_
22	que	que	ER	_
23	les	le	BO	_
