
#64.0007
#TOTAL E&P France exploite une plate-forme industrielle à Lacq (64).
1	TOTAL	TOTAL	BO	_
9	à	à	O	_
10	l'	le	BO	_
11	exploitant	exploitant	EO	_
12	les	le	BO	_
13	justifications	justification	IO	_
14	techniques	technique	EO	_
15	qui	qui	O	_
16	ont	avoir	O	_
17	amené	amener	O	_
18	à	à	O	_
19	mettre	mettre	BN	_
20	en	en	IN	_
21	place	place	IN	_
22	ce	ce	IN	_
23	système	système	EN	_
24	,	,	O	_
25	qu’	qu’	O	_
26	on	on	O	_
27	peut	pouvoir	O	_
28	qualifier	qualifier	O	_
29	de	de	O	_
30	mise	mise	O	_
31	en	en	O	_
32	sécurité	sécurité	O	_
33	,	,	O	_
34	ainsi	ainsi	O	_
35	que	que	O	_
36	l’	l’	O	_
37	objectif	objectif	O	_
38	visé	viser	O	_
39	,	,	O	_
40	et	et	O	_
41	notamment	notamment	O	_
42	les	le	O	_
43	éléments	élément	O	_
44	suivants	suivant	O	_
45	:	:	O	_


#- motivations du choix technique,
1	-	-	O	_
2	motivations	motivation	O	_
3	du	de	O	_
4	choix	choix	O	_
5	technique	technique	O	_
6	,	,	O	_


#- compléments éventuels de l’étude hydrogéologique, descriptif du puits et positionnement précis,
1	-	-	O	_
2	compléments	complément	O	_
3	éventuels	éventuel	O	_
4	de	de	O	_
5	l’	l’	O	_
6	étude	étude	O	_
7	hydrogéologique	hydrogéologique	O	_
8	,	,	O	_
9	descriptif	descriptif	O	_
10	du	de	O	_
11	puits	puits	O	_
12	et	et	O	_
13	positionnement	positionnement	O	_
14	précis	précis	O	_
15	,	,	O	_


#- modalités du pompage (qui, comment, etc.), écrémage, fond de crépine, etc.
1	-	-	BO	_
2	modalités	modalité	EO	_
3	du	de	O	_
4	pompage	pompage	O	_
5	(	(	O	_
6	qui	qui	O	_
7	,	,	O	_
8	comment	comment	O	_
9	,	,	O	_
10	etc.	etc.	O	_
11	)	)	O	_
12	,	,	O	_
13	écrémage	écrémage	BN	_
14	,	,	O	_
15	fond	fond	O	_
16	de	de	O	_
17	crépine	crépine	O	_
18	,	,	O	_
19	etc.	etc.	O	_


#- débits de pompage, durées,
1	-	-	O	_
2	débits	débit	O	_
3	de	de	O	_
4	pompage	pompage	O	_
5	,	,	O	_
6	durées	durée	O	_
7	,	,	O	_


#- modalités de rejet ou destination des eaux pompées : nature du traitement, bordereaux de suivi, lieu de rejet éventuel, contrôle, etc.
1	-	-	O	_
2	modalités	modalité	O	_
3	de	de	O	_
4	rejet	rejet	O	_
5	ou	ou	O	_
6	destination	destination	O	_
7	des	de	O	_
8	eaux	eau	O	_
9	pompées	pomper	O	_
10	:	:	O	_
11	nature	nature	O	_
12	du	de	O	_
13	traitement	traitement	O	_
14	,	,	O	_
15	bordereaux	bordereau	O	_
16	de	de	O	_
17	suivi	suivi	O	_
18	,	,	O	_
19	lieu	lieu	O	_
20	de	de	O	_
21	rejet	rejet	O	_
22	éventuel	éventuel	O	_
23	,	,	O	_
24	contrôle	contrôle	O	_
25	,	,	O	_
26	etc.	etc.	O	_


#La DRIRE demande les résultats des investigations complémentaires menées en vue de chercher l'origine de la pollution selon les 2 hypothèses quant à l’origine du pic de pollution observée le 13 juillet 2006 (le déversement accidentel de white spirit du 26 mars 2006) et la cuve enterrée C18 et les mesures de mise en sécurité prises.
1	La	le	BO	_
2	DRIRE	DRIRE	EO	_
3	demande	demande	O	_
4	les	le	BO	_
5	résultats	résultat	EO	_
6	des	de	BN	_
7	investigations	investigation	IN	_
8	complémentaires	complémentaire	EN	_
9	menées	mener	EN	_
10	en	en	BR	_
11	vue	vue	IR	_
12	de	de	ER	_
13	chercher	chercher	BO	_
14	l'	le	BO	_
15	origine	origine	EO	_
16	de	de	O	_
17	la	le	BO	_
18	pollution	pollution	EO	_
19	selon	selon	BR	_
20	les	le	BO	_
21	2	2	EO	_
22	hypothèses	hypothèse	O	_
23	quant	quant	O	_
24	à	à	O	_
25	l’	l’	O	_
26	origine	origine	BO	_
27	du	de	IO	_
28	pic	pic	IO	_
29	de	de	IO	_
30	pollution	pollution	EO	_
31	observée	observer	O	_
32	le	le	BT	_
33	13	13	IT	_
34	juillet	juillet	IT	_
35	2006	2006	ET	_
36	(	(	O	_
37	le	le	BN	_
38	déversement	déversement	BN	_
39	accidentel	accidentel	BN	_
40	de	de	O	_
41	white	white	BO	_
42	spirit	spirit	EO	_
43	du	de	BT	_
44	26	26	IT	_
45	mars	mars	IT	_
46	2006	2006	ET	_
47	)	)	O	_
48	et	et	O	_
49	la	le	BO	_
50	cuve	cuve	IO	_
51	enterrée	enterrer	IO	_
52	C18	c18	O	_
53	et	et	O	_
54	les	le	O	_
55	mesures	mesure	O	_
56	de	de	O	_
57	mise	mise	O	_
58	en	en	O	_
59	sécurité	sécurité	O	_
60	prises	prendre	O	_
61	.	.	O	_


#l'arrêté préfectoral du 19 octobre 2006 prescrit le diagnostic approfondi de l'ensemble du site , la proposition de choix technique de traitement des sols et de la nappe, le renforcement de la surveillance des eaux souterraines et superficielles (Gaves)à l'échéance du 4 novembre 2006.
1	l'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	O	_
5	19	19	BT	_
6	octobre	octobre	IT	_
7	2006	2006	ET	_
8	prescrit	prescrire	EN	_
9	le	le	BN	_
10	diagnostic	diagnostic	IN	_
11	approfondi	approfondi	EN	_
12	de	de	O	_
13	l'	le	BO	_
14	ensemble	ensemble	BO	_
15	du	de	IO	_
16	site	site	EO	_
17	,	,	O	_
18	la	le	BO	_
19	proposition	proposition	IO	_
20	de	de	IO	_
21	choix	choix	IO	_
22	technique	technique	IO	_
23	de	de	IO	_
24	traitement	traitement	IO	_
25	des	de	O	_
26	sols	sol	O	_
27	et	et	O	_
28	de	de	O	_
29	la	le	BO	_
30	nappe	nappe	EO	_
31	,	,	O	_
32	le	le	BO	_
33	renforcement	renforcement	IO	_
34	de	de	IO	_
35	la	le	BO	_
36	surveillance	surveillance	BA	_
37	des	de	IA	_
38	eaux	eau	IA	_
39	souterraines	souterrain	IA	_
40	et	et	IA	_
41	superficielles	superficiel	EA	_
42	(	(	O	_
43	Gaves)à	gaves)à	EL	_
44	l'	le	BO	_
45	échéance	échéance	EO	_
46	du	de	IT	_
47	4	4	IT	_
48	novembre	novembre	IT	_
49	2006	2006	ET	_
50	.	.	ET	_


#L'objectif est de résorber les sources de pollution des sols et de traiter la nappe.
1	L'	le	O	_
2	objectif	objectif	O	_
3	est	être	O	_
4	de	de	O	_
5	résorber	résorber	BN	_
6	les	le	BO	_
7	sources	source	IO	_
8	de	de	IO	_
9	pollution	pollution	IO	_
10	des	de	IO	_
11	sols	sol	EO	_
12	et	et	O	_
13	de	de	BN	_
14	traiter	traiter	BN	_
15	la	le	IN	_
16	nappe	nappe	EN	_
17	.	.	O	_


#Le diagnostic remis le 23 novembre 2006 montre que........
1	Le	le	BN	_
2	diagnostic	diagnostic	IN	_
3	remis	remettre	EN	_
4	le	le	BT	_
5	23	23	IT	_
6	novembre	novembre	IT	_
7	2006	2006	ET	_
8	montre	montre	O	_
9	que	que	O	_
10	........	........	O	_


#2 - TRAVAUX
1	2	2	O	_
2	-	-	O	_
3	TRAVAUX	travail	EO	_


#3 - SURVEILLANCE DES EAUX SOUTERRAINES
1	3	3	O	_
2	-	-	O	_
3	SURVEILLANCE	surveillance	BA	_
4	DES	de	IA	_
5	EAUX	eau	IA	_
6	SOUTERRAINES	souterrain	EO	_


#Ce site est soumis à l’application de l’article 65 a) de l’arrêté ministériel du 2 février 1998 modifié relatif à la surveillance des eaux souterraines par référence à la rubrique 2562 de la nomenclature des Installations Classées pour la Protection de l'environnement.
1	Ce	ce	BO	_
2	site	site	EO	_
3	est	être	BR	_
4	soumis	soumettre	IR	_
5	à	à	ER	_
6	l’	l’	BO	_
7	application	application	O	_
8	de	de	O	_
9	l’	l’	O	_
10	article	article	O	_
11	65	65	O	_
12	a	a	O	_
13	)	)	O	_
14	de	de	O	_
15	l’	l’	O	_
16	arrêté	arrêté	O	_
17	ministériel	ministériel	O	_
18	du	de	O	_
19	2	2	BT	_
20	février	février	IT	_
21	1998	1998	ET	_
22	modifié	modifier	O	_
23	relatif	relatif	O	_
24	à	à	O	_
25	la	le	O	_
26	surveillance	surveillance	BA	_
27	des	de	IA	_
28	eaux	eau	IA	_
29	souterraines	souterrain	EA	_
30	par	par	O	_
31	référence	référence	O	_
32	à	à	O	_
33	la	le	O	_
34	rubrique	rubrique	O	_
35	2562	2562	O	_
36	de	de	O	_
37	la	le	O	_
38	nomenclature	nomenclature	O	_
39	des	de	O	_
40	Installations	installation	O	_
41	Classées	classer	O	_
42	pour	pour	O	_
43	la	le	O	_
44	Protection	protection	O	_
45	de	de	O	_
46	l'	le	O	_
47	environnement	environnement	O	_
48	.	.	O	_


#L'arrêté préfectoral du 27 juin 2003 prescrit la surveillance semestrielle des eaux souterraines portant sur le pH, les hydrocarbures et la DCO.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	O	_
5	27	27	BT	_
6	juin	juin	IT	_
7	2003	2003	ET	_
8	prescrit	prescrire	BR	_
9	la	le	BA	_
10	surveillance	surveillance	IA	_
11	semestrielle	semestriel	EA	_
12	des	de	IA	_
13	eaux	eau	IA	_
14	souterraines	souterrain	EA	_
15	portant	porter	O	_
16	sur	sur	O	_
17	le	le	O	_
18	pH	ph	O	_
19	,	,	O	_
20	les	le	O	_
21	hydrocarbures	hydrocarbure	O	_
22	et	et	O	_
23	la	le	O	_
24	DCO	DCO	O	_
25	.	.	O	_


#Le niveau piézomètrique est relevé à chaque campagne.
1	Le	le	O	_
2	niveau	niveau	O	_
3	piézomètrique	piézomètriqu	O	_
4	est	être	O	_
5	relevé	relever	O	_
6	à	à	O	_
7	chaque	chaque	O	_
8	campagne	campagne	O	_
9	.	.	O	_


#Les résultats de la campagne de juin et juillet 2006 révèlent une concentration importante en hydrocarbures totaux sur le piézomètre PZ02 avec un pic très élevé pour le prélèvement du 30 juin 2006 (39 g/l) et l’observation d’une phase surnageante importante.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	la	le	BN	_
5	campagne	campagne	EN	_
6	de	de	BT	_
7	juin	juin	IT	_
8	et	et	IT	_
9	juillet	juillet	IT	_
10	2006	2006	ET	_
11	révèlent	révéler	O	_
12	une	un	O	_
13	concentration	concentration	O	_
14	importante	important	O	_
15	en	en	O	_
16	hydrocarbures	hydrocarbure	BO	_
17	totaux	total	EO	_
18	sur	sur	O	_
19	le	le	O	_
20	piézomètre	piézomètre	O	_
21	PZ02	PZ02	O	_
22	avec	avec	O	_
23	un	un	O	_
24	pic	pic	O	_
25	très	très	O	_
26	élevé	élevé	O	_
27	pour	pour	O	_
28	le	le	BN	_
29	prélèvement	prélèvement	EN	_
30	du	de	BT	_
31	30	30	IT	_
32	juin	juin	IT	_
33	2006	2006	ET	_
34	(	(	O	_
35	39	39	O	_
36	g	gramme	O	_
37	/	sur	O	_
38	l	l	O	_
39	)	)	O	_
40	et	et	O	_
41	l’	l’	O	_
42	observation	observation	O	_
43	d’	d’	O	_
44	une	un	O	_
45	phase	phase	O	_
46	surnageante	surnageant	O	_
47	importante	important	O	_
48	.	.	O	_


#Les produits mis en cause sont des solvants tels que le White Spirit et le Solvesso.
1	Les	le	O	_
2	produits	produit	O	_
3	mis	mettre	O	_
4	en	en	O	_
5	cause	cause	O	_
6	sont	être	O	_
7	des	un	O	_
8	solvants	solvant	O	_
9	tels	tel	O	_
10	que	que	O	_
11	le	le	O	_
12	White	White	O	_
13	Spirit	Spirit	O	_
14	et	et	O	_
15	le	le	O	_
16	Solvesso	Solvesso	O	_
17	.	.	O	_


#Ces résultats ainsi que ceux transmis pour les années 2004 et 2005 montrent une pollution chronique (8 mg/l) de la nappe au droit du site.
1	Ces	ce	O	_
2	résultats	résultat	O	_
3	ainsi	ainsi	O	_
4	que	que	O	_
5	ceux	celui	O	_
6	transmis	transmettre	O	_
7	pour	pour	O	_
8	les	le	BT	_
9	années	année	IT	_
10	2004	2004	IT	_
11	et	et	IT	_
12	2005	2005	ET	_
13	montrent	montrer	O	_
14	une	un	BN	_
15	pollution	pollution	IN	_
16	chronique	chronique	EN	_
17	(	(	O	_
18	8	8	O	_
19	mg	milligramme	O	_
20	/	sur	O	_
21	l	l	O	_
22	)	)	O	_
23	de	de	O	_
24	la	le	BO	_
25	nappe	nappe	EO	_
26	au	au	BL	_
27	droit	droit	IL	_
28	du	de	IL	_
29	site	site	EL	_
30	.	.	O	_


#Le réseau de surveillance de la nappe est complété par deux nouveaux piézomètres en aval du site.
1	Le	le	BO	_
2	réseau	réseau	IO	_
3	de	de	IO	_
4	surveillance	surveillance	EA	_
5	de	de	O	_
6	la	le	BO	_
7	nappe	nappe	EO	_
8	est	être	BN	_
9	complété	compléter	EN	_
10	par	par	O	_
11	deux	deux	O	_
12	nouveaux	nouveau	O	_
13	piézomètres	piézomètre	O	_
14	en	en	BL	_
15	aval	aval	IL	_
16	du	de	IL	_
17	site	site	EL	_
18	.	.	O	_


#La campagne d'analyses des eaux souterraines de novembre 2006 montre une baisse de la teneur en hydrocarbures mais les concentrations restent élevées (de l'ordre de 2 mg/l).
1	La	le	BN	_
2	campagne	campagne	IN	_
3	d'	de	IN	_
4	analyses	analyse	EN	_
5	des	de	O	_
6	eaux	eau	O	_
7	souterraines	souterrain	O	_
8	de	de	O	_
9	novembre	novembre	BT	_
10	2006	2006	ET	_
11	montre	montre	O	_
12	une	un	O	_
13	baisse	baisse	O	_
14	de	de	O	_
15	la	le	O	_
16	teneur	teneur	O	_
17	en	en	O	_
18	hydrocarbures	hydrocarbure	O	_
19	mais	mais	O	_
20	les	le	O	_
21	concentrations	concentration	O	_
22	restent	rester	O	_
23	élevées	élevé	O	_
24	(	(	O	_
25	de	de	O	_
26	l'	le	O	_
27	ordre	ordre	O	_
28	de	de	O	_
29	2	2	O	_
30	mg	milligramme	O	_
31	/	sur	O	_
32	l	l	O	_
33	)	)	O	_
34	.	.	O	_


#Les résultats des campagnes mensuelles sur les eaux des Gaves montrent une eau de bonne qualité.
1	Les	le	O	_
2	résultats	résultat	O	_
3	des	de	O	_
4	campagnes	campagne	O	_
5	mensuelles	mensuel	O	_
6	sur	sur	O	_
7	les	le	O	_
8	eaux	eau	BL	_
9	des	de	IL	_
10	Gaves	Gaves	EL	_
11	montrent	montrer	O	_
12	une	un	O	_
13	eau	eau	O	_
14	de	de	O	_
15	bonne	bon	O	_
16	qualité	qualité	O	_
17	.	.	O	_


#Les résultats de la campagne du 12/03/07  montre une pollution en hydrocarbures, pseudocumène et mésitylène pour les piézomètres PZ02, PZ04 et PZ05.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	la	le	BN	_
5	campagne	campagne	EN	_
6	du	de	O	_
7	12/03/07	12/03/07	IT	_
8	 	 	O	_
9	montre	montre	O	_
10	une	un	O	_
11	pollution	pollution	O	_
12	en	en	O	_
13	hydrocarbures	hydrocarbure	O	_
14	,	,	O	_
15	pseudocumène	pseudocumène	O	_
16	et	et	O	_
17	mésitylène	mésitylène	O	_
18	pour	pour	O	_
19	les	le	O	_
20	piézomètres	piézomètre	O	_
21	PZ02	pz02	O	_
22	,	,	O	_
23	PZ04	pz04	O	_
24	et	et	O	_
25	PZ05	pz05	O	_
26	.	.	O	_


#La campagne du 22/11/07 permet de constater une amélioration pour le pseudocumène et le mésitylène.
1	La	le	BO	_
2	campagne	campagne	EO	_
3	du	de	BT	_
4	22/11/07	22/11/07	IT	_
5	permet	permettre	O	_
6	de	de	O	_
7	constater	constater	O	_
8	une	un	O	_
9	amélioration	amélioration	O	_
10	pour	pour	O	_
11	le	le	O	_
12	pseudocumène	pseudocumène	O	_
13	et	et	O	_
14	le	le	O	_
15	mésitylène	mésitylène	O	_
16	.	.	O	_


#Les teneurs en hydrocarbures pour PZ02, PZ04 et PZ05 restent supérieures au seuil autorisé.
1	Les	le	O	_
2	teneurs	teneur	O	_
3	en	en	O	_
4	hydrocarbures	hydrocarbure	O	_
5	pour	pour	O	_
6	PZ02	pz02	O	_
7	,	,	O	_
8	PZ04	pz04	O	_
9	et	et	O	_
10	PZ05	PZ05	O	_
11	restent	rester	O	_
12	supérieures	supérieur	O	_
13	au	au	O	_
14	seuil	seuil	O	_
15	autorisé	autoriser	O	_
16	.	.	O	_


#4 - SURVEILLANCE DES EAUX SUPERFICIELLES
1	4	4	O	_
2	-	-	O	_
3	SURVEILLANCE	surveillance	BA	_
4	DES	de	IA	_
5	EAUX	eau	IA	_
6	SUPERFICIELLES	superficiel	EO	_


#La DRIRE demande de renforcer la surveillance des milieux nappe et eaux superficielles par la mise en place des points d'observation supplémentaires afin d'estimer l’extension de la pollution hors site.
1	La	le	BO	_
2	DRIRE	DRIRE	EO	_
3	demande	demande	O	_
4	de	de	O	_
5	renforcer	renforcer	BA	_
6	la	le	BA	_
7	surveillance	surveillance	EA	_
8	des	de	O	_
9	milieux	milieu	IO	_
10	nappe	nappe	EO	_
11	et	et	O	_
12	eaux	eau	O	_
13	superficielles	superficiel	O	_
14	par	par	O	_
15	la	le	O	_
16	mise	mise	O	_
17	en	en	O	_
18	place	place	O	_
19	des	de	O	_
20	points	point	O	_
21	d'	de	O	_
22	observation	observation	O	_
23	supplémentaires	supplémentaire	O	_
24	afin	afin	O	_
25	d'	de	O	_
26	estimer	estimer	O	_
27	l’	l’	O	_
28	extension	extension	O	_
29	de	de	O	_
30	la	le	O	_
31	pollution	pollution	O	_
32	hors	hors	O	_
33	site	site	O	_
34	.	.	O	_


#Les mesures portent a minima sur la température, le pH, la DCO, les MES, les hydrocarbures totaux, l'oxygène dissous et la conductivité.
1	Les	le	O	_
2	mesures	mesure	O	_
3	portent	porter	O	_
4	a	à	O	_
5	minima	minima	O	_
6	sur	sur	O	_
7	la	le	O	_
8	température	température	O	_
9	,	,	O	_
10	le	le	O	_
11	pH	ph	O	_
12	,	,	O	_
13	la	le	O	_
14	DCO	dco	O	_
15	,	,	O	_
16	les	le	O	_
17	MES	me	O	_
18	,	,	O	_
19	les	le	O	_
20	hydrocarbures	hydrocarbure	O	_
21	totaux	total	O	_
22	,	,	O	_
23	l'	le	O	_
24	oxygène	oxygène	O	_
25	dissous	dissoudre	O	_
26	et	et	O	_
27	la	le	O	_
28	conductivité	conductivité	O	_
29	.	.	O	_


#De plus, au niveau des gaves, des prélèvements et des analyses sur les diatomées (indice IBD) et une détermination du peuplement des macroinvertébrés selon l'Indice Biologique Global Normalisé (IGBN) seront effectués.
1	De	de	O	_
2	plus	plus	O	_
3	,	,	O	_
4	au	au	BR	_
5	niveau	niveau	IR	_
6	des	de	ER	_
7	gaves	gave	EL	_
8	,	,	O	_
9	des	de	O	_
10	prélèvements	prélèvement	O	_
11	et	et	O	_
12	des	de	O	_
13	analyses	analyse	O	_
14	sur	sur	O	_
15	les	le	O	_
16	diatomées	diatomée	O	_
17	(	(	O	_
18	indice	indice	O	_
19	IBD	ibd	O	_
20	)	)	O	_
21	et	et	O	_
22	une	un	BN	_
23	détermination	détermination	EN	_
24	du	de	O	_
25	peuplement	peuplement	BA	_
26	des	de	O	_
27	macroinvertébrés	macroinvertébré	O	_
28	selon	selon	O	_
29	l'	le	O	_
30	Indice	indice	O	_
31	Biologique	biologique	O	_
32	Global	global	O	_
33	Normalisé	normaliser	O	_
34	(	(	O	_
35	IGBN	igbn	O	_
36	)	)	O	_
37	seront	être	O	_
38	effectués	effectuer	O	_
39	.	.	O	_


#Les résultats des campagnes mensuelles sur les eaux des Gaves en novembre 2006 montrent une eau de bonne qualité.
1	Les	le	O	_
2	résultats	résultat	O	_
3	des	de	O	_
4	campagnes	campagne	O	_
5	mensuelles	mensuel	O	_
6	sur	sur	O	_
7	les	le	O	_
8	eaux	eau	BL	_
9	des	de	IL	_
10	Gaves	Gaves	EL	_
11	en	en	BT	_
12	novembre	novembre	IT	_
13	2006	2006	ET	_
14	montrent	montrer	O	_
15	une	un	O	_
16	eau	eau	O	_
17	de	de	O	_
18	bonne	bon	O	_
19	qualité	qualité	O	_
20	.	.	O	_


#33.0004
#Le site correspond à une partie de l'emprise de l'ancienne raffinerie ELF installée au Bec d'Ambès entre Garonne et Dordogne.
1	Le	le	BO	_
2	site	site	EO	_
3	correspond	correspondre	BR	_
4	à	à	ER	_
5	une	un	BO	_
6	partie	partie	EO	_
7	de	de	O	_
8	l'	le	O	_
9	emprise	emprise	O	_
10	de	de	O	_
11	l'	le	BO	_
12	ancienne	ancien	IO	_
13	raffinerie	raffinerie	IO	_
14	ELF	ELF	EO	_
15	installée	installer	BN	_
16	au	au	IL	_
17	Bec	bec	IL	_
18	d'	de	IL	_
19	Ambès	Ambès	IL	_
20	entre	entre	IL	_
21	Garonne	Garonne	IL	_
22	et	et	IL	_
23	Dordogne	Dordogne	EL	_
24	.	.	O	_


#Il s'étendait sur environ 20 Hectares.
1	Il	il	O	_
2	s'	se	O	_
3	étendait	étendre	O	_
4	sur	sur	O	_
5	environ	environ	O	_
6	20	20	O	_
7	Hectares	hectare	O	_
8	.	.	O	_


#La raffinerie a fonctionné de 1939 à 1987 date à laquelle elle a cessé son activité définitivement.
1	La	le	BO	_
2	raffinerie	raffinerie	EO	_
3	a	avoir	BN	_
4	fonctionné	fonctionner	IN	_
5	de	de	BT	_
6	1939	1939	IT	_
7	à	à	IT	_
8	1987	1987	IT	_
9	date	date	IT	_
10	à	à	IT	_
11	laquelle	lequel	IT	_
12	elle	lui	BO	_
13	a	avoir	BN	_
14	cessé	cesser	IN	_
15	son	son	IN	_
16	activité	activité	EN	_
17	définitivement	définitivement	EN	_
18	.	.	O	_


#Une partie du site est aujourd'hui occupée par un industriel EKA CHIMIE.
1	Une	un	BO	_
2	partie	partie	IO	_
3	du	de	IO	_
4	site	site	EO	_
5	est	être	BR	_
6	aujourd'hui	aujourd'hui	IR	_
7	occupée	occuper	IR	_
8	par	par	ER	_
9	un	un	BO	_
10	industriel	industriel	IO	_
11	EKA	EKA	BO	_
12	CHIMIE	CHIMIE	EO	_
13	.	.	O	_


#Le reste est partagé entre plusieurs propriétaires, Ville d'Ambès, Port Autonome de Bordeaux et la société ELF elle-même dont les terrains sont en friche.
1	Le	le	O	_
2	reste	reste	O	_
3	est	être	O	_
4	partagé	partager	O	_
5	entre	entre	O	_
6	plusieurs	plusieurs	BO	_
7	propriétaires	propriétaire	EO	_
8	,	,	O	_
9	Ville	ville	BL	_
10	d'	de	IL	_
11	Ambès	Ambès	IL	_
12	,	,	O	_
13	Port	port	BO	_
14	Autonome	autonome	IO	_
15	de	de	IO	_
16	Bordeaux	Bordeaux	EO	_
17	et	et	O	_
18	la	le	BO	_
19	société	société	IO	_
20	ELF	ELF	EO	_
21	elle-même	lui-même	O	_
22	dont	dont	O	_
23	les	le	BO	_
24	terrains	terrain	EO	_
25	sont	être	BN	_
26	en	en	IN	_
27	friche	friche	EN	_
28	.	.	O	_


#Toutes les superstructures ont été démontées et évacuées.
1	Toutes	tout	BO	_
2	les	le	BO	_
3	superstructures	superstructure	EO	_
4	ont	avoir	BN	_
5	été	être	IN	_
6	démontées	démonter	EN	_
7	et	et	O	_
8	évacuées	évacuer	BN	_
9	.	.	O	_


#1 – HISTORIQUE
1	1	1	O	_
2	–	–	O	_
3	HISTORIQUE	historique	O	_


#La raffinerie Elf France a fonctionné de 1929 à 1986 date à laquelle elle a cessé son activité définitivement.
1	La	le	BO	_
2	raffinerie	raffinerie	IO	_
3	Elf	Elf	EO	_
4	France	France	EO	_
5	a	avoir	BN	_
6	fonctionné	fonctionner	IN	_
7	de	de	BT	_
8	1929	1929	IT	_
9	à	à	IT	_
10	1986	1986	ET	_
11	date	date	IT	_
12	à	à	IT	_
13	laquelle	lequel	IT	_
14	elle	lui	BO	_
15	a	avoir	BN	_
16	cessé	cesser	IN	_
17	son	son	IN	_
18	activité	activité	IN	_
19	définitivement	définitivement	EN	_
20	.	.	O	_


#Une partie du site est aujourd'hui occupée par la société Akzo Nobel Pulp and Performance Chemicals sas.
1	Une	un	BO	_
2	partie	partie	IO	_
3	du	de	IO	_
4	site	site	EO	_
5	est	être	BN	_
6	aujourd'hui	aujourd'hui	IN	_
7	occupée	occuper	EN	_
8	par	par	O	_
9	la	le	BO	_
10	société	société	IO	_
11	Akzo	Akzo	EO	_
12	Nobel	Nobel	IO	_
13	Pulp	Pulp	EO	_
14	and	and	O	_
15	Performance	Performance	BO	_
16	Chemicals	Chemicals	EO	_
17	sas	sas	O	_
18	.	.	O	_


#Le reste est partagé entre plusieurs propriétaires, ATLANTIKA, BREDON, Commune d'Ambès, Communauté Urbaine de Bordeaux, GD Industries, OBERKAMPF, Grand Port Maritime de Bordeaux, SNCF, TALEYRAN, et ELF Union Industrielle des Pétroles.
1	Le	le	O	_
2	reste	reste	O	_
3	est	être	O	_
4	partagé	partager	O	_
5	entre	entre	O	_
6	plusieurs	plusieurs	BO	_
7	propriétaires	propriétaire	EO	_
8	,	,	O	_
9	ATLANTIKA	ATLANTIKA	EO	_
10	,	,	O	_
11	BREDON	BREDON	EO	_
12	,	,	O	_
13	Commune	commune	BL	_
14	d'	de	IL	_
15	Ambès	Ambès	IL	_
16	,	,	IL	_
17	Communauté	communauté	IL	_
18	Urbaine	urbain	IL	_
19	de	de	IL	_
20	Bordeaux	Bordeaux	EL	_
21	,	,	O	_
22	GD	GD	O	_
23	Industries	Industries	BA	_
24	,	,	O	_
25	OBERKAMPF	OBERKAMPF	O	_
26	,	,	O	_
27	Grand	grand	BL	_
28	Port	port	IL	_
29	Maritime	maritime	IL	_
30	de	de	IL	_
31	Bordeaux	Bordeaux	EL	_
32	,	,	O	_
33	SNCF	SNCF	O	_
34	,	,	O	_
35	TALEYRAN	TALEYRAN	BO	_
36	,	,	O	_
37	et	et	O	_
38	ELF	ELF	BO	_
39	Union	Union	O	_
40	Industrielle	industriel	O	_
41	des	de	O	_
42	Pétroles	pétrole	EA	_
43	.	.	O	_


#Toutes les superstructures ont été démontées et évacuées en 1987.
1	Toutes	tout	BO	_
2	les	le	BO	_
3	superstructures	superstructure	EO	_
4	ont	avoir	BN	_
5	été	être	IN	_
6	démontées	démonter	EN	_
7	et	et	O	_
8	évacuées	évacuer	BN	_
9	en	en	BT	_
10	1987	1987	ET	_
11	.	.	ET	_


#Le réseau incendie et le réseau d'égouts, ainsi que les anciennes canalisations ont été laissés en place y compris  les pipelines en arrêt d'exploitation à l'extérieur de l'emprise.
1	Le	le	BO	_
2	réseau	réseau	IO	_
3	incendie	incendie	EO	_
4	et	et	O	_
5	le	le	BO	_
6	réseau	réseau	IO	_
7	d'	de	IO	_
8	égouts	égout	EO	_
9	,	,	O	_
10	ainsi	ainsi	BR	_
11	que	que	ER	_
12	les	le	BO	_
13	anciennes	ancien	IO	_
14	canalisations	canalisation	EO	_
15	ont	avoir	BN	_
16	été	être	IN	_
17	laissés	laisser	IN	_
18	en	en	IN	_
19	place	place	EN	_
20	y	y	O	_
21	compris	compris	O	_
22	 	 	BO	_
23	les	le	BO	_
24	pipelines	pipeline	EO	_
25	en	en	O	_
26	arrêt	arrêt	O	_
27	d'	de	BO	_
28	exploitation	exploitation	EO	_
29	à	à	IL	_
30	l'	le	IL	_
31	extérieur	extérieur	IL	_
32	de	de	IL	_
33	l'	le	O	_
34	emprise	emprise	O	_
35	.	.	O	_


