
#91.0026
#L\'activité du site était dédiée à la fabrication de joints.
1	L\'activité	l\'activité	IO	_
1	Des	un	BO	_
2	activités	activité	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	exercées	exercer	EN	_
6	sur	sur	BL	_
7	ce	ce	IL	_
8	site	site	EL	_
9	entre	entre	BT	_
10	1967	1967	IT	_
11	et	et	IT	_
12	2004	2004	ET	_
13	par	par	O	_
14	plusieurs	plusieurs	BO	_
15	sociétés	société	EO	_
16	qui	qui	O	_
17	se	se	BN	_
18	sont	être	IN	_
19	succédées	succéder	EN	_
20	 	 	O	_
21	:	:	BO	_
22	GELB	GELB	BO	_
23	,	,	BO	_
24	ESTAG	ESTAG	BO	_
25	et	et	EO	_
26	ERCUIS	ERCUIS	EO	_
27	.	.	O	_


#Par courrier du 25/10/11, l’exploitant a informé le préfet de la cessation totale des installations classées à déclaration sous les rubriques 2560-2 et 2561, qu’il exploitait.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	25/10/11	25/10/11	IT	_
5	,	,	O	_
6	l’	l’	BO	_
7	exploitant	exploitant	EO	_
8	a	avoir	BN	_
9	informé	informer	EN	_
10	le	le	BO	_
11	préfet	préfet	EO	_
12	de	de	O	_
13	la	le	BN	_
14	cessation	cessation	BN	_
15	totale	total	BN	_
16	des	de	IN	_
17	installations	installation	IN	_
18	classées	classer	IN	_
19	à	à	IN	_
20	déclaration	déclaration	EN	_
21	sous	sous	O	_
22	les	le	O	_
23	rubriques	rubrique	O	_
24	2560	2560	O	_
25	-	-	O	_
26	2	2	O	_
27	et	et	O	_
28	2561	2561	O	_
29	,	,	O	_
30	qu’	qu’	O	_
31	il	il	O	_
32	exploitait	exploiter	O	_
33	.	.	O	_


#La cessation d’activité était effective au 25/10/11.
1	La	le	BN	_
2	cessation	cessation	BN	_
3	d’	d’	IN	_
4	activité	activité	EN	_
5	était	être	IN	_
6	effective	effectif	EN	_
7	au	au	BT	_
8	25/10/11	25/10/11	IT	_
9	.	.	ET	_


#Le site, implanté dans une petite zone industrielle, en limite d'une zone pavillonnaire, a été vendu pour la construction de logements de plain-pied.
1	Le	le	BO	_
2	site	site	EO	_
3	,	,	O	_
4	implanté	implanter	BL	_
5	dans	dans	IL	_
6	une	un	IL	_
7	petite	petit	IL	_
8	zone	zone	IL	_
9	industrielle	industriel	EL	_
10	,	,	O	_
11	en	en	BL	_
12	limite	limite	IL	_
13	d'	de	IL	_
14	une	un	IL	_
15	zone	zone	IL	_
16	pavillonnaire	pavillonnaire	IL	_
17	,	,	O	_
18	a	avoir	BN	_
19	été	être	IN	_
20	vendu	vendre	EN	_
21	pour	pour	BR	_
22	la	le	BN	_
23	construction	construction	IN	_
24	de	de	IN	_
25	logements	logement	IN	_
26	de	de	IN	_
27	plain	plain	EN	_
28	-	-	O	_
29	pied	pied	O	_
30	.	.	O	_


#Suite à la suppression de l'atelier de traitement de surface en 1998, un diagnostic du sol a été effectué le 10/02/1999.
1	Suite	suite	BR	_
2	à	à	BN	_
3	la	le	BN	_
4	suppression	suppression	BN	_
5	de	de	IN	_
6	l'	le	BO	_
7	atelier	atelier	IO	_
8	de	de	IO	_
9	traitement	traitement	IO	_
10	de	de	IO	_
11	surface	surface	EO	_
12	en	en	BT	_
13	1998	1998	ET	_
14	,	,	ET	_
15	un	un	BN	_
16	diagnostic	diagnostic	IN	_
17	du	de	IN	_
18	sol	sol	EN	_
19	a	avoir	BN	_
20	été	être	IN	_
21	effectué	effectuer	EN	_
22	le	le	BT	_
23	10/02/1999	10/02/1999	ET	_
24	.	.	ET	_


#Il a mis en évidence la présence de percholoroéthylène sur l’un des sondages (22 mg/kg).
1	Il	il	BO	_
2	a	avoir	BN	_
3	mis	mettre	IN	_
4	en	en	EN	_
5	évidence	évidence	O	_
6	la	le	O	_
7	présence	présence	O	_
8	de	de	O	_
9	percholoroéthylène	percholoroéthylène	O	_
10	sur	sur	O	_
11	l’	l’	O	_
12	un	un	O	_
13	des	de	O	_
14	sondages	sondage	O	_
15	(	(	O	_
16	22	22	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	kg	kilogramme	O	_
20	)	)	O	_
21	.	.	O	_


#Suite à cette étude, l'exploitant a été informé par courrier préfectoral du 27/02/2001, que :
1	Suite	suite	O	_
2	à	à	O	_
3	cette	ce	O	_
4	étude	étude	O	_
5	,	,	O	_
6	l'	le	BO	_
7	exploitant	exploitant	EO	_
8	a	avoir	BN	_
9	été	être	IN	_
10	informé	informer	EN	_
11	par	par	ER	_
12	courrier	courrier	BO	_
13	préfectoral	préfectoral	EO	_
14	du	de	ET	_
15	27/02/2001	27/02/2001	ET	_
16	,	,	O	_
17	que	que	O	_
18	:	:	O	_


#- tant que le site restera en l'état, aucune dépollution ne sera nécessaire ;
1	-	-	O	_
2	tant	tant	O	_
3	que	que	O	_
4	le	le	O	_
5	site	site	O	_
6	restera	rester	O	_
7	en	en	O	_
8	l'	le	O	_
9	état	état	O	_
10	,	,	O	_
11	aucune	aucun	O	_
12	dépollution	dépollution	EN	_
13	ne	ne	O	_
14	sera	être	O	_
15	nécessaire	nécessaire	O	_
16	;	;	O	_


#- l'inspection des installations classées devra être informée de toutes les modifications qui pourraient toucher la dalle en béton de l'ancien atelier de traitement de surface (percement, excavation …) ainsi que de tout changement de propriétaire.
1	-	-	O	_
2	l'	le	BO	_
3	inspection	inspection	IO	_
4	des	de	IO	_
5	installations	installation	IO	_
6	classées	classer	EO	_
7	devra	devoir	BR	_
8	être	être	IR	_
9	informée	informer	IR	_
10	de	de	ER	_
11	toutes	tout	BN	_
12	les	le	BN	_
13	modifications	modification	EN	_
14	qui	qui	O	_
15	pourraient	pouvoir	O	_
16	toucher	toucher	O	_
17	la	le	O	_
18	dalle	dalle	O	_
19	en	en	O	_
20	béton	béton	O	_
21	de	de	O	_
22	l'	le	O	_
23	ancien	ancien	O	_
24	atelier	atelier	O	_
25	de	de	O	_
26	traitement	traitement	BA	_
27	de	de	IA	_
28	surface	surface	EA	_
29	(	(	O	_
30	percement	percement	BN	_
31	,	,	BN	_
32	excavation	excavation	EN	_
33	…	…	O	_
34	)	)	O	_
35	ainsi	ainsi	O	_
36	que	que	O	_
37	de	de	O	_
38	tout	tout	BN	_
39	changement	changement	EN	_
40	de	de	EN	_
41	propriétaire	propriétaire	BO	_
42	.	.	BO	_


#Suite à l'arrêt définitif de toutes les activités du site, l'exploitant a transmis par courrier du 05/04/2012 un diagnostic des sols, concernant des prélèvements et analyses de sol complémentaires, en date du 15/09/2011.
1	Suite	suite	BR	_
2	à	à	ER	_
3	l'	le	BN	_
4	arrêt	arrêt	IN	_
5	définitif	définitif	EN	_
6	de	de	BN	_
7	toutes	tout	BN	_
8	les	le	IN	_
9	activités	activité	EN	_
10	du	de	BO	_
11	site	site	EO	_
12	,	,	O	_
13	l'	le	BO	_
14	exploitant	exploitant	EO	_
15	a	avoir	BN	_
16	transmis	transmettre	EN	_
17	par	par	O	_
18	courrier	courrier	O	_
19	du	de	BT	_
20	05/04/2012	05/04/2012	IT	_
21	un	un	BN	_
22	diagnostic	diagnostic	IN	_
23	des	de	IN	_
24	sols	sol	EN	_
25	,	,	O	_
26	concernant	concerner	O	_
27	des	un	BN	_
28	prélèvements	prélèvement	IN	_
29	et	et	IN	_
30	analyses	analyse	EN	_
31	de	de	O	_
32	sol	sol	O	_
33	complémentaires	complémentaire	O	_
34	,	,	O	_
35	en	en	BT	_
36	date	date	IT	_
37	du	de	IT	_
38	15/09/2011	15/09/2011	IT	_
39	.	.	ET	_


#Les investigations ont été menées le 24/08/2011.
1	Les	le	BN	_
2	investigations	investigation	IN	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	menées	mener	EN	_
6	le	le	BT	_
7	24/08/2011	24/08/2011	IT	_
8	.	.	ET	_


#Elles ont consisté en la réalisation de 6 sondages (4 au niveau de l’ancien atelier de traitement de surface et 2 au niveau de l’atelier mécanique des métaux), jusqu’à 6 mètres de profondeur.
1	Elles	lui	O	_
2	ont	avoir	O	_
3	consisté	consister	O	_
4	en	en	O	_
5	la	le	BN	_
6	réalisation	réalisation	EN	_
7	de	de	O	_
8	6	6	BO	_
9	sondages	sondage	EO	_
10	(	(	O	_
11	4	4	O	_
12	au	au	BL	_
13	niveau	niveau	IL	_
14	de	de	IL	_
15	l’	l’	IL	_
16	ancien	ancien	IL	_
17	atelier	atelier	IL	_
18	de	de	IL	_
19	traitement	traitement	BA	_
20	de	de	IA	_
21	surface	surface	EA	_
22	et	et	O	_
23	2	2	O	_
24	au	au	O	_
25	niveau	niveau	O	_
26	de	de	O	_
27	l’	l’	O	_
28	atelier	atelier	O	_
29	mécanique	mécanique	BA	_
30	des	de	IA	_
31	métaux	métal	EA	_
32	)	)	O	_
33	,	,	O	_
34	jusqu’	jusqu’	O	_
35	à	à	O	_
36	6	6	BO	_
37	mètres	mètre	IN	_
38	de	de	IN	_
39	profondeur	profondeur	EN	_
40	.	.	O	_


#La présence de métaux (arsenic, chrome, zinc, cuivre) a été mise en évidence et des odeurs d’hydrocarbures ont été constatées mais les analyses de sols ne montrent que de faibles teneurs en HCT et HAP.
1	La	le	O	_
2	présence	présence	O	_
3	de	de	O	_
4	métaux	métal	O	_
5	(	(	O	_
6	arsenic	arsenic	O	_
7	,	,	O	_
8	chrome	chrome	O	_
9	,	,	O	_
10	zinc	zinc	O	_
11	,	,	O	_
12	cuivre	cuivre	O	_
13	)	)	O	_
14	a	avoir	O	_
15	été	être	O	_
16	mise	mettre	O	_
17	en	en	O	_
18	évidence	évidence	O	_
19	et	et	O	_
20	des	un	O	_
21	odeurs	odeur	O	_
22	d’	d’	O	_
23	hydrocarbures	hydrocarbure	O	_
24	ont	avoir	O	_
25	été	être	O	_
26	constatées	constater	O	_
27	mais	mais	O	_
28	les	le	O	_
29	analyses	analyse	O	_
30	de	de	O	_
31	sols	sol	O	_
32	ne	ne	O	_
33	montrent	montrer	O	_
34	que	que	O	_
35	de	de	O	_
36	faibles	faible	O	_
37	teneurs	teneur	O	_
38	en	en	O	_
39	HCT	hct	O	_
40	et	et	O	_
41	HAP	hap	O	_
42	.	.	O	_


#Aucun solvant chloré n’a été détecté mais la zone présentant des teneurs en PCE en 1999 n'a pas été investiguée.
1	Aucun	aucun	O	_
2	solvant	solvant	O	_
3	chloré	chlorer	O	_
4	n’	n’	O	_
5	a	avoir	O	_
6	été	être	O	_
7	détecté	détecter	O	_
8	mais	mais	O	_
9	la	le	BO	_
10	zone	zone	EO	_
11	présentant	présenter	O	_
12	des	un	O	_
13	teneurs	teneur	O	_
14	en	en	O	_
15	PCE	pce	O	_
16	en	en	BT	_
17	1999	1999	ET	_
18	n'	n'	BR	_
19	a	avoir	BN	_
20	pas	pas	IN	_
21	été	être	IN	_
22	investiguée	investiguer	EN	_
23	.	.	O	_


#Par courrier préfectoral du 15/02/2013, il a été demandé à l’exploitant de transmettre un diagnostic de l’état des milieux avec un plan mentionnant la répartition des polluants, des indications sur la la présence ou non d’une nappe d’eaux souterraines et des analyses de la nappe, si elle existe, ainsi que des gaz du sol.
1	Par	par	O	_
2	courrier	courrier	O	_
3	préfectoral	préfectoral	O	_
4	du	de	O	_
5	15/02/2013	15/02/2013	ET	_
6	,	,	O	_
7	il	il	O	_
8	a	avoir	BN	_
9	été	être	IN	_
10	demandé	demander	EN	_
11	à	à	O	_
12	l’	l’	BO	_
13	exploitant	exploitant	EO	_
14	de	de	BN	_
15	transmettre	transmettre	EN	_
16	un	un	BN	_
17	diagnostic	diagnostic	EN	_
18	de	de	O	_
19	l’	l’	BN	_
20	état	état	IN	_
21	des	de	IN	_
22	milieux	milieu	EN	_
23	avec	avec	O	_
24	un	un	O	_
25	plan	plan	O	_
26	mentionnant	mentionner	O	_
27	la	le	O	_
28	répartition	répartition	O	_
29	des	de	O	_
30	polluants	polluant	O	_
31	,	,	O	_
32	des	un	O	_
33	indications	indication	O	_
34	sur	sur	O	_
35	la	le	O	_
36	la	le	O	_
37	présence	présence	O	_
38	ou	ou	O	_
39	non	non	O	_
40	d’	d’	O	_
41	une	un	O	_
42	nappe	nappe	O	_
43	d’	d’	O	_
44	eaux	eau	O	_
45	souterraines	souterrain	O	_
46	et	et	O	_
47	des	de	O	_
48	analyses	analyse	O	_
49	de	de	O	_
50	la	le	BO	_
51	nappe	nappe	EO	_
52	,	,	O	_
53	si	si	O	_
54	elle	lui	O	_
55	existe	existe	O	_
56	,	,	O	_
57	ainsi	ainsi	O	_
58	que	que	O	_
59	des	un	O	_
60	gaz	gaz	O	_
61	du	de	O	_
62	sol	sol	O	_
63	.	.	O	_


#Par courrier du 13/03/2013, l’exploitant a transmis un dossier décrivant les travaux de gestion des terres impactées qu'il a menés.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	BT	_
4	13/03/2013	13/03/2013	IT	_
5	,	,	O	_
6	l’	l’	BO	_
7	exploitant	exploitant	EO	_
8	a	avoir	BN	_
9	transmis	transmettre	EN	_
10	un	un	BO	_
11	dossier	dossier	EO	_
12	décrivant	décrire	O	_
13	les	le	BN	_
14	travaux	travail	IN	_
15	de	de	IN	_
16	gestion	gestion	EN	_
17	des	de	IO	_
18	terres	terre	IO	_
19	impactées	impacter	EO	_
20	qu'	qu'	O	_
21	il	il	O	_
22	a	avoir	BN	_
23	menés	mener	EN	_
24	.	.	O	_


#Le rapport mentionne un rapport de synthèse rédigé suite à des fouilles à la pelle mécanique réalisées en 2012 ainsi qu’un rapport intitulé plan de gestion des terres impactées réalisé en octobre 2012.
1	Le	le	O	_
2	rapport	rapport	O	_
3	mentionne	mentionne	O	_
4	un	un	O	_
5	rapport	rapport	O	_
6	de	de	O	_
7	synthèse	synthèse	O	_
8	rédigé	rédiger	O	_
9	suite	suite	O	_
10	à	à	O	_
11	des	un	BN	_
12	fouilles	fouille	IN	_
13	à	à	O	_
14	la	le	BO	_
15	pelle	pelle	IO	_
16	mécanique	mécanique	EO	_
17	réalisées	réaliser	BN	_
18	en	en	BT	_
19	2012	2012	ET	_
20	ainsi	ainsi	O	_
21	qu’	qu’	O	_
22	un	un	BO	_
23	rapport	rapport	BR	_
24	intitulé	intituler	BR	_
25	plan	plan	BN	_
26	de	de	IN	_
27	gestion	gestion	EN	_
28	des	de	IO	_
29	terres	terre	IO	_
30	impactées	impacter	EO	_
31	réalisé	réaliser	BN	_
32	en	en	BT	_
33	octobre	octobre	IT	_
34	2012	2012	ET	_
35	.	.	ET	_


#L’inspection des installations classées n’a jamais été destinataire de ces rapports.
1	L’	l’	BO	_
2	inspection	inspection	IO	_
3	des	de	IO	_
4	installations	installation	IO	_
5	classées	classer	EO	_
6	n’	n’	O	_
7	a	avoir	O	_
8	jamais	jamais	O	_
9	été	être	O	_
10	destinataire	destinataire	O	_
11	de	de	O	_
12	ces	ce	O	_
13	rapports	rapport	O	_
14	.	.	O	_


#Des travaux de dépollution ont été réalisés entre le 24/10/2012 et le 06/11/2012.
1	Des	un	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	dépollution	dépollution	EN	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	réalisés	réaliser	EN	_
8	entre	entre	BT	_
9	le	le	IT	_
10	24/10/2012	24/10/2012	IT	_
11	et	et	IT	_
12	le	le	IT	_
13	06/11/2012	06/11/2012	IT	_
14	.	.	ET	_


#Ainsi, 1413 tonnes de terres ont été excavées et envoyées vers un centre de stockage de déchets non dangereux et 969 m3 de terres ont été envoyées vers des centres de stockage de déchets inertes.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	1413	1413	BO	_
4	tonnes	tonne	IO	_
5	de	de	IO	_
6	terres	terre	EO	_
7	ont	avoir	BN	_
8	été	être	IN	_
9	excavées	excaver	IN	_
10	et	et	O	_
11	envoyées	envoyer	IR	_
12	vers	vers	ER	_
13	un	un	BO	_
14	centre	centre	BO	_
15	de	de	IO	_
16	stockage	stockage	IO	_
17	de	de	IO	_
18	déchets	déchet	IO	_
19	non	non	IO	_
20	dangereux	dangereux	EO	_
21	et	et	O	_
22	969	969	O	_
23	m3	m3	IO	_
24	de	de	IO	_
25	terres	terre	EO	_
26	ont	avoir	BN	_
27	été	être	IN	_
28	envoyées	envoyer	IN	_
29	vers	vers	EN	_
30	des	un	BO	_
31	centres	centre	BO	_
32	de	de	IO	_
33	stockage	stockage	IO	_
34	de	de	IO	_
35	déchets	déchet	IO	_
36	inertes	inerte	EO	_
37	.	.	O	_


#Des analyses ont été réalisées en fond de fouilles.
1	Des	un	BO	_
2	analyses	analyse	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	réalisées	réaliser	EN	_
6	en	en	ER	_
7	fond	fond	BO	_
8	de	de	IN	_
9	fouilles	fouille	EN	_
10	.	.	O	_


#Des hydrocarbures (HCT) ont été laissés en place, au niveau de l’ancienne cuve, située à l’ouest du terreplein (teneurs de 2380 mg/kg, situées entre 1 et 2 mètres de profondeur).
1	Des	un	BO	_
2	hydrocarbures	hydrocarbure	EO	_
3	(	(	O	_
4	HCT	hct	O	_
5	)	)	O	_
6	ont	avoir	BN	_
7	été	être	IN	_
8	laissés	laisser	IN	_
9	en	en	IN	_
10	place	place	EN	_
11	,	,	O	_
12	au	au	BL	_
13	niveau	niveau	IL	_
14	de	de	IL	_
15	l’	l’	IL	_
16	ancienne	ancien	O	_
17	cuve	cuve	O	_
18	,	,	O	_
19	située	situer	BL	_
20	à	à	IL	_
21	l’	l’	IL	_
22	ouest	ouest	IL	_
23	du	de	IL	_
24	terreplein	terreplein	EL	_
25	(	(	O	_
26	teneurs	teneur	O	_
27	de	de	O	_
28	2380	2380	O	_
29	mg	milligramme	O	_
30	/	sur	O	_
31	kg	kilogramme	O	_
32	,	,	O	_
33	situées	situer	O	_
34	entre	entre	O	_
35	1	1	O	_
36	et	et	O	_
37	2	2	O	_
38	mètres	mètre	O	_
39	de	de	O	_
40	profondeur	profondeur	O	_
41	)	)	O	_
42	.	.	O	_


#Le schéma conceptuel proposé, est basé sur une source de pollution en HCT située entre 1 et 2 mètres de profondeur (la nappe et les gaz des sols des sols n’ont pas été retenus en l’absence de données), aucun mode de transfert n’a été retenu (les hydrocarbures mesurés sont peu volatils) et aucune voie d’exposition n’a été retenue.
1	Le	le	BO	_
2	schéma	schéma	IO	_
3	conceptuel	conceptuel	EO	_
4	proposé	proposer	O	_
5	,	,	O	_
6	est	être	O	_
7	basé	baser	O	_
8	sur	sur	O	_
9	une	un	BO	_
10	source	source	IO	_
11	de	de	IO	_
12	pollution	pollution	EO	_
13	en	en	O	_
14	HCT	hct	O	_
15	située	situer	O	_
16	entre	entre	O	_
17	1	1	O	_
18	et	et	O	_
19	2	2	O	_
20	mètres	mètre	O	_
21	de	de	O	_
22	profondeur	profondeur	O	_
23	(	(	O	_
24	la	le	O	_
25	nappe	nappe	O	_
26	et	et	O	_
27	les	le	O	_
28	gaz	gaz	O	_
29	des	de	O	_
30	sols	sol	O	_
31	des	de	O	_
32	sols	sol	O	_
33	n’	n’	O	_
34	ont	avoir	O	_
35	pas	pas	O	_
36	été	être	O	_
37	retenus	retenir	O	_
38	en	en	O	_
39	l’	l’	O	_
40	absence	absence	O	_
41	de	de	O	_
42	données	donnée	O	_
43	)	)	O	_
44	,	,	O	_
45	aucun	aucun	O	_
46	mode	mode	O	_
47	de	de	O	_
48	transfert	transfert	O	_
49	n’	n’	O	_
50	a	avoir	O	_
51	été	être	O	_
52	retenu	retenir	O	_
53	(	(	O	_
54	les	le	O	_
55	hydrocarbures	hydrocarbure	O	_
56	mesurés	mesurer	O	_
57	sont	être	O	_
58	peu	peu	O	_
59	volatils	volatil	O	_
60	)	)	O	_
61	et	et	O	_
62	aucune	aucun	O	_
63	voie	voie	O	_
64	d’	d’	O	_
65	exposition	exposition	O	_
66	n’	n’	O	_
67	a	avoir	O	_
68	été	être	O	_
69	retenue	retenir	O	_
70	.	.	O	_


#Le rapport conclut que « l’état des sols, au droit du site étudié est compatible avec les futurs aménagements (logements construits de plain-pied) du point de vue des risques sanitaires pour les futurs usagers (adultes et enfants) ».
1	Le	le	O	_
2	rapport	rapport	O	_
3	conclut	conclure	O	_
4	que	que	O	_
5	«	«	O	_
6	 	 	O	_
7	l’	l’	O	_
8	état	état	O	_
9	des	de	O	_
10	sols	sol	O	_
11	,	,	BL	_
12	au	au	BL	_
13	droit	droit	IL	_
14	du	de	IL	_
15	site	site	EL	_
16	étudié	étudier	O	_
17	est	être	O	_
18	compatible	compatible	O	_
19	avec	avec	BN	_
20	les	le	BN	_
21	futurs	futur	IN	_
22	aménagements	aménagement	EN	_
23	(	(	BO	_
24	logements	logement	BO	_
25	construits	construire	BN	_
26	de	de	IN	_
27	plain	plain	EN	_
28	-	-	O	_
29	pied	pied	O	_
30	)	)	O	_
31	du	de	O	_
32	point	point	O	_
33	de	de	O	_
34	vue	vue	O	_
35	des	de	O	_
36	risques	risque	O	_
37	sanitaires	sanitaire	O	_
38	pour	pour	O	_
39	les	le	O	_
40	futurs	futur	O	_
41	usagers	usager	O	_
42	(	(	O	_
43	adultes	adulte	O	_
44	et	et	O	_
45	enfants	enfant	O	_
46	)	)	O	_
47	 	 	O	_
48	»	»	O	_
49	.	.	O	_


#La visite d’inspection du 14/10/2014 a permis de constater que le projet de construction de logements n’avait pas débuté et que le terrain était en friche.
1	La	le	BN	_
2	visite	visite	EN	_
3	d’	d’	O	_
4	inspection	inspection	O	_
5	du	de	O	_
6	14/10/2014	14/10/2014	ET	_
7	a	avoir	O	_
8	permis	permettre	O	_
9	de	de	O	_
10	constater	constater	O	_
11	que	que	O	_
12	le	le	BN	_
13	projet	projet	IN	_
14	de	de	IN	_
15	construction	construction	IN	_
16	de	de	IN	_
17	logements	logement	EN	_
18	n’	n’	BN	_
19	avait	avoir	BN	_
20	pas	pas	IN	_
21	débuté	débuter	EN	_
22	et	et	O	_
23	que	que	O	_
24	le	le	BO	_
25	terrain	terrain	EO	_
26	était	être	O	_
27	en	en	O	_
28	friche	friche	O	_
29	.	.	O	_


#Cependant, compte-tenu des insuffisances relevées dans les documents fournis, l'inspection a demandé à l’exploitant de :
1	Cependant	cependant	O	_
2	,	,	O	_
3	compte-tenu	compte-tenu	O	_
4	des	de	O	_
5	insuffisances	insuffisance	O	_
6	relevées	relever	O	_
7	dans	dans	O	_
8	les	le	O	_
9	documents	document	O	_
10	fournis	fournir	O	_
11	,	,	O	_
12	l'	le	O	_
13	inspection	inspection	O	_
14	a	avoir	O	_
15	demandé	demander	O	_
16	à	à	O	_
17	l’	l’	O	_
18	exploitant	exploitant	O	_
19	de	de	O	_
20	 	 	O	_
21	:	:	O	_


#- Compléter le diagnostic des sols en réalisant des sondages complémentaires afin de définir l’extension de la pollution, dans les sols, les eaux souterraines et les gaz du sol;
1	-	-	O	_
2	Compléter	compléter	BN	_
3	le	le	BN	_
4	diagnostic	diagnostic	IN	_
5	des	de	IN	_
6	sols	sol	EN	_
7	en	en	O	_
8	réalisant	réaliser	BN	_
9	des	un	BN	_
10	sondages	sondage	IN	_
11	complémentaires	complémentaire	EN	_
12	afin	afin	O	_
13	de	de	O	_
14	définir	définir	O	_
15	l’	l’	O	_
16	extension	extension	O	_
17	de	de	O	_
18	la	le	O	_
19	pollution	pollution	O	_
20	,	,	O	_
21	dans	dans	O	_
22	les	le	O	_
23	sols	sol	O	_
24	,	,	O	_
25	les	le	O	_
26	eaux	eau	O	_
27	souterraines	souterrain	O	_
28	et	et	O	_
29	les	le	O	_
30	gaz	gaz	O	_
31	du	de	O	_
32	sol	sol	O	_
33	;	;	O	_


#-  Transmettre un plan de gestion présentant les mesure prévues, afin de traiter la pollution résiduelle mise en évidence, conformément à la circulaire ministériel du 08 février 2007 relative aux sites et sols pollués – Modalités de gestion et de réaménagement des sites pollués.
1	-	-	O	_
2	 	 	BN	_
3	Transmettre	transmettre	BN	_
4	un	un	BO	_
5	plan	plan	IO	_
6	de	de	IO	_
7	gestion	gestion	EO	_
8	présentant	présenter	O	_
9	les	le	O	_
10	mesure	mesure	O	_
11	prévues	prévoir	O	_
12	,	,	O	_
13	afin	afin	O	_
14	de	de	O	_
15	traiter	traiter	O	_
16	la	le	O	_
17	pollution	pollution	O	_
18	résiduelle	résiduel	O	_
19	mise	mettre	O	_
20	en	en	O	_
21	évidence	évidence	O	_
22	,	,	O	_
23	conformément	conformément	O	_
24	à	à	BO	_
25	la	le	BO	_
26	circulaire	circulaire	IO	_
27	ministériel	ministériel	EO	_
28	du	de	BT	_
29	08	08	IT	_
30	février	février	IT	_
31	2007	2007	ET	_
32	relative	relatif	O	_
33	aux	à	BO	_
34	sites	site	BO	_
35	et	et	IO	_
36	sols	sol	IO	_
37	pollués	polluer	EO	_
38	–	–	O	_
39	Modalités	modalité	O	_
40	de	de	O	_
41	gestion	gestion	O	_
42	et	et	BN	_
43	de	de	BN	_
44	réaménagement	réaménagement	BN	_
45	des	de	IN	_
46	sites	site	IN	_
47	pollués	polluer	EN	_
48	.	.	O	_


#Par courrier du 25/02/2015, l'exploitant a transmis un diagnostic en date du 25/02/2010 et un plan de gestion du 05/10/2012.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	25/02/2015	25/02/2015	ET	_
5	,	,	O	_
6	l'	le	BO	_
7	exploitant	exploitant	EO	_
8	a	avoir	BN	_
9	transmis	transmettre	EN	_
10	un	un	BN	_
11	diagnostic	diagnostic	EN	_
12	en	en	BT	_
13	date	date	IT	_
14	du	de	IT	_
15	25/02/2010	25/02/2010	ET	_
16	et	et	O	_
17	un	un	BO	_
18	plan	plan	IO	_
19	de	de	IO	_
20	gestion	gestion	EO	_
21	du	de	O	_
22	05/10/2012	05/10/2012	ET	_
23	.	.	ET	_


#Ce dernier préconisait la suppression du terre-plein présent sur le site impacté par des hydrocarbures de type fioul avec une concentrations maximale de 2380 mg/kg.
1	Ce	ce	O	_
2	dernier	dernier	O	_
3	préconisait	préconiser	BN	_
4	la	le	BN	_
5	suppression	suppression	BN	_
6	du	de	O	_
7	terre	terre	O	_
8	-	-	O	_
9	plein	plein	O	_
10	présent	présent	O	_
11	sur	sur	O	_
12	le	le	O	_
13	site	site	O	_
14	impacté	impacter	O	_
15	par	par	O	_
16	des	un	O	_
17	hydrocarbures	hydrocarbure	O	_
18	de	de	O	_
19	type	type	O	_
20	fioul	fioul	O	_
21	avec	avec	O	_
22	une	un	O	_
23	concentrations	concentration	O	_
24	maximale	maximal	O	_
25	de	de	O	_
26	2380	2380	O	_
27	mg	milligramme	O	_
28	/	sur	O	_
29	kg	kilogramme	O	_
30	.	.	O	_


#A noter que la nappe n'a pas été recoupée lors de la réalisation des sondages de sol.
1	A	à	O	_
2	noter	noter	O	_
3	que	que	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	n'	n'	O	_
7	a	avoir	O	_
8	pas	pas	O	_
9	été	être	O	_
10	recoupée	recouper	O	_
11	lors	lors	O	_
12	de	de	O	_
13	la	le	BN	_
14	réalisation	réalisation	EN	_
15	des	de	BN	_
16	sondages	sondage	IN	_
17	de	de	IN	_
18	sol	sol	EN	_
19	.	.	O	_


#Dans son rapport du27/12/2018, l'inspection a considéré que le site, qui était classé à déclaration au moment de sa cessation, a été remis en état pour un usage industriel.
1	Dans	dans	O	_
2	son	son	O	_
3	rapport	rapport	O	_
4	du27/12/2018	du27/12/2018	ET	_
5	,	,	O	_
6	l'	le	BO	_
7	inspection	inspection	EO	_
8	a	avoir	BN	_
9	considéré	considérer	EN	_
10	que	que	O	_
11	le	le	BO	_
12	site	site	EO	_
13	,	,	O	_
14	qui	qui	O	_
15	était	être	O	_
16	classé	classer	BO	_
