
#13.0104
#GDF Marseille - Terrains de l'ancienne usine à Gaz (15ème)
1	GDF	GDF	EO	_
13	volume	volume	O	_
14	de	de	O	_
15	déchets	déchet	O	_
16	de	de	O	_
17	440	440	O	_
18	000m3	000m3	O	_
19	environ	environ	O	_
20	dont	dont	O	_
21	416	416	O	_
22	000	000	O	_
23	a	à	O	_
24	confiner	confiner	O	_
25	,	,	O	_
26	13	13	O	_
27	000	000	O	_
28	à	à	O	_
29	évacuer	évacuer	O	_
30	en	en	O	_
31	CET	cet	O	_
32	1	1	O	_
33	,	,	O	_
34	le	le	O	_
35	reste	reste	O	_
36	étant	être	O	_
37	des	un	O	_
38	matériaux	matériau	BO	_
39	sains	sain	EO	_
40	.	.	O	_


#Les travaux de démolition des bâtiments existants ont été achevé en 2004 (1999 pour les infrastructures, 2203 pour le téléfer, 2004 pour les bâtiments administratifs).
1	Les	le	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	démolition	démolition	EN	_
5	des	de	BO	_
6	bâtiments	bâtiment	IO	_
7	existants	existant	EO	_
8	ont	avoir	BN	_
9	été	être	IN	_
10	achevé	achever	EN	_
11	en	en	BT	_
12	2004	2004	ET	_
13	(	(	O	_
14	1999	1999	O	_
15	pour	pour	O	_
16	les	le	BO	_
17	infrastructures	infrastructure	EO	_
18	,	,	O	_
19	2203	2203	O	_
20	pour	pour	O	_
21	le	le	BO	_
22	téléfer	téléfer	EO	_
23	,	,	O	_
24	2004	2004	ET	_
25	pour	pour	O	_
26	les	le	BO	_
27	bâtiments	bâtiment	IO	_
28	administratifs	administratif	EO	_
29	)	)	O	_
30	.	.	O	_


#* Afin de valider la conception de l'alvéole six, dont les murs s'appuieront directement sur la paroi (béton projeté), et de valider le planning définitif des travaux restants, un APC a été pris
1	*	*	O	_
2	Afin	afin	O	_
3	de	de	O	_
4	valider	valider	O	_
5	la	le	O	_
6	conception	conception	O	_
7	de	de	O	_
8	l'	le	O	_
9	alvéole	alvéole	O	_
10	six	six	O	_
11	,	,	O	_
12	dont	dont	O	_
13	les	le	O	_
14	murs	mur	O	_
15	s'	se	O	_
16	appuieront	appuyer	O	_
17	directement	directement	O	_
18	sur	sur	O	_
19	la	le	O	_
20	paroi	paroi	O	_
21	(	(	O	_
22	béton	béton	O	_
23	projeté	projeter	O	_
24	)	)	O	_
25	,	,	O	_
26	et	et	O	_
27	de	de	BN	_
28	valider	valider	EN	_
29	le	le	BO	_
30	planning	planning	IO	_
31	définitif	définitif	IO	_
32	des	de	IO	_
33	travaux	travail	EO	_
34	restants	restant	O	_
35	,	,	O	_
36	un	un	BO	_
37	APC	apc	EO	_
38	a	avoir	BN	_
39	été	être	IN	_
40	pris	prendre	EN	_


#* La situation en 2007 fait apparaître la position prise par RETIA d'utiliser à son compte les alvéoles 5 et 6 et proposer éventuellement à ME devenu RECYLEX les terrains dit de la petite Caudelette;
1	*	*	O	_
2	La	le	O	_
3	situation	situation	O	_
4	en	en	BT	_
5	2007	2007	ET	_
6	fait	faire	O	_
7	apparaître	apparaître	O	_
8	la	le	O	_
9	position	position	O	_
10	prise	prendre	O	_
11	par	par	O	_
12	RETIA	RETIA	EO	_
13	d'	de	O	_
14	utiliser	utiliser	O	_
15	à	à	O	_
16	son	son	O	_
17	compte	compte	O	_
18	les	le	O	_
19	alvéoles	alvéole	O	_
20	5	5	O	_
21	et	et	O	_
22	6	6	O	_
23	et	et	O	_
24	proposer	proposer	O	_
25	éventuellement	éventuellement	O	_
26	à	à	O	_
27	ME	me	O	_
28	devenu	devenir	O	_
29	RECYLEX	RECYLEX	BO	_
30	les	le	BO	_
31	terrains	terrain	EO	_
32	dit	dire	BR	_
33	de	de	IL	_
34	la	le	IL	_
35	petite	petit	IL	_
36	Caudelette	caudelette	EL	_
37	;	;	O	_


#* L'AP du 30/08/2006 abroge et remplace l'AP du 8/03/2005 en ce qui concerne le concept du stockage définitif.
1	*	*	O	_
2	L'	le	O	_
3	AP	ap	O	_
4	du	de	O	_
5	30/08/2006	30/08/2006	IT	_
6	abroge	abroger	BN	_
7	et	et	IN	_
8	remplace	remplacer	EN	_
9	l'	le	BO	_
10	AP	ap	EO	_
11	du	de	O	_
12	8/03/2005	8/03/2005	IT	_
13	en	en	O	_
14	ce	ce	O	_
15	qui	qui	O	_
16	concerne	concerne	O	_
17	le	le	BO	_
18	concept	concept	EO	_
19	du	de	O	_
20	stockage	stockage	BO	_
21	définitif	définitif	EO	_
22	.	.	O	_


#Les échéances ont été repoussées au 31/12/2011 (AP du 11/07/2008 qui encadre également la gestion des terres).
1	Les	le	BO	_
2	échéances	échéance	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	repoussées	repousser	EN	_
6	au	au	BT	_
7	31/12/2011	31/12/2011	IT	_
8	(	(	O	_
9	AP	ap	O	_
10	du	de	O	_
11	11/07/2008	11/07/2008	IT	_
12	qui	qui	O	_
13	encadre	encadre	O	_
14	également	également	O	_
15	la	le	O	_
16	gestion	gestion	O	_
17	des	de	O	_
18	terres	terre	O	_
19	)	)	O	_
20	.	.	O	_


#* Des aménagement hydrauliques de la zone de dépôt de la grande Caudelette ont été réalisés en 2006.
1	*	*	O	_
2	Des	un	BO	_
3	aménagement	aménagement	IO	_
4	hydrauliques	hydraulique	EO	_
5	de	de	O	_
6	la	le	BO	_
7	zone	zone	IO	_
8	de	de	IO	_
9	dépôt	dépôt	EO	_
10	de	de	O	_
11	la	le	BO	_
12	grande	grand	IO	_
13	Caudelette	caudelette	EO	_
14	ont	avoir	BN	_
15	été	être	IN	_
16	réalisés	réaliser	EN	_
17	en	en	BT	_
18	2006	2006	ET	_
19	.	.	ET	_


#La couverture des alvéoles 3 et 5 est achevé, elles contiennent chacune 180 000 m3 de matériaux pollués (1 an de remplissage).
1	La	le	BO	_
2	couverture	couverture	EO	_
3	des	de	O	_
4	alvéoles	alvéole	O	_
5	3	3	O	_
6	et	et	O	_
7	5	5	O	_
8	est	être	O	_
9	achevé	achever	O	_
10	,	,	O	_
11	elles	lui	O	_
12	contiennent	contenir	O	_
13	chacune	chacun	O	_
14	180	180	O	_
15	000	000	BO	_
16	m3	m3	IO	_
17	de	de	IO	_
18	matériaux	matériau	IO	_
19	pollués	polluer	EA	_
20	(	(	BO	_
21	1	1	BO	_
22	an	an	IO	_
23	de	de	IO	_
24	remplissage	remplissage	EO	_
25	)	)	O	_
26	.	.	O	_


#* Une alvéole temporaire a été crée afin d’accueillir les terres souillées d'organique.
1	*	*	O	_
2	Une	un	BO	_
3	alvéole	alvéole	IO	_
4	temporaire	temporaire	EO	_
5	a	avoir	BN	_
6	été	être	IN	_
7	crée	créer	EN	_
8	afin	afin	BR	_
9	d’	d’	EN	_
10	accueillir	accueillir	EN	_
11	les	le	BO	_
12	terres	terre	EO	_
13	souillées	souiller	EO	_
14	d'	de	O	_
15	organique	organique	O	_
16	.	.	O	_


#Le traitement choisi est l'oxydation par chlorure ferrique et le permanganate de potassium.
1	Le	le	O	_
2	traitement	traitement	O	_
3	choisi	choisir	O	_
4	est	être	O	_
5	l'	le	O	_
6	oxydation	oxydation	O	_
7	par	par	O	_
8	chlorure	chlorure	O	_
9	ferrique	ferrique	O	_
10	et	et	O	_
11	le	le	O	_
12	permanganate	permanganate	O	_
13	de	de	O	_
14	potassium	potassium	O	_
15	.	.	O	_


#Ce traitement a commencé début Janvier 2007 et s'est achevé le 28 Juin 2007 (3974 m3 traités envoyé dans l'alvéole 6).
1	Ce	ce	BN	_
2	traitement	traitement	IN	_
3	a	avoir	IN	_
4	commencé	commencer	EN	_
5	début	début	BT	_
6	Janvier	janvier	IT	_
7	2007	2007	ET	_
8	et	et	O	_
9	s'	se	BN	_
10	est	être	IN	_
11	achevé	achever	EN	_
12	le	le	BT	_
13	28	28	IT	_
14	Juin	juin	IT	_
15	2007	2007	ET	_
16	(	(	O	_
17	3974	3974	O	_
18	m3	m3	IO	_
19	traités	traiter	IO	_
20	envoyé	envoyer	EO	_
21	dans	dans	BL	_
22	l'	le	IL	_
23	alvéole	alvéole	IL	_
24	6	6	O	_
25	)	)	O	_
26	.	.	O	_


#L'excavation des terres  polluées de la petite Caudelette a commencé en Juillet 2007 et s'est terminée le 7 novembre 2007 (66 000 m3 envoyé dans l'alvéole 6.
1	L'	le	BN	_
2	excavation	excavation	EN	_
3	des	de	BO	_
4	terres	terre	IO	_
5	 	 	EO	_
6	polluées	polluer	EO	_
7	de	de	BO	_
8	la	le	BO	_
9	petite	petit	IO	_
10	Caudelette	Caudelette	BT	_
11	a	avoir	EN	_
12	commencé	commencer	EN	_
13	en	en	BT	_
14	Juillet	juillet	IT	_
15	2007	2007	ET	_
16	et	et	BN	_
17	s'	se	BN	_
18	est	être	IN	_
19	terminée	terminer	EN	_
20	le	le	BT	_
21	7	7	IT	_
22	novembre	novembre	IT	_
23	2007	2007	ET	_
24	(	(	O	_
25	66	66	O	_
26	000	000	BO	_
27	m3	m3	IO	_
28	envoyé	envoyer	EO	_
29	dans	dans	O	_
30	l'	le	O	_
31	alvéole	alvéole	O	_
32	6	6	O	_
33	.	.	O	_


#A cette même date ont commencé le début de l'excavation des plateforme E et F.
1	A	à	BT	_
2	cette	ce	IT	_
3	même	même	IT	_
4	date	date	ET	_
5	ont	avoir	BN	_
6	commencé	commencer	IN	_
7	le	le	IN	_
8	début	début	EN	_
9	de	de	BN	_
10	l'	le	BN	_
11	excavation	excavation	EN	_
12	des	de	O	_
13	plateforme	plateforme	O	_
14	E	e	O	_
15	et	et	O	_
16	F.	f.	O	_


#L’alvéole 6 a été remplie.
1	L’	l’	O	_
2	alvéole	alvéole	O	_
3	6	6	O	_
4	a	avoir	BN	_
5	été	être	IN	_
6	remplie	remplir	EN	_
7	.	.	O	_


#* Un dispositif de drainage des lixiviats est installé en fond d'alvéole, les lixiviats sont dirigés vers un bassin de stockage avec récupération par citernage avant envoi dans l'unité de stabilisation chimique comme eau de dilution.
1	*	*	O	_
2	Un	un	BO	_
3	dispositif	dispositif	IO	_
4	de	de	IO	_
5	drainage	drainage	EO	_
6	des	de	O	_
7	lixiviats	lixiviat	BO	_
8	est	être	BN	_
9	installé	installer	IL	_
10	en	en	IL	_
11	fond	fond	EL	_
12	d'	de	O	_
13	alvéole	alvéole	O	_
14	,	,	O	_
15	les	le	O	_
16	lixiviats	lixiviat	O	_
17	sont	être	O	_
18	dirigés	diriger	EL	_
19	vers	vers	ER	_
20	un	un	BO	_
21	bassin	bassin	IO	_
22	de	de	IO	_
23	stockage	stockage	EO	_
24	avec	avec	O	_
25	récupération	récupération	O	_
26	par	par	O	_
27	citernage	citernage	BO	_
28	avant	avant	O	_
29	envoi	envoi	O	_
30	dans	dans	O	_
31	l'	le	O	_
32	unité	unité	O	_
33	de	de	O	_
34	stabilisation	stabilisation	O	_
35	chimique	chimique	O	_
36	comme	comme	O	_
37	eau	eau	O	_
38	de	de	O	_
39	dilution	dilution	EO	_
40	.	.	O	_


#Les eaux de pluie qui tombent sur les surfaces imperméabilisées des alvéoles sont envoyées dans le milieu naturel
1	Les	le	BO	_
2	eaux	eau	IO	_
3	de	de	IO	_
4	pluie	pluie	EO	_
5	qui	qui	O	_
6	tombent	tomber	O	_
7	sur	sur	O	_
8	les	le	O	_
9	surfaces	surface	O	_
10	imperméabilisées	imperméabiliser	O	_
11	des	de	O	_
12	alvéoles	alvéole	O	_
13	sont	être	BN	_
14	envoyées	envoyer	IN	_
15	dans	dans	IN	_
16	le	le	IN	_
17	milieu	milieu	IN	_
18	naturel	naturel	EN	_


#* Avant mise en alvéole, les terres subissent un traitement mécanique et si besoin un traitement par stabilisation chimique.
1	*	*	O	_
2	Avant	avant	O	_
3	mise	mise	O	_
4	en	en	O	_
5	alvéole	alvéole	O	_
6	,	,	O	_
7	les	le	BO	_
8	terres	terre	EO	_
9	subissent	subir	BN	_
10	un	un	BN	_
11	traitement	traitement	IN	_
12	mécanique	mécanique	EN	_
13	et	et	O	_
14	si	si	BT	_
15	besoin	besoin	IT	_
16	un	un	BN	_
17	traitement	traitement	IN	_
18	par	par	IN	_
19	stabilisation	stabilisation	IN	_
20	chimique	chimique	EN	_
21	.	.	O	_


#La construction de l’alvéole 4 s'est achevée le 17 Avril 2009.
1	La	le	BN	_
2	construction	construction	EN	_
3	de	de	O	_
4	l’	l’	BO	_
5	alvéole	alvéole	IO	_
6	4	4	EO	_
7	s'	se	BN	_
8	est	être	IN	_
9	achevée	achever	EN	_
10	le	le	BT	_
11	17	17	IT	_
12	Avril	avril	IT	_
13	2009	2009	ET	_
14	.	.	ET	_


#La fin du remplissage de l'alvéole 4 avec les déblais des plateformes D a eu lieu le 01/09/2010.
1	La	le	BN	_
2	fin	fin	IN	_
3	du	de	IN	_
4	remplissage	remplissage	EN	_
5	de	de	O	_
6	l'	le	BO	_
7	alvéole	alvéole	BO	_
8	4	4	EO	_
9	avec	avec	O	_
10	les	le	BO	_
11	déblais	déblai	IO	_
12	des	de	IO	_
13	plateformes	plateforme	IO	_
14	D	d	EO	_
15	a	avoir	BN	_
16	eu	avoir	IN	_
17	lieu	lieu	EN	_
18	le	le	BT	_
19	01/09/2010	01/09/2010	IT	_
20	.	.	ET	_


#* En Juillet 2011, RETIA est autorisé a stocker des déchets d'amiante liée (167m3) dans l'une de ses alvéoles, ces déchets proviennent de ruines de bâtiments
1	*	*	O	_
2	En	en	BT	_
3	Juillet	juillet	IT	_
4	2011	2011	ET	_
5	,	,	ET	_
6	RETIA	RETIA	EO	_
7	est	être	BN	_
8	autorisé	autoriser	IN	_
9	a	à	IN	_
10	stocker	stocker	EN	_
11	des	un	BO	_
12	déchets	déchet	IO	_
13	d'	de	IO	_
14	amiante	amiante	EO	_
15	liée	lier	O	_
16	(	(	O	_
17	167m3	167m3	O	_
18	)	)	O	_
19	dans	dans	O	_
20	l'	le	O	_
21	une	un	O	_
22	de	de	O	_
23	ses	son	O	_
24	alvéoles	alvéole	O	_
25	,	,	O	_
26	ces	ce	O	_
27	déchets	déchet	O	_
28	proviennent	provenir	O	_
29	de	de	O	_
30	ruines	ruine	O	_
31	de	de	O	_
32	bâtiments	bâtiment	O	_


#* Le projet de réhabilitation s'inscrit dans celui de La Nerthe avec la création d'un échangeur autoroutier au Nord du site et la création d'une Cité des sciences et de la mer pour la carrière du Vallon.
1	*	*	O	_
2	Le	le	BN	_
3	projet	projet	IN	_
4	de	de	IN	_
5	réhabilitation	réhabilitation	EN	_
6	s'	se	BR	_
7	inscrit	inscrire	IR	_
8	dans	dans	ER	_
9	celui	celui	BO	_
10	de	de	IL	_
11	La	le	IL	_
12	Nerthe	Nerthe	IL	_
13	avec	avec	O	_
14	la	le	BN	_
15	création	création	BN	_
16	d'	de	IN	_
17	un	un	BO	_
18	échangeur	échangeur	IO	_
19	autoroutier	autoroutier	EO	_
20	au	au	BL	_
21	Nord	nord	IL	_
22	du	de	IL	_
23	site	site	EL	_
24	et	et	O	_
25	la	le	BN	_
26	création	création	IN	_
27	d'	de	IN	_
28	une	un	BO	_
29	Cité	cité	IO	_
30	des	de	IO	_
31	sciences	science	EO	_
32	et	et	IA	_
33	de	de	IA	_
34	la	le	IA	_
35	mer	mer	EA	_
36	pour	pour	O	_
37	la	le	BO	_
38	carrière	carrière	EO	_
39	du	de	IL	_
40	Vallon	Vallon	EL	_
41	.	.	O	_


#* Une autosurveillance des eaux de surface et souterraines est effectuée depuis plusieurs années (10 piézos).
1	*	*	O	_
2	Une	un	BA	_
3	autosurveillance	autosurveillance	IA	_
4	des	de	IA	_
5	eaux	eau	IA	_
6	de	de	IA	_
7	surface	surface	EA	_
8	et	et	O	_
9	souterraines	souterrain	O	_
10	est	être	BN	_
11	effectuée	effectuer	EN	_
12	depuis	depuis	BT	_
13	plusieurs	plusieurs	IT	_
14	années	année	ET	_
15	(	(	O	_
16	10	10	O	_
17	piézos	piézo	O	_
18	)	)	O	_
19	.	.	O	_


#Les résultats évoluent peu.
1	Les	le	O	_
2	résultats	résultat	O	_
3	évoluent	évoluer	O	_
4	peu	peu	O	_
5	.	.	O	_


#Une mesure des retombées de poussières est également effectuée.
1	Une	un	BN	_
2	mesure	mesure	EN	_
3	des	de	O	_
4	retombées	retombée	O	_
5	de	de	O	_
6	poussières	poussière	O	_
7	est	être	O	_
8	également	également	O	_
9	effectuée	effectuer	O	_
10	.	.	O	_


#* Fin 2014 les travaux de dépollution du site sont terminés.
1	*	*	O	_
2	Fin	fin	BT	_
3	2014	2014	ET	_
4	les	le	BN	_
5	travaux	travail	IN	_
6	de	de	IN	_
7	dépollution	dépollution	EN	_
8	du	de	IO	_
9	site	site	EO	_
10	sont	être	BN	_
11	terminés	terminer	EN	_
12	.	.	O	_


#RETIA assure toujours le suivi environnemental du site.
1	RETIA	RETIA	EO	_
2	assure	assure	BN	_
3	toujours	toujours	IN	_
4	le	le	IN	_
5	suivi	suivi	IN	_
6	environnemental	environnemental	EN	_
7	du	de	O	_
8	site	site	O	_
9	.	.	O	_


#84.0006
#DEPOT EPP site VENTOUX au PONTET (84)
1	DEPOT	DEPOT	BO	_
2	EPP	EPP	IO	_
3	site	site	IO	_
4	VENTOUX	VENTOUX	EO	_
5	au	au	IL	_
6	PONTET	PONTET	IL	_
7	(	(	IL	_
8	84	84	IL	_
9	)	)	IL	_


#Ce dépôt pétrolier est situé sur la commune du Pontet dans le Vaucluse.
1	Ce	ce	BO	_
2	dépôt	dépôt	BO	_
3	pétrolier	pétrolier	EO	_
4	est	être	BR	_
5	situé	situer	BL	_
6	sur	sur	IL	_
7	la	le	IL	_
8	commune	commune	IL	_
9	du	de	IL	_
10	Pontet	Pontet	IL	_
11	dans	dans	IL	_
12	le	le	IL	_
13	Vaucluse	Vaucluse	EL	_
14	.	.	O	_


#Il fait partie des 2 sites exploités par EPP sur la commune avec le site « Rhône ».
1	Il	il	BL	_
2	fait	faire	BL	_
3	partie	partie	IL	_
4	des	de	IL	_
5	2	2	BO	_
6	sites	site	EO	_
7	exploités	exploiter	BN	_
8	par	par	O	_
9	EPP	EPP	O	_
10	sur	sur	O	_
11	la	le	O	_
12	commune	commune	O	_
13	avec	avec	O	_
14	le	le	BO	_
15	site	site	EO	_
16	«	«	O	_
17	 	 	O	_
18	Rhône	Rhône	O	_
19	 	 	O	_
20	»	»	O	_
21	.	.	O	_


#Le site, en activité depuis 1967, est implanté sur un terrain d’une superficie d’environ 45 200 m² (parcelle cadastrale n° 33 - section BB) inclus dans le domaine de la Verdette sur la commune du Pontet (84130).
1	Le	le	BO	_
2	site	site	EO	_
3	,	,	O	_
4	en	en	BT	_
5	activité	activité	IT	_
6	depuis	depuis	BT	_
7	1967	1967	ET	_
8	,	,	O	_
9	est	être	BN	_
10	implanté	implanter	EN	_
11	sur	sur	EN	_
12	un	un	BO	_
13	terrain	terrain	EO	_
14	d’	d’	O	_
15	une	un	O	_
16	superficie	superficie	O	_
17	d’	d’	O	_
18	environ	environ	O	_
19	45	45	O	_
20	200	200	O	_
21	m²	m²	O	_
22	(	(	O	_
23	parcelle	parcelle	O	_
24	cadastrale	cadastral	O	_
25	n°	numéro	O	_
26	33	33	O	_
27	-	-	O	_
28	section	section	O	_
29	BB	bb	O	_
30	)	)	O	_
31	inclus	inclure	BL	_
32	dans	dans	IL	_
33	le	le	IL	_
34	domaine	domaine	IL	_
35	de	de	IL	_
36	la	le	IL	_
37	Verdette	Verdette	BL	_
38	sur	sur	BL	_
39	la	le	IL	_
40	commune	commune	IL	_
41	du	de	IL	_
42	Pontet	Pontet	IL	_
43	(	(	IL	_
44	84130	84130	IL	_
45	)	)	O	_
46	.	.	O	_


#Il est localisé à environ 2 km au Nord du centre-ville du Pontet.
1	Il	il	O	_
2	est	être	O	_
3	localisé	localiser	BL	_
4	à	à	IL	_
5	environ	environ	IL	_
6	2	2	IL	_
7	km	kilomètre	IL	_
8	au	au	IL	_
9	Nord	nord	IL	_
10	du	de	IL	_
11	centre	centre	IL	_
12	-	-	IL	_
13	ville	ville	IL	_
14	du	de	IL	_
15	Pontet	Pontet	IL	_
16	.	.	O	_


#Il est situé en rive gauche du Rhône, entre la Route Nationale 7 et la ligne de chemin de fer reliant Orange à Avignon.
1	Il	il	BL	_
2	est	être	BL	_
3	situé	situer	IL	_
4	en	en	IL	_
5	rive	rive	IL	_
6	gauche	gauche	IL	_
7	du	de	IL	_
8	Rhône	Rhône	EL	_
9	,	,	O	_
10	entre	entre	BL	_
11	la	le	IL	_
12	Route	route	IL	_
13	Nationale	national	IL	_
14	7	7	IL	_
15	et	et	IL	_
16	la	le	IL	_
17	ligne	ligne	IL	_
18	de	de	IL	_
19	chemin	chemin	IL	_
20	de	de	IL	_
21	fer	fer	IL	_
22	reliant	relier	IL	_
23	Orange	Orange	IL	_
24	à	à	IL	_
25	Avignon	Avignon	EL	_
26	.	.	O	_


#Le dépôt était approvisionné en carburants par pipeline souterrain (terminal de la Société du Pipeline Méditerranée-Rhône présent dans la partie Nord-Ouest de la parcelle de terrain) depuis Fos-sur-Mer.
1	Le	le	BO	_
2	dépôt	dépôt	EO	_
3	était	être	BR	_
4	approvisionné	approvisionner	IL	_
5	en	en	IO	_
6	carburants	carburant	EO	_
7	par	par	O	_
8	pipeline	pipeline	O	_
9	souterrain	souterrain	O	_
10	(	(	O	_
11	terminal	terminal	O	_
12	de	de	O	_
13	la	le	BO	_
14	Société	société	BO	_
15	du	de	IO	_
16	Pipeline	pipeline	IA	_
17	Méditerranée	Méditerranée	IA	_
18	-	-	IA	_
19	Rhône	Rhône	EA	_
20	présent	présent	O	_
21	dans	dans	BL	_
22	la	le	IL	_
23	partie	partie	IL	_
24	Nord-Ouest	nord-ouest	IL	_
25	de	de	IL	_
26	la	le	IL	_
27	parcelle	parcelle	IL	_
28	de	de	IL	_
29	terrain	terrain	EO	_
30	)	)	O	_
31	depuis	depuis	BL	_
32	Fos-sur-Mer	Fos-sur-Mer	IL	_
33	.	.	O	_


#Quatre carburants étaient stockés et distribués sur site : du fuel domestique (FOD), du gazole (GO) ainsi que de l’essence sans plomb 95 et 98 (SP 95 et SP 98).
1	Quatre	Quatre	BO	_
2	carburants	carburant	EO	_
3	étaient	être	BN	_
4	stockés	stocker	IN	_
5	et	et	O	_
6	distribués	distribuer	O	_
7	sur	sur	O	_
8	site	site	O	_
9	 	 	O	_
10	:	:	O	_
11	du	de	BO	_
12	fuel	fuel	IO	_
13	domestique	domestique	EO	_
14	(	(	O	_
15	FOD	fod	O	_
16	)	)	O	_
17	,	,	O	_
18	du	de	O	_
19	gazole	gazole	O	_
20	(	(	O	_
21	GO	go	O	_
22	)	)	O	_
23	ainsi	ainsi	O	_
24	que	que	O	_
25	de	de	BO	_
26	l’	l’	IO	_
27	essence	essence	IO	_
28	sans	sans	IO	_
29	plomb	plomb	IO	_
30	95	95	EO	_
31	et	et	O	_
32	98	98	O	_
33	(	(	O	_
34	SP	sp	O	_
35	95	95	O	_
36	et	et	O	_
37	SP	sp	O	_
38	98	98	O	_
39	)	)	O	_
40	.	.	O	_


#L’approvisionnement en additifs et en ester méthylique de colza était effectué par camion-citerne.
1	L’	l’	BN	_
2	approvisionnement	approvisionnement	IO	_
3	en	en	IO	_
4	additifs	additif	IO	_
5	et	et	O	_
6	en	en	O	_
7	ester	ester	O	_
8	méthylique	méthylique	O	_
9	de	de	O	_
10	colza	colza	BO	_
11	était	être	BO	_
12	effectué	effectuer	EO	_
13	par	par	O	_
14	camion	camion	O	_
15	-	-	O	_
16	citerne	citerne	O	_
17	.	.	O	_


#Dix réservoirs aériens (numérotés de 1 à 10) et quatre cuves enterrées double enveloppe (référencées CE2 à CE5), situés au droit de l’ancienne pomperie additif, permettaient d’assurer respectivement le stockage des carburants et des additifs.
1	Dix	Dix	BO	_
2	réservoirs	réservoir	IO	_
3	aériens	aérien	EO	_
4	(	(	O	_
5	numérotés	numéroter	O	_
6	de	de	O	_
7	1	1	O	_
8	à	à	O	_
9	10	10	O	_
10	)	)	O	_
11	et	et	O	_
12	quatre	quatre	BO	_
13	cuves	cuve	IO	_
14	enterrées	enterrer	O	_
15	double	double	O	_
16	enveloppe	enveloppe	O	_
17	(	(	O	_
18	référencées	référencer	O	_
19	CE2	ce2	O	_
20	à	à	O	_
21	CE5	ce5	O	_
22	)	)	O	_
23	,	,	O	_
24	situés	situer	BL	_
25	au	au	IL	_
26	droit	droit	IL	_
27	de	de	IL	_
28	l’	l’	IL	_
29	ancienne	ancien	IL	_
30	pomperie	pomperie	EL	_
31	additif	additif	EA	_
32	,	,	O	_
33	permettaient	permettre	O	_
34	d’	d’	O	_
35	assurer	assurer	O	_
36	respectivement	respectivement	O	_
37	le	le	BA	_
38	stockage	stockage	IA	_
39	des	de	IA	_
40	carburants	carburant	EA	_
41	et	et	O	_
42	des	de	O	_
43	additifs	additif	O	_
44	.	.	O	_


#Le dépôt EPP " Ventoux " du Pontet a été autorisé à exercer son activité de stockage et de distribution de carburants par arrêté préfectoral du 14 juin 1994 complété par les arrêté du 11/10/2002 et 04/04/2003.
1	Le	le	BO	_
2	dépôt	dépôt	IO	_
3	EPP	epp	EO	_
4	"	"	IL	_
5	 	 	IL	_
6	Ventoux	Ventoux	IL	_
7	 	 	IL	_
8	"	"	IL	_
9	du	de	IL	_
10	Pontet	Pontet	IL	_
11	a	avoir	IN	_
12	été	être	EN	_
13	autorisé	autoriser	EN	_
14	à	à	IA	_
15	exercer	exercer	IA	_
16	son	son	IA	_
17	activité	activité	IA	_
18	de	de	IA	_
19	stockage	stockage	IA	_
20	et	et	IA	_
21	de	de	IA	_
22	distribution	distribution	IA	_
23	de	de	EA	_
24	carburants	carburant	EA	_
25	par	par	BO	_
26	arrêté	arrêté	BO	_
27	préfectoral	préfectoral	EO	_
28	du	de	IT	_
29	14	14	IT	_
30	juin	juin	IT	_
31	1994	1994	ET	_
32	complété	compléter	O	_
33	par	par	BO	_
34	les	le	EO	_
35	arrêté	arrêté	EO	_
36	du	de	IT	_
37	11/10/2002	11/10/2002	IT	_
38	et	et	IT	_
39	04/04/2003	04/04/2003	ET	_
40	.	.	O	_


#L'établissement a cessé définitivement son activité en septembre 2010.
1	L'	le	BO	_
2	établissement	établissement	EO	_
3	a	avoir	BN	_
4	cessé	cesser	IN	_
5	définitivement	définitivement	IN	_
6	son	son	IN	_
7	activité	activité	EN	_
8	en	en	BT	_
9	septembre	septembre	IT	_
10	2010	2010	ET	_
11	.	.	ET	_


#L'ESR a été réalisée (cf AP du 25/02/1999) et reçue le 31/05/1999, le site a été classé en catégorie 2.
1	L'	le	O	_
2	ESR	esr	O	_
3	a	avoir	BN	_
4	été	être	IN	_
5	réalisée	réaliser	EN	_
6	(	(	O	_
7	cf	cf	O	_
8	AP	ap	O	_
9	du	de	O	_
10	25/02/1999	25/02/1999	IT	_
11	)	)	O	_
12	et	et	O	_
13	reçue	recevoir	BN	_
14	le	le	BT	_
15	31/05/1999	31/05/1999	IT	_
16	,	,	O	_
17	le	le	BO	_
18	site	site	EO	_
19	a	avoir	BN	_
20	été	être	IN	_
21	classé	classer	IN	_
22	en	en	EN	_
23	catégorie	catégorie	BO	_
24	2	2	EO	_
25	.	.	EO	_


#Le 24 janvier 2006 EPP constate que 29 m3 d'émulseurs se sont déversés par accident dans les sols dans une fosse de purge suite au mauvais fonctionnement d'une vanne.
1	Le	le	BT	_
2	24	24	IT	_
3	janvier	janvier	IT	_
4	2006	2006	ET	_
5	EPP	EPP	O	_
6	constate	constate	O	_
7	que	que	O	_
8	29	29	O	_
9	m3	m3	O	_
10	d'	de	O	_
11	émulseurs	émulseur	O	_
12	se	se	O	_
13	sont	être	BN	_
