
#68.0016
#Jusqu’en 1974, l’usine PCUK (produits chimiques Ugine Kuhlmann) installée à Huningue (Haut‑Rhin), a produit un pesticide, le lindane ou γ HCH.
1	Jusqu’	jusqu’	BT	_
33	ont	avoir	BN	_
34	été	être	IN	_
35	demandés	demander	EN	_
36	à	à	O	_
37	GDF	GDF	EO	_
38	.	.	O	_


#Le diagnostic complémentaire de 2005 a ainsi montré d’importantes sources de pollution en hydrocarbures et en HAP.
1	Le	le	BN	_
2	diagnostic	diagnostic	IN	_
3	complémentaire	complémentaire	EN	_
4	de	de	O	_
5	2005	2005	O	_
6	a	avoir	O	_
7	ainsi	ainsi	O	_
8	montré	montrer	O	_
9	d’	d’	BO	_
10	importantes	important	IO	_
11	sources	source	IO	_
12	de	de	IO	_
13	pollution	pollution	EO	_
14	en	en	O	_
15	hydrocarbures	hydrocarbure	O	_
16	et	et	O	_
17	en	en	O	_
18	HAP	hap	O	_
19	.	.	O	_


#L’étendue de ces sources de pollution a été évaluée grâce à des investigations complémentaires de décembre 2005.
1	L’	l’	O	_
2	étendue	étendue	O	_
3	de	de	O	_
4	ces	ce	BO	_
5	sources	source	IO	_
6	de	de	IO	_
7	pollution	pollution	EO	_
8	a	avoir	BN	_
9	été	être	IN	_
10	évaluée	évaluer	EN	_
11	grâce	grâce	O	_
12	à	à	O	_
13	des	un	BN	_
14	investigations	investigation	BN	_
15	complémentaires	complémentaire	EN	_
16	de	de	O	_
17	décembre	décembre	BT	_
18	2005	2005	ET	_
19	.	.	ET	_


#La présence de goudron solide et liquide a été constatée.
1	La	le	O	_
2	présence	présence	O	_
3	de	de	O	_
4	goudron	goudron	O	_
5	solide	solide	O	_
6	et	et	O	_
7	liquide	liquide	O	_
8	a	avoir	O	_
9	été	être	O	_
10	constatée	constater	O	_
11	.	.	O	_


#L’étude hydrogéologique du 3 janvier 2005 et l’évaluation complémentaire de la qualité de l’air ambiant du 22 septembre 2006 ont montré la compatibilité du site pour un usage de bureaux ou d’entrepôts ainsi que pour les usages identifiés hors site (qualité des eaux souterraines à usage saisonnier d’arrosage et de boisson pour les deux puits privés).
1	L’	l’	BN	_
2	étude	étude	IN	_
3	hydrogéologique	hydrogéologique	EN	_
4	du	de	BT	_
5	3	3	IT	_
6	janvier	janvier	IT	_
7	2005	2005	ET	_
8	et	et	O	_
9	l’	l’	BN	_
10	évaluation	évaluation	BN	_
11	complémentaire	complémentaire	EN	_
12	de	de	O	_
13	la	le	O	_
14	qualité	qualité	O	_
15	de	de	O	_
16	l’	l’	O	_
17	air	air	O	_
18	ambiant	ambiant	O	_
19	du	de	O	_
20	22	22	BT	_
21	septembre	septembre	IT	_
22	2006	2006	ET	_
23	ont	avoir	O	_
24	montré	montrer	O	_
25	la	le	O	_
26	compatibilité	compatibilité	O	_
27	du	de	O	_
28	site	site	O	_
29	pour	pour	O	_
30	un	un	BA	_
31	usage	usage	IA	_
32	de	de	IA	_
33	bureaux	bureau	EA	_
34	ou	ou	O	_
35	d’	d’	O	_
36	entrepôts	entrepôt	O	_
37	ainsi	ainsi	O	_
38	que	que	O	_
39	pour	pour	O	_
40	les	le	BO	_
41	usages	usage	EO	_
42	identifiés	identifier	O	_
43	hors	hors	O	_
44	site	site	O	_
45	(	(	O	_
46	qualité	qualité	O	_
47	des	de	O	_
48	eaux	eau	O	_
49	souterraines	souterrain	O	_
50	à	à	O	_
51	usage	usage	O	_
52	saisonnier	saisonnier	O	_
53	d’	d’	O	_
54	arrosage	arrosage	O	_
55	et	et	O	_
56	de	de	O	_
57	boisson	boisson	O	_
58	pour	pour	O	_
59	les	le	O	_
60	deux	deux	O	_
61	puits	puits	O	_
62	privés	priver	O	_
63	)	)	O	_
64	.	.	O	_


#Un pompage et traitement des eaux de la nappe a été réalisé en juillet et août 2006, permettant l’extraction de 360 kg d’hydrocarbures et de 16 kg de BTEX .
1	Un	un	BN	_
2	pompage	pompage	EN	_
3	et	et	O	_
4	traitement	traitement	IO	_
5	des	de	IO	_
6	eaux	eau	IO	_
7	de	de	IO	_
8	la	le	IO	_
9	nappe	nappe	EO	_
10	a	avoir	BN	_
11	été	être	IN	_
12	réalisé	réaliser	EN	_
13	en	en	BT	_
14	juillet	juillet	IT	_
15	et	et	IT	_
16	août	août	IT	_
17	2006	2006	ET	_
18	,	,	ET	_
19	permettant	permettre	BR	_
20	l’	l’	BN	_
21	extraction	extraction	EN	_
22	de	de	O	_
23	360	360	O	_
24	kg	kilogramme	O	_
25	d’	d’	O	_
26	hydrocarbures	hydrocarbure	O	_
27	et	et	O	_
28	de	de	O	_
29	16	16	O	_
30	kg	kilogramme	O	_
31	de	de	O	_
32	BTEX	BTEX	O	_
33	.	.	O	_


#La réalisation d’un traitement par bio-atténuation naturelle dynamisée a eu lieu en 2011 pour à réduire le panache des polluants impactant la nappe au droit de l’ancien site industriel.
1	La	le	BN	_
2	réalisation	réalisation	IN	_
3	d’	d’	IN	_
4	un	un	IN	_
5	traitement	traitement	IN	_
6	par	par	IN	_
7	bio-atténuation	bio-atténuation	IN	_
8	naturelle	naturel	EN	_
9	dynamisée	dynamiser	BO	_
10	a	avoir	BN	_
11	eu	avoir	IN	_
12	lieu	lieu	EN	_
13	en	en	BT	_
14	2011	2011	ET	_
15	pour	pour	O	_
16	à	à	O	_
17	réduire	réduire	O	_
18	le	le	O	_
19	panache	panache	O	_
20	des	de	O	_
21	polluants	polluant	O	_
22	impactant	impacter	O	_
23	la	le	BO	_
24	nappe	nappe	EO	_
25	au	au	BL	_
26	droit	droit	IL	_
27	de	de	IL	_
28	l’	l’	IL	_
29	ancien	ancien	O	_
30	site	site	O	_
31	industriel	industriel	O	_
32	.	.	O	_


#Celui-ci est en net réduction depuis 2006 .
1	Celui	celui	O	_
2	-	-	O	_
3	ci	ci	O	_
4	est	être	BN	_
5	en	en	IN	_
6	net	net	IN	_
7	réduction	réduction	EN	_
8	depuis	depuis	BT	_
9	2006	2006	ET	_
10	.	.	O	_


#Le site est actuellement occupé par ERDF et GRDF, filiales de EDF et GDF Suez, avec des bâtiments administratifs et de maintenance, un poste de détente de gaz, une station de distribution de carburants et des parkings.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BR	_
4	actuellement	actuellement	IR	_
5	occupé	occuper	IR	_
6	par	par	ER	_
7	ERDF	ERDF	EO	_
8	et	et	O	_
9	GRDF	GRDF	O	_
10	,	,	O	_
11	filiales	filiale	O	_
12	de	de	O	_
13	EDF	EDF	O	_
14	et	et	O	_
15	GDF	GDF	O	_
16	Suez	Suez	O	_
17	,	,	O	_
18	avec	avec	O	_
19	des	un	BO	_
20	bâtiments	bâtiment	IO	_
21	administratifs	administratif	EO	_
22	et	et	O	_
23	de	de	O	_
24	maintenance	maintenance	EA	_
25	,	,	O	_
26	un	un	O	_
27	poste	poste	O	_
28	de	de	O	_
29	détente	détente	O	_
30	de	de	O	_
31	gaz	gaz	O	_
32	,	,	O	_
33	une	un	BO	_
34	station	station	IO	_
35	de	de	IO	_
36	distribution	distribution	IO	_
37	de	de	IO	_
38	carburants	carburant	EO	_
39	et	et	O	_
40	des	un	BO	_
41	parkings	parking	BO	_
42	.	.	O	_


#Le confinement des terres polluées est maintenue en état.
1	Le	le	BO	_
2	confinement	confinement	IO	_
3	des	de	IO	_
4	terres	terre	IO	_
5	polluées	polluer	EO	_
6	est	être	O	_
7	maintenue	maintenir	O	_
8	en	en	O	_
9	état	état	O	_
10	.	.	O	_


#67.0097
#Ancien puits de mine de l'exploitation pétrolière de Pechelbronn.
1	Ancien	ancien	BO	_
2	puits	puits	IO	_
3	de	de	IO	_
4	mine	mine	EO	_
5	de	de	O	_
6	l'	le	BO	_
7	exploitation	exploitation	IO	_
8	pétrolière	pétrolier	EO	_
9	de	de	O	_
10	Pechelbronn	Pechelbronn	EO	_
11	.	.	O	_


#Ce puits pose un double problème car il a été comblé en partie par des déchets déversés dans les années 1965-1975.
1	Ce	ce	BO	_
2	puits	puits	EO	_
3	pose	pose	O	_
4	un	un	O	_
5	double	double	O	_
6	problème	problème	O	_
7	car	car	O	_
8	il	il	O	_
9	a	avoir	BN	_
10	été	être	IN	_
11	comblé	combler	EN	_
12	en	en	O	_
13	partie	partie	O	_
14	par	par	O	_
15	des	un	BO	_
16	déchets	déchet	EO	_
17	déversés	déverser	BN	_
18	dans	dans	BT	_
19	les	le	IT	_
20	années	année	IT	_
21	1965	1965	IT	_
22	-	-	ET	_
23	1975	1975	ET	_
24	.	.	O	_


#En 1925 débute le fonçage d’un nouveau puits, appelé De Chambrier ou puits VI.
1	En	en	BT	_
2	1925	1925	ET	_
3	débute	débute	BN	_
4	le	le	BN	_
5	fonçage	fonçage	EN	_
6	d’	d’	ER	_
7	un	un	BO	_
8	nouveau	nouveau	IO	_
9	puits	puits	EO	_
10	,	,	O	_
11	appelé	appeler	BR	_
12	De	de	IO	_
13	Chambrier	Chambrier	EO	_
14	ou	ou	O	_
15	puits	puits	BO	_
16	VI	vi	EO	_
17	.	.	O	_


#Les travaux ont été interrompus et ne reprirent qu’en 1938 pour s’achever en 1943.
1	Les	le	BN	_
2	travaux	travail	IN	_
3	ont	avoir	IN	_
4	été	être	IN	_
5	interrompus	interrompre	EN	_
6	et	et	O	_
7	ne	ne	BN	_
8	reprirent	reprendre	EN	_
9	qu’	qu’	BT	_
10	en	en	BT	_
11	1938	1938	ET	_
12	pour	pour	O	_
13	s’	s’	BN	_
14	achever	achever	EN	_
15	en	en	BT	_
16	1943	1943	ET	_
17	.	.	O	_


#En mars 1962, il est décidé l’abandon définitif de l’exploitation.
1	En	en	BT	_
2	mars	mars	IT	_
3	1962	1962	ET	_
4	,	,	O	_
5	il	il	BO	_
6	est	être	IO	_
7	décidé	décider	EO	_
8	l’	l’	BN	_
9	abandon	abandon	IN	_
10	définitif	définitif	EN	_
11	de	de	O	_
12	l’	l’	BO	_
13	exploitation	exploitation	EO	_
14	.	.	O	_


#Le puits a été fermé par une dalle de surface entre mai 1962 et janvier 1963.
1	Le	le	BO	_
2	puits	puits	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	fermé	fermer	EN	_
6	par	par	O	_
7	une	un	O	_
8	dalle	dalle	BO	_
9	de	de	IO	_
10	surface	surface	EO	_
11	entre	entre	BT	_
12	mai	mai	IT	_
13	1962	1962	IT	_
14	et	et	IT	_
15	janvier	janvier	IT	_
16	1963	1963	ET	_
17	.	.	ET	_


#2400 m3 de déchets ont été déversé dans ce puit avant 1968, puis autant en 1973, et 1900 m3 en 1974, soit un total de 6700 m3.
1	2400	2400	BO	_
2	m3	m3	IO	_
3	de	de	IO	_
4	déchets	déchet	EO	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	déversé	déverser	EN	_
8	dans	dans	O	_
9	ce	ce	O	_
10	puit	puit	O	_
11	avant	avant	O	_
12	1968	1968	O	_
13	,	,	O	_
14	puis	puis	O	_
15	autant	autant	O	_
16	en	en	BT	_
17	1973	1973	ET	_
18	,	,	O	_
19	et	et	O	_
20	1900	1900	BO	_
21	m3	m3	BO	_
22	en	en	BT	_
23	1974	1974	ET	_
24	,	,	O	_
25	soit	soit	O	_
26	un	un	O	_
27	total	total	O	_
28	de	de	O	_
29	6700	6700	O	_
30	m3	m3	O	_
31	.	.	O	_


#Des études sur la nature et le devenir des déchets contenus dans les anciens puits de mine pollués (puits II, V, VI et VIII) sont en cours par le BRGM, Geoderis et l’INERIS afin de déterminer la conduite à tenir quant à cette pollution.
1	Des	un	O	_
2	études	étude	O	_
3	sur	sur	O	_
4	la	le	O	_
5	nature	nature	O	_
6	et	et	O	_
7	le	le	O	_
8	devenir	devenir	O	_
9	des	de	O	_
10	déchets	déchet	O	_
11	contenus	contenir	O	_
12	dans	dans	O	_
13	les	le	BO	_
14	anciens	ancien	IO	_
15	puits	puits	IO	_
16	de	de	IO	_
17	mine	mine	EO	_
18	pollués	polluer	EO	_
19	(	(	O	_
20	puits	puits	O	_
21	II	ii	O	_
22	,	,	O	_
23	V	V	O	_
24	,	,	O	_
25	VI	VI	O	_
26	et	et	O	_
27	VIII	viii	O	_
28	)	)	O	_
29	sont	être	O	_
30	en	en	O	_
31	cours	cours	O	_
32	par	par	O	_
33	le	le	BO	_
34	BRGM	BRGM	EO	_
35	,	,	O	_
36	Geoderis	Geoderis	BO	_
37	et	et	O	_
38	l’	l’	BO	_
39	INERIS	INERIS	BO	_
40	afin	afin	O	_
41	de	de	O	_
42	déterminer	déterminer	O	_
43	la	le	O	_
44	conduite	conduite	O	_
45	à	à	O	_
46	tenir	tenir	O	_
47	quant	quant	O	_
48	à	à	O	_
49	cette	ce	O	_
50	pollution	pollution	O	_
51	.	.	O	_


#Des travaux ont été menés sur les puits en août 1998, qui consistaient en :
1	Des	un	BN	_
2	travaux	travail	EN	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	menés	mener	EN	_
6	sur	sur	EN	_
7	les	le	BO	_
8	puits	puits	EO	_
9	en	en	BT	_
10	août	août	IT	_
11	1998	1998	ET	_
12	,	,	ET	_
13	qui	qui	O	_
14	consistaient	consister	O	_
15	en	en	O	_
16	:	:	O	_


#- la pose d'un coupe flamme sur la tête de puit, afin de prévenir les risques d'incendie/explosion dus aux gaz.
1	-	-	O	_
2	la	le	BN	_
3	pose	pose	BN	_
4	d'	de	IN	_
5	un	un	BO	_
6	coupe	coupe	IO	_
7	flamme	flamme	EO	_
8	sur	sur	O	_
9	la	le	O	_
10	tête	tête	BO	_
11	de	de	IO	_
12	puit	puit	EO	_
13	,	,	O	_
14	afin	afin	O	_
15	de	de	O	_
16	prévenir	prévenir	O	_
17	les	le	O	_
18	risques	risque	O	_
19	d'	de	O	_
20	incendie	incendie	O	_
21	/	/	O	_
22	explosion	explosion	O	_
23	dus	du	O	_
24	aux	à	O	_
25	gaz	gaz	O	_
26	.	.	O	_


#- installation d'une clôture, interdisant l'accès à la tête de puits, munie d'une porte fermée à clé.
1	-	-	O	_
2	installation	installation	BN	_
3	d'	de	IN	_
4	une	un	IN	_
5	clôture	clôture	EN	_
6	,	,	O	_
7	interdisant	interdire	BN	_
8	l'	le	BN	_
9	accès	accès	EN	_
10	à	à	O	_
11	la	le	BO	_
12	tête	tête	IO	_
13	de	de	IO	_
14	puits	puits	EO	_
15	,	,	O	_
16	munie	munir	O	_
17	d'	de	O	_
18	une	un	O	_
19	porte	porte	O	_
20	fermée	fermer	O	_
21	à	à	O	_
22	clé	clé	O	_
23	.	.	O	_


#- le bornage d'un périmètre de protection dans lequel le stockage de matériel lourd et la construction sont interdits compte tenu du risque d'éffondrement du puit.
1	-	-	O	_
2	le	le	BN	_
3	bornage	bornage	EN	_
4	d'	de	O	_
5	un	un	BO	_
6	périmètre	périmètre	IO	_
7	de	de	IO	_
8	protection	protection	EO	_
9	dans	dans	O	_
10	lequel	lequel	O	_
11	le	le	BA	_
12	stockage	stockage	IA	_
13	de	de	IA	_
14	matériel	matériel	IA	_
15	lourd	lourd	IA	_
16	et	et	IA	_
17	la	le	IA	_
18	construction	construction	EA	_
19	sont	être	BN	_
20	interdits	interdire	EN	_
21	compte	compte	O	_
22	tenu	tenir	O	_
23	du	de	O	_
24	risque	risque	O	_
25	d'	de	O	_
26	éffondrement	éffondrement	BN	_
27	du	de	IN	_
28	puit	puit	EN	_
29	.	.	O	_


#- réfection de la dalle de béton
1	-	-	O	_
2	réfection	réfection	BN	_
3	de	de	BN	_
4	la	le	BN	_
5	dalle	dalle	IN	_
6	de	de	IN	_
7	béton	béton	EN	_


#A la demande de l’Etat, le BRGM a racheté les parcelles du site du puits VI en septembre 2010 pour mettre le site en sécurité.
1	A	à	BR	_
2	la	le	IR	_
3	demande	demande	IR	_
4	de	de	ER	_
5	l’	l’	BO	_
6	Etat	etat	EO	_
7	,	,	O	_
8	le	le	BO	_
9	BRGM	BRGM	EO	_
10	a	avoir	BN	_
11	racheté	racheter	EN	_
12	les	le	BO	_
13	parcelles	parcelle	IO	_
14	du	de	IO	_
15	site	site	IO	_
16	du	de	IO	_
17	puits	puits	IO	_
18	VI	VI	IO	_
19	en	en	BT	_
20	septembre	septembre	IT	_
21	2010	2010	ET	_
22	pour	pour	O	_
23	mettre	mettre	O	_
24	le	le	BO	_
25	site	site	EO	_
26	en	en	O	_
27	sécurité	sécurité	O	_
28	.	.	O	_


#Les travaux, confiés au BRGM/DRP/DPSM, ont consisté en la démolition des bâtiments, l’excavation de la dalle du puits, le déport et la mise en conformité de l’exutoire d’après la note « Instruction exutoires de gaz de mine 01/2009 – Analyse de risque et principes  d’installation » et la pose d’une clôture en périphérie de la propriété.
1	Les	le	BN	_
2	travaux	travail	EN	_
3	,	,	O	_
4	confiés	confier	BN	_
5	au	au	IO	_
6	BRGM	BRGM	EO	_
7	/	/	EO	_
8	DRP	DRP	EO	_
9	/	/	O	_
10	DPSM	DPSM	O	_
11	,	,	O	_
12	ont	avoir	O	_
13	consisté	consister	O	_
14	en	en	O	_
15	la	le	BN	_
16	démolition	démolition	BN	_
17	des	de	IN	_
18	bâtiments	bâtiment	EN	_
19	,	,	O	_
20	l’	l’	BN	_
21	excavation	excavation	EN	_
22	de	de	O	_
23	la	le	BO	_
24	dalle	dalle	IO	_
25	du	de	IO	_
26	puits	puits	EO	_
27	,	,	O	_
28	le	le	BN	_
29	déport	déport	EN	_
30	et	et	O	_
31	la	le	BN	_
32	mise	mise	IN	_
33	en	en	IN	_
34	conformité	conformité	EN	_
35	de	de	O	_
36	l’	l’	BO	_
37	exutoire	exutoire	EO	_
38	d’	d’	O	_
39	après	après	O	_
40	la	le	O	_
41	note	note	O	_
42	«	«	O	_
43	Instruction	instruction	O	_
44	exutoires	exutoire	O	_
45	de	de	O	_
46	gaz	gaz	O	_
47	de	de	O	_
48	mine	mine	O	_
49	01/2009	01/2009	ET	_
50	–	–	O	_
51	Analyse	analyse	O	_
52	de	de	O	_
53	risque	risque	O	_
54	et	et	O	_
55	principes	principe	O	_
56	 	 	O	_
57	d’	d’	O	_
58	installation	installation	O	_
59	»	»	O	_
60	et	et	BN	_
61	la	le	BN	_
62	pose	pose	IN	_
63	d’	d’	EN	_
64	une	un	BO	_
65	clôture	clôture	EO	_
66	en	en	BL	_
67	périphérie	périphérie	IL	_
68	de	de	IL	_
69	la	le	IL	_
70	propriété	propriété	EL	_
71	.	.	O	_


#Le BRGM/DRP/DPSM a également réalisé des travaux d’instrumentation du puits en 2011, par la mise en place d’une sonde piézométrique associée à un automate de télégestion et de transmission, pour suivre l’évolution du réservoir minier.
1	Le	le	BO	_
2	BRGM	BRGM	EO	_
3	/	/	IO	_
4	DRP	DRP	IO	_
5	/	/	O	_
6	DPSM	DPSM	BO	_
7	a	avoir	BN	_
8	également	également	IN	_
9	réalisé	réaliser	EN	_
10	des	un	BN	_
11	travaux	travail	IN	_
12	d’	d’	IN	_
13	instrumentation	instrumentation	EN	_
14	du	de	BN	_
15	puits	puits	EN	_
16	en	en	BT	_
17	2011	2011	ET	_
18	,	,	ET	_
19	par	par	O	_
20	la	le	BN	_
21	mise	mise	IN	_
22	en	en	IN	_
23	place	place	IN	_
24	d’	d’	IN	_
25	une	un	BO	_
26	sonde	sonde	EO	_
27	piézométrique	piézométrique	EO	_
28	associée	associer	O	_
29	à	à	O	_
30	un	un	BO	_
31	automate	automate	IO	_
32	de	de	IO	_
33	télégestion	télégestion	EO	_
34	et	et	O	_
35	de	de	O	_
36	transmission	transmission	O	_
37	,	,	O	_
38	pour	pour	O	_
39	suivre	suivre	O	_
40	l’	l’	O	_
41	évolution	évolution	O	_
42	du	de	O	_
43	réservoir	réservoir	O	_
44	minier	minier	O	_
45	.	.	O	_


#En vertu de l’arrêté ministériel N°DEVP1103742A du 13 avril 2011 portant notification de la liste des installations, des équipements de surveillance et de prévention des risques miniers gérés par le BRGM, les puits de mines du secteur de Pechelbronn font l’objet d’une surveillance annuelle.
1	En	en	O	_
2	vertu	vertu	O	_
3	de	de	O	_
4	l’	l’	O	_
5	arrêté	arrêté	O	_
6	ministériel	ministériel	O	_
7	N	n	O	_
8	°	degré	O	_
9	DEVP1103742A	devp1103742a	O	_
10	du	de	O	_
11	13	13	BT	_
12	avril	avril	IT	_
13	2011	2011	ET	_
14	portant	porter	BN	_
15	notification	notification	EN	_
16	de	de	O	_
17	la	le	BO	_
18	liste	liste	BO	_
19	des	de	IO	_
20	installations	installation	IO	_
21	,	,	IO	_
22	des	de	IO	_
23	équipements	équipement	IO	_
24	de	de	IO	_
25	surveillance	surveillance	IO	_
26	et	et	IO	_
27	de	de	IO	_
28	prévention	prévention	IO	_
29	des	de	IO	_
30	risques	risque	IO	_
31	miniers	minier	EO	_
32	gérés	gérer	BR	_
33	par	par	BR	_
34	le	le	BO	_
35	BRGM	BRGM	EO	_
36	,	,	O	_
37	les	le	BO	_
38	puits	puits	IO	_
39	de	de	IO	_
40	mines	mine	EO	_
41	du	de	O	_
42	secteur	secteur	O	_
43	de	de	O	_
44	Pechelbronn	Pechelbronn	EL	_
45	font	faire	BR	_
46	l’	l’	IR	_
47	objet	objet	IR	_
48	d’	d’	ER	_
49	une	un	BA	_
50	surveillance	surveillance	IA	_
51	annuelle	annuel	EA	_
52	.	.	O	_


#Le principe de la surveillance est basé sur l’observation d’éventuelles fissures de la dalle en tête de puits et de désordre de sol dans la zone d’aléa de 20m de rayon autour de l’axe du puits VI.
1	Le	le	O	_
2	principe	principe	O	_
3	de	de	O	_
4	la	le	O	_
5	surveillance	surveillance	EA	_
6	est	être	O	_
7	basé	baser	O	_
8	sur	sur	O	_
9	l’	l’	O	_
10	observation	observation	O	_
11	d’	d’	O	_
12	éventuelles	éventuel	O	_
13	fissures	fissure	O	_
14	de	de	O	_
15	la	le	O	_
16	dalle	dalle	O	_
17	en	en	BL	_
18	tête	tête	IL	_
19	de	de	IL	_
20	puits	puits	EL	_
21	et	et	O	_
22	de	de	O	_
23	désordre	désordre	O	_
24	de	de	O	_
25	sol	sol	O	_
26	dans	dans	BL	_
27	la	le	IL	_
28	zone	zone	IL	_
29	d’	d’	O	_
30	aléa	aléa	O	_
31	de	de	O	_
32	20	20	O	_
33	m	m	O	_
34	de	de	O	_
35	rayon	rayon	O	_
36	autour	autour	BL	_
37	de	de	IL	_
38	l’	l’	IL	_
39	axe	axe	IL	_
40	du	de	IL	_
41	puits	puits	IL	_
42	VI	vi	EL	_
43	.	.	O	_


#Les opérations de maintenance consistent en un désherbage et un débroussaillage périodique de l’accès, ainsi que l’entretien de la clôture et du portail.
1	Les	le	O	_
2	opérations	opération	O	_
3	de	de	O	_
4	maintenance	maintenance	EO	_
5	consistent	consister	O	_
6	en	en	O	_
7	un	un	BN	_
8	désherbage	désherbage	EN	_
9	et	et	O	_
10	un	un	BN	_
11	débroussaillage	débroussaillage	BN	_
12	périodique	périodique	EN	_
13	de	de	O	_
14	l’	l’	BO	_
15	accès	accès	EO	_
16	,	,	O	_
17	ainsi	ainsi	O	_
18	que	que	O	_
19	l’	l’	BN	_
20	entretien	entretien	EN	_
21	de	de	O	_
22	la	le	BO	_
23	clôture	clôture	EO	_
24	et	et	O	_
25	du	de	O	_
26	portail	portail	O	_
27	.	.	O	_


#En vertu de l’arrêté ministériel N°DEPV1103744A du 13 avril 2011 portant notification de la liste des installations, des équipements de surveillance et de prévention des risques miniers gérés par le BRGM, les exutoires de gaz de mine du secteur de Pechelbronn font l’objet d’une surveillance annuelle.
1	En	en	O	_
2	vertu	vertu	O	_
3	de	de	O	_
4	l’	l’	O	_
5	arrêté	arrêté	O	_
6	ministériel	ministériel	O	_
7	N	n	O	_
8	°	degré	O	_
9	DEPV1103744A	depv1103744a	O	_
10	du	de	O	_
11	13	13	BT	_
12	avril	avril	IT	_
13	2011	2011	ET	_
14	portant	porter	BN	_
15	notification	notification	EN	_
16	de	de	O	_
17	la	le	BO	_
18	liste	liste	BO	_
19	des	de	IO	_
20	installations	installation	IO	_
21	,	,	IO	_
22	des	de	IO	_
23	équipements	équipement	IO	_
24	de	de	IO	_
25	surveillance	surveillance	IO	_
26	et	et	IO	_
27	de	de	IO	_
28	prévention	prévention	IO	_
29	des	de	IO	_
30	risques	risque	IO	_
31	miniers	minier	EO	_
32	gérés	gérer	BR	_
33	par	par	BR	_
34	le	le	BO	_
35	BRGM	BRGM	EO	_
36	,	,	O	_
37	les	le	BO	_
38	exutoires	exutoire	EO	_
39	de	de	IO	_
40	gaz	gaz	IO	_
41	de	de	IO	_
42	mine	mine	EO	_
43	du	de	O	_
44	secteur	secteur	O	_
45	de	de	O	_
46	Pechelbronn	Pechelbronn	EL	_
47	font	faire	BN	_
48	l’	l’	IR	_
49	objet	objet	IR	_
50	d’	d’	ER	_
51	une	un	BA	_
52	surveillance	surveillance	IA	_
53	annuelle	annuel	EA	_
54	.	.	O	_


#Ainsi, cet exutoire de gaz de mine fait l’objet d’un entretien semestriel effectué par un personnel qualifié et habilité ISMATEX.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	cet	ce	BO	_
4	exutoire	exutoire	EO	_
5	de	de	O	_
6	gaz	gaz	BO	_
7	de	de	IO	_
8	mine	mine	EO	_
9	fait	faire	BR	_
10	l’	l’	IR	_
11	objet	objet	IR	_
12	d’	d’	ER	_
13	un	un	BN	_
14	entretien	entretien	IN	_
15	semestriel	semestriel	EN	_
16	effectué	effectuer	O	_
17	par	par	O	_
18	un	un	O	_
19	personnel	personnel	O	_
20	qualifié	qualifié	O	_
21	et	et	O	_
22	habilité	habiliter	O	_
23	ISMATEX	ISMATEX	O	_
24	.	.	O	_


#Celui-ci consiste en la vérification d’absence de défauts, au nettoyage et au remplacement, le cas échéant, de tous les composants ayant une influence sur le fonctionnement.
1	Celui	celui	O	_
2	-	-	O	_
3	ci	ci	O	_
4	consiste	consiste	O	_
5	en	en	O	_
6	la	le	O	_
7	vérification	vérification	O	_
8	d’	d’	O	_
9	absence	absence	O	_
10	de	de	O	_
11	défauts	défaut	O	_
12	,	,	O	_
13	au	au	O	_
14	nettoyage	nettoyage	EN	_
15	et	et	O	_
16	au	au	O	_
17	remplacement	remplacement	BN	_
18	,	,	IN	_
19	le	le	IN	_
20	cas	cas	IN	_
21	échéant	échéant	EN	_
22	,	,	O	_
23	de	de	O	_
24	tous	tout	O	_
25	les	le	O	_
26	composants	composant	O	_
27	ayant	avoir	O	_
28	une	un	O	_
29	influence	influence	O	_
30	sur	sur	O	_
31	le	le	O	_
32	fonctionnement	fonctionnement	O	_
33	.	.	O	_


#67.0061
#Cette société fait partie du complexe du Port aux Pétroles de Strasbourg.
1	Cette	ce	BO	_
2	société	société	EO	_
3	fait	faire	BR	_
4	partie	partie	IL	_
5	du	de	IL	_
6	complexe	complexe	IL	_
7	du	de	IL	_
8	Port	port	IL	_
9	aux	à	IL	_
10	Pétroles	pétrole	IL	_
11	de	de	IL	_
12	Strasbourg	Strasbourg	EL	_
13	.	.	O	_


#Elle est toujours en activité.
1	Elle	lui	O	_
2	est	être	O	_
3	toujours	toujours	O	_
4	en	en	O	_
5	activité	activité	O	_
6	.	.	O	_


#Le site du Complexe du Port aux Pétroles a été créé en 1923.
1	Le	le	BO	_
2	site	site	EO	_
3	du	de	O	_
4	Complexe	complexe	BO	_
5	du	de	IO	_
6	Port	port	IO	_
7	aux	à	IO	_
8	Pétroles	pétrole	EO	_
9	a	avoir	BN	_
10	été	être	IN	_
11	créé	créer	EN	_
12	en	en	BT	_
13	1923	1923	ET	_
14	.	.	ET	_


#Zone d'alimentation en carburant des sous-marins allemands pendant la seconde guerre mondiale, les bombardements ont grandement contribués au déversement d'hydrocarbures dans les sols.
1	Zone	zone	BO	_
2	d'	de	IO	_
