
#974.0013
#Ensemble enterré de 2 pipe-lines (fuel domestique et fuel lourd) reliant les postes de déchargement des pétroliers au dépôt d'hydrocarbures de la société SRE.
1	Ensemble	ensemble	BO	_
29	sensible	sensible	O	_
30	)	)	O	_
31	;	;	O	_


#- aucun impact sur la retenue de "Moulin Neuf".
1	-	-	O	_
2	aucun	aucun	O	_
3	impact	impact	O	_
4	sur	sur	O	_
5	la	le	BO	_
6	retenue	retenue	EO	_
7	de	de	O	_
8	"	"	O	_
9	Moulin	Moulin	O	_
10	Neuf	neuf	O	_
11	"	"	O	_
12	.	.	O	_


#Afin de valider et de suivre l'évolution de la situation, l'arrêté préfectoral du 8 janvier 2003 prescrit :
1	Afin	afin	O	_
2	de	de	O	_
3	valider	valider	O	_
4	et	et	O	_
5	de	de	O	_
6	suivre	suivre	O	_
7	l'	le	O	_
8	évolution	évolution	O	_
9	de	de	O	_
10	la	le	O	_
11	situation	situation	O	_
12	,	,	O	_
13	l'	le	BO	_
14	arrêté	arrêté	IO	_
15	préfectoral	préfectoral	EO	_
16	du	de	O	_
17	8	8	BT	_
18	janvier	janvier	IT	_
19	2003	2003	ET	_
20	prescrit	prescrire	O	_
21	:	:	O	_


#- la remise en état des lieux (enlèvement des ferrailles, etc.) ;
1	-	-	O	_
2	la	le	BN	_
3	remise	remise	IN	_
4	en	en	IN	_
5	état	état	IN	_
6	des	de	IN	_
7	lieux	lieu	EN	_
8	(	(	O	_
9	enlèvement	enlèvement	EN	_
10	des	de	BO	_
11	ferrailles	ferraille	EO	_
12	,	,	O	_
13	etc.	etc.	O	_
14	)	)	O	_
15	;	;	O	_


#- la surveillance de la qualité des eaux souterraines (hydrocarbures, indice phénol, métaux (Cu, Pb et Zn)) ;
1	-	-	O	_
2	la	le	O	_
3	surveillance	surveillance	BA	_
4	de	de	IA	_
5	la	le	IA	_
6	qualité	qualité	IA	_
7	des	de	IA	_
8	eaux	eau	IA	_
9	souterraines	souterrain	EA	_
10	(	(	O	_
11	hydrocarbures	hydrocarbure	O	_
12	,	,	O	_
13	indice	indice	O	_
14	phénol	phénol	O	_
15	,	,	O	_
16	métaux	métal	O	_
17	(	(	O	_
18	Cu	cu	O	_
19	,	,	O	_
20	Pb	problème	O	_
21	et	et	O	_
22	Zn	zn	O	_
23	)	)	O	_
24	)	)	O	_
25	;	;	O	_


#- la mise en place de restrictions d'usage des sols.
1	-	-	O	_
2	la	le	BN	_
3	mise	mise	IN	_
4	en	en	IN	_
5	place	place	IN	_
6	de	de	IN	_
7	restrictions	restriction	EN	_
8	d'	de	O	_
9	usage	usage	O	_
10	des	de	O	_
11	sols	sol	O	_
12	.	.	O	_


#Une visite effectuée le 10 juin 2005 a permis de constater la réalisation des travaux de remise en état du site.
1	Une	un	BN	_
2	visite	visite	EN	_
3	effectuée	effectuer	BN	_
4	le	le	BT	_
5	10	10	IT	_
6	juin	juin	IT	_
7	2005	2005	ET	_
8	a	avoir	O	_
9	permis	permettre	O	_
10	de	de	O	_
11	constater	constater	O	_
12	la	le	BN	_
13	réalisation	réalisation	IN	_
14	des	de	IN	_
15	travaux	travail	IN	_
16	de	de	IN	_
17	remise	remise	IN	_
18	en	en	IN	_
19	état	état	IN	_
20	du	de	IN	_
21	site	site	EN	_
22	.	.	O	_


#Le procès verbal de constat de fin de travaux a été établit le 21 juillet 2005.
1	Le	le	BO	_
2	procès	procès	IO	_
3	verbal	verbal	IO	_
4	de	de	IO	_
5	constat	constat	IO	_
6	de	de	IO	_
7	fin	fin	IO	_
8	de	de	IO	_
9	travaux	travail	EO	_
10	a	avoir	BN	_
11	été	être	IN	_
12	établit	établir	EN	_
13	le	le	BT	_
14	21	21	IT	_
15	juillet	juillet	IT	_
16	2005	2005	ET	_
17	.	.	ET	_


#Les résultats de la surveillance des eaux souterraines de 2003 à 2006 montrent une situation  globalement en amélioration  et l'absence de pollution du puits aval.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	la	le	O	_
5	surveillance	surveillance	BA	_
6	des	de	IA	_
7	eaux	eau	IA	_
8	souterraines	souterrain	EA	_
9	de	de	BT	_
10	2003	2003	IT	_
11	à	à	IT	_
12	2006	2006	ET	_
13	montrent	montrer	O	_
14	une	un	O	_
15	situation	situation	O	_
16	 	 	O	_
17	globalement	globalement	O	_
18	en	en	O	_
19	amélioration	amélioration	O	_
20	 	 	O	_
21	et	et	O	_
22	l'	le	IL	_
23	absence	absence	IL	_
24	de	de	IL	_
25	pollution	pollution	IL	_
26	du	de	IL	_
27	puits	puits	IL	_
28	aval	aval	EL	_
29	.	.	O	_


#Une légère contamination en hydrocarbures a été mise en évidence dans le piézomètre amont.
1	Une	un	BO	_
2	légère	léger	IO	_
3	contamination	contamination	EO	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	BO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	mise	mettre	EN	_
9	en	en	EN	_
10	évidence	évidence	O	_
11	dans	dans	O	_
12	le	le	O	_
13	piézomètre	piézomètre	O	_
14	amont	amont	O	_
15	.	.	O	_


#La surveillance des eaux prescrite par arrêté préfectoral du 8 janvier 2003 demeure applicable.
1	La	le	BA	_
2	surveillance	surveillance	IA	_
3	des	de	IA	_
4	eaux	eau	IA	_
5	prescrite	prescrire	IA	_
6	par	par	BO	_
7	arrêté	arrêté	BO	_
8	préfectoral	préfectoral	EO	_
9	du	de	BT	_
10	8	8	IT	_
11	janvier	janvier	IT	_
12	2003	2003	ET	_
13	demeure	demeure	ET	_
14	applicable	applicable	ET	_
15	.	.	O	_


#Les servitudes ont été signées en avril 2004 (SCPE sous forme d'acte notarié) et ont été enregistrées au Conservatoire des Hypothèques le 16 juin 2004.
1	Les	le	BO	_
2	servitudes	servitude	IO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	signées	signer	IN	_
6	en	en	BT	_
7	avril	avril	IT	_
8	2004	2004	ET	_
9	(	(	O	_
10	SCPE	scpe	O	_
11	sous	sous	O	_
12	forme	forme	O	_
13	d'	de	O	_
14	acte	acte	O	_
15	notarié	notarié	O	_
16	)	)	O	_
17	et	et	O	_
18	ont	avoir	BN	_
19	été	être	IN	_
20	enregistrées	enregistrer	IN	_
21	au	au	IN	_
22	Conservatoire	conservatoire	IN	_
23	des	de	IN	_
24	Hypothèques	hypothèque	EO	_
25	le	le	BT	_
26	16	16	IT	_
27	juin	juin	IT	_
28	2004	2004	ET	_
29	.	.	ET	_


#56.0002
#Ancienne papeterie située près de la rivière du Blavet.
1	Ancienne	ancien	BO	_
2	papeterie	papeterie	EO	_
3	située	situer	BL	_
4	près	près	IL	_
5	de	de	IL	_
6	la	le	IL	_
7	rivière	rivière	IL	_
8	du	de	IL	_
9	Blavet	Blavet	EL	_
10	.	.	O	_


#La société TEXON avait pour principale activité la fabrication de TEXON (utilisé pour les semelles de chaussures) et les séparateurs de batterie à base de papier phénolé (emploi de résine formophénolique).
1	La	le	BO	_
2	société	société	IO	_
3	TEXON	TEXON	EO	_
4	avait	avoir	O	_
5	pour	pour	O	_
6	principale	principal	O	_
7	activité	activité	O	_
8	la	le	O	_
9	fabrication	fabrication	BA	_
10	de	de	IA	_
11	TEXON	TEXON	EO	_
12	(	(	O	_
13	utilisé	utiliser	O	_
14	pour	pour	O	_
15	les	le	O	_
16	semelles	semelle	O	_
17	de	de	O	_
18	chaussures	chaussure	O	_
19	)	)	O	_
20	et	et	O	_
21	les	le	BO	_
22	séparateurs	séparateur	IO	_
23	de	de	IO	_
24	batterie	batterie	EO	_
25	à	à	O	_
26	base	base	O	_
27	de	de	O	_
28	papier	papier	BO	_
29	phénolé	phénoler	EO	_
30	(	(	O	_
31	emploi	emploi	O	_
32	de	de	O	_
33	résine	résine	O	_
34	formophénolique	formophénolique	O	_
35	)	)	O	_
36	.	.	O	_


#Ces activités sont à l'origine d'une contamination ancienne des sols par des phénols.
1	Ces	ce	BO	_
2	activités	activité	EO	_
3	sont	être	BR	_
4	à	à	IR	_
5	l'	le	IR	_
6	origine	origine	IR	_
7	d'	de	ER	_
8	une	un	BN	_
9	contamination	contamination	IN	_
10	ancienne	ancien	IN	_
11	des	de	IN	_
12	sols	sol	EN	_
13	par	par	O	_
14	des	un	O	_
15	phénols	phénol	O	_
16	.	.	O	_


#La société TEXON a été par la suite reprise par la société AXOHM Industries devenue LYDALL FILTRATION/SEPARATION (reprise en 2002) qui, désormais, est spécialisée dans la fabrication de media-filtrants et séparateurs de batterie à base de microfibres de verre imprégnée de latex synthétique.
1	La	le	BO	_
2	société	société	IO	_
3	TEXON	TEXON	EO	_
4	a	avoir	BN	_
5	été	être	IN	_
6	par	par	IN	_
7	la	le	IN	_
8	suite	suite	IN	_
9	reprise	reprendre	EN	_
10	par	par	O	_
11	la	le	BO	_
12	société	société	IO	_
13	AXOHM	AXOHM	IO	_
14	Industries	Industries	EO	_
15	devenue	devenir	BN	_
16	LYDALL	LYDALL	BO	_
17	FILTRATION	FILTRATION	BA	_
18	/	/	IA	_
19	SEPARATION	separation	EA	_
20	(	(	O	_
21	reprise	reprise	O	_
22	en	en	BT	_
23	2002	2002	ET	_
24	)	)	O	_
25	qui	qui	O	_
26	,	,	O	_
27	désormais	désormais	O	_
28	,	,	O	_
29	est	être	O	_
30	spécialisée	spécialiser	IA	_
31	dans	dans	IA	_
32	la	le	IA	_
33	fabrication	fabrication	IA	_
34	de	de	IA	_
35	media	media	IA	_
36	-	-	IA	_
37	filtrants	filtrant	EA	_
38	et	et	O	_
39	séparateurs	séparateur	O	_
40	de	de	O	_
41	batterie	batterie	O	_
42	à	à	O	_
43	base	base	O	_
44	de	de	O	_
45	microfibres	microfibre	O	_
46	de	de	O	_
47	verre	verre	O	_
48	imprégnée	imprégner	O	_
49	de	de	O	_
50	latex	latex	O	_
51	synthétique	synthétique	O	_
52	.	.	O	_


#La société LYDALL FILTRATION /SEPARATION a définitivement cessé d'employer la résine phénolique.
1	La	le	BO	_
2	société	société	IO	_
3	LYDALL	LYDALL	IO	_
4	FILTRATION	filtration	EO	_
5	/SEPARATION	/separation	EO	_
6	a	avoir	BN	_
7	définitivement	définitivement	IN	_
8	cessé	cesser	EN	_
9	d'	de	EN	_
10	employer	employer	EN	_
11	la	le	BO	_
12	résine	résine	EA	_
13	phénolique	phénolique	EA	_
14	.	.	O	_


#Une contamination ancienne des sols de l’établissement a entraîné une pollution rémanente des eaux du Blavet au droit de l’établissement.
1	Une	un	BO	_
2	contamination	contamination	EO	_
3	ancienne	ancien	EO	_
4	des	de	O	_
5	sols	sol	O	_
6	de	de	O	_
7	l’	l’	BO	_
8	établissement	établissement	EO	_
9	a	avoir	BN	_
10	entraîné	entraîner	EN	_
11	une	un	BN	_
12	pollution	pollution	IN	_
13	rémanente	rémanent	EN	_
14	des	de	O	_
15	eaux	eau	BR	_
16	du	de	ER	_
17	Blavet	Blavet	EL	_
18	au	au	BL	_
19	droit	droit	IL	_
20	de	de	IL	_
21	l’	l’	IL	_
22	établissement	établissement	EL	_
23	.	.	O	_


#Cette contamination a deux origines :
1	Cette	ce	BN	_
2	contamination	contamination	EN	_
3	a	avoir	O	_
4	deux	deux	O	_
5	origines	origine	O	_
6	:	:	O	_


#- le rejet phénolé en puits perdus de juillet 1976 à janvier 1979,
1	-	-	O	_
2	le	le	O	_
3	rejet	rejet	BO	_
4	phénolé	phénoler	EO	_
5	en	en	IN	_
6	puits	puits	IN	_
7	perdus	perdre	EN	_
8	de	de	BT	_
9	juillet	juillet	IT	_
10	1976	1976	IT	_
11	à	à	IT	_
12	janvier	janvier	IT	_
13	1979	1979	ET	_
14	,	,	O	_


#- l'inétanchéité du réseau de collecte et de stockage des eaux phénolées avant incinération sur site (rupture accidentelle d'une canalisation en 1991).
1	-	-	O	_
2	l'	le	O	_
3	inétanchéité	inétanchéité	O	_
4	du	de	O	_
5	réseau	réseau	BO	_
6	de	de	IO	_
7	collecte	collecte	EO	_
8	et	et	O	_
9	de	de	O	_
10	stockage	stockage	BO	_
11	des	de	IO	_
12	eaux	eau	IO	_
13	phénolées	phénoler	EO	_
14	avant	avant	O	_
15	incinération	incinération	BN	_
16	sur	sur	O	_
17	site	site	O	_
18	(	(	O	_
19	rupture	rupture	BN	_
20	accidentelle	accidentel	EN	_
21	d'	de	BN	_
22	une	un	IN	_
23	canalisation	canalisation	EN	_
24	en	en	BT	_
25	1991	1991	ET	_
26	)	)	O	_
27	.	.	O	_


#Des "poches" de contamination en phénols se situent dans les remblais de galets et graviers à sables, au-dessus de l’arène argileuse qui formerait une sorte d’écran à la diffusion des composés.
1	Des	un	O	_
2	"	"	O	_
3	poches	poche	O	_
4	"	"	O	_
5	de	de	O	_
6	contamination	contamination	O	_
7	en	en	O	_
8	phénols	phénol	O	_
9	se	se	O	_
10	situent	situer	BL	_
11	dans	dans	IL	_
12	les	le	IL	_
13	remblais	remblai	IL	_
14	de	de	IL	_
15	galets	galet	IL	_
16	et	et	O	_
17	graviers	gravier	O	_
18	à	à	O	_
19	sables	sable	O	_
20	,	,	O	_
21	au-dessus	au-dessus	IL	_
22	de	de	IL	_
23	l’	l’	IL	_
24	arène	arène	IL	_
25	argileuse	argileux	EN	_
26	qui	qui	O	_
27	formerait	former	O	_
28	une	un	O	_
29	sorte	sorte	O	_
30	d’	d’	O	_
31	écran	écran	O	_
32	à	à	O	_
33	la	le	O	_
34	diffusion	diffusion	O	_
35	des	de	O	_
36	composés	composé	O	_
37	.	.	O	_


#Les 4 études successives menées en 1990, 1993 , 1998 et 2000 démontrent que la pollution s’estompe naturellement sans incident dans la rivière.
1	Les	le	BN	_
2	4	4	IN	_
3	études	étude	IN	_
4	successives	successif	IN	_
5	menées	mener	EN	_
6	en	en	BT	_
7	1990	1990	IT	_
8	,	,	IT	_
9	1993	1993	IT	_
10	,	,	O	_
11	1998	1998	O	_
12	et	et	O	_
13	2000	2000	O	_
14	démontrent	démontrer	O	_
15	que	que	O	_
16	la	le	BO	_
17	pollution	pollution	EO	_
18	s’	s’	BN	_
19	estompe	estompe	BN	_
20	naturellement	naturellement	EN	_
21	sans	sans	O	_
22	incident	incident	O	_
23	dans	dans	O	_
24	la	le	BO	_
25	rivière	rivière	EL	_
26	.	.	O	_


#Le phénol accumulé dans le sol subit une dégradation naturelle par les micro-organismes.
1	Le	le	O	_
2	phénol	phénol	O	_
3	accumulé	accumuler	O	_
4	dans	dans	O	_
5	le	le	O	_
6	sol	sol	O	_
7	subit	subir	O	_
8	une	un	O	_
9	dégradation	dégradation	O	_
10	naturelle	naturel	O	_
11	par	par	O	_
12	les	le	O	_
13	micro-organismes	micro-organisme	O	_
14	.	.	O	_


#La dernière étude indique en conclusion que cette pollution résiduelle ne semble pas préjudiciable aux usages de l’eau du Blavet, en situation actuelle, compte tenu :
1	La	le	O	_
2	dernière	dernier	O	_
3	étude	étude	O	_
4	indique	indique	O	_
5	en	en	O	_
6	conclusion	conclusion	O	_
7	que	que	O	_
8	cette	ce	O	_
9	pollution	pollution	O	_
10	résiduelle	résiduel	O	_
11	ne	ne	O	_
12	semble	semble	O	_
13	pas	pas	O	_
14	préjudiciable	préjudiciable	O	_
15	aux	à	O	_
16	usages	usage	BA	_
17	de	de	IA	_
18	l’	l’	IA	_
19	eau	eau	IA	_
20	du	de	IA	_
21	Blavet	Blavet	EL	_
22	,	,	O	_
23	en	en	O	_
24	situation	situation	O	_
25	actuelle	actuel	O	_
26	,	,	O	_
27	compte	compte	O	_
28	tenu	tenir	O	_
29	:	:	O	_


#- des fréquences et des niveaux de dépassement,
1	-	-	O	_
2	des	un	O	_
3	fréquences	fréquence	O	_
4	et	et	O	_
5	des	un	O	_
6	niveaux	niveau	O	_
7	de	de	O	_
8	dépassement	dépassement	O	_
9	,	,	O	_


#- du maintien du niveau du bief,
1	-	-	O	_
2	du	de	O	_
3	maintien	maintien	O	_
4	du	de	O	_
5	niveau	niveau	BO	_
6	du	de	IO	_
7	bief	bief	EO	_
8	,	,	O	_


#- des aménagements et du suivi de qualité de l'eau réalisés par l’industriel,
1	-	-	O	_
2	des	un	BN	_
3	aménagements	aménagement	BN	_
4	et	et	O	_
5	du	de	O	_
6	suivi	suivi	IA	_
7	de	de	IA	_
8	qualité	qualité	IA	_
9	de	de	IA	_
10	l'	le	IA	_
11	eau	eau	O	_
12	réalisés	réaliser	O	_
13	par	par	O	_
14	l’	l’	BO	_
15	industriel	industriel	EO	_
16	,	,	O	_


#- des traitements mis en place au niveau des usines de production d’eau potable.
1	-	-	O	_
2	des	un	O	_
3	traitements	traitement	EO	_
4	mis	mettre	BN	_
5	en	en	EN	_
6	place	place	EN	_
7	au	au	BR	_
8	niveau	niveau	IR	_
9	des	de	BO	_
10	usines	usine	EO	_
11	de	de	O	_
12	production	production	O	_
13	d’	d’	O	_
14	eau	eau	O	_
15	potable	potable	O	_
16	.	.	O	_


#Suite à des problèmes de colmatage des deux piézomètres situés dans l'atelier séparateur, deux nouveaux forages ont été réalisés en octobre 2003.
1	Suite	suite	O	_
2	à	à	O	_
3	des	un	BN	_
4	problèmes	problème	IN	_
5	de	de	IN	_
6	colmatage	colmatage	EN	_
7	des	de	O	_
8	deux	deux	BO	_
9	piézomètres	piézomètre	EO	_
10	situés	situer	BL	_
11	dans	dans	IL	_
12	l'	le	IL	_
13	atelier	atelier	IL	_
14	séparateur	séparateur	IL	_
15	,	,	O	_
16	deux	deux	BN	_
17	nouveaux	nouveau	IN	_
18	forages	forage	EN	_
19	ont	avoir	BN	_
20	été	être	IN	_
21	réalisés	réaliser	EN	_
22	en	en	BT	_
23	octobre	octobre	IT	_
24	2003	2003	ET	_
25	.	.	O	_


#Les résultats obtenus ont montré pour l'un des deux piézomètres des teneurs en phénol qui paraissent cohérentes avec celles mesurées dans les piézomètres précédents et qui poursuivent leur tendance à la décroissance mise en évidence dans les suivis précédents.
1	Les	le	O	_
2	résultats	résultat	O	_
3	obtenus	obtenir	O	_
4	ont	avoir	O	_
5	montré	montrer	O	_
6	pour	pour	O	_
7	l'	le	O	_
8	un	un	O	_
9	des	de	O	_
10	deux	deux	O	_
11	piézomètres	piézomètre	O	_
12	des	un	O	_
13	teneurs	teneur	O	_
14	en	en	O	_
15	phénol	phénol	O	_
16	qui	qui	O	_
17	paraissent	paraître	O	_
18	cohérentes	cohérent	O	_
19	avec	avec	O	_
20	celles	celui	O	_
21	mesurées	mesurer	O	_
22	dans	dans	O	_
23	les	le	O	_
24	piézomètres	piézomètre	O	_
25	précédents	précédent	O	_
26	et	et	O	_
27	qui	qui	O	_
28	poursuivent	poursuivre	O	_
29	leur	leur	O	_
30	tendance	tendance	O	_
31	à	à	O	_
32	la	le	O	_
33	décroissance	décroissance	O	_
34	mise	mettre	O	_
35	en	en	O	_
36	évidence	évidence	O	_
37	dans	dans	O	_
38	les	le	O	_
39	suivis	suivi	O	_
40	précédents	précédent	O	_
41	.	.	O	_


#Pour l'autre, un degré de contamination élevé et constant a été relevé.
1	Pour	pour	O	_
2	l'	le	O	_
3	autre	autre	O	_
4	,	,	O	_
5	un	un	BO	_
6	degré	degré	IO	_
7	de	de	IO	_
8	contamination	contamination	EO	_
9	élevé	élevé	O	_
10	et	et	O	_
11	constant	constant	O	_
12	a	avoir	O	_
13	été	être	O	_
14	relevé	relever	O	_
15	.	.	O	_


#Pour apprécier le degré de contamination résiduelle et ses incidences sur le milieu naturel des investigations complémentaires ont été menées en 2004.
1	Pour	pour	O	_
2	apprécier	apprécier	O	_
3	le	le	O	_
4	degré	degré	O	_
5	de	de	O	_
6	contamination	contamination	O	_
7	résiduelle	résiduel	O	_
8	et	et	O	_
9	ses	son	O	_
10	incidences	incidence	O	_
11	sur	sur	O	_
12	le	le	O	_
13	milieu	milieu	O	_
14	naturel	naturel	O	_
15	des	un	O	_
16	investigations	investigation	BN	_
17	complémentaires	complémentaire	EO	_
18	ont	avoir	BN	_
19	été	être	IN	_
20	menées	mener	EN	_
21	en	en	BT	_
22	2004	2004	ET	_
23	.	.	ET	_


#Cette étude conclut que :
1	Cette	ce	O	_
2	étude	étude	O	_
3	conclut	conclure	O	_
4	que	que	O	_
5	:	:	O	_


#- l'ancienne zone d'enfouissement de composés phénolés utilisée dans les années 1976 et 1979 est aujourd'hui exempte de résidus phénolés susceptibles d'être à l'origine d'une pollution diffuse du Blavet,
1	-	-	O	_
2	l'	le	BO	_
3	ancienne	ancien	IO	_
4	zone	zone	IO	_
5	d'	de	IO	_
6	enfouissement	enfouissement	EO	_
7	de	de	O	_
8	composés	composé	O	_
9	phénolés	phénoler	O	_
10	utilisée	utiliser	O	_
11	dans	dans	BT	_
12	les	le	IT	_
13	années	année	IT	_
14	1976	1976	IT	_
15	et	et	IT	_
16	1979	1979	ET	_
17	est	être	BN	_
18	aujourd'hui	aujourd'hui	IN	_
19	exempte	exempte	O	_
20	de	de	O	_
21	résidus	résidu	O	_
22	phénolés	phénolé	O	_
23	susceptibles	susceptible	O	_
24	d'	de	O	_
25	être	être	O	_
26	à	à	O	_
27	l'	le	O	_
28	origine	origine	O	_
29	d'	de	O	_
30	une	un	O	_
31	pollution	pollution	IL	_
32	diffuse	diffus	IL	_
33	du	de	IL	_
34	Blavet	Blavet	EL	_
35	,	,	O	_


#- les sols, sous l'atelier séparateur, constitués de remblais en zone alluvionnaire, peuvent contenir localement des "poches" résiduelles de contamination en phénol,
1	-	-	O	_
2	les	le	O	_
3	sols	sol	O	_
4	,	,	O	_
5	sous	sous	O	_
6	l'	le	O	_
7	atelier	atelier	O	_
8	séparateur	séparateur	O	_
9	,	,	O	_
10	constitués	constituer	O	_
11	de	de	O	_
12	remblais	remblai	O	_
13	en	en	O	_
14	zone	zone	O	_
15	alluvionnaire	alluvionnaire	O	_
16	,	,	O	_
17	peuvent	pouvoir	O	_
18	contenir	contenir	O	_
19	localement	localement	O	_
20	des	un	O	_
21	"	"	O	_
22	poches	poche	O	_
23	"	"	O	_
24	résiduelles	résiduel	O	_
25	de	de	O	_
26	contamination	contamination	O	_
27	en	en	O	_
28	phénol	phénol	O	_
29	,	,	O	_


#- un des nouveaux piézomètres mis en place par l'industriel, suite au colmatage des anciens piézomètres, se trouve précisément implanté dans une de ces zones de contamination résiduelle,
1	-	-	O	_
2	un	un	BO	_
3	des	de	IO	_
4	nouveaux	nouveau	IO	_
5	piézomètres	piézomètre	EO	_
6	mis	mettre	BN	_
7	en	en	IN	_
8	place	place	EN	_
9	par	par	O	_
10	l'	le	BO	_
11	industriel	industriel	EO	_
12	,	,	O	_
13	suite	suite	BR	_
14	au	au	ER	_
15	colmatage	colmatage	BN	_
16	des	de	IN	_
17	anciens	ancien	IN	_
18	piézomètres	piézomètre	EN	_
19	,	,	O	_
20	se	se	BR	_
21	trouve	trouve	IN	_
22	précisément	précisément	IN	_
23	implanté	implanter	IN	_
24	dans	dans	IN	_
25	une	un	IN	_
26	de	de	IN	_
27	ces	ce	IN	_
28	zones	zone	IN	_
29	de	de	IN	_
30	contamination	contamination	EN	_
31	résiduelle	résiduel	O	_
32	,	,	O	_


#- les sondages complémentaires entrepris durant l'été 2004 ont confirmé le caractère très localisé de ces contaminations,
1	-	-	O	_
2	les	le	BN	_
3	sondages	sondage	IN	_
4	complémentaires	complémentaire	EN	_
5	entrepris	entreprendre	BN	_
6	durant	durant	EN	_
7	l'	le	EN	_
8	été	été	IT	_
9	2004	2004	ET	_
10	ont	avoir	O	_
11	confirmé	confirmer	O	_
12	le	le	BO	_
13	caractère	caractère	IO	_
14	très	très	IN	_
15	localisé	localiser	EN	_
16	de	de	O	_
17	ces	ce	BO	_
18	contaminations	contamination	EO	_
19	,	,	O	_


#- la présence de ces "poches" résiduelles est liée à des zones plus argileuses qui ont piégées les résidus phénolés mais du fait de cette caractéristique, la mobilité des éléments chimiques retenues se trouvent également entravés,
1	-	-	O	_
2	la	le	O	_
3	présence	présence	O	_
4	de	de	O	_
5	ces	ce	O	_
6	"	"	O	_
7	poches	poche	O	_
8	"	"	O	_
9	résiduelles	résiduel	O	_
10	est	être	O	_
11	liée	lier	O	_
12	à	à	O	_
13	des	un	O	_
14	zones	zone	O	_
15	plus	plus	O	_
16	argileuses	argileux	O	_
17	qui	qui	O	_
18	ont	avoir	O	_
19	piégées	piéger	O	_
20	les	le	O	_
21	résidus	résidu	O	_
22	phénolés	phénolé	O	_
23	mais	mais	O	_
24	du	de	O	_
25	fait	fait	O	_
26	de	de	O	_
27	cette	ce	O	_
28	caractéristique	caractéristique	O	_
29	,	,	O	_
30	la	le	O	_
31	mobilité	mobilité	O	_
32	des	de	O	_
33	éléments	élément	O	_
34	chimiques	chimique	O	_
35	retenues	retenir	O	_
36	se	se	O	_
37	trouvent	trouver	O	_
38	également	également	O	_
39	entravés	entraver	O	_
40	,	,	O	_


#- les évaluations théoriques de l'incidence de ces contaminations sur la qualité des eaux du Blavet montrent qu'elles ne peuvent pas engendrer de contamination à un niveau mesurable dans le milieu,
1	-	-	O	_
2	les	le	O	_
3	évaluations	évaluation	O	_
4	théoriques	théorique	O	_
5	de	de	O	_
6	l'	le	O	_
7	incidence	incidence	O	_
8	de	de	O	_
9	ces	ce	BO	_
10	contaminations	contamination	EO	_
11	sur	sur	O	_
12	la	le	O	_
13	qualité	qualité	IA	_
14	des	de	IA	_
15	eaux	eau	IA	_
16	du	de	IA	_
17	Blavet	Blavet	EL	_
18	montrent	montrer	O	_
19	qu'	que	O	_
20	elles	lui	O	_
21	ne	ne	O	_
22	peuvent	pouvoir	O	_
23	pas	pas	O	_
24	engendrer	engendrer	O	_
25	de	de	O	_
26	contamination	contamination	EO	_
27	à	à	O	_
28	un	un	O	_
29	niveau	niveau	O	_
30	mesurable	mesurable	O	_
31	dans	dans	O	_
32	le	le	O	_
33	milieu	milieu	O	_
34	,	,	O	_


#- l'évolution de la qualité des eaux mesurée en 2000 et ayant conduit à sa "banalisation" se confirme aujourd'hui.
1	-	-	O	_
2	l'	le	O	_
3	évolution	évolution	O	_
4	de	de	O	_
5	la	le	O	_
6	qualité	qualité	O	_
7	des	de	O	_
8	eaux	eau	O	_
9	mesurée	mesurer	O	_
10	en	en	BT	_
11	2000	2000	ET	_
12	et	et	BR	_
13	ayant	avoir	BN	_
14	conduit	conduire	IN	_
15	à	à	IN	_
16	sa	son	IN	_
17	"	"	IN	_
18	banalisation	banalisation	EN	_
19	"	"	O	_
20	se	se	O	_
21	confirme	confirme	O	_
22	aujourd'hui	aujourd'hui	BT	_
23	.	.	O	_


#Par contre, la présence de cette "poche" résiduelle de contamination, conduit à recommander la poursuite de l'autosurveillance du site.
1	Par	par	O	_
2	contre	contre	O	_
3	,	,	O	_
4	la	le	O	_
5	présence	présence	O	_
6	de	de	O	_
7	cette	ce	O	_
8	"	"	O	_
9	poche	poche	O	_
10	"	"	O	_
11	résiduelle	résiduel	O	_
12	de	de	O	_
13	contamination	contamination	O	_
14	,	,	O	_
15	conduit	conduire	O	_
16	à	à	O	_
17	recommander	recommander	O	_
18	la	le	BA	_
19	poursuite	poursuite	BA	_
20	de	de	BA	_
21	l'	le	BA	_
22	autosurveillance	autosurveillance	IA	_
23	du	de	IA	_
24	site	site	EA	_
25	.	.	O	_


#Le suivi des eaux souterraines confirme, en mai 2014, la baisse des concentrations en phénols et donc, l'atténuation naturelle de la pollution.
1	Le	le	BN	_
2	suivi	suivi	EN	_
3	des	de	IO	_
4	eaux	eau	IO	_
5	souterraines	souterrain	EO	_
6	confirme	confirme	O	_
7	,	,	O	_
8	en	en	BT	_
9	mai	mai	IT	_
10	2014	2014	ET	_
11	,	,	ET	_
12	la	le	BN	_
13	baisse	baisse	EN	_
14	des	de	O	_
