
#76.0057
#Nature : Site industriel en activité (ancien site HYDRO AGRI FRANCE exploité par d’autres industriels)
1	Nature	nature	O	_
7	15	15	O	_
8	m3	m3	O	_
9	et	et	O	_
10	diesel	diesel	O	_
11	premier	premier	O	_
12	10	10	O	_
13	m3	m3	O	_
14	)	)	O	_


#- une cuve FOD neutralisée
1	-	-	O	_
2	une	un	O	_
3	cuve	cuve	O	_
4	FOD	fod	O	_
5	neutralisée	neutraliser	EO	_


#- 8 postes de distribution
1	-	-	O	_
2	8	8	O	_
3	postes	poste	O	_
4	de	de	O	_
5	distribution	distribution	O	_


#- aire de dépotage
1	-	-	O	_
2	aire	aire	BO	_
3	de	de	IO	_
4	dépotage	dépotage	EO	_


#- aire de lavage automatique
1	-	-	O	_
2	aire	aire	O	_
3	de	de	O	_
4	lavage	lavage	O	_
5	automatique	automatique	O	_


#- évents
1	-	-	O	_
2	évents	évent	EN	_


#- 2 séparateurs à hydrocarbures
1	-	-	O	_
2	2	2	O	_
3	séparateurs	séparateur	O	_
4	à	à	O	_
5	hydrocarbures	hydrocarbure	O	_


#- cuve d'huiles usées
1	-	-	O	_
2	cuve	cuve	O	_
3	d'	de	O	_
4	huiles	huile	BO	_
5	usées	user	EO	_


#- baie technique
1	-	-	O	_
2	baie	baie	O	_
3	technique	technique	O	_


#- transformateur
1	-	-	O	_
2	transformateur	transformateur	O	_


#Aujourd'hui, seul subsiste un transformateur électrique.
1	Aujourd'hui	aujourd'hui	O	_
2	,	,	O	_
3	seul	seul	O	_
4	subsiste	subsiste	O	_
5	un	un	BO	_
6	transformateur	transformateur	IO	_
7	électrique	électrique	EO	_
8	.	.	O	_


#Il n'y a pas de nappe superficielle au droit de la station.
1	Il	il	O	_
2	n'	n'	O	_
3	y	y	O	_
4	a	avoir	O	_
5	pas	pas	O	_
6	de	de	O	_
7	nappe	nappe	O	_
8	superficielle	superficiel	O	_
9	au	au	O	_
10	droit	droit	O	_
11	de	de	O	_
12	la	le	O	_
13	station	station	O	_
14	.	.	O	_


#La station reposait sur les formations suivantes du haut vers le bas : les limons de plateaux, les formations à silex et la craie du Coniacien.
1	La	le	O	_
2	station	station	O	_
3	reposait	reposer	O	_
4	sur	sur	O	_
5	les	le	O	_
6	formations	formation	O	_
7	suivantes	suivant	O	_
8	du	de	O	_
9	haut	haut	O	_
10	vers	vers	O	_
11	le	le	O	_
12	bas	bas	O	_
13	:	:	O	_
14	les	le	O	_
15	limons	limon	O	_
16	de	de	O	_
17	plateaux	plateau	O	_
18	,	,	O	_
19	les	le	O	_
20	formations	formation	O	_
21	à	à	O	_
22	silex	silex	O	_
23	et	et	O	_
24	la	le	O	_
25	craie	craie	O	_
26	du	de	O	_
27	Coniacien	Coniacien	O	_
28	.	.	O	_


#Aucun captage d'eau potable ne se situe dans un rayon de 1 km autour du site.
1	Aucun	aucun	BO	_
2	captage	captage	EO	_
3	d'	de	O	_
4	eau	eau	O	_
5	potable	potable	O	_
6	ne	ne	O	_
7	se	se	BL	_
8	situe	situe	IL	_
9	dans	dans	IL	_
10	un	un	IL	_
11	rayon	rayon	IL	_
12	de	de	IL	_
13	1	1	IL	_
14	km	kilomètre	IL	_
15	autour	autour	IL	_
16	du	de	IL	_
17	site	site	EL	_
18	.	.	O	_


#Une étude environnementale a été menée en septembre 2009. 12 sondages ont été réalisés jusqu'à une profondeur de 3 m et 5 sondages réalisés jusqu'à une profondeur de 8 m.
1	Une	un	BN	_
2	étude	étude	IN	_
3	environnementale	environnemental	EN	_
4	a	avoir	BN	_
5	été	être	IN	_
6	menée	mener	EN	_
7	en	en	BT	_
8	septembre	septembre	IT	_
9	2009	2009	ET	_
10	.	.	ET	_
11	12	12	BN	_
12	sondages	sondage	EN	_
13	ont	avoir	BN	_
14	été	être	IN	_
15	réalisés	réaliser	EN	_
16	jusqu'	jusque	O	_
17	à	à	O	_
18	une	un	O	_
19	profondeur	profondeur	O	_
20	de	de	O	_
21	3	3	O	_
22	m	m	O	_
23	et	et	O	_
24	5	5	BO	_
25	sondages	sondage	EO	_
26	réalisés	réaliser	BR	_
27	jusqu'	jusque	EO	_
28	à	à	O	_
29	une	un	O	_
30	profondeur	profondeur	O	_
31	de	de	O	_
32	8	8	O	_
33	m.	m.	O	_


#Ces investigations ont permis de mettre en évidence 4 zones de pollution :
1	Ces	ce	BN	_
2	investigations	investigation	EN	_
3	ont	avoir	O	_
4	permis	permettre	O	_
5	de	de	O	_
6	mettre	mettre	O	_
7	en	en	O	_
8	évidence	évidence	O	_
9	4	4	BO	_
10	zones	zone	IO	_
11	de	de	IO	_
12	pollution	pollution	EO	_
13	:	:	O	_


#- au niveau de l'aire de dépotage de la cuve poids lourds (HCT : 16000 mg/kg et BTEX : 11 mg/kg jusqu'à 1,5 m de profondeur) ;
1	-	-	O	_
2	au	au	O	_
3	niveau	niveau	O	_
4	de	de	O	_
5	l'	le	O	_
6	aire	aire	O	_
7	de	de	O	_
8	dépotage	dépotage	O	_
9	de	de	O	_
10	la	le	BO	_
11	cuve	cuve	BO	_
12	poids	poids	BO	_
13	lourds	lourd	EO	_
14	(	(	O	_
15	HCT	hct	O	_
16	:	:	O	_
17	16000	16000	O	_
18	mg	milligramme	O	_
19	/	sur	O	_
20	kg	kilogramme	O	_
21	et	et	O	_
22	BTEX	BTEX	O	_
23	:	:	O	_
24	11	11	O	_
25	mg	milligramme	O	_
26	/	sur	O	_
27	kg	kilogramme	O	_
28	jusqu'	jusque	O	_
29	à	à	O	_
30	1,5	1,5	O	_
31	m	m	O	_
32	de	de	O	_
33	profondeur	profondeur	O	_
34	)	)	O	_
35	;	;	O	_


#- au niveau des postes de distribution 4 et 6 (HCT : 1100 mg/kg et BTEX : 8300 mg/kg entre 1,3 m et au-delà de 3 m de profondeur) ;
1	-	-	O	_
2	au	au	O	_
3	niveau	niveau	O	_
4	des	de	O	_
5	postes	poste	O	_
6	de	de	O	_
7	distribution	distribution	O	_
8	4	4	O	_
9	et	et	O	_
10	6	6	O	_
11	(	(	O	_
12	HCT	hct	O	_
13	:	:	O	_
14	1100	1100	O	_
15	mg	milligramme	O	_
16	/	sur	O	_
17	kg	kilogramme	O	_
18	et	et	O	_
19	BTEX	BTEX	O	_
20	:	:	O	_
21	8300	8300	O	_
22	mg	milligramme	O	_
23	/	sur	O	_
24	kg	kilogramme	O	_
25	entre	entre	O	_
26	1,3	1,3	O	_
27	m	m	O	_
28	et	et	O	_
29	au-delà	au-delà	IL	_
30	de	de	IL	_
31	3	3	IL	_
32	m	m	IL	_
33	de	de	IL	_
34	profondeur	profondeur	EL	_
35	)	)	O	_
36	;	;	O	_


#- à proximité du compartiment VPD de la cuve VPD/SP95 (BTEX : 77 mg/kg entre 2 m et 3 m de profondeur) ;
1	-	-	O	_
2	à	à	BL	_
3	proximité	proximité	IL	_
4	du	de	IL	_
5	compartiment	compartiment	EO	_
6	VPD	vpd	O	_
7	de	de	O	_
8	la	le	O	_
9	cuve	cuve	O	_
10	VPD	VPD	O	_
11	/	/	O	_
12	SP95	SP95	O	_
13	(	(	O	_
14	BTEX	BTEX	O	_
15	:	:	O	_
16	77	77	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	kg	kilogramme	O	_
20	entre	entre	O	_
21	2	2	O	_
22	m	m	O	_
23	et	et	O	_
24	3	3	O	_
25	m	m	O	_
26	de	de	O	_
27	profondeur	profondeur	O	_
28	)	)	O	_
29	;	;	O	_


#- au droit de la baie technique (HCT : 6400 mg/kg).
1	-	-	O	_
2	au	au	O	_
3	droit	droit	O	_
4	de	de	O	_
5	la	le	O	_
6	baie	baie	O	_
7	technique	technique	O	_
8	(	(	O	_
9	HCT	hct	O	_
10	:	:	O	_
11	6400	6400	O	_
12	mg	milligramme	O	_
13	/	sur	O	_
14	kg	kilogramme	O	_
15	)	)	O	_
16	.	.	O	_


#Entre le 18 janvier 2011 et le 7 février 2011, des travaux de démantèlement ont été réalisés.
1	Entre	entre	BT	_
2	le	le	IT	_
3	18	18	IT	_
4	janvier	janvier	IT	_
5	2011	2011	IT	_
6	et	et	IT	_
7	le	le	IT	_
8	7	7	IT	_
9	février	février	IT	_
10	2011	2011	ET	_
11	,	,	ET	_
12	des	un	BN	_
13	travaux	travail	IN	_
14	de	de	IN	_
15	démantèlement	démantèlement	EN	_
16	ont	avoir	BN	_
17	été	être	IN	_
18	réalisés	réaliser	EN	_
19	.	.	O	_


#Les cuves ont été vidangées puis évacuées.
1	Les	le	BO	_
2	cuves	cuve	BO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	vidangées	vidanger	EN	_
6	puis	puis	O	_
7	évacuées	évacuer	EN	_
8	.	.	O	_


#La baie technique a été démantelée.
1	La	le	BO	_
2	baie	baie	EO	_
3	technique	technique	EO	_
4	a	avoir	BN	_
5	été	être	IN	_
6	démantelée	démanteler	EN	_
7	.	.	O	_


#Les séparateurs à hydrocarbures ont été évacués.
1	Les	le	BO	_
2	séparateurs	séparateur	IO	_
3	à	à	IO	_
4	hydrocarbures	hydrocarbure	EO	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	évacués	évacuer	EN	_
8	.	.	O	_


#Les terres impactées ont été excavées puis évacuées vers des centres de traitement agréés.
1	Les	le	BO	_
2	terres	terre	IO	_
3	impactées	impacter	EO	_
4	ont	avoir	BN	_
5	été	être	IN	_
6	excavées	excaver	IN	_
7	puis	puis	IN	_
8	évacuées	évacuer	EN	_
9	vers	vers	EN	_
10	des	un	BO	_
11	centres	centre	IO	_
12	de	de	IO	_
13	traitement	traitement	EO	_
14	agréés	agréer	EO	_
15	.	.	O	_


#Il en a été de même pour les bétons impactés.
1	Il	il	O	_
2	en	en	O	_
3	a	avoir	O	_
4	été	être	O	_
5	de	de	O	_
6	même	même	O	_
7	pour	pour	O	_
8	les	le	O	_
9	bétons	béton	BO	_
10	impactés	impacter	EO	_
11	.	.	O	_


#Il existe des pollutions résiduelles laissées en place dont trois zones où les concentrations sont supérieures aux seuils d'acceptation en installation de stockage de déchets inertes définis dans l'arrêté ministériel du 28 octobre 2010.
1	Il	il	O	_
2	existe	existe	O	_
3	des	un	O	_
4	pollutions	pollution	O	_
5	résiduelles	résiduel	O	_
6	laissées	laisser	O	_
7	en	en	O	_
8	place	place	O	_
9	dont	dont	O	_
10	trois	trois	BO	_
11	zones	zone	EO	_
12	où	où	O	_
13	les	le	O	_
14	concentrations	concentration	O	_
15	sont	être	O	_
16	supérieures	supérieur	O	_
17	aux	à	O	_
18	seuils	seuil	O	_
19	d'	de	O	_
20	acceptation	acceptation	O	_
21	en	en	O	_
22	installation	installation	O	_
23	de	de	O	_
24	stockage	stockage	O	_
25	de	de	O	_
26	déchets	déchet	O	_
27	inertes	inerte	O	_
28	définis	définir	O	_
29	dans	dans	O	_
30	l'	le	O	_
31	arrêté	arrêté	O	_
32	ministériel	ministériel	O	_
33	du	de	O	_
34	28	28	BT	_
35	octobre	octobre	IT	_
36	2010	2010	ET	_
37	.	.	ET	_


#Elles sont situées au niveau de l'emplacement de la cuve SP95/VPD (fond : 165,6 mg/kg en BTEX et côté ouest : 13,1 mg/kg en BTEX) et au niveau de l'emplacement de la cuve SP98/GO (fond :14,8 mg/kg en BTEX).
1	Elles	lui	O	_
2	sont	être	O	_
3	situées	situer	BL	_
4	au	au	BL	_
5	niveau	niveau	IL	_
6	de	de	IL	_
7	l'	le	IL	_
8	emplacement	emplacement	O	_
9	de	de	O	_
10	la	le	O	_
11	cuve	cuve	BO	_
12	SP95	sp95	EO	_
13	/	/	O	_
14	VPD	VPD	O	_
15	(	(	O	_
16	fond	fond	O	_
17	:	:	O	_
18	165,6	165,6	O	_
19	mg	milligramme	O	_
20	/	sur	O	_
21	kg	kilogramme	O	_
22	en	en	O	_
23	BTEX	BTEX	O	_
24	et	et	O	_
25	côté	côté	O	_
26	ouest	ouest	O	_
27	:	:	O	_
28	13,1	13,1	O	_
29	mg	milligramme	O	_
30	/	sur	O	_
31	kg	kilogramme	O	_
32	en	en	O	_
33	BTEX	BTEX	O	_
34	)	)	O	_
35	et	et	O	_
36	au	au	O	_
37	niveau	niveau	O	_
38	de	de	O	_
39	l'	le	O	_
40	emplacement	emplacement	O	_
41	de	de	O	_
42	la	le	O	_
43	cuve	cuve	O	_
44	SP98	sp98	O	_
45	/	sur	O	_
46	GO	go	O	_
47	(	(	O	_
48	fond	fond	O	_
49	:	:	O	_
50	14,8	14,8	O	_
51	mg	milligramme	O	_
52	/	sur	O	_
53	kg	kilogramme	O	_
54	en	en	O	_
55	BTEX	BTEX	O	_
56	)	)	O	_
57	.	.	O	_


#L'analyse des risques résiduels a toutefois montré que les risques sanitaires au droit de ces zones étaient acceptables pour un usage de type commercial/industriel.
1	L'	le	O	_
2	analyse	analyse	O	_
3	des	de	O	_
4	risques	risque	O	_
5	résiduels	résiduel	O	_
6	a	avoir	O	_
7	toutefois	toutefois	O	_
8	montré	montrer	O	_
9	que	que	O	_
10	les	le	O	_
11	risques	risque	O	_
12	sanitaires	sanitaire	O	_
13	au	au	O	_
14	droit	droit	O	_
15	de	de	O	_
16	ces	ce	BO	_
17	zones	zone	EO	_
18	étaient	être	O	_
19	acceptables	acceptable	O	_
20	pour	pour	O	_
21	un	un	BO	_
22	usage	usage	EO	_
23	de	de	O	_
24	type	type	O	_
25	commercial	commercial	O	_
26	/	/	O	_
27	industriel	industriel	O	_
28	.	.	O	_


#76.0069
#Ancien atelier de galvanisation à chaud, le site recelait différentes cuves de stockage de combustibles (fuel) et des cuves de traitement et de décapage acide.
1	Ancien	ancien	BR	_
2	atelier	atelier	IO	_
3	de	de	IO	_
4	galvanisation	galvanisation	IO	_
5	à	à	IO	_
6	chaud	chaud	EO	_
7	,	,	O	_
8	le	le	BO	_
9	site	site	EO	_
10	recelait	receler	BR	_
11	différentes	différents	BO	_
12	cuves	cuve	IO	_
13	de	de	IO	_
14	stockage	stockage	IO	_
15	de	de	IO	_
16	combustibles	combustible	EO	_
17	(	(	O	_
18	fuel	fuel	O	_
19	)	)	O	_
20	et	et	O	_
21	des	un	BO	_
22	cuves	cuve	IO	_
23	de	de	IO	_
24	traitement	traitement	IO	_
25	et	et	IO	_
26	de	de	IO	_
27	décapage	décapage	EO	_
28	acide	acide	EO	_
29	.	.	O	_


#Les terrains sont situés en entrée de ville et bordés par deux cours d'eau (nappe phréatique sub-affleurante).
1	Les	le	BO	_
2	terrains	terrain	EO	_
3	sont	être	BL	_
4	situés	situer	IL	_
5	en	en	IL	_
6	entrée	entrée	IL	_
7	de	de	IL	_
8	ville	ville	IL	_
9	et	et	O	_
10	bordés	border	BL	_
11	par	par	IL	_
12	deux	deux	BO	_
13	cours	cours	IO	_
14	d'	de	EO	_
15	eau	eau	EO	_
16	(	(	O	_
17	nappe	nappe	O	_
18	phréatique	phréatique	O	_
19	sub-affleurante	sub-affleurant	O	_
20	)	)	O	_
21	.	.	O	_


#Compte tenu de l'insolvabilité de l'exploitant et du propriétaire , deux arrêtés préfectoraux en date du 4 août 1999 ont ordonné l'enlèvement d'office des déchets abandonnés sur le site.
1	Compte	compte	O	_
2	tenu	tenir	O	_
3	de	de	O	_
4	l'	le	O	_
5	insolvabilité	insolvabilité	O	_
6	de	de	O	_
7	l'	le	BO	_
8	exploitant	exploitant	EO	_
9	et	et	O	_
10	du	de	BO	_
11	propriétaire	propriétaire	BO	_
12	,	,	O	_
13	deux	deux	BO	_
14	arrêtés	arrêté	IO	_
15	préfectoraux	préfectoral	EO	_
16	en	en	BT	_
17	date	date	IT	_
18	du	de	IT	_
19	4	4	IT	_
20	août	août	IT	_
21	1999	1999	ET	_
22	ont	avoir	BN	_
23	ordonné	ordonner	BN	_
24	l'	le	BN	_
25	enlèvement	enlèvement	BN	_
26	d'	de	IN	_
27	office	office	IN	_
28	des	de	IN	_
29	déchets	déchet	IN	_
30	abandonnés	abandonner	IN	_
31	sur	sur	O	_
32	le	le	O	_
33	site	site	O	_
34	.	.	O	_


#Les travaux ont été réalisés par l'ADEME du 26 juin au 7 juillet 2000.
1	Les	le	BO	_
2	travaux	travail	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	réalisés	réaliser	EN	_
6	par	par	O	_
7	l'	le	BO	_
8	ADEME	ADEME	EO	_
9	du	de	BT	_
10	26	26	IT	_
11	juin	juin	IT	_
12	au	au	IT	_
13	7	7	IT	_
14	juillet	juillet	IT	_
15	2000	2000	ET	_
16	.	.	ET	_


#Les déchets ont été évacués et éliminés dans des centres de traitement ; il s'agit de :
1	Les	le	BO	_
2	déchets	déchet	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	évacués	évacuer	IN	_
6	et	et	O	_
7	éliminés	éliminer	BN	_
8	dans	dans	O	_
9	des	un	BO	_
10	centres	centre	EO	_
11	de	de	IN	_
12	traitement	traitement	EN	_
13	;	;	O	_
14	il	il	O	_
15	s'	se	O	_
16	agit	agir	O	_
17	de	de	O	_
18	:	:	O	_


#- 35 tonnes d'effluent de décapage acide ;
1	-	-	O	_
2	35	35	O	_
3	tonnes	tonne	O	_
4	d'	de	O	_
5	effluent	effluent	BO	_
6	de	de	IO	_
7	décapage	décapage	EO	_
8	acide	acide	EO	_
9	;	;	O	_


#- 8 tonnes d'hydrocarbures ;
1	-	-	O	_
2	8	8	O	_
3	tonnes	tonne	BO	_
4	d'	de	BO	_
5	hydrocarbures	hydrocarbure	EO	_
6	;	;	O	_


#- 0,5 tonne de DTQD ;
1	-	-	O	_
2	0,5	0,5	BO	_
3	tonne	tonne	IO	_
4	de	de	IO	_
5	DTQD	dtqd	EO	_
6	;	;	O	_


#- 4,5 tonnes de DIB ;
1	-	-	O	_
2	4,5	4,5	BO	_
3	tonnes	tonne	IO	_
4	de	de	IO	_
5	DIB	DIB	EO	_
6	;	;	O	_


#- un transformateur électrique ;
1	-	-	O	_
2	un	un	BO	_
3	transformateur	transformateur	IO	_
4	électrique	électrique	EO	_
5	;	;	O	_


#- nettoyage et inertage de 17 cuves de fuel domestique ;
1	-	-	BN	_
2	nettoyage	nettoyage	EN	_
3	et	et	O	_
4	inertage	inertage	BN	_
5	de	de	IA	_
6	17	17	IA	_
7	cuves	cuve	IA	_
8	de	de	IA	_
9	fuel	fuel	IA	_
10	domestique	domestique	EA	_
11	;	;	O	_


#- démontage de l'ensemble des tuyauteries.
1	-	-	O	_
2	démontage	démontage	EN	_
3	de	de	O	_
4	l'	le	BO	_
5	ensemble	ensemble	IO	_
6	des	de	IO	_
7	tuyauteries	tuyauterie	EO	_
8	.	.	O	_


#Les cuves ont été enlevées au moment de la destruction du bâtiment.
1	Les	le	BO	_
2	cuves	cuve	BO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	enlevées	enlever	EN	_
6	au	au	BT	_
7	moment	moment	IT	_
8	de	de	ER	_
9	la	le	BN	_
10	destruction	destruction	BN	_
11	du	de	IN	_
12	bâtiment	bâtiment	EN	_
13	.	.	O	_


#Dans cette attente (deux ans au maximum) les cuves ont été neutralisées à l'eau et un barriérage est mis en place par la ville de Rouen afin d'interdire l'accès aux édifices qui menacaient de s'effondrer.
1	Dans	dans	O	_
2	cette	ce	O	_
3	attente	attente	O	_
4	(	(	O	_
5	deux	deux	O	_
6	ans	an	O	_
7	au	au	O	_
8	maximum	maximum	O	_
9	)	)	O	_
10	les	le	BO	_
11	cuves	cuve	BO	_
12	ont	avoir	BN	_
13	été	être	IN	_
14	neutralisées	neutraliser	BN	_
15	à	à	BN	_
16	l'	le	BO	_
17	eau	eau	EO	_
18	et	et	O	_
19	un	un	BO	_
20	barriérage	barriérage	BN	_
21	est	être	BN	_
22	mis	mettre	IN	_
23	en	en	IN	_
24	place	place	EN	_
25	par	par	O	_
26	la	le	BO	_
27	ville	ville	BO	_
28	de	de	IO	_
29	Rouen	Rouen	EO	_
30	afin	afin	BR	_
31	d'	de	BN	_
32	interdire	interdire	BN	_
33	l'	le	EN	_
34	accès	accès	EN	_
35	aux	à	O	_
36	édifices	édifice	O	_
37	qui	qui	O	_
38	menacaient	menacaier	O	_
39	de	de	O	_
40	s'	se	O	_
41	effondrer	effondrer	O	_
42	.	.	O	_


#La Mairie de Rouen, dans le cadre de l’acquisition de la parcelle appartenant à la société MARAIS par voie d’expropriation, a pour projet la réalisation d'une ZAC à cet endroit.
1	La	le	BO	_
2	Mairie	mairie	IO	_
3	de	de	IO	_
4	Rouen	Rouen	EO	_
5	,	,	O	_
6	dans	dans	BR	_
7	le	le	IR	_
8	cadre	cadre	IR	_
9	de	de	ER	_
10	l’	l’	BN	_
11	acquisition	acquisition	EN	_
12	de	de	O	_
13	la	le	BO	_
14	parcelle	parcelle	EO	_
15	appartenant	appartenir	BR	_
16	à	à	ER	_
17	la	le	BO	_
18	société	société	IO	_
19	MARAIS	MARAIS	EO	_
20	par	par	O	_
21	voie	voie	O	_
22	d’	d’	O	_
23	expropriation	expropriation	O	_
24	,	,	O	_
25	a	avoir	O	_
26	pour	pour	O	_
27	projet	projet	EO	_
28	la	le	BN	_
29	réalisation	réalisation	IN	_
30	d'	de	IN	_
31	une	un	IN	_
32	ZAC	zac	EN	_
33	à	à	BL	_
34	cet	ce	IL	_
35	endroit	endroit	EL	_
36	.	.	O	_


#Un permis de démolir a été déposé et les bâtiments ont été détruits.
1	Un	un	BO	_
2	permis	permis	IO	_
3	de	de	IO	_
4	démolir	démolir	IO	_
5	a	avoir	BN	_
6	été	être	IN	_
7	déposé	déposer	EN	_
8	et	et	O	_
9	les	le	BO	_
10	bâtiments	bâtiment	EO	_
11	ont	avoir	BN	_
12	été	être	IN	_
13	détruits	détruire	EN	_
14	.	.	O	_


#Seule reste la dalle béton afin de protéger des contacts directs avec les sols pollués.
1	Seule	seul	O	_
2	reste	reste	O	_
3	la	le	O	_
4	dalle	dalle	O	_
5	béton	béton	O	_
6	afin	afin	O	_
7	de	de	O	_
8	protéger	protéger	O	_
9	des	de	O	_
10	contacts	contact	O	_
11	directs	direct	O	_
12	avec	avec	O	_
13	les	le	O	_
14	sols	sol	O	_
15	pollués	polluer	O	_
16	.	.	O	_


#76.0080
#La société SODIDRO a exploité ce site d'une surface de 3500 m2 de 1978 à 1998.
1	La	le	BO	_
2	société	société	IO	_
3	SODIDRO	SODIDRO	EO	_
4	a	avoir	BN	_
5	exploité	exploiter	EN	_
6	ce	ce	BO	_
7	site	site	EO	_
8	d'	de	O	_
9	une	un	O	_
10	surface	surface	O	_
11	de	de	O	_
12	3500	3500	O	_
13	m2	m2	O	_
14	de	de	BT	_
15	1978	1978	IT	_
16	à	à	IT	_
17	1998	1998	ET	_
18	.	.	ET	_


#Auparavant, de 1870 à 1978, le site était exploité par la société Blin et Blin, fabricants de draps et de tissus de laine.
1	Auparavant	auparavant	O	_
2	,	,	O	_
3	de	de	BT	_
4	1870	1870	IT	_
5	à	à	IT	_
6	1978	1978	ET	_
7	,	,	O	_
8	le	le	BO	_
9	site	site	EO	_
10	était	être	BN	_
11	exploité	exploiter	EN	_
12	par	par	BR	_
13	la	le	BO	_
14	société	société	IO	_
15	Blin	Blin	EO	_
16	et	et	O	_
17	Blin	Blin	EO	_
18	,	,	O	_
19	fabricants	fabricant	BA	_
20	de	de	IA	_
21	draps	drap	IA	_
22	et	et	IA	_
23	de	de	IA	_
24	tissus	tissu	IA	_
25	de	de	IA	_
26	laine	laine	EA	_
27	.	.	O	_


#La société Sodidro était spécialisée dans la fabrication et la distribution de produits d'entretien industriels et ménagers.
1	La	le	BO	_
2	société	société	IO	_
3	Sodidro	Sodidro	EO	_
4	était	être	BR	_
5	spécialisée	spécialiser	IR	_
6	dans	dans	ER	_
7	la	le	BA	_
8	fabrication	fabrication	IA	_
9	et	et	IA	_
10	la	le	IA	_
11	distribution	distribution	IA	_
12	de	de	IA	_
13	produits	produit	IA	_
14	d'	de	IA	_
15	entretien	entretien	IA	_
16	industriels	industriel	IA	_
17	et	et	IA	_
18	ménagers	ménager	EA	_
19	.	.	O	_


#Plus précisément, l'activité comportait deux branches principales :
1	Plus	plus	O	_
2	précisément	précisément	O	_
3	,	,	O	_
4	l'	le	O	_
5	activité	activité	O	_
6	comportait	comporter	O	_
7	deux	deux	O	_
8	branches	branche	O	_
9	principales	principal	O	_
10	:	:	O	_


#- le mélange et la fabrication de détergents liquides,
1	-	-	O	_
2	le	le	O	_
3	mélange	mélange	BA	_
4	et	et	IA	_
5	la	le	IA	_
6	fabrication	fabrication	IA	_
7	de	de	IA	_
8	détergents	détergent	EA	_
9	liquides	liquide	EA	_
10	,	,	O	_


#- le mélange et la fabrication de poudres à laver (pulvérulents).
1	-	-	O	_
2	le	le	O	_
3	mélange	mélange	O	_
4	et	et	O	_
5	la	le	BA	_
6	fabrication	fabrication	IA	_
7	de	de	IA	_
8	poudres	poudre	IA	_
9	à	à	IA	_
10	laver	laver	EA	_
11	(	(	O	_
12	pulvérulents	pulvérulent	O	_
13	)	)	O	_
14	.	.	O	_


#Lors du rachat du site pour y implanter une partie de l'Institut Universitaire de Rouen, des polluants représentatifs de l'activité de la société ont été décelés dans le sol.
1	Lors	lors	BR	_
2	du	de	BN	_
3	rachat	rachat	EN	_
4	du	de	BO	_
5	site	site	EO	_
6	pour	pour	O	_
7	y	y	O	_
8	implanter	implanter	BN	_
9	une	un	BO	_
10	partie	partie	IO	_
11	de	de	IO	_
12	l'	le	BO	_
13	Institut	institut	EO	_
14	Universitaire	universitaire	EO	_
15	de	de	IL	_
16	Rouen	Rouen	EL	_
17	,	,	O	_
18	des	un	BO	_
19	polluants	polluant	EO	_
20	représentatifs	représentatif	O	_
21	de	de	O	_
22	l'	le	BA	_
23	activité	activité	IA	_
24	de	de	IA	_
25	la	le	BO	_
26	société	société	EO	_
27	ont	avoir	BN	_
28	été	être	IN	_
29	décelés	déceler	EN	_
30	dans	dans	O	_
31	le	le	BO	_
32	sol	sol	EO	_
33	.	.	O	_


#Le site a été réhabilité à cette occasion et est toujours occupé par l'institut universitaire de technologie de Rouen.
1	Le	le	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	réhabilité	réhabiliter	EN	_
6	à	à	EN	_
7	cette	ce	BO	_
8	occasion	occasion	EO	_
9	et	et	O	_
10	est	être	BN	_
11	toujours	toujours	IN	_
12	occupé	occuper	EN	_
13	par	par	O	_
14	l'	le	BO	_
15	institut	institut	IO	_
16	universitaire	universitaire	IO	_
17	de	de	IO	_
18	technologie	technologie	EO	_
19	de	de	IL	_
20	Rouen	Rouen	EL	_
21	.	.	O	_


#Les sols sont constitués d'alluvions anciennes de basse terrasses (15 m)constitués de limons à débris de silex (5 à 6 m) et de sables et graviers (2m) surmontant la craie du coniacien dont l'épaisseur est de 40 à 50m.
1	Les	le	O	_
2	sols	sol	O	_
3	sont	être	O	_
4	constitués	constituer	O	_
5	d'	de	O	_
6	alluvions	alluvion	O	_
7	anciennes	ancien	O	_
8	de	de	O	_
9	basse	bas	O	_
10	terrasses	terrasse	O	_
11	(	(	O	_
12	15	15	O	_
13	m)constitués	m)constituer	O	_
14	de	de	O	_
15	limons	limon	O	_
16	à	à	O	_
17	débris	débris	O	_
18	de	de	O	_
19	silex	silex	O	_
20	(	(	O	_
21	5	5	O	_
22	à	à	O	_
23	6	6	O	_
24	m	m	O	_
25	)	)	O	_
26	et	et	O	_
27	de	de	O	_
28	sables	sable	O	_
29	et	et	O	_
30	graviers	gravier	O	_
31	(	(	O	_
32	2	2	O	_
33	m	m	O	_
34	)	)	O	_
35	surmontant	surmonter	O	_
36	la	le	O	_
37	craie	craie	O	_
38	du	de	O	_
