
#67.0082
#Station service ayant connue une fuite d'hydrocarbures détectée le 21 avril 2001.
1	Station	station	BO	_
33	conformément	conformément	O	_
34	aux	à	O	_
35	articles	article	O	_
36	1	1	O	_
37	,	,	O	_
38	2	2	O	_
39	et	et	O	_
40	3	3	O	_
41	de	de	O	_
42	l'	le	O	_
43	arrêté	arrêté	O	_
44	préfectoral	préfectoral	O	_
45	du	de	O	_
46	22	22	BT	_
47	mai	mai	IT	_
48	2000	2000	ET	_
49	.	.	ET	_


#Un contrôle de la qualité des eaux souterraines à eu lieu en décembre 2011.
1	Un	un	BN	_
2	contrôle	contrôle	EN	_
3	de	de	ER	_
4	la	le	BO	_
5	qualité	qualité	IO	_
6	des	de	IO	_
7	eaux	eau	IO	_
8	souterraines	souterrain	IO	_
9	à	à	BN	_
10	eu	avoir	IN	_
11	lieu	lieu	EN	_
12	en	en	BT	_
13	décembre	décembre	IT	_
14	2011	2011	ET	_
15	.	.	ET	_


#D'après l'historique disponible, on observe une diminution sur le long terme des teneurs en 1,1,1-trichloroéthane au niveau des piézomètres 1026 et 1027, et en tétrachloroéthylène au niveau des trois piézomètres avec toutefois une augmentation des teneurs lors de cette dernière campagne.
1	D'	de	O	_
2	après	après	O	_
3	l'	le	O	_
4	historique	historique	O	_
5	disponible	disponible	O	_
6	,	,	O	_
7	on	on	O	_
8	observe	observe	O	_
9	une	un	BN	_
10	diminution	diminution	EN	_
11	sur	sur	BT	_
12	le	le	IT	_
13	long	long	IT	_
14	terme	terme	ET	_
15	des	de	O	_
16	teneurs	teneur	O	_
17	en	en	O	_
18	1,1,1-trichloroéthane	1,1,1-trichloroéthane	O	_
19	au	au	O	_
20	niveau	niveau	O	_
21	des	de	O	_
22	piézomètres	piézomètre	O	_
23	1026	1026	O	_
24	et	et	O	_
25	1027	1027	O	_
26	,	,	O	_
27	et	et	O	_
28	en	en	O	_
29	tétrachloroéthylène	tétrachloroéthylène	O	_
30	au	au	O	_
31	niveau	niveau	O	_
32	des	de	O	_
33	trois	trois	O	_
34	piézomètres	piézomètre	O	_
35	avec	avec	O	_
36	toutefois	toutefois	O	_
37	une	un	O	_
38	augmentation	augmentation	O	_
39	des	de	O	_
40	teneurs	teneur	O	_
41	lors	lors	O	_
42	de	de	BN	_
43	cette	ce	BN	_
44	dernière	dernier	EN	_
45	campagne	campagne	EN	_
46	.	.	O	_


#Ce point sera donc à vérifier lors des prochaines campagnes de contrôle.
1	Ce	ce	O	_
2	point	point	O	_
3	sera	être	O	_
4	donc	donc	O	_
5	à	à	O	_
6	vérifier	vérifier	O	_
7	lors	lors	O	_
8	des	de	O	_
9	prochaines	prochain	O	_
10	campagnes	campagne	O	_
11	de	de	O	_
12	contrôle	contrôle	O	_
13	.	.	O	_


#Une visite de contrôle à été effectuée sur le site le 07 août 2012.
1	Une	un	BN	_
2	visite	visite	IN	_
3	de	de	IN	_
4	contrôle	contrôle	EN	_
5	à	à	BN	_
6	été	être	IN	_
7	effectuée	effectuer	EN	_
8	sur	sur	BL	_
9	le	le	IL	_
10	site	site	EL	_
11	le	le	BT	_
12	07	07	IT	_
13	août	août	IT	_
14	2012	2012	ET	_
15	.	.	ET	_


#Elle n'a pas mis en évidence de non respect des points contrôlés.
1	Elle	lui	BO	_
2	n'	n'	O	_
3	a	avoir	O	_
4	pas	pas	O	_
5	mis	mettre	O	_
6	en	en	O	_
7	évidence	évidence	O	_
8	de	de	O	_
9	non	non	O	_
10	respect	respect	O	_
11	des	de	O	_
12	points	point	O	_
13	contrôlés	contrôler	O	_
14	.	.	O	_


#68.0065
#Dépôt de carburant de l'aéroport de Bâle-Mulhouse.
1	Dépôt	dépôt	BO	_
2	de	de	IO	_
3	carburant	carburant	EO	_
4	de	de	O	_
5	l'	le	BO	_
6	aéroport	aéroport	EO	_
7	de	de	O	_
8	Bâle	Bâle	O	_
9	-	-	O	_
10	Mulhouse	Mulhouse	EL	_
11	.	.	O	_


#Une Evaluation Simplifiée des Risques a été réalisée sur ce site.
1	Une	un	BN	_
2	Evaluation	evaluation	IN	_
3	Simplifiée	simplifier	IN	_
4	des	de	IN	_
5	Risques	risque	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	réalisée	réaliser	EN	_
9	sur	sur	O	_
10	ce	ce	O	_
11	site	site	O	_
12	.	.	O	_


#D'importantes concentrations en hydrocarbures et métaux étaient relevées dans les années 80, mais semblent avoir régréssées ces dernières années jusqu'à disparaître en 1998.
1	D'	d'	O	_
2	importantes	important	O	_
3	concentrations	concentration	O	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	EO	_
6	et	et	O	_
7	métaux	métal	O	_
8	étaient	être	O	_
9	relevées	relever	O	_
10	dans	dans	BT	_
11	les	le	IT	_
12	années	année	IT	_
13	80	80	ET	_
14	,	,	O	_
15	mais	mais	O	_
16	semblent	sembler	O	_
17	avoir	avoir	BN	_
18	régréssées	régrésser	EN	_
19	ces	ce	BT	_
20	dernières	dernier	IT	_
21	années	année	ET	_
22	jusqu'	jusque	O	_
23	à	à	O	_
24	disparaître	disparaître	BN	_
25	en	en	BT	_
26	1998	1998	ET	_
27	.	.	O	_


#Un suivi piézométrique est réalisé sans mise en évidence d'anomalies.
1	Un	un	BA	_
2	suivi	suivi	IA	_
3	piézométrique	piézométrique	EA	_
4	est	être	BN	_
5	réalisé	réaliser	EN	_
6	sans	sans	O	_
7	mise	mise	O	_
8	en	en	O	_
9	évidence	évidence	O	_
10	d'	de	O	_
11	anomalies	anomalie	O	_
12	.	.	O	_


#Le site est soumis à la réalisation d'une ESR, qui a confirmé les propos ci-dessus.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BR	_
4	soumis	soumettre	IR	_
5	à	à	ER	_
6	la	le	BN	_
7	réalisation	réalisation	IN	_
8	d'	de	O	_
9	une	un	O	_
10	ESR	ESR	O	_
11	,	,	O	_
12	qui	qui	O	_
13	a	avoir	O	_
14	confirmé	confirmer	O	_
15	les	le	O	_
16	propos	propos	O	_
17	ci	ci	O	_
18	-	-	O	_
19	dessus	dessus	O	_
20	.	.	O	_


#L'arrêté préfectorale n° 20110242 du 24 janvier 2011 fixe à la société SASCA les prescriptions actuelles en matière d'auto-surveillance des eaux souterraines et superficielles au droit de son site sur la zone aéroportuaire de Bâle-Mulhouse.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectorale	préfectoral	EO	_
4	n°	numéro	O	_
5	20110242	20110242	O	_
6	du	de	O	_
7	24	24	BT	_
8	janvier	janvier	IT	_
9	2011	2011	ET	_
10	fixe	fixe	BN	_
11	à	à	O	_
12	la	le	BO	_
13	société	société	IO	_
14	SASCA	SASCA	IO	_
15	les	le	BO	_
16	prescriptions	prescription	IO	_
17	actuelles	actuel	EO	_
18	en	en	O	_
19	matière	matière	O	_
20	d'	de	BA	_
21	auto-surveillance	auto-surveillance	IA	_
22	des	de	IA	_
23	eaux	eau	IA	_
24	souterraines	souterrain	O	_
25	et	et	O	_
26	superficielles	superficiel	O	_
27	au	au	BL	_
28	droit	droit	IL	_
29	de	de	IL	_
30	son	son	BO	_
31	site	site	EO	_
32	sur	sur	BL	_
33	la	le	IL	_
34	zone	zone	IL	_
35	aéroportuaire	aéroportuaire	IL	_
36	de	de	IL	_
37	Bâle	Bâle	EL	_
38	-	-	EL	_
39	Mulhouse	Mulhouse	EL	_
40	.	.	O	_


#67.0062
#Ce dépôt d'hydrocarbure fait partie du complexe du port aux pétroles de Strasbourg.
1	Ce	ce	BO	_
2	dépôt	dépôt	BO	_
3	d'	de	IO	_
4	hydrocarbure	hydrocarbure	EO	_
5	fait	faire	BR	_
6	partie	partie	IR	_
7	du	de	ER	_
8	complexe	complexe	IO	_
9	du	de	IO	_
10	port	port	IO	_
11	aux	à	IO	_
12	pétroles	pétrole	EO	_
13	de	de	O	_
14	Strasbourg	Strasbourg	O	_
15	.	.	O	_


#Le site est à l’arrêt.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	O	_
4	à	à	O	_
5	l’	l’	O	_
6	arrêt	arrêt	O	_
7	.	.	O	_


#Le site du Complexe du Port Aux Pétroles a été créé en 1923.
1	Le	le	BO	_
2	site	site	EO	_
3	du	de	O	_
4	Complexe	complexe	BO	_
5	du	de	IO	_
6	Port	port	IO	_
7	Aux	à	IO	_
8	Pétroles	pétrole	EO	_
9	a	avoir	BN	_
10	été	être	IN	_
11	créé	créer	EN	_
12	en	en	BT	_
13	1923	1923	ET	_
14	.	.	ET	_


#Zone d'alimentation en carburant des sous-marins allemands pendant la seconde guerre mondiale, les bombardements ont grandement contribués au déversement d'hydrocarbures dans les sols.
1	Zone	zone	BO	_
2	d'	de	IO	_
3	alimentation	alimentation	IO	_
4	en	en	IO	_
5	carburant	carburant	EO	_
6	des	de	O	_
7	sous-marins	sous-marin	O	_
8	allemands	allemand	O	_
9	pendant	pendant	BT	_
10	la	le	IT	_
11	seconde	second	IT	_
12	guerre	guerre	IT	_
13	mondiale	mondial	ET	_
14	,	,	O	_
15	les	le	BN	_
16	bombardements	bombardement	EN	_
17	ont	avoir	BN	_
18	grandement	grandement	IN	_
19	contribués	contribuer	IN	_
20	au	au	O	_
21	déversement	déversement	BN	_
22	d'	de	IN	_
23	hydrocarbures	hydrocarbure	EO	_
24	dans	dans	O	_
25	les	le	O	_
26	sols	sol	O	_
27	.	.	O	_


#Ainsi, la majeure partie de la pollution du site du complexe du port aux pétroles est d'origine historique.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	la	le	BO	_
4	majeure	majeur	IO	_
5	partie	partie	IO	_
6	de	de	IO	_
7	la	le	IO	_
8	pollution	pollution	EO	_
9	du	de	O	_
10	site	site	O	_
11	du	de	O	_
12	complexe	complexe	BO	_
13	du	de	IO	_
14	port	port	IO	_
15	aux	à	IO	_
16	pétroles	pétrole	EO	_
17	est	être	O	_
18	d'	de	O	_
19	origine	origine	O	_
20	historique	historique	O	_
21	.	.	O	_


#Sur le site Mobil ( Wallach), 65 m3 de fioul domestique ont pollué les sols à cause d'une fuite sur une canalisation enterrée en 1987.
1	Sur	sur	BL	_
2	le	le	BO	_
3	site	site	IO	_
4	Mobil	Mobil	EO	_
5	(	(	IL	_
6	Wallach	Wallach	EL	_
7	)	)	O	_
8	,	,	O	_
9	65	65	BO	_
10	m3	m3	IO	_
11	de	de	IO	_
12	fioul	fioul	IO	_
13	domestique	domestique	EO	_
14	ont	avoir	BN	_
15	pollué	polluer	EN	_
16	les	le	BO	_
17	sols	sol	EO	_
18	à	à	BR	_
19	cause	cause	IR	_
20	d'	de	ER	_
21	une	un	ER	_
22	fuite	fuite	ER	_
23	sur	sur	ER	_
24	une	un	BO	_
25	canalisation	canalisation	EO	_
26	enterrée	enterrer	BN	_
27	en	en	BT	_
28	1987	1987	ET	_
29	.	.	O	_


#La pollution s'étendait sur 900 m2, mais la mise en place de 3 puits de dépollution avait permis en quelques mois la récupération de la moitié du produit.
1	La	le	BO	_
2	pollution	pollution	EO	_
3	s'	se	O	_
4	étendait	étendre	O	_
5	sur	sur	O	_
6	900	900	O	_
7	m2	m2	O	_
8	,	,	O	_
9	mais	mais	O	_
10	la	le	BN	_
11	mise	mise	IN	_
12	en	en	IN	_
13	place	place	IN	_
14	de	de	IN	_
15	3	3	IN	_
16	puits	puits	IN	_
17	de	de	IN	_
18	dépollution	dépollution	EN	_
19	avait	avoir	O	_
20	permis	permettre	O	_
21	en	en	BT	_
22	quelques	quelque	IT	_
23	mois	mois	ET	_
24	la	le	O	_
25	récupération	récupération	O	_
26	de	de	O	_
27	la	le	BO	_
28	moitié	moitié	IO	_
29	du	de	IO	_
30	produit	produit	EO	_
31	.	.	O	_


#Lors de la fermeture du dépôt en 1992 et de son démantèlement en 1995, les terres polluées par des hydrocarbures ont été traitées en biopile dans un centre de traitement de Meurthe-et-Moselle.
1	Lors	lors	BR	_
2	de	de	ER	_
3	la	le	BO	_
4	fermeture	fermeture	IO	_
5	du	de	IO	_
6	dépôt	dépôt	EO	_
7	en	en	BT	_
8	1992	1992	ET	_
9	et	et	O	_
10	de	de	O	_
11	son	son	O	_
12	démantèlement	démantèlement	BN	_
13	en	en	BT	_
14	1995	1995	ET	_
15	,	,	ET	_
16	les	le	BO	_
17	terres	terre	BO	_
18	polluées	polluer	EO	_
19	par	par	O	_
20	des	un	O	_
21	hydrocarbures	hydrocarbure	BO	_
22	ont	avoir	BN	_
23	été	être	IN	_
24	traitées	traiter	EN	_
25	en	en	O	_
26	biopile	biopile	O	_
27	dans	dans	O	_
28	un	un	BO	_
29	centre	centre	IO	_
30	de	de	IO	_
31	traitement	traitement	EO	_
32	de	de	O	_
33	Meurthe-et-Moselle	Meurthe-et-Moselle	EA	_
34	.	.	O	_


#Ce terrain, propriété du Port autonome de Strasbourg, bordé d'un côté par le Rhin, de l'autre par le bassin Auberger, est inoccupé depuis son démantèlement.
1	Ce	ce	BO	_
2	terrain	terrain	EO	_
3	,	,	O	_
4	propriété	propriété	BO	_
5	du	de	BO	_
6	Port	port	IO	_
7	autonome	autonome	IO	_
8	de	de	IO	_
9	Strasbourg	Strasbourg	EO	_
10	,	,	O	_
11	bordé	border	BL	_
12	d'	de	BL	_
13	un	un	IL	_
14	côté	côté	IL	_
15	par	par	IL	_
16	le	le	IL	_
17	Rhin	Rhin	EL	_
18	,	,	O	_
19	de	de	O	_
20	l'	le	O	_
21	autre	autre	O	_
22	par	par	O	_
23	le	le	BO	_
24	bassin	bassin	BO	_
25	Auberger	Auberger	EL	_
26	,	,	O	_
27	est	être	BN	_
28	inoccupé	inoccuper	EN	_
29	depuis	depuis	BT	_
30	son	son	IT	_
31	démantèlement	démantèlement	BN	_
32	.	.	O	_


#Un courrier en date du 10 août 2012 a été transmis par l'Inspection des installations classées à l'exploitant pour lui demander la transmission des résultats de l'autosurveillance des eaux souterraines.
1	Un	un	BO	_
2	courrier	courrier	EO	_
3	en	en	BT	_
4	date	date	IT	_
5	du	de	IT	_
6	10	10	IT	_
7	août	août	IT	_
8	2012	2012	ET	_
9	a	avoir	BN	_
10	été	être	IN	_
11	transmis	transmettre	EN	_
12	par	par	O	_
13	l'	le	BO	_
14	Inspection	inspection	IO	_
15	des	de	IO	_
16	installations	installation	IO	_
17	classées	classer	EO	_
18	à	à	O	_
19	l'	le	BO	_
20	exploitant	exploitant	EO	_
21	pour	pour	O	_
22	lui	lui	O	_
23	demander	demander	O	_
24	la	le	BN	_
25	transmission	transmission	EN	_
26	des	de	O	_
27	résultats	résultat	O	_
28	de	de	O	_
29	l'	le	BA	_
30	autosurveillance	autosurveillance	IA	_
31	des	de	IA	_
32	eaux	eau	IA	_
33	souterraines	souterrain	EA	_
34	.	.	O	_


#L'exploitant n'y a toujours pas répondu.
1	L'	le	BO	_
2	exploitant	exploitant	EO	_
3	n'	n'	O	_
4	y	y	O	_
5	a	avoir	O	_
6	toujours	toujours	O	_
7	pas	pas	O	_
8	répondu	répondre	O	_
9	.	.	O	_


#67.0072
#Graviére où une pollution des sols a été mise à jour après démolition d'anciens ateliers.
1	Graviére	graviére	BO	_
2	où	où	BO	_
3	une	un	IO	_
4	pollution	pollution	IO	_
5	des	de	IO	_
6	sols	sol	EO	_
7	a	avoir	BN	_
8	été	être	IN	_
9	mise	mettre	EN	_
10	à	à	EN	_
11	jour	jour	EN	_
12	après	après	BR	_
13	démolition	démolition	BN	_
14	d'	de	EN	_
15	anciens	ancien	BO	_
16	ateliers	atelier	EO	_
17	.	.	O	_


#Une pollution des sols par hydrocarbures et bidons d'huile a été découverte après démolition de la dalle en béton des anciens ateliers.
1	Une	un	BO	_
2	pollution	pollution	IO	_
3	des	de	IO	_
4	sols	sol	EO	_
5	par	par	O	_
6	hydrocarbures	hydrocarbure	BO	_
7	et	et	O	_
8	bidons	bidon	BO	_
9	d'	de	IO	_
10	huile	huile	EO	_
11	a	avoir	BN	_
12	été	être	IN	_
13	découverte	découvrir	EN	_
14	après	après	EN	_
15	démolition	démolition	EN	_
16	de	de	O	_
17	la	le	BO	_
18	dalle	dalle	IO	_
19	en	en	IO	_
20	béton	béton	IO	_
21	des	de	IO	_
22	anciens	ancien	IO	_
23	ateliers	atelier	EO	_
24	.	.	O	_


#Les bidons d'huile avaient été enfouis avant construction de la dalle en 1963.
1	Les	le	BO	_
2	bidons	bidon	BO	_
3	d'	de	IO	_
4	huile	huile	EO	_
5	avaient	avoir	BN	_
6	été	être	IN	_
7	enfouis	enfouir	IN	_
8	avant	avant	IN	_
9	construction	construction	IN	_
10	de	de	IN	_
11	la	le	IN	_
12	dalle	dalle	EN	_
13	en	en	BT	_
14	1963	1963	ET	_
15	.	.	O	_


#Une série de sondages pour déterminer l'étendue de la pollution a été réalisé.
1	Une	un	BO	_
2	série	série	EO	_
3	de	de	O	_
4	sondages	sondage	O	_
5	pour	pour	O	_
6	déterminer	déterminer	O	_
7	l'	le	O	_
8	étendue	étendue	O	_
9	de	de	O	_
10	la	le	O	_
11	pollution	pollution	O	_
12	a	avoir	BN	_
13	été	être	IN	_
14	réalisé	réaliser	EN	_
15	.	.	O	_


#Les travaux de dépollution ont été mis en place par la société ATE-Geoclean.
1	Les	le	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	dépollution	dépollution	EN	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	mis	mettre	EN	_
8	en	en	EN	_
9	place	place	EN	_
10	par	par	BO	_
11	la	le	BO	_
12	société	société	IO	_
13	ATE	ATE	IO	_
14	-	-	IO	_
15	Geoclean	Geoclean	EO	_
16	.	.	O	_


#L'excavation présentait une superficie d'environ 500 m² et a été progressivement élargie d'un peu plus de 150 m² après les premières investigations.
1	L'	le	BN	_
2	excavation	excavation	EN	_
3	présentait	présenter	O	_
4	une	un	O	_
5	superficie	superficie	O	_
6	d'	de	O	_
7	environ	environ	O	_
8	500	500	O	_
9	m²	m²	BO	_
10	et	et	O	_
11	a	avoir	BN	_
12	été	être	IN	_
13	progressivement	progressivement	EN	_
14	élargie	élargir	EN	_
15	d'	de	O	_
16	un	un	O	_
17	peu	peu	O	_
18	plus	plus	O	_
19	de	de	O	_
20	150	150	O	_
21	m²	m²	O	_
22	après	après	O	_
23	les	le	BN	_
24	premières	premier	IN	_
25	investigations	investigation	EN	_
26	.	.	O	_


#Les terres polluées, ont été collectées et eliminées par le société DAPEMO.
1	Les	le	BO	_
2	terres	terre	IO	_
3	polluées	polluer	EO	_
4	,	,	O	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	collectées	collecter	EN	_
8	et	et	O	_
9	eliminées	eliminer	BO	_
10	par	par	O	_
11	le	le	BO	_
12	société	société	IO	_
13	DAPEMO	DAPEMO	EO	_
14	.	.	O	_


#Compte tenu des résultats d'analyses de réception de la fouille 1, aucune investigation complémentaire n'est préconisée.
1	Compte	compte	O	_
2	tenu	tenir	O	_
3	des	de	O	_
4	résultats	résultat	O	_
5	d'	de	O	_
6	analyses	analyse	O	_
7	de	de	O	_
8	réception	réception	O	_
9	de	de	O	_
10	la	le	O	_
11	fouille	fouille	O	_
12	1	1	O	_
13	,	,	O	_
14	aucune	aucun	O	_
15	investigation	investigation	O	_
16	complémentaire	complémentaire	O	_
17	n'	n'	O	_
18	est	être	O	_
19	préconisée	préconiser	O	_
20	.	.	O	_


#67.0157
#La Scierie exploite rue de la Gare à 67190 Heilgenberg des installations de sciage et de traitement du bois.
1	La	le	BO	_
2	Scierie	scierie	EO	_
3	exploite	exploite	BR	_
4	rue	rue	BL	_
5	de	de	IL	_
6	la	le	IL	_
7	Gare	gare	IL	_
8	à	à	IL	_
9	67190	67190	IL	_
10	Heilgenberg	Heilgenberg	EL	_
11	des	un	BN	_
12	installations	installation	IN	_
13	de	de	IN	_
14	sciage	sciage	BA	_
15	et	et	IA	_
16	de	de	IA	_
17	traitement	traitement	IA	_
18	du	de	IA	_
19	bois	bois	EA	_
20	.	.	O	_


#Elle y a été autorisée par l'arrêté préfectoral du 4 avril 1996 complété par celui du 6 juin 2002.
1	Elle	lui	BO	_
2	y	y	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	autorisée	autoriser	EN	_
6	par	par	BO	_
7	l'	le	BO	_
8	arrêté	arrêté	BO	_
9	préfectoral	préfectoral	EO	_
10	du	de	O	_
11	4	4	BT	_
12	avril	avril	IT	_
13	1996	1996	ET	_
14	complété	compléter	O	_
15	par	par	O	_
16	celui	celui	O	_
17	du	de	O	_
18	6	6	BT	_
19	juin	juin	IT	_
20	2002	2002	ET	_
21	.	.	O	_


#Un suivi de la qualité des eaux souterraines a été prescrit et mis en place en raison d'une part de la situation de l'entreprise en périmètre de protection éloignée de captages d'eau et d'autre part des activités de stockage de bois sous eau et de traitement du bois.
1	Un	un	BA	_
2	suivi	suivi	IA	_
3	de	de	IA	_
4	la	le	IA	_
5	qualité	qualité	IA	_
6	des	de	IA	_
7	eaux	eau	IA	_
8	souterraines	souterrain	EA	_
9	a	avoir	BN	_
10	été	être	IN	_
11	prescrit	prescrire	EN	_
12	et	et	O	_
13	mis	mettre	BN	_
14	en	en	IN	_
15	place	place	EN	_
16	en	en	O	_
17	raison	raison	O	_
18	d'	de	O	_
19	une	un	O	_
20	part	part	O	_
21	de	de	O	_
22	la	le	O	_
23	situation	situation	O	_
24	de	de	O	_
25	l'	le	BO	_
26	entreprise	entreprise	EO	_
27	en	en	BL	_
28	périmètre	périmètre	IL	_
29	de	de	IL	_
30	protection	protection	IL	_
31	éloignée	éloigné	IL	_
32	de	de	IL	_
33	captages	captage	IL	_
34	d'	de	IL	_
35	eau	eau	O	_
36	et	et	O	_
37	d'	de	O	_
38	autre	autre	O	_
39	part	part	O	_
40	des	de	BA	_
41	activités	activité	IA	_
42	de	de	IA	_
43	stockage	stockage	IA	_
44	de	de	IA	_
45	bois	bois	IA	_
46	sous	sous	IA	_
47	eau	eau	IA	_
48	et	et	IA	_
49	de	de	IA	_
50	traitement	traitement	IA	_
51	du	de	IA	_
52	bois	bois	EA	_
53	.	.	O	_


#Ce suivi est réalisé à partir de prélèvements réalisés dans quatre piézomètres : un en amont, trois à l'aval.
1	Ce	ce	BN	_
2	suivi	suivi	EA	_
3	est	être	O	_
4	réalisé	réaliser	O	_
5	à	à	O	_
6	partir	partir	O	_
7	de	de	O	_
8	prélèvements	prélèvement	O	_
9	réalisés	réaliser	O	_
10	dans	dans	O	_
11	quatre	quatre	O	_
12	piézomètres	piézomètre	O	_
13	:	:	O	_
14	un	un	O	_
15	en	en	O	_
16	amont	amont	O	_
17	,	,	O	_
18	trois	trois	O	_
19	à	à	O	_
20	l'	le	O	_
21	aval	aval	O	_
22	.	.	O	_


#Les paramètres de contrôle sont les suivants :pH, DCO, DBO5, conductivité, chlorures, sulfates, sodium, zinc, aspect, odeur, 	Mest, hydrocarbures totaux.
1	Les	le	O	_
2	paramètres	paramètre	O	_
3	de	de	O	_
4	contrôle	contrôle	O	_
5	sont	être	O	_
6	les	le	O	_
7	suivants	suivant	O	_
8	:	:	O	_
9	pH	ph	O	_
10	,	,	O	_
11	DCO	dco	O	_
12	,	,	O	_
13	DBO5	dbo5	O	_
14	,	,	O	_
15	conductivité	conductivité	O	_
16	,	,	O	_
17	chlorures	chlorure	O	_
18	,	,	O	_
19	sulfates	sulfate	O	_
20	,	,	O	_
21	sodium	sodium	O	_
22	,	,	O	_
23	zinc	zinc	O	_
24	,	,	O	_
25	aspect	aspect	O	_
26	,	,	O	_
27	odeur	odeur	O	_
28	,	,	O	_
29				_
30	Mest	Mest	O	_
31	,	,	O	_
32	hydrocarbures	hydrocarbure	O	_
33	totaux	total	O	_
34	.	.	O	_


#Les eaux souterraines présentent des teneurs qui se maintiennent en dessous des valeurs fixées par l'arrêté ministériel du 11 janvier 2007 relatif aux limites et références de qualité des eaux brutes et des eaux destinées à la consommation humaine.
1	Les	le	O	_
2	eaux	eau	O	_
3	souterraines	souterrain	O	_
4	présentent	présenter	O	_
5	des	un	O	_
6	teneurs	teneur	O	_
7	qui	qui	O	_
8	se	se	O	_
9	maintiennent	maintenir	O	_
10	en	en	O	_
11	dessous	dessous	O	_
12	des	de	O	_
13	valeurs	valeur	O	_
14	fixées	fixer	O	_
15	par	par	O	_
16	l'	le	BO	_
17	arrêté	arrêté	BO	_
18	ministériel	ministériel	EO	_
19	du	de	O	_
20	11	11	BT	_
21	janvier	janvier	IT	_
22	2007	2007	ET	_
23	relatif	relatif	O	_
24	aux	à	O	_
25	limites	limite	O	_
26	et	et	O	_
27	références	référence	O	_
28	de	de	O	_
29	qualité	qualité	O	_
30	des	de	O	_
31	eaux	eau	O	_
32	brutes	brut	O	_
33	et	et	O	_
34	des	de	O	_
35	eaux	eau	O	_
36	destinées	destiner	O	_
37	à	à	O	_
38	la	le	O	_
39	consommation	consommation	O	_
40	humaine	humain	O	_
41	.	.	O	_


#A signaler toutefois une anomalie sur les teneurs en chlorures, en sulfates et en sodium qui sont plus élevées à l'amont du site qu'à son aval.
1	A	à	O	_
2	signaler	signaler	O	_
3	toutefois	toutefois	O	_
4	une	un	O	_
5	anomalie	anomalie	O	_
6	sur	sur	O	_
7	les	le	O	_
8	teneurs	teneur	O	_
9	en	en	O	_
10	chlorures	chlorure	O	_
11	,	,	O	_
12	en	en	O	_
13	sulfates	sulfate	O	_
14	et	et	O	_
15	en	en	O	_
16	sodium	sodium	O	_
17	qui	qui	O	_
18	sont	être	O	_
19	plus	plus	O	_
20	élevées	élevé	O	_
21	à	à	O	_
22	l'	le	O	_
23	amont	amont	IL	_
24	du	de	IL	_
25	site	site	EL	_
26	qu'	que	O	_
27	à	à	O	_
28	son	son	O	_
29	aval	aval	BO	_
30	.	.	O	_


#68.0126
#Usine de production de mousses de polyuréthane.
1	Usine	usine	IO	_
2	de	de	IO	_
3	production	production	IA	_
4	de	de	IA	_
5	mousses	mousse	IA	_
6	de	de	IA	_
7	polyuréthane	polyuréthane	EA	_
8	.	.	O	_


#L'autorisation d'exploiter le site est régie par les prescriptions figurant dans l'arrêté codificatif du 26 novembre 2006.
1	L'	le	BN	_
2	autorisation	autorisation	EN	_
3	d'	de	O	_
4	exploiter	exploiter	BN	_
5	le	le	BO	_
6	site	site	EO	_
7	est	être	BN	_
8	régie	régir	EN	_
9	par	par	O	_
10	les	le	O	_
11	prescriptions	prescription	O	_
12	figurant	figurer	O	_
13	dans	dans	O	_
14	l'	le	BO	_
15	arrêté	arrêté	IO	_
16	codificatif	codificatif	EO	_
17	du	de	O	_
18	26	26	BT	_
19	novembre	novembre	IT	_
20	2006	2006	ET	_
21	.	.	ET	_


#Une surveillance de la nappe au droit du site est réalisée semestriellement.
1	Une	un	BA	_
2	surveillance	surveillance	EA	_
3	de	de	O	_
4	la	le	BO	_
5	nappe	nappe	EO	_
6	au	au	IO	_
7	droit	droit	IO	_
8	du	de	IO	_
9	site	site	EO	_
10	est	être	BN	_
11	réalisée	réaliser	EN	_
12	semestriellement	semestriellement	ET	_
13	.	.	O	_


#Ce site a été soumis à la réalisation d'une Evaluation Simplifiée des Risques finalisée en 2006.
1	Ce	ce	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	soumis	soumettre	EN	_
6	à	à	ER	_
7	la	le	BN	_
8	réalisation	réalisation	IN	_
9	d'	de	IN	_
10	une	un	IN	_
11	Evaluation	evaluation	IN	_
12	Simplifiée	simplifier	IN	_
13	des	de	IN	_
14	Risques	risque	EN	_
15	finalisée	finaliser	BN	_
16	en	en	BT	_
17	2006	2006	ET	_
18	.	.	ET	_


#Usine de production de mousses de polyuréthane.
1	Usine	usine	IO	_
2	de	de	IO	_
3	production	production	IA	_
