
#67.0104
#Terril situé sur l'ancien siège Daniel Mieg de l'ancienne exploitation pétrolière de Pechelbronn, à proximité des puits III et VII.
1	Terril	Terril	BR	_
1	Ce	ce	BO	_
2	site	site	EO	_
3	accueille	accueillir	BR	_
4	depuis	depuis	BT	_
5	de	de	IT	_
6	nombreuses	nombreux	IT	_
7	décennies	décennie	ET	_
8	une	un	BO	_
9	fonderie	fonderie	BA	_
10	de	de	IA	_
11	fonte	fonte	EA	_
12	.	.	O	_


#L'arrêté préfectoral du 22/01/2003 prescrit l'élaboration d'une ESR.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	IO	_
4	du	de	IO	_
5	22/01/2003	22/01/2003	ET	_
6	prescrit	prescrire	BN	_
7	l'	le	BO	_
8	élaboration	élaboration	EO	_
9	d'	de	O	_
10	une	un	O	_
11	ESR	esr	O	_
12	.	.	O	_


#Elle a été remise à l'administration.
1	Elle	lui	BO	_
2	a	avoir	BN	_
3	été	être	IN	_
4	remise	remettre	EN	_
5	à	à	O	_
6	l'	le	BO	_
7	administration	administration	EO	_
8	.	.	O	_


#Des sondages ont révélé d'importantes concentrations en fer et en aluminium dans le sol.
1	Des	un	BN	_
2	sondages	sondage	EN	_
3	ont	avoir	EN	_
4	révélé	révéler	EN	_
5	d'	d'	O	_
6	importantes	important	O	_
7	concentrations	concentration	O	_
8	en	en	O	_
9	fer	fer	BO	_
10	et	et	O	_
11	en	en	O	_
12	aluminium	aluminium	BO	_
13	dans	dans	O	_
14	le	le	O	_
15	sol	sol	O	_
16	.	.	O	_


#Cette situation n'est pas incompatible avec l'usage actuel du site.
1	Cette	ce	O	_
2	situation	situation	O	_
3	n'	n'	O	_
4	est	être	O	_
5	pas	pas	O	_
6	incompatible	incompatible	O	_
7	avec	avec	O	_
8	l'	le	O	_
9	usage	usage	O	_
10	actuel	actuel	O	_
11	du	de	O	_
12	site	site	O	_
13	.	.	O	_


#Dossier "diagnostic métaux" dans les sols demandé par arrêté prefectoral  01/08/05
1	Dossier	dossier	O	_
2	"	"	O	_
3	diagnostic	diagnostic	EN	_
4	métaux	métal	O	_
5	"	"	O	_
6	dans	dans	O	_
7	les	le	O	_
8	sols	sol	O	_
9	demandé	demander	O	_
10	par	par	O	_
11	arrêté	arrêté	O	_
12	prefectoral	prefectoral	IO	_
13	 	 	BT	_
14	01/08/05	01/08/05	IT	_


#Rapport final remis en octobre 2005 :
1	Rapport	rapport	O	_
2	final	final	O	_
3	remis	remettre	O	_
4	en	en	BT	_
5	octobre	octobre	IT	_
6	2005	2005	ET	_
7	:	:	O	_


#* teneur en Pb (206 mg/kg MS) a peine supérieure à VDSS (200 mg/kg MS) dans l'enceinte de l'usine
1	*	*	O	_
2	teneur	teneur	O	_
3	en	en	O	_
4	Pb	problème	O	_
5	(	(	O	_
6	206	206	O	_
7	mg	milligramme	O	_
8	/	sur	O	_
9	kg	kilogramme	O	_
10	MS	m	O	_
11	)	)	O	_
12	a	à	O	_
13	peine	peine	O	_
14	supérieure	supérieur	O	_
15	à	à	O	_
16	VDSS	VDSS	O	_
17	(	(	O	_
18	200	200	O	_
19	mg	milligramme	O	_
20	/	sur	O	_
21	kg	kilogramme	O	_
22	MS	m	O	_
23	)	)	O	_
24	dans	dans	O	_
25	l'	le	O	_
26	enceinte	enceinte	O	_
27	de	de	O	_
28	l'	le	O	_
29	usine	usine	O	_


#* pour le reste OK.
1	*	*	O	_
2	pour	pour	O	_
3	le	le	O	_
4	reste	reste	O	_
5	OK	OK	O	_
6	.	.	O	_


#Conclusion : pas d'investigations complémentaires nécessaires.
1	Conclusion	conclusion	O	_
2	:	:	O	_
3	pas	pas	O	_
4	d'	de	O	_
5	investigations	investigation	O	_
6	complémentaires	complémentaire	O	_
7	nécessaires	nécessaire	O	_
8	.	.	O	_


#68.0058
#Usine de fabrication d'intermédiaires du nylon (HCN + ADN + HMD) depuis 1992.
1	Usine	usine	IO	_
2	de	de	IO	_
3	fabrication	fabrication	IO	_
4	d'	de	O	_
5	intermédiaires	intermédiaire	O	_
6	du	de	O	_
7	nylon	nylon	EO	_
8	(	(	O	_
9	HCN	hcn	O	_
10	+	plus	O	_
11	ADN	adn	O	_
12	+	plus	O	_
13	HMD	hmd	O	_
14	)	)	O	_
15	depuis	depuis	BT	_
16	1992	1992	ET	_
17	.	.	ET	_


#Ce site est contiguë au site de Rhodia Polyamides Intermediates (RHODIA PI). le site est toujours en activité.
1	Ce	ce	BO	_
2	site	site	EO	_
3	est	être	O	_
4	contiguë	contigu	IL	_
5	au	au	IL	_
6	site	site	IL	_
7	de	de	IL	_
8	Rhodia	Rhodia	BO	_
9	Polyamides	Polyamides	EO	_
10	Intermediates	intermediate	EO	_
11	(	(	O	_
12	RHODIA	RHODIA	O	_
13	PI	pi	O	_
14	)	)	O	_
15	.	.	O	_
16	le	le	BO	_
17	site	site	EO	_
18	est	être	BN	_
19	toujours	toujours	IN	_
20	en	en	IN	_
21	activité	activité	EN	_
22	.	.	O	_


#Ce site fait l'objet d'un suivi concernant la pollution entrainée dans la nappe d'eau souterraine.
1	Ce	ce	BO	_
2	site	site	EO	_
3	fait	faire	BR	_
4	l'	le	IR	_
5	objet	objet	IR	_
6	d'	de	ER	_
7	un	un	BN	_
8	suivi	suivi	EA	_
9	concernant	concerner	BR	_
10	la	le	BO	_
11	pollution	pollution	EO	_
12	entrainée	entrainer	BR	_
13	dans	dans	ER	_
14	la	le	BO	_
15	nappe	nappe	EO	_
16	d'	de	O	_
17	eau	eau	O	_
18	souterraine	souterrain	O	_
19	.	.	O	_


#L'Evaluation Simplifiée des Risques a été achevée le 23 juin 2000.
1	L'	le	O	_
2	Evaluation	evaluation	BN	_
3	Simplifiée	simplifier	IN	_
4	des	de	IN	_
5	Risques	risque	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	achevée	achever	EN	_
9	le	le	BT	_
10	23	23	IT	_
11	juin	juin	IT	_
12	2000	2000	ET	_
13	.	.	ET	_


#Une source de pollution résiduelle au bromoéthane a été localisée dans les sols, suite au démantèlement d'un atelier et au décapage des terrains.
1	Une	un	BO	_
2	source	source	IO	_
3	de	de	IO	_
4	pollution	pollution	IO	_
5	résiduelle	résiduel	EO	_
6	au	au	O	_
7	bromoéthane	bromoéthane	BO	_
8	a	avoir	BN	_
9	été	être	IN	_
10	localisée	localiser	EN	_
11	dans	dans	O	_
12	les	le	O	_
13	sols	sol	O	_
14	,	,	O	_
15	suite	suite	BR	_
16	au	au	BN	_
17	démantèlement	démantèlement	BN	_
18	d'	de	IN	_
19	un	un	BO	_
20	atelier	atelier	EO	_
21	et	et	O	_
22	au	au	BN	_
23	décapage	décapage	BN	_
24	des	de	IN	_
25	terrains	terrain	EN	_
26	.	.	O	_


#Le site est classé 2 : à surveiller.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	O	_
4	classé	classer	O	_
5	2	2	O	_
6	:	:	O	_
7	à	à	O	_
8	surveiller	surveiller	O	_
9	.	.	O	_


#Par ailleurs, le site a connu une pollution accidentelle de la nappe par les nitrates dans les années 80.
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	le	le	BO	_
5	site	site	EO	_
6	a	avoir	BN	_
7	connu	connaître	EN	_
8	une	un	BN	_
9	pollution	pollution	IN	_
10	accidentelle	accidentel	EN	_
11	de	de	O	_
12	la	le	BO	_
13	nappe	nappe	EO	_
14	par	par	O	_
15	les	le	BO	_
16	nitrates	nitrate	EO	_
17	dans	dans	BT	_
18	les	le	IT	_
19	années	année	IT	_
20	80	80	ET	_
21	.	.	O	_


#Une barrière hydraulique commune au deux sites est en fonctionnement sur le site de Rhodia PI.
1	Une	un	BO	_
2	barrière	barrière	IO	_
3	hydraulique	hydraulique	EO	_
4	commune	commun	O	_
5	au	au	O	_
6	deux	deux	BO	_
7	sites	site	EO	_
8	est	être	BN	_
9	en	en	IN	_
10	fonctionnement	fonctionnement	EN	_
11	sur	sur	BL	_
12	le	le	IL	_
13	site	site	EL	_
14	de	de	O	_
15	Rhodia	Rhodia	BO	_
16	PI	pi	EO	_
17	.	.	O	_


#Un suivi de la nappe est également assuré sur site et en aval.
1	Un	un	BA	_
2	suivi	suivi	EA	_
3	de	de	O	_
4	la	le	BO	_
5	nappe	nappe	EO	_
6	est	être	O	_
7	également	également	O	_
8	assuré	assurer	O	_
9	sur	sur	O	_
10	site	site	O	_
11	et	et	O	_
12	en	en	O	_
13	aval	aval	BO	_
14	.	.	O	_


#Les analyses ne mettent pas en évidence d'impact significatif des eaux souterraines sur les piézomètres au droit du site.
1	Les	le	O	_
2	analyses	analyse	O	_
3	ne	ne	O	_
4	mettent	mettre	O	_
5	pas	pas	O	_
6	en	en	O	_
7	évidence	évidence	O	_
8	d'	d'	O	_
9	impact	impact	O	_
10	significatif	significatif	O	_
11	des	de	O	_
12	eaux	eau	O	_
13	souterraines	souterrain	O	_
14	sur	sur	O	_
15	les	le	O	_
16	piézomètres	piézomètre	O	_
17	au	au	BL	_
18	droit	droit	IL	_
19	du	de	IL	_
20	site	site	EL	_
21	.	.	O	_


#Par ailleurs, la nappe phréatique est actuellement polluée par du cyclohexane suite à un rejet accidentel important de ce produit (quantité estimée entre 850 et 1200 tonnes) survenu en décembre 2002.
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	phréatique	phréatique	O	_
7	est	être	BN	_
8	actuellement	actuellement	IN	_
9	polluée	polluer	EN	_
10	par	par	EN	_
11	du	de	BO	_
12	cyclohexane	cyclohexane	EO	_
13	suite	suite	O	_
14	à	à	O	_
15	un	un	BN	_
16	rejet	rejet	IN	_
17	accidentel	accidentel	EN	_
18	important	important	O	_
19	de	de	O	_
20	ce	ce	O	_
21	produit	produit	O	_
22	(	(	O	_
23	quantité	quantité	O	_
24	estimée	estimer	O	_
25	entre	entre	O	_
26	850	850	O	_
27	et	et	O	_
28	1200	1200	O	_
29	tonnes	tonne	O	_
30	)	)	O	_
31	survenu	survenir	O	_
32	en	en	BT	_
33	décembre	décembre	IT	_
34	2002	2002	ET	_
35	.	.	O	_


#Des opérations de dépollution (pompage, stripping, venting) ont été réalisées, plus de 1000 t ont été récupérées au 1er octobre 2010, dont près de 570 tonnes ont été recyclées.
1	Des	un	BN	_
2	opérations	opération	BN	_
3	de	de	IN	_
4	dépollution	dépollution	EN	_
5	(	(	O	_
6	pompage	pompage	EN	_
7	,	,	O	_
8	stripping	stripping	BN	_
9	,	,	IN	_
10	venting	venting	EN	_
11	)	)	EN	_
12	ont	avoir	BN	_
13	été	être	IN	_
14	réalisées	réaliser	EN	_
15	,	,	O	_
16	plus	plus	O	_
17	de	de	O	_
18	1000	1000	O	_
19	t	t	O	_
20	ont	avoir	BN	_
21	été	être	IN	_
22	récupérées	récupérer	EN	_
23	au	au	BT	_
24	1er	premier	IT	_
25	octobre	octobre	IT	_
26	2010	2010	ET	_
27	,	,	ET	_
28	dont	dont	O	_
29	près	près	O	_
30	de	de	O	_
31	570	570	O	_
32	tonnes	tonne	O	_
33	ont	avoir	BN	_
34	été	être	IN	_
35	recyclées	recycler	IN	_
36	.	.	O	_


#Les opérations de pompage sont arrivées en limite technique (la récupération du cyclohexane est devenue très faible).
1	Les	le	BN	_
2	opérations	opération	IN	_
3	de	de	IN	_
4	pompage	pompage	EN	_
5	sont	être	O	_
6	arrivées	arriver	O	_
7	en	en	O	_
8	limite	limite	O	_
9	technique	technique	O	_
10	(	(	O	_
11	la	le	O	_
12	récupération	récupération	O	_
13	du	de	O	_
14	cyclohexane	cyclohexane	O	_
15	est	être	BO	_
16	devenue	devenir	EN	_
17	très	très	O	_
18	faible	faible	O	_
19	)	)	O	_
20	.	.	O	_


#Une nouvelle technique de dépollution  par bio-stimulation des micro-organismes naturellement présents dans les sols a été mise en en place début 2013.
1	Une	un	BO	_
2	nouvelle	nouveau	IO	_
3	technique	technique	IO	_
4	de	de	IO	_
5	dépollution	dépollution	EN	_
6	 	 	O	_
7	par	par	O	_
8	bio-stimulation	bio-stimulation	O	_
9	des	de	O	_
10	micro-organismes	micro-organisme	O	_
11	naturellement	naturellement	O	_
12	présents	présent	O	_
13	dans	dans	O	_
14	les	le	O	_
15	sols	sol	BN	_
16	a	avoir	IN	_
17	été	être	IN	_
18	mise	mettre	IN	_
19	en	en	IN	_
20	en	en	IN	_
21	place	place	EN	_
22	début	début	BT	_
23	2013	2013	ET	_
24	.	.	ET	_


#Cette technique consiste à stimuler par oxygénation l'activité des bactéries qui dégradent les composés organiques présents dans les sols dont le cyclohexane.
1	Cette	ce	O	_
2	technique	technique	O	_
3	consiste	consiste	O	_
4	à	à	O	_
5	stimuler	stimuler	O	_
6	par	par	O	_
7	oxygénation	oxygénation	IN	_
8	l'	le	O	_
9	activité	activité	O	_
10	des	de	O	_
11	bactéries	bactérie	O	_
12	qui	qui	O	_
13	dégradent	dégrader	O	_
14	les	le	O	_
15	composés	composé	O	_
16	organiques	organique	O	_
17	présents	présent	O	_
18	dans	dans	O	_
19	les	le	O	_
20	sols	sol	O	_
21	dont	dont	O	_
22	le	le	O	_
23	cyclohexane	cyclohexane	O	_
24	.	.	O	_


#La surveillance de la qualité de l'eau souterraine au droit du site et en aval est étroitement surveillée.
1	La	le	BA	_
2	surveillance	surveillance	IA	_
3	de	de	IA	_
4	la	le	IA	_
5	qualité	qualité	IA	_
6	de	de	IA	_
7	l'	le	IA	_
8	eau	eau	IO	_
9	souterraine	souterrain	EO	_
10	au	au	BL	_
11	droit	droit	IL	_
12	du	de	IL	_
13	site	site	EL	_
14	et	et	O	_
15	en	en	BL	_
16	aval	aval	IL	_
17	est	être	BN	_
18	étroitement	étroitement	BN	_
19	surveillée	surveiller	EN	_
20	.	.	O	_


#Aucun impact de cette pollution en aval du site n'a été détecté à ce jour.
1	Aucun	aucun	BO	_
2	impact	impact	EO	_
3	de	de	O	_
4	cette	ce	BO	_
5	pollution	pollution	EO	_
6	en	en	BL	_
7	aval	aval	IL	_
8	du	de	IL	_
9	site	site	EL	_
10	n'	n'	O	_
11	a	avoir	O	_
12	été	être	IN	_
13	détecté	détecter	EN	_
14	à	à	BT	_
15	ce	ce	IT	_
16	jour	jour	ET	_
17	.	.	O	_


#68.0045
#Entreprise de fabrication de roulements à rouleaux coniques depuis 1959.
1	Entreprise	entreprise	BO	_
2	de	de	IO	_
3	fabrication	fabrication	IO	_
4	de	de	IO	_
5	roulements	roulement	IO	_
6	à	à	IO	_
7	rouleaux	rouleau	IO	_
8	coniques	conique	EO	_
9	depuis	depuis	BT	_
10	1959	1959	ET	_
11	.	.	ET	_


#Ce site a été soumis à la réalisation d'une Evaluation Simplifiée des Risques par arrêté préfectoral du 15/12/1999.
1	Ce	ce	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	soumis	soumettre	EN	_
6	à	à	IL	_
7	la	le	IL	_
8	réalisation	réalisation	IL	_
9	d'	de	IL	_
10	une	un	IN	_
11	Evaluation	evaluation	IN	_
12	Simplifiée	simplifier	IN	_
13	des	de	IN	_
14	Risques	risque	EN	_
15	par	par	O	_
16	arrêté	arrêté	BO	_
17	préfectoral	préfectoral	EO	_
18	du	de	BT	_
19	15/12/1999	15/12/1999	IT	_
20	.	.	ET	_


#Cette Evaluation Simplifiée des Risques a été remise le 12 juillet 2001.
1	Cette	ce	BO	_
2	Evaluation	evaluation	BN	_
3	Simplifiée	simplifier	IN	_
4	des	de	IN	_
5	Risques	risque	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	remise	remettre	EN	_
9	le	le	BT	_
10	12	12	IT	_
11	juillet	juillet	IT	_
12	2001	2001	ET	_
13	.	.	ET	_


#Les sondages de terrains montrent des pollutions très localisées en chrome, nickel et hydrocarbures totaux.
1	Les	le	BN	_
2	sondages	sondage	IN	_
3	de	de	IN	_
4	terrains	terrain	EN	_
5	montrent	montrer	O	_
6	des	un	O	_
7	pollutions	pollution	O	_
8	très	très	O	_
9	localisées	localiser	EN	_
10	en	en	O	_
11	chrome	chrome	BO	_
12	,	,	O	_
13	nickel	nickel	O	_
14	et	et	O	_
15	hydrocarbures	hydrocarbure	O	_
16	totaux	total	O	_
17	.	.	O	_


#Les analyses d'eau de la nappe sur ces paramètres montrent l'absence de ces composés en amont et en aval du site.
1	Les	le	O	_
2	analyses	analyse	O	_
3	d'	de	O	_
4	eau	eau	O	_
5	de	de	O	_
6	la	le	O	_
7	nappe	nappe	O	_
8	sur	sur	O	_
9	ces	ce	O	_
10	paramètres	paramètre	O	_
11	montrent	montrer	O	_
12	l'	le	O	_
13	absence	absence	O	_
14	de	de	O	_
15	ces	ce	O	_
16	composés	composé	O	_
17	en	en	BL	_
18	amont	amont	IL	_
19	et	et	IL	_
20	en	en	IL	_
21	aval	aval	IL	_
22	du	de	IL	_
23	site	site	EL	_
24	.	.	O	_


#L'ESR a mis en évidence 3 sources de pollution en substances organiques et métaux.
1	L'	le	O	_
2	ESR	esr	O	_
3	a	avoir	O	_
4	mis	mettre	O	_
5	en	en	O	_
6	évidence	évidence	O	_
7	3	3	BO	_
8	sources	source	IO	_
9	de	de	IO	_
10	pollution	pollution	EO	_
11	en	en	O	_
12	substances	substance	O	_
13	organiques	organique	O	_
14	et	et	O	_
15	métaux	métal	O	_
16	.	.	O	_


#Des investigations complémentaires ont néanmoins été prescrites lors du renouvellement d'autorisation par arrêté préfectoral du 6 juillet 2005.  Ces investigations complémentaires ont été réalisées et ont montré que les sources de pollution sont très localisées et ne sont pas en contact avec la nappe phréatique.
1	Des	un	BO	_
2	investigations	investigation	IO	_
3	complémentaires	complémentaire	EO	_
4	ont	avoir	BN	_
5	néanmoins	néanmoins	IN	_
6	été	être	EN	_
7	prescrites	prescrire	EN	_
8	lors	lors	BT	_
9	du	de	BN	_
10	renouvellement	renouvellement	IN	_
11	d'	de	EN	_
12	autorisation	autorisation	EN	_
13	par	par	O	_
14	arrêté	arrêté	BO	_
15	préfectoral	préfectoral	EO	_
16	du	de	O	_
17	6	6	BT	_
18	juillet	juillet	IT	_
19	2005	2005	ET	_
20	.	.	ET	_
21	 	 	BN	_
22	Ces	ce	BN	_
23	investigations	investigation	IN	_
24	complémentaires	complémentaire	EN	_
25	ont	avoir	BN	_
26	été	être	IN	_
27	réalisées	réaliser	EN	_
28	et	et	O	_
29	ont	avoir	O	_
30	montré	montrer	O	_
31	que	que	BO	_
32	les	le	BO	_
33	sources	source	IO	_
34	de	de	IO	_
35	pollution	pollution	EO	_
36	sont	être	O	_
37	très	très	O	_
38	localisées	localiser	O	_
39	et	et	O	_
40	ne	ne	O	_
41	sont	être	O	_
42	pas	pas	O	_
43	en	en	O	_
44	contact	contact	O	_
45	avec	avec	O	_
46	la	le	O	_
47	nappe	nappe	O	_
48	phréatique	phréatique	O	_
49	.	.	O	_


#En 2011 lors de la suppression d'anciennes citernes utilisées pour le stockage d'huiles usagées et auparavant pour le stockage de fioul de la chaufferie, une pollution aux hydrocarbures a été découverte.
1	En	en	BT	_
2	2011	2011	ET	_
3	lors	lors	BR	_
4	de	de	BN	_
5	la	le	BN	_
6	suppression	suppression	BN	_
7	d'	de	IN	_
8	anciennes	ancien	IO	_
9	citernes	citerne	EO	_
10	utilisées	utiliser	BR	_
11	pour	pour	ER	_
12	le	le	BA	_
13	stockage	stockage	IA	_
14	d'	de	IA	_
15	huiles	huile	BO	_
16	usagées	usager	EA	_
17	et	et	O	_
18	auparavant	auparavant	O	_
19	pour	pour	O	_
20	le	le	BA	_
21	stockage	stockage	IA	_
22	de	de	IA	_
23	fioul	fioul	IA	_
24	de	de	IA	_
25	la	le	IA	_
26	chaufferie	chaufferie	IA	_
27	,	,	O	_
28	une	un	BO	_
29	pollution	pollution	EO	_
30	aux	à	O	_
31	hydrocarbures	hydrocarbure	BO	_
32	a	avoir	BN	_
33	été	être	IN	_
34	découverte	découvrir	EN	_
35	.	.	O	_


#L'arrêté du 20 octobre 2011 demande la caractérisation de la pollution, l'élimination des terres polluées, la définition d'un réseau de surveillance des eaux souterraines en aval de la zone impactée, la surveillance des eaux souterraines et un plan de gestion.
1	L'	le	O	_
2	arrêté	arrêté	O	_
3	du	de	O	_
4	20	20	BT	_
5	octobre	octobre	IT	_
6	2011	2011	ET	_
7	demande	demande	BN	_
8	la	le	BN	_
9	caractérisation	caractérisation	IN	_
10	de	de	IN	_
11	la	le	IN	_
12	pollution	pollution	EN	_
13	,	,	O	_
14	l'	le	BN	_
15	élimination	élimination	BN	_
16	des	de	IN	_
17	terres	terre	BO	_
18	polluées	polluer	EO	_
19	,	,	O	_
20	la	le	O	_
21	définition	définition	O	_
22	d'	de	O	_
23	un	un	O	_
24	réseau	réseau	O	_
25	de	de	O	_
26	surveillance	surveillance	BA	_
27	des	de	IA	_
28	eaux	eau	IA	_
29	souterraines	souterrain	EA	_
30	en	en	BL	_
31	aval	aval	IL	_
32	de	de	IL	_
33	la	le	BO	_
34	zone	zone	BO	_
35	impactée	impacter	EO	_
36	,	,	O	_
37	la	le	BA	_
38	surveillance	surveillance	IA	_
39	des	de	IA	_
40	eaux	eau	IA	_
41	souterraines	souterrain	EA	_
42	et	et	O	_
43	un	un	BO	_
44	plan	plan	IO	_
45	de	de	IO	_
46	gestion	gestion	EO	_
47	.	.	O	_


#La zone source des sols a été excavé et traités hors site.
1	La	le	BO	_
2	zone	zone	IO	_
3	source	source	IO	_
4	des	de	IO	_
5	sols	sol	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	excavé	excaver	EN	_
9	et	et	O	_
10	traités	traiter	IN	_
11	hors	hors	IN	_
12	site	site	EN	_
13	.	.	O	_


#Deux piézomètres créés en aval de la zone ne montre pas d'atteinte de la nappe en aval.
1	Deux	Deux	BO	_
2	piézomètres	piézomètre	EO	_
3	créés	créer	BN	_
4	en	en	BL	_
5	aval	aval	IL	_
6	de	de	IL	_
7	la	le	IL	_
8	zone	zone	EL	_
9	ne	ne	O	_
10	montre	montre	O	_
11	pas	pas	O	_
12	d'	d'	O	_
13	atteinte	atteinte	O	_
14	de	de	O	_
15	la	le	O	_
16	nappe	nappe	O	_
17	en	en	O	_
18	aval	aval	O	_
19	.	.	O	_


#La surveillance de cette zone se poursuit compte-tenu de la pollution résiduelle dans la zone saturée.
1	La	le	BA	_
2	surveillance	surveillance	EA	_
3	de	de	O	_
4	cette	ce	BO	_
5	zone	zone	EO	_
6	se	se	O	_
7	poursuit	poursuivre	O	_
8	compte-tenu	compte-tenu	O	_
9	de	de	O	_
10	la	le	O	_
11	pollution	pollution	O	_
12	résiduelle	résiduel	O	_
13	dans	dans	O	_
14	la	le	BO	_
15	zone	zone	IO	_
16	saturée	saturer	EO	_
17	.	.	O	_


#Dans le cadre d'une démarche volontaire, le groupe Timken a engagé une évaluation environnementale de ses sites et en particulier celui de Colmar.
1	Dans	dans	BR	_
2	le	le	IR	_
3	cadre	cadre	IR	_
4	d'	de	ER	_
5	une	un	O	_
6	démarche	démarche	O	_
7	volontaire	volontaire	O	_
8	,	,	O	_
9	le	le	BO	_
10	groupe	groupe	IO	_
11	Timken	Timken	EO	_
12	a	avoir	BN	_
13	engagé	engager	EN	_
14	une	un	BN	_
15	évaluation	évaluation	IN	_
16	environnementale	environnemental	EN	_
17	de	de	O	_
18	ses	son	BN	_
19	sites	site	EN	_
20	et	et	O	_
21	en	en	O	_
22	particulier	particulier	O	_
23	celui	celui	O	_
24	de	de	O	_
25	Colmar	Colmar	EN	_
26	.	.	O	_


#Les investigations réalisées ont mis en évidence deux zones source de pollution aux hydrocarbures.
1	Les	le	BN	_
2	investigations	investigation	IN	_
3	réalisées	réaliser	EN	_
4	ont	avoir	BR	_
5	mis	mettre	IR	_
6	en	en	IR	_
7	évidence	évidence	ER	_
8	deux	deux	BO	_
9	zones	zone	IO	_
10	source	source	IO	_
11	de	de	IO	_
12	pollution	pollution	EO	_
13	aux	à	O	_
14	hydrocarbures	hydrocarbure	EO	_
15	.	.	O	_


#Des investigations complémentaires des zones sources doit être réalisée.
1	Des	un	BO	_
2	investigations	investigation	IO	_
3	complémentaires	complémentaire	EO	_
4	des	de	O	_
5	zones	zone	BO	_
6	sources	source	EO	_
7	doit	devoir	BR	_
8	être	être	IR	_
9	réalisée	réaliser	EN	_
10	.	.	O	_


#Une phase flottante est observée au droit de piézomètre en aval immédiat des zones sources, mais cette pollution est peu mobile.
1	Une	un	O	_
2	phase	phase	O	_
3	flottante	flottant	O	_
4	est	être	O	_
5	observée	observer	O	_
6	au	au	BL	_
7	droit	droit	IL	_
8	de	de	IL	_
9	piézomètre	piézomètre	EL	_
10	en	en	BL	_
11	aval	aval	IL	_
12	immédiat	immédiat	IL	_
13	des	de	IL	_
14	zones	zone	IL	_
15	sources	source	EL	_
16	,	,	O	_
17	mais	mais	O	_
18	cette	ce	O	_
19	pollution	pollution	O	_
20	est	être	O	_
21	peu	peu	O	_
22	mobile	mobile	O	_
23	.	.	O	_


#La surveillance des eaux souterraines se poursuit.
1	La	le	BA	_
2	surveillance	surveillance	EA	_
3	des	de	IA	_
4	eaux	eau	IA	_
5	souterraines	souterrain	EA	_
6	se	se	O	_
7	poursuit	poursuivre	O	_
8	.	.	O	_


#Elle ne montre pas de pollution des eaux souterraines sortant du site.
1	Elle	lui	O	_
2	ne	ne	O	_
3	montre	montre	O	_
4	pas	pas	O	_
5	de	de	O	_
6	pollution	pollution	O	_
7	des	de	O	_
8	eaux	eau	O	_
9	souterraines	souterrain	O	_
10	sortant	sortir	O	_
11	du	de	O	_
12	site	site	O	_
13	.	.	O	_


#L'autosurveillance du site a par ailleurs mis en évidence l'existence d'une source de pollution en  trichloroéthylène et tétrachloroéthylène en amont du site.
1	L'	le	BA	_
2	autosurveillance	autosurveillance	IA	_
3	du	de	IA	_
4	site	site	EA	_
5	a	avoir	O	_
6	par	par	O	_
7	ailleurs	ailleurs	O	_
8	mis	mettre	O	_
9	en	en	O	_
10	évidence	évidence	O	_
11	l'	le	BO	_
12	existence	existence	EO	_
13	d'	de	O	_
14	une	un	BO	_
15	source	source	IO	_
16	de	de	IO	_
17	pollution	pollution	EO	_
18	en	en	O	_
19	 	 	O	_
20	trichloroéthylène	trichloroéthylène	O	_
21	et	et	O	_
22	tétrachloroéthylène	tétrachloroéthylène	BL	_
23	en	en	BL	_
24	amont	amont	IL	_
25	du	de	IL	_
26	site	site	EL	_
27	.	.	O	_


#68.0028
#Site de l'ancienne usine à gaz de Mulhouse fermée en 1946, elle a été exploitée de 1838 à 1928.
1	Site	site	BO	_
2	de	de	O	_
3	l'	le	BO	_
4	ancienne	ancien	IO	_
5	usine	usine	IO	_
6	à	à	IO	_
7	gaz	gaz	EO	_
8	de	de	O	_
9	Mulhouse	Mulhouse	BT	_
10	fermée	fermer	BN	_
11	en	en	BT	_
12	1946	1946	ET	_
13	,	,	O	_
14	elle	lui	O	_
15	a	avoir	BN	_
16	été	être	IN	_
17	exploitée	exploiter	EN	_
18	de	de	BT	_
19	1838	1838	IT	_
20	à	à	IT	_
21	1928	1928	ET	_
22	.	.	ET	_


#Ce site a fait l'objet d'une réhabilitation complète par Gaz De France.
1	Ce	ce	BO	_
2	site	site	EO	_
3	a	avoir	BR	_
4	fait	faire	IR	_
5	l'	le	IR	_
6	objet	objet	IR	_
7	d'	de	ER	_
8	une	un	BN	_
9	réhabilitation	réhabilitation	IN	_
10	complète	complet	EN	_
11	par	par	O	_
12	Gaz	Gaz	BO	_
13	De	de	IO	_
14	France	France	EO	_
15	.	.	O	_


