
#42.0143
#Avant 1965, le site était une parcelle agricole.
1	Avant	avant	BT	_
1	Des	un	O	_
2	véhicules	véhicule	O	_
3	usagés	usager	O	_
4	ont	avoir	O	_
5	également	également	O	_
6	pu	pouvoir	O	_
7	être	être	O	_
8	entreposés	entreposer	O	_
9	ponctuellement	ponctuellement	O	_
10	sur	sur	O	_
11	le	le	O	_
12	site	site	O	_
13	.	.	O	_


#Le site comportait deux bâtiments (construits au fur et à mesure de l’exploitation) :
1	Le	le	BO	_
2	site	site	EO	_
3	comportait	comporter	BN	_
4	deux	deux	BO	_
5	bâtiments	bâtiment	EO	_
6	(	(	O	_
7	construits	construire	BN	_
8	au	au	O	_
9	fur	fur	O	_
10	et	et	O	_
11	à	à	O	_
12	mesure	mesure	O	_
13	de	de	O	_
14	l’	l’	O	_
15	exploitation	exploitation	O	_
16	)	)	O	_
17	:	:	O	_


#- un bâtiment de faible dimension et en mauvais état (pas d’affectation connue),
1	-	-	O	_
2	un	un	O	_
3	bâtiment	bâtiment	O	_
4	de	de	O	_
5	faible	faible	O	_
6	dimension	dimension	O	_
7	et	et	O	_
8	en	en	O	_
9	mauvais	mauvais	O	_
10	état	état	O	_
11	(	(	O	_
12	pas	pas	O	_
13	d’	d’	O	_
14	affectation	affectation	O	_
15	connue	connaître	O	_
16	)	)	O	_
17	,	,	O	_


#- un bâtiment comportant des bureaux, vestiaires, sanitaires et un atelier d’entretien et de stockage de métaux.
1	-	-	O	_
2	un	un	BO	_
3	bâtiment	bâtiment	EO	_
4	comportant	comporter	O	_
5	des	un	O	_
6	bureaux	bureau	O	_
7	,	,	O	_
8	vestiaires	vestiaire	O	_
9	,	,	O	_
10	sanitaires	sanitaire	O	_
11	et	et	O	_
12	un	un	BO	_
13	atelier	atelier	EO	_
14	d’	d’	BA	_
15	entretien	entretien	BA	_
16	et	et	IA	_
17	de	de	IA	_
18	stockage	stockage	IA	_
19	de	de	IA	_
20	métaux	métal	EA	_
21	.	.	O	_


#Une fosse de vidange des camions était également présente au sein de l’atelier.
1	Une	un	BO	_
2	fosse	fosse	IO	_
3	de	de	IO	_
4	vidange	vidange	IO	_
5	des	de	IO	_
6	camions	camion	EO	_
7	était	être	O	_
8	également	également	O	_
9	présente	présent	O	_
10	au	au	O	_
11	sein	sein	O	_
12	de	de	O	_
13	l’	l’	O	_
14	atelier	atelier	O	_
15	.	.	O	_


#En extérieur, le site se présentait sous forme d’une plate-forme non étanchée.
1	En	en	O	_
2	extérieur	extérieur	O	_
3	,	,	O	_
4	le	le	BO	_
5	site	site	EO	_
6	se	se	O	_
7	présentait	présenter	O	_
8	sous	sous	O	_
9	forme	forme	O	_
10	d’	d’	O	_
11	une	un	O	_
12	plate	plate	O	_
13	-	-	O	_
14	forme	forme	O	_
15	non	non	O	_
16	étanchée	étancher	O	_
17	.	.	O	_


#A noter que les activités ou produits suivants, ont été susceptibles d’impacter l’environnement :
1	A	à	O	_
2	noter	noter	O	_
3	que	que	O	_
4	les	le	O	_
5	activités	activité	O	_
6	ou	ou	O	_
7	produits	produit	O	_
8	suivants	suivant	O	_
9	,	,	O	_
10	ont	avoir	O	_
11	été	être	O	_
12	susceptibles	susceptible	O	_
13	d’	d’	O	_
14	impacter	impacter	O	_
15	l’	l’	O	_
16	environnement	environnement	O	_
17	:	:	O	_


#- les batteries d’accumulateurs, récupérées dans une benne ;
1	-	-	O	_
2	les	le	O	_
3	batteries	batterie	O	_
4	d’	d’	O	_
5	accumulateurs	accumulateur	O	_
6	,	,	O	_
7	récupérées	récupérer	O	_
8	dans	dans	O	_
9	une	un	O	_
10	benne	benne	O	_
11	;	;	O	_


#- les huiles usagées ainsi que des huiles de vidange (issues d’opérations d’entretien des camions réalisées dans l’atelier sur site), stockées dans des fûts de 200 litres entreposés à l’intérieur de l’atelier, sans rétention ; ces huiles étaient reprises par une société extérieure ;
1	-	-	O	_
2	les	le	O	_
3	huiles	huile	O	_
4	usagées	usager	O	_
5	ainsi	ainsi	O	_
6	que	que	O	_
7	des	un	O	_
8	huiles	huile	BO	_
9	de	de	IO	_
10	vidange	vidange	EO	_
11	(	(	O	_
12	issues	issue	O	_
13	d’	d’	O	_
14	opérations	opération	O	_
15	d’	d’	BN	_
16	entretien	entretien	IN	_
17	des	de	IN	_
18	camions	camion	IN	_
19	réalisées	réaliser	O	_
20	dans	dans	O	_
21	l’	l’	O	_
22	atelier	atelier	O	_
23	sur	sur	O	_
24	site	site	O	_
25	)	)	O	_
26	,	,	O	_
27	stockées	stocker	O	_
28	dans	dans	O	_
29	des	un	O	_
30	fûts	fût	O	_
31	de	de	O	_
32	200	200	O	_
33	litres	litre	O	_
34	entreposés	entreposer	BL	_
35	à	à	IL	_
36	l’	l’	IL	_
37	intérieur	intérieur	IL	_
38	de	de	O	_
39	l’	l’	O	_
40	atelier	atelier	O	_
41	,	,	O	_
42	sans	sans	O	_
43	rétention	rétention	O	_
44	;	;	O	_
45	ces	ce	O	_
46	huiles	huile	O	_
47	étaient	être	O	_
48	reprises	reprendre	O	_
49	par	par	O	_
50	une	un	BO	_
51	société	société	EO	_
52	extérieure	extérieur	O	_
53	;	;	O	_


#- une station service pour les engins de l’entreprise, comportant une cuve de 4 m3 de gasoil, une cuve de 0,5 m3 de fioul domestique (cuves aériennes, sans rétention, situées dans ou à proximité de l’atelier d’entretien), ainsi qu’un poste de distribution de carburant.
1	-	-	O	_
2	une	un	BO	_
3	station	station	IO	_
4	service	service	EO	_
5	pour	pour	O	_
6	les	le	O	_
7	engins	engin	O	_
8	de	de	O	_
9	l’	l’	O	_
10	entreprise	entreprise	O	_
11	,	,	O	_
12	comportant	comporter	O	_
13	une	un	O	_
14	cuve	cuve	O	_
15	de	de	O	_
16	4	4	O	_
17	m3	m3	O	_
18	de	de	O	_
19	gasoil	gasoil	O	_
20	,	,	O	_
21	une	un	O	_
22	cuve	cuve	O	_
23	de	de	O	_
24	0,5	0,5	O	_
25	m3	m3	O	_
26	de	de	O	_
27	fioul	fioul	O	_
28	domestique	domestique	O	_
29	(	(	O	_
30	cuves	cuve	O	_
31	aériennes	aérien	O	_
32	,	,	O	_
33	sans	sans	O	_
34	rétention	rétention	O	_
35	,	,	O	_
36	situées	situer	BL	_
37	dans	dans	IL	_
38	ou	ou	IL	_
39	à	à	IL	_
40	proximité	proximité	IL	_
41	de	de	IL	_
42	l’	l’	IL	_
43	atelier	atelier	IL	_
44	d’	d’	IL	_
45	entretien	entretien	EL	_
46	)	)	O	_
47	,	,	O	_
48	ainsi	ainsi	O	_
49	qu’	qu’	O	_
50	un	un	BO	_
51	poste	poste	IO	_
52	de	de	IO	_
53	distribution	distribution	IO	_
54	de	de	IO	_
55	carburant	carburant	EO	_
56	.	.	O	_


#Le 23 octobre 2003, la société VILL'RECUPERATION a déclaré la cessation d'activité du site à compter du 15 novembre 2003 et a fait réaliser une étude des sols transmise le 28 octobre 2004.
1	Le	le	BT	_
2	23	23	IT	_
3	octobre	octobre	IT	_
4	2003	2003	ET	_
5	,	,	ET	_
6	la	le	BO	_
7	société	société	IO	_
8	VILL'	VILL'	EO	_
9	RECUPERATION	RECUPERATION	EO	_
10	a	avoir	BN	_
11	déclaré	déclarer	EN	_
12	la	le	BN	_
13	cessation	cessation	BN	_
14	d'	de	IN	_
15	activité	activité	EN	_
16	du	de	O	_
17	site	site	BO	_
18	à	à	BT	_
19	compter	compter	IT	_
20	du	de	IT	_
21	15	15	IT	_
22	novembre	novembre	IT	_
23	2003	2003	ET	_
24	et	et	O	_
25	a	avoir	BN	_
26	fait	faire	BN	_
27	réaliser	réaliser	IN	_
28	une	un	IN	_
29	étude	étude	IN	_
30	des	de	IN	_
31	sols	sol	EN	_
32	transmise	transmettre	EN	_
33	le	le	BT	_
34	28	28	IT	_
35	octobre	octobre	IT	_
36	2004	2004	ET	_
37	.	.	ET	_


#Plusieurs sources potentielles de pollutions ont été identifiées :
1	Plusieurs	plusieurs	BO	_
2	sources	source	IO	_
3	potentielles	potentiel	IO	_
4	de	de	IO	_
5	pollutions	pollution	EO	_
6	ont	avoir	BN	_
7	été	être	IN	_
8	identifiées	identifier	EN	_
9	:	:	O	_


#- les environs de la cuve de gazole ;
1	-	-	O	_
2	les	le	O	_
3	environs	environ	O	_
4	de	de	O	_
5	la	le	BO	_
6	cuve	cuve	IO	_
7	de	de	IO	_
8	gazole	gazole	EO	_
9	;	;	O	_


#- l'emplacement de stockage des fûts d'huile ;
1	-	-	O	_
2	l'	le	O	_
3	emplacement	emplacement	O	_
4	de	de	O	_
5	stockage	stockage	O	_
6	des	de	O	_
7	fûts	fût	BO	_
8	d'	de	IO	_
9	huile	huile	EO	_
10	;	;	O	_


#- l'emplacement de stockage des batteries ;
1	-	-	O	_
2	l'	le	O	_
3	emplacement	emplacement	O	_
4	de	de	O	_
5	stockage	stockage	O	_
6	des	de	O	_
7	batteries	batterie	O	_
8	;	;	O	_


#- les zones de stockage des ferrailles.
1	-	-	O	_
2	les	le	O	_
3	zones	zone	O	_
4	de	de	O	_
5	stockage	stockage	O	_
6	des	de	O	_
7	ferrailles	ferraille	EO	_
8	.	.	O	_


#L'étude de sol met en évidence des teneurs en concentration supérieure aux seuils (VDSS - Valeur de Définition de Source-Sol) :
1	L'	le	O	_
2	étude	étude	O	_
3	de	de	O	_
4	sol	sol	O	_
5	met	mettre	O	_
6	en	en	O	_
7	évidence	évidence	O	_
8	des	un	BO	_
9	teneurs	teneur	EO	_
10	en	en	O	_
11	concentration	concentration	O	_
12	supérieure	supérieur	O	_
13	aux	à	O	_
14	seuils	seuil	O	_
15	(	(	O	_
16	VDSS	vds	O	_
17	-	-	O	_
18	Valeur	valeur	O	_
19	de	de	O	_
20	Définition	définition	O	_
21	de	de	O	_
22	Source	Source	O	_
23	-	-	O	_
24	Sol	Sol	O	_
25	)	)	O	_
26	:	:	O	_


#- en hydrocarbures dans 4 des 16 sondages sur lesquels ce paramètre a été recherché ;
1	-	-	O	_
2	en	en	O	_
3	hydrocarbures	hydrocarbure	O	_
4	dans	dans	O	_
5	4	4	O	_
6	des	de	O	_
7	16	16	O	_
8	sondages	sondage	O	_
9	sur	sur	O	_
10	lesquels	lequel	O	_
11	ce	ce	O	_
12	paramètre	paramètre	O	_
13	a	avoir	O	_
14	été	être	O	_
15	recherché	rechercher	O	_
16	;	;	O	_


#- en PCB dans 5 sondages sur 7 ;
1	-	-	O	_
2	en	en	O	_
3	PCB	pcb	O	_
4	dans	dans	O	_
5	5	5	O	_
6	sondages	sondage	O	_
7	sur	sur	O	_
8	7	7	O	_
9	;	;	O	_


#- en plomb dans 7 sondages sur 13 ;
1	-	-	O	_
2	en	en	O	_
3	plomb	plomb	O	_
4	dans	dans	O	_
5	7	7	O	_
6	sondages	sondage	O	_
7	sur	sur	O	_
8	13	13	O	_
9	;	;	O	_


#- en chrome dans 2 sondages sur 12 ;
1	-	-	O	_
2	en	en	O	_
3	chrome	chrome	O	_
4	dans	dans	O	_
5	2	2	O	_
6	sondages	sondage	O	_
7	sur	sur	O	_
8	12	12	O	_
9	;	;	O	_


#- en cuivre dans 2 sondages sur 13 ;
1	-	-	O	_
2	en	en	O	_
3	cuivre	cuivre	O	_
4	dans	dans	O	_
5	2	2	O	_
6	sondages	sondage	O	_
7	sur	sur	O	_
8	13	13	O	_
9	;	;	O	_


#- en baryum et en zinc dans 1 sondage sur 12 ;
1	-	-	O	_
2	en	en	O	_
3	baryum	baryum	O	_
4	et	et	O	_
5	en	en	O	_
6	zinc	zinc	O	_
7	dans	dans	O	_
8	1	1	O	_
9	sondage	sondage	O	_
10	sur	sur	O	_
11	12	12	O	_
12	;	;	O	_


#- en cadmium dans 1 sondage sur 13.
1	-	-	O	_
2	en	en	O	_
3	cadmium	cadmium	O	_
4	dans	dans	O	_
5	1	1	O	_
6	sondage	sondage	O	_
7	sur	sur	O	_
8	13	13	O	_
9	.	.	O	_


#Eaux superficielles : l'étude indique uniquement qu'il n'y pas de voie de transfert vers le Suran qui s'écoule à 250 m du site.
1	Eaux	eau	O	_
2	superficielles	superficiel	O	_
3	:	:	O	_
4	l'	le	O	_
5	étude	étude	O	_
6	indique	indique	O	_
7	uniquement	uniquement	O	_
8	qu'	que	O	_
9	il	il	O	_
10	n'	n'	O	_
11	y	y	O	_
12	pas	pas	O	_
13	de	de	BO	_
14	voie	voie	IO	_
15	de	de	IO	_
16	transfert	transfert	EO	_
17	vers	vers	BL	_
18	le	le	IL	_
19	Suran	Suran	IL	_
20	qui	qui	O	_
21	s'	se	O	_
22	écoule	écoule	O	_
23	à	à	BL	_
24	250	250	IL	_
25	m	m	IL	_
26	du	de	IL	_
27	site	site	EL	_
28	.	.	O	_


#Eaux souterraines : un seul prélèvement a été réalisé à partir du puits situé sur le terrain de l'usine voisine.
1	Eaux	eau	O	_
2	souterraines	souterrain	O	_
3	:	:	O	_
4	un	un	O	_
5	seul	seul	O	_
6	prélèvement	prélèvement	O	_
7	a	avoir	BN	_
8	été	être	IN	_
9	réalisé	réaliser	EN	_
10	à	à	BR	_
11	partir	partir	ER	_
12	du	de	BO	_
13	puits	puits	EO	_
14	situé	situer	BL	_
15	sur	sur	IL	_
16	le	le	IL	_
17	terrain	terrain	EL	_
18	de	de	O	_
19	l'	le	BO	_
20	usine	usine	EO	_
21	voisine	voisin	EO	_
22	.	.	O	_


#L'analyse n'a pas montré de pollution des eaux.
1	L'	le	O	_
2	analyse	analyse	O	_
3	n'	n'	O	_
4	a	avoir	O	_
5	pas	pas	O	_
6	montré	montrer	O	_
7	de	de	O	_
8	pollution	pollution	O	_
9	des	de	O	_
10	eaux	eau	O	_
11	.	.	O	_


#Au vu de ces éléments, la réalisation d'un diagnostic approfondi avec évaluation détaillée des risques (EDR) a été imposée à la société VILL'RECUPERATION, par arrêté préfectoral du 4 mai 2005.
1	Au	au	O	_
2	vu	vu	O	_
3	de	de	O	_
4	ces	ce	O	_
5	éléments	élément	O	_
6	,	,	O	_
7	la	le	BN	_
8	réalisation	réalisation	IN	_
9	d'	de	IN	_
10	un	un	IN	_
11	diagnostic	diagnostic	IN	_
12	approfondi	approfondi	EN	_
13	avec	avec	O	_
14	évaluation	évaluation	BN	_
15	détaillée	détaillé	BN	_
16	des	de	IN	_
17	risques	risque	EN	_
18	(	(	O	_
19	EDR	edr	O	_
20	)	)	O	_
21	a	avoir	BN	_
22	été	être	IN	_
23	imposée	imposer	EN	_
24	à	à	O	_
25	la	le	BO	_
26	société	société	IO	_
27	VILL'	VILL'	BO	_
28	RECUPERATION	RECUPERATION	EO	_
29	,	,	O	_
30	par	par	O	_
31	arrêté	arrêté	BO	_
32	préfectoral	préfectoral	EO	_
33	du	de	O	_
34	4	4	BT	_
35	mai	mai	IT	_
36	2005	2005	ET	_
37	.	.	ET	_


#Une surveillance des eaux souterraines au droit du site a également été imposée.
1	Une	un	BA	_
2	surveillance	surveillance	IA	_
3	des	de	IA	_
4	eaux	eau	IA	_
5	souterraines	souterrain	EA	_
6	au	au	BL	_
7	droit	droit	IL	_
8	du	de	IL	_
9	site	site	EL	_
10	a	avoir	BN	_
11	également	également	IN	_
12	été	être	IN	_
13	imposée	imposer	EN	_
14	.	.	O	_


#Les teneurs des eaux en PCB, en hydrocarbures totaux, en BTEX (benzène, toluène, ethylbenzène, xylène), en HAP ainsi qu'en plomb, cuivre, chrome, baryum et cadmium devaient être mesurées.
1	Les	le	BO	_
2	teneurs	teneur	EO	_
3	des	de	BO	_
4	eaux	eau	EO	_
5	en	en	O	_
6	PCB	pcb	O	_
7	,	,	O	_
8	en	en	O	_
9	hydrocarbures	hydrocarbure	O	_
10	totaux	total	O	_
11	,	,	O	_
12	en	en	O	_
13	BTEX	bte	O	_
14	(	(	O	_
15	benzène	benzène	O	_
16	,	,	O	_
17	toluène	toluène	O	_
18	,	,	O	_
19	ethylbenzène	ethylbenzène	O	_
20	,	,	O	_
21	xylène	xylène	O	_
22	)	)	O	_
23	,	,	O	_
24	en	en	O	_
25	HAP	hap	O	_
26	ainsi	ainsi	O	_
27	qu'	que	O	_
28	en	en	O	_
29	plomb	plomb	O	_
30	,	,	O	_
31	cuivre	cuivre	O	_
32	,	,	O	_
33	chrome	chrome	O	_
34	,	,	O	_
35	baryum	baryum	O	_
36	et	et	O	_
37	cadmium	cadmium	O	_
38	devaient	devoir	O	_
39	être	être	O	_
40	mesurées	mesurer	EN	_
41	.	.	O	_


#Afin de vérifier l'absence de transfert de pollution vers le Suran, des prélèvements et analyses de sédiments en amont et en aval du site ont été imposés.
1	Afin	afin	O	_
2	de	de	O	_
3	vérifier	vérifier	O	_
4	l'	le	O	_
5	absence	absence	O	_
6	de	de	O	_
7	transfert	transfert	BN	_
8	de	de	IN	_
9	pollution	pollution	EN	_
10	vers	vers	BL	_
11	le	le	IL	_
12	Suran	Suran	IL	_
13	,	,	O	_
14	des	un	BN	_
15	prélèvements	prélèvement	IN	_
16	et	et	O	_
17	analyses	analyse	O	_
18	de	de	O	_
19	sédiments	sédiment	EO	_
20	en	en	BL	_
21	amont	amont	IL	_
22	et	et	IL	_
23	en	en	IL	_
24	aval	aval	IL	_
25	du	de	IL	_
26	site	site	EL	_
27	ont	avoir	BN	_
28	été	être	IN	_
29	imposés	imposer	EN	_
30	.	.	O	_


#Le rapport du diagnostic approfondi et les propositions pour l'EDR ont été remis le 4 juillet 2006.
1	Le	le	BO	_
2	rapport	rapport	IO	_
3	du	de	IO	_
4	diagnostic	diagnostic	IN	_
5	approfondi	approfondi	EN	_
6	et	et	O	_
7	les	le	O	_
8	propositions	proposition	O	_
9	pour	pour	O	_
10	l'	le	O	_
11	EDR	edr	O	_
12	ont	avoir	BN	_
13	été	être	IN	_
14	remis	remettre	EN	_
15	le	le	BT	_
16	4	4	IT	_
17	juillet	juillet	IT	_
18	2006	2006	ET	_
19	.	.	ET	_


#Les résultats des investigations ont confirmé la pollution des sols par des PCB et des métaux (notamment du plomb et du chrome).
1	Les	le	O	_
2	résultats	résultat	O	_
3	des	de	O	_
4	investigations	investigation	O	_
5	ont	avoir	O	_
6	confirmé	confirmer	O	_
7	la	le	BN	_
8	pollution	pollution	EN	_
9	des	de	BO	_
10	sols	sol	EO	_
11	par	par	O	_
12	des	un	BO	_
13	PCB	pcb	EO	_
14	et	et	O	_
15	des	de	BO	_
16	métaux	métal	EO	_
17	(	(	O	_
18	notamment	notamment	O	_
19	du	de	O	_
20	plomb	plomb	O	_
21	et	et	O	_
22	du	de	O	_
23	chrome	chrome	O	_
24	)	)	O	_
25	.	.	O	_


#Des teneurs importantes en hydrocarbures aromatiques polycycliques (benzo(a)anthracène, benzo(a)pyrène et indeno(123-cd)pyrène) ont également été mises en évidence.
1	Des	un	O	_
2	teneurs	teneur	O	_
3	importantes	important	O	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	O	_
6	aromatiques	aromatique	O	_
7	polycycliques	polycyclique	O	_
8	(	(	O	_
9	benzo(a)anthracène	benzo(a)anthracène	O	_
10	,	,	O	_
11	benzo(a)pyrène	benzo(a)pyrène	O	_
12	et	et	O	_
13	indeno(123-cd)pyrène	indeno(123-cd)pyrène	O	_
14	)	)	O	_
15	ont	avoir	O	_
16	également	également	O	_
17	été	être	O	_
18	mises	mettre	O	_
19	en	en	O	_
20	évidence	évidence	O	_
21	.	.	O	_


#Les puits présents dans l'environnement du site ont été recensés.
1	Les	le	BO	_
2	puits	puits	EO	_
3	présents	présent	O	_
4	dans	dans	O	_
5	l'	le	O	_
6	environnement	environnement	O	_
7	du	de	O	_
8	site	site	O	_
9	ont	avoir	BN	_
10	été	être	IN	_
11	recensés	recenser	EN	_
12	.	.	O	_


#Les seuls ouvrages encore utilisés sont :
1	Les	le	O	_
2	seuls	seul	O	_
3	ouvrages	ouvrage	O	_
4	encore	encore	O	_
5	utilisés	utiliser	O	_
6	sont	être	O	_
7	:	:	O	_


#- le puits de captage de l'usine BICAHT, situé à 40 m du site (usage industriel),
1	-	-	O	_
2	le	le	BO	_
3	puits	puits	IO	_
4	de	de	IO	_
5	captage	captage	EO	_
6	de	de	O	_
7	l'	le	BO	_
8	usine	usine	IO	_
9	BICAHT	BICAHT	EO	_
10	,	,	O	_
11	situé	situer	BL	_
12	à	à	IL	_
13	40	40	IL	_
14	m	m	IL	_
15	du	de	IL	_
16	site	site	EL	_
17	(	(	O	_
18	usage	usage	BR	_
19	industriel	industriel	EN	_
20	)	)	O	_
21	,	,	O	_


#- deux puits à usage agricole situés à 700 m et 1 km du site.
1	-	-	O	_
2	deux	deux	BO	_
3	puits	puits	IO	_
4	à	à	IO	_
5	usage	usage	IO	_
6	agricole	agricole	EO	_
7	situés	situer	BL	_
8	à	à	IL	_
9	700	700	IL	_
10	m	m	IL	_
11	et	et	IL	_
12	1	1	IL	_
13	km	kilomètre	IL	_
14	du	de	IL	_
15	site	site	EL	_
16	.	.	O	_


#4 piézomètres ont été forés sur le site en janvier 2006, jusqu'à 15 m de profondeur.
1	4	4	BO	_
2	piézomètres	piézomètre	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	forés	forer	EN	_
6	sur	sur	O	_
7	le	le	O	_
8	site	site	O	_
9	en	en	BT	_
10	janvier	janvier	IT	_
11	2006	2006	ET	_
12	,	,	ET	_
13	jusqu'	jusque	BR	_
14	à	à	O	_
15	15	15	O	_
16	m	m	O	_
17	de	de	O	_
18	profondeur	profondeur	O	_
19	.	.	O	_


#Le sous-sol du site est constitué de couches argileuses d'une épaisseur de 3 m à 4,5 m surmontant des niveaux calcaires.
1	Le	le	O	_
2	sous-sol	sous-sol	O	_
3	du	de	O	_
4	site	site	O	_
5	est	être	O	_
6	constitué	constituer	O	_
7	de	de	O	_
8	couches	couche	O	_
9	argileuses	argileux	O	_
10	d'	de	O	_
11	une	un	O	_
12	épaisseur	épaisseur	O	_
13	de	de	O	_
14	3	3	O	_
15	m	m	O	_
16	à	à	O	_
17	4,5	4,5	O	_
18	m	m	O	_
19	surmontant	surmonter	O	_
20	des	un	O	_
21	niveaux	niveau	O	_
22	calcaires	calcaire	O	_
23	.	.	O	_


#Les forages montrent la présence d'eau dans la couche calcaire à des profondeurs de 3 à 4 m dans les piézomètres Pz2 et Pz10 et à une profondeur de 10 m dans le Pz3.
1	Les	le	BN	_
2	forages	forage	EN	_
3	montrent	montrer	O	_
4	la	le	O	_
5	présence	présence	O	_
6	d'	de	O	_
7	eau	eau	O	_
8	dans	dans	O	_
9	la	le	O	_
10	couche	couche	O	_
11	calcaire	calcaire	O	_
12	à	à	O	_
13	des	un	O	_
14	profondeurs	profondeur	O	_
15	de	de	O	_
16	3	3	O	_
17	à	à	O	_
18	4	4	O	_
19	m	m	O	_
20	dans	dans	O	_
21	les	le	O	_
22	piézomètres	piézomètre	O	_
23	Pz2	pz2	O	_
24	et	et	O	_
25	Pz10	pz10	O	_
26	et	et	O	_
27	à	à	O	_
28	une	un	O	_
29	profondeur	profondeur	O	_
30	de	de	O	_
31	10	10	O	_
32	m	m	O	_
33	dans	dans	O	_
34	le	le	O	_
35	Pz3	Pz3	O	_
36	.	.	O	_


#Cette dernière mesure est cohérente avec les observations effectuées dans le puits voisin ou l'eau est détectée à 10 m.
1	Cette	ce	O	_
2	dernière	dernier	O	_
3	mesure	mesure	O	_
4	est	être	O	_
5	cohérente	cohérent	O	_
6	avec	avec	O	_
7	les	le	O	_
8	observations	observation	O	_
9	effectuées	effectuer	O	_
10	dans	dans	O	_
11	le	le	O	_
12	puits	puits	O	_
13	voisin	voisin	O	_
14	ou	ou	O	_
15	l'	le	O	_
16	eau	eau	O	_
17	est	être	O	_
18	détectée	détecter	O	_
19	à	à	O	_
20	10	10	O	_
21	m.	m.	O	_


#On observe donc une variabilité importante du niveau piézométrique qui confirme l'hétérogénéité des conditions d'écoulements au sein des calcaires.
1	On	on	O	_
2	observe	observe	O	_
3	donc	donc	O	_
4	une	un	O	_
5	variabilité	variabilité	O	_
6	importante	important	O	_
7	du	de	O	_
8	niveau	niveau	O	_
9	piézométrique	piézométrique	O	_
10	qui	qui	O	_
11	confirme	confirme	O	_
12	l'	le	O	_
13	hétérogénéité	hétérogénéité	O	_
14	des	de	O	_
15	conditions	condition	O	_
16	d'	de	O	_
17	écoulements	écoulement	O	_
18	au	au	O	_
19	sein	sein	O	_
20	des	de	O	_
21	calcaires	calcaire	O	_
22	.	.	O	_


#Les mesures ne permettent pas de déterminer clairement un sens d'écoulement, ce qui rend impossible le positionnement relatif (amont/aval) des piézomètres en place.
1	Les	le	O	_
2	mesures	mesure	O	_
3	ne	ne	O	_
4	permettent	permettre	O	_
5	pas	pas	O	_
6	de	de	O	_
7	déterminer	déterminer	O	_
8	clairement	clairement	O	_
9	un	un	O	_
10	sens	sens	O	_
11	d'	de	O	_
12	écoulement	écoulement	O	_
13	,	,	O	_
14	ce	ce	O	_
15	qui	qui	O	_
16	rend	rendre	O	_
17	impossible	impossible	O	_
18	le	le	O	_
19	positionnement	positionnement	O	_
20	relatif	relatif	O	_
21	(	(	O	_
22	amont	amont	O	_
23	/	/	O	_
24	aval	aval	O	_
25	)	)	O	_
26	des	de	O	_
27	piézomètres	piézomètre	O	_
28	en	en	O	_
29	place	place	O	_
30	.	.	O	_


#Au droit du site, le tassement de l'horizon de surface lié aux activités industrielles, la présence d'éléments grossiers (remblais) et la faible conductivité hydraulique verticale des niveaux argileux favorisent le confinement en surface des eaux d'infiltration.
1	Au	au	BL	_
2	droit	droit	IL	_
3	du	de	IL	_
4	site	site	EL	_
5	,	,	O	_
6	le	le	BN	_
7	tassement	tassement	BN	_
8	de	de	O	_
9	l'	le	O	_
10	horizon	horizon	O	_
11	de	de	O	_
12	surface	surface	O	_
13	lié	lier	O	_
14	aux	à	O	_
15	activités	activité	BA	_
16	industrielles	industriel	EA	_
17	,	,	O	_
18	la	le	O	_
19	présence	présence	O	_
20	d'	de	O	_
21	éléments	élément	O	_
22	grossiers	grossier	O	_
23	(	(	O	_
24	remblais	remblai	O	_
25	)	)	O	_
26	et	et	O	_
27	la	le	O	_
28	faible	faible	O	_
29	conductivité	conductivité	O	_
30	hydraulique	hydraulique	O	_
31	verticale	vertical	O	_
32	des	de	O	_
33	niveaux	niveau	O	_
34	argileux	argileux	O	_
35	favorisent	favoriser	O	_
36	le	le	O	_
37	confinement	confinement	O	_
38	en	en	O	_
39	surface	surface	O	_
40	des	de	O	_
41	eaux	eau	O	_
42	d'	de	O	_
43	infiltration	infiltration	O	_
44	.	.	O	_


#Par ailleurs, l'épaisseur de la couche argileuse contribue à limiter la migration de ces eaux vers le niveau inférieur (calcaire).
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	l'	le	O	_
5	épaisseur	épaisseur	O	_
6	de	de	O	_
7	la	le	O	_
8	couche	couche	O	_
9	argileuse	argileux	O	_
10	contribue	contribue	O	_
11	à	à	O	_
12	limiter	limiter	O	_
13	la	le	O	_
14	migration	migration	O	_
15	de	de	O	_
16	ces	ce	BO	_
17	eaux	eau	EO	_
18	vers	vers	O	_
19	le	le	O	_
20	niveau	niveau	O	_
21	inférieur	inférieur	O	_
22	(	(	O	_
23	calcaire	calcaire	O	_
24	)	)	O	_
25	.	.	O	_


#Les analyses réalisées sur les prélèvements d'eau montrent :
1	Les	le	O	_
2	analyses	analyse	O	_
3	réalisées	réaliser	O	_
4	sur	sur	O	_
5	les	le	O	_
6	prélèvements	prélèvement	O	_
7	d'	de	O	_
8	eau	eau	O	_
9	montrent	montrer	O	_
10	:	:	O	_


