
#68.0023
#Dépôt entre 1959 et 1969 de résidus miniers issus de l'exploitation de la potasse.
1	Dépôt	dépôt	BN	_
1	-Une	-une	BN	_
2	pollution	pollution	IN	_
3	des	de	IN	_
4	sols	sol	EN	_
5	par	par	O	_
6	les	le	BO	_
7	HAP	hap	EO	_
8	(	(	O	_
9	hydrocarbures	hydrocarbure	O	_
10	aromatiques	aromatique	O	_
11	polycycliques	polycyclique	O	_
12	)	)	O	_
13	de	de	O	_
14	la	le	O	_
15	surface	surface	O	_
16	jusqu’	jusqu’	O	_
17	à	à	O	_
18	la	le	BL	_
19	base	base	IL	_
20	des	de	IL	_
21	alluvions	alluvion	IL	_
22	rhénanes	rhénan	EL	_
23	avec	avec	O	_
24	des	un	BO	_
25	teneurs	teneur	EO	_
26	excédant	excéder	EN	_
27	nettement	nettement	O	_
28	les	le	O	_
29	valeurs	valeur	O	_
30	guides	guide	O	_
31	du	de	O	_
32	Ministère	ministère	O	_
33	de	de	O	_
34	l’	l’	O	_
35	Environnement	environnement	O	_
36	,	,	O	_


#-Une pollution des eaux souterraines par les HAP, les phénols et les BTEX (composés mono aromatiques Benzène ,Toluène, Ethylbenzène, Xylènes) à des concentrations nettement supérieures aux valeurs guides.
1	-Une	-une	BN	_
2	pollution	pollution	EN	_
3	des	de	O	_
4	eaux	eau	O	_
5	souterraines	souterrain	O	_
6	par	par	O	_
7	les	le	BO	_
8	HAP	hap	EO	_
9	,	,	O	_
10	les	le	O	_
11	phénols	phénol	O	_
12	et	et	O	_
13	les	le	O	_
14	BTEX	bte	O	_
15	(	(	O	_
16	composés	composé	O	_
17	mono	mono	O	_
18	aromatiques	aromatique	O	_
19	Benzène	benzène	O	_
20	,	,	O	_
21	Toluène	toluène	O	_
22	,	,	O	_
23	Ethylbenzène	Ethylbenzène	O	_
24	,	,	O	_
25	Xylènes	xylène	O	_
26	)	)	O	_
27	à	à	O	_
28	des	un	O	_
29	concentrations	concentration	O	_
30	nettement	nettement	O	_
31	supérieures	supérieur	O	_
32	aux	à	O	_
33	valeurs	valeur	O	_
34	guides	guide	O	_
35	.	.	O	_


#-Un drainage de la nappe dans le secteur d’étude par le canal de Huningue et par conséquent un confinement de la pollution des eaux souterraines;
1	-Un	-un	BN	_
2	drainage	drainage	EN	_
3	de	de	O	_
4	la	le	BO	_
5	nappe	nappe	EO	_
6	dans	dans	O	_
7	le	le	O	_
8	secteur	secteur	O	_
9	d’	d’	O	_
10	étude	étude	O	_
11	par	par	O	_
12	le	le	BO	_
13	canal	canal	IL	_
14	de	de	IL	_
15	Huningue	Huningue	EL	_
16	et	et	O	_
17	par	par	O	_
18	conséquent	conséquent	O	_
19	un	un	BN	_
20	confinement	confinement	BN	_
21	de	de	O	_
22	la	le	BO	_
23	pollution	pollution	IO	_
24	des	de	IA	_
25	eaux	eau	IA	_
26	souterraines	souterrain	EA	_
27	;	;	O	_


#Par ailleurs, la société BURGEAP a réalisé entre août 1998 et septembre 1999 un suivi de la piézométrie et de la qualité des eaux souterraines.
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	la	le	BO	_
5	société	société	IO	_
6	BURGEAP	BURGEAP	EO	_
7	a	avoir	BN	_
8	réalisé	réaliser	EN	_
9	entre	entre	BT	_
10	août	août	IT	_
11	1998	1998	IT	_
12	et	et	IT	_
13	septembre	septembre	IT	_
14	1999	1999	ET	_
15	un	un	BN	_
16	suivi	suivi	EN	_
17	de	de	O	_
18	la	le	BN	_
19	piézométrie	piézométrie	EN	_
20	et	et	O	_
21	de	de	O	_
22	la	le	BO	_
23	qualité	qualité	IO	_
24	des	de	IO	_
25	eaux	eau	IO	_
26	souterraines	souterrain	EO	_
27	.	.	O	_


#Ce suivi a permis de confirmer la stabilité du sens d’écoulement de la nappe vers le canal de Huningue et que les risques liés à la pollution sont limités à l’usage des eaux des puits privés voisins et à celles du canal de Huningue pour autant que le sens d’écoulement des eaux ne soit pas modifié.
1	Ce	ce	BN	_
2	suivi	suivi	EN	_
3	a	avoir	O	_
4	permis	permettre	O	_
5	de	de	O	_
6	confirmer	confirmer	O	_
7	la	le	O	_
8	stabilité	stabilité	O	_
9	du	de	O	_
10	sens	sens	O	_
11	d’	d’	O	_
12	écoulement	écoulement	O	_
13	de	de	O	_
14	la	le	O	_
15	nappe	nappe	O	_
16	vers	vers	BL	_
17	le	le	IL	_
18	canal	canal	IL	_
19	de	de	IL	_
20	Huningue	Huningue	EL	_
21	et	et	O	_
22	que	que	O	_
23	les	le	O	_
24	risques	risque	O	_
25	liés	lier	O	_
26	à	à	O	_
27	la	le	O	_
28	pollution	pollution	O	_
29	sont	être	O	_
30	limités	limiter	O	_
31	à	à	O	_
32	l’	l’	BA	_
33	usage	usage	IA	_
34	des	de	IA	_
35	eaux	eau	IA	_
36	des	de	IA	_
37	puits	puits	IA	_
38	privés	priver	IA	_
39	voisins	voisin	EA	_
40	et	et	O	_
41	à	à	O	_
42	celles	celui	O	_
43	du	de	O	_
44	canal	canal	BL	_
45	de	de	IL	_
46	Huningue	Huningue	EL	_
47	pour	pour	O	_
48	autant	autant	O	_
49	que	que	O	_
50	le	le	O	_
51	sens	sens	O	_
52	d’	d’	O	_
53	écoulement	écoulement	O	_
54	des	de	O	_
55	eaux	eau	O	_
56	ne	ne	O	_
57	soit	être	O	_
58	pas	pas	O	_
59	modifié	modifier	O	_
60	.	.	O	_


#En 1999, une demande de permis de construire a été déposée par la Mairie de Huningue pour le projet du « triangle ».
1	En	en	BT	_
2	1999	1999	ET	_
3	,	,	ET	_
4	une	un	BN	_
5	demande	demande	EN	_
6	de	de	IO	_
7	permis	permis	IO	_
8	de	de	IO	_
9	construire	construire	EO	_
10	a	avoir	BN	_
11	été	être	IN	_
12	déposée	déposer	EN	_
13	par	par	O	_
14	la	le	BO	_
15	Mairie	mairie	EO	_
16	de	de	IL	_
17	Huningue	Huningue	EL	_
18	pour	pour	O	_
19	le	le	BO	_
20	projet	projet	EO	_
21	du	de	O	_
22	«	«	O	_
23	triangle	triangle	O	_
24	»	»	O	_
25	.	.	O	_


#A ce jour, les mesures de surveillance des eaux souterraines ne sont plus mises en oeuvre.
1	A	à	BT	_
2	ce	ce	IT	_
3	jour	jour	ET	_
4	,	,	O	_
5	les	le	BA	_
6	mesures	mesure	IA	_
7	de	de	IA	_
8	surveillance	surveillance	IA	_
9	des	de	IA	_
10	eaux	eau	IA	_
11	souterraines	souterrain	EA	_
12	ne	ne	BN	_
13	sont	être	BN	_
14	plus	plus	IN	_
15	mises	mettre	IN	_
16	en	en	EN	_
17	oeuvre	oeuvre	EN	_
18	.	.	O	_


#67.0195
#La société OSRAM située 5 rue d'Altdorf, est encadrée par l'arrêté préfectoral (AP) du 11 janvier 2002 qui l'autorise à exploiter ses activités de fabrications d'ampoules électriques, à étendre ses activités de stockage et à développer une plate forme logistique.
1	La	le	BO	_
2	société	société	IO	_
3	OSRAM	OSRAM	EO	_
4	située	situer	O	_
5	5	5	BL	_
6	rue	rue	BL	_
7	d'	de	IL	_
8	Altdorf	Altdorf	EL	_
9	,	,	O	_
10	est	être	O	_
11	encadrée	encadrer	O	_
12	par	par	O	_
13	l'	le	BO	_
14	arrêté	arrêté	IO	_
15	préfectoral	préfectoral	EO	_
16	(	(	O	_
17	AP	ap	O	_
18	)	)	O	_
19	du	de	O	_
20	11	11	BT	_
21	janvier	janvier	IT	_
22	2002	2002	ET	_
23	qui	qui	O	_
24	l'	l'	BN	_
25	autorise	autorise	BN	_
26	à	à	BN	_
27	exploiter	exploiter	EN	_
28	ses	son	BA	_
29	activités	activité	IA	_
30	de	de	IA	_
31	fabrications	fabrication	IA	_
32	d'	de	IA	_
33	ampoules	ampoule	IA	_
34	électriques	électrique	EA	_
35	,	,	O	_
36	à	à	O	_
37	étendre	étendre	BN	_
38	ses	son	BA	_
39	activités	activité	IA	_
40	de	de	IA	_
41	stockage	stockage	EA	_
42	et	et	O	_
43	à	à	O	_
44	développer	développer	BN	_
45	une	un	BO	_
46	plate	plat	IO	_
47	forme	forme	IO	_
48	logistique	logistique	EO	_
49	.	.	O	_


#Aujourd'hui la société est en activité et soumise au régime de l'autorisation.
1	Aujourd'hui	aujourd'hui	BT	_
2	la	le	BO	_
3	société	société	EO	_
4	est	être	BN	_
5	en	en	IN	_
6	activité	activité	EN	_
7	et	et	O	_
8	soumise	soumettre	BL	_
9	au	au	IL	_
10	régime	régime	IL	_
11	de	de	IL	_
12	l'	le	BO	_
13	autorisation	autorisation	EO	_
14	.	.	O	_


#Une étude de vulnérabilité  des eaux souterraines a été réalisée en avril 1993 par le BRGM permettant de mettre en place un réseau de surveillance de la qualité des eaux souterraines.
1	Une	un	BN	_
2	étude	étude	IN	_
3	de	de	IN	_
4	vulnérabilité	vulnérabilité	EN	_
5	 	 	O	_
6	des	de	BO	_
7	eaux	eau	BO	_
8	souterraines	souterrain	EO	_
9	a	avoir	IN	_
10	été	être	IN	_
11	réalisée	réaliser	EN	_
12	en	en	BT	_
13	avril	avril	IT	_
14	1993	1993	ET	_
15	par	par	BO	_
16	le	le	BO	_
17	BRGM	BRGM	EO	_
18	permettant	permettre	O	_
19	de	de	O	_
20	mettre	mettre	O	_
21	en	en	O	_
22	place	place	O	_
23	un	un	O	_
24	réseau	réseau	O	_
25	de	de	BA	_
26	surveillance	surveillance	BA	_
27	de	de	IA	_
28	la	le	IA	_
29	qualité	qualité	IA	_
30	des	de	IA	_
31	eaux	eau	IA	_
32	souterraines	souterrain	EA	_
33	.	.	O	_


#Aujourd’hui le site dispose de 4 piézomètres dont un situé en amont du site et les trois autres en aval.
1	Aujourd’hui	aujourd’hui	BT	_
2	le	le	BO	_
3	site	site	EO	_
4	dispose	dispose	BR	_
5	de	de	ER	_
6	4	4	BO	_
7	piézomètres	piézomètre	EO	_
8	dont	dont	O	_
9	un	un	BO	_
10	situé	situer	BL	_
11	en	en	IL	_
12	amont	amont	IL	_
13	du	de	IL	_
14	site	site	EL	_
15	et	et	O	_
16	les	le	O	_
17	trois	trois	O	_
18	autres	autre	O	_
19	en	en	O	_
20	aval	aval	O	_
21	.	.	O	_


#L'AP du 11/01/2002 prescrit une surveillance semestrielle de la qualité des eaux souterraines au droit des 4 ouvrages de contrôle présent sur le site.
1	L'	le	BO	_
2	AP	ap	EO	_
3	du	de	O	_
4	11/01/2002	11/01/2002	IT	_
5	prescrit	prescrire	BN	_
6	une	un	BA	_
7	surveillance	surveillance	IA	_
8	semestrielle	semestriel	EA	_
9	de	de	O	_
10	la	le	BO	_
11	qualité	qualité	IO	_
12	des	de	IA	_
13	eaux	eau	IA	_
14	souterraines	souterrain	EA	_
15	au	au	O	_
16	droit	droit	O	_
17	des	de	O	_
18	4	4	BO	_
19	ouvrages	ouvrage	IO	_
20	de	de	IO	_
21	contrôle	contrôle	EO	_
22	présent	présent	O	_
23	sur	sur	O	_
24	le	le	O	_
25	site	site	O	_
26	.	.	O	_


#Les paramètres à analyser sont : le pH, la conductivité, le carbone organique, les solvants organohalogénés, les hydrocarbures totaux, les métaux lourds (zinc et aluminium).
1	Les	le	O	_
2	paramètres	paramètre	O	_
3	à	à	O	_
4	analyser	analyser	O	_
5	sont	être	O	_
6	:	:	O	_
7	le	le	O	_
8	pH	ph	O	_
9	,	,	O	_
10	la	le	O	_
11	conductivité	conductivité	O	_
12	,	,	O	_
13	le	le	O	_
14	carbone	carbone	O	_
15	organique	organique	O	_
16	,	,	O	_
17	les	le	O	_
18	solvants	solvant	O	_
19	organohalogénés	organohalogéné	O	_
20	,	,	O	_
21	les	le	O	_
22	hydrocarbures	hydrocarbure	O	_
23	totaux	total	O	_
24	,	,	O	_
25	les	le	O	_
26	métaux	métal	O	_
27	lourds	lourd	O	_
28	(	(	O	_
29	zinc	zinc	O	_
30	et	et	O	_
31	aluminium	aluminium	O	_
32	)	)	O	_
33	.	.	O	_


#Les analyses effectuées en 2013 montrent une concentration en tétrachloréthène supérieure aux valeurs limites de potabilité au droit des quatre piézomètres avec notamment des concentrations de 56 ug/l et 38 ug/l enregistrées avec une valeur limite de 10 ug/l.
1	Les	le	BN	_
2	analyses	analyse	EN	_
3	effectuées	effectuer	EN	_
4	en	en	BT	_
5	2013	2013	ET	_
6	montrent	montrer	O	_
7	une	un	O	_
8	concentration	concentration	O	_
9	en	en	O	_
10	tétrachloréthène	tétrachloréthène	O	_
11	supérieure	supérieur	O	_
12	aux	à	O	_
13	valeurs	valeur	O	_
14	limites	limite	O	_
15	de	de	O	_
16	potabilité	potabilité	O	_
17	au	au	O	_
18	droit	droit	O	_
19	des	de	O	_
20	quatre	quatre	O	_
21	piézomètres	piézomètre	O	_
22	avec	avec	O	_
23	notamment	notamment	O	_
24	des	un	O	_
25	concentrations	concentration	O	_
26	de	de	O	_
27	56	56	O	_
28	ug	ug	O	_
29	/	sur	O	_
30	l	l	O	_
31	et	et	O	_
32	38	38	O	_
33	ug	ug	O	_
34	/	sur	O	_
35	l	l	O	_
36	enregistrées	enregistrer	O	_
37	avec	avec	O	_
38	une	un	O	_
39	valeur	valeur	O	_
40	limite	limite	O	_
41	de	de	O	_
42	10	10	O	_
43	ug	ug	O	_
44	/	sur	O	_
45	l.	l.	O	_


#Les autres paramètres analysés respectent les normes de potabilité.
1	Les	le	O	_
2	autres	autre	O	_
3	paramètres	paramètre	O	_
4	analysés	analyser	O	_
5	respectent	respecter	O	_
6	les	le	O	_
7	normes	norme	O	_
8	de	de	O	_
9	potabilité	potabilité	O	_
10	.	.	O	_


#L'exploitant est tenu de poursuivre la surveillance de la qualité des eaux souterraines sur son site comme le prescrit l'AP du 11 janvier 2002.
1	L'	le	BO	_
2	exploitant	exploitant	EO	_
3	est	être	BN	_
4	tenu	tenir	IN	_
5	de	de	ER	_
6	poursuivre	poursuivre	BO	_
7	la	le	BA	_
8	surveillance	surveillance	IA	_
9	de	de	IA	_
10	la	le	IA	_
11	qualité	qualité	IA	_
12	des	de	IA	_
13	eaux	eau	IA	_
14	souterraines	souterrain	EA	_
15	sur	sur	O	_
16	son	son	O	_
17	site	site	O	_
18	comme	comme	O	_
19	le	le	O	_
20	prescrit	prescrire	BN	_
21	l'	le	BO	_
22	AP	ap	EO	_
23	du	de	O	_
24	11	11	BT	_
25	janvier	janvier	IT	_
26	2002	2002	ET	_
27	.	.	O	_


#68.0121
#Ces terrains correspondent à une partie de l'ancien site MANURHIN: partie Sud Est.
1	Ces	ce	BO	_
2	terrains	terrain	EO	_
3	correspondent	correspondre	BR	_
4	à	à	ER	_
5	une	un	BO	_
6	partie	partie	EO	_
7	de	de	O	_
8	l'	le	O	_
9	ancien	ancien	O	_
10	site	site	O	_
11	MANURHIN	MANURHIN	EO	_
12	:	:	BL	_
13	partie	partie	IL	_
14	Sud	sud	IL	_
15	Est	Est	EL	_
16	.	.	O	_


#En 1989, conjointement à l’exploitation du reste du site par MATRA MANURHIN DEFENSE, certains locaux sont exploités par la Sté SEPMA (locataire) spécialisée dans la production de tubes en fibre de verre enrobée de résine.
1	En	en	BT	_
2	1989	1989	ET	_
3	,	,	O	_
4	conjointement	conjointement	IR	_
5	à	à	ER	_
6	l’	l’	BN	_
7	exploitation	exploitation	EN	_
8	du	de	BO	_
9	reste	reste	IO	_
10	du	de	IO	_
11	site	site	EO	_
12	par	par	O	_
13	MATRA	MATRA	EO	_
14	MANURHIN	MANURHIN	BO	_
15	DEFENSE	DEFENSE	EO	_
16	,	,	O	_
17	certains	certain	BO	_
18	locaux	local	EO	_
19	sont	être	BN	_
20	exploités	exploiter	EN	_
21	par	par	O	_
22	la	le	BO	_
23	Sté	sté	IO	_
24	SEPMA	SEPMA	EO	_
25	(	(	O	_
26	locataire	locataire	O	_
27	)	)	O	_
28	spécialisée	spécialiser	O	_
29	dans	dans	IA	_
30	la	le	IA	_
31	production	production	IA	_
32	de	de	IA	_
33	tubes	tube	IA	_
34	en	en	IA	_
35	fibre	fibre	IA	_
36	de	de	IA	_
37	verre	verre	EA	_
38	enrobée	enrober	O	_
39	de	de	O	_
40	résine	résine	O	_
41	.	.	O	_


#La Sté SEPMA aurait cessé sont activité en 1994.
1	La	le	BO	_
2	Sté	sté	IO	_
3	SEPMA	SEPMA	EO	_
4	aurait	avoir	BN	_
5	cessé	cesser	EN	_
6	sont	sont	BO	_
7	activité	activité	EO	_
8	en	en	BT	_
9	1994	1994	ET	_
10	.	.	O	_


#Aucune déclaration de cessation d’activité n’a été effectuée au préfet.
1	Aucune	aucun	BN	_
2	déclaration	déclaration	EN	_
3	de	de	O	_
4	cessation	cessation	BN	_
5	d’	d’	IN	_
6	activité	activité	EN	_
7	n’	n’	O	_
8	a	avoir	BN	_
9	été	être	IN	_
10	effectuée	effectuer	EN	_
11	au	au	O	_
12	préfet	préfet	O	_
13	.	.	O	_


#Le propriétaire des terrains, MATRA PARTICIPATION, a fait réaliser un audit de sols sur les terrains concernés par l’ancienne activité SEPMA en mars 2001.
1	Le	le	BO	_
2	propriétaire	propriétaire	IO	_
3	des	de	IO	_
4	terrains	terrain	EO	_
5	,	,	O	_
6	MATRA	MATRA	O	_
7	PARTICIPATION	PARTICIPATION	O	_
8	,	,	O	_
9	a	avoir	BN	_
10	fait	faire	EN	_
11	réaliser	réaliser	EN	_
12	un	un	BN	_
13	audit	audit	IN	_
14	de	de	IN	_
15	sols	sol	EN	_
16	sur	sur	O	_
17	les	le	BO	_
18	terrains	terrain	EO	_
19	concernés	concerner	EO	_
20	par	par	O	_
21	l’	l’	BO	_
22	ancienne	ancien	IO	_
23	activité	activité	IO	_
24	SEPMA	SEPMA	EO	_
25	en	en	BT	_
26	mars	mars	IT	_
27	2001	2001	ET	_
28	.	.	O	_


#Par ailleurs, le propriétaire a commandé des investigations complémentaires (caractéristiques géologiques et organoleptiques à faible profondeur, prélèvements d’échantillons de sols, analyses).
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	le	le	BO	_
5	propriétaire	propriétaire	EO	_
6	a	avoir	BN	_
7	commandé	commander	BN	_
8	des	un	BN	_
9	investigations	investigation	IN	_
10	complémentaires	complémentaire	EN	_
11	(	(	O	_
12	caractéristiques	caractéristique	O	_
13	géologiques	géologique	O	_
14	et	et	O	_
15	organoleptiques	organoleptique	O	_
16	à	à	O	_
17	faible	faible	O	_
18	profondeur	profondeur	O	_
19	,	,	O	_
20	prélèvements	prélèvement	O	_
21	d’	d’	O	_
22	échantillons	échantillon	O	_
23	de	de	O	_
24	sols	sol	O	_
25	,	,	O	_
26	analyses	analyse	O	_
27	)	)	O	_
28	.	.	O	_


#Ces investigations mettent en évidence que les polluants détectés (Pb, Cu et Cr) résultent de remblais apportés historiquement sur les terrains.
1	Ces	ce	BN	_
2	investigations	investigation	EN	_
3	mettent	mettre	O	_
4	en	en	O	_
5	évidence	évidence	O	_
6	que	que	O	_
7	les	le	O	_
8	polluants	polluant	O	_
9	détectés	détecter	O	_
10	(	(	O	_
11	Pb	problème	O	_
12	,	,	O	_
13	Cu	cu	O	_
14	et	et	O	_
15	Cr	cr	O	_
16	)	)	O	_
17	résultent	résulter	O	_
18	de	de	O	_
19	remblais	remblai	BN	_
20	apportés	apporter	BN	_
21	historiquement	historiquement	IN	_
22	sur	sur	IN	_
23	les	le	IN	_
24	terrains	terrain	EN	_
25	.	.	O	_


#L'usage futur pressenti du site est une zone résidentielle sur l'ensemble du site.
1	L'	le	BO	_
2	usage	usage	IO	_
3	futur	futur	IO	_
4	pressenti	pressentir	IO	_
5	du	de	IO	_
6	site	site	EO	_
7	est	être	O	_
8	une	un	O	_
9	zone	zone	O	_
10	résidentielle	résidentiel	O	_
11	sur	sur	O	_
12	l'	le	O	_
13	ensemble	ensemble	O	_
14	du	de	O	_
15	site	site	O	_
16	.	.	O	_


#Compte tenu du changement d'usage, il a été décidé d'excaver et de trier les terres contaminées.
1	Compte	compte	O	_
2	tenu	tenir	O	_
3	du	de	O	_
4	changement	changement	O	_
5	d'	de	BO	_
6	usage	usage	EO	_
7	,	,	O	_
8	il	il	BO	_
9	a	avoir	BN	_
10	été	être	IN	_
11	décidé	décider	EN	_
12	d'	de	BN	_
13	excaver	excaver	BN	_
14	et	et	O	_
15	de	de	BN	_
16	trier	trier	BN	_
17	les	le	BO	_
18	terres	terre	IO	_
19	contaminées	contaminer	EO	_
20	.	.	O	_


#Une étude de risque sanitaire a été menée afin d’évaluer les risque pour la future population qui sera présente sur le site après la vente des terrains (rapport ICF n°23 260 de janvier 2004).
1	Une	un	BN	_
2	étude	étude	IN	_
3	de	de	IN	_
4	risque	risque	IN	_
5	sanitaire	sanitaire	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	menée	mener	EN	_
9	afin	afin	O	_
10	d’	d’	O	_
11	évaluer	évaluer	O	_
12	les	le	O	_
13	risque	risque	O	_
14	pour	pour	O	_
15	la	le	O	_
16	future	futur	O	_
17	population	population	O	_
18	qui	qui	O	_
19	sera	être	O	_
20	présente	présent	O	_
21	sur	sur	O	_
22	le	le	O	_
23	site	site	O	_
24	après	après	O	_
25	la	le	BN	_
26	vente	vente	BN	_
27	des	de	IN	_
28	terrains	terrain	EN	_
29	(	(	O	_
30	rapport	rapport	O	_
31	ICF	ICF	O	_
32	n°	numéro	O	_
33	23	23	O	_
34	260	260	O	_
35	de	de	O	_
36	janvier	janvier	BT	_
37	2004	2004	ET	_
38	)	)	O	_
39	.	.	O	_


#Il en est ressorti les seuils de réhabilitation suivants :
1	Il	il	O	_
2	en	en	O	_
3	est	être	O	_
4	ressorti	ressortir	O	_
5	les	le	O	_
6	seuils	seuil	O	_
7	de	de	O	_
8	réhabilitation	réhabilitation	EN	_
9	suivants	suivant	O	_
10	:	:	O	_


#- Plomb : 100 ppm,
1	-	-	O	_
2	Plomb	plomb	O	_
3	:	:	O	_
4	100	100	O	_
5	ppm	ppm	O	_
6	,	,	O	_


#- Chrome hexavalent : 4 ppm,
1	-	-	O	_
2	Chrome	Chrome	O	_
3	hexavalent	hexavalent	O	_
4	:	:	O	_
5	4	4	O	_
6	ppm	ppm	O	_
7	,	,	O	_


#- Arsenic : 30 ppm (niveau du fond géochimique local).
1	-	-	O	_
2	Arsenic	Arsenic	O	_
3	:	:	O	_
4	30	30	O	_
5	ppm	ppm	O	_
6	(	(	O	_
7	niveau	niveau	O	_
8	du	de	O	_
9	fond	fond	O	_
10	géochimique	géochimique	O	_
11	local	local	O	_
12	)	)	O	_
13	.	.	O	_


#Les travaux de dépollution des terrains occupés par SEPMA ainsi que des terrains voisins occupés par LCA ont été réalisés dans le même temps.
1	Les	le	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	dépollution	dépollution	EN	_
5	des	de	O	_
6	terrains	terrain	BO	_
7	occupés	occuper	IO	_
8	par	par	IO	_
9	SEPMA	SEPMA	EO	_
10	ainsi	ainsi	O	_
11	que	que	O	_
12	des	de	O	_
13	terrains	terrain	BO	_
14	voisins	voisin	EO	_
15	occupés	occuper	O	_
16	par	par	O	_
17	LCA	LCA	EO	_
18	ont	avoir	BN	_
19	été	être	IN	_
20	réalisés	réaliser	EN	_
21	dans	dans	IN	_
22	le	le	IN	_
23	même	même	IN	_
24	temps	temps	EN	_
25	.	.	O	_


#Les analyses des échantillons prélevés pour détermination de l’exutoire des terres (remblaiement, évacuation) ont mis en évidence que :
1	Les	le	BN	_
2	analyses	analyse	EN	_
3	des	de	O	_
4	échantillons	échantillon	O	_
5	prélevés	prélever	O	_
6	pour	pour	O	_
7	détermination	détermination	O	_
8	de	de	O	_
9	l’	l’	O	_
10	exutoire	exutoire	O	_
11	des	de	O	_
12	terres	terre	O	_
13	(	(	O	_
14	remblaiement	remblaiement	EN	_
15	,	,	O	_
16	évacuation	évacuation	EN	_
17	)	)	O	_
18	ont	avoir	O	_
19	mis	mettre	O	_
20	en	en	O	_
21	évidence	évidence	O	_
22	que	que	O	_
23	:	:	O	_


#- les teneurs en chrome hexavalent sont toutes inférieures à la limite de détection ; le chrome présent dans les sols ne présente donc aucune contrainte pour l’usage futur du site.
1	-	-	O	_
2	les	le	O	_
3	teneurs	teneur	O	_
4	en	en	O	_
5	chrome	chrome	O	_
6	hexavalent	hexavalent	O	_
7	sont	être	O	_
8	toutes	tout	O	_
9	inférieures	inférieur	O	_
10	à	à	O	_
11	la	le	O	_
12	limite	limite	O	_
13	de	de	O	_
14	détection	détection	O	_
15	;	;	O	_
16	le	le	O	_
17	chrome	chrome	O	_
18	présent	présent	O	_
19	dans	dans	O	_
20	les	le	O	_
21	sols	sol	O	_
22	ne	ne	O	_
23	présente	présente	O	_
24	donc	donc	O	_
25	aucune	aucun	O	_
26	contrainte	contrainte	O	_
27	pour	pour	O	_
28	l’	l’	O	_
29	usage	usage	O	_
30	futur	futur	O	_
31	du	de	O	_
32	site	site	O	_
33	.	.	O	_


#- les teneurs en arsenic sont constantes et correspondent au fond géochimique.
1	-	-	O	_
2	les	le	O	_
3	teneurs	teneur	O	_
4	en	en	O	_
5	arsenic	arsenic	EO	_
6	sont	être	O	_
7	constantes	constant	O	_
8	et	et	O	_
9	correspondent	correspondre	O	_
10	au	au	O	_
11	fond	fond	O	_
12	géochimique	géochimique	O	_
13	.	.	O	_


#Les terres polluées dont la teneur était supérieure aux seuils de dépollution ont été évacuées vers une filière agréée (terrains occupés par LCA + terrains voisins occupés par MP98 : 927 tonnes de terres polluées évacuées).
1	Les	le	BO	_
2	terres	terre	IO	_
3	polluées	polluer	EO	_
4	dont	dont	O	_
5	la	le	O	_
6	teneur	teneur	O	_
7	était	être	O	_
8	supérieure	supérieur	O	_
9	aux	à	O	_
10	seuils	seuil	O	_
11	de	de	O	_
12	dépollution	dépollution	EN	_
13	ont	avoir	BN	_
14	été	être	IN	_
15	évacuées	évacuer	EN	_
16	vers	vers	IN	_
17	une	un	BO	_
18	filière	filière	IO	_
19	agréée	agréer	EO	_
20	(	(	O	_
21	terrains	terrain	O	_
22	occupés	occuper	O	_
23	par	par	O	_
24	LCA	LCA	EO	_
25	+	plus	O	_
26	terrains	terrain	O	_
27	voisins	voisin	O	_
28	occupés	occuper	O	_
29	par	par	O	_
30	MP98	MP98	O	_
31	:	:	O	_
32	927	927	BO	_
33	tonnes	tonne	IO	_
34	de	de	IO	_
35	terres	terre	IO	_
36	polluées	polluer	EO	_
37	évacuées	évacuer	EO	_
38	)	)	O	_
39	.	.	O	_


#Un contrôle analytique par zone d’excavation en fond de fouille et sur les parements a été réalisé.
1	Un	un	O	_
2	contrôle	contrôle	O	_
3	analytique	analytique	O	_
4	par	par	O	_
5	zone	zone	O	_
6	d’	d’	O	_
7	excavation	excavation	EN	_
8	en	en	O	_
9	fond	fond	O	_
10	de	de	O	_
11	fouille	fouille	O	_
12	et	et	O	_
13	sur	sur	O	_
14	les	le	O	_
15	parements	parement	BO	_
16	a	avoir	BN	_
17	été	être	IN	_
18	réalisé	réaliser	EN	_
19	.	.	O	_


#Les résultats de ces contrôles indique que les concentrations moyennes pondérés en plomb, chrome VI et arsenic sont inférieures aux seuils de réhabilitation.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	ces	ce	BN	_
5	contrôles	contrôle	EN	_
6	indique	indique	O	_
7	que	que	O	_
8	les	le	O	_
9	concentrations	concentration	O	_
10	moyennes	moyen	O	_
11	pondérés	pondérer	O	_
12	en	en	O	_
13	plomb	plomb	O	_
14	,	,	O	_
15	chrome	chrome	O	_
16	VI	VI	O	_
17	et	et	O	_
18	arsenic	arsenic	O	_
19	sont	être	O	_
20	inférieures	inférieur	O	_
21	aux	à	O	_
22	seuils	seuil	O	_
23	de	de	O	_
