
#13.0076
#EUROCOPTER ( ex SNIAS ) à Marignane -13-
1	EUROCOPTER	EUROCOPTER	PROPN	EO	EI	1	ROOT
8	eau	eau	NOUN	O	O	5	obl:mod
9	de	de	ADP	O	O	11	case
10	la	le	DET	O	O	11	det
11	nappe	nappe	NOUN	O	O	8	nmod
12	phréatique	phréatique	ADJ	O	O	11	amod
13	ne	ne	ADV	O	O	14	advmod
14	mettent	mettre	VERB	O	O	14	ROOT
15	pas	pas	ADV	O	O	14	advmod
16	en	en	ADP	O	O	17	case
17	évidence	évidence	NOUN	O	O	14	obl:arg
18	de	de	DET	O	O	19	det
19	pollution	pollution	NOUN	O	O	14	obj
20	.	.	PUNCT	O	O	14	punct


#* A la suite de l'ESR réalisée conformément à l'AP du 16 juin 1999 et classant le site en catégorie 3, il n'est pas nécessaire d'engager d'investigations complémentaires ; toutefois il est prévu de :
1	*	*	PUNCT	O	O	29	punct
2	A	à	ADP	BR	O	4	case
3	la	le	DET	IR	O	4	det
4	suite	suite	NOUN	IR	O	29	obl:mod
5	de	de	ADP	ER	O	7	case
6	l'	le	DET	BO	O	7	det
7	ESR	esr	NOUN	O	O	4	nmod
8	réalisée	réaliser	VERB	BN	O	7	acl
9	conformément	conformément	ADV	BR	O	8	advmod
10	à	à	ADP	ER	O	12	case
11	l'	le	DET	BO	O	12	det
12	AP	ap	NOUN	O	O	9	obl:arg
13	du	de	ADP	O	O	14	case
14	16	16	NUM	BT	O	12	nmod
15	juin	juin	NOUN	IT	O	14	nmod
16	1999	1999	NUM	ET	O	15	nmod
17	et	et	CCONJ	O	O	18	cc
18	classant	classer	VERB	BN	O	12	conj
19	le	le	DET	BO	O	20	det
20	site	site	NOUN	BO	O	18	obj
21	en	en	ADP	BL	O	22	case
22	catégorie	catégorie	NOUN	BO	O	18	obl:arg
23	3	3	NUM	EO	O	22	nummod
24	,	,	PUNCT	O	O	29	punct
25	il	il	PRON	O	O	29	expl:subj
26	n'	n'	ADV	O	O	29	advmod
27	est	être	AUX	O	O	29	cop
28	pas	pas	ADV	O	O	29	advmod
29	nécessaire	nécessaire	ADJ	O	O	29	ROOT
30	d'	de	ADP	O	O	31	mark
31	engager	engager	VERB	O	O	29	dep
32	d'	d'	DET	O	O	33	det
33	investigations	investigation	NOUN	O	O	31	obj
34	complémentaires	complémentaire	ADJ	O	O	33	amod
35	;	;	PUNCT	O	O	29	punct
36	toutefois	toutefois	ADV	O	O	39	advmod
37	il	il	PRON	O	O	39	nsubj:pass
38	est	être	AUX	O	O	39	aux:pass
39	prévu	prévoir	VERB	O	O	39	ROOT
40	de	de	ADP	O	O	41	case
41	:	:	PUNCT	O	O	39	punct


#- renforcer le programme d'inspection et de maintenance des réseaux enterrés ;
1	-	-	PUNCT	O	O	2	punct
2	renforcer	renforcer	VERB	BN	O	2	ROOT
3	le	le	DET	BO	O	4	det
4	programme	programme	NOUN	BO	O	2	obj
5	d'	de	ADP	IO	O	6	case
6	inspection	inspection	NOUN	EO	O	4	nmod
7	et	et	CCONJ	O	O	9	cc
8	de	de	ADP	O	O	9	case
9	maintenance	maintenance	NOUN	BO	O	6	conj
10	des	de	ADP	IO	O	11	case
11	réseaux	réseau	NOUN	IO	O	9	nmod
12	enterrés	enterrer	VERB	EO	O	11	acl
13	;	;	PUNCT	O	O	2	punct


#- condamner l'accès aux puits existants ;
1	-	-	PUNCT	O	O	2	punct
2	condamner	condamner	VERB	O	O	2	ROOT
3	l'	le	DET	O	O	4	det
4	accès	accès	NOUN	O	O	2	obj
5	aux	à	ADP	O	O	6	case
6	puits	puits	NOUN	O	O	4	nmod
7	existants	existant	ADJ	O	O	6	amod
8	;	;	PUNCT	O	O	2	punct


#- assurer un suivi dans le temps de la qualité de l'eau de la nappe phréatique du fait de la proximité du cours d'eau de l'Huveaune, bien que le site soit en classe 3.
1	-	-	PUNCT	O	O	2	punct
2	assurer	assurer	VERB	O	O	2	ROOT
3	un	un	DET	BA	O	4	det
4	suivi	suivi	NOUN	IA	O	2	obj
5	dans	dans	ADP	IA	O	7	case
6	le	le	DET	IA	O	7	det
7	temps	temps	NOUN	EA	O	4	nmod
8	de	de	ADP	O	O	10	case
9	la	le	DET	BO	O	10	det
10	qualité	qualité	NOUN	IO	O	7	nmod
11	de	de	ADP	IA	O	13	case
12	l'	le	DET	IA	O	13	det
13	eau	eau	NOUN	IA	O	10	nmod
14	de	de	ADP	O	O	16	case
15	la	le	DET	BO	O	16	det
16	nappe	nappe	NOUN	EO	O	13	nmod
17	phréatique	phréatique	ADJ	O	O	16	amod
18	du	de	ADP	O	O	19	case
19	fait	fait	NOUN	O	O	10	nmod
20	de	de	ADP	O	O	22	case
21	la	le	DET	O	O	22	det
22	proximité	proximité	NOUN	IA	O	19	nmod
23	du	de	ADP	IA	O	24	case
24	cours	cours	NOUN	IA	O	22	nmod
25	d'	de	ADP	IA	O	26	case
26	eau	eau	NOUN	IA	O	24	nmod
27	de	de	ADP	IA	O	29	case
28	l'	le	DET	BL	O	29	det
29	Huveaune	Huveaune	PROPN	EL	O	24	nmod
30	,	,	PUNCT	O	O	2	punct
31	bien	bien	ADV	O	O	37	mark
32	que	que	SCONJ	O	O	31	fixed
33	le	le	DET	BO	O	34	det
34	site	site	NOUN	EO	O	37	nsubj
35	soit	être	AUX	O	O	37	cop
36	en	en	ADP	O	O	37	case
37	classe	classe	NOUN	O	O	2	obl:mod
38	3	3	NUM	O	O	37	nummod
39	.	.	PUNCT	O	O	2	punct


#* Avec l'arrêt de la production survenue le 29/6/2004 et la décision de cessation d'activité, la société ROUSSELOT a déposé un dossier de cessation d'activité le 25/11/04.
1	*	*	PUNCT	O	O	23	punct
2	Avec	avec	ADP	O	O	4	case
3	l'	le	DET	BN	O	4	det
4	arrêt	arrêt	NOUN	IN	O	23	obl:mod
5	de	de	ADP	IN	O	7	case
6	la	le	DET	IN	O	7	det
7	production	production	NOUN	IN	O	4	nmod
8	survenue	survenir	VERB	EN	O	7	acl
9	le	le	DET	BT	O	10	det
10	29/6/2004	29/6/2004	NOUN	IT	O	8	obl:mod
11	et	et	CCONJ	O	O	13	cc
12	la	le	DET	BO	O	13	det
13	décision	décision	NOUN	IO	O	4	conj
14	de	de	ADP	IO	O	15	case
15	cessation	cessation	NOUN	BN	O	13	nmod
16	d'	de	ADP	IN	O	17	case
17	activité	activité	NOUN	EN	O	15	nmod
18	,	,	PUNCT	O	O	23	punct
19	la	le	DET	BO	BI	20	det
20	société	société	NOUN	IO	II	23	nsubj
21	ROUSSELOT	ROUSSELOT	PROPN	EO	EI	20	flat:name
22	a	avoir	AUX	BN	O	23	aux:tense
23	déposé	déposer	VERB	IN	O	23	ROOT
24	un	un	DET	IN	O	25	det
25	dossier	dossier	NOUN	IN	O	23	obj
26	de	de	ADP	IN	O	27	case
27	cessation	cessation	NOUN	IN	O	25	nmod
28	d'	de	ADP	IN	O	29	case
29	activité	activité	NOUN	EN	O	27	nmod
30	le	le	DET	BT	O	31	det
31	25/11/04	25/11/04	NUM	IT	O	23	obl:mod
32	.	.	PUNCT	ET	O	23	punct


#* Le suivi analytique de la qualité des eaux souterraines ayant été arrêté en Septembre 2004, il conviendra de mettre en place une surveillance périodique du forage Aval.
1	*	*	PUNCT	O	O	13	punct
2	Le	le	DET	BA	O	3	det
3	suivi	suivi	NOUN	IA	O	13	nsubj:pass
4	analytique	analytique	ADJ	IA	O	3	amod
5	de	de	ADP	IA	O	7	case
6	la	le	DET	IA	O	7	det
7	qualité	qualité	NOUN	IA	O	3	nmod
8	des	de	ADP	IA	O	9	case
9	eaux	eau	NOUN	IA	O	7	nmod
10	souterraines	souterrain	ADJ	EA	O	9	amod
11	ayant	avoir	AUX	BN	O	13	aux:tense
12	été	être	AUX	IN	O	13	aux:pass
13	arrêté	arrêter	VERB	EN	O	19	advcl
14	en	en	ADP	BT	O	15	case
15	Septembre	septembre	NOUN	IT	O	13	obl:mod
16	2004	2004	PUNCT	ET	O	15	nmod
17	,	,	PUNCT	ET	O	19	punct
18	il	il	PRON	O	O	19	expl:subj
19	conviendra	convenir	VERB	O	O	19	ROOT
20	de	de	ADP	O	O	21	mark
21	mettre	mettre	VERB	O	O	19	dep
22	en	en	ADP	O	O	23	case
23	place	place	NOUN	O	O	21	obl:arg
24	une	un	DET	BA	O	25	det
25	surveillance	surveillance	NOUN	IA	O	21	obj
26	périodique	périodique	ADJ	EA	O	25	amod
27	du	de	ADP	O	O	28	case
28	forage	forage	NOUN	BO	O	25	nmod
29	Aval	Aval	PROPN	EO	O	28	nmod
30	.	.	PUNCT	O	O	19	punct


#* Suite à l’arrêt de production, la visite du 23 Juin 2005 a permit d'évaluer les dispositions de réhabilitations qui  ont été prises:
1	*	*	PUNCT	O	O	16	punct
2	Suite	suite	NOUN	O	O	5	case
3	à	à	ADP	O	O	2	fixed
4	l’	l’	DET	BO	O	5	det
5	arrêt	arrêt	NOUN	IO	O	16	obl:mod
6	de	de	ADP	IO	O	7	case
7	production	production	NOUN	EO	O	5	nmod
8	,	,	PUNCT	O	O	16	punct
9	la	le	DET	BN	O	10	det
10	visite	visite	NOUN	EN	O	16	nsubj
11	du	de	ADP	IT	O	12	case
12	23	23	NUM	IT	O	10	nmod
13	Juin	juin	NOUN	IT	O	12	nmod
14	2005	2005	NUM	ET	O	13	nmod
15	a	avoir	AUX	O	O	16	aux:tense
16	permit	permettre	VERB	O	O	16	ROOT
17	d'	de	ADP	O	O	18	mark
18	évaluer	évaluer	VERB	O	O	16	xcomp
19	les	le	DET	O	O	20	det
20	dispositions	disposition	NOUN	O	O	18	obj
21	de	de	ADP	O	O	22	case
22	réhabilitations	réhabilitation	NOUN	EN	O	20	nmod
23	qui	qui	PRON	O	O	24	nsubj
24	 	 	SPACE	BN	O	20	dep
25	ont	avoir	AUX	BN	O	27	aux:tense
26	été	être	AUX	IN	O	27	aux:pass
27	prises	prendre	VERB	EN	O	20	acl:relcl
28	:	:	PUNCT	O	O	16	punct


#-Pas de pollution de la nappe et du sol,
1	-Pas	-pas	ADV	O	O	3	advmod
2	de	de	ADP	O	O	3	case
3	pollution	pollution	NOUN	O	O	3	ROOT
4	de	de	ADP	O	O	6	case
5	la	le	DET	O	O	6	det
6	nappe	nappe	NOUN	O	O	3	nmod
7	et	et	CCONJ	O	O	9	cc
8	du	de	ADP	O	O	9	case
9	sol	sol	NOUN	O	O	6	conj
10	,	,	PUNCT	O	O	3	punct


#-Les installations et équipements techniques ont été enlevé,
1	-Les	-les	DET	BO	O	2	det
2	installations	installation	NOUN	IO	O	8	nsubj:pass
3	et	et	CCONJ	IO	O	4	cc
4	équipements	équipement	NOUN	IO	O	2	conj
5	techniques	technique	ADJ	EO	O	4	amod
6	ont	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	enlevé	enlever	VERB	EN	O	8	ROOT
9	,	,	PUNCT	O	O	8	punct


#-Les bâtiments laissés vides
1	-Les	-les	DET	O	O	2	det
2	bâtiments	bâtiment	NOUN	O	O	2	ROOT
3	laissés	laisser	VERB	O	O	2	acl
4	vides	vide	ADJ	O	O	3	xcomp


#-Le site a été mis en sécurité
1	-Le	-le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	mis	mettre	VERB	IN	O	5	ROOT
6	en	en	ADP	IN	O	7	case
7	sécurité	sécurité	NOUN	EN	O	5	obl:arg


#-Les cuves de produits liquides et les déchets ont été enlevés et éliminés
1	-Les	-les	PUNCT	BO	BU	2	det
2	cuves	cuve	NOUN	IO	IU	11	nsubj:pass
3	de	de	ADP	IO	IU	4	case
4	produits	produit	NOUN	IO	IU	2	nmod
5	liquides	liquide	ADJ	EO	EU	4	amod
6	et	et	CCONJ	O	O	8	cc
7	les	le	DET	BO	BU	8	det
8	déchets	déchet	NOUN	EO	EU	2	conj
9	ont	avoir	AUX	BN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	enlevés	enlever	VERB	EN	O	11	ROOT
12	et	et	CCONJ	O	O	13	cc
13	éliminés	éliminer	VERB	EN	O	11	conj


#-La station d'épuration interne vidée des effluents industriels
1	-La	-la	DET	O	O	2	det
2	station	station	NOUN	O	O	2	ROOT
3	d'	de	ADP	O	O	4	case
4	épuration	épuration	NOUN	O	O	2	nmod
5	interne	interne	ADJ	O	O	4	amod
6	vidée	vider	VERB	O	O	2	acl
7	des	de	ADP	O	O	8	case
8	effluents	effluent	NOUN	BO	O	6	obl:arg
9	industriels	industriel	ADJ	EN	O	8	amod


#-Le procès verbal de récolement a été fourni le 24/11/2005
1	-Le	-le	PUNCT	BO	O	2	det
2	procès	procès	NOUN	IO	O	8	nsubj:pass
3	verbal	verbal	ADJ	IO	O	2	amod
4	de	de	ADP	IO	O	5	case
5	récolement	récolement	NOUN	EN	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	fourni	fournir	VERB	EN	O	8	ROOT
9	le	le	DET	BT	O	10	det
10	24/11/2005	24/11/2005	NUM	IT	O	8	obl:mod


#* Sans perspectives de réimplantation d'une activité industrielle, la communauté d'Agglomération du pays d'AUBAGNE et de l'Etoile, en accord avec la ville d'AUBAGNE, souhaitait étudier les possibilités de faire évoluer le site de son statut de friche industrielle vers celui d'un espace de ville ouvert à tous.
1	*	*	PUNCT	O	O	32	punct
2	Sans	sans	ADP	BN	O	3	case
3	perspectives	perspective	NOUN	IN	O	32	obl:mod
4	de	de	ADP	IN	O	5	case
5	réimplantation	réimplantation	NOUN	EN	O	3	nmod
6	d'	de	ADP	O	O	8	case
7	une	un	DET	BO	O	8	det
8	activité	activité	NOUN	IO	O	5	nmod
9	industrielle	industriel	ADJ	EO	O	8	amod
10	,	,	PUNCT	O	O	32	punct
11	la	le	DET	BO	BI	12	det
12	communauté	communauté	NOUN	IO	II	32	nsubj
13	d'	de	ADP	IO	II	14	case
14	Agglomération	agglomération	NOUN	EO	EI	12	nmod
15	du	de	ADP	IL	O	16	case
16	pays	pays	NOUN	IL	O	12	nmod
17	d'	de	ADP	IL	O	18	case
18	AUBAGNE	AUBAGNE	PROPN	IL	EI	16	nmod
19	et	et	CCONJ	IL	O	22	cc
20	de	de	ADP	IL	O	22	case
21	l'	le	DET	IL	O	22	det
22	Etoile	Etoile	PROPN	IL	O	16	conj
23	,	,	PUNCT	O	O	12	punct
24	en	en	ADP	BR	O	25	case
25	accord	accord	NOUN	IR	O	12	nmod
26	avec	avec	ADP	ER	O	28	case
27	la	le	DET	BO	BI	28	det
28	ville	ville	NOUN	IL	EI	25	nmod
29	d'	de	ADP	IL	EI	30	case
30	AUBAGNE	AUBAGNE	PROPN	EL	EI	28	nmod
31	,	,	PUNCT	O	O	32	punct
32	souhaitait	souhaiter	VERB	O	O	32	ROOT
33	étudier	étudier	VERB	O	O	32	xcomp
34	les	le	DET	BO	O	35	det
35	possibilités	possibilité	NOUN	EO	O	33	obj
36	de	de	ADP	O	O	38	mark
37	faire	faire	AUX	O	O	38	dep
38	évoluer	évoluer	VERB	O	O	35	acl
39	le	le	DET	O	O	40	det
40	site	site	NOUN	O	O	38	obj
41	de	de	ADP	O	O	43	case
42	son	son	DET	O	O	43	det
43	statut	statut	NOUN	O	O	38	obl:arg
44	de	de	ADP	O	O	45	case
45	friche	friche	NOUN	O	O	43	nmod
46	industrielle	industriel	ADJ	O	O	45	amod
47	vers	vers	ADP	O	O	48	case
48	celui	celui	PRON	O	O	38	obl:mod
49	d'	de	ADP	O	O	51	case
50	un	un	DET	O	O	51	det
51	espace	espace	NOUN	O	O	48	nmod
52	de	de	ADP	O	O	53	case
53	ville	ville	NOUN	O	O	51	nmod
54	ouvert	ouvert	ADJ	O	O	51	amod
55	à	à	ADP	O	O	56	case
56	tous	tout	PRON	O	O	54	obl:arg
57	.	.	PUNCT	O	O	32	punct


#Le futur projet d'aménagement comprend une forte part de logements locatifs sociaux (300 à 400) et des activités de service de proximité et de tertiaire.
1	Le	le	DET	BO	O	3	det
2	futur	futur	ADJ	IO	O	3	amod
3	projet	projet	NOUN	IO	O	6	nsubj
4	d'	de	ADP	EO	O	5	case
5	aménagement	aménagement	NOUN	O	O	3	nmod
6	comprend	comprendre	VERB	O	O	6	ROOT
7	une	un	DET	O	O	9	det
8	forte	fort	ADJ	O	O	9	amod
9	part	part	NOUN	O	O	6	obj
10	de	de	ADP	O	O	11	case
11	logements	logement	NOUN	O	O	9	nmod
12	locatifs	locatif	ADJ	O	O	11	amod
13	sociaux	social	ADJ	O	O	11	amod
14	(	(	PUNCT	O	O	9	punct
15	300	300	NUM	O	O	9	appos
16	à	à	ADP	O	O	17	case
17	400	400	NUM	O	O	15	nmod
18	)	)	PUNCT	O	O	15	punct
19	et	et	CCONJ	O	O	21	cc
20	des	un	DET	O	O	21	det
21	activités	activité	NOUN	IA	O	15	conj
22	de	de	ADP	IA	O	23	case
23	service	service	NOUN	IA	O	21	nmod
24	de	de	ADP	IA	O	25	case
25	proximité	proximité	NOUN	IA	O	23	nmod
26	et	et	CCONJ	IA	O	28	cc
27	de	de	ADP	IA	O	28	case
28	tertiaire	tertiaire	NOUN	EA	O	25	conj
29	.	.	PUNCT	O	O	15	punct


#Pour cela, 25 fouilles à la pelle mécanique ainsi que 3 piézomètres ont été nécessaires.
1	Pour	pour	ADP	O	O	2	case
2	cela	cela	PRON	O	O	16	obl:mod
3	,	,	PUNCT	O	O	16	punct
4	25	25	NUM	BO	O	5	nummod
5	fouilles	fouille	NOUN	IO	O	16	nsubj
6	à	à	ADP	IO	O	8	case
7	la	le	DET	IO	O	8	det
8	pelle	pelle	NOUN	IO	O	5	nmod
9	mécanique	mécanique	ADJ	EO	O	8	amod
10	ainsi	ainsi	ADV	O	O	13	cc
11	que	que	SCONJ	O	O	10	fixed
12	3	3	NUM	BO	O	13	nummod
13	piézomètres	piézomètre	NOUN	EO	O	5	conj
14	ont	avoir	AUX	O	O	16	aux:tense
15	été	être	AUX	O	O	16	cop
16	nécessaires	nécessaire	ADJ	O	O	16	ROOT
17	.	.	PUNCT	O	O	16	punct


#Les résultats montrent la présence de Manganèse , Nickel et Strontium dans les eaux souterraines, de Plomb, de fraction soluble supérieure aux critères d'admission en ISDI pour les sols.
1	Les	le	DET	O	O	2	det
2	résultats	résultat	NOUN	O	O	3	nsubj
3	montrent	montrer	VERB	O	O	3	ROOT
4	la	le	DET	O	O	5	det
5	présence	présence	NOUN	O	O	3	obj
6	de	de	ADP	O	O	7	case
7	Manganèse	manganèse	NOUN	O	BS	5	nmod
8	,	,	PUNCT	O	O	9	punct
9	Nickel	nickel	NOUN	O	BS	7	conj
10	et	et	CCONJ	O	O	11	cc
11	Strontium	Strontium	PROPN	O	BS	7	conj
12	dans	dans	ADP	O	O	14	case
13	les	le	DET	O	O	14	det
14	eaux	eau	NOUN	O	O	3	obl:arg
15	souterraines	souterrain	ADJ	O	O	14	amod
16	,	,	PUNCT	O	O	14	punct
17	de	de	ADP	O	O	18	case
18	Plomb	plomb	NOUN	O	BS	14	nmod
19	,	,	PUNCT	O	O	21	punct
20	de	de	ADP	O	O	21	case
21	fraction	fraction	NOUN	O	O	18	conj
22	soluble	soluble	ADJ	O	O	21	amod
23	supérieure	supérieur	ADJ	O	O	21	amod
24	aux	à	ADP	O	O	25	case
25	critères	critère	NOUN	O	O	23	obl:arg
26	d'	de	ADP	O	O	27	case
27	admission	admission	NOUN	O	O	25	nmod
28	en	en	ADP	O	O	29	case
29	ISDI	isdi	NOUN	O	O	27	nmod
30	pour	pour	ADP	O	O	32	case
31	les	le	DET	O	O	32	det
32	sols	sol	NOUN	O	O	21	nmod
33	.	.	PUNCT	O	O	3	punct


#Il a été préconisé de réaliser une dalle béton (bâtiments), une couche de graves et bitume (cour et voiries) ainsi que la mise en place d'une couche de terre végétale de 30 cm pour les espaces verts.
1	Il	il	PRON	BO	O	4	nsubj:pass
2	a	avoir	AUX	EO	O	4	aux:tense
3	été	être	AUX	O	O	4	aux:pass
4	préconisé	préconiser	VERB	O	O	4	ROOT
5	de	de	ADP	O	O	6	mark
6	réaliser	réaliser	VERB	BN	O	4	xcomp
7	une	un	DET	BO	O	8	det
8	dalle	dalle	NOUN	IO	O	6	obj
9	béton	béton	NOUN	EO	O	8	nmod
10	(	(	PUNCT	O	O	8	punct
11	bâtiments	bâtiment	NOUN	BO	O	8	appos
12	)	)	PUNCT	O	O	8	punct
13	,	,	PUNCT	O	O	15	punct
14	une	un	DET	O	O	15	det
15	couche	couche	NOUN	O	O	4	conj
16	de	de	ADP	O	O	17	case
17	graves	grave	NOUN	O	O	15	nmod
18	et	et	CCONJ	O	O	19	cc
19	bitume	bitume	NOUN	O	O	17	conj
20	(	(	PUNCT	O	O	15	punct
21	cour	cour	NOUN	O	O	15	appos
22	et	et	CCONJ	O	O	23	cc
23	voiries	voirie	NOUN	O	O	21	conj
24	)	)	PUNCT	O	O	15	punct
25	ainsi	ainsi	ADV	O	O	28	cc
26	que	que	SCONJ	O	O	25	fixed
27	la	le	DET	BN	O	28	det
28	mise	mise	NOUN	EN	O	4	conj
29	en	en	ADP	EN	O	30	case
30	place	place	NOUN	IR	O	28	nmod
31	d'	de	ADP	ER	O	33	case
32	une	un	DET	BO	O	33	det
33	couche	couche	NOUN	IO	O	28	nmod
34	de	de	ADP	IO	O	35	case
35	terre	terre	NOUN	IO	O	33	nmod
36	végétale	végétal	ADJ	EO	O	35	amod
37	de	de	ADP	O	O	39	case
38	30	30	NUM	O	O	39	nummod
39	cm	cm	NOUN	O	O	35	nmod
40	pour	pour	ADP	O	O	42	case
41	les	le	DET	O	O	42	det
42	espaces	espace	NOUN	O	O	33	nmod
43	verts	vert	ADJ	O	O	42	amod
44	.	.	PUNCT	O	O	4	punct


#Ces travaux ont été effectués.
1	Ces	ce	DET	BN	O	2	det
2	travaux	travail	NOUN	IN	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	effectués	effectuer	VERB	EN	O	5	ROOT
6	.	.	PUNCT	O	O	5	punct


#L'utilisation de l'eau souterraine pour un usage domestique est proscrit.
1	L'	le	DET	BA	O	2	det
2	utilisation	utilisation	NOUN	IA	O	12	nsubj:pass
3	de	de	ADP	IA	O	5	case
4	l'	le	DET	IA	O	5	det
5	eau	eau	NOUN	O	O	2	nmod
6	souterraine	souterrain	ADJ	O	O	5	amod
7	pour	pour	ADP	O	O	9	case
8	un	un	DET	BA	O	9	det
9	usage	usage	NOUN	IA	O	2	nmod
10	domestique	domestique	ADJ	EA	O	9	amod
11	est	être	AUX	O	O	12	aux:pass
12	proscrit	proscrire	VERB	O	O	12	ROOT
13	.	.	PUNCT	O	O	12	punct


#* Le projet de construction est en cours
1	*	*	PUNCT	O	O	8	punct
2	Le	le	DET	BO	O	3	det
3	projet	projet	NOUN	IO	O	8	nsubj
4	de	de	ADP	IO	O	5	case
5	construction	construction	NOUN	EO	O	3	nmod
6	est	être	AUX	O	O	8	cop
7	en	en	ADP	BT	O	8	case
8	cours	cours	NOUN	ET	O	8	ROOT


#13.0031
#AVENTIS AGRICULTURE à Peynier - 13-
1	AVENTIS	AVENTIS	PROPN	EO	BI	1	ROOT
2	AGRICULTURE	agriculture	NOUN	EO	EI	1	nmod
3	à	à	ADP	BL	O	4	case
4	Peynier	Peynier	PROPN	IL	O	1	nmod
5	-	-	PUNCT	IL	O	6	punct
6	13-	13-	NUM	IL	O	6	ROOT


#Ce site est implanté depuis le début des années 1960 à PEYNIER (Société PECHINEY-PROGIL puis RHONE POULENC AGRI, puis AVENTIS CropScience et enfin AVENTIS AGRICULTURE le 30Avril 2002), sur une superficie de 6.3 ha au sein de la Zone Industrielle de PEYNIER- ROUSSET.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	BN	O	4	aux:pass
4	implanté	implanter	VERB	EN	O	4	ROOT
5	depuis	depuis	ADP	BT	O	7	case
6	le	le	DET	IT	O	7	det
7	début	début	NOUN	IT	O	4	obl:mod
8	des	de	ADP	IT	O	9	case
9	années	année	NOUN	IT	O	7	nmod
10	1960	1960	NUM	ET	O	9	nmod
11	à	à	ADP	BL	O	12	case
12	PEYNIER	PEYNIER	PROPN	BO	EI	4	obl:arg
13	(	(	PUNCT	O	O	12	punct
14	Société	société	NOUN	O	BI	12	appos
15	PECHINEY	PECHINEY	PROPN	O	EI	14	nmod
16	-	-	PROPN	O	EI	14	nmod
17	PROGIL	PROGIL	PROPN	BO	EI	14	nmod
18	puis	puis	CCONJ	O	EI	19	cc
19	RHONE	RHONE	PROPN	BO	EI	14	conj
20	POULENC	POULENC	PROPN	IO	EI	19	flat:name
21	AGRI	AGRI	PROPN	EO	EI	19	flat:name
22	,	,	PUNCT	O	O	12	punct
23	puis	puis	CCONJ	O	O	24	cc
24	AVENTIS	AVENTIS	PROPN	BO	BI	12	conj
25	CropScience	CropScience	PROPN	EO	EI	24	flat:name
26	et	et	CCONJ	O	O	28	cc
27	enfin	enfin	ADV	O	O	28	advmod
28	AVENTIS	AVENTIS	PROPN	BO	BI	24	conj
29	AGRICULTURE	AGRICULTURE	PROPN	EO	EI	28	flat:name
30	le	le	DET	BT	O	31	det
31	30Avril	30avril	NOUN	IT	O	28	nmod
32	2002	2002	NUM	ET	O	31	nmod
33	)	)	PUNCT	O	O	12	punct
34	,	,	PUNCT	O	O	4	punct
35	sur	sur	ADP	O	O	37	case
36	une	un	DET	O	O	37	det
37	superficie	superficie	NOUN	O	O	4	obl:mod
38	de	de	ADP	O	O	40	case
39	6.3	6.3	NUM	BO	O	40	nummod
40	ha	ha	NOUN	EO	O	37	nmod
41	au	au	ADP	BL	O	42	case
42	sein	sein	NOUN	IL	O	37	nmod
43	de	de	ADP	IL	O	45	case
44	la	le	DET	IL	O	45	det
45	Zone	zone	NOUN	IL	O	42	nmod
46	Industrielle	industriel	ADJ	IL	O	45	amod
47	de	de	ADP	IL	O	48	case
48	PEYNIER-	PEYNIER-	PROPN	IL	EI	45	nmod
49	ROUSSET	ROUSSET	PROPN	EL	EI	45	nmod
50	.	.	PUNCT	O	O	4	punct


#L'établissement, qui a cessé son activité de façon progressive depuis 1992 pour s'arrêter définitivement en 1996, était spécialisé dans la fabrication puis la formulation de produits phytosanitaires pour l'agriculture (niveau d'activité de 80t/j pour les poudres et de 120.000l/j pour les liquides).
1	L'	le	DET	BO	O	2	det
2	établissement	établissement	NOUN	EO	O	22	nsubj:pass
3	,	,	PUNCT	O	O	2	punct
4	qui	qui	PRON	O	O	6	nsubj
5	a	avoir	AUX	BN	O	6	aux:tense
6	cessé	cesser	VERB	EN	O	2	acl:relcl
7	son	son	DET	BO	O	8	det
8	activité	activité	NOUN	EO	O	6	obj
9	de	de	ADP	IN	O	10	case
10	façon	façon	NOUN	IN	O	6	obl:mod
11	progressive	progressif	ADJ	EN	O	10	amod
12	depuis	depuis	ADP	BT	O	13	case
13	1992	1992	NUM	ET	O	6	obl:mod
14	pour	pour	ADP	O	O	16	mark
15	s'	se	PRON	BN	O	16	expl:comp
16	arrêter	arrêter	VERB	BN	O	6	advcl
17	définitivement	définitivement	ADV	EN	O	16	advmod
18	en	en	ADP	BT	O	19	case
19	1996	1996	NUM	ET	O	16	obl:mod
20	,	,	PUNCT	ET	O	22	punct
21	était	être	AUX	BR	O	22	aux:pass
22	spécialisé	spécialiser	VERB	IR	O	22	ROOT
23	dans	dans	ADP	ER	O	25	case
24	la	le	DET	BA	O	25	det
