
#91.0077
#Implantée en zone industrielle, cette friche est un ancien site de 4,5 hectares de production de substances pharmaceutiques exploité par la société SANOFI PHARMA INDUSTRIE (SANOFI AVENTIS à ce jour).
1	Implantée	implanter	VERB	BR	O	11	advcl
27	des	un	DET	O	ID	28	det
28	déchets	déchet	NOUN	O	ED	26	obj
29	,	,	PUNCT	O	O	31	punct
30	de	de	ADP	O	O	31	case
31	terres	terre	NOUN	BO	BU	28	conj
32	cyanurées	cyanurer	ADJ	EO	BS	31	amod
33	,	,	PUNCT	O	O	35	punct
34	de	de	ADP	O	O	35	case
35	goudrons	goudron	NOUN	O	BU	28	conj
36	et	et	CCONJ	O	O	38	cc
37	de	de	ADP	O	O	38	case
38	remblais	remblai	NOUN	BN	O	28	conj
39	impactés	impacter	VERB	BR	O	38	acl
40	en	en	ADP	O	O	41	case
41	Hydrocarbures	hydrocarbure	NOUN	O	BS	16	obl:mod
42	Aromatiques	aromatique	ADJ	O	IS	41	amod
43	Polycycliques	polycyclique	ADJ	O	ES	41	amod
44	(	(	PUNCT	O	O	41	punct
45	HAP	hap	NOUN	O	BS	41	appos
46	)	)	PUNCT	O	O	41	punct
47	.	.	PUNCT	O	O	16	punct


#Le propriétaire a demandé, au Tribunal administratif de Melun, la réalisation d'une expertise pour constater la présence de pollution.
1	Le	le	DET	BO	O	2	det
2	propriétaire	propriétaire	NOUN	EO	O	4	nsubj
3	a	avoir	AUX	BN	O	4	aux:tense
4	demandé	demander	VERB	EN	O	4	ROOT
5	,	,	PUNCT	O	O	4	punct
6	au	au	ADP	O	O	7	case
7	Tribunal	tribunal	NOUN	O	O	4	obl:mod
8	administratif	administratif	ADJ	O	O	7	amod
9	de	de	ADP	O	O	10	case
10	Melun	Melun	PROPN	O	O	7	nmod
11	,	,	PUNCT	O	O	4	punct
12	la	le	DET	BN	O	13	det
13	réalisation	réalisation	NOUN	IN	O	4	obj
14	d'	de	ADP	IN	O	16	case
15	une	un	DET	BN	O	16	det
16	expertise	expertise	NOUN	EN	O	13	nmod
17	pour	pour	ADP	O	O	18	mark
18	constater	constater	VERB	O	O	4	advcl
19	la	le	DET	BN	O	20	det
20	présence	présence	NOUN	IN	O	18	obj
21	de	de	ADP	IN	O	22	case
22	pollution	pollution	NOUN	EN	O	20	nmod
23	.	.	PUNCT	O	O	4	punct


#L'expertise a conclu à une pollution des sols et des eaux souterraines.
1	L'	le	DET	O	O	2	det
2	expertise	expertise	NOUN	O	O	4	nsubj
3	a	avoir	AUX	O	O	4	aux:tense
4	conclu	conclure	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	7	case
6	une	un	DET	BN	O	7	det
7	pollution	pollution	NOUN	IN	O	4	obl:arg
8	des	de	ADP	IN	O	9	case
9	sols	sol	NOUN	EN	O	7	nmod
10	et	et	CCONJ	O	O	12	cc
11	des	de	ADP	O	O	12	case
12	eaux	eau	NOUN	O	O	9	conj
13	souterraines	souterrain	ADJ	O	O	12	amod
14	.	.	PUNCT	O	O	4	punct


#Un arrêté préfectoral d'urgence, demandant au propriétaire la mise en sécurité du site, a été pris en date du 31/07/2000.
1	Un	un	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	19	nsubj:pass
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
4	d'	de	ADP	IO	O	5	case
5	urgence	urgence	NOUN	EO	O	2	nmod
6	,	,	PUNCT	O	O	2	punct
7	demandant	demander	VERB	O	O	2	acl
8	au	au	ADP	O	O	9	case
9	propriétaire	propriétaire	NOUN	BO	O	7	obl:arg
10	la	le	DET	O	O	11	det
11	mise	mise	NOUN	O	O	7	obj
12	en	en	ADP	O	O	13	case
13	sécurité	sécurité	NOUN	O	O	11	nmod
14	du	de	ADP	O	O	15	case
15	site	site	NOUN	O	O	11	nmod
16	,	,	PUNCT	O	O	19	punct
17	a	avoir	AUX	BN	O	19	aux:tense
18	été	être	AUX	IN	O	19	aux:pass
19	pris	prendre	VERB	EN	O	19	ROOT
20	en	en	ADP	BT	O	21	case
21	date	date	NOUN	IT	O	19	obl:arg
22	du	de	ADP	IT	O	23	case
23	31/07/2000	31/07/2000	NOUN	IT	O	21	nmod
24	.	.	PUNCT	ET	O	19	punct


#Il a été contesté par ce dernier devant le tribunal administratif qui l'a annulé.
1	Il	il	PRON	O	O	4	nsubj:pass
2	a	avoir	AUX	O	O	4	aux:tense
3	été	être	AUX	O	O	4	aux:pass
4	contesté	contester	VERB	O	O	4	ROOT
5	par	par	ADP	O	O	7	case
6	ce	ce	DET	O	O	7	det
7	dernier	dernier	ADJ	O	O	4	obl:agent
8	devant	devant	ADP	O	O	10	case
9	le	le	DET	BO	O	10	det
10	tribunal	tribunal	NOUN	IO	O	4	obl:mod
11	administratif	administratif	ADJ	EO	O	10	amod
12	qui	qui	PRON	O	O	15	nsubj
13	l'	l'	PRON	O	O	15	obj
14	a	avoir	AUX	O	O	15	aux:tense
15	annulé	annuler	VERB	O	O	10	acl:relcl
16	.	.	PUNCT	O	O	4	punct


#Toutefois, certaines opérations de mise en sécurité du site ont été réalisées (retrait de cuve enterrée de stockage de gazole).
1	Toutefois	toutefois	ADV	O	O	13	advmod
2	,	,	PUNCT	O	O	13	punct
3	certaines	certain	DET	BN	O	4	det
4	opérations	opération	NOUN	IN	O	13	nsubj:pass
5	de	de	ADP	IN	O	6	case
6	mise	mise	NOUN	IN	O	4	nmod
7	en	en	ADP	IN	O	8	case
8	sécurité	sécurité	NOUN	EN	O	6	nmod
9	du	de	ADP	BO	O	10	case
10	site	site	NOUN	EO	O	6	nmod
11	ont	avoir	AUX	BN	O	13	aux:tense
12	été	être	AUX	IN	O	13	aux:pass
13	réalisées	réaliser	VERB	EN	O	13	ROOT
14	(	(	PUNCT	O	O	13	punct
15	retrait	retrait	NOUN	BN	O	13	obl:mod
16	de	de	ADP	IN	O	17	case
17	cuve	cuve	NOUN	IN	BD	15	nmod
18	enterrée	enterré	ADJ	IN	ED	17	amod
19	de	de	ADP	O	O	20	case
20	stockage	stockage	NOUN	O	BU	17	nmod
21	de	de	ADP	O	IU	22	case
22	gazole	gazole	NOUN	EA	EU	20	nmod
23	)	)	PUNCT	O	O	13	punct
24	.	.	PUNCT	O	O	13	punct


#A l'initiative du propriétaire, une surveillance de la nappe était réalisée depuis le début de l'année 2002.
1	A	à	ADP	BR	O	3	case
2	l'	le	DET	IR	O	3	det
3	initiative	initiative	NOUN	EN	O	13	obl:mod
4	du	de	ADP	BO	O	5	case
5	propriétaire	propriétaire	NOUN	BO	O	3	nmod
6	,	,	PUNCT	O	O	13	punct
7	une	un	DET	BA	O	8	det
8	surveillance	surveillance	NOUN	EA	O	13	nsubj:pass
9	de	de	ADP	IN	O	11	case
10	la	le	DET	IN	O	11	det
11	nappe	nappe	NOUN	EN	O	8	nmod
12	était	être	AUX	EN	O	13	aux:pass
13	réalisée	réaliser	VERB	EN	O	13	ROOT
14	depuis	depuis	ADP	BT	O	16	case
15	le	le	DET	IT	O	16	det
16	début	début	NOUN	IT	O	13	obl:mod
17	de	de	ADP	IT	O	19	case
18	l'	le	DET	IT	O	19	det
19	année	année	NOUN	IT	O	16	nmod
20	2002	2002	NUM	ET	O	19	nummod
21	.	.	PUNCT	O	O	13	punct


#Les résultats ont régulièrement été transmis à l'inspection des installations classées.
1	Les	le	DET	BO	O	2	det
2	résultats	résultat	NOUN	EO	O	6	nsubj:pass
3	ont	avoir	AUX	BN	O	6	aux:tense
4	régulièrement	régulièrement	ADV	IN	O	6	advmod
5	été	être	AUX	IN	O	6	aux:pass
6	transmis	transmettre	VERB	EN	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	inspection	inspection	NOUN	O	O	6	obl:arg
10	des	de	ADP	O	O	11	case
11	installations	installation	NOUN	O	O	9	nmod
12	classées	classer	VERB	O	O	11	acl
13	.	.	PUNCT	O	O	6	punct


#Les derniers résultats montraient une pollution des eaux souterraines en cyanures, HAP et hydrocarbures (présence de flottant).
1	Les	le	DET	O	O	3	det
2	derniers	dernier	ADJ	O	O	3	amod
3	résultats	résultat	NOUN	O	O	4	nsubj
4	montraient	montrer	VERB	O	O	4	ROOT
5	une	un	DET	BO	O	6	det
6	pollution	pollution	NOUN	EO	O	4	obj
7	des	de	ADP	O	O	8	case
8	eaux	eau	NOUN	O	O	6	nmod
9	souterraines	souterrain	ADJ	O	O	8	amod
10	en	en	ADP	O	O	11	case
11	cyanures	cyanure	NOUN	O	BS	8	nmod
12	,	,	PUNCT	O	O	13	punct
13	HAP	hap	NOUN	O	BS	11	conj
14	et	et	CCONJ	O	O	15	cc
15	hydrocarbures	hydrocarbure	NOUN	O	BS	11	conj
16	(	(	PUNCT	O	O	11	punct
17	présence	présence	NOUN	O	O	11	appos
18	de	de	ADP	O	O	19	case
19	flottant	flottant	NOUN	O	O	17	nmod
20	)	)	PUNCT	O	O	11	punct
21	.	.	PUNCT	O	O	6	punct


#Toutefois, en l'absence de dernier exploitant, l'inspection des installations classées ne peut imposer au propriétaire des terrains, la dépollution du site.
1	Toutefois	toutefois	ADV	O	O	16	advmod
2	,	,	PUNCT	O	O	16	punct
3	en	en	ADP	O	O	5	case
4	l'	le	DET	O	O	5	det
5	absence	absence	NOUN	O	O	16	obl:mod
6	de	de	ADP	O	O	8	case
7	dernier	dernier	ADJ	O	O	8	amod
8	exploitant	exploitant	NOUN	EO	O	5	nmod
9	,	,	PUNCT	O	O	16	punct
10	l'	le	DET	BO	O	11	det
11	inspection	inspection	NOUN	IO	O	16	nsubj
12	des	de	ADP	IO	O	13	case
13	installations	installation	NOUN	IO	O	11	nmod
14	classées	classer	VERB	EO	O	13	acl
15	ne	ne	ADV	BN	O	16	advmod
16	peut	pouvoir	VERB	BN	O	16	ROOT
17	imposer	imposer	VERB	EN	O	16	xcomp
18	au	au	ADP	O	O	19	case
19	propriétaire	propriétaire	NOUN	BO	O	17	obl:arg
20	des	de	ADP	IO	O	21	case
21	terrains	terrain	NOUN	EO	O	19	nmod
22	,	,	PUNCT	O	O	17	punct
23	la	le	DET	BN	O	24	det
24	dépollution	dépollution	NOUN	EN	O	17	obj
25	du	de	ADP	O	O	26	case
26	site	site	NOUN	BO	O	24	nmod
27	.	.	PUNCT	O	O	16	punct


#En 2008, l'inspection des installations classées a notamment été consultée sur un permis de construire pour la construction de bâtiments à vocation commerciale et industrielle.
1	En	en	ADP	BT	O	2	case
2	2008	2008	PUNCT	ET	O	12	obl:mod
3	,	,	PUNCT	ET	O	12	punct
4	l'	le	DET	BO	O	5	det
5	inspection	inspection	NOUN	IO	O	12	nsubj:pass
6	des	de	ADP	IO	O	7	case
7	installations	installation	NOUN	IO	O	5	nmod
8	classées	classer	VERB	EO	O	7	acl
9	a	avoir	AUX	BN	O	12	aux:tense
10	notamment	notamment	ADV	BN	O	12	advmod
11	été	être	AUX	IN	O	12	aux:pass
12	consultée	consulter	VERB	EN	O	12	ROOT
13	sur	sur	ADP	EN	O	15	case
14	un	un	DET	EN	O	15	det
15	permis	permis	NOUN	EN	O	12	obl:mod
16	de	de	ADP	IN	O	17	case
17	construire	construire	NOUN	EN	O	15	nmod
18	pour	pour	ADP	O	O	20	case
19	la	le	DET	BN	O	20	det
20	construction	construction	NOUN	BN	O	12	obl:mod
21	de	de	ADP	IN	O	22	case
22	bâtiments	bâtiment	NOUN	EN	O	20	nmod
23	à	à	ADP	IA	O	24	case
24	vocation	vocation	NOUN	IA	O	22	nmod
25	commerciale	commercial	ADJ	IA	O	24	amod
26	et	et	CCONJ	IA	O	27	cc
27	industrielle	industriel	ADJ	EA	O	25	conj
28	.	.	PUNCT	O	O	12	punct


#Elle a émis un avis défavorable à la demande compte tenu des éléments dont elle avait connaissance sur la pollution.
1	Elle	lui	PRON	BN	O	3	nsubj
2	a	avoir	AUX	BN	O	3	aux:tense
3	émis	émettre	VERB	EN	O	3	ROOT
4	un	un	DET	O	O	5	det
5	avis	avis	NOUN	O	O	3	obj
6	défavorable	défavorable	ADJ	O	O	5	amod
7	à	à	ADP	O	O	9	case
8	la	le	DET	O	O	9	det
9	demande	demande	NOUN	O	O	6	obl:arg
10	compte	compte	NOUN	O	O	3	advmod
11	tenu	tenir	VERB	O	O	10	fixed
12	des	de	ADP	O	O	13	case
13	éléments	élément	NOUN	O	O	10	dep
14	dont	dont	PRON	O	O	16	dep
15	elle	lui	PRON	O	O	16	nsubj
16	avait	avoir	VERB	O	O	13	acl:relcl
17	connaissance	connaissance	NOUN	O	O	16	obj
18	sur	sur	ADP	O	O	20	case
19	la	le	DET	O	O	20	det
20	pollution	pollution	NOUN	O	O	16	obl:arg
21	.	.	PUNCT	O	O	3	punct


#Il a été recommandé, au pétitionnaire du projet, de réaliser une étude proposant les mesures de gestion des pollutions existantes en s'appuyant sur la méthodologie nationale relative à la gestion des sites et sols pollués.
1	Il	il	PRON	O	O	4	nsubj:pass
2	a	avoir	AUX	O	O	4	aux:tense
3	été	être	AUX	O	O	4	aux:pass
4	recommandé	recommander	VERB	O	O	4	ROOT
5	,	,	PUNCT	O	O	4	punct
6	au	au	ADP	O	O	7	case
7	pétitionnaire	pétitionnaire	NOUN	O	O	4	obl:mod
8	du	de	ADP	O	O	9	case
9	projet	projet	NOUN	EO	O	7	nmod
10	,	,	PUNCT	O	O	4	punct
11	de	de	ADP	O	O	12	mark
12	réaliser	réaliser	VERB	O	O	4	xcomp
13	une	un	DET	O	O	14	det
14	étude	étude	NOUN	O	O	12	obj
15	proposant	proposer	VERB	O	O	14	acl
16	les	le	DET	O	O	17	det
17	mesures	mesure	NOUN	O	O	15	obj
18	de	de	ADP	O	O	19	case
19	gestion	gestion	NOUN	O	O	17	nmod
20	des	de	ADP	O	O	21	case
21	pollutions	pollution	NOUN	O	O	19	nmod
22	existantes	existant	ADJ	O	O	21	amod
23	en	en	ADP	O	O	25	mark
24	s'	se	PRON	O	O	25	expl:comp
25	appuyant	appuyer	VERB	O	O	15	advcl
26	sur	sur	ADP	O	O	28	case
27	la	le	DET	O	O	28	det
28	méthodologie	méthodologie	NOUN	O	O	25	obl:arg
29	nationale	national	ADJ	O	O	28	amod
30	relative	relatif	ADJ	O	O	28	amod
31	à	à	ADP	O	O	33	case
32	la	le	DET	O	O	33	det
33	gestion	gestion	NOUN	BO	O	30	obl:arg
34	des	de	ADP	IO	O	35	case
35	sites	site	NOUN	IO	O	33	nmod
36	et	et	CCONJ	IO	O	37	cc
37	sols	sol	NOUN	IO	O	35	conj
38	pollués	polluer	VERB	EO	O	35	acl
39	.	.	PUNCT	O	O	4	punct


#Sauf élément nouveau, ce site n'appelle plus d'actions de l'inspection des installations classées.
1	Sauf	sauf	ADP	O	O	2	case
2	élément	élément	NOUN	O	O	8	obl:mod
3	nouveau	nouveau	ADJ	O	O	2	amod
4	,	,	PUNCT	O	O	8	punct
5	ce	ce	DET	BO	O	6	det
6	site	site	NOUN	EO	O	8	nsubj
7	n'	n'	ADV	BN	O	8	advmod
8	appelle	appeler	VERB	IN	O	8	ROOT
9	plus	plus	ADV	EN	O	8	advmod
10	d'	d'	DET	O	O	11	det
11	actions	action	NOUN	BO	O	8	obj
12	de	de	ADP	O	O	14	case
13	l'	le	DET	BO	O	14	det
14	inspection	inspection	NOUN	IO	O	11	nmod
15	des	de	ADP	IO	O	16	case
16	installations	installation	NOUN	IO	O	14	nmod
17	classées	classer	VERB	EO	O	16	acl
18	.	.	PUNCT	O	O	8	punct


#95.0022
#Le site d'une superficie de 11 ha existe depuis 1911.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	9	nsubj
3	d'	de	ADP	O	O	5	case
4	une	un	DET	O	O	5	det
5	superficie	superficie	NOUN	O	O	2	nmod
6	de	de	ADP	O	O	8	case
7	11	11	NUM	O	O	8	nummod
8	ha	ha	NOUN	O	O	5	nmod
9	existe	existe	VERB	O	O	9	ROOT
10	depuis	depuis	ADP	BT	O	11	case
11	1911	1911	NUM	ET	O	9	obl:mod
12	.	.	PUNCT	ET	O	9	punct


#L'activité, malgré de nombreux changement d'exploitant a toujours été liée à l'aéronautique.
1	L'	le	DET	BO	O	2	det
2	activité	activité	NOUN	EO	O	13	nsubj:pass
3	,	,	PUNCT	O	O	13	punct
4	malgré	malgré	ADP	BT	O	7	case
5	de	de	DET	BN	O	7	det
6	nombreux	nombreux	ADJ	IN	O	7	amod
7	changement	changement	NOUN	EN	O	13	obl:mod
8	d'	de	ADP	BO	O	9	case
9	exploitant	exploitant	NOUN	EO	O	7	nmod
10	a	avoir	AUX	BN	O	13	aux:tense
11	toujours	toujours	ADV	IN	O	13	advmod
12	été	être	AUX	IR	O	13	aux:pass
13	liée	lier	VERB	IR	O	13	ROOT
14	à	à	ADP	ER	O	16	case
15	l'	le	DET	BO	O	16	det
16	aéronautique	aéronautique	NOUN	EO	O	13	obl:arg
17	.	.	PUNCT	O	O	13	punct


#La société DASSAULT exploite depuis 1952.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	4	nsubj
3	DASSAULT	DASSAULT	PROPN	EO	EI	2	flat:name
4	exploite	exploite	VERB	BR	O	4	ROOT
5	depuis	depuis	ADP	BT	O	6	case
6	1952	1952	NUM	ET	O	4	obl:mod
7	.	.	PUNCT	ET	O	4	punct


#Ce site a été retenu pour la réalisation d'un diagnostic initial et d'une étude simplifiée des risques en application d'une démarche systématique sur certains sites industriels (circulaire du 3 avril 1996).
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	retenu	retenir	VERB	EN	O	5	ROOT
6	pour	pour	ADP	O	O	8	case
7	la	le	DET	BN	O	8	det
8	réalisation	réalisation	NOUN	IN	O	5	obl:mod
9	d'	de	ADP	IN	O	11	case
10	un	un	DET	IN	O	11	det
11	diagnostic	diagnostic	NOUN	IN	O	8	nmod
12	initial	initial	ADJ	EN	O	11	amod
13	et	et	CCONJ	O	O	16	cc
14	d'	de	ADP	BN	O	16	case
15	une	un	DET	BN	O	16	det
16	étude	étude	NOUN	IN	O	11	conj
17	simplifiée	simplifier	ADJ	IN	O	16	amod
18	des	de	ADP	IN	O	19	case
19	risques	risque	NOUN	EN	O	16	nmod
20	en	en	ADP	O	O	21	case
21	application	application	NOUN	O	O	16	nmod
22	d'	de	ADP	O	O	24	case
23	une	un	DET	O	O	24	det
24	démarche	démarche	NOUN	O	O	21	nmod
25	systématique	systématique	ADJ	O	O	24	amod
26	sur	sur	ADP	O	O	28	case
27	certains	certain	DET	O	O	28	det
28	sites	site	NOUN	O	O	24	nmod
29	industriels	industriel	ADJ	O	O	28	amod
30	(	(	PUNCT	O	O	16	punct
31	circulaire	circulaire	NOUN	O	O	16	appos
32	du	de	ADP	O	O	33	case
33	3	3	NUM	BT	O	31	nmod
34	avril	avril	NOUN	IT	O	33	nmod
35	1996	1996	NUM	ET	O	34	nmod
36	)	)	PUNCT	O	O	16	punct
37	.	.	PUNCT	O	O	5	punct


#La réalisation des études a été prescrite par arrêté préfectoral du 29 décembre 1998.
1	La	le	DET	BN	O	2	det
2	réalisation	réalisation	NOUN	IN	O	7	nsubj:pass
3	des	de	ADP	IN	O	4	case
4	études	étude	NOUN	IN	O	2	nmod
5	a	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	prescrite	prescrire	VERB	EN	O	7	ROOT
8	par	par	ADP	BO	O	9	case
9	arrêté	arrêté	NOUN	IO	O	7	obl:mod
10	préfectoral	préfectoral	ADJ	EO	O	9	amod
11	du	de	ADP	BT	O	12	case
12	29	29	NUM	IT	O	9	nmod
13	décembre	décembre	NOUN	IT	O	12	nmod
14	1998	1998	NUM	ET	O	13	nmod
15	.	.	PUNCT	ET	O	7	punct


#Elles ont été déposées en octobre 1999 (diagnostic initial) et en juin 2000 (ESR) et proposent le classement du site au niveau 2 nécessitant la mise en place d'une surveillance.
1	Elles	lui	PRON	BO	O	4	nsubj:pass
2	ont	avoir	AUX	BN	O	4	aux:tense
3	été	être	AUX	IN	O	4	aux:pass
4	déposées	déposer	VERB	EN	O	4	ROOT
5	en	en	ADP	BT	O	6	case
6	octobre	octobre	NOUN	IT	O	4	obl:mod
7	1999	1999	NUM	ET	O	6	nmod
8	(	(	PUNCT	O	O	6	punct
9	diagnostic	diagnostic	NOUN	IN	O	6	appos
10	initial	initial	ADJ	EN	O	9	amod
11	)	)	PUNCT	O	O	6	punct
12	et	et	CCONJ	O	O	14	cc
13	en	en	ADP	BT	O	14	case
14	juin	juin	NOUN	IT	O	6	conj
15	2000	2000	NUM	ET	O	14	nmod
16	(	(	PUNCT	O	O	14	punct
17	ESR	esr	NOUN	O	O	14	appos
18	)	)	PUNCT	O	O	14	punct
19	et	et	CCONJ	O	O	20	cc
20	proposent	proposer	VERB	O	O	4	conj
21	le	le	DET	O	O	22	det
22	classement	classement	NOUN	O	O	20	obj
23	du	de	ADP	O	O	24	case
24	site	site	NOUN	O	O	22	nmod
25	au	au	ADP	O	O	26	case
26	niveau	niveau	NOUN	BO	O	22	nmod
27	2	2	NUM	EO	O	26	nummod
28	nécessitant	nécessiter	VERB	O	O	26	acl
29	la	le	DET	BN	O	30	det
30	mise	mise	NOUN	IN	O	28	obj
31	en	en	ADP	IN	O	32	case
32	place	place	NOUN	IN	O	30	nmod
33	d'	de	ADP	IN	O	35	case
34	une	un	DET	O	O	35	det
35	surveillance	surveillance	NOUN	O	O	30	nmod
36	.	.	PUNCT	O	O	4	punct


#L'examen de ces études par l'administration a donné lieu à des échanges avec l'exploitant sur la surveillance piézométrique.
1	L'	le	DET	BN	O	2	det
2	examen	examen	NOUN	EN	O	10	nsubj
3	de	de	ADP	O	O	5	case
4	ces	ce	DET	BO	O	5	det
5	études	étude	NOUN	EO	O	2	nmod
6	par	par	ADP	O	O	8	case
7	l'	le	DET	BO	O	8	det
8	administration	administration	NOUN	EO	O	2	nmod
9	a	avoir	AUX	BR	O	10	aux:tense
10	donné	donner	VERB	IR	O	10	ROOT
11	lieu	lieu	NOUN	IR	O	10	obj
12	à	à	ADP	ER	O	14	case
13	des	un	DET	BN	O	14	det
14	échanges	échange	NOUN	EN	O	10	obl:arg
15	avec	avec	ADP	O	O	17	case
16	l'	le	DET	BO	O	17	det
17	exploitant	exploitant	NOUN	EO	O	14	nmod
18	sur	sur	ADP	O	O	20	case
19	la	le	DET	BA	O	20	det
20	surveillance	surveillance	NOUN	IA	O	14	nmod
21	piézométrique	piézométrique	ADJ	EA	O	20	amod
22	.	.	PUNCT	O	O	10	punct


#L'Arrêté Préfectoral du 12 novembre 2001 impose à l'exploitant un suivi de la qualité des eaux souterraines.
1	L'	le	DET	BO	O	2	det
2	Arrêté	arrêté	NOUN	IO	O	8	nsubj
3	Préfectoral	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	O	O	5	case
5	12	12	NUM	BT	O	2	nmod
6	novembre	novembre	NOUN	IT	O	5	nmod
7	2001	2001	NUM	ET	O	6	nmod
8	impose	impose	VERB	BN	O	8	ROOT
9	à	à	ADP	O	O	11	case
10	l'	le	DET	BO	O	11	det
11	exploitant	exploitant	NOUN	EO	O	8	obl:arg
12	un	un	DET	BA	O	13	det
13	suivi	suivi	NOUN	IA	O	8	obj
14	de	de	ADP	IA	O	16	case
15	la	le	DET	IA	O	16	det
16	qualité	qualité	NOUN	IA	O	13	nmod
17	des	de	ADP	IA	O	18	case
18	eaux	eau	NOUN	IA	O	16	nmod
19	souterraines	souterrain	ADJ	EA	O	18	amod
20	.	.	PUNCT	O	O	8	punct


#Celle-ci est réalisée de manière semestrielle.
1	Celle	celui	PRON	O	O	5	nsubj:pass
2	-	-	PRON	O	O	5	nsubj:pass
3	ci	ci	PRON	O	O	5	nsubj:pass
4	est	être	AUX	O	O	5	aux:pass
5	réalisée	réaliser	VERB	O	O	5	ROOT
6	de	de	ADP	O	O	7	case
7	manière	manière	NOUN	O	O	5	obl:mod
8	semestrielle	semestriel	ADJ	O	O	7	amod
9	.	.	PUNCT	O	O	5	punct


#Les résultats d'analyse transmis au titre du premier trimestre 2007 et plus généralement en remontant sur plusieurs années montrent une évolution favorable de la qualité des eaux souterraines sur le site.
1	Les	le	DET	O	O	2	det
2	résultats	résultat	NOUN	O	O	20	nsubj
3	d'	de	ADP	O	O	4	case
4	analyse	analyse	NOUN	O	O	2	nmod
5	transmis	transmettre	VERB	O	O	2	acl
6	au	au	ADP	O	O	7	case
7	titre	titre	NOUN	O	O	5	obl:mod
8	du	de	ADP	BT	O	10	case
9	premier	premier	ADJ	IT	O	10	amod
10	trimestre	trimestre	NOUN	IT	O	7	nmod
11	2007	2007	NUM	ET	O	10	nmod
12	et	et	CCONJ	O	O	16	cc
13	plus	plus	ADV	O	O	14	advmod
14	généralement	généralement	ADV	O	O	16	advmod
15	en	en	ADP	O	O	16	mark
16	remontant	remonter	VERB	O	O	10	conj
17	sur	sur	ADP	O	O	19	case
18	plusieurs	plusieurs	DET	BT	O	19	det
19	années	année	NOUN	ET	O	16	obl:arg
20	montrent	montrer	VERB	O	O	20	ROOT
21	une	un	DET	O	O	22	det
22	évolution	évolution	NOUN	O	O	20	obj
23	favorable	favorable	ADJ	O	O	22	amod
24	de	de	ADP	O	O	26	case
25	la	le	DET	BO	O	26	det
26	qualité	qualité	NOUN	IO	O	22	nmod
27	des	de	ADP	IO	O	28	case
28	eaux	eau	NOUN	IO	O	26	nmod
29	souterraines	souterrain	ADJ	EO	O	28	amod
30	sur	sur	ADP	O	O	32	case
31	le	le	DET	O	O	32	det
32	site	site	NOUN	O	O	22	nmod
33	.	.	PUNCT	O	O	20	punct


#Le tetrachloroéthylène (PCE) et le chlorure de vinyle sont encore présents de façon significative.
1	Le	le	DET	O	BS	2	det
2	tetrachloroéthylène	tetrachloroéthylène	NOUN	O	BS	13	nsubj
3	(	(	PUNCT	O	O	2	punct
4	PCE	pce	NOUN	O	BS	2	appos
5	)	)	PUNCT	O	O	2	punct
6	et	et	CCONJ	O	O	8	cc
7	le	le	DET	O	BS	8	det
8	chlorure	chlorure	NOUN	O	BS	2	conj
9	de	de	ADP	O	ES	10	case
10	vinyle	vinyle	NOUN	O	ES	8	nmod
11	sont	être	AUX	O	O	13	cop
12	encore	encore	ADV	O	O	13	advmod
13	présents	présent	ADJ	O	O	13	ROOT
14	de	de	ADP	O	O	15	case
15	façon	façon	NOUN	O	O	13	obl:mod
16	significative	significatif	ADJ	O	O	15	amod
17	.	.	PUNCT	O	O	13	punct


#Le rapport de surveillance de la nappe du 06 mai 2008 met en évidence une stabilité de la teneur en tétrachloréthylène sur les 3 piézomètres du site et une légère baisse de la teneur en chlorure de vinyle sur le piézomètre Pz4.
1	Le	le	DET	BO	O	2	det
2	rapport	rapport	NOUN	IO	O	12	nsubj
3	de	de	ADP	IO	O	4	case
4	surveillance	surveillance	NOUN	IO	O	2	nmod
5	de	de	ADP	IO	O	7	case
6	la	le	DET	IO	O	7	det
7	nappe	nappe	NOUN	EO	O	4	nmod
8	du	de	ADP	BT	O	9	case
9	06	06	NUM	IT	O	7	nmod
10	mai	mai	NOUN	IT	O	9	nmod
11	2008	2008	NUM	ET	O	10	nmod
12	met	mettre	VERB	O	O	12	ROOT
13	en	en	ADP	O	O	14	case
14	évidence	évidence	NOUN	O	O	12	obl:arg
15	une	un	DET	O	O	16	det
16	stabilité	stabilité	NOUN	O	O	12	obj
17	de	de	ADP	O	O	19	case
18	la	le	DET	O	O	19	det
19	teneur	teneur	NOUN	O	O	16	nmod
20	en	en	ADP	O	O	21	case
21	tétrachloréthylène	tétrachloréthylène	NOUN	O	BS	19	nmod
