
#67.0104
#Terril situé sur l'ancien siège Daniel Mieg de l'ancienne exploitation pétrolière de Pechelbronn, à proximité des puits III et VII.
1	Terril	Terril	PROPN	BR	O	1	ROOT
8	stables	stable	ADJ	O	O	8	ROOT
9	depuis	depuis	ADP	BT	O	10	case
10	2007	2007	NUM	ET	O	8	obl:mod
11	et	et	CCONJ	O	O	12	cc
12	évoluent	évoluer	VERB	O	O	8	conj
13	peu	peu	ADV	O	O	12	advmod
14	.	.	PUNCT	O	O	8	punct


#67.0124
#Ce site accueille depuis de nombreuses décennies une fonderie de fonte.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	3	nsubj
3	accueille	accueillir	VERB	BR	O	3	ROOT
4	depuis	depuis	ADP	BT	O	7	case
5	de	de	DET	IT	O	7	det
6	nombreuses	nombreux	ADJ	IT	O	7	amod
7	décennies	décennie	NOUN	ET	O	3	obl:mod
8	une	un	DET	BO	O	9	det
9	fonderie	fonderie	NOUN	BA	O	3	obj
10	de	de	ADP	IA	O	11	case
11	fonte	fonte	NOUN	EA	O	9	nmod
12	.	.	PUNCT	O	O	3	punct


#L'arrêté préfectoral du 22/01/2003 prescrit l'élaboration d'une ESR.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	6	nsubj
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
4	du	de	ADP	IO	O	5	case
5	22/01/2003	22/01/2003	NOUN	ET	O	2	nmod
6	prescrit	prescrire	VERB	BN	O	6	ROOT
7	l'	le	DET	BO	O	8	det
8	élaboration	élaboration	NOUN	EO	O	6	obj
9	d'	de	ADP	O	O	11	case
10	une	un	DET	O	O	11	det
11	ESR	esr	NOUN	O	O	8	nmod
12	.	.	PUNCT	O	O	6	punct


#Elle a été remise à l'administration.
1	Elle	lui	PRON	BO	O	4	nsubj:pass
2	a	avoir	AUX	BN	O	4	aux:tense
3	été	être	AUX	IN	O	4	aux:pass
4	remise	remettre	VERB	EN	O	4	ROOT
5	à	à	ADP	O	O	7	case
6	l'	le	DET	BO	O	7	det
7	administration	administration	NOUN	EO	O	4	obl:arg
8	.	.	PUNCT	O	O	4	punct


#Des sondages ont révélé d'importantes concentrations en fer et en aluminium dans le sol.
1	Des	un	DET	BN	O	2	det
2	sondages	sondage	NOUN	EN	O	4	nsubj
3	ont	avoir	AUX	EN	O	4	aux:tense
4	révélé	révéler	VERB	EN	O	4	ROOT
5	d'	d'	DET	O	O	7	det
6	importantes	important	ADJ	O	O	7	amod
7	concentrations	concentration	NOUN	O	O	4	obj
8	en	en	ADP	O	O	9	case
9	fer	fer	NOUN	BO	BS	7	nmod
10	et	et	CCONJ	O	O	12	cc
11	en	en	ADP	O	O	12	case
12	aluminium	aluminium	NOUN	BO	BS	9	conj
13	dans	dans	ADP	O	O	15	case
14	le	le	DET	O	O	15	det
15	sol	sol	NOUN	O	O	7	nmod
16	.	.	PUNCT	O	O	4	punct


#Cette situation n'est pas incompatible avec l'usage actuel du site.
1	Cette	ce	DET	O	O	2	det
2	situation	situation	NOUN	O	O	6	nsubj
3	n'	n'	ADV	O	O	6	advmod
4	est	être	AUX	O	O	6	cop
5	pas	pas	ADV	O	O	6	advmod
6	incompatible	incompatible	ADJ	O	O	6	ROOT
7	avec	avec	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	usage	usage	NOUN	O	O	6	obl:arg
10	actuel	actuel	ADJ	O	O	9	amod
11	du	de	ADP	O	O	12	case
12	site	site	NOUN	O	O	9	nmod
13	.	.	PUNCT	O	O	6	punct


#Dossier "diagnostic métaux" dans les sols demandé par arrêté prefectoral  01/08/05
1	Dossier	dossier	NOUN	O	O	1	ROOT
2	"	"	PUNCT	O	O	1	punct
3	diagnostic	diagnostic	NOUN	EN	O	1	nmod
4	métaux	métal	NOUN	O	O	3	nmod
5	"	"	PUNCT	O	O	3	punct
6	dans	dans	ADP	O	O	8	case
7	les	le	DET	O	O	8	det
8	sols	sol	NOUN	O	O	1	nmod
9	demandé	demander	VERB	O	O	1	acl
10	par	par	ADP	O	O	11	case
11	arrêté	arrêté	NOUN	O	O	9	obl:agent
12	prefectoral	prefectoral	ADJ	IO	O	11	amod
13	 	 	SPACE	BT	O	1	dep
14	01/08/05	01/08/05	NOUN	IT	O	13	nmod


#Rapport final remis en octobre 2005 :
1	Rapport	rapport	NOUN	O	O	1	ROOT
2	final	final	ADJ	O	O	1	amod
3	remis	remettre	VERB	O	O	1	acl
4	en	en	ADP	BT	O	5	case
5	octobre	octobre	NOUN	IT	O	3	obl:arg
6	2005	2005	NUM	ET	O	5	nmod
7	:	:	PUNCT	O	O	1	punct


#* teneur en Pb (206 mg/kg MS) a peine supérieure à VDSS (200 mg/kg MS) dans l'enceinte de l'usine
1	*	*	PUNCT	O	O	2	punct
2	teneur	teneur	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	Pb	problème	NOUN	O	BS	2	nmod
5	(	(	PUNCT	O	O	2	punct
6	206	206	NUM	O	O	7	nummod
7	mg	milligramme	NOUN	O	O	2	nmod
8	/	sur	ADP	O	O	9	case
9	kg	kilogramme	NOUN	O	O	7	nmod
10	MS	m	NOUN	O	O	2	nmod
11	)	)	PUNCT	O	O	2	punct
12	a	à	ADP	O	O	14	advmod
13	peine	peine	ADV	O	O	12	fixed
14	supérieure	supérieur	ADJ	O	O	2	amod
15	à	à	ADP	O	O	16	case
16	VDSS	VDSS	PROPN	O	O	14	obl:arg
17	(	(	PUNCT	O	O	16	punct
18	200	200	NUM	O	O	19	nummod
19	mg	milligramme	NOUN	O	O	16	appos
20	/	sur	ADP	O	O	21	case
21	kg	kilogramme	NOUN	O	O	19	nmod
22	MS	m	NOUN	O	O	16	nmod
23	)	)	PUNCT	O	O	2	punct
24	dans	dans	ADP	O	O	26	case
25	l'	le	DET	O	O	26	det
26	enceinte	enceinte	NOUN	O	O	2	nmod
27	de	de	ADP	O	O	29	case
28	l'	le	DET	O	O	29	det
29	usine	usine	NOUN	O	O	26	nmod


#* pour le reste OK.
1	*	*	PUNCT	O	O	5	punct
2	pour	pour	ADP	O	O	4	case
3	le	le	DET	O	O	4	det
4	reste	reste	NOUN	O	O	5	obl:mod
5	OK	OK	PROPN	O	O	5	ROOT
6	.	.	PUNCT	O	O	5	punct


#Conclusion : pas d'investigations complémentaires nécessaires.
1	Conclusion	conclusion	NOUN	O	O	1	ROOT
2	:	:	PUNCT	O	O	1	punct
3	pas	pas	ADV	O	O	5	advmod
4	d'	de	ADP	O	O	5	case
5	investigations	investigation	NOUN	O	O	5	ROOT
6	complémentaires	complémentaire	ADJ	O	O	5	amod
7	nécessaires	nécessaire	ADJ	O	O	5	amod
8	.	.	PUNCT	O	O	5	punct


#68.0058
#Usine de fabrication d'intermédiaires du nylon (HCN + ADN + HMD) depuis 1992.
1	Usine	usine	NOUN	IO	O	1	ROOT
2	de	de	ADP	IO	O	3	case
3	fabrication	fabrication	NOUN	IO	O	1	nmod
4	d'	de	ADP	O	O	5	case
5	intermédiaires	intermédiaire	NOUN	O	O	3	nmod
6	du	de	ADP	O	O	7	case
7	nylon	nylon	NOUN	EO	BU	5	nmod
8	(	(	PUNCT	O	O	5	punct
9	HCN	hcn	NOUN	O	BS	5	appos
10	+	plus	ADP	O	O	11	case
11	ADN	adn	NOUN	O	BS	9	nmod
12	+	plus	ADP	O	O	13	case
13	HMD	hmd	NOUN	O	BS	11	nmod
14	)	)	PUNCT	O	O	5	punct
15	depuis	depuis	ADP	BT	O	16	case
16	1992	1992	NUM	ET	O	1	nmod
17	.	.	PUNCT	ET	O	1	punct


#Ce site est contiguë au site de Rhodia Polyamides Intermediates (RHODIA PI). le site est toujours en activité.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj
3	est	être	AUX	O	O	4	cop
4	contiguë	contigu	ADJ	IL	O	4	ROOT
5	au	au	ADP	IL	O	6	case
6	site	site	NOUN	IL	O	4	obl:arg
7	de	de	ADP	IL	O	8	case
8	Rhodia	Rhodia	PROPN	BO	EI	6	nmod
9	Polyamides	Polyamides	PROPN	EO	EI	8	flat:name
10	Intermediates	intermediate	ADJ	EO	EI	8	amod
11	(	(	PUNCT	O	O	6	punct
12	RHODIA	RHODIA	PROPN	O	EI	6	appos
13	PI	pi	NOUN	O	EI	12	nmod
14	)	)	PUNCT	O	O	6	punct
15	.	.	PUNCT	O	O	4	punct
16	le	le	DET	BO	O	17	det
17	site	site	NOUN	EO	O	21	nsubj
18	est	être	AUX	BN	O	21	cop
19	toujours	toujours	ADV	IN	O	21	advmod
20	en	en	ADP	IN	O	21	case
21	activité	activité	NOUN	EN	O	21	ROOT
22	.	.	PUNCT	O	O	21	punct


#Ce site fait l'objet d'un suivi concernant la pollution entrainée dans la nappe d'eau souterraine.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	3	nsubj
3	fait	faire	VERB	BR	O	3	ROOT
4	l'	le	DET	IR	O	5	det
5	objet	objet	NOUN	IR	O	3	obj
6	d'	de	ADP	ER	O	8	case
7	un	un	DET	BN	O	8	det
8	suivi	suivi	NOUN	EA	O	3	obl:arg
9	concernant	concerner	VERB	BR	O	8	acl
10	la	le	DET	BO	O	11	det
11	pollution	pollution	NOUN	EO	O	9	obj
12	entrainée	entrainer	VERB	BR	O	11	acl
13	dans	dans	ADP	ER	O	15	case
14	la	le	DET	BO	O	15	det
15	nappe	nappe	NOUN	EO	O	11	nmod
16	d'	de	ADP	O	O	17	case
17	eau	eau	NOUN	O	O	15	nmod
18	souterraine	souterrain	ADJ	O	O	17	amod
19	.	.	PUNCT	O	O	3	punct


#L'Evaluation Simplifiée des Risques a été achevée le 23 juin 2000.
1	L'	le	DET	O	O	2	det
2	Evaluation	evaluation	NOUN	BN	O	8	nsubj:pass
3	Simplifiée	simplifier	ADJ	IN	O	2	amod
4	des	de	ADP	IN	O	5	case
5	Risques	risque	NOUN	EN	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	achevée	achever	VERB	EN	O	8	ROOT
9	le	le	DET	BT	O	10	det
10	23	23	NUM	IT	O	8	obl:mod
11	juin	juin	NOUN	IT	O	10	nmod
12	2000	2000	NUM	ET	O	11	nmod
13	.	.	PUNCT	ET	O	8	punct


#Une source de pollution résiduelle au bromoéthane a été localisée dans les sols, suite au démantèlement d'un atelier et au décapage des terrains.
1	Une	un	DET	BO	O	2	det
2	source	source	NOUN	IO	O	10	nsubj:pass
3	de	de	ADP	IO	O	4	case
4	pollution	pollution	NOUN	IO	O	2	nmod
5	résiduelle	résiduel	ADJ	EO	O	4	amod
6	au	au	ADP	O	O	7	case
7	bromoéthane	bromoéthane	NOUN	BO	BS	4	nmod
8	a	avoir	AUX	BN	O	10	aux:tense
9	été	être	AUX	IN	O	10	aux:pass
10	localisée	localiser	VERB	EN	O	10	ROOT
11	dans	dans	ADP	O	O	13	case
12	les	le	DET	O	O	13	det
13	sols	sol	NOUN	O	O	10	obl:mod
14	,	,	PUNCT	O	O	10	punct
15	suite	suite	NOUN	BR	O	17	case
16	au	au	DET	BN	O	17	det
17	démantèlement	démantèlement	NOUN	BN	O	10	obl:mod
18	d'	de	ADP	IN	O	20	case
19	un	un	DET	BO	O	20	det
20	atelier	atelier	NOUN	EO	O	17	nmod
21	et	et	CCONJ	O	O	23	cc
22	au	au	ADP	BN	O	23	case
23	décapage	décapage	NOUN	BN	O	17	conj
24	des	de	ADP	IN	O	25	case
25	terrains	terrain	NOUN	EN	O	23	nmod
26	.	.	PUNCT	O	O	10	punct


#Le site est classé 2 : à surveiller.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	classé	classer	VERB	O	O	4	ROOT
5	2	2	NUM	O	O	4	nummod
6	:	:	PUNCT	O	O	4	punct
7	à	à	ADP	O	O	8	mark
8	surveiller	surveiller	VERB	O	O	4	advcl
9	.	.	PUNCT	O	O	4	punct


#Par ailleurs, le site a connu une pollution accidentelle de la nappe par les nitrates dans les années 80.
1	Par	par	ADP	O	O	2	case
2	ailleurs	ailleurs	ADV	O	O	7	obl:mod
3	,	,	PUNCT	O	O	7	punct
4	le	le	DET	BO	O	5	det
5	site	site	NOUN	EO	O	7	nsubj
6	a	avoir	AUX	BN	O	7	aux:tense
7	connu	connaître	VERB	EN	O	7	ROOT
8	une	un	DET	BN	O	9	det
9	pollution	pollution	NOUN	IN	O	7	obj
10	accidentelle	accidentel	ADJ	EN	O	9	amod
11	de	de	ADP	O	O	13	case
12	la	le	DET	BO	O	13	det
13	nappe	nappe	NOUN	EO	O	9	nmod
14	par	par	ADP	O	O	16	case
15	les	le	DET	BO	O	16	det
16	nitrates	nitrate	NOUN	EO	ES	9	nmod
17	dans	dans	ADP	BT	O	19	case
18	les	le	DET	IT	O	19	det
19	années	année	NOUN	IT	O	7	obl:mod
20	80	80	NUM	ET	O	19	nummod
21	.	.	PUNCT	O	O	7	punct


#Une barrière hydraulique commune au deux sites est en fonctionnement sur le site de Rhodia PI.
1	Une	un	DET	BO	O	2	det
2	barrière	barrière	NOUN	IO	O	10	nsubj
3	hydraulique	hydraulique	ADJ	EO	O	2	amod
4	commune	commun	ADJ	O	O	2	amod
5	au	au	ADP	O	O	7	case
6	deux	deux	NUM	BO	O	7	nummod
7	sites	site	NOUN	EO	O	4	obl:arg
8	est	être	AUX	BN	O	10	cop
9	en	en	ADP	IN	O	10	case
10	fonctionnement	fonctionnement	NOUN	EN	O	10	ROOT
11	sur	sur	ADP	BL	O	13	case
12	le	le	DET	IL	O	13	det
13	site	site	NOUN	EL	O	10	obl:mod
14	de	de	ADP	O	O	15	case
15	Rhodia	Rhodia	PROPN	BO	EI	13	nmod
16	PI	pi	NOUN	EO	EI	15	nmod
17	.	.	PUNCT	O	O	10	punct


#Un suivi de la nappe est également assuré sur site et en aval.
1	Un	un	DET	BA	O	2	det
2	suivi	suivi	NOUN	EA	O	8	nsubj:pass
3	de	de	ADP	O	O	5	case
4	la	le	DET	BO	O	5	det
5	nappe	nappe	NOUN	EO	O	2	nmod
6	est	être	AUX	O	O	8	aux:pass
7	également	également	ADV	O	O	8	advmod
8	assuré	assurer	VERB	O	O	8	ROOT
9	sur	sur	ADP	O	O	10	case
10	site	site	NOUN	O	O	8	obl:mod
11	et	et	CCONJ	O	O	13	cc
12	en	en	ADP	O	O	13	case
13	aval	aval	NOUN	BO	O	10	conj
14	.	.	PUNCT	O	O	8	punct


#Les analyses ne mettent pas en évidence d'impact significatif des eaux souterraines sur les piézomètres au droit du site.
1	Les	le	DET	O	O	2	det
2	analyses	analyse	NOUN	O	O	4	nsubj
3	ne	ne	ADV	O	O	4	advmod
4	mettent	mettre	VERB	O	O	4	ROOT
5	pas	pas	ADV	O	O	4	advmod
6	en	en	ADP	O	O	7	case
7	évidence	évidence	NOUN	O	O	4	obl:arg
8	d'	d'	DET	O	O	9	det
9	impact	impact	NOUN	O	O	4	obj
10	significatif	significatif	ADJ	O	O	9	amod
11	des	de	ADP	O	O	12	case
12	eaux	eau	NOUN	O	O	9	nmod
13	souterraines	souterrain	ADJ	O	O	12	amod
14	sur	sur	ADP	O	O	16	case
15	les	le	DET	O	O	16	det
16	piézomètres	piézomètre	NOUN	O	O	9	nmod
17	au	au	ADP	BL	O	18	case
18	droit	droit	NOUN	IL	O	16	nmod
19	du	de	ADP	IL	O	20	case
20	site	site	NOUN	EL	O	18	nmod
21	.	.	PUNCT	O	O	4	punct


#Par ailleurs, la nappe phréatique est actuellement polluée par du cyclohexane suite à un rejet accidentel important de ce produit (quantité estimée entre 850 et 1200 tonnes) survenu en décembre 2002.
1	Par	par	ADP	O	O	2	case
2	ailleurs	ailleurs	ADV	O	O	9	obl:mod
3	,	,	PUNCT	O	O	9	punct
4	la	le	DET	O	O	5	det
5	nappe	nappe	NOUN	O	O	9	nsubj:pass
6	phréatique	phréatique	ADJ	O	O	5	amod
7	est	être	AUX	BN	O	9	aux:pass
8	actuellement	actuellement	ADV	IN	O	9	advmod
9	polluée	polluer	VERB	EN	O	9	ROOT
10	par	par	ADP	EN	O	12	case
11	du	de	DET	BO	BS	12	det
12	cyclohexane	cyclohexane	NOUN	EO	BS	9	obl:agent
13	suite	suite	NOUN	O	O	16	case
14	à	à	ADP	O	O	13	fixed
15	un	un	DET	BN	O	16	det
16	rejet	rejet	NOUN	IN	O	9	obl:mod
17	accidentel	accidentel	ADJ	EN	O	16	amod
18	important	important	ADJ	O	O	16	amod
19	de	de	ADP	O	O	21	case
20	ce	ce	DET	O	O	21	det
21	produit	produit	NOUN	O	O	16	nmod
22	(	(	PUNCT	O	O	16	punct
23	quantité	quantité	NOUN	O	O	16	appos
24	estimée	estimer	VERB	O	O	23	acl
25	entre	entre	ADP	O	O	29	case
26	850	850	NUM	O	O	29	nummod
27	et	et	CCONJ	O	O	28	cc
28	1200	1200	NUM	O	O	26	conj
29	tonnes	tonne	NOUN	O	O	24	obl:arg
30	)	)	PUNCT	O	O	16	punct
31	survenu	survenir	VERB	O	O	16	acl
32	en	en	ADP	BT	O	33	case
33	décembre	décembre	NOUN	IT	O	31	obl:mod
34	2002	2002	NUM	ET	O	33	nmod
35	.	.	PUNCT	O	O	9	punct


#Des opérations de dépollution (pompage, stripping, venting) ont été réalisées, plus de 1000 t ont été récupérées au 1er octobre 2010, dont près de 570 tonnes ont été recyclées.
1	Des	un	DET	BN	O	2	det
2	opérations	opération	NOUN	BN	O	14	nsubj:pass
3	de	de	ADP	IN	O	4	case
4	dépollution	dépollution	NOUN	EN	O	2	nmod
5	(	(	PUNCT	O	O	4	punct
6	pompage	pompage	NOUN	EN	O	4	appos
7	,	,	PUNCT	O	O	8	punct
8	stripping	stripping	NOUN	BN	O	6	conj
9	,	,	PUNCT	IN	O	10	punct
10	venting	venting	NOUN	EN	O	6	conj
11	)	)	PUNCT	EN	O	4	punct
12	ont	avoir	AUX	BN	O	14	aux:tense
13	été	être	AUX	IN	O	14	aux:pass
14	réalisées	réaliser	VERB	EN	O	14	ROOT
15	,	,	PUNCT	O	O	14	punct
16	plus	plus	ADV	O	O	18	advmod
17	de	de	ADP	O	O	16	fixed
18	1000	1000	NUM	O	O	19	nummod
19	t	t	NOUN	O	O	22	nsubj:pass
20	ont	avoir	AUX	BN	O	22	aux:tense
21	été	être	AUX	IN	O	22	aux:pass
22	récupérées	récupérer	VERB	EN	O	14	advcl
23	au	au	ADP	BT	O	24	case
24	1er	premier	ADJ	IT	O	22	obl:mod
25	octobre	octobre	NOUN	IT	O	24	nmod
26	2010	2010	PUNCT	ET	O	25	nmod
27	,	,	PUNCT	ET	O	22	punct
28	dont	dont	PRON	O	O	32	nmod
29	près	près	ADV	O	O	32	advmod
30	de	de	ADP	O	O	32	dep
31	570	570	NUM	O	O	32	nummod
32	tonnes	tonne	NOUN	O	O	35	nsubj:pass
33	ont	avoir	AUX	BN	O	35	aux:tense
34	été	être	AUX	IN	O	35	aux:pass
35	recyclées	recycler	VERB	IN	O	35	ROOT
36	.	.	PUNCT	O	O	35	punct


#Les opérations de pompage sont arrivées en limite technique (la récupération du cyclohexane est devenue très faible).
1	Les	le	DET	BN	O	2	det
2	opérations	opération	NOUN	IN	O	6	nsubj
3	de	de	ADP	IN	O	4	case
4	pompage	pompage	NOUN	EN	O	2	nmod
5	sont	être	AUX	O	O	6	aux:tense
6	arrivées	arriver	VERB	O	O	6	ROOT
7	en	en	ADP	O	O	8	case
8	limite	limite	NOUN	O	O	6	obl:arg
9	technique	technique	ADJ	O	O	8	amod
10	(	(	PUNCT	O	O	6	punct
11	la	le	DET	O	O	12	det
12	récupération	récupération	NOUN	O	O	16	nsubj
13	du	de	ADP	O	O	14	case
14	cyclohexane	cyclohexane	NOUN	O	BS	12	nmod
15	est	être	AUX	BO	O	16	aux:tense
16	devenue	devenir	VERB	EN	O	6	advcl
17	très	très	ADV	O	O	18	advmod
18	faible	faible	ADJ	O	O	16	xcomp
19	)	)	PUNCT	O	O	16	punct
20	.	.	PUNCT	O	O	6	punct


#Une nouvelle technique de dépollution  par bio-stimulation des micro-organismes naturellement présents dans les sols a été mise en en place début 2013.
1	Une	un	DET	BO	O	3	det
2	nouvelle	nouveau	ADJ	IO	O	3	amod
3	technique	technique	NOUN	IO	O	6	nsubj
4	de	de	ADP	IO	O	5	case
5	dépollution	dépollution	NOUN	EN	O	3	nmod
6	 	 	SPACE	O	O	18	dep
7	par	par	ADP	O	O	8	case
8	bio-stimulation	bio-stimulation	NOUN	O	O	6	nmod
9	des	de	ADP	O	O	10	case
10	micro-organismes	micro-organisme	NOUN	O	O	8	nmod
11	naturellement	naturellement	ADV	O	O	12	advmod
12	présents	présent	ADJ	O	O	10	amod
13	dans	dans	ADP	O	O	15	case
14	les	le	DET	O	O	15	det
15	sols	sol	NOUN	BN	O	12	obl:arg
16	a	avoir	AUX	IN	O	18	aux:tense
17	été	être	AUX	IN	O	18	aux:pass
18	mise	mettre	VERB	IN	O	18	ROOT
19	en	en	ADP	IN	O	21	case
20	en	en	ADP	IN	O	21	case
21	place	place	NOUN	EN	O	18	obl:arg
22	début	début	NOUN	BT	O	18	obl:mod
23	2013	2013	PUNCT	ET	O	22	nmod
24	.	.	PUNCT	ET	O	18	punct


#Cette technique consiste à stimuler par oxygénation l'activité des bactéries qui dégradent les composés organiques présents dans les sols dont le cyclohexane.
1	Cette	ce	DET	O	O	2	det
2	technique	technique	NOUN	O	O	3	nsubj
3	consiste	consiste	VERB	O	O	3	ROOT
4	à	à	ADP	O	O	5	mark
5	stimuler	stimuler	VERB	O	O	3	xcomp
6	par	par	ADP	O	O	7	case
7	oxygénation	oxygénation	NOUN	IN	O	5	obl:mod
8	l'	le	DET	O	O	9	det
9	activité	activité	NOUN	O	O	5	obj
10	des	de	ADP	O	O	11	case
11	bactéries	bactérie	NOUN	O	O	9	nmod
12	qui	qui	PRON	O	O	13	nsubj
13	dégradent	dégrader	VERB	O	O	11	acl:relcl
14	les	le	DET	O	BU	15	det
15	composés	composé	NOUN	O	IU	13	obj
16	organiques	organique	ADJ	O	EU	15	amod
17	présents	présent	ADJ	O	O	15	amod
18	dans	dans	ADP	O	O	20	case
19	les	le	DET	O	O	20	det
20	sols	sol	NOUN	O	O	17	obl:arg
21	dont	dont	PRON	O	O	23	nmod
22	le	le	DET	O	BS	23	det
23	cyclohexane	cyclohexane	NOUN	O	BS	20	acl:relcl
24	.	.	PUNCT	O	O	3	punct


#La surveillance de la qualité de l'eau souterraine au droit du site et en aval est étroitement surveillée.
1	La	le	DET	BA	O	2	det
2	surveillance	surveillance	NOUN	IA	O	19	nsubj:pass
3	de	de	ADP	IA	O	5	case
4	la	le	DET	IA	O	5	det
5	qualité	qualité	NOUN	IA	O	2	nmod
6	de	de	ADP	IA	O	8	case
7	l'	le	DET	IA	O	8	det
8	eau	eau	NOUN	IO	O	5	nmod
9	souterraine	souterrain	ADJ	EO	O	8	amod
10	au	au	ADP	BL	O	11	case
11	droit	droit	NOUN	IL	O	5	nmod
12	du	de	ADP	IL	O	13	case
13	site	site	NOUN	EL	O	11	nmod
14	et	et	CCONJ	O	O	16	cc
15	en	en	ADP	BL	O	16	case
16	aval	aval	NOUN	IL	O	11	conj
17	est	être	AUX	BN	O	19	aux:pass
18	étroitement	étroitement	ADV	BN	O	19	advmod
19	surveillée	surveiller	VERB	EN	O	19	ROOT
20	.	.	PUNCT	O	O	19	punct


#Aucun impact de cette pollution en aval du site n'a été détecté à ce jour.
1	Aucun	aucun	DET	BO	O	2	det
2	impact	impact	NOUN	EO	O	13	nsubj:pass
3	de	de	ADP	O	O	5	case
4	cette	ce	DET	BO	O	5	det
5	pollution	pollution	NOUN	EO	O	2	nmod
6	en	en	ADP	BL	O	7	case
7	aval	aval	NOUN	IL	O	5	nmod
8	du	de	ADP	IL	O	9	case
9	site	site	NOUN	EL	O	7	nmod
10	n'	n'	ADV	O	O	13	advmod
11	a	avoir	AUX	O	O	13	aux:tense
12	été	être	AUX	IN	O	13	aux:pass
13	détecté	détecter	VERB	EN	O	13	ROOT
14	à	à	ADP	BT	O	16	case
15	ce	ce	DET	IT	O	16	det
16	jour	jour	NOUN	ET	O	13	obl:mod
17	.	.	PUNCT	O	O	13	punct


#68.0045
#Entreprise de fabrication de roulements à rouleaux coniques depuis 1959.
1	Entreprise	entreprise	NOUN	BO	O	1	ROOT
2	de	de	ADP	IO	O	3	case
3	fabrication	fabrication	NOUN	IO	O	1	nmod
4	de	de	ADP	IO	O	5	case
5	roulements	roulement	NOUN	IO	O	3	nmod
6	à	à	ADP	IO	O	7	case
7	rouleaux	rouleau	NOUN	IO	O	5	nmod
8	coniques	conique	ADJ	EO	O	7	amod
9	depuis	depuis	ADP	BT	O	10	case
10	1959	1959	NUM	ET	O	1	nmod
11	.	.	PUNCT	ET	O	1	punct


#Ce site a été soumis à la réalisation d'une Evaluation Simplifiée des Risques par arrêté préfectoral du 15/12/1999.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	soumis	soumettre	VERB	EN	O	5	ROOT
6	à	à	ADP	IL	O	8	case
7	la	le	DET	IL	O	8	det
8	réalisation	réalisation	NOUN	IL	O	5	obl:arg
9	d'	de	ADP	IL	O	11	case
10	une	un	DET	IN	O	11	det
11	Evaluation	evaluation	NOUN	IN	O	8	nmod
12	Simplifiée	simplifier	ADJ	IN	O	11	amod
13	des	de	ADP	IN	O	14	case
14	Risques	risque	NOUN	EN	O	11	nmod
15	par	par	ADP	O	O	16	case
16	arrêté	arrêté	NOUN	BO	O	5	obl:mod
17	préfectoral	préfectoral	ADJ	EO	O	16	amod
18	du	de	ADP	BT	O	19	case
19	15/12/1999	15/12/1999	NOUN	IT	O	16	nmod
20	.	.	PUNCT	ET	O	5	punct


#Cette Evaluation Simplifiée des Risques a été remise le 12 juillet 2001.
1	Cette	ce	DET	BO	O	2	det
2	Evaluation	evaluation	NOUN	BN	O	8	nsubj:pass
3	Simplifiée	simplifier	ADJ	IN	O	2	amod
4	des	de	ADP	IN	O	5	case
5	Risques	risque	NOUN	EN	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	remise	remettre	VERB	EN	O	8	ROOT
9	le	le	DET	BT	O	10	det
10	12	12	NUM	IT	O	8	obl:mod
11	juillet	juillet	NOUN	IT	O	10	nmod
12	2001	2001	NUM	ET	O	11	nmod
13	.	.	PUNCT	ET	O	8	punct


#Les sondages de terrains montrent des pollutions très localisées en chrome, nickel et hydrocarbures totaux.
1	Les	le	DET	BN	O	2	det
2	sondages	sondage	NOUN	IN	O	5	nsubj
3	de	de	ADP	IN	O	4	case
4	terrains	terrain	NOUN	EN	O	2	nmod
5	montrent	montrer	VERB	O	O	5	ROOT
6	des	un	DET	O	O	7	det
7	pollutions	pollution	NOUN	O	O	5	obj
8	très	très	ADV	O	O	9	advmod
9	localisées	localiser	ADJ	EN	O	7	amod
10	en	en	ADP	O	O	11	case
11	chrome	chrome	NOUN	BO	BS	7	nmod
12	,	,	PUNCT	O	O	13	punct
13	nickel	nickel	NOUN	O	BS	11	conj
14	et	et	CCONJ	O	O	15	cc
15	hydrocarbures	hydrocarbure	NOUN	O	BS	11	conj
16	totaux	total	ADJ	O	ES	15	amod
17	.	.	PUNCT	O	O	5	punct


#Les analyses d'eau de la nappe sur ces paramètres montrent l'absence de ces composés en amont et en aval du site.
