
#42.0133
#Historique du site :
1	Historique	historique	NOUN	O	O	1	ROOT
15	dispositions	disposition	NOUN	IN	O	39	nsubj
16	prises	prendre	VERB	EN	O	15	acl
17	par	par	ADP	O	O	19	case
18	l'	le	DET	BO	O	19	det
19	exploitant	exploitant	NOUN	EO	O	16	obl:agent
20	et	et	CCONJ	O	O	22	cc
21	les	le	DET	BO	O	22	det
22	actions	action	NOUN	EO	O	15	conj
23	préconisées	préconiser	VERB	EO	O	22	acl
24	,	,	PUNCT	O	O	15	punct
25	dans	dans	ADP	BR	O	27	case
26	le	le	DET	IR	O	27	det
27	cadre	cadre	NOUN	IR	O	15	nmod
28	de	de	ADP	ER	O	30	case
29	l'	le	DET	BN	O	30	det
30	aménagement	aménagement	NOUN	BN	O	27	nmod
31	futur	futur	ADJ	IN	O	30	amod
32	de	de	ADP	IN	O	35	case
33	son	son	DET	BO	O	35	det
34	ancien	ancien	ADJ	IO	O	35	amod
35	site	site	NOUN	IO	O	30	nmod
36	d'	de	ADP	EO	O	37	case
37	exploitation	exploitation	NOUN	EO	O	35	nmod
38	,	,	PUNCT	O	O	39	punct
39	semblent	sembler	VERB	O	O	12	ccomp
40	satisfaisantes	satisfaisant	ADJ	O	O	39	xcomp
41	tant	tant	ADV	O	O	44	advmod
42	d'	de	ADP	O	O	44	case
43	un	un	DET	O	O	44	det
44	point	point	NOUN	O	O	40	obl:mod
45	de	de	ADP	O	O	46	case
46	vue	vue	NOUN	O	O	44	nmod
47	environnemental	environnemental	ADJ	O	O	44	amod
48	que	que	SCONJ	O	O	49	mark
49	sanitaire	sanitaire	ADJ	O	O	44	acl
50	pour	pour	ADP	O	O	52	case
51	un	un	DET	O	O	52	det
52	usage	usage	NOUN	O	O	40	obl:mod
53	industriel	industriel	ADJ	O	O	52	amod
54	.	.	PUNCT	O	O	12	punct


#Aussi, et comme le prévoit l'article R. 512-76 du code de l'environnement, l'inspection a proposé à monsieur le Préfet de la Loire de prendre un arrêté complémentaire afin de fixer à la société SOGELAM les prescriptions suivantes :
1	Aussi	aussi	ADV	O	O	22	advmod
2	,	,	PUNCT	O	O	22	punct
3	et	et	CCONJ	O	O	22	cc
4	comme	comme	SCONJ	O	O	6	mark
5	le	le	PRON	O	O	6	obj
6	prévoit	prévoir	VERB	O	O	22	advcl
7	l'	le	DET	O	O	8	det
8	article	article	NOUN	O	O	6	nsubj
9	R.	r.	NOUN	O	O	8	nmod
10	512	512	NOUN	O	O	9	nmod
11	-	-	NOUN	O	O	9	nmod
12	76	76	NOUN	O	O	8	nmod
13	du	de	ADP	O	O	14	case
14	code	code	NOUN	O	O	8	nmod
15	de	de	ADP	O	O	17	case
16	l'	le	DET	O	O	17	det
17	environnement	environnement	NOUN	O	O	14	nmod
18	,	,	PUNCT	O	O	22	punct
19	l'	le	DET	O	O	20	det
20	inspection	inspection	NOUN	O	O	22	nsubj
21	a	avoir	AUX	O	O	22	aux:tense
22	proposé	proposer	VERB	O	O	22	ROOT
23	à	à	ADP	O	O	24	case
24	monsieur	Monsieur	NOUN	BO	O	22	obl:arg
25	le	le	DET	IO	BI	26	det
26	Préfet	préfet	NOUN	IO	EI	24	nmod
27	de	de	ADP	IO	II	29	case
28	la	le	DET	IO	II	29	det
29	Loire	Loire	PROPN	EO	EI	26	nmod
30	de	de	ADP	BN	O	31	mark
31	prendre	prendre	VERB	EN	O	22	xcomp
32	un	un	DET	BO	O	33	det
33	arrêté	arrêté	NOUN	IO	O	31	obj
34	complémentaire	complémentaire	ADJ	EO	O	33	amod
35	afin	afin	ADV	BR	O	31	advmod
36	de	de	ADP	ER	O	37	case
37	fixer	fixer	VERB	EN	O	35	obl:arg
38	à	à	ADP	O	O	40	case
39	la	le	DET	BO	BI	40	det
40	société	société	NOUN	IO	II	37	obl:arg
41	SOGELAM	SOGELAM	PROPN	EO	EI	40	nmod
42	les	le	DET	O	O	43	det
43	prescriptions	prescription	NOUN	O	O	37	obj
44	suivantes	suivant	ADJ	O	O	43	amod
45	:	:	PUNCT	O	O	22	punct


#- l'ensemble des superstructures seront démolies et l'ensemble des matériaux seront évacués hors du site ;
1	-	-	PUNCT	O	O	7	punct
2	l'	le	DET	BO	O	3	det
3	ensemble	ensemble	NOUN	IO	O	7	nsubj:pass
4	des	de	ADP	IO	O	5	case
5	superstructures	superstructure	NOUN	EO	O	3	nmod
6	seront	être	AUX	BN	O	7	aux:pass
7	démolies	démolir	VERB	EN	O	7	ROOT
8	et	et	CCONJ	O	O	14	cc
9	l'	le	DET	BO	O	10	det
10	ensemble	ensemble	NOUN	BO	O	14	nsubj:pass
11	des	de	ADP	IO	O	12	case
12	matériaux	matériau	NOUN	EO	O	10	nmod
13	seront	être	AUX	BN	O	14	aux:pass
14	évacués	évacuer	VERB	BN	O	7	conj
15	hors	hors	ADP	IL	O	17	case
16	du	de	ADP	IL	O	17	case
17	site	site	NOUN	EL	O	14	obl:arg
18	;	;	PUNCT	O	O	7	punct


#- les terres des zones présentant des teneurs importantes en hydrocarbures seront évacuées et traitées vers des filières agréés ;
1	-	-	PUNCT	O	O	13	punct
2	les	le	DET	BO	O	3	det
3	terres	terre	NOUN	EO	O	13	nsubj:pass
4	des	de	ADP	O	O	5	case
5	zones	zone	NOUN	O	O	3	nmod
6	présentant	présenter	VERB	O	O	5	acl
7	des	un	DET	O	O	8	det
8	teneurs	teneur	NOUN	O	O	6	obj
9	importantes	important	ADJ	O	O	8	amod
10	en	en	ADP	O	O	11	case
11	hydrocarbures	hydrocarbure	NOUN	EO	BS	8	nmod
12	seront	être	AUX	BN	O	13	aux:pass
13	évacuées	évacuer	VERB	IN	O	13	ROOT
14	et	et	CCONJ	O	O	15	cc
15	traitées	traiter	VERB	IN	O	13	conj
16	vers	vers	ADP	IN	O	18	case
17	des	un	DET	IN	O	18	det
18	filières	filière	NOUN	IN	O	13	obl:arg
19	agréés	agréer	VERB	EN	O	18	acl
20	;	;	PUNCT	O	O	13	punct


#- concernant les terres impactées en métaux lourds :
1	-	-	PUNCT	O	O	2	punct
2	concernant	concerner	VERB	O	O	2	ROOT
3	les	le	DET	BO	O	4	det
4	terres	terre	NOUN	EO	O	2	obj
5	impactées	impacter	VERB	EO	O	4	acl
6	en	en	ADP	O	O	7	case
7	métaux	métal	NOUN	O	BU	4	nmod
8	lourds	lourd	ADJ	O	EU	7	amod
9	:	:	PUNCT	O	O	2	punct


#* les couvertures en place seront conservées au droit des zones d'anomalies  ;
1	*	*	PUNCT	O	O	7	punct
2	les	le	DET	O	O	3	det
3	couvertures	couverture	NOUN	O	O	7	nsubj:pass
4	en	en	ADP	O	O	5	case
5	place	place	NOUN	O	O	3	nmod
6	seront	être	AUX	O	O	7	aux:pass
7	conservées	conserver	VERB	O	O	7	ROOT
8	au	au	ADP	O	O	9	case
9	droit	droit	NOUN	O	O	7	obl:mod
10	des	de	ADP	O	O	11	case
11	zones	zone	NOUN	O	O	9	nmod
12	d'	de	ADP	O	O	13	case
13	anomalies	anomalie	NOUN	O	O	11	nmod
14	 	 	SPACE	O	O	14	dep
15	;	;	PUNCT	O	O	14	punct


#* si ces couvertures sont enlevées suites à des opérations de ré-aménagement et de réhabilitation du site, il sera nécessaire de recouvrir les sols présents sur ces zones à risques d'une couverture imperméabilisée, constituée soit de revêtement de type bitume ou béton soit d'une couche d'argiles surmontée de matériaux drainant ;
1	*	*	PUNCT	O	O	21	punct
2	si	si	SCONJ	O	O	6	mark
3	ces	ce	DET	BO	O	4	det
4	couvertures	couverture	NOUN	EO	O	6	nsubj:pass
5	sont	être	AUX	BN	O	6	aux:pass
6	enlevées	enlever	VERB	EN	O	21	advcl
7	suites	suite	NOUN	BR	O	6	nsubj
8	à	à	ADP	ER	O	7	fixed
9	des	un	DET	BN	O	10	det
10	opérations	opération	NOUN	IN	O	6	obj
11	de	de	ADP	IN	O	12	case
12	ré-aménagement	ré-aménagement	NOUN	EN	O	10	nmod
13	et	et	CCONJ	O	O	15	cc
14	de	de	ADP	BN	O	15	case
15	réhabilitation	réhabilitation	NOUN	EN	O	12	conj
16	du	de	ADP	O	O	17	case
17	site	site	NOUN	O	O	15	nmod
18	,	,	PUNCT	O	O	21	punct
19	il	il	PRON	O	O	21	expl:subj
20	sera	être	AUX	O	O	21	cop
21	nécessaire	nécessaire	ADJ	O	O	21	ROOT
22	de	de	ADP	O	O	23	mark
23	recouvrir	recouvrir	VERB	BN	O	21	dep
24	les	le	DET	IN	O	25	det
25	sols	sol	NOUN	EN	O	23	obj
26	présents	présent	ADJ	O	O	25	amod
27	sur	sur	ADP	O	O	29	case
28	ces	ce	DET	O	O	29	det
29	zones	zone	NOUN	O	O	25	nmod
30	à	à	ADP	O	O	31	case
31	risques	risque	NOUN	O	O	29	nmod
32	d'	de	ADP	O	O	34	case
33	une	un	DET	O	O	34	det
34	couverture	couverture	NOUN	BO	O	29	nmod
35	imperméabilisée	imperméabiliser	VERB	EN	O	34	acl
36	,	,	PUNCT	O	O	34	punct
37	constituée	constituer	VERB	O	O	34	acl
38	soit	soit	CCONJ	O	O	40	cc
39	de	de	ADP	O	O	40	case
40	revêtement	revêtement	NOUN	O	O	23	obj
41	de	de	ADP	O	O	42	case
42	type	type	NOUN	O	O	40	nmod
43	bitume	bitume	NOUN	O	O	42	nmod
44	ou	ou	CCONJ	O	O	45	cc
45	béton	béton	NOUN	O	O	43	conj
46	soit	soit	CCONJ	O	O	49	cc
47	d'	de	ADP	O	O	49	case
48	une	un	DET	O	O	49	det
49	couche	couche	NOUN	O	O	40	conj
50	d'	de	ADP	O	O	51	case
51	argiles	argile	NOUN	O	O	49	nmod
52	surmontée	surmonter	VERB	O	O	49	acl
53	de	de	ADP	O	O	54	case
54	matériaux	matériau	NOUN	O	O	52	obl:agent
55	drainant	drainant	ADJ	O	O	54	amod
56	;	;	PUNCT	O	O	21	punct


#* un géotextile entre les sols actuels en place et le revêtement superficiel rapporté sera mis en place afin de prévenir tout risque de mélange et de signaliser la nature des terres ;
1	*	*	PUNCT	O	O	16	punct
2	un	un	DET	BO	O	3	det
3	géotextile	géotextile	NOUN	EO	O	16	nsubj:pass
4	entre	entre	ADP	O	O	6	case
5	les	le	DET	O	O	6	det
6	sols	sol	NOUN	O	O	3	nmod
7	actuels	actuel	ADJ	O	O	6	amod
8	en	en	ADP	O	O	9	case
9	place	place	NOUN	O	O	6	nmod
10	et	et	CCONJ	O	O	12	cc
11	le	le	DET	O	O	12	det
12	revêtement	revêtement	NOUN	O	O	3	conj
13	superficiel	superficiel	ADJ	O	O	12	amod
14	rapporté	rapporter	VERB	O	O	12	acl
15	sera	être	AUX	BN	O	16	aux:pass
16	mis	mettre	VERB	IN	O	16	ROOT
17	en	en	ADP	EN	O	18	case
18	place	place	NOUN	EN	O	16	obl:arg
19	afin	afin	ADV	O	O	16	advmod
20	de	de	ADP	O	O	21	case
21	prévenir	prévenir	VERB	O	O	19	obl:arg
22	tout	tout	DET	O	O	23	det
23	risque	risque	NOUN	O	O	21	obj
24	de	de	ADP	O	O	25	case
25	mélange	mélange	NOUN	O	O	23	nmod
26	et	et	CCONJ	O	O	28	cc
27	de	de	ADP	O	O	28	mark
28	signaliser	signaliser	VERB	BN	O	21	conj
29	la	le	DET	BO	O	30	det
30	nature	nature	NOUN	IO	O	28	obj
31	des	de	ADP	IO	O	32	case
32	terres	terre	NOUN	EO	O	30	nmod
33	;	;	PUNCT	O	O	16	punct


#* si il est décidé de procéder à une excavation des terres présentes dans ces zones, celles-ci seront évacuées et traitées des filières de traitement agréés
1	*	*	PUNCT	O	O	20	punct
2	si	si	SCONJ	O	O	5	mark
3	il	il	PRON	BO	O	5	nsubj:pass
4	est	être	AUX	BO	O	5	aux:pass
5	décidé	décider	VERB	EO	O	20	advcl
6	de	de	ADP	BN	O	7	mark
7	procéder	procéder	VERB	IN	O	5	xcomp
8	à	à	ADP	IN	O	10	case
9	une	un	DET	IN	O	10	det
10	excavation	excavation	NOUN	EN	O	7	obl:arg
11	des	de	ADP	O	O	12	case
12	terres	terre	NOUN	O	O	10	nmod
13	présentes	présent	ADJ	O	O	12	amod
14	dans	dans	ADP	O	O	16	case
15	ces	ce	DET	BO	O	16	det
16	zones	zone	NOUN	EO	O	12	nmod
17	,	,	PUNCT	O	O	20	punct
18	celles-ci	celui-ci	PRON	O	O	20	nsubj:pass
19	seront	être	AUX	O	O	20	aux:pass
20	évacuées	évacuer	VERB	O	O	20	ROOT
21	et	et	CCONJ	O	O	22	cc
22	traitées	traiter	VERB	O	O	20	conj
23	des	de	ADP	O	O	24	case
24	filières	filière	NOUN	BO	O	20	obl:arg
25	de	de	ADP	IO	O	26	case
26	traitement	traitement	NOUN	EO	O	24	nmod
27	agréés	agréer	VERB	EO	O	24	acl


#- il sera réalisé une surveillance des eaux souterraines au droit du site et des eaux de surface de l'Ondaine.
1	-	-	PUNCT	O	O	4	punct
2	il	il	PRON	BO	O	4	nsubj:pass
3	sera	être	AUX	IN	O	4	aux:pass
4	réalisé	réaliser	VERB	EN	O	4	ROOT
5	une	un	DET	BA	O	6	det
6	surveillance	surveillance	NOUN	BA	O	4	obj
7	des	de	ADP	IA	O	8	case
8	eaux	eau	NOUN	IA	O	6	nmod
9	souterraines	souterrain	ADJ	EA	O	8	amod
10	au	au	ADP	BL	O	11	case
11	droit	droit	NOUN	IL	O	6	nmod
12	du	de	ADP	IL	O	13	case
13	site	site	NOUN	O	O	11	nmod
14	et	et	CCONJ	O	O	16	cc
15	des	de	ADP	O	O	16	case
16	eaux	eau	NOUN	O	O	13	conj
17	de	de	ADP	O	O	18	case
18	surface	surface	NOUN	O	O	16	nmod
19	de	de	ADP	O	O	21	case
20	l'	le	DET	BL	O	21	det
21	Ondaine	Ondaine	PROPN	EL	O	16	nmod
22	.	.	PUNCT	O	O	4	punct


#Les paramètres mesurés seront les suivants : hydrocarbures, métaux (Cr, Cu, Ni, Pb, As), trichloroéthylène et Cis-1,2 dichloroéthylène.
1	Les	le	DET	O	O	2	det
2	paramètres	paramètre	NOUN	O	O	6	nsubj
3	mesurés	mesurer	VERB	O	O	2	acl
4	seront	être	AUX	O	O	6	cop
5	les	le	DET	O	O	6	det
6	suivants	suivant	ADJ	O	O	6	ROOT
7	:	:	PUNCT	O	O	6	punct
8	hydrocarbures	hydrocarbure	NOUN	O	BS	6	appos
9	,	,	PUNCT	O	O	10	punct
10	métaux	métal	NOUN	O	BS	8	conj
11	(	(	PUNCT	O	O	10	punct
12	Cr	cr	NOUN	O	BS	10	appos
13	,	,	PUNCT	O	O	14	punct
14	Cu	cu	NOUN	O	BS	12	conj
15	,	,	PUNCT	O	O	16	punct
16	Ni	ni	NOUN	O	BS	12	conj
17	,	,	PUNCT	O	O	18	punct
18	Pb	problème	NOUN	O	BS	12	conj
19	,	,	PUNCT	O	O	20	punct
20	As	as	NOUN	O	BS	12	conj
21	)	)	PUNCT	O	O	8	punct
22	,	,	PUNCT	O	O	23	punct
23	trichloroéthylène	trichloroéthylène	NOUN	O	BS	6	conj
24	et	et	CCONJ	O	O	25	cc
25	Cis-1,2	Cis-1,2	NUM	O	BS	6	conj
26	dichloroéthylène	dichloroéthylène	NOUN	O	BS	6	nmod
27	.	.	PUNCT	O	O	6	punct


#La fréquence sera mensuelle pendant toute la durée des travaux et durant 3 mois au delà des dernières excavations ou remblaiements.
1	La	le	DET	BO	O	2	det
2	fréquence	fréquence	NOUN	EO	O	4	nsubj
3	sera	être	AUX	O	O	4	cop
4	mensuelle	mensuel	ADJ	O	O	4	ROOT
5	pendant	pendant	ADP	O	O	8	case
6	toute	tout	ADJ	BN	O	8	amod
7	la	le	DET	IN	O	8	det
8	durée	durée	NOUN	IN	O	4	obl:mod
9	des	de	ADP	IN	O	10	case
10	travaux	travail	NOUN	EN	O	8	nmod
11	et	et	CCONJ	O	O	14	cc
12	durant	durant	ADP	BT	O	14	case
13	3	3	NUM	IT	O	14	nummod
14	mois	mois	NOUN	ET	O	4	conj
15	au	au	ADP	O	O	4	advmod
16	delà	delà	ADV	O	O	15	fixed
17	des	de	ADP	O	O	19	case
18	dernières	dernier	ADJ	BN	O	19	amod
19	excavations	excavation	NOUN	EN	O	15	dep
20	ou	ou	CCONJ	O	O	21	cc
21	remblaiements	remblaiement	NOUN	EN	O	19	conj
22	.	.	PUNCT	O	O	4	punct


#La fréquence sera annuelle au delà de cette période.
1	La	le	DET	BO	O	2	det
2	fréquence	fréquence	NOUN	EO	O	4	nsubj
3	sera	être	AUX	O	O	4	cop
4	annuelle	annuel	ADJ	O	O	4	ROOT
5	au	au	ADP	BR	O	4	advmod
6	delà	delà	ADV	IR	O	5	fixed
7	de	de	ADP	IR	O	9	case
8	cette	ce	DET	BO	O	9	det
9	période	période	NOUN	EO	O	5	dep
10	.	.	PUNCT	O	O	4	punct


#- en application de l’article R. 512-76 du code de l'environnement, l'exploitant réalisera un dossier en vue de l’établissement de servitudes d’utilité publique telles que prévues aux articles L.515-8 à L.515-12 du Code de l’Environnement.
1	-	-	PUNCT	O	O	19	punct
2	en	en	ADP	O	O	3	case
3	application	application	NOUN	O	O	19	obl:mod
4	de	de	ADP	O	O	6	case
5	l’	l’	DET	O	O	6	det
6	article	article	NOUN	O	O	3	nmod
7	R.	r.	NOUN	O	O	6	nmod
8	512	512	NUM	O	O	7	nummod
9	-	-	NOUN	O	O	7	nmod
10	76	76	NOUN	O	O	6	nmod
11	du	de	ADP	O	O	12	case
12	code	code	NOUN	O	O	6	nmod
13	de	de	ADP	O	O	15	case
14	l'	le	DET	O	O	15	det
15	environnement	environnement	NOUN	O	O	12	nmod
16	,	,	PUNCT	O	O	19	punct
17	l'	le	DET	BO	O	18	det
18	exploitant	exploitant	NOUN	EO	O	19	nsubj
19	réalisera	réaliser	VERB	BN	O	19	ROOT
20	un	un	DET	BO	O	21	det
21	dossier	dossier	NOUN	EO	O	19	obj
22	en	en	ADP	BR	O	23	case
23	vue	vue	NOUN	IR	O	21	nmod
24	de	de	ADP	ER	O	26	case
25	l’	l’	DET	BN	O	26	det
26	établissement	établissement	NOUN	IN	O	23	nmod
27	de	de	ADP	IN	O	28	case
28	servitudes	servitude	NOUN	IN	O	26	nmod
29	d’	d’	ADP	O	O	30	case
30	utilité	utilité	NOUN	O	O	28	nmod
31	publique	public	ADJ	O	O	30	amod
32	telles	tel	ADJ	O	O	28	amod
33	que	que	SCONJ	O	O	34	mark
34	prévues	prévoir	VERB	O	O	32	advcl
35	aux	à	ADP	O	O	36	case
36	articles	article	NOUN	O	O	34	obl:arg
37	L.515	l.515	NOUN	O	O	36	nmod
38	-	-	NUM	O	O	36	nmod
39	8	8	NUM	O	O	36	nmod
40	à	à	ADP	O	O	41	case
41	L.515	l.515	NOUN	O	O	36	nmod
42	-	-	NOUN	O	O	36	nmod
43	12	12	NOUN	O	O	36	nmod
44	du	de	ADP	O	O	45	case
45	Code	code	NOUN	O	O	36	nmod
46	de	de	ADP	O	O	48	case
47	l’	l’	DET	O	O	48	det
48	Environnement	environnement	NOUN	O	O	45	nmod
49	.	.	PUNCT	O	O	19	punct


#Un arrêté préfectoral a été signé en ce sens le 9 décembre 2008.
1	Un	un	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	6	nsubj:pass
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	signé	signer	VERB	EN	O	6	ROOT
7	en	en	ADP	EN	O	9	case
8	ce	ce	DET	O	O	9	det
9	sens	sens	NOUN	O	O	6	obl:mod
10	le	le	DET	BT	O	11	det
11	9	9	NUM	IT	O	6	obl:mod
12	décembre	décembre	NOUN	IT	O	11	nmod
13	2008	2008	PUNCT	ET	O	12	nmod
14	.	.	PUNCT	ET	O	6	punct


#Dans son rapport du 23 janvier 2012, l'inspection a précisé que l'EPORA, propriétaire du site, s'est substitué à la société Sogelam et assurait la requalification du site.
1	Dans	dans	ADP	O	O	3	case
2	son	son	DET	O	O	3	det
3	rapport	rapport	NOUN	O	O	12	obl:mod
4	du	de	ADP	O	O	5	case
5	23	23	NUM	BT	O	3	nmod
6	janvier	janvier	NOUN	IT	O	5	nmod
7	2012	2012	PUNCT	ET	O	6	nmod
8	,	,	PUNCT	ET	O	12	punct
9	l'	le	DET	BO	O	10	det
10	inspection	inspection	NOUN	EO	O	12	nsubj
11	a	avoir	AUX	O	O	12	aux:tense
12	précisé	préciser	VERB	O	O	12	ROOT
13	que	que	SCONJ	O	O	23	mark
14	l'	le	DET	BO	BI	15	det
15	EPORA	EPORA	PROPN	EO	EI	23	nsubj
16	,	,	PUNCT	O	O	15	punct
17	propriétaire	propriétaire	NOUN	O	O	15	appos
18	du	de	ADP	O	O	19	case
19	site	site	NOUN	O	O	17	nmod
20	,	,	PUNCT	O	O	23	punct
21	s'	se	PRON	BN	O	23	expl:comp
22	est	être	AUX	BN	O	23	aux:tense
23	substitué	substituer	VERB	EN	O	12	ccomp
24	à	à	ADP	O	O	26	case
25	la	le	DET	BO	BI	26	det
26	société	société	NOUN	IO	II	23	obl:arg
27	Sogelam	Sogelam	PROPN	EO	EI	26	nmod
28	et	et	CCONJ	O	O	29	cc
29	assurait	assurer	VERB	BN	O	23	conj
30	la	le	DET	BN	O	31	det
31	requalification	requalification	NOUN	EN	O	29	obj
32	du	de	ADP	O	O	33	case
33	site	site	NOUN	BO	O	31	nmod
34	.	.	PUNCT	O	O	12	punct


#A l’issue du contrôle sur site du 10 janvier, l'inspection a constaté que les ouvrages de surveillance des eaux souterraines (Pz1, Pz1b et Pz2) sont présents sur le site.
1	A	à	ADP	O	O	3	case
2	l’	l’	DET	BN	O	3	det
3	issue	issue	NOUN	BN	O	15	obl:mod
4	du	de	ADP	BN	O	5	case
5	contrôle	contrôle	NOUN	BN	O	3	nmod
6	sur	sur	ADP	IN	O	7	case
7	site	site	NOUN	EN	O	5	nmod
8	du	de	ADP	O	O	9	case
9	10	10	NUM	BT	O	5	nmod
10	janvier	janvier	NOUN	ET	O	9	nmod
11	,	,	PUNCT	O	O	15	punct
12	l'	le	DET	O	O	13	det
13	inspection	inspection	NOUN	O	O	15	nsubj
14	a	avoir	AUX	O	O	15	aux:tense
15	constaté	constater	VERB	O	O	15	ROOT
16	 	 	SPACE	O	O	15	dep
17	que	que	SCONJ	BO	O	33	mark
18	les	le	DET	BO	O	19	det
19	ouvrages	ouvrage	NOUN	IO	O	33	nsubj
20	de	de	ADP	IO	O	21	case
21	surveillance	surveillance	NOUN	BA	O	19	nmod
22	des	de	ADP	IA	O	23	case
23	eaux	eau	NOUN	IA	O	21	nmod
24	souterraines	souterrain	ADJ	EA	O	23	amod
25	(	(	PUNCT	O	O	23	punct
26	Pz1	pz1	NOUN	O	O	23	appos
27	,	,	PUNCT	O	O	28	punct
28	Pz1b	Pz1b	PROPN	O	O	26	conj
29	et	et	CCONJ	O	O	30	cc
30	Pz2	pz2	NOUN	O	O	26	conj
31	)	)	PUNCT	O	O	19	punct
32	sont	être	AUX	O	O	33	cop
33	présents	présent	ADJ	O	O	33	ROOT
34	sur	sur	ADP	O	O	36	case
35	le	le	DET	O	O	36	det
36	site	site	NOUN	O	O	33	obl:mod
37	.	.	PUNCT	O	O	33	punct


#A la suite des travaux de démolition des bâtiments, un nouvel ouvrage Pz1 a été mis en place en août 2011.
1	A	à	ADP	BR	O	3	case
2	la	le	DET	IR	O	3	det
3	suite	suite	NOUN	IR	O	17	obl:mod
4	des	de	ADP	BN	O	5	case
5	travaux	travail	NOUN	IN	O	3	nmod
6	de	de	ADP	IN	O	7	case
7	démolition	démolition	NOUN	EN	O	5	nmod
8	des	de	ADP	IN	O	9	case
9	bâtiments	bâtiment	NOUN	EN	O	7	nmod
10	,	,	PUNCT	O	O	17	punct
11	un	un	DET	BO	O	13	det
12	nouvel	nouveau	ADJ	IO	O	13	amod
13	ouvrage	ouvrage	NOUN	IO	O	17	nsubj:pass
14	Pz1	Pz1	PROPN	EO	O	13	nmod
15	a	avoir	AUX	BN	O	17	aux:tense
16	été	être	AUX	IN	O	17	aux:pass
17	mis	mettre	VERB	IN	O	17	ROOT
18	en	en	ADP	IN	O	19	case
19	place	place	NOUN	EN	O	17	obl:arg
20	en	en	ADP	BT	O	21	case
21	août	août	NOUN	IT	O	17	obl:mod
22	2011	2011	PUNCT	ET	O	21	nmod
23	.	.	PUNCT	ET	O	17	punct


#Dans le cadre de la réhabilitation du site pour un usage industriel / artisanal, le  plan de gestion prévoyait des travaux dont le déroulement avait été prévu courant janvier 2012 (excavation-tri des zones A et B impactées aux hydrocarbures, imperméabilisation des zones C et D impactés aux métaux lourds).
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	21	obl:mod
4	de	de	ADP	ER	O	6	case
5	la	le	DET	BN	O	6	det
6	réhabilitation	réhabilitation	NOUN	IN	O	3	nmod
7	du	de	ADP	IN	O	8	case
8	site	site	NOUN	EN	O	6	nmod
9	pour	pour	ADP	O	O	11	case
10	un	un	DET	BA	O	11	det
11	usage	usage	NOUN	IA	O	6	nmod
12	industriel	industriel	ADJ	EA	O	11	amod
13	/	/	CCONJ	O	O	14	cc
14	artisanal	artisanal	ADJ	O	O	12	conj
15	,	,	PUNCT	O	O	21	punct
16	le	le	DET	BO	O	17	det
17	 	 	SPACE	IO	O	21	dep
18	plan	plan	NOUN	IO	O	21	nsubj
19	de	de	ADP	IO	O	20	case
20	gestion	gestion	NOUN	EO	O	18	nmod
21	prévoyait	prévoir	VERB	BR	O	21	ROOT
22	des	un	DET	BN	O	23	det
23	travaux	travail	NOUN	EN	O	21	obj
24	dont	dont	PRON	BN	O	26	nmod
25	le	le	DET	BN	O	26	det
26	déroulement	déroulement	NOUN	IN	O	29	nsubj:pass
27	avait	avoir	AUX	IN	O	29	aux:tense
28	été	être	AUX	IN	O	29	aux:pass
29	prévu	prévoir	VERB	EN	O	23	acl:relcl
30	courant	courant	ADV	BT	O	31	case
31	janvier	janvier	NOUN	IT	O	29	obl:mod
32	2012	2012	NUM	ET	O	31	nmod
33	(	(	PUNCT	BN	O	23	punct
34	excavation	excavation	NOUN	EN	O	23	appos
35	-	-	NOUN	EN	O	23	appos
36	tri	tri	NOUN	EN	O	23	appos
37	des	de	ADP	BO	O	38	case
38	zones	zone	NOUN	BO	O	36	nmod
39	A	a	NOUN	O	O	38	nmod
40	et	et	CCONJ	O	O	41	cc
41	B	b	NOUN	O	O	39	conj
42	impactées	impacter	VERB	O	O	41	acl
43	aux	à	ADP	O	BS	44	case
44	hydrocarbures	hydrocarbure	NOUN	O	BS	42	obl:arg
45	,	,	PUNCT	BN	O	46	punct
46	imperméabilisation	imperméabilisation	NOUN	EN	O	36	conj
47	des	de	ADP	O	O	48	case
48	zones	zone	NOUN	O	O	46	nmod
49	C	c	NOUN	O	O	48	nmod
50	et	et	CCONJ	O	O	51	cc
51	D	d	NOUN	O	O	49	conj
52	impactés	impacter	VERB	O	O	48	acl
53	aux	à	ADP	O	BS	54	case
54	métaux	métal	NOUN	O	BS	52	obl:arg
55	lourds	lourd	ADJ	O	BS	54	amod
56	)	)	PUNCT	O	O	23	punct
57	.	.	PUNCT	O	O	21	punct


#Dans son rapport du 09/02/2012, l'inspection a indiqué que la contamination aux solvants chlorés mesurée dans les eaux souterraines lors de la dernière campagne de surveillance de janvier 2012 était susceptible d'engendrer des études complémentaires et des modifications du plan de gestion afin de s'assurer de l'absence de risques sanitaires pour les futurs usagers du site.
1	Dans	dans	ADP	O	O	3	case
2	son	son	DET	O	O	3	det
3	rapport	rapport	NOUN	O	O	10	obl:mod
4	du	de	ADP	O	O	5	case
