
#64.0007
#TOTAL E&P France exploite une plate-forme industrielle à Lacq (64).
1	TOTAL	TOTAL	PROPN	BO	EI	4	nsubj
7	000	000	DET	O	O	8	det
8	litres	litre	NOUN	O	O	5	obj
9	de	de	ADP	O	O	10	case
10	bains	bain	NOUN	O	O	8	nmod
11	pour	pour	ADP	O	O	13	case
12	le	le	DET	BN	O	13	det
13	décapage	décapage	NOUN	EN	O	8	nmod
14	,	,	PUNCT	O	O	16	punct
15	le	le	DET	BN	O	16	det
16	nickelage	nickelage	NOUN	BN	O	13	conj
17	et	et	CCONJ	O	O	19	cc
18	le	le	DET	O	O	19	det
19	chromage	chromage	NOUN	BN	O	13	conj
20	des	de	ADP	BO	O	21	case
21	pièces	pièce	NOUN	BO	O	19	nmod
22	métalliques	métallique	ADJ	EO	O	21	amod
23	.	.	PUNCT	O	O	5	punct


#La société MEC D'AQUITAINE a acquis le site GPM Industries de Marmande le 1er janvier 2003.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	7	nsubj
3	MEC	MEC	PROPN	EO	EI	2	nmod
4	D'	de	ADP	EO	EI	5	case
5	AQUITAINE	AQUITAINE	PROPN	EO	EI	3	nmod
6	a	avoir	AUX	BN	O	7	aux:tense
7	acquis	acquérir	VERB	EN	O	7	ROOT
8	le	le	DET	BO	BI	9	det
9	site	site	NOUN	IO	II	7	obj
10	GPM	GPM	PROPN	IO	EI	9	nmod
11	Industries	Industries	PROPN	EO	EI	10	nmod
12	de	de	ADP	IL	O	13	case
13	Marmande	Marmande	PROPN	EL	O	9	nmod
14	le	le	DET	BT	O	15	det
15	1er	premier	ADJ	IT	O	7	obl:mod
16	janvier	janvier	NOUN	IT	O	15	nmod
17	2003	2003	NUM	ET	O	16	nmod
18	.	.	PUNCT	ET	O	7	punct


#Le 28 juin 2010, l'exploitant déclare l'arrêt définitif de l'activité de traitement de surface.
1	Le	le	DET	BT	O	2	det
2	28	28	NUM	IT	O	8	obl:mod
3	juin	juin	NOUN	IT	O	2	nmod
4	2010	2010	PUNCT	ET	O	3	nmod
5	,	,	PUNCT	ET	O	8	punct
6	l'	le	DET	BO	O	7	det
7	exploitant	exploitant	NOUN	EO	O	8	nsubj
8	déclare	déclare	VERB	EN	O	8	ROOT
9	l'	le	DET	BN	O	10	det
10	arrêt	arrêt	NOUN	IN	O	8	obj
11	définitif	définitif	ADJ	EN	O	10	amod
12	de	de	ADP	O	O	14	case
13	l'	le	DET	BA	O	14	det
14	activité	activité	NOUN	IA	O	10	nmod
15	de	de	ADP	IA	O	16	case
16	traitement	traitement	NOUN	IA	O	14	nmod
17	de	de	ADP	IA	O	18	case
18	surface	surface	NOUN	EA	O	16	nmod
19	.	.	PUNCT	O	O	8	punct


#Le 28 juin 2010, l'exploitant déclare l'arrêt définitif de l'installation de nickelage-chromage, ne conservant qu’une activité de dégraissage et de phosphatation des pièces avant peinture.
1	Le	le	DET	BT	O	2	det
2	28	28	NUM	IT	O	8	obl:mod
3	juin	juin	NOUN	IT	O	2	nmod
4	2010	2010	PUNCT	ET	O	3	nmod
5	,	,	PUNCT	ET	O	8	punct
6	l'	le	DET	BO	O	7	det
7	exploitant	exploitant	NOUN	EO	O	8	nsubj
8	déclare	déclare	VERB	BR	O	8	ROOT
9	l'	le	DET	BN	O	10	det
10	arrêt	arrêt	NOUN	BN	O	8	obj
11	définitif	définitif	ADJ	EN	O	10	amod
12	de	de	ADP	O	O	14	case
13	l'	le	DET	BO	O	14	det
14	installation	installation	NOUN	IO	O	10	nmod
15	de	de	ADP	IO	O	16	case
16	nickelage	nickelage	NOUN	IA	O	14	nmod
17	-	-	NOUN	IA	O	14	nmod
18	chromage	chromage	NOUN	EA	O	14	nmod
19	,	,	PUNCT	O	O	8	punct
20	ne	ne	ADV	O	O	21	advmod
21	conservant	conserver	VERB	O	O	8	advcl
22	qu’	qu’	ADV	BA	O	24	advmod
23	une	un	DET	BA	O	24	det
24	activité	activité	NOUN	IA	O	21	obj
25	de	de	ADP	IA	O	26	case
26	dégraissage	dégraissage	NOUN	EA	O	24	nmod
27	et	et	CCONJ	O	O	29	cc
28	de	de	ADP	O	O	29	case
29	phosphatation	phosphatation	NOUN	BA	O	26	conj
30	des	de	ADP	IA	O	31	case
31	pièces	pièce	NOUN	IA	O	29	nmod
32	avant	avant	ADP	IA	O	33	case
33	peinture	peinture	NOUN	EA	O	31	nmod
34	.	.	PUNCT	O	O	8	punct


#Cette modification entraîne le passage des installations sous le régime de la déclaration au regard de la réglementation des installations classées pour l’environnement (ICPE).
1	Cette	ce	DET	BN	O	2	det
2	modification	modification	NOUN	EN	O	3	nsubj
3	entraîne	entraîne	VERB	BR	O	3	ROOT
4	le	le	DET	BN	O	5	det
5	passage	passage	NOUN	IN	O	3	obj
6	des	de	ADP	IN	O	7	case
7	installations	installation	NOUN	EN	O	5	nmod
8	sous	sous	ADP	BR	O	10	case
9	le	le	DET	IR	O	10	det
10	régime	régime	NOUN	ER	O	5	nmod
11	de	de	ADP	ER	O	13	case
12	la	le	DET	BN	O	13	det
13	déclaration	déclaration	NOUN	EN	O	10	nmod
14	au	au	ADP	BR	O	15	case
15	regard	regard	NOUN	IR	O	5	nmod
16	de	de	ADP	ER	O	18	case
17	la	le	DET	BO	O	18	det
18	réglementation	réglementation	NOUN	IO	O	15	nmod
19	des	de	ADP	IO	O	20	case
20	installations	installation	NOUN	IO	O	18	nmod
21	classées	classer	VERB	EO	O	20	acl
22	pour	pour	ADP	O	O	24	case
23	l’	l’	DET	O	O	24	det
24	environnement	environnement	NOUN	O	O	21	obl:arg
25	(	(	PUNCT	O	O	20	punct
26	ICPE	icpe	NOUN	O	O	20	appos
27	)	)	PUNCT	O	O	3	punct
28	.	.	PUNCT	O	O	28	ROOT


#Il a été donné récépissé à la « SAS MEC d’Aquitaine » par arrêté préfectoral de prescriptions spéciales n° 2011158-0004 en date du 07 juin 2011, pour son activité de fabrication de mobilier métallique tubulaire.
1	Il	il	PRON	BO	O	4	nsubj:pass
2	a	avoir	AUX	EO	O	4	aux:tense
3	été	être	AUX	EO	O	4	aux:pass
4	donné	donner	VERB	EO	O	4	ROOT
5	récépissé	récépisser	VERB	EO	O	4	xcomp
6	à	à	ADP	O	O	9	case
7	la	le	DET	BO	BI	9	det
8	«	«	PUNCT	BO	II	9	punct
9	SAS	sas	NOUN	IO	II	5	obl:arg
10	MEC	MEC	PROPN	EO	EI	9	nmod
11	d’	d’	ADP	EO	EI	12	case
12	Aquitaine	Aquitaine	PROPN	EO	EI	9	nmod
13	»	»	PUNCT	O	O	9	punct
14	par	par	ADP	O	O	15	case
15	arrêté	arrêté	NOUN	BO	O	5	obl:mod
16	préfectoral	préfectoral	ADJ	IO	O	15	amod
17	de	de	ADP	IO	O	18	case
18	prescriptions	prescription	NOUN	IO	O	15	nmod
19	spéciales	spécial	ADJ	EO	O	18	amod
20	n°	numéro	NOUN	O	O	15	nmod
21	2011158	2011158	NOUN	O	O	20	nmod
22	-	-	NOUN	O	O	20	nmod
23	0004	0004	NOUN	O	O	20	nmod
24	en	en	ADP	BT	O	25	case
25	date	date	NOUN	IT	O	15	nmod
26	du	de	ADP	IT	O	27	case
27	07	07	NUM	IT	O	25	nmod
28	juin	juin	NOUN	IT	O	27	nmod
29	2011	2011	NUM	ET	O	28	nmod
30	,	,	NUM	ET	O	4	punct
31	pour	pour	ADP	O	O	33	case
32	son	son	DET	BA	O	33	det
33	activité	activité	NOUN	IA	O	4	obl:mod
34	de	de	ADP	IA	O	35	case
35	fabrication	fabrication	NOUN	IA	O	33	nmod
36	de	de	ADP	IA	O	37	case
37	mobilier	mobilier	NOUN	IA	O	35	nmod
38	métallique	métallique	ADJ	IA	O	37	amod
39	tubulaire	tubulaire	ADJ	EA	O	37	amod
40	.	.	PUNCT	O	O	4	punct


#L’installation dispose à cet effet de différentes activités organisées en ateliers :
1	L’	l’	DET	O	O	2	det
2	installation	installation	NOUN	O	O	3	nsubj
3	dispose	dispose	VERB	O	O	3	ROOT
4	à	à	ADP	O	O	6	case
5	cet	ce	DET	O	O	6	det
6	effet	effet	NOUN	O	O	3	obl:mod
7	de	de	ADP	O	O	9	case
8	différentes	différents	DET	O	O	9	det
9	activités	activité	NOUN	O	O	3	obl:arg
10	organisées	organiser	VERB	O	O	9	acl
11	en	en	ADP	O	O	12	case
12	ateliers	atelier	NOUN	O	O	10	obl:mod
13	:	:	PUNCT	O	O	3	punct


#Ø	De travail mécanique des métaux et alliages ;
1	Ø	ø	PUNCT	O	O	2	case
2					SPACE	_	_
3	De	de	ADP	O	O	4	case
4	travail	travail	NOUN	BA	O	2	obl:mod
5	mécanique	mécanique	ADJ	IA	O	4	amod
6	des	de	ADP	IA	O	7	case
7	métaux	métal	NOUN	IA	O	4	nmod
8	et	et	CCONJ	IA	O	9	cc
9	alliages	alliage	NOUN	EA	O	7	conj
10	;	;	PUNCT	O	O	4	punct


#Ø	De dégraissage, phosphatation et étuvage ;
1	Ø	ø	PUNCT	O	O	2	case
2					SPACE	_	_
3	De	de	ADP	O	O	4	case
4	dégraissage	dégraissage	NOUN	EN	O	2	nmod
5	,	,	PUNCT	O	O	6	punct
6	phosphatation	phosphatation	NOUN	EN	O	4	conj
7	et	et	CCONJ	O	O	8	cc
8	étuvage	étuvage	NOUN	EN	O	4	conj
9	;	;	PUNCT	O	O	4	punct


#Ø	De revêtement de peinture par pulvérisation.
1	Ø	ø	PUNCT	O	O	2	case
2					SPACE	_	_
3	De	de	ADP	O	O	4	case
4	revêtement	revêtement	NOUN	O	O	2	obl:mod
5	de	de	ADP	O	O	6	case
6	peinture	peinture	NOUN	O	O	4	nmod
7	par	par	ADP	O	O	8	case
8	pulvérisation	pulvérisation	NOUN	EN	O	4	nmod
9	.	.	PUNCT	O	O	4	punct


#Sur le plan économique, la S.
1	Sur	sur	ADP	O	O	3	case
2	le	le	DET	O	O	3	det
3	plan	plan	NOUN	O	O	3	ROOT
4	économique	économique	ADJ	O	O	3	amod
5	,	,	PUNCT	O	O	7	punct
6	la	le	DET	O	BI	7	det
7	S.	S.	PROPN	O	EI	3	nmod


#.S MEC d'AQUITAINE fonctionne sous le coup d'une procédure de redressement judiciaire par décision du le Tribunal de Commerce de Montauban du 04/12/2012.
1	.S	.	NOUN	BO	BI	1	ROOT
2	MEC	mec	NOUN	EO	EI	1	nmod
3	d'	de	ADP	IL	EI	4	case
4	AQUITAINE	AQUITAINE	PROPN	EO	EI	1	nmod
5	fonctionne	fonctionne	VERB	BR	O	5	ROOT
6	sous	sous	ADP	IR	O	8	case
7	le	le	DET	IR	O	8	det
8	coup	coup	NOUN	IR	O	5	obl:arg
9	d'	de	ADP	ER	O	11	case
10	une	un	DET	BN	O	11	det
11	procédure	procédure	NOUN	IN	O	8	nmod
12	de	de	ADP	IN	O	13	case
13	redressement	redressement	NOUN	IN	O	11	nmod
14	judiciaire	judiciaire	ADJ	EN	O	13	amod
15	par	par	ADP	O	O	16	case
16	décision	décision	NOUN	O	O	5	obl:mod
17	du	de	ADP	O	O	19	case
18	le	le	DET	BO	BI	19	det
19	Tribunal	tribunal	NOUN	IO	II	16	nmod
20	de	de	ADP	IO	II	21	case
21	Commerce	commerce	NOUN	IO	II	19	nmod
22	de	de	ADP	IO	II	23	case
23	Montauban	Montauban	PROPN	EO	EI	19	nmod
24	du	de	ADP	BT	O	25	case
25	04/12/2012	04/12/2012	NOUN	IT	O	19	nmod
26	.	.	PUNCT	ET	O	5	punct


#Un report de délai au 26 février 2013 a été accordé par ce même tribunal pour l'examen des offres de reprise.
1	Un	un	DET	BO	O	2	det
2	report	report	NOUN	IO	O	11	nsubj:pass
3	de	de	ADP	IO	O	4	case
4	délai	délai	NOUN	EO	O	2	nmod
5	au	au	ADP	BT	O	6	case
6	26	26	NUM	IT	O	2	nmod
7	février	février	NOUN	IT	O	6	nmod
8	2013	2013	NUM	ET	O	7	nmod
9	a	avoir	AUX	BN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	accordé	accorder	VERB	EN	O	11	ROOT
12	par	par	ADP	BR	O	15	case
13	ce	ce	DET	BO	O	15	det
14	même	même	ADJ	O	O	15	amod
15	tribunal	tribunal	NOUN	O	O	11	obl:agent
16	pour	pour	ADP	O	O	18	case
17	l'	le	DET	O	O	18	det
18	examen	examen	NOUN	O	O	11	obl:mod
19	des	de	ADP	O	O	20	case
20	offres	offre	NOUN	O	O	18	nmod
21	de	de	ADP	O	O	22	case
22	reprise	reprise	NOUN	O	O	20	nmod
23	.	.	PUNCT	O	O	11	punct


#1 - MISE EN SECURITE
1	1	1	NUM	O	O	1	ROOT
2	-	-	PUNCT	O	O	3	punct
3	MISE	mise	NOUN	IO	O	3	ROOT
4	EN	en	ADP	IO	O	5	case
5	SECURITE	securite	NOUN	EO	O	3	nmod


#Suite à l'arrêt définitif des installations de traitement de surface en juin 2010, la DREAL propose, le 30/11/2010, au travers de l'arrêté préfectoral de poursuite d'exploitation sous le régime de la déclaration, les conditions de nettoyage des équipements et de démantèlement des installations.
1	Suite	suite	NOUN	BR	O	4	case
2	à	à	ADP	ER	O	1	fixed
3	l'	le	DET	BN	O	4	det
4	arrêt	arrêt	NOUN	IN	O	18	obl:mod
5	définitif	définitif	ADJ	EN	O	4	amod
6	des	de	ADP	IA	O	7	case
7	installations	installation	NOUN	IA	O	4	nmod
8	de	de	ADP	IA	O	9	case
9	traitement	traitement	NOUN	IA	O	7	nmod
10	de	de	ADP	IA	O	11	case
11	surface	surface	NOUN	EA	O	9	nmod
12	en	en	ADP	BT	O	13	case
13	juin	juin	NOUN	IT	O	4	nmod
14	2010	2010	PUNCT	ET	O	13	nmod
15	,	,	PUNCT	ET	O	18	punct
16	la	le	DET	BO	BI	17	det
17	DREAL	DREAL	PROPN	EO	EI	18	nsubj
18	propose	propose	VERB	O	O	18	ROOT
19	,	,	PUNCT	O	O	18	punct
20	le	le	DET	BT	O	21	det
21	30/11/2010	30/11/2010	NUM	IT	O	18	obl:mod
22	,	,	PUNCT	O	O	18	punct
23	au	au	ADP	O	O	24	case
24	travers	travers	NOUN	O	O	18	obl:mod
25	de	de	ADP	O	O	27	case
26	l'	le	DET	BO	O	27	det
27	arrêté	arrêté	NOUN	IO	O	24	nmod
28	préfectoral	préfectoral	ADJ	EO	O	27	amod
29	de	de	ADP	O	O	30	case
30	poursuite	poursuite	NOUN	O	O	27	nmod
31	d'	de	ADP	BO	O	32	case
32	exploitation	exploitation	NOUN	IR	O	30	nmod
33	sous	sous	ADP	IR	O	35	case
34	le	le	DET	IR	O	35	det
35	régime	régime	NOUN	IR	O	27	nmod
36	de	de	ADP	ER	O	38	case
37	la	le	DET	BN	O	38	det
38	déclaration	déclaration	NOUN	EN	O	35	nmod
39	,	,	PUNCT	O	O	18	punct
40	les	le	DET	BO	O	41	det
41	conditions	condition	NOUN	EO	O	18	obj
42	de	de	ADP	O	O	43	case
43	nettoyage	nettoyage	NOUN	BO	O	41	nmod
44	des	de	ADP	IO	O	45	case
45	équipements	équipement	NOUN	EO	O	43	nmod
46	et	et	CCONJ	O	O	48	cc
47	de	de	ADP	O	O	48	case
48	démantèlement	démantèlement	NOUN	BN	O	43	conj
49	des	de	ADP	IN	O	50	case
50	installations	installation	NOUN	EN	O	48	nmod
51	.	.	PUNCT	O	O	18	punct


#Suite à l'arrêt définitif des installations de traitement de surface en juin 2010, l'arrêté préfectoral du 07/06/2011 réglemente l'exploitation des installations désormais classées en déclaration.
1	Suite	suite	NOUN	BR	O	4	case
2	à	à	ADP	ER	O	1	fixed
3	l'	le	DET	BN	O	4	det
4	arrêt	arrêt	NOUN	IN	O	21	obl:mod
5	définitif	définitif	ADJ	EN	O	4	amod
6	des	de	ADP	BO	O	7	case
7	installations	installation	NOUN	IO	O	4	nmod
8	de	de	ADP	IO	O	9	case
9	traitement	traitement	NOUN	BA	O	7	nmod
10	de	de	ADP	IA	O	11	case
11	surface	surface	NOUN	EA	O	9	nmod
12	en	en	ADP	BT	O	13	case
13	juin	juin	NOUN	IT	O	4	nmod
14	2010	2010	PUNCT	ET	O	13	nmod
15	,	,	PUNCT	ET	O	21	punct
16	l'	le	DET	BO	O	17	det
17	arrêté	arrêté	NOUN	IO	O	21	nsubj
18	préfectoral	préfectoral	ADJ	EO	O	17	amod
19	du	de	ADP	BT	O	20	case
20	07/06/2011	07/06/2011	NOUN	ET	O	17	nmod
21	réglemente	réglemente	VERB	BR	O	21	ROOT
22	l'	le	DET	BO	O	23	det
23	exploitation	exploitation	NOUN	BO	O	21	obj
24	des	de	ADP	IO	O	25	case
25	installations	installation	NOUN	IO	O	23	nmod
26	désormais	désormais	ADV	BR	O	27	advmod
27	classées	classer	VERB	IR	O	25	acl
28	en	en	ADP	ER	O	29	case
29	déclaration	déclaration	NOUN	EN	O	27	obl:mod
30	.	.	PUNCT	O	O	21	punct


#Cet arrêté prescrit également :
1	Cet	ce	DET	O	O	2	det
2	arrêté	arrêté	NOUN	O	O	3	nsubj
3	prescrit	prescrire	VERB	O	O	3	ROOT
4	également	également	ADV	O	O	3	advmod
5	:	:	PUNCT	O	O	3	punct


#- les conditions de démantèlement des installations ayant cessé l'activité ( 3 mois),
1	-	-	PUNCT	O	O	3	punct
2	les	le	DET	O	O	3	det
3	conditions	condition	NOUN	O	O	3	ROOT
4	de	de	ADP	O	O	5	case
5	démantèlement	démantèlement	NOUN	BN	O	3	nmod
6	des	de	ADP	BO	O	7	case
7	installations	installation	NOUN	EO	O	5	nmod
8	ayant	avoir	AUX	BN	O	9	aux:tense
9	cessé	cesser	VERB	EN	O	7	acl
10	l'	le	DET	BO	O	11	det
11	activité	activité	NOUN	EO	O	9	obj
12	(	(	PUNCT	O	O	3	punct
13	3	3	NUM	O	O	14	nummod
14	mois	mois	NOUN	O	O	3	parataxis
15	)	)	PUNCT	O	O	3	punct
16	,	,	PUNCT	O	O	3	punct


#- l'excavation ou le traitement des terres impactées par le Chrome et le nickel sous l'atelier (choix à définir sur la base d'un bilan coûts/avantages des solutions techniques) (6 et 18 mois),
1	-	-	PUNCT	O	O	3	punct
2	l'	le	DET	BN	O	3	det
3	excavation	excavation	NOUN	EN	O	3	ROOT
4	ou	ou	CCONJ	O	O	6	cc
5	le	le	DET	BN	O	6	det
6	traitement	traitement	NOUN	IN	O	3	conj
7	des	de	ADP	IN	O	8	case
8	terres	terre	NOUN	IN	O	3	nmod
9	impactées	impacter	VERB	EN	O	8	acl
10	par	par	ADP	O	O	12	case
11	le	le	DET	O	O	12	det
12	Chrome	Chrome	PROPN	O	BS	9	obl:agent
13	et	et	CCONJ	O	O	15	cc
14	le	le	DET	O	BS	15	det
15	nickel	nickel	NOUN	O	ES	12	conj
16	sous	sous	ADP	BL	O	18	case
17	l'	le	DET	IL	O	18	det
18	atelier	atelier	NOUN	EL	O	3	nmod
19	(	(	PUNCT	O	O	3	punct
20	choix	choix	NOUN	O	O	3	appos
21	à	à	ADP	O	O	22	mark
22	définir	définir	VERB	O	O	20	acl
23	sur	sur	ADP	O	O	25	case
24	la	le	DET	IR	O	25	det
25	base	base	NOUN	IR	O	22	obl:mod
26	d'	de	ADP	ER	O	28	case
27	un	un	DET	O	O	28	det
28	bilan	bilan	NOUN	O	O	25	nmod
29	coûts	coût	NOUN	O	O	28	nmod
30	/	/	CCONJ	O	O	31	cc
31	avantages	avantage	NOUN	O	O	29	conj
32	des	de	ADP	O	O	33	case
33	solutions	solution	NOUN	O	O	28	nmod
34	techniques	technique	ADJ	O	O	33	amod
35	)	)	PUNCT	O	O	3	punct
36	(	(	PUNCT	O	O	3	punct
37	6	6	PUNCT	O	O	40	nummod
38	et	et	CCONJ	O	O	39	cc
39	18	18	NUM	O	O	37	conj
40	mois	mois	NOUN	O	O	36	nmod
41	)	)	PUNCT	O	O	3	punct
42	,	,	PUNCT	O	O	3	punct


#- assistance à maîtrise d'ouvrage (immédiat).
1	-	-	PUNCT	O	O	2	punct
2	assistance	assistance	NOUN	O	O	2	ROOT
3	à	à	ADP	O	O	4	case
4	maîtrise	maîtrise	NOUN	O	O	2	nmod
5	d'	de	ADP	BO	O	6	case
6	ouvrage	ouvrage	NOUN	EO	O	4	nmod
7	(	(	PUNCT	O	O	2	punct
8	immédiat	immédiat	ADJ	O	O	2	amod
9	)	)	PUNCT	O	O	2	punct
10	.	.	PUNCT	O	O	2	punct


#L'exploitant informe par courrier en date du 20 décembre 2010 de la fin des opérations de démantèlement de son atelier de traitement de surface (évacuation des cuves, traitement des bacs de rétention, élimination des déchets associés par une filière adaptée: transmission des bulletins de suivi des déchets dangereux).
1	L'	le	DET	BO	O	2	det
2	exploitant	exploitant	NOUN	EO	O	3	nsubj
3	informe	informe	VERB	BN	O	3	ROOT
4	par	par	ADP	IN	O	5	case
5	courrier	courrier	NOUN	EN	O	3	obl:mod
6	en	en	ADP	BT	O	7	case
7	date	date	NOUN	IT	O	3	obl:mod
8	du	de	ADP	IT	O	9	case
9	20	20	NUM	IT	O	7	nmod
10	décembre	décembre	NOUN	IT	O	9	nmod
11	2010	2010	NUM	ET	O	10	nmod
12	de	de	ADP	O	O	14	case
13	la	le	DET	BN	O	14	det
14	fin	fin	NOUN	IN	O	3	obl:arg
15	des	de	ADP	IN	O	16	case
16	opérations	opération	NOUN	IN	O	14	nmod
17	de	de	ADP	IN	O	18	case
18	démantèlement	démantèlement	NOUN	EN	O	16	nmod
19	de	de	ADP	O	O	21	case
20	son	son	DET	BO	O	21	det
21	atelier	atelier	NOUN	IO	O	18	nmod
22	de	de	ADP	IO	O	23	case
23	traitement	traitement	NOUN	IO	O	21	nmod
24	de	de	ADP	IO	O	25	case
25	surface	surface	NOUN	EO	O	23	nmod
26	(	(	PUNCT	O	O	21	punct
27	évacuation	évacuation	NOUN	O	O	21	appos
28	des	de	ADP	O	O	29	case
29	cuves	cuve	NOUN	BO	O	27	nmod
30	,	,	PUNCT	O	O	31	punct
31	traitement	traitement	NOUN	O	O	27	conj
32	des	de	ADP	O	O	33	case
33	bacs	bac	NOUN	O	BD	31	nmod
34	de	de	ADP	O	ID	35	case
35	rétention	rétention	NOUN	O	ED	33	nmod
36	,	,	PUNCT	O	O	37	punct
37	élimination	élimination	NOUN	BN	O	27	conj
38	des	de	ADP	O	BU	39	case
39	déchets	déchet	NOUN	O	IU	37	nmod
40	associés	associer	VERB	O	EU	39	acl
41	par	par	ADP	O	O	43	case
42	une	un	DET	O	O	43	det
43	filière	filière	NOUN	O	O	40	obl:agent
44	adaptée	adapter	VERB	O	O	43	acl
45	:	:	PUNCT	O	O	27	punct
46	transmission	transmission	NOUN	EN	O	21	appos
47	des	de	ADP	O	O	48	case
48	bulletins	bulletin	NOUN	O	O	46	nmod
49	de	de	ADP	O	O	50	case
50	suivi	suivi	NOUN	O	O	48	nmod
51	des	de	ADP	O	O	52	case
52	déchets	déchet	NOUN	O	BU	50	nmod
53	dangereux	dangereux	ADJ	O	EU	52	amod
54	)	)	PUNCT	O	O	3	punct
55	.	.	PUNCT	O	O	3	punct


#Une copie de ce courrier est transmis à l'inspection des installations classées le 22 décembre 2010.
1	Une	un	DET	BO	O	2	det
2	copie	copie	NOUN	EO	O	7	nsubj:pass
3	de	de	ADP	O	O	5	case
4	ce	ce	DET	O	O	5	det
5	courrier	courrier	NOUN	O	O	2	nmod
6	est	être	AUX	O	O	7	aux:pass
7	transmis	transmettre	VERB	O	O	7	ROOT
8	à	à	ADP	O	O	10	case
9	l'	le	DET	BO	O	10	det
10	inspection	inspection	NOUN	IO	O	7	obl:arg
11	des	de	ADP	IO	O	12	case
12	installations	installation	NOUN	IO	O	10	nmod
13	classées	classer	VERB	EO	O	12	acl
14	le	le	DET	BT	O	15	det
15	22	22	NUM	IT	O	13	obl:mod
16	décembre	décembre	NOUN	IT	O	15	nmod
17	2010	2010	PUNCT	ET	O	16	nmod
18	.	.	PUNCT	ET	O	7	punct


#2 - DIAGNOSTIC
1	2	2	NUM	O	O	1	ROOT
2	-	-	PUNCT	O	O	3	punct
3	DIAGNOSTIC	DIAGNOSTIC	PROPN	EN	O	3	ROOT


#Dans le cadre d'une transaction en vue d'une éventuelle vente en 1998, le diagnostic initial et l'évaluation simplifiée des risques (ESR) sont réalisés sur le site par GPM Industries, l'exploitant de l'époque.
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	29	obl:mod
4	d'	de	ADP	ER	O	6	case
5	une	un	DET	BN	O	6	det
6	transaction	transaction	NOUN	EN	O	3	nmod
7	en	en	ADP	BR	O	8	case
8	vue	vue	NOUN	IR	O	6	nmod
9	d'	de	ADP	ER	O	12	case
10	une	un	DET	IN	O	12	det
11	éventuelle	éventuel	ADJ	IN	O	12	amod
12	vente	vente	NOUN	EN	O	8	nmod
13	en	en	ADP	BT	O	14	case
14	1998	1998	NUM	ET	O	12	nmod
15	,	,	NUM	ET	O	29	punct
16	le	le	DET	BN	O	17	det
17	diagnostic	diagnostic	NOUN	IN	O	29	nsubj:pass
18	initial	initial	ADJ	EN	O	17	amod
19	et	et	CCONJ	O	O	21	cc
20	l'	le	DET	BN	O	21	det
21	évaluation	évaluation	NOUN	BN	O	17	conj
22	simplifiée	simplifier	ADJ	IN	O	21	amod
23	des	de	ADP	IN	O	24	case
24	risques	risque	NOUN	EN	O	21	nmod
25	(	(	PUNCT	O	O	21	punct
26	ESR	esr	NOUN	O	O	21	appos
27	)	)	PUNCT	O	O	21	punct
28	sont	être	AUX	BN	O	29	aux:pass
29	réalisés	réaliser	VERB	EN	O	29	ROOT
30	sur	sur	ADP	BL	O	32	case
31	le	le	DET	IL	O	32	det
32	site	site	NOUN	EL	O	29	obl:mod
33	par	par	ADP	O	O	34	case
34	GPM	GPM	PROPN	BO	EI	29	obl:agent
35	Industries	Industries	PROPN	EO	EI	34	flat:name
36	,	,	PUNCT	O	O	34	punct
37	l'	le	DET	BO	O	38	det
38	exploitant	exploitant	NOUN	EO	O	34	appos
39	de	de	ADP	O	O	41	case
40	l'	le	DET	O	O	41	det
41	époque	époque	NOUN	O	O	38	nmod
42	.	.	PUNCT	O	O	29	punct


#Le site a été classé en 1 pour la contamination du sol par le chrome et le nickel.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	classé	classer	VERB	EN	O	5	ROOT
6	en	en	ADP	O	O	7	case
7	1	1	PRON	O	O	5	obl:arg
8	pour	pour	ADP	O	O	10	case
9	la	le	DET	BN	O	10	det
10	contamination	contamination	NOUN	EN	O	5	obl:mod
11	du	de	ADP	O	O	12	case
12	sol	sol	NOUN	O	O	10	nmod
13	par	par	ADP	O	O	15	case
14	le	le	DET	O	BS	15	det
15	chrome	chrome	NOUN	O	BS	10	nmod
16	et	et	CCONJ	O	O	18	cc
17	le	le	DET	O	O	18	det
18	nickel	nickel	NOUN	O	BS	15	conj
19	.	.	PUNCT	O	O	5	punct


#La nappe est impactée hors site à l'aval, montrant ainsi la nécessité de réaliser des investigations complémentaires pour quantifier le risque et mettre éventuellement en œuvre les moyens de traitement adaptés.
1	La	le	DET	O	O	2	det
2	nappe	nappe	NOUN	O	O	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	impactée	impacter	VERB	EO	O	4	ROOT
5	hors	hors	ADP	IL	O	6	case
6	site	site	NOUN	EL	O	4	obl:mod
7	à	à	ADP	BL	O	9	case
8	l'	le	DET	IL	O	9	det
9	aval	aval	NOUN	EL	O	4	obl:mod
10	,	,	PUNCT	O	O	4	punct
11	montrant	montrer	VERB	O	O	4	advcl
