
#38.0034
#ancien site Seveso situé à Champagnier, l'usine Polimeri Europa Elastomères France a démarré sa production de caoutchouc de polychloroprène (à partir du butadiène et du chlore) en juin 1966.
1	ancien	ancien	ADJ	BO	O	2	amod
40	de	de	ADP	O	O	41	case
41	matériaux	matériau	NOUN	O	BU	39	nmod
42	inertes	inerte	ADJ	O	EU	41	amod
43	à	à	ADP	O	O	44	case
44	Arnas	Arnas	PROPN	BL	O	39	nmod
45	.	.	PUNCT	O	O	22	punct


#L'étude montre que la vulnérabilité de l'environnement à la pollution est importante vis-à-vis des eaux souterraines et superficielles.
1	L'	le	DET	O	O	2	det
2	étude	étude	NOUN	O	O	3	nsubj
3	montre	montre	VERB	O	O	3	ROOT
4	que	que	SCONJ	O	O	14	mark
5	la	le	DET	O	O	6	det
6	vulnérabilité	vulnérabilité	NOUN	O	O	14	nsubj
7	de	de	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	environnement	environnement	NOUN	O	O	6	nmod
10	à	à	ADP	O	O	12	case
11	la	le	DET	O	O	12	det
12	pollution	pollution	NOUN	O	O	6	nmod
13	est	être	AUX	O	O	14	cop
14	importante	important	ADJ	O	O	3	ccomp
15	vis-à-vis	vis-à-vis	ADV	BR	O	14	advmod
16	des	de	ADP	O	O	17	case
17	eaux	eau	NOUN	O	O	15	dep
18	souterraines	souterrain	ADJ	O	O	17	amod
19	et	et	CCONJ	O	O	20	cc
20	superficielles	superficiel	ADJ	O	O	18	conj
21	.	.	PUNCT	O	O	3	punct


#Cette décharge étant en zone inondable, les cendres et mâchefers déposés ont été déplacés en 1995 pour être mis "hors eau" sur une plate-forme support située à 1 mètre au dessus de la crue décennale, soit au niveau de la crue centennale, la couverture étant constituée de matériaux argileux.
1	Cette	ce	DET	O	O	2	det
2	décharge	décharge	NOUN	O	O	5	nsubj
3	étant	être	AUX	BL	O	5	cop
4	en	en	ADP	IL	O	5	case
5	zone	zone	NOUN	IL	O	15	advcl
6	inondable	inondable	ADJ	EL	O	5	amod
7	,	,	PUNCT	O	O	15	punct
8	les	le	DET	O	O	9	det
9	cendres	cendre	NOUN	O	O	15	nsubj:pass
10	et	et	CCONJ	O	O	11	cc
11	mâchefers	mâchefer	NOUN	O	O	9	conj
12	déposés	déposer	VERB	O	O	9	acl
13	ont	avoir	AUX	BN	O	15	aux:tense
14	été	être	AUX	IN	O	15	aux:pass
15	déplacés	déplacer	VERB	EN	O	15	ROOT
16	en	en	ADP	BT	O	17	case
17	1995	1995	NUM	ET	O	15	obl:mod
18	pour	pour	ADP	BR	O	20	mark
19	être	être	AUX	IN	O	20	aux:pass
20	mis	mettre	VERB	IN	O	15	advcl
21	"	"	PUNCT	IN	O	23	punct
22	hors	hors	ADP	IN	O	23	case
23	eau	eau	NOUN	IN	O	20	obl:arg
24	"	"	PUNCT	IN	O	23	punct
25	sur	sur	ADP	IN	O	27	case
26	une	un	DET	IN	O	27	det
27	plate	plate	NOUN	O	O	15	obl:mod
28	-	-	NOUN	O	O	15	punct
29	forme	forme	NOUN	O	O	15	obl:mod
30	support	support	NOUN	O	O	29	nmod
31	située	situer	VERB	O	O	29	acl
32	à	à	ADP	O	O	34	case
33	1	1	NUM	O	O	34	nummod
34	mètre	mètre	NOUN	O	O	31	obl:arg
35	au	au	ADP	IL	O	36	case
36	dessus	dessus	ADV	IL	O	34	dep
37	de	de	ADP	IL	O	39	case
38	la	le	DET	IL	O	39	det
39	crue	crue	NOUN	IL	O	36	dep
40	décennale	décennal	ADJ	EL	O	39	amod
41	,	,	PUNCT	O	O	31	punct
42	soit	soit	ADV	O	O	44	cc
43	au	au	ADP	O	O	44	case
44	niveau	niveau	NOUN	O	O	31	obl:mod
45	de	de	ADP	O	O	47	case
46	la	le	DET	O	O	47	det
47	crue	crue	NOUN	O	O	44	nmod
48	centennale	centennal	ADJ	O	O	47	amod
49	,	,	PUNCT	O	O	15	punct
50	la	le	DET	O	O	51	det
51	couverture	couverture	NOUN	O	O	53	nsubj:pass
52	étant	être	AUX	O	O	53	aux:pass
53	constituée	constituer	VERB	O	O	15	advcl
54	de	de	ADP	O	O	55	case
55	matériaux	matériau	NOUN	O	O	53	obl:agent
56	argileux	argileux	ADJ	O	O	55	amod
57	.	.	PUNCT	O	O	15	punct


#L'arrêté d'exploitation du 31/05/1996 prévoit la mise en place d'une surveillance des eaux souterraines et des eaux rejetées, deux fois par an, sur la plate-forme de compostage.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	7	nsubj
3	d'	de	ADP	EO	O	4	case
4	exploitation	exploitation	NOUN	EO	O	2	nmod
5	du	de	ADP	O	O	6	case
6	31/05/1996	31/05/1996	NOUN	IT	O	4	nmod
7	prévoit	prévoir	VERB	BR	O	7	ROOT
8	la	le	DET	BN	O	9	det
9	mise	mise	NOUN	IN	O	7	obj
10	en	en	ADP	IN	O	11	case
11	place	place	NOUN	IN	O	9	nmod
12	d'	de	ADP	IN	O	14	case
13	une	un	DET	BA	O	14	det
14	surveillance	surveillance	NOUN	IA	O	9	nmod
15	des	de	ADP	IA	O	16	case
16	eaux	eau	NOUN	IA	O	14	nmod
17	souterraines	souterrain	ADJ	IA	O	16	amod
18	et	et	CCONJ	O	O	20	cc
19	des	de	ADP	O	O	20	case
20	eaux	eau	NOUN	BO	O	16	conj
21	rejetées	rejeter	VERB	EO	O	20	acl
22	,	,	PUNCT	O	O	9	punct
23	deux	deux	NUM	BO	O	24	nummod
24	fois	fois	NOUN	IT	O	9	nmod
25	par	par	ADP	IT	O	26	case
26	an	an	NOUN	ET	O	24	nmod
27	,	,	PUNCT	O	O	9	punct
28	sur	sur	ADP	O	O	30	case
29	la	le	DET	BO	O	30	det
30	plate	plate	NOUN	EO	O	7	obl:mod
31	-	-	NOUN	EO	O	7	punct
32	forme	forme	NOUN	EO	O	7	obj
33	de	de	ADP	IA	O	34	case
34	compostage	compostage	NOUN	EA	O	32	nmod
35	.	.	PUNCT	O	O	7	punct


#Une ESR a été réalisée et transmise à l'administration le 21/11/2001.
1	Une	un	DET	BO	O	2	det
2	ESR	esr	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	réalisée	réaliser	VERB	EN	O	5	ROOT
6	et	et	CCONJ	O	O	7	cc
7	transmise	transmettre	VERB	O	O	5	conj
8	à	à	ADP	O	O	10	case
9	l'	le	DET	BO	O	10	det
10	administration	administration	NOUN	EO	O	7	obl:arg
11	le	le	DET	BT	O	12	det
12	21/11/2001	21/11/2001	NUM	IT	O	7	obl:mod
13	.	.	PUNCT	O	O	5	punct


#Une première campagne de prélèvements et d'analyses des eaux souterraines a eu lieu en 1992 sur PZ1, PZ2, PZ3, PZ4, PZ5, PZ6, PZ7.
1	Une	un	DET	BN	O	3	det
2	première	premier	ADJ	BN	O	3	amod
3	campagne	campagne	NOUN	IN	O	13	nsubj
4	de	de	ADP	IN	O	5	case
5	prélèvements	prélèvement	NOUN	IN	O	3	nmod
6	et	et	CCONJ	IN	O	8	cc
7	d'	de	ADP	IN	O	8	case
8	analyses	analyse	NOUN	EN	O	5	conj
9	des	de	ADP	O	O	10	case
10	eaux	eau	NOUN	O	O	5	nmod
11	souterraines	souterrain	ADJ	O	O	10	amod
12	a	avoir	AUX	BN	O	13	aux:tense
13	eu	avoir	VERB	IN	O	13	ROOT
14	lieu	lieu	NOUN	EN	O	13	obj
15	en	en	ADP	BT	O	16	case
16	1992	1992	NUM	ET	O	13	obl:mod
17	sur	sur	ADP	O	O	18	case
18	PZ1	PZ1	NUM	O	O	13	obl:mod
19	,	,	PUNCT	O	O	20	punct
20	PZ2	pz2	NOUN	O	O	18	nmod
21	,	,	PUNCT	O	O	22	punct
22	PZ3	pz3	NOUN	O	O	18	conj
23	,	,	PUNCT	O	O	24	punct
24	PZ4	PZ4	PROPN	O	O	18	conj
25	,	,	PUNCT	O	O	26	punct
26	PZ5	PZ5	PROPN	O	O	18	conj
27	,	,	PUNCT	O	O	28	punct
28	PZ6	PZ6	PROPN	O	O	18	conj
29	,	,	PUNCT	O	O	30	punct
30	PZ7	PZ7	PROPN	O	O	18	conj
31	.	.	PUNCT	O	O	13	punct


#Les résultats montrent des teneurs en cadmium jusqu'à 127 µg/L, en manganèse jusqu'à 22,7 mg/L, en nickel jusqu'à 122 µg/L, en chlorures jusqu'à 5920 mg/L, en fer jusqu'à 7,7 mg/L et en magnésium jusqu'à 130 mg/L.
1	Les	le	DET	O	O	2	det
2	résultats	résultat	NOUN	O	O	3	nsubj
3	montrent	montrer	VERB	O	O	3	ROOT
4	des	un	DET	O	O	5	det
5	teneurs	teneur	NOUN	O	O	3	obj
6	en	en	ADP	O	O	7	case
7	cadmium	cadmium	NOUN	O	BS	5	nmod
8	jusqu'	jusque	ADP	O	O	10	case
9	à	à	ADP	O	O	10	case
10	127	127	NUM	O	O	11	nummod
11	µg	µg	NOUN	O	O	5	nmod
12	/	sur	ADP	O	O	13	case
13	L	l	NOUN	O	O	11	nmod
14	,	,	PUNCT	O	O	16	punct
15	en	en	ADP	O	O	16	case
16	manganèse	manganèse	NOUN	O	BS	5	conj
17	jusqu'	jusque	ADP	O	O	20	case
18	à	à	ADP	O	O	20	case
19	22,7	22,7	NUM	O	O	20	nummod
20	mg	milligramme	NOUN	O	O	16	nmod
21	/	sur	ADP	O	O	22	case
22	L	l	NOUN	O	O	20	nmod
23	,	,	PUNCT	O	O	25	punct
24	en	en	ADP	O	O	25	case
25	nickel	nickel	NOUN	O	BS	3	conj
26	jusqu'	jusque	ADP	O	O	28	case
27	à	à	ADP	O	O	28	case
28	122	122	NUM	O	O	3	obl:mod
29	µg	µg	NOUN	O	O	28	nmod
30	/	sur	ADP	O	O	31	case
31	L	l	NOUN	O	O	29	nmod
32	,	,	PUNCT	O	O	34	punct
33	en	en	ADP	O	O	34	case
34	chlorures	chlorure	NOUN	O	BS	3	conj
35	jusqu'	jusque	ADP	O	O	38	case
36	à	à	ADP	O	O	38	case
37	5920	5920	NUM	O	O	38	nummod
38	mg	milligramme	NOUN	O	O	34	nmod
39	/	sur	ADP	O	O	40	case
40	L	l	NOUN	O	O	38	nmod
41	,	,	PUNCT	O	O	43	punct
42	en	en	ADP	O	O	43	case
43	fer	fer	NOUN	O	BS	3	conj
44	jusqu'	jusque	ADP	O	O	47	case
45	à	à	ADP	O	O	47	case
46	7,7	7,7	NUM	O	O	47	nummod
47	mg	milligramme	NOUN	O	O	43	nmod
48	/	sur	ADP	O	O	49	case
49	L	l	NOUN	O	O	47	nmod
50	et	et	CCONJ	O	O	52	cc
51	en	en	ADP	O	O	52	case
52	magnésium	magnésium	NOUN	O	BS	3	conj
53	jusqu'	jusque	ADP	O	O	56	case
54	à	à	ADP	O	O	56	case
55	130	130	NUM	O	O	56	nummod
56	mg	milligramme	NOUN	O	O	52	nmod
57	/	sur	ADP	O	O	58	case
58	L.	l.	PUNCT	O	O	56	nmod


#Des prélèvements dans les sols ont été effectués.
1	Des	un	DET	O	O	2	det
2	prélèvements	prélèvement	NOUN	O	O	8	nsubj:pass
3	dans	dans	ADP	O	O	5	case
4	les	le	DET	O	O	5	det
5	sols	sol	NOUN	O	O	2	nmod
6	ont	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	effectués	effectuer	VERB	EN	O	8	ROOT
9	.	.	PUNCT	O	O	8	punct


#Les résultats montrent :
1	Les	le	DET	O	O	2	det
2	résultats	résultat	NOUN	O	O	3	nsubj
3	montrent	montrer	VERB	O	O	3	ROOT
4	:	:	PUNCT	O	O	3	punct


#- jusqu'à 434 mg/kg de chrome ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	434	434	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	kg	kilogramme	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	chrome	chrome	NOUN	O	BS	5	nmod
10	;	;	PUNCT	O	O	5	punct


#- jusqu'à 149 mg/kg de nickel ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	149	149	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	kg	kilogramme	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	nickel	nickel	NOUN	O	BS	5	nmod
10	;	;	PUNCT	O	O	5	punct


#- jusqu'à 3911 mg/kg de zinc ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	3911	3911	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	kg	kilogramme	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	zinc	zinc	NOUN	O	BS	5	nmod
10	;	;	PUNCT	O	O	5	punct


#- jusqu'à 48 mg/kg d'arsenic ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	48	48	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	kg	kilogramme	NOUN	O	O	5	nmod
8	d'	de	ADP	O	O	9	case
9	arsenic	arsenic	NOUN	O	BS	5	nmod
10	;	;	PUNCT	O	O	5	punct


#- jusqu'à 67 mg/kg de cadmium ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	67	67	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	kg	kilogramme	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	cadmium	cadmium	NOUN	O	BS	5	nmod
10	;	;	PUNCT	O	O	5	punct


#- jusqu'à 938 mg/kg de baryum ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	938	938	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	kg	kilogramme	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	baryum	baryum	NOUN	O	BS	5	nmod
10	;	;	PUNCT	O	O	5	punct


#- jusqu'à 2558 mg/kg de plomb ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	2558	2558	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	kg	kilogramme	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	plomb	plomb	NOUN	O	BS	5	nmod
10	;	;	PUNCT	O	O	5	punct


#En janvier 2000, de nouveaux piézomètres ont été installés (PZ1 bis (latéral ouest), PZ2 (amont nord-ouest), PZ3 bis (aval), PZ4 bis (aval), PZ5 bis (aval), PZ6 (latéral ouest), PZ7 (nord-ouest), PZ8 (aval))
1	En	en	ADP	BT	O	2	case
2	janvier	janvier	NOUN	IT	O	10	obl:mod
3	2000	2000	PUNCT	ET	O	2	nmod
4	,	,	PUNCT	ET	O	10	punct
5	de	de	DET	BO	O	7	det
6	nouveaux	nouveau	ADJ	IO	O	7	amod
7	piézomètres	piézomètre	NOUN	EO	O	10	nsubj:pass
8	ont	avoir	AUX	BN	O	10	aux:tense
9	été	être	AUX	IN	O	10	aux:pass
10	installés	installer	VERB	EN	O	10	ROOT
11	(	(	PUNCT	O	O	10	punct
12	PZ1	pz1	NOUN	O	O	10	obl:mod
13	bis	bis	ADJ	O	O	12	amod
14	(	(	PUNCT	O	O	12	punct
15	latéral	latéral	ADJ	O	O	12	nmod
16	ouest	ouest	NOUN	O	O	15	nmod
17	)	)	PUNCT	O	O	12	punct
18	,	,	PUNCT	O	O	19	punct
19	PZ2	PZ2	PROPN	O	O	10	conj
20	(	(	PUNCT	O	O	19	punct
21	amont	amont	NOUN	BO	O	19	appos
22	nord-ouest	nord-ouest	NOUN	EO	O	21	nmod
23	)	)	PUNCT	O	O	19	punct
24	,	,	PUNCT	O	O	25	punct
25	PZ3	PZ3	PROPN	O	O	10	conj
26	bis	bis	ADJ	O	O	25	amod
27	(	(	PUNCT	O	O	25	punct
28	aval	aval	NOUN	O	O	25	nmod
29	)	)	PUNCT	O	O	25	punct
30	,	,	PUNCT	O	O	31	punct
31	PZ4	PZ4	PROPN	O	O	10	conj
32	bis	bis	ADJ	O	O	31	amod
33	(	(	PUNCT	O	O	31	punct
34	aval	aval	NOUN	O	O	31	appos
35	)	)	PUNCT	O	O	31	punct
36	,	,	PUNCT	O	O	37	punct
37	PZ5	PZ5	PROPN	O	O	10	conj
38	bis	bis	ADJ	O	O	37	flat:name
39	(	(	PUNCT	O	O	37	punct
40	aval	aval	NOUN	O	O	37	nmod
41	)	)	PUNCT	O	O	37	punct
42	,	,	PUNCT	O	O	43	punct
43	PZ6	PZ6	PROPN	O	O	10	conj
44	(	(	PUNCT	O	O	43	punct
45	latéral	latéral	ADJ	O	O	43	parataxis
46	ouest	ouest	NOUN	O	O	45	nmod
47	)	)	PUNCT	O	O	43	punct
48	,	,	PUNCT	O	O	49	punct
49	PZ7	PZ7	PROPN	O	O	10	conj
50	(	(	PUNCT	O	O	49	punct
51	nord-ouest	nord-ouest	NOUN	O	O	49	appos
52	)	)	PUNCT	O	O	49	punct
53	,	,	PUNCT	O	O	54	punct
54	PZ8	PZ8	PROPN	O	O	10	conj
55	(	(	PUNCT	O	O	54	punct
56	aval	aval	NOUN	O	O	54	appos
57	)	)	PUNCT	O	O	54	punct
58	)	)	PUNCT	O	O	10	punct


#Une deuxième campagne de prélèvements d'eaux souterraines a été effectuée le 3 et le 4  février 2000, et le 6 octobre pour confirmer les résultats au niveau de PZ7.
1	Une	un	DET	BN	O	3	det
2	deuxième	deuxième	ADJ	IN	O	3	amod
3	campagne	campagne	NOUN	IN	O	11	nsubj:pass
4	de	de	ADP	IN	O	5	case
5	prélèvements	prélèvement	NOUN	IN	O	3	nmod
6	d'	de	ADP	IN	O	7	case
7	eaux	eau	NOUN	IN	O	5	nmod
8	souterraines	souterrain	ADJ	IN	O	7	amod
9	a	avoir	AUX	IN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	effectuée	effectuer	VERB	EN	O	11	ROOT
12	le	le	DET	BT	O	13	det
13	3	3	NUM	IT	O	11	obl:mod
14	et	et	CCONJ	IT	O	16	cc
15	le	le	DET	IT	O	16	det
16	4	4	NUM	IT	O	13	conj
17	 	 	SPACE	IT	O	11	dep
18	février	février	NOUN	IT	O	17	nmod
19	2000	2000	PUNCT	ET	O	18	nmod
20	,	,	PUNCT	O	O	11	punct
21	et	et	CCONJ	BT	O	23	cc
22	le	le	DET	BT	O	23	det
23	6	6	NUM	IT	O	11	conj
24	octobre	octobre	NOUN	IT	O	23	nmod
25	pour	pour	ADP	O	O	26	mark
26	confirmer	confirmer	VERB	O	O	11	advcl
27	les	le	DET	O	O	28	det
28	résultats	résultat	NOUN	O	O	26	obj
29	au	au	ADP	O	O	30	case
30	niveau	niveau	NOUN	O	O	28	nmod
31	de	de	ADP	O	O	32	case
32	PZ7	PZ7	PROPN	O	O	30	nmod
33	.	.	PUNCT	O	O	11	punct


#Les résultats montrent :
1	Les	le	DET	O	O	2	det
2	résultats	résultat	NOUN	O	O	3	nsubj
3	montrent	montrer	VERB	O	O	3	ROOT
4	:	:	PUNCT	O	O	3	punct


#- jusqu'à 212 µg/L d'arsenic au droit de PZ2, jusqu'à 217 µg/L d'arsenic au droit de PZ7 en février et en dessous du seuil en vigueur à l'époque en octobre ;
1	-	-	PUNCT	O	O	4	punct
2	jusqu'	jusque	ADP	O	O	4	case
3	à	à	ADP	O	O	4	case
4	212	212	NUM	O	O	4	ROOT
5	µg	µg	NOUN	O	O	4	nmod
6	/	/	NOUN	O	O	4	nmod
7	L	l	NOUN	O	O	6	nmod
8	d'	de	ADP	O	O	9	case
9	arsenic	arsenic	PROPN	O	BS	4	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	4	nmod
12	de	de	ADP	O	O	13	case
13	PZ2	PZ2	PROPN	O	O	11	nmod
14	,	,	PUNCT	O	O	18	punct
15	jusqu'	jusque	ADP	O	O	17	case
16	à	à	ADP	O	O	17	case
17	217	217	NUM	O	O	18	nummod
18	µg	µg	NOUN	O	O	4	nmod
19	/	sur	ADP	O	O	20	case
20	L	l	NOUN	O	O	4	nmod
21	d'	de	ADP	O	O	22	case
22	arsenic	arsenic	PROPN	O	BS	4	nmod
23	au	au	ADP	O	O	24	case
24	droit	droit	NOUN	O	O	4	nmod
25	de	de	ADP	O	O	26	case
26	PZ7	PZ7	PROPN	O	O	24	nmod
27	en	en	ADP	O	O	28	case
28	février	février	NOUN	O	O	4	nmod
29	et	et	CCONJ	O	O	31	cc
30	en	en	ADP	BL	O	31	case
31	dessous	dessous	ADV	O	O	28	conj
32	du	de	ADP	O	O	33	case
33	seuil	seuil	NOUN	O	O	31	dep
34	en	en	ADP	O	O	35	case
35	vigueur	vigueur	NOUN	O	O	33	nmod
36	à	à	ADP	O	O	38	case
37	l'	le	DET	O	O	38	det
38	époque	époque	NOUN	O	O	35	nmod
39	en	en	ADP	O	O	40	case
40	octobre	octobre	NOUN	O	O	33	nmod
41	;	;	PUNCT	O	O	4	punct


#- jusqu'à 9418 µg/L de manganèse au droit de PZ2 ;
1	-	-	PUNCT	O	O	4	punct
2	jusqu'	jusque	ADP	O	O	4	case
3	à	à	ADP	O	O	4	case
4	9418	9418	NUM	O	O	4	ROOT
5	µg	µg	NOUN	O	O	4	nmod
6	/	sur	ADP	O	O	7	case
7	L	l	NOUN	O	O	4	nmod
8	de	de	ADP	O	O	9	case
9	manganèse	manganèse	NOUN	O	BS	4	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	4	nmod
12	de	de	ADP	O	O	13	case
13	PZ2	PZ2	PROPN	O	O	11	nmod
14	;	;	PUNCT	O	O	4	punct


#- jusqu'à 123 µg/L de nickel au droit de PZ2 ;
1	-	-	PUNCT	O	O	4	punct
2	jusqu'	jusque	ADP	O	O	4	case
3	à	à	ADP	O	O	4	case
4	123	123	NUM	O	O	4	ROOT
5	µg	µg	NOUN	O	O	4	nmod
6	/	sur	ADP	O	O	7	case
7	L	l	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	nickel	nickel	NOUN	O	BS	4	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	4	nmod
12	de	de	ADP	O	O	13	case
13	PZ2	PZ2	PROPN	O	O	11	nmod
14	;	;	PUNCT	O	O	4	punct


#- jusqu'à 18 µg/L de plomb au droit de PZ8 ;
1	-	-	PUNCT	O	O	4	punct
2	jusqu'	jusque	ADP	O	O	4	case
3	à	à	ADP	O	O	4	case
4	18	18	NUM	O	O	4	ROOT
5	µg	µg	NOUN	O	O	4	nmod
6	/	sur	ADP	O	O	7	case
7	L	l	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	plomb	plomb	NOUN	O	BS	4	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	4	nmod
12	de	de	ADP	O	O	13	case
13	PZ8	PZ8	PROPN	O	O	11	nmod
14	;	;	PUNCT	O	O	4	punct


#- jusqu'à 507 mg/L de chlorures au droit de PZ8 ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	507	507	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	L	l	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	chlorures	chlorure	NOUN	O	BS	5	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	5	nmod
12	de	de	ADP	O	O	13	case
13	PZ8	PZ8	PROPN	O	O	11	nmod
14	;	;	PUNCT	O	O	5	punct


#- jusqu'à 27 mg/L de fer au droit de PZ2 ;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	27	27	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	L	l	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	fer	fer	NOUN	O	BS	5	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	5	nmod
12	de	de	ADP	O	O	13	case
13	PZ2	PZ2	PROPN	O	O	11	nmod
14	;	;	PUNCT	O	O	5	punct


#- jusqu'à 3,87 mg/L d'HCT au droit de PZ7 en février et 0,2 mg/L en octobre;
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	3,87	3,87	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	L	l	NOUN	O	O	5	nmod
8	d'	de	ADP	O	O	9	case
9	HCT	HCT	PROPN	O	BS	5	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	5	nmod
12	de	de	ADP	O	O	13	case
13	PZ7	PZ7	PROPN	O	O	11	nmod
14	en	en	ADP	O	O	15	case
15	février	février	NOUN	O	O	5	nmod
16	et	et	CCONJ	O	O	18	cc
17	0,2	0,2	NUM	O	O	18	nummod
18	mg	milligramme	NOUN	O	O	5	conj
19	/	sur	ADP	O	O	20	case
20	L	l	NOUN	O	O	18	nmod
21	en	en	ADP	O	O	22	case
22	octobre	octobre	NOUN	O	O	5	nmod
23	;	;	PUNCT	O	O	5	punct


#- jusqu'à 581 mg/L de sulfates au droit de PZ5 bis.
1	-	-	PUNCT	O	O	5	punct
2	jusqu'	jusque	ADP	O	O	5	case
3	à	à	ADP	O	O	5	case
4	581	581	NUM	O	O	5	nummod
5	mg	milligramme	NOUN	O	O	5	ROOT
6	/	sur	ADP	O	O	7	case
7	L	l	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	9	case
9	sulfates	sulfate	NOUN	O	BS	5	nmod
10	au	au	ADP	O	O	11	case
11	droit	droit	NOUN	O	O	5	nmod
12	de	de	ADP	O	O	13	case
13	PZ5	PZ5	PROPN	O	O	11	nmod
14	bis	bis	ADJ	O	O	13	amod
15	.	.	PUNCT	O	O	5	punct


#Le site a été rangé en classe 2 pour les eaux souterraines.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	rangé	ranger	VERB	EN	O	5	ROOT
6	en	en	ADP	O	O	7	case
7	classe	classe	NOUN	O	O	5	obl:arg
8	2	2	NUM	O	O	7	nummod
9	pour	pour	ADP	O	O	11	case
10	les	le	DET	O	O	11	det
11	eaux	eau	NOUN	O	O	5	obl:mod
12	souterraines	souterrain	ADJ	O	O	11	amod
13	.	.	PUNCT	O	O	5	punct


#Par courrier du 29/04/2002, le SYTRAIVAL informe la DRIRE que le site AVE-MARIA recevait actuellement :
1	Par	par	ADP	BT	O	2	case
2	courrier	courrier	NOUN	IT	O	8	obl:mod
3	du	de	ADP	IT	O	4	case
