
#76.0057
#Nature : Site industriel en activité (ancien site HYDRO AGRI FRANCE exploité par d’autres industriels)
1	Nature	nature	NOUN	O	O	1	ROOT
6	VPD	vpd	NOUN	O	BS	5	nmod
7	de	de	ADP	O	O	9	case
8	la	le	DET	O	BD	9	det
9	cuve	cuve	NOUN	O	ED	5	nmod
10	VPD	VPD	PROPN	O	BS	9	nmod
11	/	/	PROPN	O	BS	9	nmod
12	SP95	SP95	PROPN	O	BS	9	nmod
13	(	(	PUNCT	O	O	3	punct
14	BTEX	BTEX	PROPN	O	BS	3	appos
15	:	:	PUNCT	O	O	14	punct
16	77	77	NUM	O	O	17	nummod
17	mg	milligramme	NOUN	O	O	14	nmod
18	/	sur	ADP	O	O	19	case
19	kg	kilogramme	NOUN	O	O	17	nmod
20	entre	entre	ADP	O	O	22	case
21	2	2	NUM	O	O	22	nummod
22	m	m	NOUN	O	O	14	nmod
23	et	et	CCONJ	O	O	25	cc
24	3	3	NUM	O	O	25	nummod
25	m	m	NOUN	O	O	22	conj
26	de	de	ADP	O	O	27	case
27	profondeur	profondeur	NOUN	O	O	25	nmod
28	)	)	PUNCT	O	O	3	punct
29	;	;	PUNCT	O	O	3	punct


#- au droit de la baie technique (HCT : 6400 mg/kg).
1	-	-	PUNCT	O	O	3	punct
2	au	au	ADP	O	O	3	case
3	droit	droit	NOUN	O	O	3	ROOT
4	de	de	ADP	O	O	6	case
5	la	le	DET	O	O	6	det
6	baie	baie	NOUN	O	O	3	nmod
7	technique	technique	ADJ	O	O	6	amod
8	(	(	PUNCT	O	O	6	punct
9	HCT	hct	NOUN	O	O	6	appos
10	:	:	PUNCT	O	O	6	punct
11	6400	6400	NUM	O	O	12	nummod
12	mg	milligramme	NOUN	O	O	6	nmod
13	/	sur	ADP	O	O	14	case
14	kg	kilogramme	NOUN	O	O	12	nmod
15	)	)	PUNCT	O	O	3	punct
16	.	.	PUNCT	O	O	3	punct


#Entre le 18 janvier 2011 et le 7 février 2011, des travaux de démantèlement ont été réalisés.
1	Entre	entre	ADP	BT	O	3	case
2	le	le	DET	IT	O	3	det
3	18	18	NUM	IT	O	18	obl:mod
4	janvier	janvier	NOUN	IT	O	3	nmod
5	2011	2011	NUM	IT	O	4	nmod
6	et	et	CCONJ	IT	O	8	cc
7	le	le	DET	IT	O	8	det
8	7	7	NUM	IT	O	4	conj
9	février	février	NOUN	IT	O	8	nmod
10	2011	2011	PUNCT	ET	O	9	nmod
11	,	,	PUNCT	ET	O	18	punct
12	des	un	DET	BN	O	13	det
13	travaux	travail	NOUN	IN	O	18	nsubj:pass
14	de	de	ADP	IN	O	15	case
15	démantèlement	démantèlement	NOUN	EN	O	13	nmod
16	ont	avoir	AUX	BN	O	18	aux:tense
17	été	être	AUX	IN	O	18	aux:pass
18	réalisés	réaliser	VERB	EN	O	18	ROOT
19	.	.	PUNCT	O	O	18	punct


#Les cuves ont été vidangées puis évacuées.
1	Les	le	DET	BO	O	2	det
2	cuves	cuve	NOUN	BO	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	vidangées	vidanger	VERB	EN	O	5	ROOT
6	puis	puis	CCONJ	O	O	7	cc
7	évacuées	évacuer	VERB	EN	O	5	conj
8	.	.	PUNCT	O	O	5	punct


#La baie technique a été démantelée.
1	La	le	DET	BO	O	2	det
2	baie	baie	NOUN	EO	O	6	nsubj:pass
3	technique	technique	ADJ	EO	O	2	amod
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	démantelée	démanteler	VERB	EN	O	6	ROOT
7	.	.	PUNCT	O	O	6	punct


#Les séparateurs à hydrocarbures ont été évacués.
1	Les	le	DET	BO	O	2	det
2	séparateurs	séparateur	NOUN	IO	O	7	nsubj:pass
3	à	à	ADP	IO	O	4	case
4	hydrocarbures	hydrocarbure	NOUN	EO	BS	2	nmod
5	ont	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	évacués	évacuer	VERB	EN	O	7	ROOT
8	.	.	PUNCT	O	O	7	punct


#Les terres impactées ont été excavées puis évacuées vers des centres de traitement agréés.
1	Les	le	DET	BO	O	2	det
2	terres	terre	NOUN	IO	O	6	nsubj:pass
3	impactées	impacter	VERB	EO	O	2	acl
4	ont	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	excavées	excaver	VERB	IN	O	6	ROOT
7	puis	puis	CCONJ	IN	O	8	cc
8	évacuées	évacuer	VERB	EN	O	6	conj
9	vers	vers	ADP	EN	O	11	case
10	des	un	DET	BO	O	11	det
11	centres	centre	NOUN	IO	O	8	obl:arg
12	de	de	ADP	IO	O	13	case
13	traitement	traitement	NOUN	EO	O	11	nmod
14	agréés	agréer	VERB	EO	O	11	acl
15	.	.	PUNCT	O	O	6	punct


#Il en a été de même pour les bétons impactés.
1	Il	il	PRON	O	O	5	expl:subj
2	en	en	PRON	O	O	5	expl:comp
3	a	avoir	AUX	O	O	5	aux:tense
4	été	être	AUX	O	O	5	cop
5	de	de	ADP	O	O	5	ROOT
6	même	même	ADV	O	O	5	fixed
7	pour	pour	ADP	O	O	9	case
8	les	le	DET	O	O	9	det
9	bétons	béton	NOUN	BO	O	5	obl:mod
10	impactés	impacter	VERB	EO	O	9	acl
11	.	.	PUNCT	O	O	5	punct


#Il existe des pollutions résiduelles laissées en place dont trois zones où les concentrations sont supérieures aux seuils d'acceptation en installation de stockage de déchets inertes définis dans l'arrêté ministériel du 28 octobre 2010.
1	Il	il	PRON	O	O	2	expl:subj
2	existe	existe	VERB	O	O	2	ROOT
3	des	un	DET	O	O	4	det
4	pollutions	pollution	NOUN	O	O	2	obj
5	résiduelles	résiduel	ADJ	O	O	4	amod
6	laissées	laisser	VERB	O	O	4	acl
7	en	en	ADP	O	O	8	case
8	place	place	NOUN	O	O	6	obl:arg
9	dont	dont	PRON	O	O	11	nmod
10	trois	trois	NUM	BO	O	11	nummod
11	zones	zone	NOUN	EO	O	4	acl:relcl
12	où	où	PRON	O	O	16	iobj
13	les	le	DET	O	O	14	det
14	concentrations	concentration	NOUN	O	O	16	nsubj
15	sont	être	AUX	O	O	16	cop
16	supérieures	supérieur	ADJ	O	O	11	acl:relcl
17	aux	à	ADP	O	O	18	case
18	seuils	seuil	NOUN	O	O	16	obl:arg
19	d'	de	ADP	O	O	20	case
20	acceptation	acceptation	NOUN	O	O	18	nmod
21	en	en	ADP	O	O	22	case
22	installation	installation	NOUN	O	O	20	nmod
23	de	de	ADP	O	O	24	case
24	stockage	stockage	NOUN	O	O	22	nmod
25	de	de	ADP	O	O	26	case
26	déchets	déchet	NOUN	O	O	24	nmod
27	inertes	inerte	ADJ	O	O	26	amod
28	définis	définir	VERB	O	O	26	acl
29	dans	dans	ADP	O	O	31	case
30	l'	le	DET	O	O	31	det
31	arrêté	arrêté	NOUN	O	O	28	obl:mod
32	ministériel	ministériel	ADJ	O	O	31	amod
33	du	de	ADP	O	O	34	case
34	28	28	NUM	BT	O	31	nmod
35	octobre	octobre	NOUN	IT	O	34	nmod
36	2010	2010	PUNCT	ET	O	35	nmod
37	.	.	PUNCT	ET	O	4	nmod


#Elles sont situées au niveau de l'emplacement de la cuve SP95/VPD (fond : 165,6 mg/kg en BTEX et côté ouest : 13,1 mg/kg en BTEX) et au niveau de l'emplacement de la cuve SP98/GO (fond :14,8 mg/kg en BTEX).
1	Elles	lui	PRON	O	O	3	nsubj:pass
2	sont	être	AUX	O	O	3	aux:pass
3	situées	situer	VERB	BL	O	3	ROOT
4	au	au	ADP	BL	O	5	case
5	niveau	niveau	NOUN	IL	O	3	obl:arg
6	de	de	ADP	IL	O	8	case
7	l'	le	DET	IL	O	8	det
8	emplacement	emplacement	NOUN	O	O	5	nmod
9	de	de	ADP	O	O	11	case
10	la	le	DET	O	BD	11	det
11	cuve	cuve	NOUN	BO	ED	8	nmod
12	SP95	sp95	NOUN	EO	ED	11	nmod
13	/	/	PROPN	O	O	11	nmod
14	VPD	VPD	PROPN	O	BS	11	nmod
15	(	(	PUNCT	O	O	5	punct
16	fond	fond	NOUN	O	O	3	obl:mod
17	:	:	PUNCT	O	O	16	punct
18	165,6	165,6	NUM	O	O	19	nummod
19	mg	milligramme	NOUN	O	O	16	nmod
20	/	sur	ADP	O	O	21	case
21	kg	kilogramme	NOUN	O	O	19	nmod
22	en	en	ADP	O	O	23	case
23	BTEX	BTEX	PROPN	O	BS	16	nmod
24	et	et	CCONJ	O	O	25	cc
25	côté	côté	NOUN	O	O	16	conj
26	ouest	ouest	ADJ	O	O	25	nmod
27	:	:	PUNCT	O	O	25	punct
28	13,1	13,1	NUM	O	O	29	nummod
29	mg	milligramme	NOUN	O	O	25	appos
30	/	sur	ADP	O	O	31	case
31	kg	kilogramme	NOUN	O	O	29	nmod
32	en	en	ADP	O	O	33	case
33	BTEX	BTEX	PROPN	O	BS	29	nmod
34	)	)	PUNCT	O	O	3	punct
35	et	et	CCONJ	O	O	37	cc
36	au	au	ADP	O	O	37	case
37	niveau	niveau	NOUN	O	O	3	conj
38	de	de	ADP	O	O	40	case
39	l'	le	DET	O	O	40	det
40	emplacement	emplacement	NOUN	O	O	37	nmod
41	de	de	ADP	O	O	43	case
42	la	le	DET	O	BD	43	det
43	cuve	cuve	NOUN	O	ED	40	nmod
44	SP98	sp98	NOUN	O	EI	43	nmod
45	/	sur	ADP	O	EI	46	case
46	GO	go	NOUN	O	EI	44	nmod
47	(	(	PUNCT	O	O	43	punct
48	fond	fond	NOUN	O	O	43	appos
49	:	:	PUNCT	O	O	48	punct
50	14,8	14,8	NUM	O	O	51	nummod
51	mg	milligramme	NOUN	O	O	48	nmod
52	/	sur	ADP	O	O	53	case
53	kg	kilogramme	NOUN	O	O	51	nmod
54	en	en	ADP	O	O	55	case
55	BTEX	BTEX	PROPN	O	BS	48	nmod
56	)	)	PUNCT	O	O	43	punct
57	.	.	PUNCT	O	O	3	punct


#L'analyse des risques résiduels a toutefois montré que les risques sanitaires au droit de ces zones étaient acceptables pour un usage de type commercial/industriel.
1	L'	le	DET	O	O	2	det
2	analyse	analyse	NOUN	O	O	8	nsubj
3	des	de	ADP	O	O	4	case
4	risques	risque	NOUN	O	O	2	nmod
5	résiduels	résiduel	ADJ	O	O	4	amod
6	a	avoir	AUX	O	O	8	aux:tense
7	toutefois	toutefois	ADV	O	O	8	advmod
8	montré	montrer	VERB	O	O	8	ROOT
9	que	que	SCONJ	O	O	19	mark
10	les	le	DET	O	O	11	det
11	risques	risque	NOUN	O	O	19	nsubj
12	sanitaires	sanitaire	ADJ	O	O	11	amod
13	au	au	ADP	O	O	14	case
14	droit	droit	NOUN	O	O	11	nmod
15	de	de	ADP	O	O	17	case
16	ces	ce	DET	BO	O	17	det
17	zones	zone	NOUN	EO	O	14	nmod
18	étaient	être	AUX	O	O	19	cop
19	acceptables	acceptable	ADJ	O	O	8	ccomp
20	pour	pour	ADP	O	O	22	case
21	un	un	DET	BO	O	22	det
22	usage	usage	NOUN	EO	O	19	obl:mod
23	de	de	ADP	O	O	24	case
24	type	type	NOUN	O	O	22	nmod
25	commercial	commercial	ADJ	O	O	24	amod
26	/	/	CCONJ	O	O	27	cc
27	industriel	industriel	ADJ	O	O	25	conj
28	.	.	PUNCT	O	O	8	punct


#76.0069
#Ancien atelier de galvanisation à chaud, le site recelait différentes cuves de stockage de combustibles (fuel) et des cuves de traitement et de décapage acide.
1	Ancien	ancien	ADJ	BR	O	2	amod
2	atelier	atelier	NOUN	IO	O	10	obl:mod
3	de	de	ADP	IO	O	4	case
4	galvanisation	galvanisation	NOUN	IO	O	2	nmod
5	à	à	ADP	IO	O	6	case
6	chaud	chaud	NOUN	EO	O	4	nmod
7	,	,	PUNCT	O	O	10	punct
8	le	le	DET	BO	O	9	det
9	site	site	NOUN	EO	O	10	nsubj
10	recelait	receler	VERB	BR	O	10	ROOT
11	différentes	différents	DET	BO	O	12	det
12	cuves	cuve	NOUN	IO	BD	10	obj
13	de	de	ADP	IO	O	14	case
14	stockage	stockage	NOUN	IO	O	12	nmod
15	de	de	ADP	IO	O	16	case
16	combustibles	combustible	NOUN	EO	BU	14	nmod
17	(	(	PUNCT	O	O	16	punct
18	fuel	fuel	NOUN	O	BS	16	appos
19	)	)	PUNCT	O	O	16	punct
20	et	et	CCONJ	O	O	22	cc
21	des	un	DET	BO	O	22	det
22	cuves	cuve	NOUN	IO	O	12	conj
23	de	de	ADP	IO	O	24	case
24	traitement	traitement	NOUN	IO	O	22	nmod
25	et	et	CCONJ	IO	O	27	cc
26	de	de	ADP	IO	O	27	case
27	décapage	décapage	NOUN	EO	O	24	conj
28	acide	acide	ADJ	EO	O	27	amod
29	.	.	PUNCT	O	O	10	punct


#Les terrains sont situés en entrée de ville et bordés par deux cours d'eau (nappe phréatique sub-affleurante).
1	Les	le	DET	BO	O	2	det
2	terrains	terrain	NOUN	EO	O	4	nsubj:pass
3	sont	être	AUX	BL	O	4	aux:pass
4	situés	situer	VERB	IL	O	4	ROOT
5	en	en	ADP	IL	O	6	case
6	entrée	entrée	NOUN	IL	O	4	obl:arg
7	de	de	ADP	IL	O	8	case
8	ville	ville	NOUN	IL	O	6	nmod
9	et	et	CCONJ	O	O	10	cc
10	bordés	border	VERB	BL	O	4	conj
11	par	par	ADP	IL	O	13	case
12	deux	deux	NUM	BO	O	13	nummod
13	cours	cours	NOUN	IO	O	10	obl:agent
14	d'	de	ADP	EO	O	15	case
15	eau	eau	NOUN	EO	O	13	nmod
16	(	(	PUNCT	O	O	13	punct
17	nappe	nappe	NOUN	O	O	13	appos
18	phréatique	phréatique	ADJ	O	O	17	amod
19	sub-affleurante	sub-affleurant	ADJ	O	O	17	amod
20	)	)	PUNCT	O	O	13	punct
21	.	.	PUNCT	O	O	4	punct


#Compte tenu de l'insolvabilité de l'exploitant et du propriétaire , deux arrêtés préfectoraux en date du 4 août 1999 ont ordonné l'enlèvement d'office des déchets abandonnés sur le site.
1	Compte	compte	NOUN	O	O	23	obl:mod
2	tenu	tenir	VERB	O	O	1	fixed
3	de	de	ADP	O	O	5	case
4	l'	le	DET	O	O	5	det
5	insolvabilité	insolvabilité	NOUN	O	O	1	dep
6	de	de	ADP	O	O	8	case
7	l'	le	DET	BO	O	8	det
8	exploitant	exploitant	NOUN	EO	O	5	nmod
9	et	et	CCONJ	O	O	11	cc
10	du	de	ADP	BO	O	11	case
11	propriétaire	propriétaire	NOUN	BO	O	8	conj
12	,	,	PUNCT	O	O	23	punct
13	deux	deux	NUM	BO	O	14	nummod
14	arrêtés	arrêté	NOUN	IO	O	23	nsubj
15	préfectoraux	préfectoral	ADJ	EO	O	14	amod
16	en	en	ADP	BT	O	17	case
17	date	date	NOUN	IT	O	14	nmod
18	du	de	ADP	IT	O	19	case
19	4	4	NUM	IT	O	17	nmod
20	août	août	NOUN	IT	O	19	nmod
21	1999	1999	NUM	ET	O	20	nmod
22	ont	avoir	AUX	BN	O	23	aux:tense
23	ordonné	ordonner	VERB	BN	O	23	ROOT
24	l'	le	DET	BN	O	25	det
25	enlèvement	enlèvement	NOUN	BN	O	23	obj
26	d'	de	ADP	IN	O	27	case
27	office	office	NOUN	IN	O	25	nmod
28	des	de	ADP	IN	BU	29	case
29	déchets	déchet	NOUN	IN	IU	27	nmod
30	abandonnés	abandonner	VERB	IN	EU	29	acl
31	sur	sur	ADP	O	O	33	case
32	le	le	DET	O	O	33	det
33	site	site	NOUN	O	O	30	obl:mod
34	.	.	PUNCT	O	O	23	punct


#Les travaux ont été réalisés par l'ADEME du 26 juin au 7 juillet 2000.
1	Les	le	DET	BO	O	2	det
2	travaux	travail	NOUN	EO	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	réalisés	réaliser	VERB	EN	O	5	ROOT
6	par	par	ADP	O	O	8	case
7	l'	le	DET	BO	O	8	det
8	ADEME	ADEME	PROPN	EO	O	5	obl:agent
9	du	de	ADP	BT	O	10	case
10	26	26	NUM	IT	O	5	obl:mod
11	juin	juin	NOUN	IT	O	10	nmod
12	au	au	ADP	IT	O	13	case
13	7	7	NUM	IT	O	11	nmod
14	juillet	juillet	NOUN	IT	O	13	nmod
15	2000	2000	NUM	ET	O	14	nmod
16	.	.	PUNCT	ET	O	5	punct


#Les déchets ont été évacués et éliminés dans des centres de traitement ; il s'agit de :
1	Les	le	DET	BO	BU	2	det
2	déchets	déchet	NOUN	EO	EU	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	évacués	évacuer	VERB	IN	O	5	ROOT
6	et	et	CCONJ	O	O	7	cc
7	éliminés	éliminer	VERB	BN	O	5	conj
8	dans	dans	ADP	O	O	10	case
9	des	un	DET	BO	O	10	det
10	centres	centre	NOUN	EO	O	5	obl:mod
11	de	de	ADP	IN	O	12	case
12	traitement	traitement	NOUN	EN	O	10	nmod
13	;	;	PUNCT	O	O	5	punct
14	il	il	PRON	O	O	16	expl:subj
15	s'	se	PRON	O	O	16	expl:comp
16	agit	agir	VERB	O	O	16	ROOT
17	de	de	ADP	O	O	18	case
18	:	:	PUNCT	O	O	16	obl:arg


#- 35 tonnes d'effluent de décapage acide ;
1	-	-	PUNCT	O	O	3	punct
2	35	35	NUM	O	O	3	nummod
3	tonnes	tonne	NOUN	O	O	3	ROOT
4	d'	de	ADP	O	O	5	case
5	effluent	effluent	NOUN	BO	O	3	nmod
6	de	de	ADP	IO	O	7	case
7	décapage	décapage	NOUN	EO	O	5	nmod
8	acide	acide	ADJ	EO	O	7	amod
9	;	;	PUNCT	O	O	3	punct


#- 8 tonnes d'hydrocarbures ;
1	-	-	PUNCT	O	O	3	punct
2	8	8	NUM	O	BD	3	nummod
3	tonnes	tonne	NOUN	BO	ID	3	ROOT
4	d'	de	ADP	BO	ED	5	case
5	hydrocarbures	hydrocarbure	NOUN	EO	BS	3	nmod
6	;	;	PUNCT	O	O	3	punct


#- 0,5 tonne de DTQD ;
1	-	-	PUNCT	O	O	3	punct
2	0,5	0,5	NUM	BO	O	3	nummod
3	tonne	tonne	NOUN	IO	O	3	ROOT
4	de	de	ADP	IO	O	5	case
5	DTQD	dtqd	NOUN	EO	BS	3	nmod
6	;	;	PUNCT	O	O	3	punct


#- 4,5 tonnes de DIB ;
1	-	-	PUNCT	O	O	3	punct
2	4,5	4,5	NUM	BO	O	3	nummod
3	tonnes	tonne	NOUN	IO	O	3	ROOT
4	de	de	ADP	IO	O	5	case
5	DIB	DIB	PROPN	EO	EI	3	nmod
6	;	;	PUNCT	O	O	3	punct


#- un transformateur électrique ;
1	-	-	PUNCT	O	O	3	punct
2	un	un	DET	BO	O	3	det
3	transformateur	transformateur	NOUN	IO	O	3	ROOT
4	électrique	électrique	ADJ	EO	O	3	amod
5	;	;	PUNCT	O	O	3	punct


#- nettoyage et inertage de 17 cuves de fuel domestique ;
1	-	-	PUNCT	BN	O	2	punct
2	nettoyage	nettoyage	NOUN	EN	O	2	ROOT
3	et	et	CCONJ	O	O	4	cc
4	inertage	inertage	NOUN	BN	O	2	conj
5	de	de	ADP	IA	O	7	case
6	17	17	NUM	IA	O	7	nummod
7	cuves	cuve	NOUN	IA	BD	2	nmod
8	de	de	ADP	IA	ED	9	case
9	fuel	fuel	NOUN	IA	BU	7	nmod
10	domestique	domestique	ADJ	EA	EU	9	amod
11	;	;	PUNCT	O	O	2	punct


#- démontage de l'ensemble des tuyauteries.
1	-	-	PUNCT	O	O	2	punct
2	démontage	démontage	NOUN	EN	O	2	ROOT
3	de	de	ADP	O	O	5	case
4	l'	le	DET	BO	O	5	det
5	ensemble	ensemble	NOUN	IO	O	2	nmod
6	des	de	ADP	IO	O	7	case
7	tuyauteries	tuyauterie	NOUN	EO	O	5	nmod
8	.	.	PUNCT	O	O	2	punct


#Les cuves ont été enlevées au moment de la destruction du bâtiment.
1	Les	le	DET	BO	O	2	det
2	cuves	cuve	NOUN	BO	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	enlevées	enlever	VERB	EN	O	5	ROOT
6	au	au	ADP	BT	O	7	case
7	moment	moment	NOUN	IT	O	5	obl:mod
8	de	de	ADP	ER	O	10	case
9	la	le	DET	BN	O	10	det
10	destruction	destruction	NOUN	BN	O	7	nmod
11	du	de	ADP	IN	O	12	case
12	bâtiment	bâtiment	NOUN	EN	O	10	nmod
13	.	.	PUNCT	O	O	5	punct


#Dans cette attente (deux ans au maximum) les cuves ont été neutralisées à l'eau et un barriérage est mis en place par la ville de Rouen afin d'interdire l'accès aux édifices qui menacaient de s'effondrer.
1	Dans	dans	ADP	O	O	3	case
2	cette	ce	DET	O	O	3	det
3	attente	attente	NOUN	O	O	14	obl:mod
4	(	(	PUNCT	O	O	3	punct
5	deux	deux	NUM	O	O	6	nummod
6	ans	an	NOUN	O	O	3	appos
7	au	au	ADP	O	O	8	case
8	maximum	maximum	NOUN	O	O	6	nmod
9	)	)	PUNCT	O	O	14	punct
10	les	le	DET	BO	O	11	det
11	cuves	cuve	NOUN	BO	O	14	nsubj:pass
12	ont	avoir	AUX	BN	O	14	aux:tense
13	été	être	AUX	IN	O	14	aux:pass
14	neutralisées	neutraliser	VERB	BN	O	14	ROOT
15	à	à	ADP	BN	O	17	case
16	l'	le	DET	BO	O	17	det
17	eau	eau	NOUN	EO	O	14	obl:mod
18	et	et	CCONJ	O	O	22	cc
19	un	un	DET	BO	O	20	det
20	barriérage	barriérage	NOUN	BN	O	22	nsubj:pass
21	est	être	AUX	BN	O	22	aux:pass
22	mis	mettre	VERB	IN	O	14	conj
23	en	en	ADP	IN	O	24	case
24	place	place	NOUN	EN	O	22	obl:arg
25	par	par	ADP	O	O	27	case
26	la	le	DET	BO	BI	27	det
27	ville	ville	NOUN	BO	II	22	obl:agent
28	de	de	ADP	IO	II	29	case
29	Rouen	Rouen	PROPN	EO	EI	27	nmod
30	afin	afin	ADV	BR	O	22	advmod
31	d'	de	ADP	BN	O	32	case
32	interdire	interdire	VERB	BN	O	30	obl:arg
33	l'	le	DET	EN	O	34	det
34	accès	accès	NOUN	EN	O	32	obj
35	aux	à	ADP	O	O	36	case
36	édifices	édifice	NOUN	O	O	34	nmod
37	qui	qui	PRON	O	O	38	nsubj
38	menacaient	menacaier	VERB	O	O	36	acl:relcl
39	de	de	ADP	O	O	41	mark
40	s'	se	PRON	O	O	41	expl:comp
41	effondrer	effondrer	VERB	O	O	38	xcomp
42	.	.	PUNCT	O	O	14	punct


#La Mairie de Rouen, dans le cadre de l’acquisition de la parcelle appartenant à la société MARAIS par voie d’expropriation, a pour projet la réalisation d'une ZAC à cet endroit.
1	La	le	DET	BO	BI	2	det
2	Mairie	mairie	NOUN	IO	II	25	nsubj
3	de	de	ADP	IO	II	4	case
4	Rouen	Rouen	PROPN	EO	EI	2	nmod
5	,	,	PUNCT	O	O	25	punct
6	dans	dans	ADP	BR	O	8	case
7	le	le	DET	IR	O	8	det
8	cadre	cadre	NOUN	IR	O	25	obl:mod
9	de	de	ADP	ER	O	11	case
10	l’	l’	DET	BN	O	11	det
11	acquisition	acquisition	NOUN	EN	O	8	nmod
12	de	de	ADP	O	O	14	case
13	la	le	DET	BO	O	14	det
14	parcelle	parcelle	NOUN	EO	O	11	nmod
15	appartenant	appartenir	VERB	BR	O	14	acl
16	à	à	ADP	ER	O	18	case
17	la	le	DET	BO	O	18	det
18	société	société	NOUN	IO	O	15	obl:arg
19	MARAIS	MARAIS	PROPN	EO	O	18	nmod
20	par	par	ADP	O	O	21	case
21	voie	voie	NOUN	O	O	15	obl:mod
22	d’	d’	ADP	O	O	23	case
23	expropriation	expropriation	NOUN	O	O	21	nmod
24	,	,	PUNCT	O	O	25	punct
25	a	avoir	VERB	O	O	25	ROOT
26	pour	pour	ADP	O	O	27	case
27	projet	projet	NOUN	EO	O	25	xcomp
28	la	le	DET	BN	O	29	det
29	réalisation	réalisation	NOUN	IN	O	25	obj
30	d'	de	ADP	IN	O	32	case
31	une	un	DET	IN	O	32	det
32	ZAC	zac	NOUN	EN	O	29	nmod
33	à	à	ADP	BL	O	35	case
34	cet	ce	DET	IL	O	35	det
35	endroit	endroit	NOUN	EL	O	29	nmod
36	.	.	PUNCT	O	O	25	punct


#Un permis de démolir a été déposé et les bâtiments ont été détruits.
1	Un	un	DET	BO	O	2	det
2	permis	permis	NOUN	IO	O	7	nsubj:pass
3	de	de	ADP	IO	O	4	mark
4	démolir	démolir	VERB	IO	O	2	acl
5	a	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	déposé	déposer	VERB	EN	O	7	ROOT
8	et	et	CCONJ	O	O	13	cc
9	les	le	DET	BO	O	10	det
10	bâtiments	bâtiment	NOUN	EO	O	13	nsubj:pass
11	ont	avoir	AUX	BN	O	13	aux:tense
12	été	être	AUX	IN	O	13	aux:pass
13	détruits	détruire	VERB	EN	O	7	conj
14	.	.	PUNCT	O	O	7	punct


#Seule reste la dalle béton afin de protéger des contacts directs avec les sols pollués.
1	Seule	seul	ADJ	O	O	1	ROOT
2	reste	reste	VERB	O	O	1	dep
3	la	le	DET	O	O	4	det
4	dalle	dalle	NOUN	O	O	2	xcomp
5	béton	béton	NOUN	O	O	4	nmod
6	afin	afin	ADV	O	O	2	advmod
7	de	de	ADP	O	O	8	case
8	protéger	protéger	VERB	O	O	6	obl:arg
9	des	de	ADP	O	O	10	case
10	contacts	contact	NOUN	O	O	8	obl:arg
11	directs	direct	ADJ	O	O	10	amod
12	avec	avec	ADP	O	O	14	case
13	les	le	DET	O	O	14	det
14	sols	sol	NOUN	O	O	10	nmod
15	pollués	polluer	VERB	O	O	14	acl
16	.	.	PUNCT	O	O	1	punct


#76.0080
#La société SODIDRO a exploité ce site d'une surface de 3500 m2 de 1978 à 1998.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	5	nsubj
3	SODIDRO	SODIDRO	PROPN	EO	EI	2	flat:name
4	a	avoir	AUX	BN	O	5	aux:tense
5	exploité	exploiter	VERB	EN	O	5	ROOT
6	ce	ce	DET	BO	O	7	det
7	site	site	NOUN	EO	O	5	obj
8	d'	de	ADP	O	O	10	case
9	une	un	DET	O	O	10	det
10	surface	surface	NOUN	O	O	7	nmod
11	de	de	ADP	O	O	13	case
12	3500	3500	NUM	O	O	13	nummod
13	m2	m2	NOUN	O	O	10	nmod
14	de	de	ADP	BT	O	15	case
15	1978	1978	NUM	IT	O	5	obl:mod
16	à	à	ADP	IT	O	17	case
17	1998	1998	NUM	ET	O	15	nmod
18	.	.	PUNCT	ET	O	5	punct


#Auparavant, de 1870 à 1978, le site était exploité par la société Blin et Blin, fabricants de draps et de tissus de laine.
1	Auparavant	auparavant	ADV	O	O	11	advmod
2	,	,	PUNCT	O	O	11	punct
3	de	de	ADP	BT	O	4	case
4	1870	1870	NUM	IT	O	11	obl:mod
5	à	à	ADP	IT	O	6	case
6	1978	1978	NUM	ET	O	4	nmod
7	,	,	PUNCT	O	O	11	punct
8	le	le	DET	BO	O	9	det
9	site	site	NOUN	EO	O	11	nsubj:pass
10	était	être	AUX	BN	O	11	aux:pass
11	exploité	exploiter	VERB	EN	O	11	ROOT
12	par	par	ADP	BR	O	14	case
13	la	le	DET	BO	BI	14	det
14	société	société	NOUN	IO	II	11	obl:agent
15	Blin	Blin	PROPN	EO	EI	14	flat:name
16	et	et	CCONJ	O	O	17	cc
17	Blin	Blin	PROPN	EO	O	15	conj
18	,	,	PUNCT	O	O	14	punct
