
#68.0023
#Dépôt entre 1959 et 1969 de résidus miniers issus de l'exploitation de la potasse.
1	Dépôt	dépôt	NOUN	BN	O	1	ROOT
20	entrepris	entreprendre	VERB	O	O	16	acl
21	.	.	PUNCT	O	O	5	punct


#Le site de la société STEELCASE a été soumis à la réalisation d'une ESR, rendue en mai 2000, qui l'a classé en catégorie 1.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	9	nsubj:pass
3	de	de	ADP	O	O	5	case
4	la	le	DET	BO	BI	5	det
5	société	société	NOUN	IO	II	2	nmod
6	STEELCASE	STEELCASE	PROPN	EO	EI	5	nmod
7	a	avoir	AUX	BN	O	9	aux:tense
8	été	être	AUX	IN	O	9	aux:pass
9	soumis	soumettre	VERB	EN	O	9	ROOT
10	à	à	ADP	ER	O	12	case
11	la	le	DET	BN	O	12	det
12	réalisation	réalisation	NOUN	IN	O	9	obl:arg
13	d'	de	ADP	IN	O	15	case
14	une	un	DET	O	O	15	det
15	ESR	esr	NOUN	O	O	12	nmod
16	,	,	PUNCT	O	O	15	punct
17	rendue	rendre	VERB	O	O	15	acl
18	en	en	ADP	BT	O	19	case
19	mai	mai	NOUN	IT	O	17	obl:mod
20	2000	2000	PUNCT	ET	O	19	nmod
21	,	,	PUNCT	ET	O	17	punct
22	qui	qui	PRON	O	O	25	nsubj
23	l'	l'	PRON	O	O	25	obj
24	a	avoir	AUX	O	O	25	aux:tense
25	classé	classer	VERB	O	O	12	acl:relcl
26	en	en	ADP	O	O	27	case
27	catégorie	catégorie	NOUN	O	O	25	obl:arg
28	1	1	PUNCT	O	O	27	nummod
29	.	.	PUNCT	O	O	9	punct


#L'étude historique a distingué 46 sources potentielles de pollution mettant en oeuvre principalement des hydrocarbures, des solvants, des métaux lourds, des acides et des bases.
1	L'	le	DET	O	O	2	det
2	étude	étude	NOUN	O	O	5	nsubj
3	historique	historique	ADJ	O	O	2	amod
4	a	avoir	AUX	O	O	5	aux:tense
5	distingué	distinguer	VERB	O	O	5	ROOT
6	46	46	NUM	O	O	7	nummod
7	sources	source	NOUN	O	O	5	obj
8	potentielles	potentiel	ADJ	O	O	7	amod
9	de	de	ADP	O	O	10	case
10	pollution	pollution	NOUN	O	O	7	nmod
11	mettant	mettre	VERB	O	O	7	acl
12	en	en	ADP	O	O	13	case
13	oeuvre	oeuvre	NOUN	O	O	11	obl:arg
14	principalement	principalement	ADV	O	O	11	advmod
15	des	un	DET	O	O	16	det
16	hydrocarbures	hydrocarbure	NOUN	O	BS	11	obj
17	,	,	PUNCT	O	O	19	punct
18	des	un	DET	O	O	19	det
19	solvants	solvant	NOUN	O	O	16	conj
20	,	,	PUNCT	O	O	22	punct
21	des	un	DET	O	O	22	det
22	métaux	métal	NOUN	O	BS	16	conj
23	lourds	lourd	ADJ	O	ES	22	amod
24	,	,	PUNCT	O	O	26	punct
25	des	un	DET	O	O	26	det
26	acides	acide	NOUN	O	BS	16	conj
27	et	et	CCONJ	O	O	29	cc
28	des	un	DET	O	O	29	det
29	bases	base	NOUN	O	O	16	conj
30	.	.	PUNCT	O	O	5	punct


#Six sources avaient déja été traitées bien avant l'étude.
1	Six	Six	NUM	BO	O	2	nummod
2	sources	source	NOUN	EO	O	6	nsubj:pass
3	avaient	avoir	AUX	BN	O	6	aux:tense
4	déja	déja	ADV	IN	O	6	advmod
5	été	être	AUX	IN	O	6	aux:pass
6	traitées	traiter	VERB	EN	O	6	ROOT
7	bien	bien	ADV	BT	O	10	advmod
8	avant	avant	ADP	BT	O	10	case
9	l'	le	DET	O	O	10	det
10	étude	étude	NOUN	O	O	6	obl:mod
11	.	.	PUNCT	O	O	6	punct


#La cessation définitive du site a été déclarée le 2 octobre 2006; le dossier de réhabilitation avec EDR sera déposé en janvier 2007.
1	La	le	DET	BN	O	2	det
2	cessation	cessation	NOUN	IN	O	8	nsubj:pass
3	définitive	définitif	ADJ	EN	O	2	amod
4	du	de	ADP	IO	O	5	case
5	site	site	NOUN	EO	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	déclarée	déclarer	VERB	EN	O	8	ROOT
9	le	le	DET	BT	O	10	det
10	2	2	NUM	IT	O	8	obl:mod
11	octobre	octobre	NOUN	IT	O	10	nmod
12	2006	2006	NUM	ET	O	11	nmod
13	;	;	PUNCT	BO	O	8	punct
14	le	le	DET	BO	O	15	det
15	dossier	dossier	NOUN	IO	O	21	nsubj:pass
16	de	de	ADP	IO	O	17	case
17	réhabilitation	réhabilitation	NOUN	EO	O	15	nmod
18	avec	avec	ADP	O	O	19	case
19	EDR	edr	NOUN	BO	O	17	nmod
20	sera	être	AUX	O	O	21	aux:pass
21	déposé	déposer	VERB	O	O	21	ROOT
22	en	en	ADP	BT	O	23	case
23	janvier	janvier	NOUN	IT	O	21	obl:mod
24	2007	2007	PUNCT	ET	O	23	nmod
25	.	.	PUNCT	ET	O	21	punct


#68.0027
#Les activités sur le site dit « Frossard » ont débuté en 1879 avec la société Lindenhof und Weyl exploitant une unité de distillation de goudrons.
1	Les	le	DET	BA	O	2	det
2	activités	activité	NOUN	EA	O	8	nsubj
3	sur	sur	ADP	O	O	5	case
4	le	le	DET	O	O	5	det
5	site	site	NOUN	O	O	2	nmod
6	dit	dire	VERB	O	O	5	acl
7	«	«	PUNCT	O	O	8	punct
8	 	 	SPACE	O	O	8	dep
9	Frossard	Frossard	PROPN	O	O	8	xcomp
10	 	 	SPACE	BN	O	9	dep
11	»	»	PUNCT	BN	O	10	punct
12	ont	avoir	AUX	EN	O	13	aux:tense
13	débuté	débuter	VERB	EN	O	13	ROOT
14	en	en	ADP	ET	O	15	case
15	1879	1879	NUM	ET	O	13	obl:arg
16	avec	avec	ADP	BO	BI	18	case
17	la	le	DET	IO	II	18	det
18	société	société	NOUN	IO	II	13	obl:mod
19	Lindenhof	Lindenhof	PROPN	EO	EI	18	flat:name
20	und	und	X	BO	O	19	dep
21	Weyl	Weyl	PROPN	BO	O	19	flat:name
22	exploitant	exploiter	VERB	BO	O	18	acl
23	une	un	DET	EO	O	24	det
24	unité	unité	NOUN	EO	O	22	obj
25	de	de	ADP	IA	O	26	case
26	distillation	distillation	NOUN	IA	O	24	nmod
27	de	de	ADP	EA	BU	28	case
28	goudrons	goudron	NOUN	EA	BU	26	nmod
29	.	.	PUNCT	O	O	13	punct


#A cette société a succédé la Sté Frossard, Rebert & Cie, qui fut dissoute en 1929.
1	A	à	ADP	BR	O	3	case
2	cette	ce	DET	BO	O	3	det
3	société	société	NOUN	EO	O	5	obl:mod
4	a	avoir	AUX	BN	O	5	aux:tense
5	succédé	succéder	VERB	EN	O	5	ROOT
6	la	le	DET	BO	BI	7	det
7	Sté	sté	NOUN	IO	II	5	nsubj
8	Frossard	Frossard	PROPN	EO	EI	7	flat:name
9	,	,	PUNCT	O	O	10	punct
10	Rebert	Rebert	PROPN	O	O	8	conj
11	&	et	CCONJ	O	O	12	cc
12	Cie	Cie	PROPN	O	O	8	conj
13	,	,	PUNCT	O	O	7	punct
14	qui	qui	PRON	O	O	16	nsubj:pass
15	fut	être	AUX	BN	O	16	aux:pass
16	dissoute	dissoudre	VERB	EN	O	7	acl:relcl
17	en	en	ADP	BT	O	18	case
18	1929	1929	NUM	ET	O	16	obl:mod
19	.	.	PUNCT	O	O	5	punct


#De nombreuses informations ont permis de reconnaître un impact de cette activité sur les sols et les eaux souterraines et superficielles dès 1881.
1	De	de	DET	O	O	3	det
2	nombreuses	nombreux	ADJ	O	O	3	amod
3	informations	information	NOUN	O	O	5	nsubj
4	ont	avoir	AUX	O	O	5	aux:tense
5	permis	permettre	VERB	O	O	5	ROOT
6	de	de	ADP	O	O	7	mark
7	reconnaître	reconnaître	VERB	BN	O	5	xcomp
8	un	un	DET	IN	O	9	det
9	impact	impact	NOUN	EN	O	7	obj
10	de	de	ADP	O	O	12	case
11	cette	ce	DET	O	O	12	det
12	activité	activité	NOUN	O	O	9	nmod
13	sur	sur	ADP	O	O	15	case
14	les	le	DET	O	O	15	det
15	sols	sol	NOUN	O	O	9	nmod
16	et	et	CCONJ	O	O	18	cc
17	les	le	DET	O	O	18	det
18	eaux	eau	NOUN	O	O	15	conj
19	souterraines	souterrain	ADJ	O	O	18	amod
20	et	et	CCONJ	O	O	21	cc
21	superficielles	superficiel	ADJ	O	O	19	conj
22	dès	dès	ADP	BT	O	23	case
23	1881	1881	NUM	ET	O	7	obl:mod
24	.	.	PUNCT	O	O	5	punct


#Plusieurs fuites de goudrons ont eu lieu sur le site pendant la période d’exploitation.
1	Plusieurs	plusieurs	DET	BO	O	2	det
2	fuites	fuite	NOUN	IO	O	6	nsubj
3	de	de	ADP	IO	O	4	case
4	goudrons	goudron	NOUN	EO	BU	2	nmod
5	ont	avoir	AUX	BN	O	6	aux:tense
6	eu	avoir	VERB	IN	O	6	ROOT
7	lieu	lieu	NOUN	EN	O	6	obj
8	sur	sur	ADP	O	O	10	case
9	le	le	DET	BO	O	10	det
10	site	site	NOUN	EO	O	6	obl:mod
11	pendant	pendant	ADP	BT	O	13	case
12	la	le	DET	IT	O	13	det
13	période	période	NOUN	IT	O	6	obl:mod
14	d’	d’	ADP	IT	O	15	case
15	exploitation	exploitation	NOUN	ET	O	13	nmod
16	.	.	PUNCT	O	O	6	punct


#La société Plasco a racheté en 1930 les locaux pour y conduire des activités de moulage de matières plastiques et de production de mousse de polyuréthane.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	5	nsubj
3	Plasco	Plasco	PROPN	EO	EI	2	nmod
4	a	avoir	AUX	BN	O	5	aux:tense
5	racheté	racheter	VERB	EN	O	5	ROOT
6	en	en	ADP	BT	O	7	case
7	1930	1930	NUM	ET	O	5	obl:mod
8	les	le	DET	BO	O	9	det
9	locaux	local	NOUN	EO	O	5	obj
10	pour	pour	ADP	O	O	12	mark
11	y	y	PRON	O	O	12	iobj
12	conduire	conduire	VERB	BA	O	5	advcl
13	des	un	DET	BA	O	14	det
14	activités	activité	NOUN	IA	O	12	obj
15	de	de	ADP	IA	O	16	case
16	moulage	moulage	NOUN	IA	O	14	nmod
17	de	de	ADP	IA	O	18	case
18	matières	matière	NOUN	IA	O	16	nmod
19	plastiques	plastique	ADJ	EA	O	18	amod
20	et	et	CCONJ	O	O	22	cc
21	de	de	ADP	O	O	22	case
22	production	production	NOUN	BA	O	16	conj
23	de	de	ADP	IA	O	24	case
24	mousse	mousse	NOUN	IA	BU	22	nmod
25	de	de	ADP	IA	IU	26	case
26	polyuréthane	polyuréthane	NOUN	EA	EU	24	nmod
27	.	.	PUNCT	O	O	5	punct


#Selon les informations qui ont été recueillies, cette activité est peu susceptible d’avoir engendré une pollution sur le site.
1	Selon	selon	ADP	O	O	3	case
2	les	le	DET	O	O	3	det
3	informations	information	NOUN	O	O	13	obl:mod
4	qui	qui	PRON	O	O	7	nsubj:pass
5	ont	avoir	AUX	O	O	7	aux:tense
6	été	être	AUX	O	O	7	aux:pass
7	recueillies	recueillir	VERB	O	O	3	acl:relcl
8	,	,	PUNCT	O	O	13	punct
9	cette	ce	DET	BO	O	10	det
10	activité	activité	NOUN	EO	O	13	nsubj
11	est	être	AUX	O	O	13	cop
12	peu	peu	ADV	O	O	13	advmod
13	susceptible	susceptible	ADJ	O	O	13	ROOT
14	d’	d’	ADP	O	O	16	mark
15	avoir	avoir	AUX	BN	O	16	aux:tense
16	engendré	engendrer	VERB	BN	O	13	xcomp
17	une	un	DET	IN	O	18	det
18	pollution	pollution	NOUN	EN	O	16	obj
19	sur	sur	ADP	O	O	21	case
20	le	le	DET	O	O	21	det
21	site	site	NOUN	O	O	18	nmod
22	.	.	PUNCT	O	O	13	punct


#En 1968, la société Plasco a transféré ses activités sur un autre site à Huningue.
1	En	en	ADP	BT	O	2	case
2	1968	1968	NUM	ET	O	8	obl:mod
3	,	,	PUNCT	O	O	8	punct
4	la	le	DET	BO	BI	5	det
5	société	société	NOUN	IO	II	8	nsubj
6	Plasco	Plasco	PROPN	EO	EI	5	nmod
7	a	avoir	AUX	BN	O	8	aux:tense
8	transféré	transférer	VERB	EN	O	8	ROOT
9	ses	son	DET	IL	O	10	det
10	activités	activité	NOUN	IL	O	8	obj
11	sur	sur	ADP	IL	O	14	case
12	un	un	DET	IL	O	14	det
13	autre	autre	ADJ	IL	O	14	amod
14	site	site	NOUN	IL	O	8	obl:arg
15	à	à	ADP	IL	O	16	case
16	Huningue	Huningue	PROPN	EL	O	8	obl:arg
17	.	.	PUNCT	O	O	8	punct


#Les terrains et les bâtiments ont été  racheté la même année par la commune de Huningue.
1	Les	le	DET	BO	O	2	det
2	terrains	terrain	NOUN	EO	O	8	nsubj:pass
3	et	et	CCONJ	O	O	5	cc
4	les	le	DET	BO	O	5	det
5	bâtiments	bâtiment	NOUN	EO	O	2	conj
6	ont	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	 	 	SPACE	EN	O	9	dep
9	racheté	racheter	VERB	EN	O	9	ROOT
10	la	le	DET	EN	O	12	det
11	même	même	ADJ	BT	O	12	amod
12	année	année	NOUN	ET	O	9	obl:mod
13	par	par	ADP	BO	O	15	case
14	la	le	DET	BO	O	15	det
15	commune	commune	NOUN	BO	O	9	obl:agent
16	de	de	ADP	IO	O	17	case
17	Huningue	Huningue	PROPN	EL	O	15	nmod
18	.	.	PUNCT	O	O	9	punct


#L’exploitant, responsable de la pollution des sols n’a plus d’existence et le propriétaire actuel des terrains n’est en aucune manière responsable de la pollution.
1	L’	l’	DET	BO	O	2	det
2	exploitant	exploitant	NOUN	EO	O	11	nsubj
3	,	,	PUNCT	O	O	2	punct
4	responsable	responsable	ADJ	BO	O	2	amod
5	de	de	ADP	IO	O	7	case
6	la	le	DET	IO	O	7	det
7	pollution	pollution	NOUN	IO	O	4	obl:arg
8	des	de	ADP	IO	O	9	case
9	sols	sol	NOUN	EO	O	7	nmod
10	n’	n’	ADV	BN	O	11	advmod
11	a	avoir	VERB	BN	O	11	ROOT
12	plus	plus	ADV	IN	O	11	advmod
13	d’	d’	DET	IN	O	14	det
14	existence	existence	NOUN	EO	O	11	obj
15	et	et	CCONJ	O	O	26	cc
16	le	le	DET	BO	O	17	det
17	propriétaire	propriétaire	NOUN	IO	O	26	nsubj
18	actuel	actuel	ADJ	IO	O	17	amod
19	des	de	ADP	IO	O	20	case
20	terrains	terrain	NOUN	EO	O	17	nmod
21	n’	n’	ADV	O	O	26	advmod
22	est	être	AUX	O	O	26	cop
23	en	en	ADP	O	O	25	case
24	aucune	aucun	DET	O	O	25	det
25	manière	manière	NOUN	O	O	26	obl:mod
26	responsable	responsable	ADJ	O	O	11	conj
27	de	de	ADP	O	O	29	case
28	la	le	DET	O	O	29	det
29	pollution	pollution	NOUN	O	O	26	obl:arg
30	.	.	PUNCT	O	O	11	punct


#Le site est considéré comme « orphelin »
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	considéré	considérer	VERB	O	O	4	ROOT
5	comme	comme	ADP	O	O	4	advmod
6	«	«	PUNCT	O	O	7	punct
7	 	 	SPACE	O	O	4	dep
8	orphelin	orphelin	ADJ	O	O	7	xcomp
9	 	 	SPACE	O	O	8	dep
10	»	»	PUNCT	O	O	9	punct


#L’activité principale du site industriel était la distillation des goudrons dont les  conséquences  se sont manifestées par une pollution des sols et de la nappe phréatique par des BTEX, HAP et hydrocarbures.
1	L’	l’	DET	BA	O	2	det
2	activité	activité	NOUN	IA	O	9	nsubj
3	principale	principal	ADJ	IA	O	2	amod
4	du	de	ADP	IA	O	5	case
5	site	site	NOUN	IA	O	2	nmod
6	industriel	industriel	ADJ	EA	O	5	amod
7	était	être	AUX	O	O	9	cop
8	la	le	DET	BA	O	9	det
9	distillation	distillation	NOUN	IA	O	9	ROOT
10	des	de	ADP	IA	O	11	case
11	goudrons	goudron	NOUN	IA	BU	9	nmod
12	dont	dont	PRON	O	O	14	aux:tense
13	les	le	DET	O	O	14	det
14	 	 	SPACE	O	O	11	dep
15	conséquences	conséquence	NOUN	BN	O	16	aux:pass
16	 	 	SPACE	BN	O	11	dep
17	se	se	PRON	IN	O	19	expl:comp
18	sont	être	AUX	IN	O	19	aux:tense
19	manifestées	manifester	VERB	EN	O	16	xcomp
20	par	par	ADP	BN	O	22	case
21	une	un	DET	IN	O	22	det
22	pollution	pollution	NOUN	IN	O	19	obl:arg
23	des	de	ADP	EN	O	24	case
24	sols	sol	NOUN	EN	O	22	nmod
25	et	et	CCONJ	O	O	28	cc
26	de	de	ADP	O	O	28	case
27	la	le	DET	O	O	28	det
28	nappe	nappe	NOUN	O	O	24	conj
29	phréatique	phréatique	ADJ	O	O	28	amod
30	par	par	ADP	O	BS	32	case
31	des	un	DET	O	BS	32	det
32	BTEX	bte	NOUN	O	BS	22	nmod
33	,	,	PUNCT	O	BS	34	punct
34	HAP	hap	NOUN	O	BS	32	conj
35	et	et	CCONJ	O	BS	36	cc
36	hydrocarbures	hydrocarbure	NOUN	O	BS	32	conj
37	.	.	PUNCT	O	O	19	punct


#Dès 1996, un diagnostic approfondi et une étude de risques ont été décidés et prescrits par arrêtés préfectoraux (AP du 13 et 20 janvier 1997).
1	Dès	dès	ADP	BT	O	2	case
2	1996	1996	NUM	ET	O	14	obl:mod
3	,	,	PUNCT	ET	O	14	punct
4	un	un	DET	BN	O	5	det
5	diagnostic	diagnostic	NOUN	IN	O	14	nsubj:pass
6	approfondi	approfondi	ADJ	EN	O	5	amod
7	et	et	CCONJ	O	O	9	cc
8	une	un	DET	BN	O	9	det
9	étude	étude	NOUN	IN	O	5	conj
10	de	de	ADP	IN	O	11	case
11	risques	risque	NOUN	EN	O	9	nmod
12	ont	avoir	AUX	BN	O	14	aux:tense
13	été	être	AUX	IN	O	14	aux:pass
14	décidés	décider	VERB	EN	O	14	ROOT
15	et	et	CCONJ	O	O	16	cc
16	prescrits	prescrire	VERB	EN	O	14	conj
17	par	par	ADP	BO	O	18	case
18	arrêtés	arrêté	NOUN	IO	O	14	obl:mod
19	préfectoraux	préfectoral	ADJ	EO	O	18	amod
20	(	(	PUNCT	O	O	18	punct
21	AP	ap	NOUN	O	O	18	appos
22	du	de	ADP	O	O	23	case
23	13	13	NUM	BT	O	21	nmod
24	et	et	CCONJ	IT	O	25	cc
25	20	20	NUM	IT	O	23	conj
26	janvier	janvier	NOUN	IT	O	25	nmod
27	1997	1997	NUM	ET	O	26	nmod
28	)	)	PUNCT	ET	O	18	punct
29	.	.	PUNCT	ET	O	14	punct


#L’ADEME a été chargée de réaliser les travaux.
1	L’	l’	DET	BO	O	2	det
2	ADEME	ADEME	PROPN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	chargée	charger	VERB	EN	O	5	ROOT
6	de	de	ADP	BN	O	7	mark
7	réaliser	réaliser	VERB	BN	O	5	xcomp
8	les	le	DET	IN	O	9	det
9	travaux	travail	NOUN	EN	O	7	obj
10	.	.	PUNCT	O	O	5	punct


#Le Rapport  établi en décembre 1997 par BURGEAP, relatif à l’étude documentaire et historique, investigations, étude d’impact, évaluation des risques pour l’ancien site Lindenhof, Frossard, Rebert et Cie, Plasco à Huningue a permis de mettre en évidence :
1	Le	le	DET	BO	O	2	det
2	Rapport	rapport	NOUN	EO	O	44	nsubj
3	 	 	SPACE	BN	O	2	dep
4	établi	établir	VERB	BN	O	2	acl
5	en	en	ADP	BT	O	6	case
6	décembre	décembre	NOUN	IT	O	4	obl:mod
7	1997	1997	NUM	ET	O	6	nmod
8	par	par	ADP	BO	BI	9	case
9	BURGEAP	BURGEAP	PROPN	EO	BI	4	obl:agent
10	,	,	PUNCT	BR	O	2	punct
11	relatif	relatif	ADJ	BR	O	2	amod
12	à	à	ADP	BN	O	14	case
13	l’	l’	DET	BN	O	14	det
14	étude	étude	NOUN	IN	O	11	obl:arg
15	documentaire	documentaire	ADJ	EN	O	14	amod
16	et	et	CCONJ	O	O	17	cc
17	historique	historique	ADJ	O	O	15	conj
18	,	,	PUNCT	BN	O	19	punct
19	investigations	investigation	NOUN	BN	O	11	conj
20	,	,	PUNCT	O	O	21	punct
21	étude	étude	NOUN	O	O	2	conj
22	d’	d’	ADP	O	O	23	case
23	impact	impact	NOUN	O	O	21	nmod
24	,	,	PUNCT	BN	O	25	punct
25	évaluation	évaluation	NOUN	BN	O	2	conj
26	des	de	ADP	IN	O	27	case
27	risques	risque	NOUN	EN	O	25	nmod
28	pour	pour	ADP	BO	O	31	case
29	l’	l’	DET	BN	O	31	det
30	ancien	ancien	ADJ	IN	O	31	amod
31	site	site	NOUN	EN	O	2	nmod
32	Lindenhof	Lindenhof	PROPN	EL	O	31	nmod
33	,	,	PUNCT	BO	O	34	punct
34	Frossard	Frossard	PROPN	EO	O	32	conj
35	,	,	PUNCT	O	O	36	punct
36	Rebert	Rebert	PROPN	O	O	32	conj
37	et	et	CCONJ	O	O	38	cc
38	Cie	Cie	PROPN	O	O	36	conj
39	,	,	PUNCT	O	BI	40	punct
40	Plasco	Plasco	PROPN	EO	BI	32	conj
41	à	à	ADP	EL	O	42	case
42	Huningue	Huningue	PROPN	EL	O	40	nmod
43	a	avoir	AUX	O	O	44	aux:tense
44	permis	permettre	VERB	O	O	44	ROOT
45	de	de	ADP	O	O	46	mark
46	mettre	mettre	VERB	O	O	44	xcomp
47	en	en	ADP	O	O	48	case
48	évidence	évidence	NOUN	O	O	46	obl:arg
49	:	:	PUNCT	O	O	44	punct


#-Une pollution des sols par les HAP (hydrocarbures aromatiques polycycliques) de la surface jusqu’à la base des alluvions rhénanes avec des teneurs excédant nettement les valeurs guides du Ministère de l’Environnement,
1	-Une	-une	DET	BN	O	2	det
2	pollution	pollution	NOUN	IN	O	2	ROOT
3	des	de	ADP	IN	O	4	case
4	sols	sol	NOUN	EN	O	2	nmod
5	par	par	ADP	O	O	7	case
6	les	le	DET	BO	BS	7	det
7	HAP	hap	NOUN	EO	ES	2	nmod
8	(	(	PUNCT	O	O	7	punct
9	hydrocarbures	hydrocarbure	NOUN	O	BS	7	appos
10	aromatiques	aromatique	ADJ	O	IS	9	amod
11	polycycliques	polycyclique	ADJ	O	ES	9	amod
12	)	)	PUNCT	O	O	7	punct
13	de	de	ADP	O	O	15	case
14	la	le	DET	O	O	15	det
15	surface	surface	NOUN	O	O	7	nmod
16	jusqu’	jusqu’	ADP	O	O	19	case
17	à	à	ADP	O	O	19	case
18	la	le	DET	BL	O	19	det
19	base	base	NOUN	IL	O	7	nmod
20	des	de	ADP	IL	O	21	case
21	alluvions	alluvion	NOUN	IL	O	19	nmod
22	rhénanes	rhénan	ADJ	EL	O	21	amod
23	avec	avec	ADP	O	O	25	case
24	des	un	DET	BO	O	25	det
25	teneurs	teneur	NOUN	EO	O	2	nmod
26	excédant	excéder	VERB	EN	O	25	acl
27	nettement	nettement	ADV	O	O	26	advmod
28	les	le	DET	O	O	29	det
29	valeurs	valeur	NOUN	O	O	26	obj
30	guides	guide	ADJ	O	O	29	amod
31	du	de	ADP	O	O	32	case
32	Ministère	ministère	NOUN	O	O	29	nmod
33	de	de	ADP	O	O	35	case
34	l’	l’	DET	O	O	35	det
35	Environnement	environnement	NOUN	O	O	32	nmod
36	,	,	PUNCT	O	O	2	punct


#-Une pollution des eaux souterraines par les HAP, les phénols et les BTEX (composés mono aromatiques Benzène ,Toluène, Ethylbenzène, Xylènes) à des concentrations nettement supérieures aux valeurs guides.
1	-Une	-une	DET	BN	O	2	det
2	pollution	pollution	NOUN	EN	O	2	ROOT
3	des	de	ADP	O	O	4	case
4	eaux	eau	NOUN	O	O	2	nmod
5	souterraines	souterrain	ADJ	O	O	4	amod
6	par	par	ADP	O	O	8	case
7	les	le	DET	BO	BS	8	det
8	HAP	hap	NOUN	EO	ES	2	nmod
9	,	,	PUNCT	O	O	11	punct
10	les	le	DET	O	BS	11	det
11	phénols	phénol	NOUN	O	BS	8	conj
12	et	et	CCONJ	O	O	14	cc
13	les	le	DET	O	BS	14	det
14	BTEX	bte	NOUN	O	BS	8	conj
15	(	(	PUNCT	O	O	14	punct
16	composés	composé	NOUN	O	BS	14	appos
17	mono	mono	ADJ	O	ES	16	amod
18	aromatiques	aromatique	ADJ	O	ES	16	amod
19	Benzène	benzène	NOUN	O	BS	16	nmod
20	,	,	PUNCT	O	O	21	punct
21	Toluène	toluène	NOUN	O	BS	19	conj
22	,	,	PUNCT	O	O	23	punct
23	Ethylbenzène	Ethylbenzène	PROPN	O	BS	19	conj
24	,	,	PUNCT	O	O	25	punct
25	Xylènes	xylène	NOUN	O	BS	19	conj
26	)	)	PUNCT	O	O	14	punct
27	à	à	ADP	O	O	29	case
28	des	un	DET	O	O	29	det
29	concentrations	concentration	NOUN	O	O	2	nmod
30	nettement	nettement	ADV	O	O	31	advmod
31	supérieures	supérieur	ADJ	O	O	29	amod
32	aux	à	ADP	O	O	33	case
33	valeurs	valeur	NOUN	O	O	31	obl:arg
34	guides	guide	NOUN	O	O	33	nmod
35	.	.	PUNCT	O	O	2	punct


#-Un drainage de la nappe dans le secteur d’étude par le canal de Huningue et par conséquent un confinement de la pollution des eaux souterraines;
1	-Un	-un	DET	BN	O	2	det
2	drainage	drainage	NOUN	EN	O	2	ROOT
3	de	de	ADP	O	O	5	case
4	la	le	DET	BO	O	5	det
5	nappe	nappe	NOUN	EO	O	2	nmod
6	dans	dans	ADP	O	O	8	case
7	le	le	DET	O	O	8	det
8	secteur	secteur	NOUN	O	O	2	nmod
9	d’	d’	ADP	O	O	10	case
10	étude	étude	NOUN	O	O	8	nmod
11	par	par	ADP	O	O	13	case
12	le	le	DET	BO	O	13	det
13	canal	canal	NOUN	IL	O	2	nmod
14	de	de	ADP	IL	O	15	case
15	Huningue	Huningue	PROPN	EL	O	13	nmod
16	et	et	CCONJ	O	O	20	cc
17	par	par	ADP	O	O	18	case
18	conséquent	conséquent	NOUN	O	O	20	nmod
19	un	un	DET	BN	O	20	det
20	confinement	confinement	NOUN	BN	O	13	conj
21	de	de	ADP	O	O	23	case
22	la	le	DET	BO	O	23	det
23	pollution	pollution	NOUN	IO	O	20	nmod
24	des	de	ADP	IA	O	25	case
25	eaux	eau	NOUN	IA	O	23	nmod
26	souterraines	souterrain	ADJ	EA	O	25	amod
27	;	;	PUNCT	O	O	2	punct


#Par ailleurs, la société BURGEAP a réalisé entre août 1998 et septembre 1999 un suivi de la piézométrie et de la qualité des eaux souterraines.
1	Par	par	ADP	O	O	2	case
2	ailleurs	ailleurs	ADV	O	O	8	obl:mod
3	,	,	PUNCT	O	O	8	punct
4	la	le	DET	BO	BI	5	det
5	société	société	NOUN	IO	II	8	nsubj
6	BURGEAP	BURGEAP	PROPN	EO	EI	5	flat:name
7	a	avoir	AUX	BN	O	8	aux:tense
8	réalisé	réaliser	VERB	EN	O	8	ROOT
9	entre	entre	ADP	BT	O	10	case
10	août	août	NOUN	IT	O	8	obl:mod
11	1998	1998	NUM	IT	O	10	nmod
12	et	et	CCONJ	IT	O	13	cc
13	septembre	septembre	NOUN	IT	O	10	conj
14	1999	1999	NUM	ET	O	13	nmod
15	un	un	DET	BN	O	16	det
16	suivi	suivi	NOUN	EN	O	8	obj
17	de	de	ADP	O	O	19	case
18	la	le	DET	BN	O	19	det
19	piézométrie	piézométrie	NOUN	EN	O	16	nmod
20	et	et	CCONJ	O	O	23	cc
21	de	de	ADP	O	O	23	case
22	la	le	DET	BO	O	23	det
23	qualité	qualité	NOUN	IO	O	19	conj
24	des	de	ADP	IO	O	25	case
25	eaux	eau	NOUN	IO	O	23	nmod
