
#50.0016
#Ancienne fonderie (bronze, aluminium, plomb et fonte) et chaudronnerie, créée en 1929 par M.
1	Ancienne	ancien	ADJ	O	O	2	amod
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
4	complémentaire	complémentaire	ADJ	EO	O	2	amod
5	en	en	ADP	BT	O	6	case
6	date	date	NOUN	IT	O	2	nmod
7	du	de	ADP	IT	O	8	case
8	22	22	NUM	IT	O	6	nmod
9	janvier	janvier	NOUN	IT	O	8	nmod
10	2004	2004	NUM	ET	O	9	nmod
11	a	avoir	AUX	BN	O	12	aux:tense
12	imposé	imposer	VERB	EN	O	12	ROOT
13	une	un	DET	BA	O	14	det
14	surveillance	surveillance	NOUN	IA	O	12	obj
15	semestrielle	semestriel	ADJ	EA	O	14	amod
16	des	de	ADP	IA	O	17	case
17	eaux	eau	NOUN	IA	O	14	nmod
18	superficielles	superficiel	ADJ	EA	O	17	amod
19	et	et	CCONJ	IA	O	20	cc
20	souterraines	souterrain	ADJ	EA	O	18	conj
21	,	,	PUNCT	O	O	12	punct
22	au	au	ADP	O	O	23	case
23	moyen	moyen	NOUN	O	O	12	obl:mod
24	de	de	ADP	O	O	26	case
25	6	6	NUM	BO	O	26	nummod
26	piézomètres	piézomètre	NOUN	EO	O	23	nmod
27	afin	afin	ADV	O	O	12	advmod
28	de	de	ADP	O	O	30	case
29	s'	se	PRON	O	O	30	expl:comp
30	assurer	assurer	VERB	O	O	27	obl:arg
31	de	de	ADP	O	O	33	case
32	l'	le	DET	O	O	33	det
33	absence	absence	NOUN	O	O	30	obl:arg
34	d'	de	ADP	O	O	35	case
35	impact	impact	NOUN	O	O	33	nmod
36	sur	sur	ADP	O	O	38	case
37	la	le	DET	O	O	38	det
38	nappe	nappe	NOUN	O	O	35	nmod
39	.	.	PUNCT	O	O	12	punct


#Au regard de la stabilité des résultats de la surveillance des eaux souterraines ainsi que des faibles teneurs rencontrées, l'inspection des installations classées a acté la fin de cette surveillance en décembre 2007.
1	Au	au	ADP	O	O	2	case
2	regard	regard	NOUN	O	O	27	obl:mod
3	de	de	ADP	O	O	5	case
4	la	le	DET	O	O	5	det
5	stabilité	stabilité	NOUN	O	O	2	nmod
6	des	de	ADP	O	O	7	case
7	résultats	résultat	NOUN	O	O	5	nmod
8	de	de	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	surveillance	surveillance	NOUN	BA	O	7	nmod
11	des	de	ADP	IA	O	12	case
12	eaux	eau	NOUN	IA	O	10	nmod
13	souterraines	souterrain	ADJ	EA	O	12	amod
14	ainsi	ainsi	ADV	O	O	18	cc
15	que	que	SCONJ	O	O	14	fixed
16	des	de	ADP	O	O	18	case
17	faibles	faible	ADJ	O	O	18	amod
18	teneurs	teneur	NOUN	O	O	5	conj
19	rencontrées	rencontrer	VERB	O	O	18	acl
20	,	,	PUNCT	O	O	27	punct
21	l'	le	DET	BO	O	22	det
22	inspection	inspection	NOUN	IO	O	27	nsubj
23	des	de	ADP	IO	O	24	case
24	installations	installation	NOUN	IO	O	22	nmod
25	classées	classer	VERB	EO	O	24	acl
26	a	avoir	AUX	BN	O	27	aux:tense
27	acté	acter	VERB	EN	O	27	ROOT
28	la	le	DET	BN	O	29	det
29	fin	fin	NOUN	EN	O	27	obj
30	de	de	ADP	EN	O	32	case
31	cette	ce	DET	BO	O	32	det
32	surveillance	surveillance	NOUN	EO	O	29	nmod
33	en	en	ADP	BT	O	34	case
34	décembre	décembre	NOUN	IT	O	27	obl:mod
35	2007	2007	PUNCT	ET	O	34	nmod
36	.	.	PUNCT	ET	O	27	punct


#Dans le cadre de la cessation des activités début 2015, les actions suivantes ont été engagées :
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	17	obl:mod
4	de	de	ADP	ER	O	6	case
5	la	le	DET	BN	O	6	det
6	cessation	cessation	NOUN	EN	O	3	nmod
7	des	de	ADP	IA	O	8	case
8	activités	activité	NOUN	EA	O	6	nmod
9	début	début	NOUN	BT	O	6	nmod
10	2015	2015	PUNCT	ET	O	9	nmod
11	,	,	PUNCT	ET	O	17	punct
12	les	le	DET	BN	O	13	det
13	actions	action	NOUN	IN	O	17	nsubj:pass
14	suivantes	suivant	ADJ	IN	O	13	amod
15	ont	avoir	AUX	IN	O	17	aux:tense
16	été	être	AUX	IN	O	17	aux:pass
17	engagées	engager	VERB	EN	O	17	ROOT
18	:	:	PUNCT	O	O	17	punct


#- réalisation des opérations de mise en sécurité du site (enlèvement des produits et des déchets, clôture du site, nettoyage des fosses, etc.) ;
1	-	-	PUNCT	O	O	2	punct
2	réalisation	réalisation	NOUN	BN	O	2	ROOT
3	des	de	ADP	IN	O	4	case
4	opérations	opération	NOUN	IN	O	2	nmod
5	de	de	ADP	IN	O	6	case
6	mise	mise	NOUN	IN	O	4	nmod
7	en	en	ADP	IN	O	8	case
8	sécurité	sécurité	NOUN	EN	O	6	nmod
9	du	de	ADP	O	O	10	case
10	site	site	NOUN	O	O	6	nmod
11	(	(	PUNCT	O	O	4	punct
12	enlèvement	enlèvement	NOUN	BN	O	4	appos
13	des	de	ADP	IN	O	14	case
14	produits	produit	NOUN	EN	O	12	nmod
15	et	et	CCONJ	O	O	17	cc
16	des	de	ADP	O	O	17	case
17	déchets	déchet	NOUN	O	O	14	conj
18	,	,	PUNCT	O	O	19	punct
19	clôture	clôture	NOUN	BN	O	12	conj
20	du	de	ADP	IN	O	21	case
21	site	site	NOUN	EN	O	19	nmod
22	,	,	PUNCT	O	O	23	punct
23	nettoyage	nettoyage	NOUN	BN	O	12	conj
24	des	de	ADP	IN	O	25	case
25	fosses	fosse	NOUN	EN	O	23	nmod
26	,	,	PUNCT	O	O	12	punct
27	etc.	etc.	ADV	O	O	4	advmod
28	)	)	PUNCT	O	O	2	punct
29	;	;	PUNCT	O	O	2	punct


#- réalisation d'un diagnostic de pollution des sols complémentaire (novembre 2013), d'un diagnostic approfondi de l'état des milieux (avril 2014) et d'un plan de gestion (avril 2014).
1	-	-	PUNCT	O	O	2	punct
2	réalisation	réalisation	NOUN	BN	O	2	ROOT
3	d'	de	ADP	IN	O	5	case
4	un	un	DET	BN	O	5	det
5	diagnostic	diagnostic	NOUN	IN	O	2	nmod
6	de	de	ADP	IN	O	7	case
7	pollution	pollution	NOUN	EN	O	5	nmod
8	des	de	ADP	O	O	9	case
9	sols	sol	NOUN	O	O	7	nmod
10	complémentaire	complémentaire	ADJ	O	O	5	amod
11	(	(	PUNCT	O	O	5	punct
12	novembre	novembre	NOUN	BT	O	5	nmod
13	2013	2013	PUNCT	ET	O	12	nmod
14	)	)	PUNCT	ET	O	5	punct
15	,	,	PUNCT	O	O	18	punct
16	d'	de	ADP	O	O	18	case
17	un	un	DET	BN	O	18	det
18	diagnostic	diagnostic	NOUN	IN	O	5	conj
19	approfondi	approfondi	ADJ	IN	O	18	amod
20	de	de	ADP	IN	O	22	case
21	l'	le	DET	IN	O	22	det
22	état	état	NOUN	IN	O	18	nmod
23	des	de	ADP	IN	O	24	case
24	milieux	milieu	NOUN	EN	O	22	nmod
25	(	(	PUNCT	O	O	5	punct
26	avril	avril	NOUN	BT	O	5	appos
27	2014	2014	PUNCT	ET	O	26	nmod
28	)	)	PUNCT	ET	O	5	punct
29	et	et	CCONJ	O	O	32	cc
30	d'	de	ADP	BO	O	32	case
31	un	un	DET	BO	O	32	det
32	plan	plan	NOUN	IN	O	5	conj
33	de	de	ADP	IN	O	34	case
34	gestion	gestion	NOUN	EN	O	32	nmod
35	(	(	PUNCT	BT	O	32	punct
36	avril	avril	NOUN	IT	O	32	appos
37	2014	2014	PUNCT	ET	O	36	nmod
38	)	)	PUNCT	ET	O	32	punct
39	.	.	PUNCT	O	O	2	punct


#Des pollutions résiduelles ont été identifiées dans les sols à l'extérieur et au droit des bâtiments, dont certaines ne sont pas imputables aux activités exercées par la société TRELLEBORG SEALING SOLUTIONS.
1	Des	un	DET	BO	O	2	det
2	pollutions	pollution	NOUN	IO	O	6	nsubj:pass
3	résiduelles	résiduel	ADJ	EO	O	2	amod
4	ont	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	identifiées	identifier	VERB	EN	O	6	ROOT
7	dans	dans	ADP	O	O	9	case
8	les	le	DET	O	O	9	det
9	sols	sol	NOUN	O	O	6	obl:mod
10	à	à	ADP	O	O	12	case
11	l'	le	DET	O	O	12	det
12	extérieur	extérieur	NOUN	O	O	9	nmod
13	et	et	CCONJ	O	O	15	cc
14	au	au	ADP	BL	O	15	case
15	droit	droit	NOUN	IL	O	12	conj
16	des	de	ADP	IL	O	17	case
17	bâtiments	bâtiment	NOUN	EL	O	15	nmod
18	,	,	PUNCT	O	O	15	punct
19	dont	dont	PRON	O	O	24	iobj
20	certaines	certains	PRON	O	O	24	nsubj
21	ne	ne	ADV	O	O	24	advmod
22	sont	être	AUX	O	O	24	cop
23	pas	pas	ADV	O	O	24	advmod
24	imputables	imputable	ADJ	O	O	15	acl:relcl
25	aux	à	ADP	O	O	26	case
26	activités	activité	NOUN	BA	O	24	obl:arg
27	exercées	exercer	VERB	BA	O	26	acl
28	par	par	ADP	O	O	30	case
29	la	le	DET	BO	BI	30	det
30	société	société	NOUN	IO	II	27	obl:agent
31	TRELLEBORG	TRELLEBORG	PROPN	EO	EI	30	appos
32	SEALING	SEALING	PROPN	IO	EI	31	flat:name
33	SOLUTIONS	SOLUTIONS	PROPN	EO	EI	31	flat:name
34	.	.	PUNCT	O	O	6	punct


#Les zones présentant des pollutions aux hydrocarbures ont fait l'objet d'excavations.
1	Les	le	DET	BO	O	2	det
2	zones	zone	NOUN	EO	O	9	nsubj
3	présentant	présenter	VERB	O	O	2	acl
4	des	un	DET	O	O	5	det
5	pollutions	pollution	NOUN	O	O	3	obj
6	aux	à	ADP	O	O	7	case
7	hydrocarbures	hydrocarbure	NOUN	EO	BS	5	nmod
8	ont	avoir	AUX	BR	O	9	aux:tense
9	fait	faire	VERB	IR	O	9	ROOT
10	l'	le	DET	IR	O	11	det
11	objet	objet	NOUN	IR	O	9	obj
12	d'	de	ADP	ER	O	13	case
13	excavations	excavation	NOUN	EN	O	9	obl:arg
14	.	.	PUNCT	O	O	9	punct


#L'analyse des risques résiduels conclut à la compatibilité des pollutions résiduelles mises en évidence avec un usage équivalent à la période précédente, sur la base d'un scénario d'exposition par inhalation sur les composés volatils (TPH, BTEX, COHV).
1	L'	le	DET	O	O	2	det
2	analyse	analyse	NOUN	O	O	6	nsubj
3	des	de	ADP	O	O	4	case
4	risques	risque	NOUN	O	O	2	nmod
5	résiduels	résiduel	ADJ	O	O	4	amod
6	conclut	conclure	VERB	O	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	la	le	DET	O	O	9	det
9	compatibilité	compatibilité	NOUN	O	O	6	obl:arg
10	des	de	ADP	O	O	11	case
11	pollutions	pollution	NOUN	O	O	9	nmod
12	résiduelles	résiduel	ADJ	O	O	11	amod
13	mises	mettre	VERB	O	O	11	acl
14	en	en	ADP	O	O	15	case
15	évidence	évidence	NOUN	O	O	13	obl:arg
16	avec	avec	ADP	O	O	18	case
17	un	un	DET	O	O	18	det
18	usage	usage	NOUN	O	O	9	nmod
19	équivalent	équivalent	ADJ	O	O	18	amod
20	à	à	ADP	O	O	22	case
21	la	le	DET	O	O	22	det
22	période	période	NOUN	O	O	19	obl:arg
23	précédente	précédent	ADJ	O	O	22	amod
24	,	,	PUNCT	O	O	6	punct
25	sur	sur	ADP	O	O	27	case
26	la	le	DET	O	O	27	det
27	base	base	NOUN	O	O	6	obl:mod
28	d'	de	ADP	O	O	30	case
29	un	un	DET	O	O	30	det
30	scénario	scénario	NOUN	O	O	27	nmod
31	d'	de	ADP	O	O	32	case
32	exposition	exposition	NOUN	O	O	30	nmod
33	par	par	ADP	O	O	34	case
34	inhalation	inhalation	NOUN	O	O	32	nmod
35	sur	sur	ADP	O	O	37	case
36	les	le	DET	O	BU	37	det
37	composés	composé	NOUN	O	IU	34	nmod
38	volatils	volatil	ADJ	O	EU	37	amod
39	(	(	PUNCT	O	O	37	punct
40	TPH	tph	NOUN	O	BS	37	appos
41	,	,	PUNCT	O	O	42	punct
42	BTEX	bte	NOUN	O	BS	40	conj
43	,	,	PUNCT	O	O	44	punct
44	COHV	cohv	NOUN	O	BS	40	conj
45	)	)	PUNCT	O	O	37	punct
46	.	.	PUNCT	O	O	6	punct


#En cas de changement de destination du site, le porteur de projet devra s'assurer de la compatibilité du nouvel usage avec les pollutions encore en place.
1	En	en	ADP	BR	O	2	case
2	cas	cas	NOUN	IR	O	14	obl:mod
3	de	de	ADP	BN	O	4	case
4	changement	changement	NOUN	IN	O	2	nmod
5	de	de	ADP	IN	O	6	case
6	destination	destination	NOUN	EN	O	4	nmod
7	du	de	ADP	O	O	8	case
8	site	site	NOUN	EA	O	6	nmod
9	,	,	PUNCT	O	O	14	punct
10	le	le	DET	O	O	11	det
11	porteur	porteur	NOUN	O	O	14	nsubj
12	de	de	ADP	O	O	13	case
13	projet	projet	NOUN	O	O	11	nmod
14	devra	devoir	VERB	O	O	14	ROOT
15	s'	se	PRON	O	O	16	expl:comp
16	assurer	assurer	VERB	O	O	14	xcomp
17	de	de	ADP	O	O	19	case
18	la	le	DET	BO	O	19	det
19	compatibilité	compatibilité	NOUN	EO	O	16	obl:arg
20	du	de	ADP	BN	O	22	case
21	nouvel	nouveau	ADJ	IN	O	22	amod
22	usage	usage	NOUN	EN	O	19	nmod
23	avec	avec	ADP	O	O	25	case
24	les	le	DET	BO	O	25	det
25	pollutions	pollution	NOUN	EO	O	19	nmod
26	encore	encore	ADV	O	O	28	advmod
27	en	en	ADP	O	O	28	case
28	place	place	NOUN	O	O	25	nmod
29	.	.	PUNCT	O	O	14	punct


#14.0005
#Ce terrain, d'une superficie d'environ 23700 m² et situé à l'Est de Saint Aubin sur mer, a accueilli de 1881 à 1951, une usine fabriquant du gaz à partir de la distillation de la houille.
1	Ce	ce	DET	BO	O	2	det
2	terrain	terrain	NOUN	EO	O	23	nsubj
3	,	,	PUNCT	O	O	2	punct
4	d'	de	ADP	O	O	6	case
5	une	un	DET	O	O	6	det
6	superficie	superficie	NOUN	O	O	2	nmod
7	d'	de	ADP	O	O	10	case
8	environ	environ	ADV	O	O	10	advmod
9	23700	23700	NUM	O	O	10	nummod
10	m²	m²	NOUN	O	O	6	nmod
11	et	et	CCONJ	O	O	12	cc
12	situé	situer	VERB	BL	O	2	conj
13	à	à	ADP	IL	O	15	case
14	l'	le	DET	IL	O	15	det
15	Est	est	NOUN	IL	O	12	obl:arg
16	de	de	ADP	IL	O	17	case
17	Saint	Saint	PROPN	IL	O	15	nmod
18	Aubin	Aubin	PROPN	IL	O	17	flat:name
19	sur	sur	ADP	IL	O	20	case
20	mer	mer	NOUN	EL	O	18	nmod
21	,	,	PUNCT	O	O	23	punct
22	a	avoir	AUX	BN	O	23	aux:tense
23	accueilli	accueillir	VERB	EN	O	23	ROOT
24	de	de	ADP	BT	O	25	case
25	1881	1881	NUM	IT	O	23	obl:mod
26	à	à	ADP	IT	O	27	case
27	1951	1951	NUM	ET	O	25	nmod
28	,	,	PUNCT	O	O	23	punct
29	une	un	DET	BO	O	30	det
30	usine	usine	NOUN	EO	O	23	obj
31	fabriquant	fabriquer	VERB	BA	O	30	acl
32	du	de	DET	IA	O	33	det
33	gaz	gaz	NOUN	EA	O	31	obj
34	à	à	ADP	BR	O	31	advmod
35	partir	partir	VERB	IR	O	34	fixed
36	de	de	ADP	ER	O	38	case
37	la	le	DET	BA	O	38	det
38	distillation	distillation	NOUN	IA	O	34	dep
39	de	de	ADP	IA	O	41	case
40	la	le	DET	IA	O	41	det
41	houille	houille	NOUN	EA	O	38	nmod
42	.	.	PUNCT	O	O	23	punct


#Les terrains ont également accueilli une activité de stockage de liquides inflammables entre 1967 et 1984 (fiche BASIAS BNO1400905).
1	Les	le	DET	BO	O	2	det
2	terrains	terrain	NOUN	EO	O	5	nsubj
3	ont	avoir	AUX	BN	O	5	aux:tense
4	également	également	ADV	IN	O	5	advmod
5	accueilli	accueillir	VERB	EN	O	5	ROOT
6	une	un	DET	BA	O	7	det
7	activité	activité	NOUN	IA	O	5	obj
8	de	de	ADP	IA	O	9	case
9	stockage	stockage	NOUN	IA	O	7	nmod
10	de	de	ADP	IA	O	11	case
11	liquides	liquide	NOUN	IA	BU	9	nmod
12	inflammables	inflammable	ADJ	EA	EU	11	amod
13	entre	entre	ADP	BT	O	14	case
14	1967	1967	NUM	IT	O	5	obl:mod
15	et	et	CCONJ	IT	O	16	cc
16	1984	1984	NUM	ET	O	14	conj
17	(	(	PUNCT	O	O	5	punct
18	fiche	fiche	NOUN	O	O	5	obl:mod
19	BASIAS	BASIAS	PROPN	O	O	18	nmod
20	BNO1400905	BNO1400905	PROPN	O	O	18	nmod
21	)	)	PUNCT	O	O	5	punct
22	.	.	PUNCT	O	O	5	punct


#En 1984, les locaux administratifs et les locaux d'exploitation du district d'EDF GDF ont été détruits.
1	En	en	ADP	BT	O	2	case
2	1984	1984	NUM	ET	O	19	obl:mod
3	,	,	PUNCT	O	O	19	punct
4	les	le	DET	BO	O	5	det
5	locaux	local	NOUN	IO	O	19	nsubj:pass
6	administratifs	administratif	ADJ	EO	O	5	amod
7	et	et	CCONJ	O	O	9	cc
8	les	le	DET	BO	O	9	det
9	locaux	local	NOUN	EO	O	5	conj
10	d'	de	ADP	BO	O	11	case
11	exploitation	exploitation	NOUN	EO	O	9	nmod
12	du	de	ADP	O	O	13	case
13	district	district	NOUN	BO	O	11	nmod
14	d'	de	ADP	O	BI	15	case
15	EDF	EDF	PROPN	O	EI	13	nmod
16	GDF	GDF	PROPN	O	EI	15	nmod
17	ont	avoir	AUX	BN	O	19	aux:tense
18	été	être	AUX	IN	O	19	aux:pass
19	détruits	détruire	VERB	EN	O	19	ROOT
20	.	.	PUNCT	O	O	19	punct


#Le site a fait l'objet de travaux de réhabilitation en 2004.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj
3	a	avoir	AUX	BR	O	4	aux:tense
4	fait	faire	VERB	IR	O	4	ROOT
5	l'	le	DET	IR	O	6	det
6	objet	objet	NOUN	IR	O	4	obj
7	de	de	ADP	ER	O	8	case
8	travaux	travail	NOUN	IN	O	4	obl:arg
9	de	de	ADP	IN	O	10	case
10	réhabilitation	réhabilitation	NOUN	EN	O	8	nmod
11	en	en	ADP	BT	O	12	case
12	2004	2004	NUM	ET	O	4	obl:mod
13	.	.	PUNCT	ET	O	4	punct


#Il est actuellement occupé par un lotissement.
1	Il	il	PRON	BO	O	4	nsubj:pass
2	est	être	AUX	BN	O	4	aux:pass
3	actuellement	actuellement	ADV	IN	O	4	advmod
4	occupé	occuper	VERB	EN	O	4	ROOT
5	par	par	ADP	EN	O	7	case
6	un	un	DET	BO	O	7	det
7	lotissement	lotissement	NOUN	EO	O	4	obl:agent
8	.	.	PUNCT	O	O	4	punct


#Le traitement de la situation des terrains ayant accueilli des usines à gaz a fait l’objet d’un Protocole d’accord entre le Ministère de l’Environnement et la société Gaz de France, en tant que propriétaire foncier, en date du 25 avril 1996 et ce pour une durée de 10 ans.
1	Le	le	DET	BN	O	2	det
2	traitement	traitement	NOUN	EN	O	15	nsubj
3	de	de	ADP	O	O	5	case
4	la	le	DET	BO	O	5	det
5	situation	situation	NOUN	IO	O	2	nmod
6	des	de	ADP	IO	O	7	case
7	terrains	terrain	NOUN	EO	O	5	nmod
8	ayant	avoir	AUX	BN	O	9	aux:tense
9	accueilli	accueillir	VERB	EN	O	7	acl
10	des	un	DET	BO	O	11	det
11	usines	usine	NOUN	IO	O	9	obj
12	à	à	ADP	IO	O	13	case
13	gaz	gaz	NOUN	EO	O	11	nmod
14	a	avoir	AUX	BR	O	15	aux:tense
15	fait	faire	VERB	IR	O	15	ROOT
16	l’	l’	DET	IR	O	17	det
17	objet	objet	NOUN	IR	O	15	obj
18	d’	d’	ADP	ER	O	20	case
19	un	un	DET	BO	O	20	det
20	Protocole	protocole	NOUN	IO	O	15	obl:arg
21	d’	d’	ADP	EO	O	22	case
22	accord	accord	NOUN	O	O	20	nmod
23	entre	entre	ADP	O	O	25	case
24	le	le	DET	BO	BI	25	det
25	Ministère	ministère	NOUN	IO	II	20	nmod
26	de	de	ADP	IO	O	28	case
27	l’	l’	DET	IO	O	28	det
28	Environnement	environnement	NOUN	EO	O	25	nmod
29	et	et	CCONJ	O	O	31	cc
30	la	le	DET	BO	BI	31	det
31	société	société	NOUN	IO	II	25	conj
32	Gaz	Gaz	PROPN	IO	EI	31	nmod
33	de	de	ADP	IO	II	34	case
34	France	France	PROPN	EO	EI	32	nmod
35	,	,	PUNCT	O	O	31	punct
36	en	en	ADP	BR	O	39	case
37	tant	tant	ADV	BR	O	36	fixed
38	que	que	SCONJ	ER	O	36	fixed
39	propriétaire	propriétaire	NOUN	BO	O	31	nmod
40	foncier	foncier	ADJ	EO	O	39	amod
41	,	,	PUNCT	O	O	31	punct
42	en	en	ADP	BT	O	43	case
43	date	date	NOUN	IT	O	31	nmod
44	du	de	ADP	IT	O	45	case
45	25	25	NUM	IT	O	43	nmod
46	avril	avril	NOUN	IT	O	45	nmod
47	1996	1996	NUM	ET	O	46	nmod
48	et	et	CCONJ	O	O	49	cc
49	ce	ce	PRON	O	O	15	conj
50	pour	pour	ADP	O	O	52	case
51	une	un	DET	IT	O	52	det
52	durée	durée	NOUN	IT	O	49	obl:mod
53	de	de	ADP	IT	O	55	case
54	10	10	NUM	IT	O	55	nummod
55	ans	an	NOUN	IT	O	52	nmod
56	.	.	PUNCT	ET	O	15	punct


#La démarche a consisté à hiérarchiser les actions sur les 467 sites répartis sur l'ensemble du territoire, en fonction de la sensibilité vis à vis de l'environnement (usage du site, vulnérabilité des eaux souterraines et superficielles, présence et type de population sur le site...).
1	La	le	DET	O	O	2	det
2	démarche	démarche	NOUN	O	O	4	nsubj
3	a	avoir	AUX	O	O	4	aux:tense
4	consisté	consister	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	6	mark
6	hiérarchiser	hiérarchiser	VERB	BN	O	4	xcomp
7	les	le	DET	BO	O	8	det
8	actions	action	NOUN	EO	O	6	obj
9	sur	sur	ADP	O	O	12	case
10	les	le	DET	O	O	12	det
11	467	467	NUM	BO	O	12	nummod
12	sites	site	NOUN	EO	O	6	obl:mod
13	répartis	répartir	VERB	O	O	12	acl
14	sur	sur	ADP	O	O	16	case
15	l'	le	DET	O	O	16	det
16	ensemble	ensemble	NOUN	O	O	13	obl:mod
17	du	de	ADP	O	O	18	case
18	territoire	territoire	NOUN	O	O	16	nmod
19	,	,	PUNCT	O	O	6	punct
20	en	en	ADP	BR	O	21	case
21	fonction	fonction	NOUN	IR	O	6	obl:mod
22	de	de	ADP	ER	O	24	case
23	la	le	DET	BO	O	24	det
24	sensibilité	sensibilité	NOUN	EO	O	21	nmod
25	vis	vis	ADV	BR	O	24	amod
26	à	à	ADP	IR	O	25	fixed
27	vis	vis	NOUN	BR	O	25	fixed
28	de	de	ADP	ER	O	30	case
29	l'	le	DET	BO	O	30	det
30	environnement	environnement	NOUN	EO	O	25	dep
31	(	(	PUNCT	O	O	21	punct
32	usage	usage	NOUN	O	O	21	appos
33	du	de	ADP	O	O	34	case
34	site	site	NOUN	O	O	32	nmod
35	,	,	PUNCT	O	O	36	punct
36	vulnérabilité	vulnérabilité	NOUN	O	O	32	conj
37	des	de	ADP	O	O	38	case
38	eaux	eau	NOUN	O	O	36	nmod
39	souterraines	souterrain	ADJ	O	O	38	amod
40	et	et	CCONJ	O	O	41	cc
41	superficielles	superficiel	ADJ	O	O	39	conj
42	,	,	PUNCT	O	O	43	punct
43	présence	présence	NOUN	O	O	32	conj
44	et	et	CCONJ	O	O	45	cc
45	type	type	NOUN	O	O	43	conj
46	de	de	ADP	O	O	47	case
47	population	population	NOUN	O	O	45	nmod
48	sur	sur	ADP	O	O	50	case
49	le	le	DET	O	O	50	det
50	site	site	NOUN	O	O	47	nmod
51	...	...	PUNCT	O	O	4	punct
52	)	)	PUNCT	O	O	52	ROOT
53	.	.	PUNCT	O	O	53	ROOT


#L'application de cette méthode a abouti à l'établissement de cinq classes de priorité, la classe 1 correspondant aux sites nécessitant des actions dans les plus brefs délais.
1	L'	le	DET	BN	O	2	det
2	application	application	NOUN	EN	O	7	nsubj
3	de	de	ADP	O	O	5	case
4	cette	ce	DET	BO	O	5	det
5	méthode	méthode	NOUN	EO	O	2	nmod
6	a	avoir	AUX	BR	O	7	aux:tense
7	abouti	aboutir	VERB	IR	O	7	ROOT
8	à	à	ADP	ER	O	10	case
9	l'	le	DET	BN	O	10	det
10	établissement	établissement	NOUN	EN	O	7	obl:arg
11	de	de	ADP	O	O	13	case
12	cinq	cinq	NUM	BO	O	13	nummod
13	classes	classe	NOUN	IO	O	10	nmod
14	de	de	ADP	IO	O	15	case
15	priorité	priorité	NOUN	EO	O	13	nmod
16	,	,	PUNCT	O	O	10	punct
17	la	le	DET	O	O	18	det
18	classe	classe	NOUN	O	O	20	nsubj
19	1	1	NUM	O	O	18	nummod
20	correspondant	correspondre	VERB	O	O	10	acl
21	aux	à	ADP	O	O	22	case
22	sites	site	NOUN	BO	O	20	obl:arg
23	nécessitant	nécessiter	VERB	IO	O	22	acl
24	des	un	DET	IO	O	25	det
25	actions	action	NOUN	EO	O	23	obj
26	dans	dans	ADP	O	O	30	case
27	les	le	DET	O	O	30	det
28	plus	plus	ADV	O	O	29	advmod
29	brefs	bref	ADJ	O	O	30	amod
30	délais	délai	NOUN	O	O	23	obl:mod
31	.	.	PUNCT	O	O	7	punct


#Le site de Saint Aubin est en classe 3 du protocole : c'est un site dont la sensibilité vis-à-vis de l'Homme, des eaux souterraines et superficielles est faible.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	8	nsubj
3	de	de	ADP	O	O	4	case
4	Saint	Saint	PROPN	BL	O	2	nmod
5	Aubin	Aubin	PROPN	EL	O	4	flat:name
6	est	être	AUX	O	O	8	cop
7	en	en	ADP	O	O	8	case
8	classe	classe	NOUN	O	O	8	ROOT
9	3	3	NUM	O	O	8	nummod
10	du	de	ADP	O	O	11	case
11	protocole	protocole	NOUN	O	O	8	nmod
12	:	:	PUNCT	O	O	8	punct
13	c'	ce	PRON	O	O	16	nsubj
14	est	être	AUX	O	O	16	cop
15	un	un	DET	O	O	16	det
16	site	site	NOUN	O	O	8	nmod
17	dont	dont	PRON	O	O	19	nmod
18	la	le	DET	O	O	19	det
19	sensibilité	sensibilité	NOUN	O	O	31	nsubj
20	vis-à-vis	vis-à-vis	ADV	O	O	19	dep
21	de	de	ADP	O	O	23	case
22	l'	le	DET	O	O	23	det
23	Homme	homme	NOUN	O	O	20	dep
24	,	,	PUNCT	O	O	26	punct
25	des	de	ADP	O	O	26	case
26	eaux	eau	NOUN	O	O	23	conj
27	souterraines	souterrain	ADJ	O	O	26	amod
28	et	et	CCONJ	O	O	29	cc
29	superficielles	superficiel	ADJ	O	O	27	conj
30	est	être	AUX	O	O	31	cop
31	faible	faible	ADJ	O	O	31	ROOT
32	.	.	PUNCT	O	O	31	punct


#Dans le cadre d'un projet de réaménagement interne pour les besoins d'EDF et de Gaz de France, ce site a fait l'objet  d'un diagnostic approfondi en août 1994.
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	24	obl:mod
4	d'	de	ADP	ER	O	6	case
5	un	un	DET	BN	O	6	det
6	projet	projet	NOUN	IN	O	3	nmod
7	de	de	ADP	IN	O	8	case
