
#974.0013
#Ensemble enterré de 2 pipe-lines (fuel domestique et fuel lourd) reliant les postes de déchargement des pétroliers au dépôt d'hydrocarbures de la société SRE.
1	Ensemble	ensemble	O	_
4	le	le	O	_
5	10	10	O	_
6	juin	juin	O	_
7	2005	2005	O	_
8	a	avoir	O	_
9	permis	permettre	O	_
10	de	de	O	_
11	constater	constater	O	_
12	la	le	O	_
13	réalisation	réalisation	O	_
14	des	de	O	_
15	travaux	travail	O	_
16	de	de	O	_
17	remise	remise	O	_
18	en	en	O	_
19	état	état	O	_
20	du	de	O	_
21	site	site	O	_
22	.	.	O	_


#Le procès verbal de constat de fin de travaux a été établit le 21 juillet 2005.
1	Le	le	O	_
2	procès	procès	O	_
3	verbal	verbal	O	_
4	de	de	O	_
5	constat	constat	O	_
6	de	de	O	_
7	fin	fin	O	_
8	de	de	O	_
9	travaux	travail	O	_
10	a	avoir	O	_
11	été	être	O	_
12	établit	établir	O	_
13	le	le	O	_
14	21	21	O	_
15	juillet	juillet	O	_
16	2005	2005	O	_
17	.	.	O	_


#Les résultats de la surveillance des eaux souterraines de 2003 à 2006 montrent une situation  globalement en amélioration  et l'absence de pollution du puits aval.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	la	le	O	_
5	surveillance	surveillance	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	souterraines	souterrain	O	_
9	de	de	O	_
10	2003	2003	O	_
11	à	à	O	_
12	2006	2006	O	_
13	montrent	montrer	O	_
14	une	un	O	_
15	situation	situation	O	_
16	 	 	O	_
17	globalement	globalement	O	_
18	en	en	O	_
19	amélioration	amélioration	O	_
20	 	 	O	_
21	et	et	O	_
22	l'	le	O	_
23	absence	absence	O	_
24	de	de	O	_
25	pollution	pollution	O	_
26	du	de	O	_
27	puits	puits	O	_
28	aval	aval	O	_
29	.	.	O	_


#Une légère contamination en hydrocarbures a été mise en évidence dans le piézomètre amont.
1	Une	un	O	_
2	légère	léger	O	_
3	contamination	contamination	O	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	BS	_
6	a	avoir	O	_
7	été	être	O	_
8	mise	mettre	O	_
9	en	en	O	_
10	évidence	évidence	O	_
11	dans	dans	O	_
12	le	le	O	_
13	piézomètre	piézomètre	O	_
14	amont	amont	O	_
15	.	.	O	_


#La surveillance des eaux prescrite par arrêté préfectoral du 8 janvier 2003 demeure applicable.
1	La	le	O	_
2	surveillance	surveillance	O	_
3	des	de	O	_
4	eaux	eau	O	_
5	prescrite	prescrire	O	_
6	par	par	O	_
7	arrêté	arrêté	O	_
8	préfectoral	préfectoral	O	_
9	du	de	O	_
10	8	8	O	_
11	janvier	janvier	O	_
12	2003	2003	O	_
13	demeure	demeure	O	_
14	applicable	applicable	O	_
15	.	.	O	_


#Les servitudes ont été signées en avril 2004 (SCPE sous forme d'acte notarié) et ont été enregistrées au Conservatoire des Hypothèques le 16 juin 2004.
1	Les	le	O	_
2	servitudes	servitude	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	signées	signer	O	_
6	en	en	O	_
7	avril	avril	O	_
8	2004	2004	O	_
9	(	(	O	_
10	SCPE	scpe	O	_
11	sous	sous	O	_
12	forme	forme	O	_
13	d'	de	O	_
14	acte	acte	O	_
15	notarié	notarié	O	_
16	)	)	O	_
17	et	et	O	_
18	ont	avoir	O	_
19	été	être	O	_
20	enregistrées	enregistrer	O	_
21	au	au	O	_
22	Conservatoire	conservatoire	O	_
23	des	de	O	_
24	Hypothèques	hypothèque	O	_
25	le	le	O	_
26	16	16	O	_
27	juin	juin	O	_
28	2004	2004	O	_
29	.	.	O	_


#56.0002
#Ancienne papeterie située près de la rivière du Blavet.
1	Ancienne	ancien	O	_
2	papeterie	papeterie	O	_
3	située	situer	O	_
4	près	près	O	_
5	de	de	O	_
6	la	le	O	_
7	rivière	rivière	O	_
8	du	de	O	_
9	Blavet	Blavet	O	_
10	.	.	O	_


#La société TEXON avait pour principale activité la fabrication de TEXON (utilisé pour les semelles de chaussures) et les séparateurs de batterie à base de papier phénolé (emploi de résine formophénolique).
1	La	le	BI	_
2	société	société	II	_
3	TEXON	TEXON	EI	_
4	avait	avoir	O	_
5	pour	pour	O	_
6	principale	principal	O	_
7	activité	activité	O	_
8	la	le	O	_
9	fabrication	fabrication	O	_
10	de	de	O	_
11	TEXON	TEXON	BS	_
12	(	(	O	_
13	utilisé	utiliser	O	_
14	pour	pour	O	_
15	les	le	O	_
16	semelles	semelle	O	_
17	de	de	O	_
18	chaussures	chaussure	O	_
19	)	)	O	_
20	et	et	O	_
21	les	le	O	_
22	séparateurs	séparateur	O	_
23	de	de	O	_
24	batterie	batterie	O	_
25	à	à	O	_
26	base	base	O	_
27	de	de	O	_
28	papier	papier	BU	_
29	phénolé	phénoler	EU	_
30	(	(	O	_
31	emploi	emploi	O	_
32	de	de	O	_
33	résine	résine	BU	_
34	formophénolique	formophénolique	BS	_
35	)	)	O	_
36	.	.	O	_


#Ces activités sont à l'origine d'une contamination ancienne des sols par des phénols.
1	Ces	ce	O	_
2	activités	activité	O	_
3	sont	être	O	_
4	à	à	O	_
5	l'	le	O	_
6	origine	origine	O	_
7	d'	de	O	_
8	une	un	O	_
9	contamination	contamination	O	_
10	ancienne	ancien	O	_
11	des	de	O	_
12	sols	sol	O	_
13	par	par	O	_
14	des	un	O	_
15	phénols	phénol	BS	_
16	.	.	O	_


#La société TEXON a été par la suite reprise par la société AXOHM Industries devenue LYDALL FILTRATION/SEPARATION (reprise en 2002) qui, désormais, est spécialisée dans la fabrication de media-filtrants et séparateurs de batterie à base de microfibres de verre imprégnée de latex synthétique.
1	La	le	BI	_
2	société	société	II	_
3	TEXON	TEXON	EI	_
4	a	avoir	O	_
5	été	être	O	_
6	par	par	O	_
7	la	le	O	_
8	suite	suite	O	_
9	reprise	reprendre	O	_
10	par	par	O	_
11	la	le	BI	_
12	société	société	II	_
13	AXOHM	AXOHM	EI	_
14	Industries	Industries	EI	_
15	devenue	devenir	EI	_
16	LYDALL	LYDALL	EI	_
17	FILTRATION	FILTRATION	EI	_
18	/	/	O	_
19	SEPARATION	separation	O	_
20	(	(	O	_
21	reprise	reprise	O	_
22	en	en	O	_
23	2002	2002	O	_
24	)	)	O	_
25	qui	qui	O	_
26	,	,	O	_
27	désormais	désormais	O	_
28	,	,	O	_
29	est	être	O	_
30	spécialisée	spécialiser	O	_
31	dans	dans	O	_
32	la	le	O	_
33	fabrication	fabrication	O	_
34	de	de	O	_
35	media	media	O	_
36	-	-	O	_
37	filtrants	filtrant	O	_
38	et	et	O	_
39	séparateurs	séparateur	O	_
40	de	de	O	_
41	batterie	batterie	O	_
42	à	à	O	_
43	base	base	O	_
44	de	de	O	_
45	microfibres	microfibre	O	_
46	de	de	O	_
47	verre	verre	O	_
48	imprégnée	imprégner	O	_
49	de	de	O	_
50	latex	latex	BS	_
51	synthétique	synthétique	BS	_
52	.	.	O	_


#La société LYDALL FILTRATION /SEPARATION a définitivement cessé d'employer la résine phénolique.
1	La	le	BI	_
2	société	société	II	_
3	LYDALL	LYDALL	EI	_
4	FILTRATION	filtration	EI	_
5	/SEPARATION	/separation	EI	_
6	a	avoir	O	_
7	définitivement	définitivement	O	_
8	cessé	cesser	O	_
9	d'	de	O	_
10	employer	employer	O	_
11	la	le	O	_
12	résine	résine	BU	_
13	phénolique	phénolique	EU	_
14	.	.	O	_


#Une contamination ancienne des sols de l’établissement a entraîné une pollution rémanente des eaux du Blavet au droit de l’établissement.
1	Une	un	O	_
2	contamination	contamination	O	_
3	ancienne	ancien	O	_
4	des	de	O	_
5	sols	sol	O	_
6	de	de	O	_
7	l’	l’	O	_
8	établissement	établissement	O	_
9	a	avoir	O	_
10	entraîné	entraîner	O	_
11	une	un	O	_
12	pollution	pollution	O	_
13	rémanente	rémanent	O	_
14	des	de	O	_
15	eaux	eau	O	_
16	du	de	O	_
17	Blavet	Blavet	O	_
18	au	au	O	_
19	droit	droit	O	_
20	de	de	O	_
21	l’	l’	O	_
22	établissement	établissement	O	_
23	.	.	O	_


#Cette contamination a deux origines :
1	Cette	ce	O	_
2	contamination	contamination	O	_
3	a	avoir	O	_
4	deux	deux	O	_
5	origines	origine	O	_
6	:	:	O	_


#- le rejet phénolé en puits perdus de juillet 1976 à janvier 1979,
1	-	-	O	_
2	le	le	O	_
3	rejet	rejet	O	_
4	phénolé	phénoler	O	_
5	en	en	O	_
6	puits	puits	O	_
7	perdus	perdre	O	_
8	de	de	O	_
9	juillet	juillet	O	_
10	1976	1976	O	_
11	à	à	O	_
12	janvier	janvier	O	_
13	1979	1979	O	_
14	,	,	O	_


#- l'inétanchéité du réseau de collecte et de stockage des eaux phénolées avant incinération sur site (rupture accidentelle d'une canalisation en 1991).
1	-	-	O	_
2	l'	le	O	_
3	inétanchéité	inétanchéité	O	_
4	du	de	O	_
5	réseau	réseau	O	_
6	de	de	O	_
7	collecte	collecte	O	_
8	et	et	O	_
9	de	de	O	_
10	stockage	stockage	O	_
11	des	de	BU	_
12	eaux	eau	IU	_
13	phénolées	phénoler	EU	_
14	avant	avant	O	_
15	incinération	incinération	O	_
16	sur	sur	O	_
17	site	site	O	_
18	(	(	O	_
19	rupture	rupture	O	_
20	accidentelle	accidentel	O	_
21	d'	de	O	_
22	une	un	O	_
23	canalisation	canalisation	O	_
24	en	en	O	_
25	1991	1991	O	_
26	)	)	O	_
27	.	.	O	_


#Des "poches" de contamination en phénols se situent dans les remblais de galets et graviers à sables, au-dessus de l’arène argileuse qui formerait une sorte d’écran à la diffusion des composés.
1	Des	un	O	_
2	"	"	O	_
3	poches	poche	O	_
4	"	"	O	_
5	de	de	O	_
6	contamination	contamination	O	_
7	en	en	O	_
8	phénols	phénol	BS	_
9	se	se	O	_
10	situent	situer	O	_
11	dans	dans	O	_
12	les	le	O	_
13	remblais	remblai	O	_
14	de	de	O	_
15	galets	galet	O	_
16	et	et	O	_
17	graviers	gravier	O	_
18	à	à	O	_
19	sables	sable	O	_
20	,	,	O	_
21	au-dessus	au-dessus	O	_
22	de	de	O	_
23	l’	l’	O	_
24	arène	arène	O	_
25	argileuse	argileux	O	_
26	qui	qui	O	_
27	formerait	former	O	_
28	une	un	O	_
29	sorte	sorte	O	_
30	d’	d’	O	_
31	écran	écran	O	_
32	à	à	O	_
33	la	le	O	_
34	diffusion	diffusion	O	_
35	des	de	O	_
36	composés	composé	BS	_
37	.	.	O	_


#Les 4 études successives menées en 1990, 1993 , 1998 et 2000 démontrent que la pollution s’estompe naturellement sans incident dans la rivière.
1	Les	le	O	_
2	4	4	O	_
3	études	étude	O	_
4	successives	successif	O	_
5	menées	mener	O	_
6	en	en	O	_
7	1990	1990	O	_
8	,	,	O	_
9	1993	1993	O	_
10	,	,	O	_
11	1998	1998	O	_
12	et	et	O	_
13	2000	2000	O	_
14	démontrent	démontrer	O	_
15	que	que	O	_
16	la	le	O	_
17	pollution	pollution	O	_
18	s’	s’	O	_
19	estompe	estompe	O	_
20	naturellement	naturellement	O	_
21	sans	sans	O	_
22	incident	incident	O	_
23	dans	dans	O	_
24	la	le	O	_
25	rivière	rivière	O	_
26	.	.	O	_


#Le phénol accumulé dans le sol subit une dégradation naturelle par les micro-organismes.
1	Le	le	O	_
2	phénol	phénol	BS	_
3	accumulé	accumuler	O	_
4	dans	dans	O	_
5	le	le	O	_
6	sol	sol	O	_
7	subit	subir	O	_
8	une	un	O	_
9	dégradation	dégradation	O	_
10	naturelle	naturel	O	_
11	par	par	O	_
12	les	le	O	_
13	micro-organismes	micro-organisme	O	_
14	.	.	O	_


#La dernière étude indique en conclusion que cette pollution résiduelle ne semble pas préjudiciable aux usages de l’eau du Blavet, en situation actuelle, compte tenu :
1	La	le	O	_
2	dernière	dernier	O	_
3	étude	étude	O	_
4	indique	indique	O	_
5	en	en	O	_
6	conclusion	conclusion	O	_
7	que	que	O	_
8	cette	ce	O	_
9	pollution	pollution	O	_
10	résiduelle	résiduel	O	_
11	ne	ne	O	_
12	semble	semble	O	_
13	pas	pas	O	_
14	préjudiciable	préjudiciable	O	_
15	aux	à	O	_
16	usages	usage	O	_
17	de	de	O	_
18	l’	l’	O	_
19	eau	eau	O	_
20	du	de	O	_
21	Blavet	Blavet	O	_
22	,	,	O	_
23	en	en	O	_
24	situation	situation	O	_
25	actuelle	actuel	O	_
26	,	,	O	_
27	compte	compte	O	_
28	tenu	tenir	O	_
29	:	:	O	_


#- des fréquences et des niveaux de dépassement,
1	-	-	O	_
2	des	un	O	_
3	fréquences	fréquence	O	_
4	et	et	O	_
5	des	un	O	_
6	niveaux	niveau	O	_
7	de	de	O	_
8	dépassement	dépassement	O	_
9	,	,	O	_


#- du maintien du niveau du bief,
1	-	-	O	_
2	du	de	O	_
3	maintien	maintien	O	_
4	du	de	O	_
5	niveau	niveau	O	_
6	du	de	O	_
7	bief	bief	O	_
8	,	,	O	_


#- des aménagements et du suivi de qualité de l'eau réalisés par l’industriel,
1	-	-	O	_
2	des	un	O	_
3	aménagements	aménagement	O	_
4	et	et	O	_
5	du	de	O	_
6	suivi	suivi	O	_
7	de	de	O	_
8	qualité	qualité	O	_
9	de	de	O	_
10	l'	le	O	_
11	eau	eau	O	_
12	réalisés	réaliser	O	_
13	par	par	O	_
14	l’	l’	O	_
15	industriel	industriel	O	_
16	,	,	O	_


#- des traitements mis en place au niveau des usines de production d’eau potable.
1	-	-	O	_
2	des	un	O	_
3	traitements	traitement	O	_
4	mis	mettre	O	_
5	en	en	O	_
6	place	place	O	_
7	au	au	O	_
8	niveau	niveau	O	_
9	des	de	O	_
10	usines	usine	O	_
11	de	de	O	_
12	production	production	O	_
13	d’	d’	O	_
14	eau	eau	O	_
15	potable	potable	O	_
16	.	.	O	_


#Suite à des problèmes de colmatage des deux piézomètres situés dans l'atelier séparateur, deux nouveaux forages ont été réalisés en octobre 2003.
1	Suite	suite	O	_
2	à	à	O	_
3	des	un	O	_
4	problèmes	problème	O	_
5	de	de	O	_
6	colmatage	colmatage	O	_
7	des	de	O	_
8	deux	deux	O	_
9	piézomètres	piézomètre	O	_
10	situés	situer	O	_
11	dans	dans	O	_
12	l'	le	O	_
13	atelier	atelier	O	_
14	séparateur	séparateur	O	_
15	,	,	O	_
16	deux	deux	O	_
17	nouveaux	nouveau	O	_
18	forages	forage	O	_
19	ont	avoir	O	_
20	été	être	O	_
21	réalisés	réaliser	O	_
22	en	en	O	_
23	octobre	octobre	O	_
24	2003	2003	O	_
25	.	.	O	_


#Les résultats obtenus ont montré pour l'un des deux piézomètres des teneurs en phénol qui paraissent cohérentes avec celles mesurées dans les piézomètres précédents et qui poursuivent leur tendance à la décroissance mise en évidence dans les suivis précédents.
1	Les	le	O	_
2	résultats	résultat	O	_
3	obtenus	obtenir	O	_
4	ont	avoir	O	_
5	montré	montrer	O	_
6	pour	pour	O	_
7	l'	le	O	_
8	un	un	O	_
9	des	de	O	_
10	deux	deux	O	_
11	piézomètres	piézomètre	O	_
12	des	un	O	_
13	teneurs	teneur	O	_
14	en	en	O	_
15	phénol	phénol	BS	_
16	qui	qui	O	_
17	paraissent	paraître	O	_
18	cohérentes	cohérent	O	_
19	avec	avec	O	_
20	celles	celui	O	_
21	mesurées	mesurer	O	_
22	dans	dans	O	_
23	les	le	O	_
24	piézomètres	piézomètre	O	_
25	précédents	précédent	O	_
26	et	et	O	_
27	qui	qui	O	_
28	poursuivent	poursuivre	O	_
29	leur	leur	O	_
30	tendance	tendance	O	_
31	à	à	O	_
32	la	le	O	_
33	décroissance	décroissance	O	_
34	mise	mettre	O	_
35	en	en	O	_
36	évidence	évidence	O	_
37	dans	dans	O	_
38	les	le	O	_
39	suivis	suivi	O	_
40	précédents	précédent	O	_
41	.	.	O	_


#Pour l'autre, un degré de contamination élevé et constant a été relevé.
1	Pour	pour	O	_
2	l'	le	O	_
3	autre	autre	O	_
4	,	,	O	_
5	un	un	O	_
6	degré	degré	O	_
7	de	de	O	_
8	contamination	contamination	O	_
9	élevé	élevé	O	_
10	et	et	O	_
11	constant	constant	O	_
12	a	avoir	O	_
13	été	être	O	_
14	relevé	relever	O	_
15	.	.	O	_


#Pour apprécier le degré de contamination résiduelle et ses incidences sur le milieu naturel des investigations complémentaires ont été menées en 2004.
1	Pour	pour	O	_
2	apprécier	apprécier	O	_
3	le	le	O	_
4	degré	degré	O	_
5	de	de	O	_
6	contamination	contamination	O	_
7	résiduelle	résiduel	O	_
8	et	et	O	_
9	ses	son	O	_
10	incidences	incidence	O	_
11	sur	sur	O	_
12	le	le	O	_
13	milieu	milieu	O	_
14	naturel	naturel	O	_
15	des	un	O	_
16	investigations	investigation	O	_
17	complémentaires	complémentaire	O	_
18	ont	avoir	O	_
19	été	être	O	_
20	menées	mener	O	_
21	en	en	O	_
22	2004	2004	O	_
23	.	.	O	_


#Cette étude conclut que :
1	Cette	ce	O	_
2	étude	étude	O	_
3	conclut	conclure	O	_
4	que	que	O	_
5	:	:	O	_


#- l'ancienne zone d'enfouissement de composés phénolés utilisée dans les années 1976 et 1979 est aujourd'hui exempte de résidus phénolés susceptibles d'être à l'origine d'une pollution diffuse du Blavet,
1	-	-	O	_
2	l'	le	O	_
3	ancienne	ancien	O	_
4	zone	zone	O	_
5	d'	de	O	_
6	enfouissement	enfouissement	O	_
7	de	de	O	_
8	composés	composé	BU	_
9	phénolés	phénoler	EU	_
10	utilisée	utiliser	O	_
11	dans	dans	O	_
12	les	le	O	_
13	années	année	O	_
14	1976	1976	O	_
15	et	et	O	_
16	1979	1979	O	_
17	est	être	O	_
18	aujourd'hui	aujourd'hui	O	_
19	exempte	exempte	O	_
20	de	de	O	_
21	résidus	résidu	BU	_
22	phénolés	phénolé	EU	_
23	susceptibles	susceptible	O	_
24	d'	de	O	_
25	être	être	O	_
26	à	à	O	_
27	l'	le	O	_
28	origine	origine	O	_
29	d'	de	O	_
30	une	un	O	_
31	pollution	pollution	O	_
32	diffuse	diffus	O	_
33	du	de	O	_
34	Blavet	Blavet	O	_
35	,	,	O	_


#- les sols, sous l'atelier séparateur, constitués de remblais en zone alluvionnaire, peuvent contenir localement des "poches" résiduelles de contamination en phénol,
1	-	-	O	_
2	les	le	O	_
3	sols	sol	O	_
4	,	,	O	_
5	sous	sous	O	_
6	l'	le	O	_
7	atelier	atelier	O	_
8	séparateur	séparateur	O	_
9	,	,	O	_
10	constitués	constituer	O	_
11	de	de	O	_
12	remblais	remblai	O	_
13	en	en	O	_
14	zone	zone	O	_
15	alluvionnaire	alluvionnaire	O	_
16	,	,	O	_
17	peuvent	pouvoir	O	_
18	contenir	contenir	O	_
19	localement	localement	O	_
20	des	un	O	_
21	"	"	O	_
22	poches	poche	O	_
23	"	"	O	_
24	résiduelles	résiduel	O	_
25	de	de	O	_
26	contamination	contamination	O	_
27	en	en	O	_
28	phénol	phénol	BS	_
29	,	,	O	_


#- un des nouveaux piézomètres mis en place par l'industriel, suite au colmatage des anciens piézomètres, se trouve précisément implanté dans une de ces zones de contamination résiduelle,
1	-	-	O	_
2	un	un	O	_
3	des	de	O	_
4	nouveaux	nouveau	O	_
5	piézomètres	piézomètre	O	_
6	mis	mettre	O	_
7	en	en	O	_
8	place	place	O	_
9	par	par	O	_
10	l'	le	O	_
11	industriel	industriel	O	_
12	,	,	O	_
13	suite	suite	O	_
14	au	au	O	_
15	colmatage	colmatage	O	_
16	des	de	O	_
17	anciens	ancien	O	_
18	piézomètres	piézomètre	O	_
19	,	,	O	_
20	se	se	O	_
21	trouve	trouve	O	_
22	précisément	précisément	O	_
23	implanté	implanter	O	_
24	dans	dans	O	_
25	une	un	O	_
26	de	de	O	_
27	ces	ce	O	_
28	zones	zone	O	_
29	de	de	O	_
30	contamination	contamination	O	_
31	résiduelle	résiduel	O	_
32	,	,	O	_


#- les sondages complémentaires entrepris durant l'été 2004 ont confirmé le caractère très localisé de ces contaminations,
1	-	-	O	_
2	les	le	O	_
3	sondages	sondage	O	_
4	complémentaires	complémentaire	O	_
5	entrepris	entreprendre	O	_
6	durant	durant	O	_
7	l'	le	O	_
8	été	été	O	_
9	2004	2004	O	_
10	ont	avoir	O	_
11	confirmé	confirmer	O	_
12	le	le	O	_
13	caractère	caractère	O	_
14	très	très	O	_
15	localisé	localiser	O	_
16	de	de	O	_
17	ces	ce	O	_
18	contaminations	contamination	O	_
19	,	,	O	_


#- la présence de ces "poches" résiduelles est liée à des zones plus argileuses qui ont piégées les résidus phénolés mais du fait de cette caractéristique, la mobilité des éléments chimiques retenues se trouvent également entravés,
1	-	-	O	_
2	la	le	O	_
3	présence	présence	O	_
4	de	de	O	_
5	ces	ce	O	_
6	"	"	O	_
7	poches	poche	O	_
8	"	"	O	_
9	résiduelles	résiduel	O	_
10	est	être	O	_
11	liée	lier	O	_
12	à	à	O	_
13	des	un	O	_
14	zones	zone	O	_
15	plus	plus	O	_
16	argileuses	argileux	O	_
17	qui	qui	O	_
18	ont	avoir	O	_
19	piégées	piéger	O	_
20	les	le	O	_
21	résidus	résidu	BS	_
22	phénolés	phénolé	BS	_
23	mais	mais	O	_
24	du	de	O	_
25	fait	fait	O	_
26	de	de	O	_
27	cette	ce	O	_
28	caractéristique	caractéristique	O	_
29	,	,	O	_
30	la	le	O	_
31	mobilité	mobilité	O	_
32	des	de	O	_
33	éléments	élément	BU	_
34	chimiques	chimique	EU	_
35	retenues	retenir	EU	_
36	se	se	O	_
37	trouvent	trouver	O	_
38	également	également	O	_
39	entravés	entraver	O	_
40	,	,	O	_


#- les évaluations théoriques de l'incidence de ces contaminations sur la qualité des eaux du Blavet montrent qu'elles ne peuvent pas engendrer de contamination à un niveau mesurable dans le milieu,
1	-	-	O	_
2	les	le	O	_
3	évaluations	évaluation	O	_
4	théoriques	théorique	O	_
5	de	de	O	_
6	l'	le	O	_
7	incidence	incidence	O	_
8	de	de	O	_
9	ces	ce	O	_
10	contaminations	contamination	O	_
11	sur	sur	O	_
12	la	le	O	_
13	qualité	qualité	O	_
14	des	de	O	_
15	eaux	eau	O	_
16	du	de	O	_
17	Blavet	Blavet	O	_
18	montrent	montrer	O	_
19	qu'	que	O	_
20	elles	lui	O	_
21	ne	ne	O	_
22	peuvent	pouvoir	O	_
23	pas	pas	O	_
24	engendrer	engendrer	O	_
25	de	de	O	_
26	contamination	contamination	O	_
27	à	à	O	_
28	un	un	O	_
29	niveau	niveau	O	_
30	mesurable	mesurable	O	_
31	dans	dans	O	_
32	le	le	O	_
33	milieu	milieu	O	_
34	,	,	O	_


#- l'évolution de la qualité des eaux mesurée en 2000 et ayant conduit à sa "banalisation" se confirme aujourd'hui.
1	-	-	O	_
2	l'	le	O	_
3	évolution	évolution	O	_
4	de	de	O	_
5	la	le	O	_
6	qualité	qualité	O	_
7	des	de	O	_
8	eaux	eau	O	_
9	mesurée	mesurer	O	_
10	en	en	O	_
11	2000	2000	O	_
12	et	et	O	_
13	ayant	avoir	O	_
14	conduit	conduire	O	_
15	à	à	O	_
16	sa	son	O	_
17	"	"	O	_
18	banalisation	banalisation	O	_
19	"	"	O	_
20	se	se	O	_
21	confirme	confirme	O	_
22	aujourd'hui	aujourd'hui	O	_
23	.	.	O	_


#Par contre, la présence de cette "poche" résiduelle de contamination, conduit à recommander la poursuite de l'autosurveillance du site.
1	Par	par	O	_
2	contre	contre	O	_
3	,	,	O	_
4	la	le	O	_
5	présence	présence	O	_
6	de	de	O	_
7	cette	ce	O	_
8	"	"	O	_
9	poche	poche	O	_
10	"	"	O	_
11	résiduelle	résiduel	O	_
12	de	de	O	_
13	contamination	contamination	O	_
14	,	,	O	_
15	conduit	conduire	O	_
16	à	à	O	_
17	recommander	recommander	O	_
18	la	le	O	_
19	poursuite	poursuite	O	_
20	de	de	O	_
21	l'	le	O	_
22	autosurveillance	autosurveillance	O	_
23	du	de	O	_
24	site	site	O	_
25	.	.	O	_


#Le suivi des eaux souterraines confirme, en mai 2014, la baisse des concentrations en phénols et donc, l'atténuation naturelle de la pollution.
1	Le	le	O	_
2	suivi	suivi	O	_
3	des	de	O	_
4	eaux	eau	O	_
5	souterraines	souterrain	O	_
6	confirme	confirme	O	_
7	,	,	O	_
8	en	en	O	_
9	mai	mai	O	_
10	2014	2014	O	_
11	,	,	O	_
12	la	le	O	_
13	baisse	baisse	O	_
14	des	de	O	_
15	concentrations	concentration	O	_
16	en	en	O	_
17	phénols	phénol	BS	_
18	et	et	O	_
19	donc	donc	O	_
20	,	,	O	_
21	l'	le	O	_
22	atténuation	atténuation	O	_
23	naturelle	naturel	O	_
24	de	de	O	_
25	la	le	O	_
26	pollution	pollution	O	_
27	.	.	O	_


#29.0010
#Le dépôt d'hydrocarbures existe depuis 1968.
1	Le	le	O	_
2	dépôt	dépôt	O	_
3	d'	de	O	_
4	hydrocarbures	hydrocarbure	BS	_
5	existe	existe	O	_
6	depuis	depuis	O	_
7	1968	1968	O	_
8	.	.	O	_


#L'arrêté préfectoral du 13 janvier 1987, complété par l'arrêté préfectoral du 26 mars 1996, autorise la société GROUPEMENT PETROLIER DE BREST à exploiter un dépôt d'hydrocarbures.
1	L'	le	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	du	de	O	_
5	13	13	O	_
6	janvier	janvier	O	_
7	1987	1987	O	_
8	,	,	O	_
9	complété	compléter	O	_
10	par	par	O	_
11	l'	le	O	_
12	arrêté	arrêté	O	_
13	préfectoral	préfectoral	O	_
14	du	de	O	_
15	26	26	O	_
16	mars	mars	O	_
17	1996	1996	O	_
18	,	,	O	_
19	autorise	autorise	O	_
20	la	le	BI	_
21	société	société	II	_
22	GROUPEMENT	GROUPEMENT	EI	_
23	PETROLIER	PETROLIER	EI	_
24	DE	de	EI	_
25	BREST	BREST	EI	_
26	à	à	O	_
27	exploiter	exploiter	O	_
28	un	un	O	_
29	dépôt	dépôt	BD	_
30	d'	de	IS	_
31	hydrocarbures	hydrocarbure	ES	_
32	.	.	O	_


#La déclaration de cessation d'activité est datée du 3 janvier 2002.
1	La	le	O	_
2	déclaration	déclaration	O	_
3	de	de	O	_
4	cessation	cessation	O	_
5	d'	de	O	_
6	activité	activité	O	_
7	est	être	O	_
8	datée	dater	O	_
9	du	de	O	_
10	3	3	O	_
11	janvier	janvier	O	_
12	2002	2002	O	_
13	.	.	O	_


#Le site est actuellement utilisé comme parking.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	actuellement	actuellement	O	_
5	utilisé	utiliser	O	_
6	comme	comme	O	_
7	parking	parking	O	_
8	.	.	O	_


#La rupture d’une soudure sur le fond d’un réservoir de stockage survenue en 1995 a provoqué l'écoulement de gasoil, générant une pollution des eaux et des sols.
1	La	le	O	_
2	rupture	rupture	O	_
3	d’	d’	O	_
4	une	un	O	_
5	soudure	soudure	O	_
6	sur	sur	O	_
7	le	le	O	_
8	fond	fond	O	_
9	d’	d’	O	_
10	un	un	O	_
11	réservoir	réservoir	O	_
12	de	de	O	_
13	stockage	stockage	O	_
14	survenue	survenir	O	_
15	en	en	O	_
16	1995	1995	O	_
17	a	avoir	O	_
18	provoqué	provoquer	O	_
19	l'	le	O	_
20	écoulement	écoulement	O	_
21	de	de	O	_
22	gasoil	gasoil	BS	_
23	,	,	O	_
24	générant	générer	O	_
25	une	un	O	_
26	pollution	pollution	O	_
27	des	de	O	_
28	eaux	eau	O	_
29	et	et	O	_
30	des	de	O	_
31	sols	sol	O	_
32	.	.	O	_


#Une étude de sol et un pompage avec rabattement de la nappe ont été réalisés en 1996 mais seulement une partie de la pollution a été récupérée.
1	Une	un	O	_
2	étude	étude	O	_
3	de	de	O	_
4	sol	sol	O	_
5	et	et	O	_
