
#68.0016
#Jusqu’en 1974, l’usine PCUK (produits chimiques Ugine Kuhlmann) installée à Huningue (Haut‑Rhin), a produit un pesticide, le lindane ou γ HCH.
1	Jusqu’	jusqu’	O	_
17	.	.	O	_


#2400 m3 de déchets ont été déversé dans ce puit avant 1968, puis autant en 1973, et 1900 m3 en 1974, soit un total de 6700 m3.
1	2400	2400	O	_
2	m3	m3	O	_
3	de	de	O	_
4	déchets	déchet	O	_
5	ont	avoir	O	_
6	été	être	O	_
7	déversé	déverser	O	_
8	dans	dans	O	_
9	ce	ce	O	_
10	puit	puit	O	_
11	avant	avant	O	_
12	1968	1968	O	_
13	,	,	O	_
14	puis	puis	O	_
15	autant	autant	O	_
16	en	en	O	_
17	1973	1973	O	_
18	,	,	O	_
19	et	et	O	_
20	1900	1900	O	_
21	m3	m3	O	_
22	en	en	O	_
23	1974	1974	O	_
24	,	,	O	_
25	soit	soit	O	_
26	un	un	O	_
27	total	total	O	_
28	de	de	O	_
29	6700	6700	O	_
30	m3	m3	O	_
31	.	.	O	_


#Des études sur la nature et le devenir des déchets contenus dans les anciens puits de mine pollués (puits II, V, VI et VIII) sont en cours par le BRGM, Geoderis et l’INERIS afin de déterminer la conduite à tenir quant à cette pollution.
1	Des	un	O	_
2	études	étude	O	_
3	sur	sur	O	_
4	la	le	O	_
5	nature	nature	O	_
6	et	et	O	_
7	le	le	O	_
8	devenir	devenir	O	_
9	des	de	O	_
10	déchets	déchet	O	_
11	contenus	contenir	O	_
12	dans	dans	O	_
13	les	le	O	_
14	anciens	ancien	O	_
15	puits	puits	O	_
16	de	de	O	_
17	mine	mine	O	_
18	pollués	polluer	O	_
19	(	(	O	_
20	puits	puits	O	_
21	II	ii	O	_
22	,	,	O	_
23	V	V	O	_
24	,	,	O	_
25	VI	VI	O	_
26	et	et	O	_
27	VIII	viii	O	_
28	)	)	O	_
29	sont	être	O	_
30	en	en	O	_
31	cours	cours	O	_
32	par	par	O	_
33	le	le	BI	_
34	BRGM	BRGM	EI	_
35	,	,	O	_
36	Geoderis	Geoderis	EI	_
37	et	et	O	_
38	l’	l’	BI	_
39	INERIS	INERIS	EI	_
40	afin	afin	O	_
41	de	de	O	_
42	déterminer	déterminer	O	_
43	la	le	O	_
44	conduite	conduite	O	_
45	à	à	O	_
46	tenir	tenir	O	_
47	quant	quant	O	_
48	à	à	O	_
49	cette	ce	O	_
50	pollution	pollution	O	_
51	.	.	O	_


#Des travaux ont été menés sur les puits en août 1998, qui consistaient en :
1	Des	un	O	_
2	travaux	travail	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	menés	mener	O	_
6	sur	sur	O	_
7	les	le	O	_
8	puits	puits	O	_
9	en	en	O	_
10	août	août	O	_
11	1998	1998	O	_
12	,	,	O	_
13	qui	qui	O	_
14	consistaient	consister	O	_
15	en	en	O	_
16	:	:	O	_


#- la pose d'un coupe flamme sur la tête de puit, afin de prévenir les risques d'incendie/explosion dus aux gaz.
1	-	-	O	_
2	la	le	O	_
3	pose	pose	O	_
4	d'	de	O	_
5	un	un	O	_
6	coupe	coupe	O	_
7	flamme	flamme	O	_
8	sur	sur	O	_
9	la	le	O	_
10	tête	tête	O	_
11	de	de	O	_
12	puit	puit	O	_
13	,	,	O	_
14	afin	afin	O	_
15	de	de	O	_
16	prévenir	prévenir	O	_
17	les	le	O	_
18	risques	risque	O	_
19	d'	de	O	_
20	incendie	incendie	O	_
21	/	/	O	_
22	explosion	explosion	O	_
23	dus	du	O	_
24	aux	à	O	_
25	gaz	gaz	O	_
26	.	.	O	_


#- installation d'une clôture, interdisant l'accès à la tête de puits, munie d'une porte fermée à clé.
1	-	-	O	_
2	installation	installation	O	_
3	d'	de	O	_
4	une	un	O	_
5	clôture	clôture	O	_
6	,	,	O	_
7	interdisant	interdire	O	_
8	l'	le	O	_
9	accès	accès	O	_
10	à	à	O	_
11	la	le	O	_
12	tête	tête	O	_
13	de	de	O	_
14	puits	puits	O	_
15	,	,	O	_
16	munie	munir	O	_
17	d'	de	O	_
18	une	un	O	_
19	porte	porte	O	_
20	fermée	fermer	O	_
21	à	à	O	_
22	clé	clé	O	_
23	.	.	O	_


#- le bornage d'un périmètre de protection dans lequel le stockage de matériel lourd et la construction sont interdits compte tenu du risque d'éffondrement du puit.
1	-	-	O	_
2	le	le	O	_
3	bornage	bornage	O	_
4	d'	de	O	_
5	un	un	O	_
6	périmètre	périmètre	O	_
7	de	de	O	_
8	protection	protection	O	_
9	dans	dans	O	_
10	lequel	lequel	O	_
11	le	le	O	_
12	stockage	stockage	O	_
13	de	de	O	_
14	matériel	matériel	O	_
15	lourd	lourd	O	_
16	et	et	O	_
17	la	le	O	_
18	construction	construction	O	_
19	sont	être	O	_
20	interdits	interdire	O	_
21	compte	compte	O	_
22	tenu	tenir	O	_
23	du	de	O	_
24	risque	risque	O	_
25	d'	de	O	_
26	éffondrement	éffondrement	O	_
27	du	de	O	_
28	puit	puit	O	_
29	.	.	O	_


#- réfection de la dalle de béton
1	-	-	O	_
2	réfection	réfection	O	_
3	de	de	O	_
4	la	le	O	_
5	dalle	dalle	O	_
6	de	de	O	_
7	béton	béton	O	_


#A la demande de l’Etat, le BRGM a racheté les parcelles du site du puits VI en septembre 2010 pour mettre le site en sécurité.
1	A	à	O	_
2	la	le	O	_
3	demande	demande	O	_
4	de	de	O	_
5	l’	l’	O	_
6	Etat	etat	O	_
7	,	,	O	_
8	le	le	BI	_
9	BRGM	BRGM	EI	_
10	a	avoir	O	_
11	racheté	racheter	O	_
12	les	le	O	_
13	parcelles	parcelle	O	_
14	du	de	O	_
15	site	site	O	_
16	du	de	O	_
17	puits	puits	O	_
18	VI	VI	O	_
19	en	en	O	_
20	septembre	septembre	O	_
21	2010	2010	O	_
22	pour	pour	O	_
23	mettre	mettre	O	_
24	le	le	O	_
25	site	site	O	_
26	en	en	O	_
27	sécurité	sécurité	O	_
28	.	.	O	_


#Les travaux, confiés au BRGM/DRP/DPSM, ont consisté en la démolition des bâtiments, l’excavation de la dalle du puits, le déport et la mise en conformité de l’exutoire d’après la note « Instruction exutoires de gaz de mine 01/2009 – Analyse de risque et principes  d’installation » et la pose d’une clôture en périphérie de la propriété.
1	Les	le	O	_
2	travaux	travail	O	_
3	,	,	O	_
4	confiés	confier	O	_
5	au	au	O	_
6	BRGM	BRGM	BI	_
7	/	/	EI	_
8	DRP	DRP	EI	_
9	/	/	O	_
10	DPSM	DPSM	O	_
11	,	,	O	_
12	ont	avoir	O	_
13	consisté	consister	O	_
14	en	en	O	_
15	la	le	O	_
16	démolition	démolition	O	_
17	des	de	O	_
18	bâtiments	bâtiment	O	_
19	,	,	O	_
20	l’	l’	O	_
21	excavation	excavation	O	_
22	de	de	O	_
23	la	le	O	_
24	dalle	dalle	O	_
25	du	de	O	_
26	puits	puits	O	_
27	,	,	O	_
28	le	le	O	_
29	déport	déport	O	_
30	et	et	O	_
31	la	le	O	_
32	mise	mise	O	_
33	en	en	O	_
34	conformité	conformité	O	_
35	de	de	O	_
36	l’	l’	O	_
37	exutoire	exutoire	O	_
38	d’	d’	O	_
39	après	après	O	_
40	la	le	O	_
41	note	note	O	_
42	«	«	O	_
43	Instruction	instruction	O	_
44	exutoires	exutoire	O	_
45	de	de	O	_
46	gaz	gaz	O	_
47	de	de	O	_
48	mine	mine	O	_
49	01/2009	01/2009	O	_
50	–	–	O	_
51	Analyse	analyse	O	_
52	de	de	O	_
53	risque	risque	O	_
54	et	et	O	_
55	principes	principe	O	_
56	 	 	O	_
57	d’	d’	O	_
58	installation	installation	O	_
59	»	»	O	_
60	et	et	O	_
61	la	le	O	_
62	pose	pose	O	_
63	d’	d’	O	_
64	une	un	O	_
65	clôture	clôture	O	_
66	en	en	O	_
67	périphérie	périphérie	O	_
68	de	de	O	_
69	la	le	O	_
70	propriété	propriété	O	_
71	.	.	O	_


#Le BRGM/DRP/DPSM a également réalisé des travaux d’instrumentation du puits en 2011, par la mise en place d’une sonde piézométrique associée à un automate de télégestion et de transmission, pour suivre l’évolution du réservoir minier.
1	Le	le	BI	_
2	BRGM	BRGM	EI	_
3	/	/	EI	_
4	DRP	DRP	EI	_
5	/	/	EI	_
6	DPSM	DPSM	EI	_
7	a	avoir	O	_
8	également	également	O	_
9	réalisé	réaliser	O	_
10	des	un	O	_
11	travaux	travail	O	_
12	d’	d’	O	_
13	instrumentation	instrumentation	O	_
14	du	de	O	_
15	puits	puits	O	_
16	en	en	O	_
17	2011	2011	O	_
18	,	,	O	_
19	par	par	O	_
20	la	le	O	_
21	mise	mise	O	_
22	en	en	O	_
23	place	place	O	_
24	d’	d’	O	_
25	une	un	O	_
26	sonde	sonde	O	_
27	piézométrique	piézométrique	O	_
28	associée	associer	O	_
29	à	à	O	_
30	un	un	O	_
31	automate	automate	O	_
32	de	de	O	_
33	télégestion	télégestion	O	_
34	et	et	O	_
35	de	de	O	_
36	transmission	transmission	O	_
37	,	,	O	_
38	pour	pour	O	_
39	suivre	suivre	O	_
40	l’	l’	O	_
41	évolution	évolution	O	_
42	du	de	O	_
43	réservoir	réservoir	O	_
44	minier	minier	O	_
45	.	.	O	_


#En vertu de l’arrêté ministériel N°DEVP1103742A du 13 avril 2011 portant notification de la liste des installations, des équipements de surveillance et de prévention des risques miniers gérés par le BRGM, les puits de mines du secteur de Pechelbronn font l’objet d’une surveillance annuelle.
1	En	en	O	_
2	vertu	vertu	O	_
3	de	de	O	_
4	l’	l’	O	_
5	arrêté	arrêté	O	_
6	ministériel	ministériel	O	_
7	N	n	O	_
8	°	degré	O	_
9	DEVP1103742A	devp1103742a	O	_
10	du	de	O	_
11	13	13	O	_
12	avril	avril	O	_
13	2011	2011	O	_
14	portant	porter	O	_
15	notification	notification	O	_
16	de	de	O	_
17	la	le	O	_
18	liste	liste	O	_
19	des	de	O	_
20	installations	installation	O	_
21	,	,	O	_
22	des	de	O	_
23	équipements	équipement	O	_
24	de	de	O	_
25	surveillance	surveillance	O	_
26	et	et	O	_
27	de	de	O	_
28	prévention	prévention	O	_
29	des	de	O	_
30	risques	risque	O	_
31	miniers	minier	O	_
32	gérés	gérer	O	_
33	par	par	O	_
34	le	le	BI	_
35	BRGM	BRGM	EI	_
36	,	,	O	_
37	les	le	O	_
38	puits	puits	O	_
39	de	de	O	_
40	mines	mine	O	_
41	du	de	O	_
42	secteur	secteur	O	_
43	de	de	O	_
44	Pechelbronn	Pechelbronn	O	_
45	font	faire	O	_
46	l’	l’	O	_
47	objet	objet	O	_
48	d’	d’	O	_
49	une	un	O	_
50	surveillance	surveillance	O	_
51	annuelle	annuel	O	_
52	.	.	O	_


#Le principe de la surveillance est basé sur l’observation d’éventuelles fissures de la dalle en tête de puits et de désordre de sol dans la zone d’aléa de 20m de rayon autour de l’axe du puits VI.
1	Le	le	O	_
2	principe	principe	O	_
3	de	de	O	_
4	la	le	O	_
5	surveillance	surveillance	O	_
6	est	être	O	_
7	basé	baser	O	_
8	sur	sur	O	_
9	l’	l’	O	_
10	observation	observation	O	_
11	d’	d’	O	_
12	éventuelles	éventuel	O	_
13	fissures	fissure	O	_
14	de	de	O	_
15	la	le	O	_
16	dalle	dalle	O	_
17	en	en	O	_
18	tête	tête	O	_
19	de	de	O	_
20	puits	puits	O	_
21	et	et	O	_
22	de	de	O	_
23	désordre	désordre	O	_
24	de	de	O	_
25	sol	sol	O	_
26	dans	dans	O	_
27	la	le	O	_
28	zone	zone	O	_
29	d’	d’	O	_
30	aléa	aléa	O	_
31	de	de	O	_
32	20	20	O	_
33	m	m	O	_
34	de	de	O	_
35	rayon	rayon	O	_
36	autour	autour	O	_
37	de	de	O	_
38	l’	l’	O	_
39	axe	axe	O	_
40	du	de	O	_
41	puits	puits	O	_
42	VI	vi	O	_
43	.	.	O	_


#Les opérations de maintenance consistent en un désherbage et un débroussaillage périodique de l’accès, ainsi que l’entretien de la clôture et du portail.
1	Les	le	O	_
2	opérations	opération	O	_
3	de	de	O	_
4	maintenance	maintenance	O	_
5	consistent	consister	O	_
6	en	en	O	_
7	un	un	O	_
8	désherbage	désherbage	O	_
9	et	et	O	_
10	un	un	O	_
11	débroussaillage	débroussaillage	O	_
12	périodique	périodique	O	_
13	de	de	O	_
14	l’	l’	O	_
15	accès	accès	O	_
16	,	,	O	_
17	ainsi	ainsi	O	_
18	que	que	O	_
19	l’	l’	O	_
20	entretien	entretien	O	_
21	de	de	O	_
22	la	le	O	_
23	clôture	clôture	O	_
24	et	et	O	_
25	du	de	O	_
26	portail	portail	O	_
27	.	.	O	_


#En vertu de l’arrêté ministériel N°DEPV1103744A du 13 avril 2011 portant notification de la liste des installations, des équipements de surveillance et de prévention des risques miniers gérés par le BRGM, les exutoires de gaz de mine du secteur de Pechelbronn font l’objet d’une surveillance annuelle.
1	En	en	O	_
2	vertu	vertu	O	_
3	de	de	O	_
4	l’	l’	O	_
5	arrêté	arrêté	O	_
6	ministériel	ministériel	O	_
7	N	n	O	_
8	°	degré	O	_
9	DEPV1103744A	depv1103744a	O	_
10	du	de	O	_
11	13	13	O	_
12	avril	avril	O	_
13	2011	2011	O	_
14	portant	porter	O	_
15	notification	notification	O	_
16	de	de	O	_
17	la	le	O	_
18	liste	liste	O	_
19	des	de	O	_
20	installations	installation	O	_
21	,	,	O	_
22	des	de	O	_
23	équipements	équipement	O	_
24	de	de	O	_
25	surveillance	surveillance	O	_
26	et	et	O	_
27	de	de	O	_
28	prévention	prévention	O	_
29	des	de	O	_
30	risques	risque	O	_
31	miniers	minier	O	_
32	gérés	gérer	O	_
33	par	par	O	_
34	le	le	BI	_
35	BRGM	BRGM	EI	_
36	,	,	O	_
37	les	le	O	_
38	exutoires	exutoire	O	_
39	de	de	O	_
40	gaz	gaz	O	_
41	de	de	O	_
42	mine	mine	O	_
43	du	de	O	_
44	secteur	secteur	O	_
45	de	de	O	_
46	Pechelbronn	Pechelbronn	O	_
47	font	faire	O	_
48	l’	l’	O	_
49	objet	objet	O	_
50	d’	d’	O	_
51	une	un	O	_
52	surveillance	surveillance	O	_
53	annuelle	annuel	O	_
54	.	.	O	_


#Ainsi, cet exutoire de gaz de mine fait l’objet d’un entretien semestriel effectué par un personnel qualifié et habilité ISMATEX.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	cet	ce	O	_
4	exutoire	exutoire	O	_
5	de	de	O	_
6	gaz	gaz	O	_
7	de	de	O	_
8	mine	mine	O	_
9	fait	faire	O	_
10	l’	l’	O	_
11	objet	objet	O	_
12	d’	d’	O	_
13	un	un	O	_
14	entretien	entretien	O	_
15	semestriel	semestriel	O	_
16	effectué	effectuer	O	_
17	par	par	O	_
18	un	un	O	_
19	personnel	personnel	O	_
20	qualifié	qualifié	O	_
21	et	et	O	_
22	habilité	habiliter	O	_
23	ISMATEX	ISMATEX	EI	_
24	.	.	O	_


#Celui-ci consiste en la vérification d’absence de défauts, au nettoyage et au remplacement, le cas échéant, de tous les composants ayant une influence sur le fonctionnement.
1	Celui	celui	O	_
2	-	-	O	_
3	ci	ci	O	_
4	consiste	consiste	O	_
5	en	en	O	_
6	la	le	O	_
7	vérification	vérification	O	_
8	d’	d’	O	_
9	absence	absence	O	_
10	de	de	O	_
11	défauts	défaut	O	_
12	,	,	O	_
13	au	au	O	_
14	nettoyage	nettoyage	O	_
15	et	et	O	_
16	au	au	O	_
17	remplacement	remplacement	O	_
18	,	,	O	_
19	le	le	O	_
20	cas	cas	O	_
21	échéant	échéant	O	_
22	,	,	O	_
23	de	de	O	_
24	tous	tout	O	_
25	les	le	O	_
26	composants	composant	O	_
27	ayant	avoir	O	_
28	une	un	O	_
29	influence	influence	O	_
30	sur	sur	O	_
31	le	le	O	_
32	fonctionnement	fonctionnement	O	_
33	.	.	O	_


#67.0061
#Cette société fait partie du complexe du Port aux Pétroles de Strasbourg.
1	Cette	ce	O	_
2	société	société	O	_
3	fait	faire	O	_
4	partie	partie	O	_
5	du	de	O	_
6	complexe	complexe	O	_
7	du	de	O	_
8	Port	port	BI	_
9	aux	à	II	_
10	Pétroles	pétrole	II	_
11	de	de	II	_
12	Strasbourg	Strasbourg	EI	_
13	.	.	O	_


#Elle est toujours en activité.
1	Elle	lui	O	_
2	est	être	O	_
3	toujours	toujours	O	_
4	en	en	O	_
5	activité	activité	O	_
6	.	.	O	_


#Le site du Complexe du Port aux Pétroles a été créé en 1923.
1	Le	le	O	_
2	site	site	O	_
3	du	de	O	_
4	Complexe	complexe	O	_
5	du	de	O	_
6	Port	port	O	_
7	aux	à	O	_
8	Pétroles	pétrole	BS	_
9	a	avoir	O	_
10	été	être	O	_
11	créé	créer	O	_
12	en	en	O	_
13	1923	1923	O	_
14	.	.	O	_


#Zone d'alimentation en carburant des sous-marins allemands pendant la seconde guerre mondiale, les bombardements ont grandement contribués au déversement d'hydrocarbures dans les sols.
1	Zone	zone	O	_
2	d'	de	O	_
3	alimentation	alimentation	O	_
4	en	en	O	_
5	carburant	carburant	O	_
6	des	de	O	_
7	sous-marins	sous-marin	O	_
8	allemands	allemand	O	_
9	pendant	pendant	O	_
10	la	le	O	_
11	seconde	second	O	_
12	guerre	guerre	O	_
13	mondiale	mondial	O	_
14	,	,	O	_
15	les	le	O	_
16	bombardements	bombardement	O	_
17	ont	avoir	O	_
18	grandement	grandement	O	_
19	contribués	contribuer	O	_
20	au	au	O	_
21	déversement	déversement	O	_
22	d'	de	O	_
23	hydrocarbures	hydrocarbure	BS	_
24	dans	dans	O	_
25	les	le	O	_
26	sols	sol	O	_
27	.	.	O	_


#Ainsi, la majeure partie de la pollution du site du Complexe du Port aux Pétroles est d'origine historique.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	la	le	O	_
4	majeure	majeur	O	_
5	partie	partie	O	_
6	de	de	O	_
7	la	le	O	_
8	pollution	pollution	O	_
9	du	de	O	_
10	site	site	O	_
11	du	de	O	_
12	Complexe	complexe	O	_
13	du	de	O	_
14	Port	port	O	_
15	aux	à	O	_
16	Pétroles	pétrole	BS	_
17	est	être	O	_
18	d'	de	O	_
19	origine	origine	O	_
20	historique	historique	O	_
21	.	.	O	_


#De plus, un déversement accidentel de 300 m3 de fuel en 1986 a eu lieu.
1	De	de	O	_
2	plus	plus	O	_
3	,	,	O	_
4	un	un	O	_
5	déversement	déversement	O	_
6	accidentel	accidentel	O	_
7	de	de	O	_
8	300	300	O	_
9	m3	m3	O	_
10	de	de	O	_
11	fuel	fuel	BU	_
12	en	en	O	_
13	1986	1986	O	_
14	a	avoir	O	_
15	eu	avoir	O	_
16	lieu	lieu	O	_
17	.	.	O	_


#Un pompage suivi d'un traitement biologique ont été mis en place, sans que cela ait pu résorber entièrement la pollution.
1	Un	un	O	_
2	pompage	pompage	O	_
3	suivi	suivre	O	_
4	d'	de	O	_
5	un	un	O	_
6	traitement	traitement	O	_
7	biologique	biologique	O	_
8	ont	avoir	O	_
9	été	être	O	_
10	mis	mettre	O	_
11	en	en	O	_
12	place	place	O	_
13	,	,	O	_
14	sans	sans	O	_
15	que	que	O	_
16	cela	cela	O	_
17	ait	avoir	O	_
18	pu	pouvoir	O	_
19	résorber	résorber	O	_
20	entièrement	entièrement	O	_
21	la	le	O	_
22	pollution	pollution	O	_
23	.	.	O	_


#Les inventaires des stocks d'hydrocarbures du dépôt font apparaître en septembre 1987 un manque de fioul de 65 m3.
1	Les	le	O	_
2	inventaires	inventaire	O	_
3	des	de	O	_
4	stocks	stock	O	_
5	d'	de	O	_
6	hydrocarbures	hydrocarbure	BS	_
7	du	de	O	_
8	dépôt	dépôt	O	_
9	font	faire	O	_
10	apparaître	apparaître	O	_
11	en	en	O	_
12	septembre	septembre	O	_
13	1987	1987	O	_
14	un	un	O	_
15	manque	manque	O	_
16	de	de	O	_
17	fioul	fioul	BU	_
18	de	de	O	_
19	65	65	O	_
20	m3	m3	O	_
21	.	.	O	_


#Des compléments d'investigations ont été demandés début 2003 pour confirmer ou infirmer les constatations antérieures.
1	Des	un	O	_
2	compléments	complément	O	_
3	d'	de	O	_
4	investigations	investigation	O	_
5	ont	avoir	O	_
6	été	être	O	_
7	demandés	demander	O	_
8	début	début	O	_
9	2003	2003	O	_
10	pour	pour	O	_
11	confirmer	confirmer	O	_
12	ou	ou	O	_
13	infirmer	infirmer	O	_
14	les	le	O	_
15	constatations	constatation	O	_
16	antérieures	antérieur	O	_
17	.	.	O	_


#Le dossier remis en novembre 2003 montre que les investigations menées ont révélé l'absence d'hydrocarbures au sein des eaux souterraines.
1	Le	le	O	_
2	dossier	dossier	O	_
3	remis	remettre	O	_
4	en	en	O	_
5	novembre	novembre	O	_
6	2003	2003	O	_
7	montre	montre	O	_
8	que	que	O	_
9	les	le	O	_
10	investigations	investigation	O	_
11	menées	mener	O	_
12	ont	avoir	O	_
13	révélé	révéler	O	_
14	l'	le	O	_
15	absence	absence	O	_
16	d'	de	O	_
17	hydrocarbures	hydrocarbure	BS	_
18	au	au	O	_
19	sein	sein	O	_
20	des	de	O	_
21	eaux	eau	O	_
22	souterraines	souterrain	O	_
23	.	.	O	_


#Ces observations permettent de conclure à une résorption totale de pollution.
1	Ces	ce	O	_
2	observations	observation	O	_
3	permettent	permettre	O	_
4	de	de	O	_
5	conclure	conclure	O	_
6	à	à	O	_
7	une	un	O	_
8	résorption	résorption	O	_
9	totale	total	O	_
10	de	de	O	_
11	pollution	pollution	O	_
12	.	.	O	_


#La teneur en hydrocarbures totaux au droit de P18 et P20 dépassent la limite de qualité des eaux brutes destinées à la consommation humaine pour le premier semestre 2012.
1	La	le	O	_
2	teneur	teneur	O	_
3	en	en	O	_
4	hydrocarbures	hydrocarbure	BS	_
5	totaux	total	ES	_
6	au	au	O	_
7	droit	droit	O	_
8	de	de	O	_
9	P18	p18	O	_
10	et	et	O	_
11	P20	p20	O	_
12	dépassent	dépasser	O	_
13	la	le	O	_
14	limite	limite	O	_
15	de	de	O	_
16	qualité	qualité	O	_
17	des	de	O	_
18	eaux	eau	O	_
19	brutes	brut	O	_
20	destinées	destiner	O	_
21	à	à	O	_
22	la	le	O	_
23	consommation	consommation	O	_
24	humaine	humain	O	_
25	pour	pour	O	_
26	le	le	O	_
27	premier	premier	O	_
28	semestre	semestre	O	_
29	2012	2012	O	_
30	.	.	O	_


#Elle atteint respectivement 5660µg/l et 2480µg/l.
1	Elle	lui	O	_
2	atteint	atteindre	O	_
3	respectivement	respectivement	O	_
4	5660µg	5660µg	O	_
5	/	sur	O	_
6	l	l	O	_
7	et	et	O	_
8	2480µg	2480µg	O	_
9	/	sur	O	_
10	l.	l.	O	_


#Pour le second semestre 2012 la teneur en hydrocarbures sur le P18 atteint 6102µg/l
1	Pour	pour	O	_
2	le	le	O	_
3	second	second	O	_
4	semestre	semestre	O	_
5	2012	2012	O	_
6	la	le	O	_
7	teneur	teneur	O	_
8	en	en	O	_
9	hydrocarbures	hydrocarbure	BS	_
10	sur	sur	O	_
11	le	le	O	_
12	P18	p18	O	_
13	atteint	atteindre	O	_
14	6102µg	6102µg	O	_
15	/	sur	O	_
16	l	l	O	_


#68.0033
#La société UNIVAR, anciennement LAMBERT RIVIERE, réalisait le stockage et la commercialisation de produits chimiques en vrac et en fûts sur le site de Riedisheim.
1	La	le	BI	_
2	société	société	II	_
3	UNIVAR	UNIVAR	EI	_
4	,	,	O	_
5	anciennement	anciennement	O	_
6	LAMBERT	LAMBERT	EI	_
7	RIVIERE	RIVIERE	EI	_
8	,	,	O	_
9	réalisait	réaliser	O	_
10	le	le	O	_
11	stockage	stockage	O	_
12	et	et	O	_
13	la	le	O	_
14	commercialisation	commercialisation	O	_
15	de	de	O	_
16	produits	produit	BU	_
17	chimiques	chimique	EU	_
18	en	en	O	_
19	vrac	vrac	O	_
20	et	et	O	_
21	en	en	O	_
22	fûts	fût	O	_
23	sur	sur	O	_
24	le	le	O	_
25	site	site	O	_
26	de	de	O	_
27	Riedisheim	Riedisheim	O	_
28	.	.	O	_


#Les produits étaient nombreux et variés; ils comprenaient principalement des solvants organochlorés, des hydrocarbures, des alcools et des cétones.
1	Les	le	O	_
2	produits	produit	O	_
3	étaient	être	O	_
4	nombreux	nombreux	O	_
5	et	et	O	_
6	variés	varier	O	_
7	;	;	O	_
8	ils	il	O	_
9	comprenaient	comprendre	O	_
10	principalement	principalement	O	_
11	des	un	O	_
12	solvants	solvant	BS	_
13	organochlorés	organochloré	BS	_
14	,	,	O	_
15	des	un	O	_
16	hydrocarbures	hydrocarbure	BS	_
17	,	,	O	_
18	des	un	O	_
19	alcools	alcool	BS	_
20	et	et	O	_
21	des	un	O	_
22	cétones	cétone	BS	_
23	.	.	O	_


#Du fait de ces activités, le sols et la nappe sont pollués par des solvants chlorés et des hydrocarbures.
1	Du	de	O	_
2	fait	fait	O	_
3	de	de	O	_
4	ces	ce	O	_
5	activités	activité	O	_
6	,	,	O	_
7	le	le	O	_
8	sols	sol	O	_
9	et	et	O	_
10	la	le	O	_
11	nappe	nappe	O	_
12	sont	être	O	_
13	pollués	polluer	O	_
14	par	par	O	_
15	des	un	O	_
16	solvants	solvant	BU	_
17	chlorés	chlorer	EU	_
18	et	et	O	_
19	des	un	O	_
20	hydrocarbures	hydrocarbure	BS	_
21	.	.	O	_


#Ce site est situé dans un environnement mixte composé d'entreprise et de maisons individuelles, le long du canal du Rhone au Rhin.
1	Ce	ce	O	_
2	site	site	O	_
3	est	être	O	_
4	situé	situer	O	_
5	dans	dans	O	_
6	un	un	O	_
7	environnement	environnement	O	_
8	mixte	mixte	O	_
9	composé	composer	O	_
10	d'	de	O	_
11	entreprise	entreprise	O	_
12	et	et	O	_
13	de	de	O	_
14	maisons	maison	O	_
15	individuelles	individuel	O	_
16	,	,	O	_
17	le	le	O	_
18	long	long	O	_
19	du	de	O	_
20	canal	canal	O	_
21	du	de	O	_
22	Rhone	Rhone	O	_
23	au	au	O	_
24	Rhin	Rhin	O	_
25	.	.	O	_


#A partir de l'étude réalisé par un bureau d'étude indiquant l'étendue de la pollution des sols par des solvants chlorés et des hydrocarbures, le préfet a pris un arrêté préfectoral en date du 13 mai 1996 prescrivant la réalisation de la décontamination du sol par extraction des composés organiques volatils ( par venting) et l'aménagement du dépôt d'hydrocarbures ainsi qu'un contrôle de la qualité des eaux souterraines.
1	A	à	O	_
2	partir	partir	O	_
3	de	de	O	_
4	l'	le	O	_
5	étude	étude	O	_
6	réalisé	réaliser	O	_
7	par	par	O	_
8	un	un	O	_
9	bureau	bureau	O	_
10	d'	de	O	_
11	étude	étude	O	_
12	indiquant	indiquer	O	_
13	l'	le	O	_
14	étendue	étendue	O	_
15	de	de	O	_
16	la	le	O	_
17	pollution	pollution	O	_
18	des	de	O	_
19	sols	sol	O	_
20	par	par	O	_
21	des	un	O	_
22	solvants	solvant	BS	_
23	chlorés	chlorer	ES	_
24	et	et	O	_
25	des	un	O	_
26	hydrocarbures	hydrocarbure	BS	_
27	,	,	O	_
28	le	le	BI	_
29	préfet	préfet	EI	_
30	a	avoir	O	_
31	pris	prendre	O	_
32	un	un	O	_
33	arrêté	arrêté	O	_
34	préfectoral	préfectoral	O	_
35	en	en	O	_
36	date	date	O	_
37	du	de	O	_
38	13	13	O	_
39	mai	mai	O	_
40	1996	1996	O	_
41	prescrivant	prescrire	O	_
42	la	le	O	_
43	réalisation	réalisation	O	_
44	de	de	O	_
45	la	le	O	_
46	décontamination	décontamination	O	_
47	du	de	O	_
48	sol	sol	O	_
49	par	par	O	_
50	extraction	extraction	O	_
51	des	de	O	_
52	composés	composé	BS	_
53	organiques	organique	ES	_
54	volatils	volatil	ES	_
55	(	(	O	_
56	par	par	O	_
57	venting	venting	O	_
58	)	)	O	_
59	et	et	O	_
