
#13.0076
#EUROCOPTER ( ex SNIAS ) à Marignane -13-
1	EUROCOPTER	EUROCOPTER	EI	_
15	2005	2005	O	_
16	,	,	O	_
17	une	un	O	_
18	unité	unité	O	_
19	de	de	O	_
20	traitement	traitement	O	_
21	mobile	mobile	O	_
22	des	de	O	_
23	eaux	eau	O	_
24	est	être	O	_
25	installée	installer	O	_
26	en	en	O	_
27	attendant	attendre	O	_
28	la	le	O	_
29	mise	mise	O	_
30	en	en	O	_
31	place	place	O	_
32	d'	de	O	_
33	une	un	O	_
34	nouvelle	nouveau	O	_
35	unité	unité	O	_
36	fixe(fin	fixe(fin	O	_
37	d'	de	O	_
38	année	année	O	_
39	2007	2007	O	_
40	)	)	O	_
41	.	.	O	_


#Une étude d'exposition - santé a été réalisée afin de confirmer la compatibilité avec les seuils de fonds de fouilles après dépollution ;  les niveaux de teneurs résiduelles en fond de zones excavées ont fait l'objet d'un avis du BRGM.
1	Une	un	O	_
2	étude	étude	O	_
3	d'	de	O	_
4	exposition	exposition	O	_
5	-	-	O	_
6	santé	santé	O	_
7	a	avoir	O	_
8	été	être	O	_
9	réalisée	réaliser	O	_
10	afin	afin	O	_
11	de	de	O	_
12	confirmer	confirmer	O	_
13	la	le	O	_
14	compatibilité	compatibilité	O	_
15	avec	avec	O	_
16	les	le	O	_
17	seuils	seuil	O	_
18	de	de	O	_
19	fonds	fonds	O	_
20	de	de	O	_
21	fouilles	fouille	O	_
22	après	après	O	_
23	dépollution	dépollution	O	_
24	;	;	O	_
25	 	 	O	_
26	les	le	O	_
27	niveaux	niveau	O	_
28	de	de	O	_
29	teneurs	teneur	O	_
30	résiduelles	résiduel	O	_
31	en	en	O	_
32	fond	fond	O	_
33	de	de	O	_
34	zones	zone	O	_
35	excavées	excaver	O	_
36	ont	avoir	O	_
37	fait	faire	O	_
38	l'	le	O	_
39	objet	objet	O	_
40	d'	de	O	_
41	un	un	O	_
42	avis	avis	O	_
43	du	de	BI	_
44	BRGM	BRGM	EI	_
45	.	.	O	_


#Suite aux recommandations de cette dernière étude, le  suivi des eaux souterraines réalisé au droit du site,démarré pendant les études et travaux ,a été élargi à la qualité des eaux de surfaces (eaux de l'Arc, eaux du Verdalaï et eaux de la Foux)  à l'extérieur de l'emprise du site.
1	Suite	suite	O	_
2	aux	aux	O	_
3	recommandations	recommandation	O	_
4	de	de	O	_
5	cette	ce	O	_
6	dernière	dernier	O	_
7	étude	étude	O	_
8	,	,	O	_
9	le	le	O	_
10	 	 	O	_
11	suivi	suivi	O	_
12	des	de	O	_
13	eaux	eau	O	_
14	souterraines	souterrain	O	_
15	réalisé	réaliser	O	_
16	au	au	O	_
17	droit	droit	O	_
18	du	de	O	_
19	site	site	O	_
20	,	,	O	_
21	démarré	démarrer	O	_
22	pendant	pendant	O	_
23	les	le	O	_
24	études	étude	O	_
25	et	et	O	_
26	travaux	travail	O	_
27	,	,	O	_
28	a	avoir	O	_
29	été	être	O	_
30	élargi	élargir	O	_
31	à	à	O	_
32	la	le	O	_
33	qualité	qualité	O	_
34	des	de	O	_
35	eaux	eau	O	_
36	de	de	O	_
37	surfaces	surface	O	_
38	(	(	O	_
39	eaux	eau	O	_
40	de	de	O	_
41	l'	le	O	_
42	Arc	arc	O	_
43	,	,	O	_
44	eaux	eau	O	_
45	du	de	O	_
46	Verdalaï	Verdalaï	O	_
47	et	et	O	_
48	eaux	eau	O	_
49	de	de	BI	_
50	la	le	BI	_
51	Foux	Foux	EI	_
52	)	)	O	_
53	 	 	O	_
54	à	à	O	_
55	l'	le	O	_
56	extérieur	extérieur	O	_
57	de	de	O	_
58	l'	le	O	_
59	emprise	emprise	O	_
60	du	de	O	_
61	site	site	O	_
62	.	.	O	_


#Le coût total des études et travaux s'est élevé à 6,8 MF.
1	Le	le	O	_
2	coût	coût	O	_
3	total	total	O	_
4	des	de	O	_
5	études	étude	O	_
6	et	et	O	_
7	travaux	travail	O	_
8	s'	se	O	_
9	est	être	O	_
10	élevé	élever	O	_
11	à	à	O	_
12	6,8	6,8	O	_
13	MF	mf	O	_
14	.	.	O	_


#A la suite de ces travaux, le site est repris le 30/04/2002 par AVENTIS AGRICULTURE (nouveau propriétaire) qui poursuit la remise en état du site.
1	A	à	O	_
2	la	le	O	_
3	suite	suite	O	_
4	de	de	O	_
5	ces	ce	O	_
6	travaux	travail	O	_
7	,	,	O	_
8	le	le	O	_
9	site	site	O	_
10	est	être	O	_
11	repris	reprendre	O	_
12	le	le	O	_
13	30/04/2002	30/04/2002	O	_
14	par	par	O	_
15	AVENTIS	AVENTIS	BI	_
16	AGRICULTURE	AGRICULTURE	EI	_
17	(	(	O	_
18	nouveau	nouveau	O	_
19	propriétaire	propriétaire	O	_
20	)	)	O	_
21	qui	qui	O	_
22	poursuit	poursuivre	O	_
23	la	le	O	_
24	remise	remise	O	_
25	en	en	O	_
26	état	état	O	_
27	du	de	O	_
28	site	site	O	_
29	.	.	O	_


#Une nouvelle EDR remise début 2007.
1	Une	un	O	_
2	nouvelle	nouveau	O	_
3	EDR	edr	O	_
4	remise	remettre	O	_
5	début	début	O	_
6	2007	2007	O	_
7	.	.	O	_


#Durant l'année 2008, des démolitions d'anciens bâtiments sur site (emprise industrielle)  ont été  effectués.
1	Durant	durant	O	_
2	l'	le	O	_
3	année	année	O	_
4	2008	2008	O	_
5	,	,	O	_
6	des	un	O	_
7	démolitions	démolition	O	_
8	d'	de	O	_
9	anciens	ancien	O	_
10	bâtiments	bâtiment	O	_
11	sur	sur	O	_
12	site	site	O	_
13	(	(	O	_
14	emprise	emprise	O	_
15	industrielle	industriel	O	_
16	)	)	O	_
17	 	 	O	_
18	ont	avoir	O	_
19	été	être	O	_
20	 	 	O	_
21	effectués	effectuer	O	_
22	.	.	O	_


#De plus, un retrait partiel des réseaux est réalisé en 2010.
1	De	de	O	_
2	plus	plus	O	_
3	,	,	O	_
4	un	un	O	_
5	retrait	retrait	O	_
6	partiel	partiel	O	_
7	des	de	O	_
8	réseaux	réseau	O	_
9	est	être	O	_
10	réalisé	réaliser	O	_
11	en	en	O	_
12	2010	2010	O	_
13	.	.	O	_


#Une surveillance par 13 piézomètres des nappes superficielles et profondes est en place.
1	Une	un	O	_
2	surveillance	surveillance	O	_
3	par	par	O	_
4	13	13	O	_
5	piézomètres	piézomètre	O	_
6	des	de	O	_
7	nappes	nappe	O	_
8	superficielles	superficiel	O	_
9	et	et	O	_
10	profondes	profond	O	_
11	est	être	O	_
12	en	en	O	_
13	place	place	O	_
14	.	.	O	_


#Mesures trimestrielles puis semestrielles depuis 2007(AP du 26/05/2000).
1	Mesures	mesure	O	_
2	trimestrielles	trimestriel	O	_
3	puis	puis	O	_
4	semestrielles	semestriel	O	_
5	depuis	depuis	O	_
6	2007(AP	2007(ap	O	_
7	du	de	O	_
8	26/05/2000	26/05/2000	O	_
9	)	)	O	_
10	.	.	O	_


#Depuis une dizaine d'années, les concentrations en pesticides et hydrocarbures sont en décroissance.
1	Depuis	depuis	O	_
2	une	un	O	_
3	dizaine	dizaine	O	_
4	d'	de	O	_
5	années	année	O	_
6	,	,	O	_
7	les	le	O	_
8	concentrations	concentration	O	_
9	en	en	O	_
10	pesticides	pesticide	BS	_
11	et	et	O	_
12	hydrocarbures	hydrocarbure	BS	_
13	sont	être	O	_
14	en	en	O	_
15	décroissance	décroissance	O	_
16	.	.	O	_


#Des investigations complémentaires sont réalisées en  2009, 2011, 2012 et 2013: Il est ainsi identifié des zones à traiter.
1	Des	un	O	_
2	investigations	investigation	O	_
3	complémentaires	complémentaire	O	_
4	sont	être	O	_
5	réalisées	réaliser	O	_
6	en	en	O	_
7	 	 	O	_
8	2009	2009	O	_
9	,	,	O	_
10	2011	2011	O	_
11	,	,	O	_
12	2012	2012	O	_
13	et	et	O	_
14	2013	2013	O	_
15	:	:	O	_
16	Il	il	O	_
17	est	être	O	_
18	ainsi	ainsi	O	_
19	identifié	identifier	O	_
20	des	un	O	_
21	zones	zone	O	_
22	à	à	O	_
23	traiter	traiter	O	_
24	.	.	O	_


#En 2013 un plan de gestion prévoit une réhabilitation de ces zones identifiées réalisée entre mai 2014 et février 2016 et conformément à l'arrêté préfectoral du 3 mars 2014:
1	En	en	O	_
2	2013	2013	O	_
3	un	un	O	_
4	plan	plan	O	_
5	de	de	O	_
6	gestion	gestion	O	_
7	prévoit	prévoir	O	_
8	une	un	O	_
9	réhabilitation	réhabilitation	O	_
10	de	de	O	_
11	ces	ce	O	_
12	zones	zone	O	_
13	identifiées	identifier	O	_
14	réalisée	réaliser	O	_
15	entre	entre	O	_
16	mai	mai	O	_
17	2014	2014	O	_
18	et	et	O	_
19	février	février	O	_
20	2016	2016	O	_
21	et	et	O	_
22	conformément	conformément	O	_
23	à	à	O	_
24	l'	le	O	_
25	arrêté	arrêté	O	_
26	préfectoral	préfectoral	O	_
27	du	de	O	_
28	3	3	O	_
29	mars	mars	O	_
30	2014	2014	O	_
31	:	:	O	_


#-retrait des sources sols concentrées en contaminant;
1	-retrait	-retrait	O	_
2	des	de	O	_
3	sources	source	O	_
4	sols	sol	O	_
5	concentrées	concentrer	O	_
6	en	en	O	_
7	contaminant	contaminer	O	_
8	;	;	O	_


#-retrait des revêtements de surface et des réseaux enterrés;
1	-retrait	-retrait	O	_
2	des	de	O	_
3	revêtements	revêtement	O	_
4	de	de	O	_
5	surface	surface	O	_
6	et	et	O	_
7	des	de	O	_
8	réseaux	réseau	O	_
9	enterrés	enterrer	O	_
10	;	;	O	_


#-démolition des bâtiments restants;
1	-démolition	-démolition	O	_
2	des	de	O	_
3	bâtiments	bâtiment	O	_
4	restants	restant	O	_
5	;	;	O	_


#-reprofilage et réfection de l'intégrité des revêtements de surface;
1	-reprofilage	-reprofilage	O	_
2	et	et	O	_
3	réfection	réfection	O	_
4	de	de	O	_
5	l'	le	O	_
6	intégrité	intégrité	O	_
7	des	de	O	_
8	revêtements	revêtement	O	_
9	de	de	O	_
10	surface	surface	O	_
11	;	;	O	_


#-gestion des matériaux excavés et des déchets;
1	-gestion	-gestion	O	_
2	des	de	O	_
3	matériaux	matériau	O	_
4	excavés	excaver	O	_
5	et	et	O	_
6	des	de	O	_
7	déchets	déchet	O	_
8	;	;	O	_


#-gestion des eaux (pluviales, de fond de fouille, souterraines collectées via les dispositifs de drain existants)
1	-gestion	-gestion	O	_
2	des	de	O	_
3	eaux	eau	O	_
4	(	(	O	_
5	pluviales	pluvial	O	_
6	,	,	O	_
7	de	de	O	_
8	fond	fond	O	_
9	de	de	O	_
10	fouille	fouille	O	_
11	,	,	O	_
12	souterraines	souterrain	O	_
13	collectées	collecter	O	_
14	via	via	O	_
15	les	le	O	_
16	dispositifs	dispositif	O	_
17	de	de	O	_
18	drain	drain	O	_
19	existants	existant	O	_
20	)	)	O	_


#En 2016:  Les travaux de réhabilitation ont donné lieu à un mémoire final de réhabilitation en date du 30 mai 2016 qui contient notamment :
1	En	en	O	_
2	2016	2016	O	_
3	:	:	O	_
4	 	 	O	_
5	Les	le	O	_
6	travaux	travail	O	_
7	de	de	O	_
8	réhabilitation	réhabilitation	O	_
9	ont	avoir	O	_
10	donné	donner	O	_
11	lieu	lieu	O	_
12	à	à	O	_
13	un	un	O	_
14	mémoire	mémoire	O	_
15	final	final	O	_
16	de	de	O	_
17	réhabilitation	réhabilitation	O	_
18	en	en	O	_
19	date	date	O	_
20	du	de	O	_
21	 	 	O	_
22	30	30	O	_
23	mai	mai	O	_
24	2016	2016	O	_
25	qui	qui	O	_
26	contient	contenir	O	_
27	notamment	notamment	O	_
28	 	 	O	_
29	:	:	O	_


#- les usages futurs retenus
1	-	-	O	_
2	les	le	O	_
3	usages	usage	O	_
4	futurs	futur	O	_
5	retenus	retenir	O	_


#- l'analyse finale des risques résiduels
1	-	-	O	_
2	l'	le	O	_
3	analyse	analyse	O	_
4	finale	final	O	_
5	des	de	O	_
6	risques	risque	O	_
7	résiduels	résiduel	O	_


#- la mise en place de restrictions d’usage.
1	-	-	O	_
2	la	le	O	_
3	mise	mise	O	_
4	en	en	O	_
5	place	place	O	_
6	de	de	O	_
7	restrictions	restriction	O	_
8	d’	d’	O	_
9	usage	usage	O	_
10	.	.	O	_


#A ce jour, le PV de constat de travaux a été  transmis à l'exploitant.
1	A	à	O	_
2	ce	ce	O	_
3	jour	jour	O	_
4	,	,	O	_
5	le	le	O	_
6	PV	pv	O	_
7	de	de	O	_
8	constat	constat	O	_
9	de	de	O	_
10	travaux	travail	O	_
11	a	avoir	O	_
12	été	être	O	_
13	 	 	O	_
14	transmis	transmettre	O	_
15	à	à	O	_
16	l'	le	O	_
17	exploitant	exploitant	O	_
18	.	.	O	_


#Il précise d'après les données fournies par Aventis :
1	Il	il	O	_
2	précise	précise	O	_
3	d'	de	O	_
4	après	après	O	_
5	les	le	O	_
6	données	donnée	O	_
7	fournies	fournir	O	_
8	par	par	O	_
9	Aventis	Aventis	O	_
10	:	:	O	_


#-la réalisation des travaux de remise en état conformément aux dispositions prévues par les trois arrêtés préfectoraux encadrant les travaux cités ci-dessus;
1	-la	-la	O	_
2	réalisation	réalisation	O	_
3	des	de	O	_
4	travaux	travail	O	_
5	de	de	O	_
6	remise	remise	O	_
7	en	en	O	_
8	état	état	O	_
9	conformément	conformément	O	_
10	aux	à	O	_
11	dispositions	disposition	O	_
12	prévues	prévoir	O	_
13	par	par	O	_
14	les	le	O	_
15	trois	trois	O	_
16	arrêtés	arrêté	O	_
17	préfectoraux	préfectoral	O	_
18	encadrant	encadrer	O	_
19	les	le	O	_
20	travaux	travail	O	_
21	cités	citer	O	_
22	ci	ci	O	_
23	-	-	O	_
24	dessus	dessus	O	_
25	;	;	O	_


#-l'atténuation de la contamination plus on s’éloigne du site, l'absence de migration significative de pollution, même pendant les travaux.
1	-l'	-l'	O	_
2	atténuation	atténuation	O	_
3	de	de	O	_
4	la	le	O	_
5	contamination	contamination	O	_
6	plus	plus	O	_
7	on	on	O	_
8	s’	s’	O	_
9	éloigne	éloigne	O	_
10	du	de	O	_
11	site	site	O	_
12	,	,	O	_
13	l'	le	O	_
14	absence	absence	O	_
15	de	de	O	_
16	migration	migration	O	_
17	significative	significatif	O	_
18	de	de	O	_
19	pollution	pollution	O	_
20	,	,	O	_
21	même	même	O	_
22	pendant	pendant	O	_
23	les	le	O	_
24	travaux	travail	O	_
25	.	.	O	_


#-l'impossibilité de conclure à une atténuation des concentrations dans le temps pour chaque piézomètre et donc de l'efficacité des travaux de part la réalisation d'une seule campagne de mesures post-travaux (février 2016)  et de part le caractère persistant des pesticides qui ont une cinétique de dégradation lente.
1	-l'	-l'	O	_
2	impossibilité	impossibilité	O	_
3	de	de	O	_
4	conclure	conclure	O	_
5	à	à	O	_
6	une	un	O	_
7	atténuation	atténuation	O	_
8	des	de	O	_
9	concentrations	concentration	O	_
10	dans	dans	O	_
11	le	le	O	_
12	temps	temps	O	_
13	pour	pour	O	_
14	chaque	chaque	O	_
15	piézomètre	piézomètre	O	_
16	et	et	O	_
17	donc	donc	O	_
18	de	de	O	_
19	l'	le	O	_
20	efficacité	efficacité	O	_
21	des	de	O	_
22	travaux	travail	O	_
23	de	de	O	_
24	part	part	O	_
25	la	le	O	_
26	réalisation	réalisation	O	_
27	d'	de	O	_
28	une	un	O	_
29	seule	seul	O	_
30	campagne	campagne	O	_
31	de	de	O	_
32	mesures	mesure	O	_
33	post-travaux	post-travau	O	_
34	(	(	O	_
35	février	février	O	_
36	2016	2016	O	_
37	)	)	O	_
38	 	 	O	_
39	et	et	O	_
40	de	de	O	_
41	part	part	O	_
42	le	le	O	_
43	caractère	caractère	O	_
44	persistant	persistant	O	_
45	des	de	BS	_
46	pesticides	pesticide	BS	_
47	qui	qui	O	_
48	ont	avoir	O	_
49	une	un	O	_
50	cinétique	cinétique	O	_
51	de	de	O	_
52	dégradation	dégradation	O	_
53	lente	lent	O	_
54	.	.	O	_


#-les piézomètres de la zone résidentielle Pz59 (parcelle AW 61) et Pz63 (parcelle AW 7) restent les plus impactés.
1	-les	-les	O	_
2	piézomètres	piézomètre	O	_
3	de	de	O	_
4	la	le	O	_
5	zone	zone	O	_
6	résidentielle	résidentiel	O	_
7	Pz59	Pz59	O	_
8	(	(	O	_
9	parcelle	parcelle	O	_
10	AW	aw	O	_
11	61	61	O	_
12	)	)	O	_
13	et	et	O	_
14	Pz63	Pz63	O	_
15	(	(	O	_
16	parcelle	parcelle	O	_
17	AW	aw	O	_
18	7	7	O	_
19	)	)	O	_
20	restent	rester	O	_
21	les	le	O	_
22	plus	plus	O	_
23	impactés	impacter	O	_
24	.	.	O	_


#-les pollutions résiduelles présentes sur le site sont associées à des niveaux de risques qui permettent de garantir les usages futurs suivants:
1	-les	-les	O	_
2	pollutions	pollution	O	_
3	résiduelles	résiduel	O	_
4	présentes	présent	O	_
5	sur	sur	O	_
6	le	le	O	_
7	site	site	O	_
8	sont	être	O	_
9	associées	associer	O	_
10	à	à	O	_
11	des	un	O	_
12	niveaux	niveau	O	_
13	de	de	O	_
14	risques	risque	O	_
15	qui	qui	O	_
16	permettent	permettre	O	_
17	de	de	O	_
18	garantir	garantir	O	_
19	les	le	O	_
20	usages	usage	O	_
21	futurs	futur	O	_
22	suivants	suivant	O	_
23	:	:	O	_


#*un usage futur de type industriel et/ou tertiaire sur l’emprise industrielle ;
1	*	*	O	_
2	un	un	O	_
3	usage	usage	O	_
4	futur	futur	O	_
5	de	de	O	_
6	type	type	O	_
7	industriel	industriel	O	_
8	et	et	O	_
9	/	/	O	_
10	ou	ou	O	_
11	tertiaire	tertiaire	O	_
12	sur	sur	O	_
13	l’	l’	O	_
14	emprise	emprise	O	_
15	industrielle	industriel	O	_
16	;	;	O	_


#* sur le reste du site (« anciens bureaux », parcelle extérieure) un usage futur de type industriel et/ou tertiaire et/ou commercial ;
1	*	*	O	_
2	sur	sur	O	_
3	le	le	O	_
4	reste	reste	O	_
5	du	de	O	_
6	site	site	O	_
7	(	(	O	_
8	«	«	O	_
9	anciens	ancien	O	_
10	bureaux	bureau	O	_
11	»	»	O	_
12	,	,	O	_
13	parcelle	parcelle	O	_
14	extérieure	extérieur	O	_
15	)	)	O	_
16	un	un	O	_
17	usage	usage	O	_
18	futur	futur	O	_
19	de	de	O	_
20	type	type	O	_
21	industriel	industriel	O	_
22	et	et	O	_
23	/	/	O	_
24	ou	ou	O	_
25	tertiaire	tertiaire	O	_
26	et	et	O	_
27	/	/	O	_
28	ou	ou	O	_
29	commercial	commercial	O	_
30	;	;	O	_


#*tout type d’usage pour la parcelle agricole;
1	*	*	O	_
2	tout	tout	O	_
3	type	type	O	_
4	d’	d’	O	_
5	usage	usage	O	_
6	pour	pour	O	_
7	la	le	O	_
8	parcelle	parcelle	O	_
9	agricole	agricole	O	_
10	;	;	O	_


#*la culture des végétaux dans la zone résidentielle ;
1	*	*	O	_
2	la	le	O	_
3	culture	culture	O	_
4	des	de	O	_
5	végétaux	végétal	O	_
6	dans	dans	O	_
7	la	le	O	_
8	zone	zone	O	_
9	résidentielle	résidentiel	O	_
10	;	;	O	_


#*une compatibilité d’usage pour les populations au voisinage du site.
1	*	*	O	_
2	une	un	O	_
3	compatibilité	compatibilité	O	_
4	d’	d’	O	_
5	usage	usage	O	_
6	pour	pour	O	_
7	les	le	O	_
8	populations	population	O	_
9	au	au	O	_
10	voisinage	voisinage	O	_
11	du	de	O	_
12	site	site	O	_
13	.	.	O	_


#-la nécessité d'établir des restrictions d'usage afin de respecter ces usages futurs et conserver la mémoire de ces pollutions.
1	-la	-la	O	_
2	nécessité	nécessité	O	_
3	d'	de	O	_
4	établir	établir	O	_
5	des	un	O	_
6	restrictions	restriction	O	_
7	d'	de	O	_
8	usage	usage	O	_
9	afin	afin	O	_
10	de	de	O	_
11	respecter	respecter	O	_
12	ces	ce	O	_
13	usages	usage	O	_
14	futurs	futur	O	_
15	et	et	O	_
16	conserver	conserver	O	_
17	la	le	O	_
18	mémoire	mémoire	O	_
19	de	de	O	_
20	ces	ce	O	_
21	pollutions	pollution	O	_
22	.	.	O	_


#Suite à ce mémoire et au PV de constat de travaux, il a été notifié deux arrêtés préfectoraux en date du 22 juin 2017:
1	Suite	suite	O	_
2	à	à	O	_
3	ce	ce	O	_
4	mémoire	mémoire	O	_
5	et	et	O	_
6	au	au	O	_
7	PV	pv	O	_
8	de	de	O	_
9	constat	constat	O	_
10	de	de	O	_
11	travaux	travail	O	_
12	,	,	O	_
13	il	il	O	_
14	a	avoir	O	_
15	été	être	O	_
16	notifié	notifier	O	_
17	deux	deux	O	_
18	arrêtés	arrêté	O	_
19	préfectoraux	préfectoral	O	_
20	en	en	O	_
21	date	date	O	_
22	du	de	O	_
23	22	22	O	_
24	juin	juin	O	_
25	2017	2017	O	_
26	:	:	O	_


#-un arrêté préfectoral instituant des servitudes d'utilité publique sur les parcelles et alentour de l'ancienne usine agrochimique;
1	-un	-un	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	instituant	instituer	O	_
5	des	un	O	_
6	servitudes	servitude	O	_
7	d'	de	O	_
8	utilité	utilité	O	_
9	publique	public	O	_
10	sur	sur	O	_
11	les	le	O	_
12	parcelles	parcelle	O	_
13	et	et	O	_
14	alentour	alentour	O	_
15	de	de	O	_
16	l'	le	O	_
17	ancienne	ancien	O	_
18	usine	usine	O	_
19	agrochimique	agrochimique	O	_
20	;	;	O	_


#-un arrêté préfectoral imposant des prescriptions à la société Aventis Agriculture portant sur la surveillance environnementale afin de maintenir et actualiser les dispositifs de surveillance mis en œuvre par Aventis pour s'assurer de l'efficacité des mesures de remise en état réalisées.
1	-un	-un	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	imposant	imposer	O	_
5	des	un	O	_
6	prescriptions	prescription	O	_
7	à	à	O	_
8	la	le	BI	_
9	société	société	II	_
10	Aventis	Aventis	EI	_
11	Agriculture	Agriculture	O	_
12	portant	porter	O	_
13	sur	sur	O	_
14	la	le	O	_
15	surveillance	surveillance	O	_
16	environnementale	environnemental	O	_
17	afin	afin	O	_
18	de	de	O	_
19	maintenir	maintenir	O	_
20	et	et	O	_
21	actualiser	actualiser	O	_
22	les	le	O	_
23	dispositifs	dispositif	O	_
24	de	de	O	_
25	surveillance	surveillance	O	_
26	mis	mettre	O	_
27	en	en	O	_
28	œuvre	œuvre	O	_
29	par	par	O	_
30	Aventis	Aventis	O	_
31	pour	pour	O	_
32	s'	se	O	_
33	assurer	assurer	O	_
34	de	de	O	_
35	l'	le	O	_
36	efficacité	efficacité	O	_
37	des	de	O	_
38	mesures	mesure	O	_
39	de	de	O	_
40	remise	remise	O	_
41	en	en	O	_
42	état	état	O	_
43	réalisées	réaliser	O	_
44	.	.	O	_


#13.0131
#ETS GAZAN JOSEPH – Marseille 3ème
1	ETS	ETS	BI	_
2	GAZAN	GAZAN	EI	_
3	JOSEPH	JOSEPH	EI	_
4	–	–	O	_
5	Marseille	Marseille	O	_
6	3ème	3èm	O	_


#Le site est situé à proximité du Bd National, rue Guibal et représente une surface de 1682 m².
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	situé	situer	O	_
5	à	à	O	_
6	proximité	proximité	O	_
7	du	de	O	_
8	Bd	bd	O	_
9	National	national	O	_
10	,	,	O	_
11	rue	rue	O	_
12	Guibal	Guibal	O	_
13	et	et	O	_
14	représente	représente	O	_
15	une	un	O	_
16	surface	surface	O	_
17	de	de	O	_
18	1682	1682	O	_
19	m²	m²	O	_
20	.	.	O	_


#Les activités de fabrication et de négoce d'essences aromatiques se sont succédées sur le site depuis le milieu du 19e siècle.
1	Les	le	O	_
2	activités	activité	O	_
3	de	de	O	_
4	fabrication	fabrication	O	_
5	et	et	O	_
6	de	de	O	_
7	négoce	négoce	O	_
8	d'	de	O	_
9	essences	essence	O	_
10	aromatiques	aromatique	O	_
11	se	se	O	_
12	sont	être	O	_
13	succédées	succéder	O	_
14	sur	sur	O	_
15	le	le	O	_
16	site	site	O	_
17	depuis	depuis	O	_
18	le	le	O	_
19	milieu	milieu	O	_
20	du	de	O	_
21	19e	19	O	_
22	siècle	siècle	O	_
23	.	.	O	_


#En 1855, les ETS CARTIER FERREOL s'implante sur le site pour une activité de fabrication d'arômes de plantes et de fruits.
1	En	en	O	_
2	1855	1855	O	_
3	,	,	O	_
4	les	le	BI	_
5	ETS	et	II	_
6	CARTIER	CARTIER	EI	_
7	FERREOL	FERREOL	EI	_
8	s'	se	O	_
9	implante	impler	O	_
10	sur	sur	O	_
11	le	le	O	_
12	site	site	O	_
13	pour	pour	O	_
14	une	un	O	_
15	activité	activité	O	_
16	de	de	O	_
17	fabrication	fabrication	O	_
18	d'	de	O	_
19	arômes	arôme	O	_
20	de	de	O	_
21	plantes	plante	O	_
22	et	et	O	_
23	de	de	O	_
24	fruits	fruit	O	_
25	.	.	O	_


#En 1906, les ETS GAZAN reprennent les activités avec la production d'huiles d'amande et l'extraction des arômes.
1	En	en	O	_
2	1906	1906	O	_
3	,	,	O	_
4	les	le	BI	_
5	ETS	et	II	_
6	GAZAN	GAZAN	EI	_
7	reprennent	reprendre	O	_
8	les	le	O	_
9	activités	activité	O	_
10	avec	avec	O	_
11	la	le	O	_
12	production	production	O	_
13	d'	de	O	_
14	huiles	huile	O	_
15	d'	de	O	_
16	amande	amande	O	_
17	et	et	O	_
18	l'	le	O	_
19	extraction	extraction	O	_
20	des	de	O	_
21	arômes	arôme	O	_
22	.	.	O	_


#Récépissé de déclaration du 3/01/1923 concernant le dépôt d'alcool éthylique
1	Récépissé	récépissé	O	_
2	de	de	O	_
3	déclaration	déclaration	O	_
4	du	de	O	_
5	3/01/1923	3/01/1923	O	_
6	concernant	concerner	O	_
7	le	le	O	_
8	dépôt	dépôt	O	_
9	d'	de	O	_
10	alcool	alcool	BS	_
11	éthylique	éthylique	BS	_


#AP d'autorisation du 8/06/1982 concernant la distillation de liquides inflammables
1	AP	ap	O	_
2	d'	de	O	_
3	autorisation	autorisation	O	_
4	du	de	O	_
5	8/06/1982	8/06/1982	O	_
6	concernant	concerner	O	_
7	la	le	O	_
8	distillation	distillation	O	_
9	de	de	O	_
10	liquides	liquide	BU	_
11	inflammables	inflammable	EU	_


#Arrêté en décembre 2005 (suite a un incendie), le site est cédé à un promoteur immobilier en vue d'un projet d'aménagement urbain.
1	Arrêté	arrêter	O	_
2	en	en	O	_
3	décembre	décembre	O	_
4	2005	2005	O	_
5	(	(	O	_
6	suite	suite	O	_
7	a	à	O	_
8	un	un	O	_
9	incendie	incendie	O	_
10	)	)	O	_
11	,	,	O	_
12	le	le	O	_
13	site	site	O	_
14	est	être	O	_
15	cédé	céder	O	_
16	à	à	O	_
17	un	un	O	_
18	promoteur	promoteur	O	_
19	immobilier	immobilier	O	_
20	en	en	O	_
21	vue	vue	O	_
22	d'	de	O	_
23	un	un	O	_
24	projet	projet	O	_
25	d'	de	O	_
26	aménagement	aménagement	O	_
27	urbain	urbain	O	_
28	.	.	O	_


#Le projet prévoit l'édification d'un immeuble avec 2 niveaux de parkings enterrés.
1	Le	le	O	_
2	projet	projet	O	_
3	prévoit	prévoir	O	_
4	l'	le	O	_
5	édification	édification	O	_
6	d'	de	O	_
7	un	un	O	_
8	immeuble	immeuble	O	_
9	avec	avec	O	_
10	2	2	O	_
11	niveaux	niveau	O	_
12	de	de	O	_
13	parkings	parking	O	_
14	enterrés	enterré	O	_
15	.	.	O	_


#La direction a décidé de transférer l'activité à La Ciotat.
1	La	le	O	_
2	direction	direction	O	_
3	a	avoir	O	_
4	décidé	décider	O	_
5	de	de	O	_
