
#73.0020
#Il s'agit d'une décharge de 3,3 hectares, exploitée conjointement de 1965 à 1977  par la collectivité pour les ordures ménagères et par la société PLACOPLÂTRE pour ses propres déchets : déchets de plaques de plâtre (rebus de fabrication), polystyrène, laine minérale et de polyuréthane, colle et carton.
1	Il	il	O	_
4	2008	2008	O	_
5	,	,	O	_
6	un	un	O	_
7	dossier	dossier	O	_
8	relatif	relatif	O	_
9	à	à	O	_
10	la	le	O	_
11	cessation	cessation	O	_
12	d’	d’	O	_
13	activité	activité	O	_
14	de	de	O	_
15	distribution	distribution	O	_
16	de	de	O	_
17	carburant	carburant	BU	_
18	concernant	concerner	O	_
19	la	le	O	_
20	station	station	O	_
21	service	service	O	_
22	exploitée	exploiter	O	_
23	par	par	O	_
24	la	le	BI	_
25	société	société	II	_
26	THEVENIN	THEVENIN	EI	_
27	DUCROT	DUCROT	EI	_
28	393	393	O	_
29	avenue	avenue	O	_
30	Victor	Victor	O	_
31	Hugo	Hugo	O	_
32	à	à	O	_
33	Valence	Valence	O	_
34	a	avoir	O	_
35	été	être	O	_
36	adressé	adresser	O	_
37	pour	pour	O	_
38	avis	avis	O	_
39	à	à	O	_
40	la	le	BI	_
41	DREAL	DREAL	EI	_
42	UT	ut	EI	_
43	Drôme	Drôme	EI	_
44	Ardèche	Ardèche	O	_
45	.	.	O	_


#Le dossier joint à la cessation d'activité comprenait un dossier de réhabilitation des sols présentant la démarche mise en oeuvre afin de réhabiliter les sols qui ont été découverts impactés par les activités historiquement exercées sur le site.
1	Le	le	O	_
2	dossier	dossier	O	_
3	joint	joindre	O	_
4	à	à	O	_
5	la	le	O	_
6	cessation	cessation	O	_
7	d'	de	O	_
8	activité	activité	O	_
9	comprenait	comprendre	O	_
10	un	un	O	_
11	dossier	dossier	O	_
12	de	de	O	_
13	réhabilitation	réhabilitation	O	_
14	des	de	O	_
15	sols	sol	O	_
16	présentant	présenter	O	_
17	la	le	O	_
18	démarche	démarche	O	_
19	mise	mettre	O	_
20	en	en	O	_
21	oeuvre	oeuvre	O	_
22	afin	afin	O	_
23	de	de	O	_
24	réhabiliter	réhabiliter	O	_
25	les	le	O	_
26	sols	sol	O	_
27	qui	qui	O	_
28	ont	avoir	O	_
29	été	être	O	_
30	découverts	découvrir	O	_
31	impactés	impacter	O	_
32	par	par	O	_
33	les	le	O	_
34	activités	activité	O	_
35	historiquement	historiquement	O	_
36	exercées	exercer	O	_
37	sur	sur	O	_
38	le	le	O	_
39	site	site	O	_
40	.	.	O	_


#L'étude réalisée précise qu'une pollution par les hydrocarbures a affecté les sols au niveau des zones de distribution et de stockage des carburants.
1	L'	le	O	_
2	étude	étude	O	_
3	réalisée	réaliser	O	_
4	précise	précise	O	_
5	qu'	que	O	_
6	une	un	O	_
7	pollution	pollution	O	_
8	par	par	O	_
9	les	le	O	_
10	hydrocarbures	hydrocarbure	BS	_
11	a	avoir	O	_
12	affecté	affecter	O	_
13	les	le	O	_
14	sols	sol	O	_
15	au	au	O	_
16	niveau	niveau	O	_
17	des	de	O	_
18	zones	zone	O	_
19	de	de	O	_
20	distribution	distribution	O	_
21	et	et	O	_
22	de	de	O	_
23	stockage	stockage	O	_
24	des	de	O	_
25	carburants	carburant	BU	_
26	.	.	O	_


#Des travaux de réhabilitation du site ont été réalisés sous la supervision d'un cabinet spécialisé en environnement entre le 27 juin 2008 et le 18 juillet 2008.
1	Des	un	O	_
2	travaux	travail	O	_
3	de	de	O	_
4	réhabilitation	réhabilitation	O	_
5	du	de	O	_
6	site	site	O	_
7	ont	avoir	O	_
8	été	être	O	_
9	réalisés	réaliser	O	_
10	sous	sous	O	_
11	la	le	O	_
12	supervision	supervision	O	_
13	d'	de	O	_
14	un	un	O	_
15	cabinet	cabinet	O	_
16	spécialisé	spécialisé	O	_
17	en	en	O	_
18	environnement	environnement	O	_
19	entre	entre	O	_
20	le	le	O	_
21	27	27	O	_
22	juin	juin	O	_
23	2008	2008	O	_
24	et	et	O	_
25	le	le	O	_
26	18	18	O	_
27	juillet	juillet	O	_
28	2008	2008	O	_
29	.	.	O	_


#Ces travaux ont conduit à l'excavation de 625 t de terres impactées.
1	Ces	ce	O	_
2	travaux	travail	O	_
3	ont	avoir	O	_
4	conduit	conduire	O	_
5	à	à	O	_
6	l'	le	O	_
7	excavation	excavation	O	_
8	de	de	O	_
9	625	625	O	_
10	t	t	O	_
11	de	de	O	_
12	terres	terre	O	_
13	impactées	impacter	O	_
14	.	.	O	_


#L'objectif recherché par les travaux de réhabilitation des sols entrepris par l'exploitant était de dépolluer les sols jusqu'à une teneur en hydrocarbures inférieure à 500 mg/kg.
1	L'	le	O	_
2	objectif	objectif	O	_
3	recherché	rechercher	O	_
4	par	par	O	_
5	les	le	O	_
6	travaux	travail	O	_
7	de	de	O	_
8	réhabilitation	réhabilitation	O	_
9	des	de	O	_
10	sols	sol	O	_
11	entrepris	entreprendre	O	_
12	par	par	O	_
13	l'	le	O	_
14	exploitant	exploitant	O	_
15	était	être	O	_
16	de	de	O	_
17	dépolluer	dépolluer	O	_
18	les	le	O	_
19	sols	sol	O	_
20	jusqu'	jusque	O	_
21	à	à	O	_
22	une	un	O	_
23	teneur	teneur	O	_
24	en	en	O	_
25	hydrocarbures	hydrocarbure	BS	_
26	inférieure	inférieur	O	_
27	à	à	O	_
28	500	500	O	_
29	mg	milligramme	O	_
30	/	sur	O	_
31	kg	kilogramme	O	_
32	.	.	O	_


#19 échantillons de sols ont été prélevés en fond et flanc des fouilles d'excavation et analysés avec recherche des paramètres hydrocarbures totaux et hydrocarbures aromatiques (BTEX).
1	19	19	O	_
2	échantillons	échantillon	O	_
3	de	de	O	_
4	sols	sol	O	_
5	ont	avoir	O	_
6	été	être	O	_
7	prélevés	prélever	O	_
8	en	en	O	_
9	fond	fond	O	_
10	et	et	O	_
11	flanc	flanc	O	_
12	des	de	O	_
13	fouilles	fouille	O	_
14	d'	de	O	_
15	excavation	excavation	O	_
16	et	et	O	_
17	analysés	analyser	O	_
18	avec	avec	O	_
19	recherche	recherche	O	_
20	des	de	O	_
21	paramètres	paramètre	O	_
22	hydrocarbures	hydrocarbure	BS	_
23	totaux	total	ES	_
24	et	et	O	_
25	hydrocarbures	hydrocarbure	BS	_
26	aromatiques	aromatique	ES	_
27	(	(	O	_
28	BTEX	bte	BS	_
29	)	)	O	_
30	.	.	O	_


#Il ressort des analyses effectuées que les terrains restent impactés par une pollution diffuse, résiduelle, inférieure au seuil des 500 mg/kg.
1	Il	il	O	_
2	ressort	ressortir	O	_
3	des	de	O	_
4	analyses	analyse	O	_
5	effectuées	effectuer	O	_
6	que	que	O	_
7	les	le	O	_
8	terrains	terrain	O	_
9	restent	rester	O	_
10	impactés	impacter	O	_
11	par	par	O	_
12	une	un	O	_
13	pollution	pollution	O	_
14	diffuse	diffus	O	_
15	,	,	O	_
16	résiduelle	résiduel	O	_
17	,	,	O	_
18	inférieure	inférieur	O	_
19	au	au	O	_
20	seuil	seuil	O	_
21	des	de	O	_
22	500	500	O	_
23	mg	milligramme	O	_
24	/	sur	O	_
25	kg	kilogramme	O	_
26	.	.	O	_


#De plus, certaines zones qui n'ont pu être excavées du fait de leur proximité avec des bâtiments encore en place, présentent toujours des concentrations supérieures à ce seuil, à partir de 2 ou 4 m de profondeur.
1	De	de	O	_
2	plus	plus	O	_
3	,	,	O	_
4	certaines	certain	O	_
5	zones	zone	O	_
6	qui	qui	O	_
7	n'	n'	O	_
8	ont	avoir	O	_
9	pu	pouvoir	O	_
10	être	être	O	_
11	excavées	excaver	O	_
12	du	de	O	_
13	fait	fait	O	_
14	de	de	O	_
15	leur	leur	O	_
16	proximité	proximité	O	_
17	avec	avec	O	_
18	des	un	O	_
19	bâtiments	bâtiment	O	_
20	encore	encore	O	_
21	en	en	O	_
22	place	place	O	_
23	,	,	O	_
24	présentent	présenter	O	_
25	toujours	toujours	O	_
26	des	un	O	_
27	concentrations	concentration	O	_
28	supérieures	supérieur	O	_
29	à	à	O	_
30	ce	ce	O	_
31	seuil	seuil	O	_
32	,	,	O	_
33	à	à	O	_
34	partir	partir	O	_
35	de	de	O	_
36	2	2	O	_
37	ou	ou	O	_
38	4	4	O	_
39	m	m	O	_
40	de	de	O	_
41	profondeur	profondeur	O	_
42	.	.	O	_


#Ces terres qui ont été laissées en place pour des raisons de sécurité, voire d'inaccessibilité, ont été isolées par mise en place d'un film étanche, des terres saines apportées pour remblayer le site, à l'issue des travaux.
1	Ces	ce	O	_
2	terres	terre	O	_
3	qui	qui	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	laissées	laisser	O	_
7	en	en	O	_
8	place	place	O	_
9	pour	pour	O	_
10	des	un	O	_
11	raisons	raison	O	_
12	de	de	O	_
13	sécurité	sécurité	O	_
14	,	,	O	_
15	voire	voire	O	_
16	d'	de	O	_
17	inaccessibilité	inaccessibilité	O	_
18	,	,	O	_
19	ont	avoir	O	_
20	été	être	O	_
21	isolées	isoler	O	_
22	par	par	O	_
23	mise	mise	O	_
24	en	en	O	_
25	place	place	O	_
26	d'	de	O	_
27	un	un	O	_
28	film	film	O	_
29	étanche	étanche	O	_
30	,	,	O	_
31	des	un	O	_
32	terres	terre	O	_
33	saines	sain	O	_
34	apportées	apporter	O	_
35	pour	pour	O	_
36	remblayer	remblayer	O	_
37	le	le	O	_
38	site	site	O	_
39	,	,	O	_
40	à	à	O	_
41	l'	le	O	_
42	issue	issue	O	_
43	des	de	O	_
44	travaux	travail	O	_
45	.	.	O	_


#Le dossier transmis montre donc de manière évidente que les activités historiquement exercées sur le site de l'ancienne station service ont impacté les sols.
1	Le	le	O	_
2	dossier	dossier	O	_
3	transmis	transmettre	O	_
4	montre	montre	O	_
5	donc	donc	O	_
6	de	de	O	_
7	manière	manière	O	_
8	évidente	évident	O	_
9	que	que	O	_
10	les	le	O	_
11	activités	activité	O	_
12	historiquement	historiquement	O	_
13	exercées	exercer	O	_
14	sur	sur	O	_
15	le	le	O	_
16	site	site	O	_
17	de	de	O	_
18	l'	le	O	_
19	ancienne	ancien	O	_
20	station	station	O	_
21	service	service	O	_
22	ont	avoir	O	_
23	impacté	impacter	O	_
24	les	le	O	_
25	sols	sol	O	_
26	.	.	O	_


#Les travaux de réhabilitation réalisés par l'exploitant ont permis de nettoyer la majeure partie des zones de terrain accessibles, à l'exception de la zone FdF103.
1	Les	le	O	_
2	travaux	travail	O	_
3	de	de	O	_
4	réhabilitation	réhabilitation	O	_
5	réalisés	réaliser	O	_
6	par	par	O	_
7	l'	le	O	_
8	exploitant	exploitant	O	_
9	ont	avoir	O	_
10	permis	permettre	O	_
11	de	de	O	_
12	nettoyer	nettoyer	O	_
13	la	le	O	_
14	majeure	majeur	O	_
15	partie	partie	O	_
16	des	de	O	_
17	zones	zone	O	_
18	de	de	O	_
19	terrain	terrain	O	_
20	accessibles	accessible	O	_
21	,	,	O	_
22	à	à	O	_
23	l'	le	O	_
24	exception	exception	O	_
25	de	de	O	_
26	la	le	O	_
27	zone	zone	O	_
28	FdF103	FdF103	O	_
29	.	.	O	_


#Des interrogations subsistent néanmoins au niveau de l'intégrité et de l'étendue des zones qui n'ont pu être purgées.
1	Des	un	O	_
2	interrogations	interrogation	O	_
3	subsistent	subsister	O	_
4	néanmoins	néanmoins	O	_
5	au	au	O	_
6	niveau	niveau	O	_
7	de	de	O	_
8	l'	le	O	_
9	intégrité	intégrité	O	_
10	et	et	O	_
11	de	de	O	_
12	l'	le	O	_
13	étendue	étendue	O	_
14	des	de	O	_
15	zones	zone	O	_
16	qui	qui	O	_
17	n'	n'	O	_
18	ont	avoir	O	_
19	pu	pouvoir	O	_
20	être	être	O	_
21	purgées	purger	O	_
22	.	.	O	_


#Le 30 avril 2009, un dossier complémentaire comportant le rapport sur la qualité des eaux souterraines au droit du site a été transmis à la DREAL.
1	Le	le	O	_
2	30	30	O	_
3	avril	avril	O	_
4	2009	2009	O	_
5	,	,	O	_
6	un	un	O	_
7	dossier	dossier	O	_
8	complémentaire	complémentaire	O	_
9	comportant	comporter	O	_
10	le	le	O	_
11	rapport	rapport	O	_
12	sur	sur	O	_
13	la	le	O	_
14	qualité	qualité	O	_
15	des	de	O	_
16	eaux	eau	O	_
17	souterraines	souterrain	O	_
18	au	au	O	_
19	droit	droit	O	_
20	du	de	O	_
21	site	site	O	_
22	a	avoir	O	_
23	été	être	O	_
24	transmis	transmettre	O	_
25	à	à	O	_
26	la	le	BI	_
27	DREAL	DREAL	EI	_
28	.	.	O	_


#L'exploitant a fait réaliser, à partir de 3 piézomètres implantés sur le site, une analyse de la qualité des eaux de la nappe phréatique présente au droit du site.
1	L'	le	O	_
2	exploitant	exploitant	O	_
3	a	avoir	O	_
4	fait	faire	O	_
5	réaliser	réaliser	O	_
6	,	,	O	_
7	à	à	O	_
8	partir	partir	O	_
9	de	de	O	_
10	3	3	O	_
11	piézomètres	piézomètre	O	_
12	implantés	implanter	O	_
13	sur	sur	O	_
14	le	le	O	_
15	site	site	O	_
16	,	,	O	_
17	une	un	O	_
18	analyse	analyse	O	_
19	de	de	O	_
20	la	le	O	_
21	qualité	qualité	O	_
22	des	de	O	_
23	eaux	eau	O	_
24	de	de	O	_
25	la	le	O	_
26	nappe	nappe	O	_
27	phréatique	phréatique	O	_
28	présente	présent	O	_
29	au	au	O	_
30	droit	droit	O	_
31	du	de	O	_
32	site	site	O	_
33	.	.	O	_


#Les analyses montrent que des traces d'hydrocarbures sont présentes dans les eaux souterraines, dans des concentrations toutefois inférieures à la limite réglementaire dans le cas des eaux brutes utilisées pour la production d'eau destinée à la consommation humaine.
1	Les	le	O	_
2	analyses	analyse	O	_
3	montrent	montrer	O	_
4	que	que	O	_
5	des	un	O	_
6	traces	trace	O	_
7	d'	de	O	_
8	hydrocarbures	hydrocarbure	BS	_
9	sont	être	O	_
10	présentes	présent	O	_
11	dans	dans	O	_
12	les	le	O	_
13	eaux	eau	O	_
14	souterraines	souterrain	O	_
15	,	,	O	_
16	dans	dans	O	_
17	des	un	O	_
18	concentrations	concentration	O	_
19	toutefois	toutefois	O	_
20	inférieures	inférieur	O	_
21	à	à	O	_
22	la	le	O	_
23	limite	limite	O	_
24	réglementaire	réglementaire	O	_
25	dans	dans	O	_
26	le	le	O	_
27	cas	cas	O	_
28	des	de	O	_
29	eaux	eau	O	_
30	brutes	brut	O	_
31	utilisées	utiliser	O	_
32	pour	pour	O	_
33	la	le	O	_
34	production	production	O	_
35	d'	de	O	_
36	eau	eau	O	_
37	destinée	destiner	O	_
38	à	à	O	_
39	la	le	O	_
40	consommation	consommation	O	_
41	humaine	humain	O	_
42	.	.	O	_


#Le cabinet spécialisé rappelle également la présence d'une zone potentiellement polluée laissée en place au niveau du talus de la gare routière et du bâtiment.
1	Le	le	O	_
2	cabinet	cabinet	O	_
3	spécialisé	spécialisé	O	_
4	rappelle	rappeler	O	_
5	également	également	O	_
6	la	le	O	_
7	présence	présence	O	_
8	d'	de	O	_
9	une	un	O	_
10	zone	zone	O	_
11	potentiellement	potentiellement	O	_
12	polluée	polluer	O	_
13	laissée	laisser	O	_
14	en	en	O	_
15	place	place	O	_
16	au	au	O	_
17	niveau	niveau	O	_
18	du	de	O	_
19	talus	talus	O	_
20	de	de	O	_
21	la	le	O	_
22	gare	gare	O	_
23	routière	routier	O	_
24	et	et	O	_
25	du	de	O	_
26	bâtiment	bâtiment	O	_
27	.	.	O	_


#Cette zone où sont encore présentes des cuves et canalisations ayant contenus des HC devra être purgée si nécessaire pour atteindre une concentration résiduelle dans les sols égale à 500 mg/kg.
1	Cette	ce	O	_
2	zone	zone	O	_
3	où	où	O	_
4	sont	être	O	_
5	encore	encore	O	_
6	présentes	présenter	O	_
7	des	un	O	_
8	cuves	cuve	ED	_
9	et	et	O	_
10	canalisations	canalisation	O	_
11	ayant	avoir	O	_
12	contenus	contenir	O	_
13	des	un	BS	_
14	HC	hc	ES	_
15	devra	devoir	O	_
16	être	être	O	_
17	purgée	purger	O	_
18	si	si	O	_
19	nécessaire	nécessaire	O	_
20	pour	pour	O	_
21	atteindre	atteindre	O	_
22	une	un	O	_
23	concentration	concentration	O	_
24	résiduelle	résiduel	O	_
25	dans	dans	O	_
26	les	le	O	_
27	sols	sol	O	_
28	égale	égal	O	_
29	à	à	O	_
30	500	500	O	_
31	mg	milligramme	O	_
32	/	sur	O	_
33	kg	kilogramme	O	_
34	.	.	O	_


#Le cabinet conseille la réalisation d'une campagne d'analyse supplémentaire qui permettrait de définir de manière plus certaine le sens d'écoulement de la nappe.
1	Le	le	O	_
2	cabinet	cabinet	O	_
3	conseille	conseille	O	_
4	la	le	O	_
5	réalisation	réalisation	O	_
6	d'	de	O	_
7	une	un	O	_
8	campagne	campagne	O	_
9	d'	de	O	_
10	analyse	analyse	O	_
11	supplémentaire	supplémentaire	O	_
12	qui	qui	O	_
13	permettrait	permettre	O	_
14	de	de	O	_
15	définir	définir	O	_
16	de	de	O	_
17	manière	manière	O	_
18	plus	plus	O	_
19	certaine	certain	O	_
20	le	le	O	_
21	sens	sens	O	_
22	d'	de	O	_
23	écoulement	écoulement	O	_
24	de	de	O	_
25	la	le	O	_
26	nappe	nappe	O	_
27	.	.	O	_


#Au vu du schéma conceptuel présenté au niveau du site, il apparaît que les eaux souterraines à l'aplomb de ce dernier sont identifiées comme un milieu vulnérable vis-à-vis de toute pollution éventuelle des sols.
1	Au	au	O	_
2	vu	vu	O	_
3	du	de	O	_
4	schéma	schéma	O	_
5	conceptuel	conceptuel	O	_
6	présenté	présenter	O	_
7	au	au	O	_
8	niveau	niveau	O	_
9	du	de	O	_
10	site	site	O	_
11	,	,	O	_
12	il	il	O	_
13	apparaît	apparaître	O	_
14	que	que	O	_
15	les	le	O	_
16	eaux	eau	O	_
17	souterraines	souterrain	O	_
18	à	à	O	_
19	l'	le	O	_
20	aplomb	aplomb	O	_
21	de	de	O	_
22	ce	ce	O	_
23	dernier	dernier	O	_
24	sont	être	O	_
25	identifiées	identifier	O	_
26	comme	comme	O	_
27	un	un	O	_
28	milieu	milieu	O	_
29	vulnérable	vulnérable	O	_
30	vis-à-vis	vis-à-vis	O	_
31	de	de	O	_
32	toute	tout	O	_
33	pollution	pollution	O	_
34	éventuelle	éventuel	O	_
35	des	de	O	_
36	sols	sol	O	_
37	.	.	O	_


#Le niveau statique des eaux souterraines au droit du site se trouve à environ 6,5 m de profondeur.
1	Le	le	O	_
2	niveau	niveau	O	_
3	statique	statique	O	_
4	des	de	O	_
5	eaux	eau	O	_
6	souterraines	souterrain	O	_
7	au	au	O	_
8	droit	droit	O	_
9	du	de	O	_
10	site	site	O	_
11	se	se	O	_
12	trouve	trouve	O	_
13	à	à	O	_
14	environ	environ	O	_
15	6,5	6,5	O	_
16	m	m	O	_
17	de	de	O	_
18	profondeur	profondeur	O	_
19	.	.	O	_


#En outre, la position du site en amont hydraulique du captage AEP de MAUBOULE qui alimente la ville de Valence  est, à ce titre, un élément défavorable.
1	En	en	O	_
2	outre	outre	O	_
3	,	,	O	_
4	la	le	O	_
5	position	position	O	_
6	du	de	O	_
7	site	site	O	_
8	en	en	O	_
9	amont	amont	O	_
10	hydraulique	hydraulique	O	_
11	du	de	O	_
12	captage	captage	O	_
13	AEP	aep	O	_
14	de	de	O	_
15	MAUBOULE	MAUBOULE	O	_
16	qui	qui	O	_
17	alimente	alimente	O	_
18	la	le	O	_
19	ville	ville	O	_
20	de	de	O	_
21	Valence	Valence	O	_
22	 	 	O	_
23	est	être	O	_
24	,	,	O	_
25	à	à	O	_
26	ce	ce	O	_
27	titre	titre	O	_
28	,	,	O	_
29	un	un	O	_
30	élément	élément	O	_
31	défavorable	défavorable	O	_
32	.	.	O	_


#Les analyses de la qualité des eaux de la nappe au droit de l'ancienne station service, réalisées dans le cadre des investigations complémentaires réclamées, mettent en évidence  des traces d'hydrocarbures issues de l'activité passée.
1	Les	le	O	_
2	analyses	analyse	O	_
3	de	de	O	_
4	la	le	O	_
5	qualité	qualité	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	de	de	O	_
9	la	le	O	_
10	nappe	nappe	O	_
11	au	au	O	_
12	droit	droit	O	_
13	de	de	O	_
14	l'	le	O	_
15	ancienne	ancien	O	_
16	station	station	O	_
17	service	service	O	_
18	,	,	O	_
19	réalisées	réaliser	O	_
20	dans	dans	O	_
21	le	le	O	_
22	cadre	cadre	O	_
23	des	de	O	_
24	investigations	investigation	O	_
25	complémentaires	complémentaire	O	_
26	réclamées	réclamer	O	_
27	,	,	O	_
28	mettent	mettre	O	_
29	en	en	O	_
30	évidence	évidence	O	_
31	 	 	O	_
32	des	un	O	_
33	traces	trace	O	_
34	d'	de	BS	_
35	hydrocarbures	hydrocarbure	BS	_
36	issues	issu	O	_
37	de	de	O	_
38	l'	le	O	_
39	activité	activité	O	_
40	passée	passer	O	_
41	.	.	O	_


#Les incertitudes qui affectent les résultats quant au sens d'écoulement de la nappe ainsi que le maintien sur le site de zones sols potentiellement impactées lesquelles n'ont pu être purgées du fait de leurs localisations particulières, nécessitent une vigilance accrue quant au devenir du site.
1	Les	le	O	_
2	incertitudes	incertitude	O	_
3	qui	qui	O	_
4	affectent	affecter	O	_
5	les	le	O	_
6	résultats	résultat	O	_
7	quant	quant	O	_
8	au	au	O	_
9	sens	sens	O	_
10	d'	de	O	_
11	écoulement	écoulement	O	_
12	de	de	O	_
13	la	le	O	_
14	nappe	nappe	O	_
15	ainsi	ainsi	O	_
16	que	que	O	_
17	le	le	O	_
18	maintien	maintien	O	_
19	sur	sur	O	_
20	le	le	O	_
21	site	site	O	_
22	de	de	O	_
23	zones	zone	O	_
24	sols	sol	O	_
25	potentiellement	potentiellement	O	_
26	impactées	impacter	O	_
27	lesquelles	lequel	O	_
28	n'	n'	O	_
29	ont	avoir	O	_
30	pu	pouvoir	O	_
31	être	être	O	_
32	purgées	purger	O	_
33	du	de	O	_
34	fait	fait	O	_
35	de	de	O	_
36	leurs	leur	O	_
37	localisations	localisation	O	_
38	particulières	particulier	O	_
39	,	,	O	_
40	nécessitent	nécessiter	O	_
41	une	un	O	_
42	vigilance	vigilance	O	_
43	accrue	accroître	O	_
44	quant	quant	O	_
45	au	au	O	_
46	devenir	devenir	O	_
47	du	de	O	_
48	site	site	O	_
49	.	.	O	_


#Il en est de même quant à la pérennité de la couverture étanche mise en place sur les zones non traitées.
1	Il	il	O	_
2	en	en	O	_
3	est	être	O	_
4	de	de	O	_
5	même	même	O	_
6	quant	quant	O	_
7	à	à	O	_
8	la	le	O	_
9	pérennité	pérennité	O	_
10	de	de	O	_
11	la	le	O	_
12	couverture	couverture	O	_
13	étanche	étanche	O	_
14	mise	mettre	O	_
15	en	en	O	_
16	place	place	O	_
17	sur	sur	O	_
18	les	le	O	_
19	zones	zone	O	_
20	non	non	O	_
21	traitées	traiter	O	_
22	.	.	O	_


#C'est pourquoi un suivi de la qualité des eaux souterraines au droit du site, sur un délai suffisant pour intégrer des périodes de hautes et basses eaux a été imposé à la société Thevenin Ducrot Distribution par monsieur le Préfet de la Drôme (AP n°09-4792 du 20/10/2009).
1	C'	ce	O	_
2	est	être	O	_
3	pourquoi	pourquoi	O	_
4	un	un	O	_
5	suivi	suivi	O	_
6	de	de	O	_
7	la	le	O	_
8	qualité	qualité	O	_
9	des	de	O	_
10	eaux	eau	O	_
11	souterraines	souterrain	O	_
12	au	au	O	_
13	droit	droit	O	_
14	du	de	O	_
15	site	site	O	_
16	,	,	O	_
17	sur	sur	O	_
18	un	un	O	_
19	délai	délai	O	_
20	suffisant	suffisant	O	_
21	pour	pour	O	_
22	intégrer	intégrer	O	_
23	des	un	O	_
24	périodes	période	O	_
25	de	de	O	_
26	hautes	haut	O	_
27	et	et	O	_
28	basses	bas	O	_
29	eaux	eau	O	_
30	a	avoir	O	_
31	été	être	O	_
32	imposé	imposer	O	_
33	à	à	O	_
34	la	le	BI	_
35	société	société	II	_
36	Thevenin	Thevenin	EI	_
37	Ducrot	Ducrot	EI	_
38	Distribution	Distribution	EI	_
39	par	par	O	_
40	monsieur	Monsieur	O	_
41	le	le	BI	_
42	Préfet	préfet	EI	_
43	de	de	O	_
44	la	le	BI	_
45	Drôme	Drôme	EI	_
46	(	(	O	_
47	AP	ap	O	_
48	n°	numéro	O	_
49	09	09	O	_
50	-	-	O	_
51	4792	4792	O	_
52	du	de	O	_
53	20/10/2009	20/10/2009	O	_
54	)	)	O	_
55	.	.	O	_


#Les paramètres recherchés seront les Hydrocarbures Totaux et les BTEX.
1	Les	le	O	_
2	paramètres	paramètre	O	_
3	recherchés	rechercher	O	_
4	seront	être	O	_
5	les	le	BS	_
6	Hydrocarbures	hydrocarbure	ES	_
7	Totaux	total	ES	_
8	et	et	O	_
9	les	le	BS	_
10	BTEX	bte	BS	_
11	.	.	O	_


#La dernière campagne d'analyse effectuée en décembre 2011 montre :
1	La	le	O	_
2	dernière	dernier	O	_
3	campagne	campagne	O	_
4	d'	de	O	_
5	analyse	analyse	O	_
6	effectuée	effectuer	O	_
7	en	en	O	_
8	décembre	décembre	O	_
9	2011	2011	O	_
10	montre	montre	O	_
11	:	:	O	_


#-    des concentrations en Hydrocarbures totaux inférieures aux seuils de détection du laboratoire.
1	-	-	O	_
2	   	   	O	_
3	des	un	O	_
4	concentrations	concentration	BS	_
5	en	en	BS	_
6	Hydrocarbures	hydrocarbure	BS	_
7	totaux	total	ES	_
8	inférieures	inférieur	O	_
9	aux	à	O	_
10	seuils	seuil	O	_
11	de	de	O	_
12	détection	détection	O	_
13	du	de	O	_
14	laboratoire	laboratoire	O	_
15	.	.	O	_


#-    des concentrations en BTEX inférieures aux seuils de détection sur les 3 pièzomètres à l'exception du pièzo PZC où il a été mesuré une concentration en Toluène  égale à 46,5 µg/l.
1	-	-	O	_
2	   	   	O	_
3	des	un	O	_
4	concentrations	concentration	BS	_
5	en	en	BS	_
6	BTEX	BTEX	BS	_
7	inférieures	inférieur	O	_
8	aux	à	O	_
9	seuils	seuil	O	_
10	de	de	O	_
11	détection	détection	O	_
12	sur	sur	O	_
13	les	le	O	_
14	3	3	O	_
15	pièzomètres	pièzomètre	O	_
16	à	à	O	_
17	l'	le	O	_
18	exception	exception	O	_
19	du	de	O	_
20	pièzo	pièzo	O	_
21	PZC	PZC	O	_
22	où	où	O	_
23	il	il	O	_
24	a	avoir	O	_
25	été	être	O	_
26	mesuré	mesurer	O	_
27	une	un	O	_
28	concentration	concentration	BS	_
29	en	en	BS	_
30	Toluène	toluène	BS	_
31	 	 	O	_
32	égale	égal	O	_
33	à	à	O	_
34	46,5	46,5	O	_
35	µg	µg	O	_
36	/	sur	O	_
37	l.	l.	O	_


#La dernière analyse de la campagne d'avril 2012 indique :
1	La	le	O	_
2	dernière	dernier	O	_
3	analyse	analyse	O	_
4	de	de	O	_
5	la	le	O	_
6	campagne	campagne	O	_
7	d'	de	O	_
8	avril	avril	O	_
9	2012	2012	O	_
10	indique	indique	O	_
11	:	:	O	_


#- aucune détection des BTEX au niveau des 3 piézomètres;
1	-	-	O	_
2	aucune	aucun	O	_
3	détection	détection	O	_
4	des	de	O	_
5	BTEX	bte	BS	_
6	au	au	O	_
7	niveau	niveau	O	_
8	des	de	O	_
9	3	3	O	_
10	piézomètres	piézomètre	O	_
11	;	;	O	_


#- des concentrations en hydrocarbures Totaux (HCT C10-C40) toutes supérieures au seuil de détection du laboratoire au niveau des 3 ouvrages.
1	-	-	O	_
2	des	un	O	_
3	concentrations	concentration	O	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	BS	_
6	Totaux	total	ES	_
7	(	(	O	_
8	HCT	hct	BS	_
9	C10-C40	c10-c40	BS	_
