
#33.0084
#Ancien site de créosotage du bois.
1	Ancien	ancien	O	_
9	des	de	O	_
10	cuves	cuve	O	_
11	des	de	O	_
12	machines	machine	O	_
13	à	à	O	_
14	satiner	satiner	O	_
15	ainsi	ainsi	O	_
16	que	que	O	_
17	la	le	O	_
18	station	station	O	_
19	ont	avoir	O	_
20	été	être	O	_
21	mis	mettre	O	_
22	à	à	O	_
23	l’	l’	O	_
24	arrêt	arrêt	O	_
25	sans	sans	O	_
26	être	être	O	_
27	vidées	vider	O	_
28	.	.	O	_


#Le mandataire a fait appel à la société PENA Environnement qui a réalisé la mise en sécurité des installations de satinage et de la station d'épuration suivant les étapes suivantes :
1	Le	le	O	_
2	mandataire	mandataire	O	_
3	a	avoir	O	_
4	fait	faire	O	_
5	appel	appel	O	_
6	à	à	O	_
7	la	le	BI	_
8	société	société	II	_
9	PENA	PENA	EI	_
10	Environnement	Environnement	EI	_
11	qui	qui	O	_
12	a	avoir	O	_
13	réalisé	réaliser	O	_
14	la	le	O	_
15	mise	mise	O	_
16	en	en	O	_
17	sécurité	sécurité	O	_
18	des	de	O	_
19	installations	installation	O	_
20	de	de	O	_
21	satinage	satinage	O	_
22	et	et	O	_
23	de	de	O	_
24	la	le	O	_
25	station	station	O	_
26	d'	de	O	_
27	épuration	épuration	O	_
28	suivant	suivant	O	_
29	les	le	O	_
30	étapes	étape	O	_
31	suivantes	suivant	O	_
32	:	:	O	_


#remise en état et mise en route de la STEP selon les prescriptions de fonctionnement initiales ;
1	remise	remise	O	_
2	en	en	O	_
3	état	état	O	_
4	et	et	O	_
5	mise	mise	O	_
6	en	en	O	_
7	route	route	O	_
8	de	de	O	_
9	la	le	O	_
10	STEP	STEP	O	_
11	selon	selon	O	_
12	les	le	O	_
13	prescriptions	prescription	O	_
14	de	de	O	_
15	fonctionnement	fonctionnement	O	_
16	initiales	initial	O	_
17	;	;	O	_


#préparation des cuves d’effluents (acide fluorhydrique) ;
1	préparation	préparation	O	_
2	des	de	O	_
3	cuves	cuve	BU	_
4	d’	d’	EU	_
5	effluents	effluent	EU	_
6	(	(	O	_
7	acide	acide	BS	_
8	fluorhydrique	fluorhydrique	BS	_
9	)	)	O	_
10	;	;	O	_


#vidange et neutralisation des cuves et bacs de la MAS 6 ;
1	vidange	vidange	O	_
2	et	et	O	_
3	neutralisation	neutralisation	O	_
4	des	de	O	_
5	cuves	cuve	BD	_
6	et	et	O	_
7	bacs	bac	O	_
8	de	de	O	_
9	la	le	O	_
10	MAS	mas	O	_
11	6	6	O	_
12	;	;	O	_


#vidange et neutralisation de la SAPI (diluer les morceaux avec l’acide fluorhydrique) ;
1	vidange	vidange	O	_
2	et	et	O	_
3	neutralisation	neutralisation	O	_
4	de	de	O	_
5	la	le	O	_
6	SAPI	SAPI	EU	_
7	(	(	O	_
8	diluer	diluer	O	_
9	les	le	O	_
10	morceaux	morceau	O	_
11	avec	avec	O	_
12	l’	l’	O	_
13	acide	acide	BS	_
14	fluorhydrique	fluorhydrique	BS	_
15	)	)	O	_
16	;	;	O	_


#vidange et neutralisation des cuves de la zone de relevage ;
1	vidange	vidange	O	_
2	et	et	O	_
3	neutralisation	neutralisation	O	_
4	des	de	O	_
5	cuves	cuve	O	_
6	de	de	O	_
7	la	le	O	_
8	zone	zone	O	_
9	de	de	O	_
10	relevage	relevage	O	_
11	;	;	O	_


#nettoyage des plastiques des 2 laveurs de gaz ;
1	nettoyage	nettoyage	O	_
2	des	de	O	_
3	plastiques	plastique	O	_
4	des	de	O	_
5	2	2	O	_
6	laveurs	laveur	O	_
7	de	de	O	_
8	gaz	gaz	O	_
9	;	;	O	_


#nettoyage des caniveaux ;
1	nettoyage	nettoyage	O	_
2	des	de	O	_
3	caniveaux	caniveau	O	_
4	;	;	O	_


#vidange complète de la STEP.
1	vidange	vidange	O	_
2	complète	complet	O	_
3	de	de	O	_
4	la	le	O	_
5	STEP	STEP	O	_
6	.	.	O	_


#Le chantier a duré 9 semaines, la station a fonctionné pendant 7 semaines pendant lesquelles une analyse hebdomadaire des rejets en sortie de station a été réalisée.
1	Le	le	O	_
2	chantier	chantier	O	_
3	a	avoir	O	_
4	duré	durer	O	_
5	9	9	O	_
6	semaines	semaine	O	_
7	,	,	O	_
8	la	le	O	_
9	station	station	O	_
10	a	avoir	O	_
11	fonctionné	fonctionner	O	_
12	pendant	pendant	O	_
13	7	7	O	_
14	semaines	semaine	O	_
15	pendant	pendant	O	_
16	lesquelles	lequel	O	_
17	une	un	O	_
18	analyse	analyse	O	_
19	hebdomadaire	hebdomadaire	O	_
20	des	de	O	_
21	rejets	rejet	O	_
22	en	en	O	_
23	sortie	sortie	O	_
24	de	de	O	_
25	station	station	O	_
26	a	avoir	O	_
27	été	être	O	_
28	réalisée	réaliser	O	_
29	.	.	O	_


#La station est neutralisée depuis le 3 avril 2015.
1	La	le	O	_
2	station	station	O	_
3	est	être	O	_
4	neutralisée	neutraliser	O	_
5	depuis	depuis	O	_
6	le	le	O	_
7	3	3	O	_
8	avril	avril	O	_
9	2015	2015	O	_
10	.	.	O	_


#La SELARL MALMEZAT-PRAT a fourni par courriers du 29 mai 2015 et 9 juin 2015 le bilan du fonctionnement de la STEP durant le chantier.
1	La	le	BI	_
2	SELARL	selarl	EI	_
3	MALMEZAT	MALMEZAT	EI	_
4	-	-	EI	_
5	PRAT	PRAT	EI	_
6	a	avoir	O	_
7	fourni	fournir	O	_
8	par	par	O	_
9	courriers	courrier	O	_
10	du	de	O	_
11	29	29	O	_
12	mai	mai	O	_
13	2015	2015	O	_
14	et	et	O	_
15	9	9	O	_
16	juin	juin	O	_
17	2015	2015	O	_
18	le	le	O	_
19	bilan	bilan	O	_
20	du	de	O	_
21	fonctionnement	fonctionnement	O	_
22	de	de	O	_
23	la	le	O	_
24	STEP	STEP	O	_
25	durant	durant	O	_
26	le	le	O	_
27	chantier	chantier	O	_
28	.	.	O	_


#Au total, 784 m3 d’effluents traités ont été rejetés dans le réseau d’assainissement de Bordeaux Métropole.
1	Au	au	O	_
2	total	total	O	_
3	,	,	O	_
4	784	784	O	_
5	m3	m3	O	_
6	d’	d’	O	_
7	effluents	effluent	O	_
8	traités	traiter	O	_
9	ont	avoir	O	_
10	été	être	O	_
11	rejetés	rejeter	O	_
12	dans	dans	O	_
13	le	le	O	_
14	réseau	réseau	O	_
15	d’	d’	O	_
16	assainissement	assainissement	O	_
17	de	de	O	_
18	Bordeaux	Bordeaux	O	_
19	Métropole	Métropole	O	_
20	.	.	O	_


#2.2 -  évacuation des produits et déchets dangereux
1	2.2	2.2	O	_
2	-	-	O	_
3	 	 	O	_
4	évacuation	évacuation	O	_
5	des	de	O	_
6	produits	produit	O	_
7	et	et	BU	_
8	déchets	déchet	BU	_
9	dangereux	dangereux	EU	_


#Produits neufs dangereux : La société BRENNTAG a pris en charge l’évacuation de produits neufs encore présents sur le site notamment 800 litres de lessive de soude 30 %, 1000 litres de chlorure de calcium 35 %, 40 bidons de 32 kg d’acide fluorhydrique 40 %.
1	Produits	produit	IU	_
2	neufs	neuf	EU	_
3	dangereux	dangereux	EU	_
4	 	 	O	_
5	:	:	BI	_
6	La	le	BI	_
7	société	société	II	_
8	BRENNTAG	BRENNTAG	EI	_
9	a	avoir	O	_
10	pris	prendre	O	_
11	en	en	O	_
12	charge	charge	O	_
13	l’	l’	O	_
14	évacuation	évacuation	O	_
15	de	de	O	_
16	produits	produit	O	_
17	neufs	neuf	O	_
18	encore	encore	O	_
19	présents	présent	O	_
20	sur	sur	O	_
21	le	le	O	_
22	site	site	O	_
23	notamment	notamment	O	_
24	800	800	O	_
25	litres	litre	O	_
26	de	de	BU	_
27	lessive	lessive	IU	_
28	de	de	IU	_
29	soude	soude	EU	_
30	30	30	O	_
31	 	 	O	_
32	%	pourcent	O	_
33	,	,	O	_
34	1000	1000	O	_
35	litres	litre	O	_
36	de	de	BS	_
37	chlorure	chlorure	BS	_
38	de	de	EU	_
39	calcium	calcium	EU	_
40	35	35	O	_
41	 	 	O	_
42	%	pourcent	O	_
43	,	,	O	_
44	40	40	O	_
45	bidons	bidon	O	_
46	de	de	O	_
47	32	32	O	_
48	kg	kilogramme	BS	_
49	d’	d’	BS	_
50	acide	acide	ES	_
51	fluorhydrique	fluorhydrique	ES	_
52	40	40	O	_
53	 	 	O	_
54	%	%	O	_
55	.	.	O	_


#Les bordeaux justificatifs ont été fournis par la  SELARL MALMEZAT-PRAT (courrier du 29 mai 2015).
1	Les	le	O	_
2	bordeaux	bordeaux	O	_
3	justificatifs	justificatif	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	fournis	fournir	O	_
7	par	par	O	_
8	la	le	BI	_
9	 	 	EI	_
10	SELARL	selarl	EI	_
11	MALMEZAT	MALMEZAT	EI	_
12	-	-	EI	_
13	PRAT	PRAT	EI	_
14	(	(	O	_
15	courrier	courrier	O	_
16	du	de	O	_
17	29	29	O	_
18	mai	mai	O	_
19	2015	2015	O	_
20	)	)	O	_
21	.	.	O	_


#Déchets dangereux :La société SITA RECKEM a été chargée de l’évacuation des déchets dangereux encore présents sur le site.
1	Déchets	déchet	IU	_
2	dangereux	dangereux	EU	_
3	 	 	O	_
4	:	:	BI	_
5	La	le	BI	_
6	société	société	II	_
7	SITA	SITA	EI	_
8	RECKEM	RECKEM	EI	_
9	a	avoir	O	_
10	été	être	O	_
11	chargée	charger	O	_
12	de	de	O	_
13	l’	l’	O	_
14	évacuation	évacuation	BU	_
15	des	de	BU	_
16	déchets	déchet	IU	_
17	dangereux	dangereux	EU	_
18	encore	encore	O	_
19	présents	présent	O	_
20	sur	sur	O	_
21	le	le	O	_
22	site	site	O	_
23	.	.	O	_


#Ils étaient constitués notamment :
1	Ils	il	O	_
2	étaient	être	O	_
3	constitués	constituer	O	_
4	notamment	notamment	O	_
5	 	 	O	_
6	:	:	O	_


#Solution aqueuse en bidons : 681 kg
1	Solution	solution	O	_
2	aqueuse	aqueux	O	_
3	en	en	O	_
4	bidons	bidon	O	_
5	 	 	O	_
6	:	:	O	_
7	681	681	O	_
8	kg	kilogramme	O	_


#Solution aqueuse en GRV : 444 kg
1	Solution	solution	O	_
2	aqueuse	aqueux	O	_
3	en	en	O	_
4	GRV	grv	O	_
5	 	 	O	_
6	:	:	O	_
7	444	444	O	_
8	kg	kilogramme	O	_


#Solvant en GRV : 1 720 kg
1	Solvant	solvant	BS	_
2	en	en	O	_
3	GRV	grv	O	_
4	 	 	O	_
5	:	:	O	_
6	1	1	O	_
7	720	720	O	_
8	kg	kilogramme	O	_


#Solvant en bidons : 1 203 kg
1	Solvant	solvant	BS	_
2	en	en	O	_
3	bidons	bidon	O	_
4	 	 	O	_
5	:	:	O	_
6	1	1	O	_
7	203	203	O	_
8	kg	kilogramme	O	_


#Solvants en PCL : 286 kg
1	Solvants	solvant	BS	_
2	en	en	IU	_
3	PCL	pcl	EU	_
4	 	 	O	_
5	:	:	O	_
6	286	286	O	_
7	kg	kilogramme	O	_


#Résidus de fond de cuve acide : 3 000 l
1	Résidus	résidu	O	_
2	de	de	O	_
3	fond	fond	O	_
4	de	de	O	_
5	cuve	cuve	O	_
6	acide	acide	O	_
7	 	 	O	_
8	:	:	O	_
9	3	3	O	_
10	000	000	O	_
11	l	l	O	_


#Résidus de fond de cuve basique : 0,175 l
1	Résidus	résidu	O	_
2	de	de	O	_
3	fond	fond	O	_
4	de	de	O	_
5	cuve	cuve	O	_
6	basique	basique	O	_
7	 	 	O	_
8	:	:	O	_
9	0,175	0,175	O	_
10	l	l	O	_


#Les Bordereaux de Suivi de Déchets sont annexés au dossier de cessation d’activités (Rapport SOBODEC E61B2/15/486 du 1er juin 2015).
1	Les	le	O	_
2	Bordereaux	bordereau	O	_
3	de	de	O	_
4	Suivi	suivi	O	_
5	de	de	O	_
6	Déchets	déchet	BU	_
7	sont	être	O	_
8	annexés	annexer	O	_
9	au	au	O	_
10	dossier	dossier	O	_
11	de	de	O	_
12	cessation	cessation	O	_
13	d’	d’	O	_
14	activités	activité	O	_
15	(	(	O	_
16	Rapport	rapport	O	_
17	SOBODEC	SOBODEC	BI	_
18	E61B2/15/486	e61b2/15/486	O	_
19	du	de	O	_
20	1er	premier	O	_
21	juin	juin	O	_
22	2015	2015	O	_
23	)	)	O	_
24	.	.	O	_


#2.3 - évacuation des déchets non dangereux
1	2.3	2.3	O	_
2	-	-	O	_
3	évacuation	évacuation	O	_
4	des	de	O	_
5	déchets	déchet	BU	_
6	non	non	IU	_
7	dangereux	dangereux	EU	_


#Les déchets non dangereux de type palette bois, rebus et bouteilles de verre, ferrailles, papiers ont été pris en charge par la société SITA.
1	Les	le	BU	_
2	déchets	déchet	IU	_
3	non	non	IU	_
4	dangereux	dangereux	EU	_
5	de	de	O	_
6	type	type	O	_
7	palette	palette	O	_
8	bois	bois	O	_
9	,	,	O	_
10	rebus	rebu	O	_
11	et	et	O	_
12	bouteilles	bouteille	BU	_
13	de	de	IU	_
14	verre	verre	EU	_
15	,	,	O	_
16	ferrailles	ferraille	O	_
17	,	,	O	_
18	papiers	papier	O	_
19	ont	avoir	O	_
20	été	être	O	_
21	pris	prendre	O	_
22	en	en	O	_
23	charge	charge	O	_
24	par	par	O	_
25	la	le	BI	_
26	société	société	II	_
27	SITA	SITA	EI	_
28	.	.	O	_


#Au total 150 tonnes de déchets non dangereux ont été évacuées vers des filières d’élimination ou de valorisation.
1	Au	au	O	_
2	total	total	O	_
3	150	150	O	_
4	tonnes	tonne	O	_
5	de	de	O	_
6	déchets	déchet	BU	_
7	non	non	IU	_
8	dangereux	dangereux	EU	_
9	ont	avoir	O	_
10	été	être	O	_
11	évacuées	évacuer	O	_
12	vers	vers	O	_
13	des	un	O	_
14	filières	filière	O	_
15	d’	d’	O	_
16	élimination	élimination	O	_
17	ou	ou	O	_
18	de	de	O	_
19	valorisation	valorisation	O	_
20	.	.	O	_


#les interdictions ou limitations d'accès au site : le site est clôturé et les issues du site sont verrouillées afin d'éviter toute possibilité de pénétration ;
1	les	le	O	_
2	interdictions	interdiction	O	_
3	ou	ou	O	_
4	limitations	limitation	O	_
5	d'	de	O	_
6	accès	accès	O	_
7	au	au	O	_
8	site	site	O	_
9	:	:	O	_
10	le	le	O	_
11	site	site	O	_
12	est	être	O	_
13	clôturé	clôturer	O	_
14	et	et	O	_
15	les	le	O	_
16	issues	issue	O	_
17	du	de	O	_
18	site	site	O	_
19	sont	être	O	_
20	verrouillées	verrouiller	O	_
21	afin	afin	O	_
22	d'	de	O	_
23	éviter	éviter	O	_
24	toute	tout	O	_
25	possibilité	possibilité	O	_
26	de	de	O	_
27	pénétration	pénétration	O	_
28	;	;	O	_


#2.4 - suppression des risques d'incendie et d'explosion :
1	2.4	2.4	O	_
2	-	-	O	_
3	suppression	suppression	O	_
4	des	de	O	_
5	risques	risque	O	_
6	d'	de	O	_
7	incendie	incendie	O	_
8	et	et	O	_
9	d'	de	O	_
10	explosion	explosion	O	_
11	:	:	O	_


#Les principaux risques d’incendie et d’explosion sont dû :
1	Les	le	O	_
2	principaux	principal	O	_
3	risques	risque	O	_
4	d’	d’	O	_
5	incendie	incendie	O	_
6	et	et	O	_
7	d’	d’	O	_
8	explosion	explosion	O	_
9	sont	être	O	_
10	dû	devoir	O	_
11	 	 	O	_
12	:	:	O	_


#à la présence des produits dangereux et des déchets sur le site : comme développé ci-dessus, l’ensemble des déchets et produits a été évacué du site,
1	à	à	O	_
2	la	le	O	_
3	présence	présence	O	_
4	des	de	BU	_
5	produits	produit	IU	_
6	dangereux	dangereux	EU	_
7	et	et	O	_
8	des	de	O	_
9	déchets	déchet	O	_
10	sur	sur	O	_
11	le	le	O	_
12	site	site	O	_
13	 	 	O	_
14	:	:	O	_
15	comme	comme	O	_
16	développé	développer	O	_
17	ci	ci	O	_
18	-	-	O	_
19	dessus	dessus	O	_
20	,	,	O	_
21	l’	l’	O	_
22	ensemble	ensemble	O	_
23	des	de	O	_
24	déchets	déchet	O	_
25	et	et	O	_
26	produits	produit	O	_
27	a	avoir	O	_
28	été	être	O	_
29	évacué	évacuer	O	_
30	du	de	O	_
31	site	site	O	_
32	,	,	O	_


#à la présence d’une cuve de fioul enterrée : cette cuve de 10m3 a été vidée, dégazée et évacuée (rapport 15-B-31-00533 de fin de travaux de la société VALGO),
1	à	à	O	_
2	la	le	O	_
3	présence	présence	O	_
4	d’	d’	O	_
5	une	un	BD	_
6	cuve	cuve	ED	_
7	de	de	ED	_
8	fioul	fioul	BU	_
9	enterrée	enterrer	EU	_
10	 	 	O	_
11	:	:	O	_
12	cette	ce	ED	_
13	cuve	cuve	ED	_
14	de	de	O	_
15	10m3	10m3	O	_
16	a	avoir	O	_
17	été	être	O	_
18	vidée	vider	O	_
19	,	,	O	_
20	dégazée	dégazer	O	_
21	et	et	O	_
22	évacuée	évacuer	O	_
23	(	(	O	_
24	rapport	rapport	O	_
25	15-B-31	15-b-31	O	_
26	-	-	O	_
27	00533	00533	O	_
28	de	de	O	_
29	fin	fin	O	_
30	de	de	O	_
31	travaux	travail	O	_
32	de	de	BI	_
33	la	le	BI	_
34	société	société	II	_
35	VALGO	VALGO	EI	_
36	)	)	O	_
37	,	,	O	_


#aux utilités : Dans son courrier du 29 mai 2015, la SELARL MALMEZAT-PRAT précise que suite à la finalisation des travaux de mise en sécurité du site l’ensemble des utilités ont été coupés : eau, électricité et gaz,
1	aux	à	O	_
2	utilités	utilité	O	_
3	 	 	O	_
4	:	:	O	_
5	Dans	dans	O	_
6	son	son	O	_
7	courrier	courrier	O	_
8	du	de	O	_
9	29	29	O	_
10	mai	mai	O	_
11	2015	2015	O	_
12	,	,	BI	_
13	la	le	BI	_
14	SELARL	selarl	EI	_
15	MALMEZAT	MALMEZAT	EI	_
16	-	-	EI	_
17	PRAT	PRAT	EI	_
18	précise	précise	O	_
19	que	que	O	_
20	suite	suite	O	_
21	à	à	O	_
22	la	le	O	_
23	finalisation	finalisation	O	_
24	des	de	O	_
25	travaux	travail	O	_
26	de	de	O	_
27	mise	mise	O	_
28	en	en	O	_
29	sécurité	sécurité	O	_
30	du	de	O	_
31	site	site	O	_
32	l’	l’	O	_
33	ensemble	ensemble	O	_
34	des	de	O	_
35	utilités	utilité	O	_
36	ont	avoir	O	_
37	été	être	O	_
38	coupés	couper	O	_
39	 	 	O	_
40	:	:	O	_
41	eau	eau	O	_
42	,	,	O	_
43	électricité	électricité	O	_
44	et	et	O	_
45	gaz	gaz	O	_
46	,	,	O	_


#Le site ne présente plus aujourd’hui de risques spécifiques d'incendie et d'explosion.
1	Le	le	O	_
2	site	site	O	_
3	ne	ne	O	_
4	présente	présente	O	_
5	plus	plus	O	_
6	aujourd’hui	aujourd’hui	O	_
7	de	de	O	_
8	risques	risque	O	_
9	spécifiques	spécifique	O	_
10	d'	de	O	_
11	incendie	incendie	O	_
12	et	et	O	_
13	d'	de	O	_
14	explosion	explosion	O	_
15	.	.	O	_


#2.5 - surveillance des effets de l'installation sur son environnement : sans objet / l’arrêté d’autorisation du 11 juin 2008 n’imposait pas à l’exploitant de surveillance de l’environnement (absence de surveillance des eaux souterraines).
1	2.5	2.5	O	_
2	-	-	O	_
3	surveillance	surveillance	O	_
4	des	de	O	_
5	effets	effet	O	_
6	de	de	O	_
7	l'	le	O	_
8	installation	installation	O	_
9	sur	sur	O	_
10	son	son	O	_
11	environnement	environnement	O	_
12	:	:	O	_
13	sans	sans	O	_
14	objet	objet	O	_
15	/	/	O	_
16	l’	l’	O	_
17	arrêté	arrêté	O	_
18	d’	d’	O	_
19	autorisation	autorisation	O	_
20	du	de	O	_
21	11	11	O	_
22	juin	juin	O	_
23	2008	2008	O	_
24	n’	n’	O	_
25	imposait	imposer	O	_
26	pas	pas	O	_
27	à	à	O	_
28	l’	l’	O	_
29	exploitant	exploitant	O	_
30	de	de	O	_
31	surveillance	surveillance	O	_
32	de	de	O	_
33	l’	l’	O	_
34	environnement	environnement	O	_
35	(	(	O	_
36	absence	absence	O	_
37	de	de	O	_
38	surveillance	surveillance	O	_
39	des	de	O	_
40	eaux	eau	O	_
41	souterraines	souterrain	O	_
42	)	)	O	_
43	.	.	O	_


#3 - DIAGNOSTIC DU SITE
1	3	3	O	_
2	-	-	O	_
3	DIAGNOSTIC	diagnostic	O	_
4	DU	de	O	_
5	SITE	site	O	_


#La synthèse des études historiques, documentaires et mémorielles fait ressortir les sources potentielles de contamination suivantes :
1	La	le	O	_
2	synthèse	synthèse	O	_
3	des	de	O	_
4	études	étude	O	_
5	historiques	historique	O	_
6	,	,	O	_
7	documentaires	documentaire	O	_
8	et	et	O	_
9	mémorielles	mémoriel	O	_
10	fait	faire	O	_
11	ressortir	ressortir	O	_
12	les	le	O	_
13	sources	source	O	_
14	potentielles	potentiel	O	_
15	de	de	O	_
16	contamination	contamination	O	_
17	suivantes	suivant	O	_
18	 	 	O	_
19	:	:	O	_


#- la cuve enterrée de fioul,
1	-	-	O	_
2	la	le	BD	_
3	cuve	cuve	ID	_
4	enterrée	enterrer	ED	_
5	de	de	O	_
6	fioul	fioul	BU	_
7	,	,	O	_


#- la station de détoxication,
1	-	-	O	_
2	la	le	BU	_
3	station	station	IU	_
4	de	de	IU	_
5	détoxication	détoxication	EU	_
6	,	,	O	_


#- le stockage de produits chimiques,
1	-	-	O	_
2	le	le	O	_
3	stockage	stockage	O	_
4	de	de	O	_
5	produits	produit	BU	_
6	chimiques	chimique	EU	_
7	,	,	O	_


#- l’ancien local de transformateur ayant servi de stockage de solvants et zone de rétention des eaux d’extinction incendie,
1	-	-	O	_
2	l’	l’	O	_
3	ancien	ancien	O	_
4	local	local	O	_
5	de	de	O	_
6	transformateur	transformateur	O	_
7	ayant	avoir	O	_
8	servi	servir	O	_
9	de	de	O	_
10	stockage	stockage	BU	_
11	de	de	IU	_
12	solvants	solvant	EU	_
13	et	et	O	_
14	zone	zone	O	_
15	de	de	O	_
16	rétention	rétention	O	_
17	des	de	O	_
18	eaux	eau	O	_
19	d’	d’	O	_
20	extinction	extinction	O	_
21	incendie	incendie	O	_
22	,	,	O	_


#- l’ancienne chaudière et zone compresseurs du site,
1	-	-	O	_
2	l’	l’	O	_
3	ancienne	ancien	O	_
4	chaudière	chaudière	O	_
5	et	et	O	_
6	zone	zone	O	_
7	compresseurs	compresseur	O	_
8	du	de	O	_
9	site	site	O	_
10	,	,	O	_


#- l’activité industrielle de traitement de surface et notamment la zone ayant subie l’incendie de 2004.
1	-	-	O	_
2	l’	l’	O	_
3	activité	activité	O	_
4	industrielle	industriel	O	_
5	de	de	O	_
6	traitement	traitement	O	_
7	de	de	O	_
8	surface	surface	O	_
9	et	et	O	_
10	notamment	notamment	O	_
11	la	le	O	_
12	zone	zone	O	_
13	ayant	avoir	O	_
14	subie	subir	O	_
15	l’	l’	O	_
16	incendie	incendie	O	_
17	de	de	O	_
18	2004	2004	O	_
19	.	.	O	_


#10 sondages à la tarière mécanique sur chenille (identifiés S1 à S10) ont été réalisés jusqu’à 4 m de profondeur le 14/04/2015 à proximité de ces zones.
1	10	10	O	_
2	sondages	sondage	O	_
3	à	à	O	_
4	la	le	O	_
5	tarière	tarière	O	_
6	mécanique	mécanique	O	_
7	sur	sur	O	_
8	chenille	chenille	O	_
9	(	(	O	_
10	identifiés	identifier	O	_
11	S1	s1	O	_
12	à	à	O	_
13	S10	s10	O	_
14	)	)	O	_
15	ont	avoir	O	_
16	été	être	O	_
17	réalisés	réaliser	O	_
18	jusqu’	jusqu’	O	_
19	à	à	O	_
20	4	4	O	_
21	m	m	O	_
22	de	de	O	_
23	profondeur	profondeur	O	_
24	le	le	O	_
25	14/04/2015	14/04/2015	O	_
26	à	à	O	_
27	proximité	proximité	O	_
28	de	de	O	_
29	ces	ce	O	_
30	zones	zone	O	_
31	.	.	O	_


#Ces investigations mettent en évidence  :
1	Ces	ce	O	_
2	investigations	investigation	O	_
3	mettent	mettre	O	_
4	en	en	O	_
5	évidence	évidence	O	_
6	 	 	O	_
7	:	:	O	_


#⇒ la présence d’une contamination en hydrocarbures totaux et hydrocarbures aromatiques polycycliques au sein des sables (remblais) présents autour de la cuve de fioul enterrée entre 1 et 3 m de profondeur :
1	⇒	⇒	O	_
2	la	le	O	_
3	présence	présence	O	_
4	d’	d’	O	_
5	une	un	O	_
6	contamination	contamination	O	_
7	en	en	O	_
8	hydrocarbures	hydrocarbure	BS	_
9	totaux	total	ES	_
10	et	et	O	_
11	hydrocarbures	hydrocarbure	BS	_
12	aromatiques	aromatique	IS	_
13	polycycliques	polycyclique	ES	_
14	au	au	O	_
15	sein	sein	O	_
16	des	de	O	_
17	sables	sable	O	_
18	(	(	O	_
19	remblais	remblai	O	_
20	)	)	O	_
21	présents	présent	O	_
22	autour	autour	O	_
23	de	de	O	_
24	la	le	O	_
25	cuve	cuve	ED	_
26	de	de	ED	_
27	fioul	fioul	BU	_
28	enterrée	enterrer	O	_
29	entre	entre	O	_
30	1	1	O	_
31	et	et	O	_
32	3	3	O	_
33	m	m	O	_
34	de	de	O	_
35	profondeur	profondeur	O	_
36	:	:	O	_


#au droit du sondage S1 au sein de l’horizon 1-2 m (2 970 mg/kg en HCT et 5,749 mg/kg en HAP (dont 1,9 mg/kg en naphtalène)
1	au	au	O	_
2	droit	droit	O	_
3	du	de	O	_
4	sondage	sondage	O	_
5	S1	s1	O	_
6	au	au	O	_
7	sein	sein	O	_
8	de	de	O	_
9	l’	l’	O	_
10	horizon	horizon	O	_
11	1	1	O	_
12	-	-	O	_
13	2	2	O	_
14	m	m	O	_
15	(	(	O	_
16	2	2	O	_
17	970	970	O	_
18	mg	milligramme	O	_
19	/	sur	O	_
20	kg	kilogramme	O	_
21	en	en	O	_
22	HCT	hct	BS	_
23	et	et	O	_
24	5,749	5,749	O	_
25	mg	milligramme	O	_
26	/	sur	O	_
27	kg	kilogramme	O	_
28	en	en	O	_
29	HAP	hap	BS	_
30	(	(	O	_
31	dont	dont	O	_
32	1,9	1,9	O	_
33	mg	milligramme	O	_
34	/	sur	O	_
35	kg	kilogramme	O	_
36	en	en	O	_
37	naphtalène	naphtalène	BS	_
38	)	)	O	_


#au droit du sondage S1 au sein de l’horizon 2,3-3 m (813 mg/kg en HCT)
1	au	au	O	_
2	droit	droit	O	_
3	du	de	O	_
4	sondage	sondage	O	_
5	S1	s1	O	_
6	au	au	O	_
7	sein	sein	O	_
8	de	de	O	_
9	l’	l’	O	_
10	horizon	horizon	O	_
11	2,3	2,3	O	_
12	-	-	O	_
13	3	3	O	_
14	m	m	O	_
15	(	(	O	_
16	813	813	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	kg	kilogramme	O	_
20	en	en	O	_
21	HCT	hct	O	_
22	)	)	O	_


#⇒ l’absence de contamination en hydrocarbures totaux, hydrocarbures aromatiques polycycliques, métaux toxiques, BTEX et COHV sur les échantillons analysés des autres prélèvements réalisés.
1	⇒	⇒	O	_
2	l’	l’	O	_
3	absence	absence	O	_
4	de	de	O	_
5	contamination	contamination	O	_
6	en	en	O	_
7	hydrocarbures	hydrocarbure	BS	_
8	totaux	total	ES	_
9	,	,	O	_
10	hydrocarbures	hydrocarbure	BS	_
11	aromatiques	aromatique	IS	_
12	polycycliques	polycyclique	ES	_
13	,	,	O	_
14	métaux	métal	BS	_
15	toxiques	toxique	ES	_
16	,	,	O	_
17	BTEX	BTEX	BS	_
18	et	et	O	_
19	COHV	cohv	BS	_
20	sur	sur	O	_
21	les	le	O	_
22	échantillons	échantillon	O	_
23	analysés	analyser	O	_
24	des	de	O	_
25	autres	autre	O	_
26	prélèvements	prélèvement	O	_
