
#42.0143
#Avant 1965, le site était une parcelle agricole.
1	Avant	avant	O	_
14	le	le	O	_
15	traitement	traitement	O	_
16	du	de	O	_
17	bois	bois	O	_
18	,	,	O	_
19	la	le	O	_
20	chaudronerie	chaudronerie	O	_
21	,	,	O	_
22	le	le	O	_
23	travail	travail	O	_
24	des	de	O	_
25	métaux	métal	O	_
26	,	,	O	_


#l'application de peintures et un dépôt de fioul domestique d'une capacité de 7 000 litres.
1	l'	le	O	_
2	application	application	O	_
3	de	de	O	_
4	peintures	peinture	O	_
5	et	et	O	_
6	un	un	O	_
7	dépôt	dépôt	O	_
8	de	de	O	_
9	fioul	fioul	BU	_
10	domestique	domestique	EU	_
11	d'	de	O	_
12	une	un	O	_
13	capacité	capacité	O	_
14	de	de	O	_
15	7	7	O	_
16	000	000	O	_
17	litres	litre	O	_
18	.	.	O	_


#Les activités de MECACHROME étaient réglementées par le récépissé de déclaration du 24/12/1976 ;
1	Les	le	O	_
2	activités	activité	O	_
3	de	de	O	_
4	MECACHROME	MECACHROME	EI	_
5	étaient	être	O	_
6	réglementées	réglementer	O	_
7	par	par	O	_
8	le	le	O	_
9	récépissé	récépissé	O	_
10	de	de	O	_
11	déclaration	déclaration	O	_
12	du	de	O	_
13	24/12/1976	24/12/1976	O	_
14	;	;	O	_


#- La parcelle BH 161 a été exploitée par le Garage ALAGNAT qui exerçait une activité de carrosserie, application de peintures et un atelier de tôlerie réglementé par l'arrêté du 21/05/1974 modifié en récépissé de déclaration du 24/01/1993.
1	-	-	O	_
2	La	le	O	_
3	parcelle	parcelle	O	_
4	BH	bh	O	_
5	161	161	O	_
6	a	avoir	O	_
7	été	être	O	_
8	exploitée	exploiter	O	_
9	par	par	O	_
10	le	le	BI	_
11	Garage	garage	EI	_
12	ALAGNAT	ALAGNAT	EI	_
13	qui	qui	O	_
14	exerçait	exercer	O	_
15	une	un	O	_
16	activité	activité	O	_
17	de	de	O	_
18	carrosserie	carrosserie	O	_
19	,	,	O	_
20	application	application	O	_
21	de	de	O	_
22	peintures	peinture	O	_
23	et	et	O	_
24	un	un	O	_
25	atelier	atelier	O	_
26	de	de	O	_
27	tôlerie	tôlerie	O	_
28	réglementé	réglementer	O	_
29	par	par	O	_
30	l'	le	O	_
31	arrêté	arrêté	O	_
32	du	de	O	_
33	21/05/1974	21/05/1974	O	_
34	modifié	modifier	O	_
35	en	en	O	_
36	récépissé	récépissé	O	_
37	de	de	O	_
38	déclaration	déclaration	O	_
39	du	de	O	_
40	24/01/1993	24/01/1993	O	_
41	.	.	O	_


#En 2001, les bâtiments des parcelles 130 et 131 ont été démolis pour accueillir un terrain de foot.
1	En	en	O	_
2	2001	2001	O	_
3	,	,	O	_
4	les	le	O	_
5	bâtiments	bâtiment	O	_
6	des	de	O	_
7	parcelles	parcelle	O	_
8	130	130	O	_
9	et	et	O	_
10	131	131	O	_
11	ont	avoir	O	_
12	été	être	O	_
13	démolis	démolir	O	_
14	pour	pour	O	_
15	accueillir	accueillir	O	_
16	un	un	O	_
17	terrain	terrain	O	_
18	de	de	O	_
19	foot	foot	O	_
20	.	.	O	_


#Par courrier en date du 31/05/2013, la SSCV Galline Salengro a effectué une déclaration de cessation d'activités des sociétés CESANO et BOSSUZE, ENOLY, SOMAPA et MECARHONE.
1	Par	par	O	_
2	courrier	courrier	O	_
3	en	en	O	_
4	date	date	O	_
5	du	de	O	_
6	31/05/2013	31/05/2013	O	_
7	,	,	O	_
8	la	le	BI	_
9	SSCV	sscv	BI	_
10	Galline	Galline	EI	_
11	Salengro	Salengro	EI	_
12	a	avoir	O	_
13	effectué	effectuer	O	_
14	une	un	O	_
15	déclaration	déclaration	O	_
16	de	de	O	_
17	cessation	cessation	O	_
18	d'	de	O	_
19	activités	activité	O	_
20	des	de	BI	_
21	sociétés	société	II	_
22	CESANO	CESANO	EI	_
23	et	et	EI	_
24	BOSSUZE	BOSSUZE	EI	_
25	,	,	O	_
26	ENOLY	ENOLY	EI	_
27	,	,	O	_
28	SOMAPA	SOMAPA	EI	_
29	et	et	O	_
30	MECARHONE	MECARHONE	EI	_
31	.	.	O	_


#Les récépissés de notification de mises à l’arrêt correspondant ont été délivrés le 25/06/2013.
1	Les	le	O	_
2	récépissés	récépissé	O	_
3	de	de	O	_
4	notification	notification	O	_
5	de	de	O	_
6	mises	mise	O	_
7	à	à	O	_
8	l’	l’	O	_
9	arrêt	arrêt	O	_
10	correspondant	correspondre	O	_
11	ont	avoir	O	_
12	été	être	O	_
13	délivrés	délivrer	O	_
14	le	le	O	_
15	25/06/2013	25/06/2013	O	_
16	.	.	O	_


#La SSCV a pour projet la construction sur le site d'un ensemble immobilier comprenant des logements collectifs, résidence séniors et étudiants, des commerces et des établissements d'utilités publique non définis sur 2 niveaux de parkings souterrains.
1	La	le	O	_
2	SSCV	SSCV	O	_
3	a	avoir	O	_
4	pour	pour	O	_
5	projet	projet	O	_
6	la	le	O	_
7	construction	construction	O	_
8	sur	sur	O	_
9	le	le	O	_
10	site	site	O	_
11	d'	de	O	_
12	un	un	O	_
13	ensemble	ensemble	O	_
14	immobilier	immobilier	O	_
15	comprenant	comprendre	O	_
16	des	un	O	_
17	logements	logement	O	_
18	collectifs	collectif	O	_
19	,	,	O	_
20	résidence	résidence	O	_
21	séniors	sénior	O	_
22	et	et	O	_
23	étudiants	étudiant	O	_
24	,	,	O	_
25	des	un	O	_
26	commerces	commerce	O	_
27	et	et	O	_
28	des	un	O	_
29	établissements	établissement	O	_
30	d'	de	O	_
31	utilités	utilité	O	_
32	publique	public	O	_
33	non	non	O	_
34	définis	définir	O	_
35	sur	sur	O	_
36	2	2	O	_
37	niveaux	niveau	O	_
38	de	de	O	_
39	parkings	parking	O	_
40	souterrains	souterrain	O	_
41	.	.	O	_


#Le site est actuellement en friche et clôturé.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	actuellement	actuellement	O	_
5	en	en	O	_
6	friche	friche	O	_
7	et	et	O	_
8	clôturé	clôturer	O	_
9	.	.	O	_


#Un diagnostic approfondi a été réalisé sur le site par le bureau d'étude ND ENVISOL le 30/06/2011 à la demande de la société ASSETS ARCHITECTURE.
1	Un	un	O	_
2	diagnostic	diagnostic	O	_
3	approfondi	approfondi	O	_
4	a	avoir	O	_
5	été	être	O	_
6	réalisé	réaliser	O	_
7	sur	sur	O	_
8	le	le	O	_
9	site	site	O	_
10	par	par	O	_
11	le	le	O	_
12	bureau	bureau	O	_
13	d'	de	O	_
14	étude	étude	O	_
15	ND	ND	BI	_
16	ENVISOL	ENVISOL	EI	_
17	le	le	O	_
18	30/06/2011	30/06/2011	O	_
19	à	à	O	_
20	la	le	O	_
21	demande	demande	O	_
22	de	de	O	_
23	la	le	BI	_
24	société	société	II	_
25	ASSETS	ASSETS	EI	_
26	ARCHITECTURE	ARCHITECTURE	EI	_
27	.	.	O	_


#Au total, 19 sondages ont été effectués jusqu'à une profondeur de 5 m et 3 piézomètres jusqu'à une profondeur de 9 m.
1	Au	au	O	_
2	total	total	O	_
3	,	,	O	_
4	19	19	O	_
5	sondages	sondage	O	_
6	ont	avoir	O	_
7	été	être	O	_
8	effectués	effectuer	O	_
9	jusqu'	jusque	O	_
10	à	à	O	_
11	une	un	O	_
12	profondeur	profondeur	O	_
13	de	de	O	_
14	5	5	O	_
15	m	m	O	_
16	et	et	O	_
17	3	3	O	_
18	piézomètres	piézomètre	O	_
19	jusqu'	jusque	O	_
20	à	à	O	_
21	une	un	O	_
22	profondeur	profondeur	O	_
23	de	de	O	_
24	9	9	O	_
25	m.	m.	O	_


#Les analyses des échantillons ainsi collectés ont montrés de fortes teneurs dans les sols en :
1	Les	le	O	_
2	analyses	analyse	O	_
3	des	de	O	_
4	échantillons	échantillon	O	_
5	ainsi	ainsi	O	_
6	collectés	collecter	O	_
7	ont	avoir	O	_
8	montrés	montrer	O	_
9	de	de	O	_
10	fortes	fort	O	_
11	teneurs	teneur	O	_
12	dans	dans	O	_
13	les	le	O	_
14	sols	sol	O	_
15	en	en	O	_
16	:	:	O	_


#- Arsenic (91 mg/kg) ;
1	-	-	O	_
2	Arsenic	Arsenic	BS	_
3	(	(	O	_
4	91	91	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Cuivre (120 mg/kg) ;
1	-	-	O	_
2	Cuivre	cuivre	BS	_
3	(	(	O	_
4	120	120	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Mercure (3,9 mg/kg) ;
1	-	-	O	_
2	Mercure	Mercure	BS	_
3	(	(	O	_
4	3,9	3,9	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Plomb (480 mg/kg) ;
1	-	-	O	_
2	Plomb	plomb	BS	_
3	(	(	O	_
4	480	480	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Zinc (280 mg/kg) ;
1	-	-	O	_
2	Zinc	Zinc	BS	_
3	(	(	O	_
4	280	280	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Trichloréthylène (ou TCE à 2,1 mg/kg) ;
1	-	-	O	_
2	Trichloréthylène	trichloréthylène	BS	_
3	(	(	O	_
4	ou	ou	BS	_
5	TCE	tce	BS	_
6	à	à	O	_
7	2,1	2,1	O	_
8	mg	milligramme	O	_
9	/	sur	O	_
10	kg	kilogramme	O	_
11	)	)	O	_
12	;	;	O	_


#- Tétrachloréthylène (ou PCE à 1,4 mg/kg) ;
1	-	-	O	_
2	Tétrachloréthylène	tétrachloréthylène	BS	_
3	(	(	O	_
4	ou	ou	BS	_
5	PCE	pce	BS	_
6	à	à	O	_
7	1,4	1,4	O	_
8	mg	milligramme	O	_
9	/	sur	O	_
10	kg	kilogramme	O	_
11	)	)	O	_
12	;	;	O	_


#- Polychlorobiphényls (ou PCB à 11 000 mg/kg).
1	-	-	O	_
2	Polychlorobiphényls	polychlorobiphényl	BS	_
3	(	(	O	_
4	ou	ou	O	_
5	PCB	pcb	BS	_
6	à	à	O	_
7	11	11	O	_
8	000	000	O	_
9	mg	milligramme	O	_
10	/	sur	O	_
11	kg	kilogramme	O	_
12	)	)	O	_
13	.	.	O	_


#Les eaux souterraines présentent une pollution au PCE avec des concentrations maximales atteignant 26 µg/l.
1	Les	le	O	_
2	eaux	eau	O	_
3	souterraines	souterrain	O	_
4	présentent	présenter	O	_
5	une	un	O	_
6	pollution	pollution	O	_
7	au	au	O	_
8	PCE	pce	BS	_
9	avec	avec	O	_
10	des	un	O	_
11	concentrations	concentration	O	_
12	maximales	maximal	O	_
13	atteignant	atteindre	O	_
14	26	26	O	_
15	µg	µg	O	_
16	/	sur	O	_
17	l.	l.	O	_


#En conclusion de son étude et au vu de l'état des sols du site et du changement d'usage envisagé, ND ENVISOL a recommandé la réalisation d'un Plan de Gestion sur le site et la mise en place d'u suivi de la qualité des eaux souterraines.
1	En	en	O	_
2	conclusion	conclusion	O	_
3	de	de	O	_
4	son	son	O	_
5	étude	étude	O	_
6	et	et	O	_
7	au	au	O	_
8	vu	vu	O	_
9	de	de	O	_
10	l'	le	O	_
11	état	état	O	_
12	des	de	O	_
13	sols	sol	O	_
14	du	de	O	_
15	site	site	O	_
16	et	et	O	_
17	du	de	O	_
18	changement	changement	O	_
19	d'	de	O	_
20	usage	usage	O	_
21	envisagé	envisager	O	_
22	,	,	O	_
23	ND	ND	BI	_
24	ENVISOL	ENVISOL	EI	_
25	a	avoir	O	_
26	recommandé	recommander	O	_
27	la	le	O	_
28	réalisation	réalisation	O	_
29	d'	de	O	_
30	un	un	O	_
31	Plan	plan	O	_
32	de	de	O	_
33	Gestion	gestion	O	_
34	sur	sur	O	_
35	le	le	O	_
36	site	site	O	_
37	et	et	O	_
38	la	le	O	_
39	mise	mise	O	_
40	en	en	O	_
41	place	place	O	_
42	d'	de	O	_
43	u	u	O	_
44	suivi	suivi	O	_
45	de	de	O	_
46	la	le	O	_
47	qualité	qualité	O	_
48	des	de	O	_
49	eaux	eau	O	_
50	souterraines	souterrain	O	_
51	.	.	O	_


#Un Plan de Gestion et une Analyse des Risques Résiduels (ARR) ont été rédigé en date du 07/03/2013.
1	Un	un	O	_
2	Plan	plan	O	_
3	de	de	O	_
4	Gestion	gestion	O	_
5	et	et	O	_
6	une	un	O	_
7	Analyse	analyse	O	_
8	des	de	O	_
9	Risques	risque	O	_
10	Résiduels	résiduel	O	_
11	(	(	O	_
12	ARR	arr	O	_
13	)	)	O	_
14	ont	avoir	O	_
15	été	être	O	_
16	rédigé	rédiger	O	_
17	en	en	O	_
18	date	date	O	_
19	du	de	O	_
20	07/03/2013	07/03/2013	O	_
21	.	.	O	_


#Il a alors été préconisé soit l'excavation et l'élimination en filière spécialisée des terres impactées au PCB, soit la réutilisation sur le site de 4 000 m3 de remblais ou encore le lavage des terres non inertes ne pouvant être réutilisés sur le site.
1	Il	il	O	_
2	a	avoir	O	_
3	alors	alors	O	_
4	été	être	O	_
5	préconisé	préconiser	O	_
6	soit	soit	O	_
7	l'	le	O	_
8	excavation	excavation	O	_
9	et	et	O	_
10	l'	le	O	_
11	élimination	élimination	O	_
12	en	en	O	_
13	filière	filière	O	_
14	spécialisée	spécialisé	O	_
15	des	de	O	_
16	terres	terre	O	_
17	impactées	impacter	O	_
18	au	au	O	_
19	PCB	PCB	BS	_
20	,	,	O	_
21	soit	soit	O	_
22	la	le	O	_
23	réutilisation	réutilisation	O	_
24	sur	sur	O	_
25	le	le	O	_
26	site	site	O	_
27	de	de	O	_
28	4	4	O	_
29	000	000	O	_
30	m3	m3	O	_
31	de	de	O	_
32	remblais	remblai	O	_
33	ou	ou	O	_
34	encore	encore	O	_
35	le	le	O	_
36	lavage	lavage	O	_
37	des	de	O	_
38	terres	terre	O	_
39	non	non	O	_
40	inertes	inerte	O	_
41	ne	ne	O	_
42	pouvant	pouvoir	O	_
43	être	être	O	_
44	réutilisés	réutiliser	O	_
45	sur	sur	O	_
46	le	le	O	_
47	site	site	O	_
48	.	.	O	_


#La troisième solution est la plus avantageuse d'après ND ENVISOL.
1	La	le	O	_
2	troisième	troisième	O	_
3	solution	solution	O	_
4	est	être	O	_
5	la	le	O	_
6	plus	plus	O	_
7	avantageuse	avantageux	O	_
8	d'	de	O	_
9	après	après	O	_
10	ND	ND	BI	_
11	ENVISOL	ENVISOL	EI	_
12	.	.	O	_


#Quatre scenarii ont été détaillés dans le cadre de l'ARR :
1	Quatre	Quatre	O	_
2	scenarii	scenarii	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	détaillés	détailler	O	_
6	dans	dans	O	_
7	le	le	O	_
8	cadre	cadre	O	_
9	de	de	O	_
10	l'	le	O	_
11	ARR	arr	O	_
12	:	:	O	_


#- Le parking souterrain à deux niveaux ;
1	-	-	O	_
2	Le	le	O	_
3	parking	parking	O	_
4	souterrain	souterrain	O	_
5	à	à	O	_
6	deux	deux	O	_
7	niveaux	niveau	O	_
8	;	;	O	_


#- Les logements ;
1	-	-	O	_
2	Les	le	O	_
3	logements	logement	O	_
4	;	;	O	_


#- Les commerces ;
1	-	-	O	_
2	Les	le	O	_
3	commerces	commerce	O	_
4	;	;	O	_


#- Le cas des espaces vert, voiries, etc.
1	-	-	O	_
2	Le	le	O	_
3	cas	cas	O	_
4	des	de	O	_
5	espaces	espace	O	_
6	vert	vert	O	_
7	,	,	O	_
8	voiries	voirie	O	_
9	,	,	O	_
10	etc.	etc.	O	_


#Selon ND ENVISOL, les risques sanitaires sont acceptables pour l’ensemble des scenarii prévu pour le site.
1	Selon	selon	O	_
2	ND	ND	BI	_
3	ENVISOL	ENVISOL	EI	_
4	,	,	O	_
5	les	le	O	_
6	risques	risque	O	_
7	sanitaires	sanitaire	O	_
8	sont	être	O	_
9	acceptables	acceptable	O	_
10	pour	pour	O	_
11	l’	l’	O	_
12	ensemble	ensemble	O	_
13	des	de	O	_
14	scenarii	scenarii	O	_
15	prévu	prévoir	O	_
16	pour	pour	O	_
17	le	le	O	_
18	site	site	O	_
19	.	.	O	_


#Sur la base de ces observations, un rapport de l’Inspection des Installations Classées du 14/08/2013 a demandé des compléments d'informations sur l'état des sols, notamment au droit du terrain de foot
1	Sur	sur	O	_
2	la	le	O	_
3	base	base	O	_
4	de	de	O	_
5	ces	ce	O	_
6	observations	observation	O	_
7	,	,	O	_
8	un	un	O	_
9	rapport	rapport	O	_
10	de	de	O	_
11	l’	l’	O	_
12	Inspection	inspection	O	_
13	des	de	O	_
14	Installations	installation	O	_
15	Classées	classer	O	_
16	du	de	O	_
17	14/08/2013	14/08/2013	O	_
18	a	avoir	O	_
19	demandé	demander	O	_
20	des	un	O	_
21	compléments	complément	O	_
22	d'	de	O	_
23	informations	information	O	_
24	sur	sur	O	_
25	l'	le	O	_
26	état	état	O	_
27	des	de	O	_
28	sols	sol	O	_
29	,	,	O	_
30	notamment	notamment	O	_
31	au	au	O	_
32	droit	droit	O	_
33	du	de	O	_
34	terrain	terrain	O	_
35	de	de	O	_
36	foot	foot	O	_


#Un diagnostic complémentaire a donc été mené sur le site le 03/09/2013.
1	Un	un	O	_
2	diagnostic	diagnostic	O	_
3	complémentaire	complémentaire	O	_
4	a	avoir	O	_
5	donc	donc	O	_
6	été	être	O	_
7	mené	mener	O	_
8	sur	sur	O	_
9	le	le	O	_
10	site	site	O	_
11	le	le	O	_
12	03/09/2013	03/09/2013	O	_
13	.	.	O	_


#Huit sondages ont été réalisés confirmant la pollution des sols en :
1	Huit	Huit	O	_
2	sondages	sondage	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	réalisés	réaliser	O	_
6	confirmant	confirmer	O	_
7	la	le	O	_
8	pollution	pollution	O	_
9	des	de	O	_
10	sols	sol	O	_
11	en	en	O	_
12	:	:	O	_


#- Arsenic (34 mg/kg) ;
1	-	-	O	_
2	Arsenic	Arsenic	BS	_
3	(	(	O	_
4	34	34	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Cuivre (60 mg/kg) ;
1	-	-	O	_
2	Cuivre	Cuivre	BS	_
3	(	(	O	_
4	60	60	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Mercure (0,60 mg/kg) ;
1	-	-	O	_
2	Mercure	Mercure	BS	_
3	(	(	O	_
4	0,60	0,60	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Plomb (210 mg/kg) ;
1	-	-	O	_
2	Plomb	plomb	BS	_
3	(	(	O	_
4	210	210	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Hydrocarbures Aromatiques Polycycliques (somme de 16 paramètres à 4 mg/kg) ;
1	-	-	O	_
2	Hydrocarbures	hydrocarbure	BS	_
3	Aromatiques	aromatique	ES	_
4	Polycycliques	polycyclique	ES	_
5	(	(	O	_
6	somme	somme	O	_
7	de	de	O	_
8	16	16	O	_
9	paramètres	paramètre	O	_
10	à	à	O	_
11	4	4	O	_
12	mg	milligramme	O	_
13	/	sur	O	_
14	kg	kilogramme	O	_
15	)	)	O	_
16	;	;	O	_


#- PCE (0,17 mg/kg) ;
1	-	-	O	_
2	PCE	pce	BS	_
3	(	(	O	_
4	0,17	0,17	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- TCE (0,44 mg/kg) ;
1	-	-	O	_
2	TCE	tce	BS	_
3	(	(	O	_
4	0,44	0,44	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- PCB (150 mg/kg).
1	-	-	O	_
2	PCB	pcb	BS	_
3	(	(	O	_
4	150	150	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	.	.	O	_


#Suite a ces mesures, l’extension de la pollution au PCB de façon latérale ou en profondeur a été estimé nul.
1	Suite	suite	O	_
2	a	à	O	_
3	ces	ce	O	_
4	mesures	mesure	O	_
5	,	,	O	_
6	l’	l’	O	_
7	extension	extension	O	_
8	de	de	O	_
9	la	le	O	_
10	pollution	pollution	O	_
11	au	au	O	_
12	PCB	pcb	BS	_
13	de	de	O	_
14	façon	façon	O	_
15	latérale	latéral	O	_
16	ou	ou	O	_
17	en	en	O	_
18	profondeur	profondeur	O	_
19	a	avoir	O	_
20	été	être	O	_
21	estimé	estimer	O	_
22	nul	nul	O	_
23	.	.	O	_


#L'inspection des Installations classés demande par le biais d'un rapport du 08/10/2013 que les terres contaminées aux PCB soient excavées et retirées du site.
1	L'	le	O	_
2	inspection	inspection	O	_
3	des	de	O	_
4	Installations	installation	O	_
5	classés	classer	O	_
6	demande	demande	O	_
7	par	par	O	_
8	le	le	O	_
9	biais	biais	O	_
10	d'	de	O	_
11	un	un	O	_
12	rapport	rapport	O	_
13	du	de	O	_
14	08/10/2013	08/10/2013	O	_
15	que	que	O	_
16	les	le	O	_
17	terres	terre	O	_
18	contaminées	contaminer	O	_
19	aux	à	O	_
20	PCB	pcb	BS	_
21	soient	être	O	_
22	excavées	excaver	O	_
23	et	et	O	_
24	retirées	retirer	O	_
25	du	de	O	_
26	site	site	O	_
27	.	.	O	_


#Le volume des terres à traiter est estimé entre 9 000 m3 et 13 000 m3.
1	Le	le	O	_
2	volume	volume	O	_
3	des	de	O	_
4	terres	terre	O	_
5	à	à	O	_
6	traiter	traiter	O	_
7	est	être	O	_
8	estimé	estimer	O	_
9	entre	entre	O	_
10	9	9	O	_
11	000	000	O	_
12	m3	m3	O	_
13	et	et	O	_
14	13	13	O	_
15	000	000	O	_
16	m3	m3	O	_
17	.	.	O	_


#Le seuil de dépollution a atteindre à été fixé à 1 mg/kg.
1	Le	le	O	_
2	seuil	seuil	O	_
3	de	de	O	_
4	dépollution	dépollution	O	_
5	a	à	O	_
6	atteindre	atteindre	O	_
7	à	à	O	_
8	été	être	O	_
9	fixé	fixer	O	_
10	à	à	O	_
11	1	1	O	_
12	mg	milligramme	O	_
13	/	sur	O	_
14	kg	kilogramme	O	_
15	.	.	O	_


#Les restrictions d'usage doivent être développés:
1	Les	le	O	_
2	restrictions	restriction	O	_
3	d'	de	O	_
4	usage	usage	O	_
5	doivent	devoir	O	_
6	être	être	O	_
7	développés	développer	O	_
8	:	:	O	_


#- Couverture des espaces verts par de la terre saine sur une épaisseur de 30 cm séparées des terres pollués par un géotextile ;
1	-	-	O	_
2	Couverture	couverture	O	_
3	des	de	O	_
4	espaces	espace	O	_
5	verts	vert	O	_
6	par	par	O	_
7	de	de	O	_
8	la	le	O	_
9	terre	terre	O	_
10	saine	sain	O	_
11	sur	sur	O	_
12	une	un	O	_
13	épaisseur	épaisseur	O	_
14	de	de	O	_
15	30	30	O	_
16	cm	cm	O	_
17	séparées	séparer	O	_
18	des	de	O	_
19	terres	terre	O	_
20	pollués	polluer	O	_
21	par	par	O	_
22	un	un	O	_
23	géotextile	géotextile	O	_
24	;	;	O	_


#- Interdiction de plantation de culture ou de pompage dans la nappe ;
1	-	-	O	_
2	Interdiction	interdiction	O	_
3	de	de	O	_
4	plantation	plantation	O	_
5	de	de	O	_
6	culture	culture	O	_
7	ou	ou	O	_
8	de	de	O	_
9	pompage	pompage	O	_
10	dans	dans	O	_
11	la	le	O	_
12	nappe	nappe	O	_
13	;	;	O	_


#- Limitations des conditions d'infiltration au droit du site ;
1	-	-	O	_
2	Limitations	limitation	O	_
3	des	de	O	_
4	conditions	condition	O	_
5	d'	de	O	_
6	infiltration	infiltration	O	_
7	au	au	O	_
8	droit	droit	O	_
9	du	de	O	_
10	site	site	O	_
11	;	;	O	_


#- Mise en place du suivi de la qualité des eaux souterraines.
1	-	-	O	_
2	Mise	mise	O	_
3	en	en	O	_
4	place	place	O	_
5	du	de	O	_
6	suivi	suivi	O	_
7	de	de	O	_
8	la	le	O	_
9	qualité	qualité	O	_
10	des	de	O	_
11	eaux	eau	O	_
12	souterraines	souterrain	O	_
13	.	.	O	_


#01.0057
#La société VILL'RECUPERATION a exploité à Villereversure, dans le quartier de la gare, une installation de stockage et de récupération de déchets de métaux, de résidus métalliques, d'objets en métal et de carcasses de véhicules hors d'usage, sur un terrain propriété de la SNCF.
1	La	le	BI	_
2	société	société	II	_
3	VILL'	VILL'	EI	_
4	RECUPERATION	RECUPERATION	EI	_
5	a	avoir	O	_
6	exploité	exploiter	O	_
7	à	à	O	_
8	Villereversure	Villereversure	O	_
9	,	,	O	_
10	dans	dans	O	_
11	le	le	O	_
12	quartier	quartier	O	_
13	de	de	O	_
14	la	le	O	_
15	gare	gare	O	_
16	,	,	O	_
17	une	un	O	_
18	installation	installation	O	_
19	de	de	O	_
20	stockage	stockage	O	_
21	et	et	O	_
22	de	de	O	_
23	récupération	récupération	O	_
24	de	de	O	_
25	déchets	déchet	BU	_
26	de	de	IU	_
27	métaux	métal	EU	_
28	,	,	O	_
29	de	de	O	_
30	résidus	résidu	BU	_
31	métalliques	métallique	EU	_
32	,	,	O	_
33	d'	de	O	_
34	objets	objet	O	_
35	en	en	O	_
36	métal	métal	O	_
37	et	et	O	_
38	de	de	O	_
39	carcasses	carcasse	O	_
40	de	de	O	_
41	véhicules	véhicule	O	_
42	hors	hors	O	_
43	d'	de	O	_
44	usage	usage	O	_
45	,	,	O	_
46	sur	sur	O	_
47	un	un	O	_
48	terrain	terrain	O	_
49	propriété	propriété	O	_
50	de	de	O	_
51	la	le	BI	_
52	SNCF	SNCF	EI	_
53	.	.	O	_


#Le site occupe un tènement d’une emprise de l’ordre de 6000 m², située sur une partie de la parcelle cadastrale n° 212 section AB.
1	Le	le	O	_
2	site	site	O	_
3	occupe	occupe	O	_
4	un	un	O	_
5	tènement	tènement	O	_
6	d’	d’	O	_
7	une	un	O	_
8	emprise	emprise	O	_
9	de	de	O	_
10	l’	l’	O	_
11	ordre	ordre	O	_
12	de	de	O	_
13	6000	6000	O	_
14	m²	m²	O	_
15	,	,	O	_
16	située	situer	O	_
17	sur	sur	O	_
18	une	un	O	_
19	partie	partie	O	_
20	de	de	O	_
21	la	le	O	_
22	parcelle	parcelle	O	_
23	cadastrale	cadastral	O	_
24	n°	numéro	O	_
25	212	212	O	_
26	section	section	O	_
27	AB	ab	O	_
28	.	.	O	_


#Les Réseaux Ferrés de France (RFF) sont actuellement propriétaire du tènement.
1	Les	le	BI	_
2	Réseaux	réseau	II	_
3	Ferrés	ferré	II	_
4	de	de	II	_
5	France	France	EI	_
6	(	(	O	_
7	RFF	RFF	BI	_
8	)	)	O	_
9	sont	être	O	_
10	actuellement	actuellement	O	_
11	propriétaire	propriétaire	O	_
12	du	de	O	_
13	tènement	tènement	O	_
14	.	.	O	_


#L’activité exercée par la société Vill’Récupération sur son site d’exploitation à Villereversure relevait du régime de l’autorisation au titre des Installations Classées pour la Protection de l’Environnement (ancienne rubrique n°286 : stockage et activités de récupération de déchets de métaux).
1	L’	l’	O	_
2	activité	activité	O	_
3	exercée	exercer	O	_
4	par	par	O	_
5	la	le	BI	_
6	société	société	II	_
7	Vill’	Vill’	EI	_
8	Récupération	Récupération	EI	_
