
#91.0026
#L\'activité du site était dédiée à la fabrication de joints.
1	L\'activité	l\'activité	O	_
24	dans	dans	O	_
25	la	le	O	_
26	cour	cour	O	_
27	de	de	O	_
28	l'	le	O	_
29	immeuble	immeuble	O	_
30	.	.	O	_


#En application de l'arrêté préfectoral de travaux d'office du 23/11/2009, l'ADEME a fait procéder au changement des 8 fenêtres de l'appartement situé au-dessus de l'ancien pressing en mai 2015 en vue d'améliorer la ventilation du logement.
1	En	en	O	_
2	application	application	O	_
3	de	de	O	_
4	l'	le	O	_
5	arrêté	arrêté	O	_
6	préfectoral	préfectoral	O	_
7	de	de	O	_
8	travaux	travail	O	_
9	d'	de	O	_
10	office	office	O	_
11	du	de	O	_
12	23/11/2009	23/11/2009	O	_
13	,	,	O	_
14	l'	le	O	_
15	ADEME	ADEME	O	_
16	a	avoir	O	_
17	fait	faire	O	_
18	procéder	procéder	O	_
19	au	au	O	_
20	changement	changement	O	_
21	des	de	O	_
22	8	8	O	_
23	fenêtres	fenêtre	O	_
24	de	de	O	_
25	l'	le	O	_
26	appartement	appartement	O	_
27	situé	situer	O	_
28	au-dessus	au-dessus	O	_
29	de	de	O	_
30	l'	le	O	_
31	ancien	ancien	O	_
32	pressing	pressing	O	_
33	en	en	O	_
34	mai	mai	O	_
35	2015	2015	O	_
36	en	en	O	_
37	vue	vue	O	_
38	d'	de	O	_
39	améliorer	améliorer	O	_
40	la	le	O	_
41	ventilation	ventilation	O	_
42	du	de	O	_
43	logement	logement	O	_
44	.	.	O	_


#Les travaux ont été réceptionnés en octobre 2015.
1	Les	le	O	_
2	travaux	travail	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	réceptionnés	réceptionner	O	_
6	en	en	O	_
7	octobre	octobre	O	_
8	2015	2015	O	_
9	.	.	O	_


#Les travaux prévus par l'arrêté préfectoral du 13 juillet 2014 se sont achevés début 2019.
1	Les	le	O	_
2	travaux	travail	O	_
3	prévus	prévoir	O	_
4	par	par	O	_
5	l'	le	O	_
6	arrêté	arrêté	O	_
7	préfectoral	préfectoral	O	_
8	du	de	O	_
9	13	13	O	_
10	juillet	juillet	O	_
11	2014	2014	O	_
12	se	se	O	_
13	sont	être	O	_
14	achevés	achever	O	_
15	début	début	O	_
16	2019	2019	O	_
17	.	.	O	_


#Une campagne de surveillance de la qualité de l'air intérieur a été réalisée en avril 2019 et ne met pas en évidence de concentrations en perchloroéthylène supérieures à la valeur recommandée par le HCSP à l'exception de l'échantillon prélevé dans la cave.
1	Une	un	O	_
2	campagne	campagne	O	_
3	de	de	O	_
4	surveillance	surveillance	O	_
5	de	de	O	_
6	la	le	O	_
7	qualité	qualité	O	_
8	de	de	O	_
9	l'	le	O	_
10	air	air	O	_
11	intérieur	intérieur	O	_
12	a	avoir	O	_
13	été	être	O	_
14	réalisée	réaliser	O	_
15	en	en	O	_
16	avril	avril	O	_
17	2019	2019	O	_
18	et	et	O	_
19	ne	ne	O	_
20	met	mettre	O	_
21	pas	pas	O	_
22	en	en	O	_
23	évidence	évidence	O	_
24	de	de	O	_
25	concentrations	concentration	O	_
26	en	en	O	_
27	perchloroéthylène	perchloroéthylène	BS	_
28	supérieures	supérieur	O	_
29	à	à	O	_
30	la	le	O	_
31	valeur	valeur	O	_
32	recommandée	recommander	O	_
33	par	par	O	_
34	le	le	BI	_
35	HCSP	HCSP	EI	_
36	à	à	O	_
37	l'	le	O	_
38	exception	exception	O	_
39	de	de	O	_
40	l'	le	O	_
41	échantillon	échantillon	O	_
42	prélevé	prélever	O	_
43	dans	dans	O	_
44	la	le	O	_
45	cave	cave	O	_
46	.	.	O	_


#Trois campagnes de surveillance de la qualité de l'air intérieur restent encore à réaliser.
1	Trois	Trois	O	_
2	campagnes	campagne	O	_
3	de	de	O	_
4	surveillance	surveillance	O	_
5	de	de	O	_
6	la	le	O	_
7	qualité	qualité	O	_
8	de	de	O	_
9	l'	le	O	_
10	air	air	O	_
11	intérieur	intérieur	O	_
12	restent	rester	O	_
13	encore	encore	O	_
14	à	à	O	_
15	réaliser	réaliser	O	_
16	.	.	O	_


#93.0078
#La société SAS THOMET TRAITEMENT THERMIQUE exploitait sur le site des ateliers de traitement de surface.
1	La	le	BI	_
2	société	société	II	_
3	SAS	SAS	II	_
4	THOMET	THOMET	EI	_
5	TRAITEMENT	traitement	EI	_
6	THERMIQUE	thermique	EI	_
7	exploitait	exploiter	O	_
8	sur	sur	O	_
9	le	le	O	_
10	site	site	O	_
11	des	de	O	_
12	ateliers	atelier	O	_
13	de	de	O	_
14	traitement	traitement	O	_
15	de	de	O	_
16	surface	surface	O	_
17	.	.	O	_


#En janvier 2013, la société THOMET est placée en liquidation judiciaire et cesse ses activités sur le site.
1	En	en	O	_
2	janvier	janvier	O	_
3	2013	2013	O	_
4	,	,	O	_
5	la	le	BI	_
6	société	société	II	_
7	THOMET	THOMET	EI	_
8	est	être	O	_
9	placée	placer	O	_
10	en	en	O	_
11	liquidation	liquidation	O	_
12	judiciaire	judiciaire	O	_
13	et	et	O	_
14	cesse	cesse	O	_
15	ses	son	O	_
16	activités	activité	O	_
17	sur	sur	O	_
18	le	le	O	_
19	site	site	O	_
20	.	.	O	_


#Le site est entouré par quelques habitations, des immeubles de bureaux et des sites d'activités.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	entouré	entourer	O	_
5	par	par	O	_
6	quelques	quelque	O	_
7	habitations	habitation	O	_
8	,	,	O	_
9	des	un	O	_
10	immeubles	immeuble	O	_
11	de	de	O	_
12	bureaux	bureau	O	_
13	et	et	O	_
14	des	un	O	_
15	sites	site	O	_
16	d'	de	O	_
17	activités	activité	O	_
18	.	.	O	_


#Des déchets sont encore en place dans un hangar du site (sels, cyanure, perchloroéthylène, boues).
1	Des	un	O	_
2	déchets	déchet	O	_
3	sont	être	O	_
4	encore	encore	O	_
5	en	en	O	_
6	place	place	O	_
7	dans	dans	O	_
8	un	un	O	_
9	hangar	hangar	O	_
10	du	de	O	_
11	site	site	O	_
12	(	(	O	_
13	sels	sel	BS	_
14	,	,	O	_
15	cyanure	cyanure	BS	_
16	,	,	O	_
17	perchloroéthylène	perchloroéthylène	BS	_
18	,	,	O	_
19	boues	boue	O	_
20	)	)	O	_
21	.	.	O	_


#Le 12 février 2013, le mandataire judiciaire informe le préfet de la liquidation judiciaire de la société THOMET.
1	Le	le	O	_
2	12	12	O	_
3	février	février	O	_
4	2013	2013	O	_
5	,	,	O	_
6	le	le	O	_
7	mandataire	mandataire	O	_
8	judiciaire	judiciaire	O	_
9	informe	informe	O	_
10	le	le	O	_
11	préfet	préfet	O	_
12	de	de	O	_
13	la	le	O	_
14	liquidation	liquidation	O	_
15	judiciaire	judiciaire	O	_
16	de	de	O	_
17	la	le	BI	_
18	société	société	II	_
19	THOMET	THOMET	EI	_
20	.	.	O	_


#Le préfet demande alors au mandataire judiciaire de lui notifier la cessation d’activité de la société THOMET et lui rappelle à cette occasion les obligations liées à la cessation d’activité, notamment celles relatives à la mise en sécurité du site.
1	Le	le	BI	_
2	préfet	préfet	EI	_
3	demande	demande	O	_
4	alors	alors	O	_
5	au	au	O	_
6	mandataire	mandataire	O	_
7	judiciaire	judiciaire	O	_
8	de	de	O	_
9	lui	lui	O	_
10	notifier	notifier	O	_
11	la	le	O	_
12	cessation	cessation	O	_
13	d’	d’	O	_
14	activité	activité	O	_
15	de	de	O	_
16	la	le	BI	_
17	société	société	II	_
18	THOMET	THOMET	EI	_
19	et	et	O	_
20	lui	lui	O	_
21	rappelle	rappeler	O	_
22	à	à	O	_
23	cette	ce	O	_
24	occasion	occasion	O	_
25	les	le	O	_
26	obligations	obligation	O	_
27	liées	lier	O	_
28	à	à	O	_
29	la	le	O	_
30	cessation	cessation	O	_
31	d’	d’	O	_
32	activité	activité	O	_
33	,	,	O	_
34	notamment	notamment	O	_
35	celles	celui	O	_
36	relatives	relatif	O	_
37	à	à	O	_
38	la	le	O	_
39	mise	mise	O	_
40	en	en	O	_
41	sécurité	sécurité	O	_
42	du	de	O	_
43	site	site	O	_
44	.	.	O	_


#L’inspection des installations classées procède à une visite du site le 12 juin 2013 et constate alors que la mise en sécurité du site n’est pas effective.
1	L’	l’	O	_
2	inspection	inspection	O	_
3	des	de	O	_
4	installations	installation	O	_
5	classées	classer	O	_
6	procède	procéder	O	_
7	à	à	O	_
8	une	un	O	_
9	visite	visite	O	_
10	du	de	O	_
11	site	site	O	_
12	le	le	O	_
13	12	12	O	_
14	juin	juin	O	_
15	2013	2013	O	_
16	et	et	O	_
17	constate	constate	O	_
18	alors	alors	O	_
19	que	que	O	_
20	la	le	O	_
21	mise	mise	O	_
22	en	en	O	_
23	sécurité	sécurité	O	_
24	du	de	O	_
25	site	site	O	_
26	n’	n’	O	_
27	est	être	O	_
28	pas	pas	O	_
29	effective	effectif	O	_
30	.	.	O	_


#Le 11 juillet 2013, un arrêté préfectoral de mis en demeure est notifié au mandataire et lui impose de procéder (ès-qualités) à la mise en sécurité du site et à la notification de la cessation d’activité de la société THOMET.
1	Le	le	O	_
2	11	11	O	_
3	juillet	juillet	O	_
4	2013	2013	O	_
5	,	,	O	_
6	un	un	O	_
7	arrêté	arrêté	O	_
8	préfectoral	préfectoral	O	_
9	de	de	O	_
10	mis	mi	O	_
11	en	en	O	_
12	demeure	demeure	O	_
13	est	être	O	_
14	notifié	notifier	O	_
15	au	au	O	_
16	mandataire	mandataire	O	_
17	et	et	O	_
18	lui	lui	O	_
19	impose	impose	O	_
20	de	de	O	_
21	procéder	procéder	O	_
22	(	(	O	_
23	ès	è	O	_
24	-	-	O	_
25	qualités	qualité	O	_
26	)	)	O	_
27	à	à	O	_
28	la	le	O	_
29	mise	mise	O	_
30	en	en	O	_
31	sécurité	sécurité	O	_
32	du	de	O	_
33	site	site	O	_
34	et	et	O	_
35	à	à	O	_
36	la	le	O	_
37	notification	notification	O	_
38	de	de	O	_
39	la	le	O	_
40	cessation	cessation	O	_
41	d’	d’	O	_
42	activité	activité	O	_
43	de	de	O	_
44	la	le	BI	_
45	société	société	II	_
46	THOMET	THOMET	EI	_
47	.	.	O	_


#Le 10 novembre 2013, le liquidateur indique au préfet avoir pris bonne note des obligations liées à la cessation d’activité mais l’informe qu’il ne dispose pas des fonds nécessaires afin de respecter ces obligations (confirmation le 8/09/2016 à la préfecture de l’impécuniosité de l’affaire).
1	Le	le	O	_
2	10	10	O	_
3	novembre	novembre	O	_
4	2013	2013	O	_
5	,	,	O	_
6	le	le	O	_
7	liquidateur	liquidateur	O	_
8	indique	indique	O	_
9	au	au	O	_
10	préfet	préfet	O	_
11	avoir	avoir	O	_
12	pris	prendre	O	_
13	bonne	bon	O	_
14	note	note	O	_
15	des	de	O	_
16	obligations	obligation	O	_
17	liées	lier	O	_
18	à	à	O	_
19	la	le	O	_
20	cessation	cessation	O	_
21	d’	d’	O	_
22	activité	activité	O	_
23	mais	mais	O	_
24	l’	l’	O	_
25	informe	informe	O	_
26	qu’	qu’	O	_
27	il	il	O	_
28	ne	ne	O	_
29	dispose	dispose	O	_
30	pas	pas	O	_
31	des	de	O	_
32	fonds	fonds	O	_
33	nécessaires	nécessaire	O	_
34	afin	afin	O	_
35	de	de	O	_
36	respecter	respecter	O	_
37	ces	ce	O	_
38	obligations	obligation	O	_
39	(	(	O	_
40	confirmation	confirmation	O	_
41	le	le	O	_
42	8/09/2016	8/09/2016	O	_
43	à	à	O	_
44	la	le	O	_
45	préfecture	préfecture	O	_
46	de	de	O	_
47	l’	l’	O	_
48	impécuniosité	impécuniosité	O	_
49	de	de	O	_
50	l’	l’	O	_
51	affaire	affaire	O	_
52	)	)	O	_
53	.	.	O	_


#Il indique également que la transmission effectuée le 12 février 2013 a bien valeur de notification de cessation d’activité et il précise qu’il a par ailleurs lancé la consultation au sujet de l’usage futur le 31 mai 2013.
1	Il	il	O	_
2	indique	indique	O	_
3	également	également	O	_
4	que	que	O	_
5	la	le	O	_
6	transmission	transmission	O	_
7	effectuée	effectuer	O	_
8	le	le	O	_
9	12	12	O	_
10	février	février	O	_
11	2013	2013	O	_
12	a	avoir	O	_
13	bien	bien	O	_
14	valeur	valeur	O	_
15	de	de	O	_
16	notification	notification	O	_
17	de	de	O	_
18	cessation	cessation	O	_
19	d’	d’	O	_
20	activité	activité	O	_
21	et	et	O	_
22	il	il	O	_
23	précise	précise	O	_
24	qu’	qu’	O	_
25	il	il	O	_
26	a	avoir	O	_
27	par	par	O	_
28	ailleurs	ailleurs	O	_
29	lancé	lancer	O	_
30	la	le	O	_
31	consultation	consultation	O	_
32	au	au	O	_
33	sujet	sujet	O	_
34	de	de	O	_
35	l’	l’	O	_
36	usage	usage	O	_
37	futur	futur	O	_
38	le	le	O	_
39	31	31	O	_
40	mai	mai	O	_
41	2013	2013	O	_
42	.	.	O	_


#D'autres visites d’inspection ont eu lieu le 27 mars 2014, le 26 février 2015, le 8 avril 2016,  23 janvier 2017 et le 9 février 2018.
1	D'	d'	O	_
2	autres	autre	O	_
3	visites	visite	O	_
4	d’	d’	O	_
5	inspection	inspection	O	_
6	ont	avoir	O	_
7	eu	avoir	O	_
8	lieu	lieu	O	_
9	le	le	O	_
10	27	27	O	_
11	mars	mars	O	_
12	2014	2014	O	_
13	,	,	O	_
14	le	le	O	_
15	26	26	O	_
16	février	février	O	_
17	2015	2015	O	_
18	,	,	O	_
19	le	le	O	_
20	8	8	O	_
21	avril	avril	O	_
22	2016	2016	O	_
23	,	,	O	_
24	 	 	O	_
25	23	23	O	_
26	janvier	janvier	O	_
27	2017	2017	O	_
28	et	et	O	_
29	le	le	O	_
30	9	9	O	_
31	février	février	O	_
32	2018	2018	O	_
33	.	.	O	_


#Lors de cette dernière visite, l’inspection des installations classées a constaté que le site n’était toujours pas mis en sécurité, qu'au moins deux personnes semblaient vivre sur place et que les conditions de stockages des déchets dangereux se dégradent.
1	Lors	lors	O	_
2	de	de	O	_
3	cette	ce	O	_
4	dernière	dernier	O	_
5	visite	visite	O	_
6	,	,	O	_
7	l’	l’	O	_
8	inspection	inspection	O	_
9	des	de	O	_
10	installations	installation	O	_
11	classées	classer	O	_
12	a	avoir	O	_
13	constaté	constater	O	_
14	que	que	O	_
15	le	le	O	_
16	site	site	O	_
17	n’	n’	O	_
18	était	être	O	_
19	toujours	toujours	O	_
20	pas	pas	O	_
21	mis	mettre	O	_
22	en	en	O	_
23	sécurité	sécurité	O	_
24	,	,	O	_
25	qu'	que	O	_
26	au	au	O	_
27	moins	moins	O	_
28	deux	deux	O	_
29	personnes	personne	O	_
30	semblaient	sembler	O	_
31	vivre	vivre	O	_
32	sur	sur	O	_
33	place	place	O	_
34	et	et	O	_
35	que	que	O	_
36	les	le	O	_
37	conditions	condition	O	_
38	de	de	O	_
39	stockages	stockage	O	_
40	des	de	O	_
41	déchets	déchet	BU	_
42	dangereux	dangereux	EU	_
43	se	se	O	_
44	dégradent	dégrader	O	_
45	.	.	O	_


#Sur proposition de l’inspection, le préfet a pris le 24 septembre 2014 un arrêté de consignation à l’encontre du mandataire représentant la société THOMET, pour la mise en sécurité du site.
1	Sur	sur	O	_
2	proposition	proposition	O	_
3	de	de	O	_
4	l’	l’	O	_
5	inspection	inspection	O	_
6	,	,	O	_
7	le	le	BI	_
8	préfet	préfet	EI	_
9	a	avoir	O	_
10	pris	prendre	O	_
11	le	le	O	_
12	24	24	O	_
13	septembre	septembre	O	_
14	2014	2014	O	_
15	un	un	O	_
16	arrêté	arrêté	O	_
17	de	de	O	_
18	consignation	consignation	O	_
19	à	à	O	_
20	l’	l’	O	_
21	encontre	encontre	O	_
22	du	de	O	_
23	mandataire	mandataire	O	_
24	représentant	représenter	O	_
25	la	le	BI	_
26	société	société	II	_
27	THOMET	THOMET	EI	_
28	,	,	O	_
29	pour	pour	O	_
30	la	le	O	_
31	mise	mise	O	_
32	en	en	O	_
33	sécurité	sécurité	O	_
34	du	de	O	_
35	site	site	O	_
36	.	.	O	_


#En 2016 la DDFIP a indiqué au préfet que les sommes n'ont pas été consignées car la liquidation judiciaire était impécunieuse
1	En	en	O	_
2	2016	2016	O	_
3	la	le	BI	_
4	DDFIP	DDFIP	EI	_
5	a	avoir	O	_
6	indiqué	indiquer	O	_
7	au	au	O	_
8	préfet	préfet	BI	_
9	que	que	O	_
10	les	le	O	_
11	sommes	somme	O	_
12	n'	n'	O	_
13	ont	avoir	O	_
14	pas	pas	O	_
15	été	être	O	_
16	consignées	consigner	O	_
17	car	car	O	_
18	la	le	O	_
19	liquidation	liquidation	O	_
20	judiciaire	judiciaire	O	_
21	était	être	O	_
22	impécunieuse	impécunieux	O	_


#Par courrier du 5 novembre 2014 et du 27 janvier 2017, les propriétaires des terrains ont été informés de la situation et de leur responsabilité du fait de la présence de déchets dangereux sur le terrain.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	5	5	O	_
5	novembre	novembre	O	_
6	2014	2014	O	_
7	et	et	O	_
8	du	de	O	_
9	27	27	O	_
10	janvier	janvier	O	_
11	2017	2017	O	_
12	,	,	O	_
13	les	le	O	_
14	propriétaires	propriétaire	O	_
15	des	de	O	_
16	terrains	terrain	O	_
17	ont	avoir	O	_
18	été	être	O	_
19	informés	informer	O	_
20	de	de	O	_
21	la	le	O	_
22	situation	situation	O	_
23	et	et	O	_
24	de	de	O	_
25	leur	leur	O	_
26	responsabilité	responsabilité	O	_
27	du	de	O	_
28	fait	fait	O	_
29	de	de	O	_
30	la	le	BU	_
31	présence	présence	IU	_
32	de	de	IU	_
33	déchets	déchet	IU	_
34	dangereux	dangereux	EU	_
35	sur	sur	O	_
36	le	le	O	_
37	terrain	terrain	O	_
38	.	.	O	_


#Par courrier du 3 juin 2016 et du 7 avril 2017, la mairie a été informée de la situation.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	3	3	O	_
5	juin	juin	O	_
6	2016	2016	O	_
7	et	et	O	_
8	du	de	O	_
9	7	7	O	_
10	avril	avril	O	_
11	2017	2017	O	_
12	,	,	O	_
13	la	le	O	_
14	mairie	mairie	O	_
15	a	avoir	O	_
16	été	être	O	_
17	informée	informer	O	_
18	de	de	O	_
19	la	le	O	_
20	situation	situation	O	_
21	.	.	O	_


#L’Inspection a envoyé au liquidateur le 27/01/2017 son rapport faisant état de la situation (mise en sécurité non effective car le site n'est pas clos et qu'il y a toujours des déchets dangereux) et lui demandait d’indiquer l’état l’impécuniosité de l’affaire.
1	L’	l’	O	_
2	Inspection	inspection	O	_
3	a	avoir	O	_
4	envoyé	envoyer	O	_
5	au	au	O	_
6	liquidateur	liquidateur	O	_
7	le	le	O	_
8	27/01/2017	27/01/2017	O	_
9	son	son	O	_
10	rapport	rapport	O	_
11	faisant	faire	O	_
12	état	état	O	_
13	de	de	O	_
14	la	le	O	_
15	situation	situation	O	_
16	(	(	O	_
17	mise	mise	O	_
18	en	en	O	_
19	sécurité	sécurité	O	_
20	non	non	O	_
21	effective	effectif	O	_
22	car	car	O	_
23	le	le	O	_
24	site	site	O	_
25	n'	n'	O	_
26	est	être	O	_
27	pas	pas	O	_
28	clos	clore	O	_
29	et	et	O	_
30	qu'	que	O	_
31	il	il	O	_
32	y	y	O	_
33	a	avoir	O	_
34	toujours	toujours	O	_
35	des	un	BU	_
36	déchets	déchet	IU	_
37	dangereux	dangereux	EU	_
38	)	)	O	_
39	et	et	O	_
40	lui	lui	O	_
41	demandait	demander	O	_
42	d’	d’	O	_
43	indiquer	indiquer	O	_
44	l’	l’	O	_
45	état	état	O	_
46	l’	l’	O	_
47	impécuniosité	impécuniosité	O	_
48	de	de	O	_
49	l’	l’	O	_
50	affaire	affaire	O	_
51	.	.	O	_


#Aucune réponse n'a été apportée à la date du 14/02/2018.
1	Aucune	aucun	O	_
2	réponse	réponse	O	_
3	n'	n'	O	_
4	a	avoir	O	_
5	été	être	O	_
6	apportée	apporter	O	_
7	à	à	O	_
8	la	le	O	_
9	date	date	O	_
10	du	de	O	_
11	14/02/2018	14/02/2018	O	_
12	.	.	O	_


#L’Inspection des installations classées a reçu en janvier 2018 un diagnostic (daté de décembre 2017) de l'état du sol au droit du site, qui a été réalisé par un tiers qui s'intéresse à l'achat du site.
1	L’	l’	O	_
2	Inspection	inspection	O	_
3	des	de	O	_
4	installations	installation	O	_
5	classées	classer	O	_
6	a	avoir	O	_
7	reçu	recevoir	O	_
8	en	en	O	_
9	janvier	janvier	O	_
10	2018	2018	O	_
11	un	un	O	_
12	diagnostic	diagnostic	O	_
13	(	(	O	_
14	daté	dater	O	_
15	de	de	O	_
16	décembre	décembre	O	_
17	2017	2017	O	_
18	)	)	O	_
19	de	de	O	_
20	l'	le	O	_
21	état	état	O	_
22	du	de	O	_
23	sol	sol	O	_
24	au	au	O	_
25	droit	droit	O	_
26	du	de	O	_
27	site	site	O	_
28	,	,	O	_
29	qui	qui	O	_
30	a	avoir	O	_
31	été	être	O	_
32	réalisé	réaliser	O	_
33	par	par	O	_
34	un	un	O	_
35	tiers	tiers	O	_
36	qui	qui	O	_
37	s'	se	O	_
38	intéresse	intéresse	O	_
39	à	à	O	_
40	l'	le	O	_
41	achat	achat	O	_
42	du	de	O	_
43	site	site	O	_
44	.	.	O	_


#Dans les gaz de sols, un fort impact en solvants chlorés (PCE) est relevé sur le site et notamment près d'une ancienne cuve de PCE.
1	Dans	dans	O	_
2	les	le	O	_
3	gaz	gaz	O	_
4	de	de	O	_
5	sols	sol	O	_
6	,	,	O	_
7	un	un	O	_
8	fort	fort	O	_
9	impact	impact	O	_
10	en	en	O	_
11	solvants	solvant	BS	_
12	chlorés	chlorer	BS	_
13	(	(	O	_
14	PCE	pce	BS	_
15	)	)	O	_
16	est	être	O	_
17	relevé	relever	O	_
18	sur	sur	O	_
19	le	le	O	_
20	site	site	O	_
21	et	et	O	_
22	notamment	notamment	O	_
23	près	près	O	_
24	d'	de	O	_
25	une	un	O	_
26	ancienne	ancien	O	_
27	cuve	cuve	BU	_
28	de	de	IU	_
29	PCE	pce	EU	_
30	.	.	O	_


#On note également des impacts en BTEX et en hydrocarbures.
1	On	on	O	_
2	note	note	O	_
3	également	également	O	_
4	des	un	O	_
5	impacts	impact	O	_
6	en	en	O	_
7	BTEX	bte	BS	_
8	et	et	O	_
9	en	en	O	_
10	hydrocarbures	hydrocarbure	BS	_
11	.	.	O	_


#La nappe située à 20 m n'a pas été investiguée.
1	La	le	O	_
2	nappe	nappe	O	_
3	située	situer	O	_
4	à	à	O	_
5	20	20	O	_
6	m	m	O	_
7	n'	n'	O	_
8	a	avoir	O	_
9	pas	pas	O	_
10	été	être	O	_
11	investiguée	investiguer	O	_
12	.	.	O	_


#Dans une poche d’eau à -12m, a priori non pérenne,  il a été mesuré du PCE et du benzène.
1	Dans	dans	O	_
2	une	un	O	_
3	poche	poche	O	_
4	d’	d’	O	_
5	eau	eau	O	_
6	à	à	O	_
7	-12	-12	O	_
8	m	m	O	_
9	,	,	O	_
10	a	à	O	_
11	priori	priori	O	_
12	non	non	O	_
13	pérenne	pérenne	O	_
14	,	,	O	_
15	 	 	O	_
16	il	il	O	_
17	a	avoir	O	_
18	été	être	O	_
19	mesuré	mesurer	O	_
20	du	de	BS	_
21	PCE	pce	BS	_
22	et	et	O	_
23	du	de	BS	_
24	benzène	benzène	BS	_
25	.	.	O	_


#Suite à la visite de février 2018, le préfet a écrit le 26/02/18
1	Suite	suite	O	_
2	à	à	O	_
3	la	le	O	_
4	visite	visite	O	_
5	de	de	O	_
6	février	février	O	_
7	2018	2018	O	_
8	,	,	O	_
9	le	le	BI	_
10	préfet	préfet	EI	_
11	a	avoir	O	_
12	écrit	écrire	O	_
13	le	le	O	_
14	26/02/18	26/02/18	O	_


#-au notaire pour lui demander d'agir sur la mise en sécurité
1	-au	-au	O	_
2	notaire	notaire	O	_
3	pour	pour	O	_
4	lui	lui	O	_
5	demander	demander	O	_
6	d'	de	O	_
7	agir	agir	O	_
8	sur	sur	O	_
9	la	le	O	_
10	mise	mise	O	_
11	en	en	O	_
12	sécurité	sécurité	O	_


#-aux propriétaires pour les informer que le diagnostic a montré une pollution du site
1	-aux	-aux	O	_
2	propriétaires	propriétaire	O	_
3	pour	pour	O	_
4	les	le	O	_
5	informer	informer	O	_
6	que	que	O	_
7	le	le	O	_
8	diagnostic	diagnostic	O	_
9	a	avoir	O	_
10	montré	montrer	O	_
11	une	un	O	_
12	pollution	pollution	O	_
13	du	de	O	_
14	site	site	O	_


#-au maire pour l'informer de la situation
1	-au	-au	O	_
2	maire	maire	O	_
3	pour	pour	O	_
4	l'	l'	O	_
5	informer	informer	O	_
6	de	de	O	_
7	la	le	O	_
8	situation	situation	O	_


#92.0052
#Site relevant de l'application de la circulaire du 03/04/1996.
1	Site	site	O	_
2	relevant	relever	O	_
3	de	de	O	_
4	l'	le	O	_
5	application	application	O	_
6	de	de	O	_
7	la	le	O	_
8	circulaire	circulaire	O	_
9	du	de	O	_
10	03/04/1996	03/04/1996	O	_
11	.	.	O	_


#Dépôt pétrolier clos en exploitation en milieu industriel.
1	Dépôt	dépôt	O	_
2	pétrolier	pétrolier	O	_
3	clos	clore	O	_
4	en	en	O	_
5	exploitation	exploitation	O	_
6	en	en	O	_
7	milieu	milieu	O	_
8	industriel	industriel	O	_
9	.	.	O	_


#Site en bordure de darse.
1	Site	site	O	_
2	en	en	O	_
3	bordure	bordure	O	_
4	de	de	O	_
5	darse	darse	O	_
6	.	.	O	_


#Site soumis à l'article 65 de l'arrêté du 2 février 1998 concernant la surveillance des eaux souterraines.
1	Site	site	O	_
2	soumis	soumettre	O	_
3	à	à	O	_
4	l'	le	O	_
5	article	article	O	_
6	65	65	O	_
7	de	de	O	_
8	l'	le	O	_
9	arrêté	arrêté	O	_
10	du	de	O	_
11	2	2	O	_
12	février	février	O	_
13	1998	1998	O	_
14	concernant	concerner	O	_
15	la	le	O	_
16	surveillance	surveillance	O	_
17	des	de	O	_
18	eaux	eau	O	_
19	souterraines	souterrain	O	_
20	.	.	O	_


#Des produits pétroliers sont stockés sur ce site depuis 1950, le dernier exploitant, TRAPIL, stocke des contaminats issus de l'exploitation des pipelines dans différents bacs, certains sont nouveaux, d'autres sont réaffectés.
1	Des	un	O	_
2	produits	produit	O	_
3	pétroliers	pétrolier	O	_
4	sont	être	O	_
5	stockés	stocker	O	_
6	sur	sur	O	_
7	ce	ce	O	_
8	site	site	O	_
9	depuis	depuis	O	_
10	1950	1950	O	_
11	,	,	O	_
12	le	le	O	_
13	dernier	dernier	O	_
14	exploitant	exploitant	O	_
15	,	,	O	_
16	TRAPIL	TRAPIL	BI	_
17	,	,	O	_
18	stocke	stocke	O	_
19	des	un	O	_
20	contaminats	contaminat	ES	_
21	issus	issu	O	_
22	de	de	O	_
23	l'	le	O	_
24	exploitation	exploitation	O	_
25	des	de	O	_
26	pipelines	pipeline	O	_
27	dans	dans	O	_
28	différents	différents	O	_
29	bacs	bac	O	_
30	,	,	O	_
31	certains	certains	O	_
32	sont	être	O	_
33	nouveaux	nouveau	O	_
34	,	,	O	_
35	d'	d'	O	_
36	autres	autre	O	_
37	sont	être	O	_
38	réaffectés	réaffecter	O	_
39	.	.	O	_


#Des bacs ont été supprimés.
1	Des	un	O	_
2	bacs	bac	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	supprimés	supprimer	O	_
6	.	.	O	_


#Une Evaluation Simplifiée des Risques (ESR) a été demandée en application de la circulaire du 03/04/1996.
1	Une	un	O	_
2	Evaluation	evaluation	O	_
3	Simplifiée	simplifier	O	_
4	des	de	O	_
5	Risques	risque	O	_
6	(	(	O	_
7	ESR	esr	O	_
8	)	)	O	_
