
#91.0077
#Implantée en zone industrielle, cette friche est un ancien site de 4,5 hectares de production de substances pharmaceutiques exploité par la société SANOFI PHARMA INDUSTRIE (SANOFI AVENTIS à ce jour).
1	Implantée	implanter	O	_
18	son	son	O	_
19	activité	activité	O	_
20	de	de	O	_
21	distribution	distribution	O	_
22	de	de	O	_
23	carburant	carburant	BU	_
24	.	.	O	_


#Il n'y a pas de libération des terrains, le garage étant toujours en exploitation.
1	Il	il	O	_
2	n'	n'	O	_
3	y	y	O	_
4	a	avoir	O	_
5	pas	pas	O	_
6	de	de	O	_
7	libération	libération	O	_
8	des	de	O	_
9	terrains	terrain	O	_
10	,	,	O	_
11	le	le	O	_
12	garage	garage	O	_
13	étant	être	O	_
14	toujours	toujours	O	_
15	en	en	O	_
16	exploitation	exploitation	O	_
17	.	.	O	_


#Dans les années 1990, des fuites ont été décelées sur deux des trois réservoirs de carburant (cuves de SP95 et de gasoil).
1	Dans	dans	O	_
2	les	le	O	_
3	années	année	O	_
4	1990	1990	O	_
5	,	,	O	_
6	des	un	O	_
7	fuites	fuite	O	_
8	ont	avoir	O	_
9	été	être	O	_
10	décelées	déceler	O	_
11	sur	sur	O	_
12	deux	deux	O	_
13	des	de	O	_
14	trois	trois	O	_
15	réservoirs	réservoir	O	_
16	de	de	O	_
17	carburant	carburant	BU	_
18	(	(	O	_
19	cuves	cuve	O	_
20	de	de	O	_
21	SP95	sp95	BS	_
22	et	et	O	_
23	de	de	O	_
24	gasoil	gasoil	BS	_
25	)	)	O	_
26	.	.	O	_


#Ces deux réservoirs étaient à simple paroi et supposés en pleine terre.
1	Ces	ce	O	_
2	deux	deux	O	_
3	réservoirs	réservoir	O	_
4	étaient	être	O	_
5	à	à	O	_
6	simple	simple	O	_
7	paroi	paroi	O	_
8	et	et	O	_
9	supposés	supposer	O	_
10	en	en	O	_
11	pleine	plein	O	_
12	terre	terre	O	_
13	.	.	O	_


#Le troisième réservoir était à simple paroi, en fosse maçonnée.
1	Le	le	O	_
2	troisième	troisième	O	_
3	réservoir	réservoir	O	_
4	était	être	O	_
5	à	à	O	_
6	simple	simple	O	_
7	paroi	paroi	O	_
8	,	,	O	_
9	en	en	O	_
10	fosse	fosse	O	_
11	maçonnée	maçonner	O	_
12	.	.	O	_


#La mise en sécurité de l’installation (neutralisation des cuves, évacuation des déchets...) a été actée en avril 2013.
1	La	le	O	_
2	mise	mise	O	_
3	en	en	O	_
4	sécurité	sécurité	O	_
5	de	de	O	_
6	l’	l’	O	_
7	installation	installation	O	_
8	(	(	O	_
9	neutralisation	neutralisation	O	_
10	des	de	O	_
11	cuves	cuve	O	_
12	,	,	O	_
13	évacuation	évacuation	O	_
14	des	de	O	_
15	déchets	déchet	O	_
16	...	...	O	_
17	)	)	O	_
18	a	avoir	O	_
19	été	être	O	_
20	actée	acter	O	_
21	en	en	O	_
22	avril	avril	O	_
23	2013	2013	O	_
24	.	.	O	_


#Une évaluation environnementale a été transmise le 22/11/2012.
1	Une	un	O	_
2	évaluation	évaluation	O	_
3	environnementale	environnemental	O	_
4	a	avoir	O	_
5	été	être	O	_
6	transmise	transmettre	O	_
7	le	le	O	_
8	22/11/2012	22/11/2012	O	_
9	.	.	O	_


#Des investigations sur les sols ont été menées.
1	Des	un	O	_
2	investigations	investigation	O	_
3	sur	sur	O	_
4	les	le	O	_
5	sols	sol	O	_
6	ont	avoir	O	_
7	été	être	O	_
8	menées	mener	O	_
9	.	.	O	_


#À proximité des deux cuves enterrées de SP95 et de gasoil, de fortes teneurs en composés volatils ont été mesurées entre 4 et 5 m dans les gaz des sols.
1	À	à	O	_
2	proximité	proximité	O	_
3	des	de	O	_
4	deux	deux	BD	_
5	cuves	cuve	ED	_
6	enterrées	enterrer	O	_
7	de	de	O	_
8	SP95	sp95	BS	_
9	et	et	O	_
10	de	de	O	_
11	gasoil	gasoil	BS	_
12	,	,	O	_
13	de	de	O	_
14	fortes	fort	O	_
15	teneurs	teneur	O	_
16	en	en	O	_
17	composés	composé	O	_
18	volatils	volatil	O	_
19	ont	avoir	O	_
20	été	être	O	_
21	mesurées	mesurer	O	_
22	entre	entre	O	_
23	4	4	O	_
24	et	et	O	_
25	5	5	O	_
26	m	m	O	_
27	dans	dans	O	_
28	les	le	O	_
29	gaz	gaz	O	_
30	des	de	O	_
31	sols	sol	O	_
32	.	.	O	_


#Cependant, les résultats des analyses de sol ont uniquement décelé des polluants à l’état de traces.
1	Cependant	cependant	O	_
2	,	,	O	_
3	les	le	O	_
4	résultats	résultat	O	_
5	des	de	O	_
6	analyses	analyse	O	_
7	de	de	O	_
8	sol	sol	O	_
9	ont	avoir	O	_
10	uniquement	uniquement	O	_
11	décelé	déceler	O	_
12	des	un	O	_
13	polluants	polluant	BU	_
14	à	à	O	_
15	l’	l’	O	_
16	état	état	O	_
17	de	de	O	_
18	traces	trace	O	_
19	.	.	O	_


#Un arrêté préfectoral complémentaire, pris le 12/07/2013, a demandé à l’exploitant de réaliser un diagnostic complémentaire de l'état des milieux, et de proposer des mesures de gestion.
1	Un	un	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	complémentaire	complémentaire	O	_
5	,	,	O	_
6	pris	prendre	O	_
7	le	le	O	_
8	12/07/2013	12/07/2013	O	_
9	,	,	O	_
10	a	avoir	O	_
11	demandé	demander	O	_
12	à	à	O	_
13	l’	l’	O	_
14	exploitant	exploitant	O	_
15	 	 	O	_
16	de	de	O	_
17	réaliser	réaliser	O	_
18	un	un	O	_
19	diagnostic	diagnostic	O	_
20	complémentaire	complémentaire	O	_
21	de	de	O	_
22	l'	le	O	_
23	état	état	O	_
24	des	de	O	_
25	milieux	milieu	O	_
26	,	,	O	_
27	et	et	O	_
28	de	de	O	_
29	proposer	proposer	O	_
30	des	un	O	_
31	mesures	mesure	O	_
32	de	de	O	_
33	gestion	gestion	O	_
34	.	.	O	_


#L’exploitant a été mis en demeure de répondre par arrêté préfectoral du 31/07/2014.
1	L’	l’	O	_
2	exploitant	exploitant	O	_
3	a	avoir	O	_
4	été	être	O	_
5	mis	mettre	O	_
6	en	en	O	_
7	demeure	demeure	O	_
8	de	de	O	_
9	répondre	répondre	O	_
10	par	par	O	_
11	arrêté	arrêté	O	_
12	préfectoral	préfectoral	O	_
13	du	de	O	_
14	31/07/2014	31/07/2014	O	_
15	.	.	O	_


#Par courrier du 12/10/2015, l’exploitant a transmis un rapport de diagnostic environnemental réalisé par SOLER Environnement et le plan de gestion associé.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	12/10/2015	12/10/2015	O	_
5	,	,	O	_
6	l’	l’	O	_
7	exploitant	exploitant	O	_
8	a	avoir	O	_
9	transmis	transmettre	O	_
10	un	un	O	_
11	rapport	rapport	O	_
12	de	de	O	_
13	diagnostic	diagnostic	O	_
14	environnemental	environnemental	O	_
15	réalisé	réaliser	O	_
16	par	par	O	_
17	SOLER	SOLER	BI	_
18	Environnement	Environnement	O	_
19	et	et	O	_
20	le	le	O	_
21	plan	plan	O	_
22	de	de	O	_
23	gestion	gestion	O	_
24	associé	associer	O	_
25	.	.	O	_


#Le diagnostic indique que les deux spots principaux de pollution sont trouvés au droit des anciennes cuves SP95 et gasoil, mais que la pollution ne sort pas des limites du site.
1	Le	le	O	_
2	diagnostic	diagnostic	O	_
3	indique	indique	O	_
4	que	que	O	_
5	les	le	O	_
6	deux	deux	O	_
7	spots	spot	O	_
8	principaux	principal	O	_
9	de	de	O	_
10	pollution	pollution	O	_
11	sont	être	O	_
12	trouvés	trouver	O	_
13	au	au	O	_
14	droit	droit	O	_
15	des	de	O	_
16	anciennes	ancien	BD	_
17	cuves	cuve	ED	_
18	SP95	sp95	BS	_
19	et	et	O	_
20	gasoil	gasoil	BS	_
21	,	,	O	_
22	mais	mais	O	_
23	que	que	O	_
24	la	le	O	_
25	pollution	pollution	O	_
26	ne	ne	O	_
27	sort	sortir	O	_
28	pas	pas	O	_
29	des	de	O	_
30	limites	limite	O	_
31	du	de	O	_
32	site	site	O	_
33	.	.	O	_


#Au droit des anciennes cuves, des hydrocarbures sont détectés jusqu'à 15 m de profondeur.
1	Au	au	O	_
2	droit	droit	O	_
3	des	de	O	_
4	anciennes	ancien	O	_
5	cuves	cuve	O	_
6	,	,	O	_
7	des	un	O	_
8	hydrocarbures	hydrocarbure	BS	_
9	sont	être	O	_
10	détectés	détecter	O	_
11	jusqu'	jusque	O	_
12	à	à	O	_
13	15	15	O	_
14	m	m	O	_
15	de	de	O	_
16	profondeur	profondeur	O	_
17	.	.	O	_


#Une présence ponctuelle de métaux est également observée dans les remblais de surface, à des concentrations supérieures au fond géochimique d’Ile-de-France.
1	Une	un	O	_
2	présence	présence	O	_
3	ponctuelle	ponctuel	O	_
4	de	de	O	_
5	métaux	métal	BS	_
6	est	être	O	_
7	également	également	O	_
8	observée	observer	O	_
9	dans	dans	O	_
10	les	le	O	_
11	remblais	remblai	O	_
12	de	de	O	_
13	surface	surface	O	_
14	,	,	O	_
15	à	à	O	_
16	des	un	O	_
17	concentrations	concentration	O	_
18	supérieures	supérieur	O	_
19	au	au	O	_
20	fond	fond	O	_
21	géochimique	géochimique	O	_
22	d’	d’	O	_
23	Ile-de-France	Ile-de-France	O	_
24	.	.	O	_


#La première nappe d'eau souterraine est profonde au droit du site (plus de 30 m).
1	La	le	O	_
2	première	premier	O	_
3	nappe	nappe	O	_
4	d'	de	O	_
5	eau	eau	O	_
6	souterraine	souterrain	O	_
7	est	être	O	_
8	profonde	profond	O	_
9	au	au	O	_
10	droit	droit	O	_
11	du	de	O	_
12	site	site	O	_
13	(	(	O	_
14	plus	plus	O	_
15	de	de	O	_
16	30	30	O	_
17	m	m	O	_
18	)	)	O	_
19	.	.	O	_


#Pour cette raison, il n'a pas été installé de piézomètres.
1	Pour	pour	O	_
2	cette	ce	O	_
3	raison	raison	O	_
4	,	,	O	_
5	il	il	O	_
6	n'	n'	O	_
7	a	avoir	O	_
8	pas	pas	O	_
9	été	être	O	_
10	installé	installer	O	_
11	de	de	O	_
12	piézomètres	piézomètre	O	_
13	.	.	O	_


#Deux piézairs ont été implantés, et ont détecté des composés volatils liés à la pollution des sols aux hydrocarbures.
1	Deux	Deux	O	_
2	piézairs	piézair	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	implantés	implanter	O	_
6	,	,	O	_
7	et	et	O	_
8	ont	avoir	O	_
9	détecté	détecter	O	_
10	des	un	O	_
11	composés	composé	O	_
12	volatils	volatil	O	_
13	liés	lier	O	_
14	à	à	O	_
15	la	le	O	_
16	pollution	pollution	O	_
17	des	de	O	_
18	sols	sol	O	_
19	aux	à	O	_
20	hydrocarbures	hydrocarbure	BS	_
21	.	.	O	_


#Le rapport propose une extraction des principales sources de polluants, ainsi qu'une deuxième phase de dépollution des sols par venting (injection d'air et aspiration des gaz du sol).
1	Le	le	O	_
2	rapport	rapport	O	_
3	propose	propose	O	_
4	une	un	O	_
5	extraction	extraction	O	_
6	des	de	O	_
7	principales	principal	O	_
8	sources	source	O	_
9	de	de	O	_
10	polluants	polluant	EU	_
11	,	,	O	_
12	ainsi	ainsi	O	_
13	qu'	que	O	_
14	une	un	O	_
15	deuxième	deuxième	O	_
16	phase	phase	O	_
17	de	de	O	_
18	dépollution	dépollution	O	_
19	des	de	O	_
20	sols	sol	O	_
21	par	par	O	_
22	venting	venting	O	_
23	(	(	O	_
24	injection	injection	O	_
25	d'	de	O	_
26	air	air	O	_
27	et	et	O	_
28	aspiration	aspiration	O	_
29	des	de	O	_
30	gaz	gaz	O	_
31	du	de	O	_
32	sol	sol	O	_
33	)	)	O	_
34	.	.	O	_


#Ces propositions sont considérées comme acceptables et un planning a été demandé à l'exploitant.
1	Ces	ce	O	_
2	propositions	proposition	O	_
3	sont	être	O	_
4	considérées	considérer	O	_
5	comme	comme	O	_
6	acceptables	acceptable	O	_
7	et	et	O	_
8	un	un	O	_
9	planning	planning	O	_
10	a	avoir	O	_
11	été	être	O	_
12	demandé	demander	O	_
13	à	à	O	_
14	l'	le	O	_
15	exploitant	exploitant	O	_
16	.	.	O	_


#92.0094
#Le site a abrité de 1971 à avril 2012 un atelier de traitement de surface (impression sur plaques d'aluminium, coloration chimique de plaques d'aluminium, gravure inox et sérigraphie) exploité par la société Gravure Metal Turlan puis par la société CHIMICOLOR.
1	Le	le	O	_
2	site	site	O	_
3	a	avoir	O	_
4	abrité	abriter	O	_
5	de	de	O	_
6	1971	1971	O	_
7	à	à	O	_
8	avril	avril	O	_
9	2012	2012	O	_
10	un	un	O	_
11	atelier	atelier	O	_
12	de	de	O	_
13	traitement	traitement	O	_
14	de	de	O	_
15	surface	surface	O	_
16	(	(	O	_
17	impression	impression	O	_
18	sur	sur	O	_
19	plaques	plaque	O	_
20	d'	de	O	_
21	aluminium	aluminium	O	_
22	,	,	O	_
23	coloration	coloration	O	_
24	chimique	chimique	O	_
25	de	de	O	_
26	plaques	plaque	O	_
27	d'	de	O	_
28	aluminium	aluminium	O	_
29	,	,	O	_
30	gravure	gravure	O	_
31	inox	inox	O	_
32	et	et	O	_
33	sérigraphie	sérigraphie	O	_
34	)	)	O	_
35	exploité	exploiter	O	_
36	par	par	O	_
37	la	le	BI	_
38	société	société	II	_
39	Gravure	Gravure	EI	_
40	Metal	Metal	EI	_
41	Turlan	Turlan	EI	_
42	puis	puis	O	_
43	par	par	O	_
44	la	le	BI	_
45	société	société	II	_
46	CHIMICOLOR	CHIMICOLOR	EI	_
47	.	.	O	_


#Ce site comprenait des installations classées pour la protection de l'environnement relevant du régime de l’autorisation au titre de la rubrique 2565 (Revêtement métallique ou traitement de surfaces quelconques par voie électrolytique ou chimique) et encadrées par l'arrêté préfectoral d'autorisation d'exploiter du 27/05/1986.
1	Ce	ce	O	_
2	site	site	O	_
3	comprenait	comprendre	O	_
4	des	un	O	_
5	installations	installation	O	_
6	classées	classer	O	_
7	pour	pour	O	_
8	la	le	O	_
9	protection	protection	O	_
10	de	de	O	_
11	l'	le	O	_
12	environnement	environnement	O	_
13	relevant	relever	O	_
14	du	de	O	_
15	régime	régime	O	_
16	de	de	O	_
17	l’	l’	O	_
18	autorisation	autorisation	O	_
19	au	au	O	_
20	titre	titre	O	_
21	de	de	O	_
22	la	le	O	_
23	rubrique	rubrique	O	_
24	2565	2565	O	_
25	(	(	O	_
26	Revêtement	revêtement	O	_
27	métallique	métallique	O	_
28	ou	ou	O	_
29	traitement	traitement	O	_
30	de	de	O	_
31	surfaces	surface	O	_
32	quelconques	quelconque	O	_
33	par	par	O	_
34	voie	voie	O	_
35	électrolytique	électrolytique	O	_
36	ou	ou	O	_
37	chimique	chimique	O	_
38	)	)	O	_
39	et	et	O	_
40	encadrées	encadrer	O	_
41	par	par	O	_
42	l'	le	O	_
43	arrêté	arrêté	O	_
44	préfectoral	préfectoral	O	_
45	d'	de	O	_
46	autorisation	autorisation	O	_
47	d'	de	O	_
48	exploiter	exploiter	O	_
49	du	de	O	_
50	27/05/1986	27/05/1986	O	_
51	.	.	O	_


#Le site, d'une superficie d’environ 1300 m2, est implanté dans un quartier résidentiel (maisons individuelles et habitations collectives).
1	Le	le	O	_
2	site	site	O	_
3	,	,	O	_
4	d'	de	O	_
5	une	un	O	_
6	superficie	superficie	O	_
7	d’	d’	O	_
8	environ	environ	O	_
9	1300	1300	O	_
10	m2	m2	O	_
11	,	,	O	_
12	est	être	O	_
13	implanté	implanter	O	_
14	dans	dans	O	_
15	un	un	O	_
16	quartier	quartier	O	_
17	résidentiel	résidentiel	O	_
18	(	(	O	_
19	maisons	maison	O	_
20	individuelles	individuel	O	_
21	et	et	O	_
22	habitations	habitation	O	_
23	collectives	collectif	O	_
24	)	)	O	_
25	.	.	O	_


#L'exploitant a notifié la cessation d’activité du site le 12/03/2012.
1	L'	le	O	_
2	exploitant	exploitant	O	_
3	a	avoir	O	_
4	notifié	notifier	O	_
5	la	le	O	_
6	cessation	cessation	O	_
7	d’	d’	O	_
8	activité	activité	O	_
9	du	de	O	_
10	site	site	O	_
11	le	le	O	_
12	12/03/2012	12/03/2012	O	_
13	.	.	O	_


#Les activités ont totalement cessé en mai 2012.
1	Les	le	O	_
2	activités	activité	O	_
3	ont	avoir	O	_
4	totalement	totalement	O	_
5	cessé	cesser	O	_
6	en	en	O	_
7	mai	mai	O	_
8	2012	2012	O	_
9	.	.	O	_


#Le récépissé de cessation d'activité a été émis le 15/05/2013.
1	Le	le	O	_
2	récépissé	récépissé	O	_
3	de	de	O	_
4	cessation	cessation	O	_
5	d'	de	O	_
6	activité	activité	O	_
7	a	avoir	O	_
8	été	être	O	_
9	émis	émettre	O	_
10	le	le	O	_
11	15/05/2013	15/05/2013	O	_
12	.	.	O	_


#Conformément à l’article R.512-39-1 du code de l’environnement, l’exploitant a pris les mesures nécessaires à la mise en sécurité du site : l’ensemble des bains de traitement a été évacué, les bâtiments ont été démolis, etc.
1	Conformément	conformément	O	_
2	à	à	O	_
3	l’	l’	O	_
4	article	article	O	_
5	R.512	r.512	O	_
6	-	-	O	_
7	39	39	O	_
8	-	-	O	_
9	1	1	O	_
10	du	de	O	_
11	code	code	O	_
12	de	de	O	_
13	l’	l’	O	_
14	environnement	environnement	O	_
15	,	,	O	_
16	l’	l’	O	_
17	exploitant	exploitant	O	_
18	a	avoir	O	_
19	pris	prendre	O	_
20	les	le	O	_
21	mesures	mesure	O	_
22	nécessaires	nécessaire	O	_
23	à	à	O	_
24	la	le	O	_
25	mise	mise	O	_
26	en	en	O	_
27	sécurité	sécurité	O	_
28	du	de	O	_
29	site	site	O	_
30	 	 	O	_
31	:	:	O	_
32	l’	l’	O	_
33	ensemble	ensemble	O	_
34	des	de	O	_
35	bains	bain	O	_
36	de	de	O	_
37	traitement	traitement	O	_
38	a	avoir	O	_
39	été	être	O	_
40	évacué	évacuer	O	_
41	,	,	O	_
42	les	le	O	_
43	bâtiments	bâtiment	O	_
44	ont	avoir	O	_
45	été	être	O	_
46	démolis	démolir	O	_
47	,	,	O	_
48	etc.	etc.	O	_


#La mise en sécurité du site est effective.
1	La	le	O	_
2	mise	mise	O	_
3	en	en	O	_
4	sécurité	sécurité	O	_
5	du	de	O	_
6	site	site	O	_
7	est	être	O	_
8	effective	effectif	O	_
9	.	.	O	_


#L’exploitant a mené la procédure de concertation sur l’usage retenu pour la remise en état du site (article R.512-39-2 du code de l’environnement).
1	L’	l’	O	_
2	exploitant	exploitant	O	_
3	a	avoir	O	_
4	mené	mener	O	_
5	la	le	O	_
6	procédure	procédure	O	_
7	de	de	O	_
8	concertation	concertation	O	_
9	sur	sur	O	_
10	l’	l’	O	_
11	usage	usage	O	_
12	retenu	retenir	O	_
13	pour	pour	O	_
14	la	le	O	_
15	remise	remise	O	_
16	en	en	O	_
17	état	état	O	_
18	du	de	O	_
19	site	site	O	_
20	(	(	O	_
21	article	article	O	_
22	R.512	r.512	O	_
23	-	-	O	_
24	39	39	O	_
25	-	-	O	_
26	2	2	O	_
27	du	de	O	_
28	code	code	O	_
29	de	de	O	_
30	l’	l’	O	_
31	environnement	environnement	O	_
32	)	)	O	_
33	.	.	O	_


#Le maire et le propriétaire des terrains ont été consultés.
1	Le	le	O	_
2	maire	maire	O	_
3	et	et	O	_
4	le	le	O	_
5	propriétaire	propriétaire	O	_
6	des	de	O	_
7	terrains	terrain	O	_
8	ont	avoir	O	_
9	été	être	O	_
10	consultés	consulter	O	_
11	.	.	O	_


#Cette procédure a abouti à retenir un usage résidentiel pour la remise en état du site.
1	Cette	ce	O	_
2	procédure	procédure	O	_
3	a	avoir	O	_
4	abouti	aboutir	O	_
5	à	à	O	_
6	retenir	retenir	O	_
7	un	un	O	_
8	usage	usage	O	_
9	résidentiel	résidentiel	O	_
10	pour	pour	O	_
11	la	le	O	_
12	remise	remise	O	_
13	en	en	O	_
14	état	état	O	_
15	du	de	O	_
16	site	site	O	_
17	.	.	O	_


#Dans le cadre de la cessation d'activité, des investigations sur les sols et les eaux souterraines ont été réalisées.
1	Dans	dans	O	_
2	le	le	O	_
3	cadre	cadre	O	_
4	de	de	O	_
5	la	le	O	_
6	cessation	cessation	O	_
7	d'	de	O	_
8	activité	activité	O	_
9	,	,	O	_
10	des	un	O	_
11	investigations	investigation	O	_
12	sur	sur	O	_
13	les	le	O	_
14	sols	sol	O	_
15	et	et	O	_
16	les	le	O	_
17	eaux	eau	O	_
18	souterraines	souterrain	O	_
19	ont	avoir	O	_
20	été	être	O	_
21	réalisées	réaliser	O	_
22	.	.	O	_


#Elles ont permis de mettre en évidence une pollution des sols et des eaux souterraines par des composés organohalogénés volatils (COHV), notamment le tétrachloroéthylène (PCE), dans une zone limitée du site (angle Sud-Est).
1	Elles	lui	O	_
2	ont	avoir	O	_
3	permis	permettre	O	_
4	de	de	O	_
5	mettre	mettre	O	_
6	en	en	O	_
7	évidence	évidence	O	_
8	une	un	O	_
9	pollution	pollution	O	_
10	des	de	O	_
11	sols	sol	O	_
12	et	et	O	_
13	des	de	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	par	par	O	_
17	des	un	BS	_
18	composés	composé	BS	_
19	organohalogénés	organohalogéné	ES	_
20	volatils	volatil	O	_
21	(	(	O	_
22	COHV	cohv	BS	_
23	)	)	O	_
24	,	,	O	_
25	notamment	notamment	O	_
26	le	le	BS	_
27	tétrachloroéthylène	tétrachloroéthylène	BS	_
28	(	(	O	_
29	PCE	pce	BS	_
30	)	)	O	_
31	,	,	O	_
32	dans	dans	O	_
33	une	un	O	_
34	zone	zone	O	_
35	limitée	limité	O	_
36	du	de	O	_
37	site	site	O	_
38	(	(	O	_
39	angle	angle	O	_
40	Sud-Est	sud-est	O	_
41	)	)	O	_
42	.	.	O	_


#La nappe est située à 15 mètres de profondeur environ avec un sens d’écoulement montrant des variations associées à un gradient hydraulique très faible (écoulement très lent).
1	La	le	O	_
2	nappe	nappe	O	_
3	est	être	O	_
4	située	situer	O	_
5	à	à	O	_
6	15	15	O	_
7	mètres	mètre	O	_
8	de	de	O	_
9	profondeur	profondeur	O	_
10	environ	environ	O	_
11	avec	avec	O	_
12	un	un	O	_
13	sens	sens	O	_
14	d’	d’	O	_
15	écoulement	écoulement	O	_
16	montrant	montrer	O	_
17	des	un	O	_
18	variations	variation	O	_
19	associées	associer	O	_
20	à	à	O	_
21	un	un	O	_
22	gradient	gradient	O	_
23	hydraulique	hydraulique	O	_
24	très	très	O	_
25	faible	faible	O	_
26	(	(	O	_
27	écoulement	écoulement	O	_
28	très	très	O	_
29	lent	lent	O	_
30	)	)	O	_
31	.	.	O	_


#Le plan de gestion de 2014 proposait à l’issue d’un bilan coûts/avantages des excavations sur une profondeur de 3 mètres et un traitement par venting pour traiter les gaz de sol.
1	Le	le	O	_
2	plan	plan	O	_
3	de	de	O	_
4	gestion	gestion	O	_
5	de	de	O	_
6	2014	2014	O	_
7	proposait	proposer	O	_
8	à	à	O	_
9	l’	l’	O	_
10	issue	issue	O	_
11	d’	d’	O	_
12	un	un	O	_
13	bilan	bilan	O	_
14	coûts	coût	O	_
15	/	/	O	_
16	avantages	avantage	O	_
17	des	de	O	_
18	excavations	excavation	O	_
19	sur	sur	O	_
20	une	un	O	_
21	profondeur	profondeur	O	_
22	de	de	O	_
23	3	3	O	_
24	mètres	mètre	O	_
25	et	et	O	_
26	un	un	O	_
27	traitement	traitement	O	_
28	par	par	O	_
29	venting	venting	O	_
30	pour	pour	O	_
31	traiter	traiter	O	_
32	les	le	O	_
33	gaz	gaz	O	_
34	de	de	O	_
35	sol	sol	O	_
36	.	.	O	_


#Les travaux de remise en état du site ont été encadrés par arrêté préfectoral du 4 décembre 2013 dont les prescriptions ont été complétées par l’arrêté préfectoral du 9 février 2017.
1	Les	le	O	_
2	travaux	travail	O	_
3	de	de	O	_
4	remise	remise	O	_
5	en	en	O	_
6	état	état	O	_
7	du	de	O	_
8	site	site	O	_
9	ont	avoir	O	_
10	été	être	O	_
11	encadrés	encadrer	O	_
12	par	par	O	_
13	arrêté	arrêté	O	_
14	préfectoral	préfectoral	O	_
15	du	de	O	_
16	4	4	O	_
17	décembre	décembre	O	_
18	2013	2013	O	_
19	dont	dont	O	_
20	les	le	O	_
21	prescriptions	prescription	O	_
22	ont	avoir	O	_
23	été	être	O	_
24	complétées	compléter	O	_
25	par	par	O	_
26	l’	l’	O	_
27	arrêté	arrêté	O	_
28	préfectoral	préfectoral	O	_
29	du	de	O	_
30	9	9	O	_
31	février	février	O	_
32	2017	2017	O	_
33	.	.	O	_


#Les travaux de remise en état du site visant à supprimer les sources de pollution ont finalement consisté en 3 opérations :
1	Les	le	O	_
2	travaux	travail	O	_
3	de	de	O	_
4	remise	remise	O	_
5	en	en	O	_
6	état	état	O	_
7	du	de	O	_
8	site	site	O	_
9	visant	viser	O	_
10	à	à	O	_
11	supprimer	supprimer	O	_
12	les	le	O	_
13	sources	source	O	_
14	de	de	O	_
15	pollution	pollution	O	_
16	ont	avoir	O	_
17	finalement	finalement	O	_
18	consisté	consister	O	_
19	en	en	O	_
20	3	3	O	_
21	opérations	opération	O	_
22	 	 	O	_
23	:	:	O	_


#- excavation des terres polluées en PCE de l’angle Sud-Est débutée en juin 2014 jusqu’en décembre 2015 sur une profondeur de 3 mètres ;
1	-	-	O	_
2	excavation	excavation	O	_
3	des	de	O	_
4	terres	terre	O	_
5	polluées	polluer	O	_
6	en	en	O	_
7	PCE	pce	O	_
8	de	de	O	_
9	l’	l’	O	_
10	angle	angle	O	_
11	Sud-Est	Sud-Est	O	_
12	débutée	débuter	O	_
13	en	en	O	_
14	juin	juin	O	_
15	2014	2014	O	_
16	jusqu’	jusqu’	O	_
17	en	en	O	_
18	décembre	décembre	O	_
19	2015	2015	O	_
20	sur	sur	O	_
21	une	un	O	_
22	profondeur	profondeur	O	_
23	de	de	O	_
24	3	3	O	_
25	mètres	mètre	O	_
26	 	 	O	_
27	;	;	O	_


#- traitement des sols par venting opérant de mars 2016 à septembre 2016 avec un suivi des concentrations dans les gaz de sol jusqu’en décembre 2016 (9 aiguilles de venting à une profondeur de 9 mètres par rapport au terrain naturel).
1	-	-	O	_
2	traitement	traitement	O	_
3	des	de	O	_
4	sols	sol	O	_
5	par	par	O	_
6	venting	venting	O	_
7	opérant	opérer	O	_
8	de	de	O	_
9	mars	mars	O	_
10	2016	2016	O	_
11	à	à	O	_
12	septembre	septembre	O	_
13	2016	2016	O	_
14	avec	avec	O	_
15	un	un	O	_
16	suivi	suivi	O	_
17	des	de	O	_
18	concentrations	concentration	O	_
19	dans	dans	O	_
20	les	le	O	_
21	gaz	gaz	O	_
22	de	de	O	_
23	sol	sol	O	_
24	jusqu’	jusqu’	O	_
25	en	en	O	_
26	décembre	décembre	O	_
27	2016	2016	O	_
28	(	(	O	_
29	9	9	O	_
30	aiguilles	aiguille	O	_
31	de	de	O	_
32	venting	venting	O	_
33	à	à	O	_
34	une	un	O	_
35	profondeur	profondeur	O	_
36	de	de	O	_
37	9	9	O	_
38	mètres	mètre	O	_
39	par	par	O	_
40	rapport	rapport	O	_
41	au	au	O	_
42	terrain	terrain	O	_
43	naturel	naturel	O	_
44	)	)	O	_
45	.	.	O	_


#Le traitement par venting avait alors atteint ses limites (teneur en COHV réduite d’au moins 96 % sur chaque aiguille de venting) ;
1	Le	le	O	_
2	traitement	traitement	O	_
3	par	par	O	_
4	venting	venting	O	_
5	avait	avoir	O	_
6	alors	alors	O	_
7	atteint	atteindre	O	_
8	ses	son	O	_
9	limites	limite	O	_
10	(	(	O	_
11	teneur	teneur	O	_
12	en	en	O	_
13	COHV	cohv	BS	_
14	réduite	réduire	O	_
