
#69.0238
#Fondé en 1905, l'industriel lyonnais a successivement évolué dans le giron de Schneider Electric et de Siemens, avant de gagner son indépendance en 2006, avec l'aide de l'investisseur américain AIAC.
1	Fondé	fonder	O	_
27	/	sur	O	_
28	L	l	O	_
29	de	de	O	_
30	cis	ci	BS	_
31	-	-	BS	_
32	dichloroéthène	dichloroéthène	BS	_
33	,	,	O	_
34	7,5	7,5	O	_
35	µg	µg	O	_
36	/	sur	O	_
37	L	l	O	_
38	de	de	O	_
39	tétrachlorométhane	tétrachlorométhane	BS	_
40	,	,	O	_
41	3,2	3,2	O	_
42	µg	µg	O	_
43	/	sur	O	_
44	L	l	O	_
45	de	de	O	_
46	trichlorométhane	trichlorométhane	BS	_
47	,	,	O	_
48	12	12	O	_
49	µg	µg	O	_
50	/	sur	O	_
51	L	l	O	_
52	de	de	O	_
53	TCE	tce	BS	_
54	,	,	O	_
55	45	45	O	_
56	µg	µg	O	_
57	/	sur	O	_
58	L	l	O	_
59	de	de	O	_
60	PCE	pce	BS	_
61	au	au	O	_
62	droit	droit	O	_
63	de	de	O	_
64	PZ5	pz5	O	_
65	;	;	O	_


#- 5,1 µg/L de 1,1,1-trichloroéthane, 0,7 µg/L de 1,1-dichloroéthane, 7,4 µg/L de cis-dichloroéthène, 6,1 µg/L de tétrachlorométhane, 2,9 µg/L de trichlorométhane, 6,2 µg/L de TCE, 40 µg/L de PCE au droit de PZcabine.
1	-	-	O	_
2	5,1	5,1	O	_
3	µg	µg	O	_
4	/	sur	O	_
5	L	l	O	_
6	de	de	O	_
7	1,1,1-trichloroéthane	1,1,1-trichloroéthane	BS	_
8	,	,	O	_
9	0,7	0,7	O	_
10	µg	µg	O	_
11	/	sur	O	_
12	L	l	O	_
13	de	de	O	_
14	1,1-dichloroéthane	1,1-dichloroéthane	BS	_
15	,	,	O	_
16	7,4	7,4	O	_
17	µg	µg	O	_
18	/	sur	O	_
19	L	l	O	_
20	de	de	O	_
21	cis	ci	BS	_
22	-	-	BS	_
23	dichloroéthène	dichloroéthène	BS	_
24	,	,	O	_
25	6,1	6,1	O	_
26	µg	µg	O	_
27	/	sur	O	_
28	L	l	O	_
29	de	de	O	_
30	tétrachlorométhane	tétrachlorométhane	BS	_
31	,	,	O	_
32	2,9	2,9	O	_
33	µg	µg	O	_
34	/	sur	O	_
35	L	l	O	_
36	de	de	O	_
37	trichlorométhane	trichlorométhane	BS	_
38	,	,	O	_
39	6,2	6,2	O	_
40	µg	µg	O	_
41	/	sur	O	_
42	L	l	O	_
43	de	de	O	_
44	TCE	tce	BS	_
45	,	,	O	_
46	40	40	O	_
47	µg	µg	O	_
48	/	sur	O	_
49	L	l	O	_
50	de	de	O	_
51	PCE	pce	BS	_
52	au	au	O	_
53	droit	droit	O	_
54	de	de	O	_
55	PZcabine	PZcabine	BI	_
56	.	.	O	_


#Au niveau des eaux superficielles, des prélèvements en amont et en aval du Verderet ont été effectués le 06/04/2004 :
1	Au	au	O	_
2	niveau	niveau	O	_
3	des	de	O	_
4	eaux	eau	O	_
5	superficielles	superficiel	O	_
6	,	,	O	_
7	des	un	O	_
8	prélèvements	prélèvement	O	_
9	en	en	O	_
10	amont	amont	O	_
11	et	et	O	_
12	en	en	O	_
13	aval	aval	O	_
14	du	de	O	_
15	Verderet	Verderet	O	_
16	ont	avoir	O	_
17	été	être	O	_
18	effectués	effectuer	O	_
19	le	le	O	_
20	06/04/2004	06/04/2004	O	_
21	:	:	O	_


#- en amont : une trace de zinc à 12 µg/L, une trace de HCT à 0,2 mg/L, une trace de toluène à 0,5 µg/L, une trace de TCE à 2,6 et de PCE à 2,6 ;
1	-	-	O	_
2	en	en	O	_
3	amont	amont	O	_
4	:	:	O	_
5	une	un	O	_
6	trace	trace	O	_
7	de	de	O	_
8	zinc	zinc	BS	_
9	à	à	O	_
10	12	12	O	_
11	µg	µg	O	_
12	/	sur	O	_
13	L	l	O	_
14	,	,	O	_
15	une	un	O	_
16	trace	trace	O	_
17	de	de	O	_
18	HCT	hct	BS	_
19	à	à	O	_
20	0,2	0,2	O	_
21	mg	milligramme	O	_
22	/	sur	O	_
23	L	l	O	_
24	,	,	O	_
25	une	un	O	_
26	trace	trace	O	_
27	de	de	O	_
28	toluène	toluène	BS	_
29	à	à	O	_
30	0,5	0,5	O	_
31	µg	µg	O	_
32	/	sur	O	_
33	L	l	O	_
34	,	,	O	_
35	une	un	O	_
36	trace	trace	O	_
37	de	de	O	_
38	TCE	tce	BS	_
39	à	à	O	_
40	2,6	2,6	O	_
41	et	et	O	_
42	de	de	O	_
43	PCE	pce	BS	_
44	à	à	O	_
45	2,6	2,6	O	_
46	;	;	O	_


#- en aval : une trace de toluène à 0,6 µg/L, une trace de TCE à 2,2 µg/L et de PCE à 2,2 µg/L.
1	-	-	O	_
2	en	en	O	_
3	aval	aval	O	_
4	:	:	O	_
5	une	un	O	_
6	trace	trace	O	_
7	de	de	O	_
8	toluène	toluène	BS	_
9	à	à	O	_
10	0,6	0,6	O	_
11	µg	µg	O	_
12	/	sur	O	_
13	L	l	O	_
14	,	,	O	_
15	une	un	O	_
16	trace	trace	O	_
17	de	de	O	_
18	TCE	tce	BS	_
19	à	à	O	_
20	2,2	2,2	O	_
21	µg	µg	O	_
22	/	sur	O	_
23	L	l	O	_
24	et	et	O	_
25	de	de	O	_
26	PCE	pce	BS	_
27	à	à	O	_
28	2,2	2,2	O	_
29	µg	µg	O	_
30	/	sur	O	_
31	L.	l.	O	_


#* L'EDR "santé" a été établie pour un usage futur du site de type industriel avec occupation permanente d'un gardien et de sa famille.
1	*	*	O	_
2	L'	le	O	_
3	EDR	edr	O	_
4	"	"	O	_
5	santé	santé	O	_
6	"	"	O	_
7	a	avoir	O	_
8	été	être	O	_
9	établie	établir	O	_
10	pour	pour	O	_
11	un	un	O	_
12	usage	usage	O	_
13	futur	futur	O	_
14	du	de	O	_
15	site	site	O	_
16	de	de	O	_
17	type	type	O	_
18	industriel	industriel	O	_
19	avec	avec	O	_
20	occupation	occupation	O	_
21	permanente	permanent	O	_
22	d'	de	O	_
23	un	un	O	_
24	gardien	gardien	O	_
25	et	et	O	_
26	de	de	O	_
27	sa	son	O	_
28	famille	famille	O	_
29	.	.	O	_


#L'hypothèse d'étude retenue est une exposition chronique après réalisation des aménagements du site pour les paramètres benzène, TCE, PCE, chlorure de vinyle, tétrachlorométhane et cis-dichloroéthylène, par inhalation de vapeurs.
1	L'	le	O	_
2	hypothèse	hypothèse	O	_
3	d'	de	O	_
4	étude	étude	O	_
5	retenue	retenir	O	_
6	est	être	O	_
7	une	un	O	_
8	exposition	exposition	O	_
9	chronique	chronique	O	_
10	après	après	O	_
11	réalisation	réalisation	O	_
12	des	de	O	_
13	aménagements	aménagement	O	_
14	du	de	O	_
15	site	site	O	_
16	pour	pour	O	_
17	les	le	O	_
18	paramètres	paramètre	BS	_
19	benzène	benzène	BS	_
20	,	,	O	_
21	TCE	tce	BS	_
22	,	,	O	_
23	PCE	pce	BS	_
24	,	,	O	_
25	chlorure	chlorure	BS	_
26	de	de	IS	_
27	vinyle	vinyle	ES	_
28	,	,	O	_
29	tétrachlorométhane	tétrachlorométhane	BS	_
30	et	et	O	_
31	cis	ci	BS	_
32	-	-	BS	_
33	dichloroéthylène	dichloroéthylène	BS	_
34	,	,	O	_
35	par	par	O	_
36	inhalation	inhalation	O	_
37	de	de	O	_
38	vapeurs	vapeur	O	_
39	.	.	O	_


#L'étude conclut à des risques potentiellement inacceptables pour le gardien et sa famille en l'absence de restriction d'implantation de sa demeure et de caractéristiques constructives particulières.
1	L'	le	O	_
2	étude	étude	O	_
3	conclut	conclure	O	_
4	à	à	O	_
5	des	un	O	_
6	risques	risque	O	_
7	potentiellement	potentiellement	O	_
8	inacceptables	inacceptable	O	_
9	pour	pour	O	_
10	le	le	O	_
11	gardien	gardien	O	_
12	et	et	O	_
13	sa	son	O	_
14	famille	famille	O	_
15	en	en	O	_
16	l'	le	O	_
17	absence	absence	O	_
18	de	de	O	_
19	restriction	restriction	O	_
20	d'	de	O	_
21	implantation	implantation	O	_
22	de	de	O	_
23	sa	son	O	_
24	demeure	demeure	O	_
25	et	et	O	_
26	de	de	O	_
27	caractéristiques	caractéristique	O	_
28	constructives	constructif	O	_
29	particulières	particulier	O	_
30	.	.	O	_


#Compte tenu de la répartition de la pollution sur le site et de la géologie, afin de rendre les risques acceptables pour le gardien et sa famille, le bureau d'études préconise :
1	Compte	compte	O	_
2	tenu	tenir	O	_
3	de	de	O	_
4	la	le	O	_
5	répartition	répartition	O	_
6	de	de	O	_
7	la	le	O	_
8	pollution	pollution	O	_
9	sur	sur	O	_
10	le	le	O	_
11	site	site	O	_
12	et	et	O	_
13	de	de	O	_
14	la	le	O	_
15	géologie	géologie	O	_
16	,	,	O	_
17	afin	afin	O	_
18	de	de	O	_
19	rendre	rendre	O	_
20	les	le	O	_
21	risques	risque	O	_
22	acceptables	acceptable	O	_
23	pour	pour	O	_
24	le	le	O	_
25	gardien	gardien	O	_
26	et	et	O	_
27	sa	son	O	_
28	famille	famille	O	_
29	,	,	O	_
30	le	le	O	_
31	bureau	bureau	O	_
32	d'	de	O	_
33	études	étude	O	_
34	préconise	préconise	O	_
35	:	:	O	_


#- que la maison doit être située en zone faiblement polluées comme les îlots B, C ou J ;
1	-	-	O	_
2	que	que	O	_
3	la	le	O	_
4	maison	maison	O	_
5	doit	devoir	O	_
6	être	être	O	_
7	située	situer	O	_
8	en	en	O	_
9	zone	zone	O	_
10	faiblement	faiblement	O	_
11	polluées	polluer	O	_
12	comme	comme	O	_
13	les	le	O	_
14	îlots	îlot	O	_
15	B	b	O	_
16	,	,	O	_
17	C	c	O	_
18	ou	ou	O	_
19	J	j	O	_
20	;	;	O	_


#- que cette maison doit être construite sur des terrains présentant une perméabilité faible.
1	-	-	O	_
2	que	que	O	_
3	cette	ce	O	_
4	maison	maison	O	_
5	doit	devoir	O	_
6	être	être	O	_
7	construite	construire	O	_
8	sur	sur	O	_
9	des	un	O	_
10	terrains	terrain	O	_
11	présentant	présenter	O	_
12	une	un	O	_
13	perméabilité	perméabilité	O	_
14	faible	faible	O	_
15	.	.	O	_


#Cette mesure peut être compensée par la mise en place d'une géomembrane pérenne sous dallage pour réduire le flux convectif.
1	Cette	ce	O	_
2	mesure	mesure	O	_
3	peut	pouvoir	O	_
4	être	être	O	_
5	compensée	compenser	O	_
6	par	par	O	_
7	la	le	O	_
8	mise	mise	O	_
9	en	en	O	_
10	place	place	O	_
11	d'	de	O	_
12	une	un	O	_
13	géomembrane	géomembrane	O	_
14	pérenne	pérenne	O	_
15	sous	sous	O	_
16	dallage	dallage	O	_
17	pour	pour	O	_
18	réduire	réduire	O	_
19	le	le	O	_
20	flux	flux	O	_
21	convectif	convectif	O	_
22	.	.	O	_


#* L'EDR pour un usage résidentiel a été établie par la Ville de Grenoble, pour le risque sanitaire sur des résidents adultes et enfants, ainsi que les visiteurs adultes et enfants du parc public.
1	*	*	O	_
2	L'	le	O	_
3	EDR	edr	O	_
4	pour	pour	O	_
5	un	un	O	_
6	usage	usage	O	_
7	résidentiel	résidentiel	O	_
8	a	avoir	O	_
9	été	être	O	_
10	établie	établir	O	_
11	par	par	O	_
12	la	le	BI	_
13	Ville	ville	BI	_
14	de	de	II	_
15	Grenoble	Grenoble	EI	_
16	,	,	O	_
17	pour	pour	O	_
18	le	le	O	_
19	risque	risque	O	_
20	sanitaire	sanitaire	O	_
21	sur	sur	O	_
22	des	un	O	_
23	résidents	résident	O	_
24	adultes	adulte	O	_
25	et	et	O	_
26	enfants	enfant	O	_
27	,	,	O	_
28	ainsi	ainsi	O	_
29	que	que	O	_
30	les	le	O	_
31	visiteurs	visiteur	O	_
32	adultes	adulte	O	_
33	et	et	O	_
34	enfants	enfant	O	_
35	du	de	O	_
36	parc	parc	O	_
37	public	public	O	_
38	.	.	O	_


#L'EDR s'inscrit dans le cadre de l'aménagement en 10 îlots résidentiels (400 logements, îlots A à J) et un parc public.
1	L'	le	O	_
2	EDR	edr	O	_
3	s'	se	O	_
4	inscrit	inscrire	O	_
5	dans	dans	O	_
6	le	le	O	_
7	cadre	cadre	O	_
8	de	de	O	_
9	l'	le	O	_
10	aménagement	aménagement	O	_
11	en	en	O	_
12	10	10	O	_
13	îlots	îlot	O	_
14	résidentiels	résidentiel	O	_
15	(	(	O	_
16	400	400	O	_
17	logements	logement	O	_
18	,	,	O	_
19	îlots	îlot	O	_
20	A	a	O	_
21	à	à	O	_
22	J	j	O	_
23	)	)	O	_
24	et	et	O	_
25	un	un	O	_
26	parc	parc	O	_
27	public	public	O	_
28	.	.	O	_


#Les voies d'expositions sont des inhalations de vapeurs et de poussières en intérieur et extérieur, ainsi que l'ingestion et le contact cutané avec les sols et les poussières du sol.
1	Les	le	O	_
2	voies	voie	O	_
3	d'	de	O	_
4	expositions	exposition	O	_
5	sont	être	O	_
6	des	un	O	_
7	inhalations	inhalation	O	_
8	de	de	O	_
9	vapeurs	vapeur	O	_
10	et	et	O	_
11	de	de	O	_
12	poussières	poussière	O	_
13	en	en	O	_
14	intérieur	intérieur	O	_
15	et	et	O	_
16	extérieur	extérieur	O	_
17	,	,	O	_
18	ainsi	ainsi	O	_
19	que	que	O	_
20	l'	le	O	_
21	ingestion	ingestion	O	_
22	et	et	O	_
23	le	le	O	_
24	contact	contact	O	_
25	cutané	cutané	O	_
26	avec	avec	O	_
27	les	le	O	_
28	sols	sol	O	_
29	et	et	O	_
30	les	le	O	_
31	poussières	poussière	O	_
32	du	de	O	_
33	sol	sol	O	_
34	.	.	O	_


#L'étude conclut à des risques acceptables pour les cibles du parc public et des îlots résidentiels et à des risques inacceptables pour les îlots résidentiels F et G.
1	L'	le	O	_
2	étude	étude	O	_
3	conclut	conclure	O	_
4	à	à	O	_
5	des	un	O	_
6	risques	risque	O	_
7	acceptables	acceptable	O	_
8	pour	pour	O	_
9	les	le	O	_
10	cibles	cible	O	_
11	du	de	O	_
12	parc	parc	O	_
13	public	public	O	_
14	et	et	O	_
15	des	de	O	_
16	îlots	îlot	O	_
17	résidentiels	résidentiel	O	_
18	et	et	O	_
19	à	à	O	_
20	des	un	O	_
21	risques	risque	O	_
22	inacceptables	inacceptable	O	_
23	pour	pour	O	_
24	les	le	O	_
25	îlots	îlot	O	_
26	résidentiels	résidentiel	O	_
27	F	f	O	_
28	et	et	O	_
29	G.	g.	O	_


#Le bureau d'étude préconise d'appliquer les dispositions d'aménagement sur les îlots F et G suivantes :
1	Le	le	O	_
2	bureau	bureau	O	_
3	d'	de	O	_
4	étude	étude	O	_
5	préconise	préconise	O	_
6	d'	de	O	_
7	appliquer	appliquer	O	_
8	les	le	O	_
9	dispositions	disposition	O	_
10	d'	de	O	_
11	aménagement	aménagement	O	_
12	sur	sur	O	_
13	les	le	O	_
14	îlots	îlot	O	_
15	F	f	O	_
16	et	et	O	_
17	G	gramme	O	_
18	suivantes	suivant	O	_
19	:	:	O	_


#- recouvrement pérenne des terrains de surface sur les îlots F et G, sur la totalité des surfaces non bâties par de la terre propre rapportée ;
1	-	-	O	_
2	recouvrement	recouvrement	O	_
3	pérenne	pérenne	O	_
4	des	de	O	_
5	terrains	terrain	O	_
6	de	de	O	_
7	surface	surface	O	_
8	sur	sur	O	_
9	les	le	O	_
10	îlots	îlot	O	_
11	F	f	O	_
12	et	et	O	_
13	G	gramme	O	_
14	,	,	O	_
15	sur	sur	O	_
16	la	le	O	_
17	totalité	totalité	O	_
18	des	de	O	_
19	surfaces	surface	O	_
20	non	non	O	_
21	bâties	bâtir	O	_
22	par	par	O	_
23	de	de	O	_
24	la	le	O	_
25	terre	terre	O	_
26	propre	propre	O	_
27	rapportée	rapporter	O	_
28	;	;	O	_


#- mettre en place un dispositif empêchant de manière pérenne le contact direct de la dalle du rez-de-chaussée du bâtiment avec les terrains pollués en place, soit par la mise en place d'une couche de 30 cm d'épaisseur de terrains sains, soit par la création d'un sous-sol de type parking ou vide sanitaire d'une hauteur supérieure à 1 m.
1	-	-	O	_
2	mettre	mettre	O	_
3	en	en	O	_
4	place	place	O	_
5	un	un	O	_
6	dispositif	dispositif	O	_
7	empêchant	empêcher	O	_
8	de	de	O	_
9	manière	manière	O	_
10	pérenne	pérenne	O	_
11	le	le	O	_
12	contact	contact	O	_
13	direct	direct	O	_
14	de	de	O	_
15	la	le	O	_
16	dalle	dalle	O	_
17	du	de	O	_
18	rez-de-chaussée	rez-de-chaussée	O	_
19	du	de	O	_
20	bâtiment	bâtiment	O	_
21	avec	avec	O	_
22	les	le	O	_
23	terrains	terrain	O	_
24	pollués	polluer	O	_
25	en	en	O	_
26	place	place	O	_
27	,	,	O	_
28	soit	soit	O	_
29	par	par	O	_
30	la	le	O	_
31	mise	mise	O	_
32	en	en	O	_
33	place	place	O	_
34	d'	de	O	_
35	une	un	O	_
36	couche	couche	O	_
37	de	de	O	_
38	30	30	O	_
39	cm	cm	O	_
40	d'	de	O	_
41	épaisseur	épaisseur	O	_
42	de	de	O	_
43	terrains	terrain	O	_
44	sains	sain	O	_
45	,	,	O	_
46	soit	soit	O	_
47	par	par	O	_
48	la	le	O	_
49	création	création	O	_
50	d'	de	O	_
51	un	un	O	_
52	sous-sol	sous-sol	O	_
53	de	de	O	_
54	type	type	O	_
55	parking	parking	O	_
56	ou	ou	O	_
57	vide	vide	O	_
58	sanitaire	sanitaire	O	_
59	d'	de	O	_
60	une	un	O	_
61	hauteur	hauteur	O	_
62	supérieure	supérieur	O	_
63	à	à	O	_
64	1	1	O	_
65	m.	m.	O	_


#* Une EDR pour la ressource en eau a été transmise à la préfecture le 08/03/2005.
1	*	*	O	_
2	Une	un	O	_
3	EDR	edr	O	_
4	pour	pour	O	_
5	la	le	O	_
6	ressource	ressource	O	_
7	en	en	O	_
8	eau	eau	O	_
9	a	avoir	O	_
10	été	être	O	_
11	transmise	transmettre	O	_
12	à	à	O	_
13	la	le	O	_
14	préfecture	préfecture	O	_
15	le	le	O	_
16	08/03/2005	08/03/2005	O	_
17	.	.	O	_


#L'étude conclut que :
1	L'	le	O	_
2	étude	étude	O	_
3	conclut	conclure	O	_
4	que	que	O	_
5	:	:	O	_


#- l'étude hydrogéologique conlut à une très forte hétérogénéité de la géologie et des écoulemnts au droit et à l'aval du site ;
1	-	-	O	_
2	l'	le	O	_
3	étude	étude	O	_
4	hydrogéologique	hydrogéologique	O	_
5	conlut	conlut	O	_
6	à	à	O	_
7	une	un	O	_
8	très	très	O	_
9	forte	fort	O	_
10	hétérogénéité	hétérogénéité	O	_
11	de	de	O	_
12	la	le	O	_
13	géologie	géologie	O	_
14	et	et	O	_
15	des	de	O	_
16	écoulemnts	écoulemnt	O	_
17	au	au	O	_
18	droit	droit	O	_
19	et	et	O	_
20	à	à	O	_
21	l'	le	O	_
22	aval	aval	O	_
23	du	de	O	_
24	site	site	O	_
25	;	;	O	_


#- l'EDR "santé" réalisée pour les personnes présentes hors-site, permet de conclure sur l'absence de risques sanitaires liés à l'inhalation de composés volatils (COHV) présents dans la nappe en aval immédiat du site ;
1	-	-	O	_
2	l'	le	O	_
3	EDR	edr	O	_
4	"	"	O	_
5	santé	santé	O	_
6	"	"	O	_
7	réalisée	réaliser	O	_
8	pour	pour	O	_
9	les	le	O	_
10	personnes	personne	O	_
11	présentes	présent	O	_
12	hors-site	hors-site	O	_
13	,	,	O	_
14	permet	permettre	O	_
15	de	de	O	_
16	conclure	conclure	O	_
17	sur	sur	O	_
18	l'	le	O	_
19	absence	absence	O	_
20	de	de	O	_
21	risques	risque	O	_
22	sanitaires	sanitaire	O	_
23	liés	lier	O	_
24	à	à	O	_
25	l'	le	O	_
26	inhalation	inhalation	O	_
27	de	de	O	_
28	composés	composé	BS	_
29	volatils	volatil	ES	_
30	(	(	O	_
31	COHV	cohv	BS	_
32	)	)	O	_
33	présents	présent	O	_
34	dans	dans	O	_
35	la	le	O	_
36	nappe	nappe	O	_
37	en	en	O	_
38	aval	aval	O	_
39	immédiat	immédiat	O	_
40	du	de	O	_
41	site	site	O	_
42	;	;	O	_


#- l'extension du panache de COHV dissous ne peut-être déterminée à ce jour ;
1	-	-	O	_
2	l'	le	O	_
3	extension	extension	O	_
4	du	de	O	_
5	panache	panache	O	_
6	de	de	O	_
7	COHV	cohv	BS	_
8	dissous	dissoudre	O	_
9	ne	ne	O	_
10	peut-être	peut-être	O	_
11	déterminée	déterminer	O	_
12	à	à	O	_
13	ce	ce	O	_
14	jour	jour	O	_
15	;	;	O	_


#- compte-tenu de la présence d'une contamination générale de la nappe en PCE et TCE ainsi que la présence de plusieurs sources de pollution potentielles autour du site et sur l'agglomération grenobloise, une dépollution des sols ou de la nappe limitée au seul site n'est pas préconisée ;
1	-	-	O	_
2	compte-tenu	compte-tenu	O	_
3	de	de	O	_
4	la	le	O	_
5	présence	présence	O	_
6	d'	de	O	_
7	une	un	O	_
8	contamination	contamination	O	_
9	générale	général	O	_
10	de	de	O	_
11	la	le	O	_
12	nappe	nappe	O	_
13	en	en	O	_
14	PCE	pce	BS	_
15	et	et	O	_
16	TCE	tce	BS	_
17	ainsi	ainsi	O	_
18	que	que	O	_
19	la	le	O	_
20	présence	présence	O	_
21	de	de	O	_
22	plusieurs	plusieurs	O	_
23	sources	source	O	_
24	de	de	O	_
25	pollution	pollution	O	_
26	potentielles	potentiel	O	_
27	autour	autour	O	_
28	du	de	O	_
29	site	site	O	_
30	et	et	O	_
31	sur	sur	O	_
32	l'	le	O	_
33	agglomération	agglomération	O	_
34	grenobloise	grenoblois	O	_
35	,	,	O	_
36	une	un	O	_
37	dépollution	dépollution	O	_
38	des	de	O	_
39	sols	sol	O	_
40	ou	ou	O	_
41	de	de	O	_
42	la	le	O	_
43	nappe	nappe	O	_
44	limitée	limiter	O	_
45	au	au	O	_
46	seul	seul	O	_
47	site	site	O	_
48	n'	n'	O	_
49	est	être	O	_
50	pas	pas	O	_
51	préconisée	préconiser	O	_
52	;	;	O	_


#- la poursuite de la surveillance des eaux souterraines est nécessaire.
1	-	-	O	_
2	la	le	O	_
3	poursuite	poursuite	O	_
4	de	de	O	_
5	la	le	O	_
6	surveillance	surveillance	O	_
7	des	de	O	_
8	eaux	eau	O	_
9	souterraines	souterrain	O	_
10	est	être	O	_
11	nécessaire	nécessaire	O	_
12	.	.	O	_


#Le rapport du 15/04/2005 de l'inspection des installations classées propose au Préfet:
1	Le	le	O	_
2	rapport	rapport	O	_
3	du	de	O	_
4	15/04/2005	15/04/2005	O	_
5	de	de	O	_
6	l'	le	O	_
7	inspection	inspection	O	_
8	des	de	O	_
9	installations	installation	O	_
10	classées	classer	O	_
11	propose	propose	O	_
12	au	au	O	_
13	Préfet	préfet	O	_
14	:	:	O	_


#- un nouveau plan de surveillance des eaux souterraines ;
1	-	-	O	_
2	un	un	O	_
3	nouveau	nouveau	O	_
4	plan	plan	O	_
5	de	de	O	_
6	surveillance	surveillance	O	_
7	des	de	O	_
8	eaux	eau	O	_
9	souterraines	souterrain	O	_
10	;	;	O	_


#- la mise en place de restrictions d'usage conventionnelle afin de pérenniser les contraintes inscrites en conclusion des EDR.
1	-	-	O	_
2	la	le	O	_
3	mise	mise	O	_
4	en	en	O	_
5	place	place	O	_
6	de	de	O	_
7	restrictions	restriction	O	_
8	d'	de	O	_
9	usage	usage	O	_
10	conventionnelle	conventionnel	O	_
11	afin	afin	O	_
12	de	de	O	_
13	pérenniser	pérenniser	O	_
14	les	le	O	_
15	contraintes	contrainte	O	_
16	inscrites	inscrire	O	_
17	en	en	O	_
18	conclusion	conclusion	O	_
19	des	de	O	_
20	EDR	edr	O	_
21	.	.	O	_


#Par courrier du 27/07/2005, la préfecture informait la société SCHNEIDER, qu'elle prenait acte de la cessation d'activités et que la surveillance des eaux souterraines restait maintenue.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	27/07/2005	27/07/2005	O	_
5	,	,	O	_
6	la	le	BI	_
7	préfecture	préfecture	EI	_
8	informait	informer	O	_
9	la	le	BI	_
10	société	société	II	_
11	SCHNEIDER	SCHNEIDER	EI	_
12	,	,	O	_
13	qu'	que	O	_
14	elle	lui	O	_
15	prenait	prendre	O	_
16	acte	acte	O	_
17	de	de	O	_
18	la	le	O	_
19	cessation	cessation	O	_
20	d'	de	O	_
21	activités	activité	O	_
22	et	et	O	_
23	que	que	O	_
24	la	le	O	_
25	surveillance	surveillance	O	_
26	des	de	O	_
27	eaux	eau	O	_
28	souterraines	souterrain	O	_
29	restait	rester	O	_
30	maintenue	maintenir	O	_
31	.	.	O	_


#Le 26/09/2005, la DDASS a émis un avis favorable à l'EDR pour un usage sensible sous réserve du respect des prescriptions du bureau d'études pour les îlots F et G.
1	Le	le	O	_
2	26/09/2005	26/09/2005	O	_
3	,	,	O	_
4	la	le	BI	_
5	DDASS	DDASS	EI	_
6	a	avoir	O	_
7	émis	émettre	O	_
8	un	un	O	_
9	avis	avis	O	_
10	favorable	favorable	O	_
11	à	à	O	_
12	l'	le	O	_
13	EDR	edr	O	_
14	pour	pour	O	_
15	un	un	O	_
16	usage	usage	O	_
17	sensible	sensible	O	_
18	sous	sous	O	_
19	réserve	réserve	O	_
20	du	de	O	_
21	respect	respect	O	_
22	des	de	O	_
23	prescriptions	prescription	O	_
24	du	de	O	_
25	bureau	bureau	O	_
26	d'	de	O	_
27	études	étude	O	_
28	pour	pour	O	_
29	les	le	O	_
30	îlots	îlot	O	_
31	F	f	O	_
32	et	et	O	_
33	G.	g.	O	_


#Elle précise que la solution par excavation des terrains pollués en place est celle qui apporte le plus de sécurité.
1	Elle	lui	O	_
2	précise	précise	O	_
3	que	que	O	_
4	la	le	O	_
5	solution	solution	O	_
6	par	par	O	_
7	excavation	excavation	O	_
8	des	de	O	_
9	terrains	terrain	O	_
10	pollués	polluer	O	_
11	en	en	O	_
12	place	place	O	_
13	est	être	O	_
14	celle	celui	O	_
15	qui	qui	O	_
16	apporte	apporte	O	_
17	le	le	O	_
18	plus	plus	O	_
19	de	de	O	_
20	sécurité	sécurité	O	_
21	.	.	O	_


#Le rapport de l'inspection des installations classées datant du 14/12/2005 indique :
1	Le	le	O	_
2	rapport	rapport	O	_
3	de	de	O	_
4	l'	le	O	_
5	inspection	inspection	O	_
6	des	de	O	_
7	installations	installation	O	_
8	classées	classer	O	_
9	datant	dater	O	_
10	du	de	O	_
11	14/12/2005	14/12/2005	O	_
12	indique	indique	O	_
13	:	:	O	_


#- que la Ville de Grenoble devra réaliser l'excavation des terres polluées sur place ;
1	-	-	O	_
2	que	que	O	_
3	la	le	BI	_
4	Ville	ville	EI	_
5	de	de	EI	_
6	Grenoble	Grenoble	EI	_
7	devra	devoir	O	_
8	réaliser	réaliser	O	_
9	l'	le	O	_
10	excavation	excavation	O	_
11	des	de	O	_
12	terres	terre	O	_
13	polluées	polluer	O	_
14	sur	sur	O	_
15	place	place	O	_
16	;	;	O	_


#- la surveillance des eaux souterraines sera maintenue.
1	-	-	O	_
2	la	le	O	_
3	surveillance	surveillance	O	_
4	des	de	O	_
5	eaux	eau	O	_
6	souterraines	souterrain	O	_
7	sera	être	O	_
8	maintenue	maintenir	O	_
9	.	.	O	_


#Par courrier du 05/04/2006, la Ville de Grenoble proposait à  l'administration, suite à un rapport de gestion des terres d'excavation établit par ARCADIS le 30/09/2005:
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	05/04/2006	05/04/2006	O	_
5	,	,	O	_
6	la	le	BI	_
7	Ville	ville	BI	_
8	de	de	II	_
9	Grenoble	Grenoble	EI	_
10	proposait	proposer	O	_
11	à	à	O	_
12	 	 	O	_
13	l'	le	O	_
